ID;Persoonskenmerken;Cijfersoort;Perioden;PersonenMetMinimaal1Contact_1;GemiddeldAantalContactenBevolking_2;GemiddeldAantalContactenPatient_3;BijDeArts_4;ThuisBijPatient_5;Telefonisch_6;Overig_7;EigenInitiatief_8;InitiatiefVanDeHuisarts_9;HerhalingsconsultOfOproep_10;Doorverwijzing_11;TevredenheidMetDeHuisarts_12;PersonenMetMinimaal1Contact_13;GemiddeldAantalContactenBevolking_14;GemiddeldAantalContactenPatient_15;InPolikliniekVanEenZiekenhuis_16;Telefonisch_17;Anders_18;EersteContact_19;Herhalingsbezoek_20;EigenInitiatief_21;DoorverwijzingHuisarts_22;OproepVanSpecialist_23;Anders_24;TevredenheidMetDeSpecialist_25;PersonenMetMinimaal1Contact_26;GemiddeldAantalContactenBevolking_27;GemiddeldAantalContactenPatient_28;VanwegeAcutePijn_29;PeriodiekeControle_30;Behandeling_31;Controle_32;VerwijderenTandsteen_33;Fluorbehandeling_34;VullenVanTandOfKies_35;TrekkenVanTandOfKies_36;MakenVanKroonOfBrug_37;Wortelkanaalbehandeling_38;RechtzettenVanTanden_39;OverigeBehandelingen_40;TevredenheidMetDeTandarts_41;PersonenMetMinimaal1Contact_42;GemiddeldAantalContactenBevolking_43;GemiddeldAantalContactenPatient_44;TevredenheidMetDeFysiotherapeut_45;OnderBehandelingAlternatieveGenezer_46;PersonenMetOvernachtingEn_47;k_1Tot8Nachten_48;k_8Tot15Nachten_49;k_15Tot22Nachten_50;k_22NachtenOfMeer_51;AantalOpnamenPer100Personen_52;AantalOpnamenPer100Patienten_53;PersonenMetDagopname_54;AantalDagopnamenPer100Personen_55;AantalDagopnamenPer100Patienten_56;TevredenheidMetHetZiekenhuis_57;GebruikVoorgeschrevenIn2Weken_58;GebruikNietVoorgeschrevenIn2Weken_59
354;Hoogte van het vermogen: 2e 20%-groep;Percentages/aantallen;2012;76.1;5.0;6.5;75.0;4.3;15.2;5.5;78.3;8.2;11.5;2.0;7.7;38.9;2.3;5.9;79.1;7.9;13.1;34.6;65.4;31.7;48.0;8.7;11.7;7.9;69.8;1.9;2.8;6.2;56.2;37.6;43.2;16.8;4.0;15.2;3.4;2.2;1.5;0.9;12.7;7.8;20.2;4.0;20.2;8.0;4.1;7.9;83.6;9.2;3.7;3.5;9.9;125.1;8.2;11.4;138.9;7.7;41.9;34.1
355;Hoogte van het vermogen: 2e 20%-groep;Percentages/aantallen;2013;77.2;5.0;6.5;76.0;2.4;19.3;2.3;75.9;9.0;12.6;2.5;7.7;39.2;2.8;7.1;77.5;7.6;14.9;34.1;65.9;26.2;51.5;7.7;14.6;7.9;69.0;2.3;3.3;6.6;55.8;37.6;41.4;19.1;5.0;13.7;3.5;3.0;2.3;0.0;11.9;7.8;20.4;3.9;19.5;7.8;5.3;8.8;80.6;11.8;3.3;4.2;13.3;150.6;8.7;14.3;163.9;7.6;38.4;35.5
356;Hoogte van het vermogen: 2e 20%-groep;Standaardfout;2010;0.8;0.3;0.3;1.5;0.7;1.3;0.8;1.4;0.9;1.1;0.5;0.0;1.0;0.3;0.6;;;;2.3;2.3;3.8;4.4;3.1;3.3;0.0;0.9;0.2;0.2;1.3;2.6;2.5;2.0;1.6;0.9;1.4;0.8;0.5;0.8;0.2;1.1;0.0;0.8;0.3;1.2;0.1;0.4;0.5;2.8;2.3;1.0;1.7;0.8;5.8;0.5;3.8;43.5;0.1;1.0;0.9
357;Hoogte van het vermogen: 2e 20%-groep;Standaardfout;2011;0.9;0.3;0.4;1.5;0.8;1.3;0.7;1.5;0.9;1.3;0.6;0.0;1.0;0.2;0.4;2.1;1.3;1.8;2.6;2.6;3.7;4.5;3.2;2.9;0.0;0.9;0.2;0.2;1.4;2.6;2.5;2.0;1.6;0.9;1.4;0.7;0.6;0.8;0.2;1.2;0.0;0.9;0.3;1.0;0.1;0.5;0.6;2.6;2.3;1.1;0.9;0.8;4.4;0.6;3.8;37.3;0.1;1.0;1.0
358;Hoogte van het vermogen: 2e 20%-groep;Standaardfout;2012;0.9;0.3;0.4;1.7;0.8;1.4;0.9;1.6;1.1;1.2;0.5;0.0;1.1;0.2;0.5;2.3;1.5;1.9;2.7;2.7;4.5;4.8;2.7;3.1;0.1;1.0;0.2;0.2;1.4;2.9;2.8;2.3;1.7;0.9;1.7;0.8;0.7;0.6;0.4;1.5;0.0;0.9;0.3;1.3;0.1;0.4;0.6;2.6;2.0;1.3;1.3;0.8;4.5;0.6;1.0;7.0;0.1;1.1;1.0
359;Hoogte van het vermogen: 2e 20%-groep;Standaardfout;2013;0.9;0.3;0.4;1.7;0.6;1.5;0.6;1.7;1.1;1.3;0.6;0.0;1.1;0.3;0.8;2.3;1.5;2.0;2.7;2.7;4.2;4.8;2.6;3.4;0.0;1.0;0.2;0.3;1.4;2.8;2.8;2.2;1.7;1.0;1.5;0.8;0.8;0.7;0.0;1.4;0.0;0.9;0.4;1.5;0.1;0.5;0.6;2.6;2.1;1.2;1.3;1.1;6.5;0.6;1.8;16.6;0.1;1.1;1.1
360;Hoogte van het vermogen: 3e 20%-groep;Percentages/aantallen;2010;73.2;4.4;6.0;74.2;5.2;14.5;6.1;77.2;7.8;13.7;1.3;7.7;38.4;2.2;5.8;;;;36.1;63.9;18.8;52.1;14.8;14.4;7.7;76.6;2.1;2.8;5.4;59.6;35.0;42.8;20.7;4.8;12.7;1.7;2.2;2.9;0.6;11.4;7.9;22.1;3.7;16.7;7.8;5.7;7.0;82.3;11.2;3.6;2.9;9.2;130.4;8.5;16.0;188.6;7.7;36.0;34.1
361;Hoogte van het vermogen: 3e 20%-groep;Percentages/aantallen;2011;73.0;4.2;5.7;78.5;3.6;14.0;3.9;80.5;6.0;11.7;1.8;7.7;38.6;2.4;6.2;80.0;6.7;13.3;32.9;67.1;20.4;47.3;12.8;19.6;7.8;76.8;2.3;2.9;5.8;64.3;30.0;43.5;20.1;4.2;11.3;2.0;3.4;2.9;0.2;12.5;7.9;23.8;4.1;17.3;8.1;6.7;6.5;80.0;13.2;3.3;3.5;8.8;133.9;7.4;10.6;144.3;7.7;38.3;36.5
362;Hoogte van het vermogen: 3e 20%-groep;Percentages/aantallen;2012;71.9;4.5;6.3;73.9;3.5;14.3;8.2;75.6;7.3;15.3;1.8;7.7;37.9;2.1;5.6;84.1;3.9;12.1;30.3;69.7;30.3;46.0;14.8;8.8;7.8;77.8;2.2;2.8;4.8;64.7;30.6;43.9;21.4;4.4;12.7;1.8;1.3;2.0;0.0;12.6;7.9;22.0;3.6;16.5;7.9;6.1;7.2;85.3;7.3;3.0;4.4;10.4;143.1;7.9;17.7;224.2;7.7;37.4;33.4
363;Hoogte van het vermogen: 3e 20%-groep;Percentages/aantallen;2013;72.4;3.9;5.4;78.3;4.9;13.5;3.2;77.2;8.2;12.4;2.3;7.8;37.0;2.2;6.0;82.9;7.2;9.9;29.9;70.1;28.2;43.5;12.8;15.5;7.9;78.4;2.1;2.6;4.1;66.1;29.7;44.3;22.8;4.5;11.9;2.9;0.8;1.4;1.0;10.5;7.9;24.0;3.9;16.5;8.0;5.4;6.9;83.0;9.5;2.8;4.7;8.8;128.0;7.1;15.0;212.2;7.7;38.8;32.4
364;Hoogte van het vermogen: 3e 20%-groep;Standaardfout;2010;0.8;0.2;0.3;1.5;0.7;1.2;0.8;1.4;0.9;1.2;0.4;0.0;0.9;0.2;0.4;;;;2.2;2.2;3.0;3.9;2.8;2.7;0.0;0.8;0.1;0.2;1.0;2.2;2.2;1.8;1.5;0.8;1.2;0.5;0.5;0.6;0.3;1.1;0.0;0.8;0.2;0.8;0.1;0.4;0.5;2.4;2.0;1.1;1.0;0.7;4.8;0.5;1.7;16.2;0.1;0.9;0.9
365;Hoogte van het vermogen: 3e 20%-groep;Standaardfout;2011;0.8;0.2;0.3;1.5;0.7;1.3;0.7;1.4;0.9;1.2;0.5;0.0;0.9;0.3;0.7;2.0;1.2;1.7;2.3;2.3;3.4;4.3;2.8;3.4;0.0;0.8;0.2;0.2;1.1;2.2;2.1;1.8;1.4;0.7;1.1;0.5;0.6;0.6;0.2;1.2;0.0;0.8;0.3;1.0;0.0;0.5;0.5;2.7;2.3;1.2;1.2;0.7;6.2;0.5;0.9;8.1;0.1;0.9;0.9
366;Hoogte van het vermogen: 3e 20%-groep;Standaardfout;2012;0.9;0.3;0.4;1.6;0.7;1.3;1.0;1.6;1.0;1.3;0.5;0.0;0.9;0.2;0.5;1.9;1.0;1.7;2.4;2.4;4.4;4.7;3.4;2.7;0.0;0.8;0.2;0.2;1.1;2.4;2.3;1.9;1.6;0.8;1.3;0.5;0.4;0.5;;1.3;0.0;0.8;0.3;1.1;0.1;0.5;0.5;2.2;1.7;1.1;1.3;0.8;5.9;0.5;3.3;39.1;0.1;0.9;0.9
367;Hoogte van het vermogen: 3e 20%-groep;Standaardfout;2013;0.9;0.2;0.3;1.6;0.8;1.3;0.7;1.6;1.1;1.3;0.6;0.0;1.0;0.2;0.5;2.0;1.4;1.6;2.4;2.4;4.4;4.8;3.3;3.5;0.0;0.8;0.2;0.2;1.0;2.5;2.4;2.0;1.7;0.8;1.3;0.7;0.4;0.5;0.4;1.2;0.0;0.9;0.3;0.9;0.1;0.5;0.5;2.6;2.0;1.2;1.5;0.7;5.0;0.5;2.4;30.3;0.1;1.0;0.9
368;Hoogte van het vermogen: 4e 20%-groep;Percentages/aantallen;2010;70.7;4.0;5.6;77.1;3.8;15.0;4.1;76.9;8.3;13.0;1.8;7.7;36.6;2.0;5.4;;;;32.5;67.5;18.4;51.1;16.2;14.3;7.8;83.5;2.7;3.2;5.8;61.4;32.8;41.0;20.5;6.3;13.7;2.3;2.8;3.2;0.0;10.2;7.9;22.9;3.7;16.1;8.0;6.0;6.0;85.2;9.2;3.6;1.9;7.7;129.3;7.1;14.1;198.9;7.7;36.1;33.5
369;Hoogte van het vermogen: 4e 20%-groep;Percentages/aantallen;2011;71.0;3.9;5.5;76.8;3.0;14.3;5.9;78.4;6.3;12.4;2.9;7.8;38.1;2.2;5.7;85.0;3.4;11.6;34.4;65.6;22.7;46.6;14.2;16.4;7.9;83.5;2.5;3.0;4.5;65.9;29.6;43.3;22.1;6.2;11.9;2.2;2.9;1.7;0.4;9.4;7.9;23.3;3.7;16.0;7.9;6.5;5.7;88.9;5.8;3.5;1.8;7.2;125.4;7.5;12.3;163.2;7.7;37.4;34.5
370;Hoogte van het vermogen: 4e 20%-groep;Percentages/aantallen;2012;70.3;3.8;5.4;77.1;3.4;14.3;5.1;76.9;7.4;13.7;2.1;7.8;37.8;2.0;5.3;83.8;4.5;11.7;33.4;66.6;20.6;55.0;12.9;11.4;7.9;83.9;2.3;2.8;5.5;63.7;30.8;44.9;21.0;4.5;12.2;2.0;2.7;2.4;0.0;10.1;7.9;21.6;3.8;17.8;7.9;6.3;6.1;85.4;8.9;1.7;4.0;8.2;133.6;7.3;14.0;191.4;7.7;37.3;30.5
371;Hoogte van het vermogen: 4e 20%-groep;Percentages/aantallen;2013;71.6;3.9;5.5;77.6;3.7;14.5;4.1;76.8;9.0;11.6;2.5;7.8;40.3;2.2;5.4;83.5;4.9;11.7;28.4;71.6;26.2;53.7;10.4;9.7;7.8;82.9;2.2;2.7;5.8;62.0;32.2;41.6;24.2;5.4;10.0;2.1;2.8;2.0;0.0;12.0;7.9;24.8;4.3;17.3;8.0;7.1;6.6;83.8;9.6;3.5;3.2;9.0;135.6;6.9;10.9;157.2;7.8;39.8;32.8
372;Hoogte van het vermogen: 4e 20%-groep;Standaardfout;2010;0.7;0.2;0.3;1.3;0.6;1.1;0.6;1.3;0.9;1.1;0.4;0.0;0.8;0.1;0.3;;;;2.0;2.0;3.0;3.8;2.8;2.7;0.0;0.6;0.1;0.2;0.9;1.8;1.7;1.4;1.2;0.7;1.0;0.4;0.5;0.5;0.0;0.9;0.0;0.7;0.2;0.8;0.0;0.4;0.4;2.1;1.7;1.1;0.8;0.6;4.4;0.4;1.8;23.0;0.1;0.8;0.8
373;Hoogte van het vermogen: 4e 20%-groep;Standaardfout;2011;0.8;0.2;0.3;1.5;0.6;1.2;0.8;1.4;0.8;1.1;0.6;0.0;0.8;0.2;0.5;1.6;0.8;1.5;2.2;2.2;3.3;3.9;2.7;2.9;0.0;0.6;0.1;0.2;0.9;2.0;1.9;1.6;1.3;0.8;1.0;0.5;0.5;0.4;0.2;0.9;0.0;0.7;0.2;0.8;0.0;0.4;0.4;2.1;1.5;1.2;0.9;0.6;4.4;0.5;1.3;14.1;0.1;0.8;0.8
374;Hoogte van het vermogen: 4e 20%-groep;Standaardfout;2012;0.8;0.2;0.3;1.5;0.7;1.3;0.8;1.5;0.9;1.2;0.5;0.0;0.8;0.2;0.4;1.8;1.0;1.5;2.2;2.2;3.3;4.1;2.8;2.6;0.0;0.6;0.1;0.2;1.0;2.0;1.9;1.7;1.4;0.7;1.1;0.5;0.5;0.5;;1.0;0.0;0.7;0.3;1.0;0.1;0.4;0.4;2.2;1.8;0.8;1.2;0.6;5.6;0.5;1.7;20.9;0.1;0.8;0.8
375;Hoogte van het vermogen: 4e 20%-groep;Standaardfout;2013;0.8;0.2;0.3;1.5;0.7;1.2;0.7;1.5;1.0;1.1;0.6;0.0;0.9;0.2;0.4;1.7;1.0;1.5;2.1;2.1;3.9;4.4;2.7;2.6;0.0;0.7;0.1;0.2;1.0;2.1;2.0;1.7;1.5;0.8;1.0;0.5;0.6;0.5;0.0;1.1;0.0;0.8;0.3;0.9;0.1;0.5;0.4;2.2;1.8;1.1;1.1;0.7;4.9;0.4;1.1;12.0;0.1;0.9;0.8
376;Hoogte van het vermogen: 5e 20%-groep;Percentages/aantallen;2010;69.9;3.9;5.6;75.5;6.2;12.3;5.9;74.7;9.0;14.3;1.9;7.8;40.2;2.5;6.2;;;;30.4;69.6;28.9;48.3;14.8;8.1;7.8;81.8;2.5;3.0;4.4;64.3;31.3;44.8;20.1;4.6;11.1;2.2;4.1;2.5;0.3;10.4;7.9;23.3;3.9;16.7;7.9;6.3;6.4;76.8;14.8;3.9;4.5;8.1;126.5;7.3;12.8;175.1;7.7;38.9;33.5
377;Hoogte van het vermogen: 5e 20%-groep;Percentages/aantallen;2011;69.2;4.0;5.7;75.3;5.2;13.9;5.6;74.6;7.0;14.8;3.6;7.8;40.6;2.4;5.8;80.6;4.5;14.7;35.2;64.8;30.7;44.0;14.7;10.6;7.9;82.1;2.6;3.1;5.8;61.0;33.1;42.6;22.1;4.0;11.9;2.2;5.2;2.5;0.0;9.5;7.9;22.8;3.7;16.0;7.9;7.1;6.5;87.1;8.9;2.0;2.0;8.5;131.7;7.7;11.8;153.8;7.7;41.6;33.4
378;Hoogte van het vermogen: 5e 20%-groep;Percentages/aantallen;2012;68.6;3.7;5.4;79.3;3.1;14.0;3.6;74.3;7.4;16.2;2.0;7.8;40.0;2.2;5.6;81.4;4.9;13.7;33.7;66.3;33.8;44.2;11.8;10.3;7.9;82.5;2.2;2.7;3.6;64.2;32.2;42.8;22.8;4.9;11.9;1.7;3.9;2.2;0.0;9.9;7.9;23.1;3.7;16.2;8.0;6.6;5.7;85.1;10.4;3.3;1.1;7.5;132.4;7.4;12.1;164.1;7.8;39.1;31.1
379;Hoogte van het vermogen: 5e 20%-groep;Percentages/aantallen;2013;69.3;3.8;5.4;78.3;4.5;11.9;5.2;72.7;7.4;17.2;2.8;7.8;40.8;2.1;5.2;83.6;6.1;10.3;35.4;64.6;27.1;46.3;11.3;14.7;7.9;81.5;2.3;2.9;5.2;64.0;30.8;43.4;23.3;4.5;12.0;2.3;3.8;2.5;0.2;7.9;7.9;22.6;3.2;14.3;8.0;6.5;6.9;89.1;7.3;2.6;1.0;8.6;125.0;7.4;13.7;184.2;7.9;41.3;31.6
380;Hoogte van het vermogen: 5e 20%-groep;Standaardfout;2010;0.7;0.2;0.3;1.4;0.8;1.1;0.8;1.4;0.9;1.1;0.4;0.0;0.8;0.2;0.4;;;;1.9;1.9;3.4;3.8;2.7;2.1;0.0;0.6;0.1;0.2;0.8;1.9;1.8;1.5;1.2;0.6;1.0;0.4;0.6;0.5;0.2;0.9;0.0;0.7;0.2;0.8;0.0;0.4;0.4;2.4;2.1;1.1;1.2;0.6;4.0;0.4;1.6;19.3;0.1;0.8;0.8
381;Hoogte van het vermogen: 5e 20%-groep;Standaardfout;2011;0.8;0.2;0.3;1.5;0.8;1.2;0.8;1.5;0.9;1.2;0.6;0.0;0.9;0.2;0.4;1.8;0.9;1.6;2.1;2.1;3.4;3.7;2.6;2.3;0.0;0.7;0.2;0.2;1.0;2.0;2.0;1.6;1.3;0.6;1.0;0.5;0.7;0.5;0.0;0.9;0.0;0.7;0.2;0.8;0.0;0.4;0.4;2.1;1.8;0.9;0.9;0.6;5.1;0.5;1.2;12.2;0.1;0.9;0.8
382;Hoogte van het vermogen: 5e 20%-groep;Standaardfout;2012;0.8;0.2;0.3;1.4;0.6;1.2;0.6;1.5;0.9;1.3;0.5;0.0;0.8;0.2;0.4;1.8;1.0;1.6;2.1;2.1;3.7;3.9;2.5;2.4;0.0;0.7;0.1;0.2;0.8;2.0;2.0;1.6;1.4;0.7;1.1;0.4;0.6;0.5;;1.0;0.0;0.7;0.2;0.8;0.0;0.4;0.4;2.3;2.0;1.2;0.7;0.6;5.2;0.5;1.3;14.4;0.1;0.8;0.8
383;Hoogte van het vermogen: 5e 20%-groep;Standaardfout;2013;0.8;0.2;0.3;1.5;0.8;1.2;0.8;1.7;1.0;1.4;0.6;0.0;0.9;0.2;0.4;1.8;1.2;1.5;2.4;2.4;3.7;4.1;2.6;2.9;0.0;0.7;0.1;0.2;1.0;2.1;2.1;1.7;1.5;0.7;1.1;0.5;0.7;0.5;0.2;0.9;0.0;0.8;0.2;0.8;0.1;0.4;0.5;2.0;1.6;1.0;0.6;0.6;4.1;0.5;1.6;18.9;0.1;0.9;0.8
384;Hoogte van de welvaart: 1e 20%-groep;Percentages/aantallen;2010;75.3;5.1;6.7;75.1;1.2;18.9;4.9;80.7;6.6;12.1;0.6;7.7;34.7;2.5;7.1;;;;35.3;64.7;25.3;48.3;9.6;16.7;7.7;71.0;2.0;2.8;6.8;61.5;31.6;43.5;19.8;8.7;11.6;4.2;0.3;4.2;0.0;7.8;7.8;17.7;3.6;20.6;7.8;4.2;6.9;84.1;8.2;2.7;5.1;9.3;135.2;8.6;11.8;138.3;7.6;33.0;35.4
385;Hoogte van de welvaart: 1e 20%-groep;Percentages/aantallen;2011;71.4;4.8;6.7;76.4;3.8;13.0;6.8;73.2;6.9;17.0;2.9;7.7;38.0;2.2;5.9;77.3;11.1;11.6;35.0;65.0;24.6;63.4;7.9;2.8;7.7;69.8;1.8;2.6;6.5;61.0;32.5;42.9;16.3;8.6;15.2;1.8;0.0;2.1;0.5;12.5;7.9;20.2;3.3;16.3;7.8;4.5;7.5;86.4;7.6;4.9;1.0;8.9;118.8;10.2;13.8;136.6;7.7;35.2;34.8
386;Hoogte van de welvaart: 1e 20%-groep;Percentages/aantallen;2012;74.6;5.1;6.8;73.7;1.8;19.2;5.3;80.4;5.0;13.0;1.6;7.7;35.9;2.2;6.1;80.0;4.8;15.2;40.2;59.8;31.1;37.1;17.4;14.3;7.8;70.4;1.7;2.5;6.9;66.6;26.6;46.9;15.8;6.4;16.3;2.1;0.0;2.0;0.0;10.5;7.8;16.0;2.2;14.3;8.0;4.1;7.8;85.4;12.2;0.0;2.4;9.8;125.4;8.8;12.7;148.5;7.2;33.4;33.3
387;Hoogte van de welvaart: 1e 20%-groep;Percentages/aantallen;2013;70.0;5.1;7.2;76.7;1.8;18.6;2.8;83.6;6.1;9.2;1.1;7.7;30.2;1.6;5.4;74.8;7.0;18.2;43.9;56.1;;;;;7.9;69.0;1.8;2.6;6.6;57.0;36.4;41.5;18.6;7.8;15.6;3.3;0.4;3.9;0.0;9.0;7.8;14.5;2.3;15.7;7.9;4.7;5.2;91.7;6.3;0.0;2.0;7.8;;6.9;12.9;187.0;7.6;27.0;35.2
388;Hoogte van de welvaart: 1e 20%-groep;Standaardfout;2010;1.1;0.4;0.5;2.0;0.5;1.8;1.0;1.8;1.1;1.5;0.4;0.0;1.3;0.4;1.2;;;;3.4;3.4;5.2;5.9;3.5;4.4;0.1;1.2;0.2;0.3;1.8;3.4;3.2;2.6;2.1;1.5;1.7;1.1;0.3;1.0;0.0;1.4;0.0;1.0;0.5;2.5;0.1;0.5;0.7;3.3;2.4;1.4;2.0;1.0;7.2;0.7;1.6;15.0;0.1;1.2;1.3
389;Hoogte van de welvaart: 1e 20%-groep;Standaardfout;2011;1.3;0.4;0.5;2.2;1.0;1.7;1.3;2.3;1.3;1.9;0.9;0.0;1.4;0.3;0.6;3.1;2.3;2.4;3.6;3.6;5.5;6.1;3.4;2.1;0.1;1.3;0.2;0.3;1.8;3.6;3.4;2.8;2.1;1.6;2.0;0.8;0.0;0.8;0.4;1.9;0.0;1.1;0.3;1.5;0.1;0.6;0.7;3.3;2.5;2.1;1.0;1.0;5.0;0.9;1.4;7.2;0.1;1.3;1.3
390;Hoogte van de welvaart: 1e 20%-groep;Standaardfout;2012;1.3;0.4;0.6;2.3;0.7;2.1;1.2;2.1;1.2;1.8;0.7;0.0;1.4;0.3;0.7;3.1;1.7;2.8;3.9;3.9;5.8;6.0;4.7;4.4;0.1;1.4;0.2;0.3;2.0;3.8;3.5;3.2;2.3;1.6;2.3;0.9;;0.9;;1.9;0.1;1.1;0.3;1.4;0.1;0.6;0.8;3.4;3.1;;1.5;1.1;5.7;0.8;1.5;10.8;0.1;1.4;1.4
391;Hoogte van de welvaart: 1e 20%-groep;Standaardfout;2013;1.4;0.5;0.8;2.4;0.8;2.2;1.0;2.1;1.4;1.7;0.6;0.1;1.4;0.2;0.7;4.0;2.3;3.5;4.6;4.6;;;;;0.1;1.4;0.2;0.3;2.1;4.1;4.0;3.1;2.4;1.7;2.3;1.1;0.4;1.2;0.0;1.8;0.1;1.1;0.3;1.8;0.1;0.7;0.7;3.2;2.9;0.0;1.6;1.2;;0.8;2.8;34.3;0.2;1.4;1.5
392;Hoogte van de welvaart: 2e 20%-groep;Percentages/aantallen;2010;74.4;4.7;6.3;74.3;5.3;15.3;5.1;77.2;8.5;11.8;2.5;7.7;38.7;2.5;6.6;;;;31.4;68.6;24.6;43.5;14.6;17.2;7.7;72.4;1.9;2.6;4.7;60.0;35.3;42.4;18.4;5.4;13.4;2.6;2.8;3.7;0.6;10.5;7.7;21.4;4.1;19.1;7.9;5.1;8.5;78.3;12.6;3.5;5.6;11.2;132.7;8.7;15.8;181.9;7.6;36.6;33.4
393;Hoogte van de welvaart: 2e 20%-groep;Percentages/aantallen;2011;75.1;4.8;6.3;76.5;4.6;14.4;4.5;77.6;7.0;13.7;1.6;7.7;39.9;2.0;5.0;81.3;6.9;11.8;33.6;66.4;17.5;51.5;9.3;21.8;7.8;71.9;2.2;3.1;7.8;62.1;30.1;43.0;17.8;5.7;13.1;1.8;1.8;3.6;0.2;13.0;7.8;21.5;3.8;18.0;8.0;5.8;7.6;81.0;12.3;3.2;3.5;10.0;131.2;7.7;13.5;174.9;7.6;37.9;37.5
394;Hoogte van de welvaart: 2e 20%-groep;Percentages/aantallen;2012;74.6;4.6;6.2;76.4;4.5;14.1;5.0;78.3;6.9;12.9;1.9;7.7;37.2;2.1;5.6;81.7;5.6;12.7;32.8;67.2;23.5;51.8;12.5;12.2;7.9;72.9;1.9;2.6;5.3;63.7;30.9;46.1;17.8;5.9;13.5;2.7;1.5;1.4;0.1;10.7;7.8;19.5;3.7;19.0;7.9;4.5;7.6;80.7;11.8;3.5;4.0;9.8;130.1;8.0;11.6;144.3;7.8;38.1;33.7
395;Hoogte van de welvaart: 2e 20%-groep;Percentages/aantallen;2013;73.6;4.4;6.0;75.5;4.3;16.3;3.8;78.3;8.0;10.3;3.3;7.8;36.5;2.1;5.8;78.1;9.2;12.7;34.4;65.6;26.1;47.9;10.3;15.7;7.8;74.8;2.2;3.0;5.4;65.6;29.1;45.8;19.9;4.8;10.7;3.0;2.8;1.9;0.3;10.6;7.9;20.1;3.2;16.2;7.9;5.8;7.5;80.3;13.6;2.2;3.9;10.3;137.1;7.6;11.3;149.3;7.6;35.7;34.8
396;Hoogte van de welvaart: 2e 20%-groep;Standaardfout;2010;0.8;0.2;0.3;1.4;0.7;1.1;0.7;1.3;0.9;1.0;0.5;0.0;0.8;0.2;0.6;;;;2.1;2.1;3.5;4.0;2.9;3.1;0.0;0.8;0.1;0.2;1.0;2.2;2.2;1.8;1.4;0.8;1.2;0.6;0.6;0.7;0.3;1.1;0.0;0.7;0.3;1.1;0.1;0.4;0.5;2.2;1.8;1.0;1.2;0.7;4.5;0.5;1.6;16.1;0.1;0.8;0.8
397;Hoogte van de welvaart: 2e 20%-groep;Standaardfout;2011;0.8;0.2;0.3;1.4;0.7;1.2;0.7;1.4;0.8;1.1;0.4;0.0;0.9;0.2;0.4;1.9;1.3;1.6;2.3;2.3;3.3;4.3;2.5;3.5;0.0;0.8;0.1;0.2;1.3;2.3;2.2;1.8;1.4;0.8;1.2;0.5;0.5;0.7;0.2;1.2;0.0;0.7;0.3;1.1;0.1;0.4;0.5;2.3;1.9;1.0;1.1;0.7;4.5;0.5;1.6;17.0;0.1;0.9;0.9
398;Hoogte van de welvaart: 2e 20%-groep;Standaardfout;2012;0.8;0.2;0.3;1.4;0.7;1.1;0.7;1.3;0.8;1.1;0.4;0.0;0.9;0.2;0.4;1.9;1.1;1.6;2.3;2.3;3.6;4.2;2.8;2.8;0.0;0.8;0.1;0.2;1.1;2.3;2.2;1.9;1.5;0.9;1.3;0.6;0.5;0.4;0.1;1.2;0.0;0.7;0.2;1.1;0.1;0.4;0.5;2.3;1.9;1.1;1.2;0.7;4.5;0.5;1.2;11.7;0.1;0.9;0.8
399;Hoogte van de welvaart: 2e 20%-groep;Standaardfout;2013;0.8;0.2;0.3;1.4;0.6;1.2;0.6;1.3;0.9;1.0;0.6;0.0;0.8;0.2;0.5;1.9;1.4;1.6;2.2;2.2;3.5;4.0;2.4;2.9;0.0;0.8;0.1;0.2;1.0;2.1;2.0;1.7;1.4;0.7;1.1;0.6;0.6;0.5;0.2;1.1;0.0;0.7;0.2;1.0;0.1;0.4;0.5;2.3;2.0;0.8;1.1;0.7;4.7;0.5;1.0;10.1;0.1;0.8;0.8
400;Hoogte van de welvaart: 3e 20%-groep;Percentages/aantallen;2010;72.6;4.3;5.9;72.9;4.7;16.1;6.3;77.1;7.7;13.1;1.9;7.7;37.9;2.2;5.9;;;;32.4;67.6;24.9;49.4;12.6;13.1;7.8;78.6;2.4;3.1;6.8;62.7;30.4;42.8;21.5;5.1;12.0;3.0;2.2;2.2;0.2;11.1;7.9;21.5;3.6;17.0;7.8;5.7;6.6;82.8;11.5;3.9;1.8;8.5;128.9;7.9;17.1;215.5;7.7;36.0;33.7
401;Hoogte van de welvaart: 3e 20%-groep;Percentages/aantallen;2011;73.7;4.6;6.3;77.5;3.8;14.8;3.9;78.4;7.0;11.8;2.8;7.8;38.7;2.5;6.6;82.9;5.1;12.0;31.5;68.5;22.9;43.9;15.3;17.9;7.8;78.2;2.2;2.8;5.8;63.9;30.3;42.2;22.4;5.1;13.2;2.6;2.9;2.2;0.1;9.2;7.9;23.4;3.9;16.7;8.0;6.1;6.5;83.4;11.3;3.4;1.9;8.4;128.7;7.8;13.1;168.3;7.6;39.4;34.9
