ID;Geslacht;Leeftijd;BurgerlijkeStaat;Herkomstland;GeboortelandOuders;Perioden;GemiddeldAantalVerzekerdeJarenAOW_1;GemiddeldOpbouwpercentageAOW_2
8814;Totaal mannen en vrouwen;15000;Niet-gehuwd;Totaal;Geboren in NL, ouders in NL;2022;33.0;99.6
8815;Totaal mannen en vrouwen;15000;Niet-gehuwd;Totaal;Geboren in NL, ouders in NL;2023;33.0;99.6
8816;Totaal mannen en vrouwen;15000;Niet-gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2020;33.0;98.4
8817;Totaal mannen en vrouwen;15000;Niet-gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2021;33.0;98.4
8818;Totaal mannen en vrouwen;15000;Niet-gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2022;33.0;98.3
8819;Totaal mannen en vrouwen;15000;Niet-gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2023;33.0;98.0
8820;Totaal mannen en vrouwen;15000;Niet-gehuwd;Nederland;Totaal;2020;33.0;99.4
8821;Totaal mannen en vrouwen;15000;Niet-gehuwd;Nederland;Totaal;2021;33.0;99.5
8822;Totaal mannen en vrouwen;15000;Niet-gehuwd;Nederland;Totaal;2022;33.0;99.6
8823;Totaal mannen en vrouwen;15000;Niet-gehuwd;Nederland;Totaal;2023;33.0;99.6
8824;Totaal mannen en vrouwen;15000;Niet-gehuwd;Nederland;Geboren in Nederland;2020;33.0;99.4
8825;Totaal mannen en vrouwen;15000;Niet-gehuwd;Nederland;Geboren in Nederland;2021;33.0;99.5
8826;Totaal mannen en vrouwen;15000;Niet-gehuwd;Nederland;Geboren in Nederland;2022;33.0;99.6
8827;Totaal mannen en vrouwen;15000;Niet-gehuwd;Nederland;Geboren in Nederland;2023;33.0;99.6
8828;Totaal mannen en vrouwen;15000;Niet-gehuwd;Nederland;Geboren buiten Nederland;2020;;
8829;Totaal mannen en vrouwen;15000;Niet-gehuwd;Nederland;Geboren buiten Nederland;2021;;
8830;Totaal mannen en vrouwen;15000;Niet-gehuwd;Nederland;Geboren buiten Nederland;2022;;
8831;Totaal mannen en vrouwen;15000;Niet-gehuwd;Nederland;Geboren buiten Nederland;2023;;
8832;Totaal mannen en vrouwen;15000;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2020;33.0;99.4
8833;Totaal mannen en vrouwen;15000;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2021;33.0;99.5
8834;Totaal mannen en vrouwen;15000;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2022;33.0;99.6
8835;Totaal mannen en vrouwen;15000;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2023;33.0;99.6
8836;Totaal mannen en vrouwen;15000;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;
8837;Totaal mannen en vrouwen;15000;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;
8838;Totaal mannen en vrouwen;15000;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;
8839;Totaal mannen en vrouwen;15000;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;
8840;Totaal mannen en vrouwen;15000;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2020;11.0;33.1
8841;Totaal mannen en vrouwen;15000;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2021;11.0;31.3
8842;Totaal mannen en vrouwen;15000;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2022;10.0;28.9
8843;Totaal mannen en vrouwen;15000;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2023;9.0;27.2
8844;Totaal mannen en vrouwen;15000;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2020;33.0;98.4
8845;Totaal mannen en vrouwen;15000;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2021;33.0;98.1
8846;Totaal mannen en vrouwen;15000;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2022;33.0;98.2
8847;Totaal mannen en vrouwen;15000;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2023;33.0;97.9
8848;Totaal mannen en vrouwen;15000;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2020;6.0;19.3
8849;Totaal mannen en vrouwen;15000;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2021;7.0;19.6
8850;Totaal mannen en vrouwen;15000;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2022;6.0;18.9
8851;Totaal mannen en vrouwen;15000;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2023;6.0;19.1
8852;Totaal mannen en vrouwen;15000;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;
8853;Totaal mannen en vrouwen;15000;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;
8854;Totaal mannen en vrouwen;15000;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;
8855;Totaal mannen en vrouwen;15000;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;
8856;Totaal mannen en vrouwen;15000;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;33.0;98.4
8857;Totaal mannen en vrouwen;15000;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;33.0;98.1
8858;Totaal mannen en vrouwen;15000;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;33.0;98.2
8859;Totaal mannen en vrouwen;15000;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;33.0;97.9
8860;Totaal mannen en vrouwen;15000;Niet-gehuwd;Buiten Europa;Totaal;2020;15.0;44.3
8861;Totaal mannen en vrouwen;15000;Niet-gehuwd;Buiten Europa;Totaal;2021;15.0;45.2
8862;Totaal mannen en vrouwen;15000;Niet-gehuwd;Buiten Europa;Totaal;2022;15.0;43.9
8863;Totaal mannen en vrouwen;15000;Niet-gehuwd;Buiten Europa;Totaal;2023;14.0;42.5
8864;Totaal mannen en vrouwen;15000;Niet-gehuwd;Buiten Europa;Geboren in Nederland;2020;33.0;98.4
8865;Totaal mannen en vrouwen;15000;Niet-gehuwd;Buiten Europa;Geboren in Nederland;2021;33.0;98.6
8866;Totaal mannen en vrouwen;15000;Niet-gehuwd;Buiten Europa;Geboren in Nederland;2022;33.0;98.4
8867;Totaal mannen en vrouwen;15000;Niet-gehuwd;Buiten Europa;Geboren in Nederland;2023;33.0;98.1
8868;Totaal mannen en vrouwen;15000;Niet-gehuwd;Buiten Europa;Geboren buiten Nederland;2020;10.0;28.5
8869;Totaal mannen en vrouwen;15000;Niet-gehuwd;Buiten Europa;Geboren buiten Nederland;2021;10.0;29.1
8870;Totaal mannen en vrouwen;15000;Niet-gehuwd;Buiten Europa;Geboren buiten Nederland;2022;10.0;29.5
8871;Totaal mannen en vrouwen;15000;Niet-gehuwd;Buiten Europa;Geboren buiten Nederland;2023;10.0;29.3
8872;Totaal mannen en vrouwen;15000;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2020;;
8873;Totaal mannen en vrouwen;15000;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2021;;
8874;Totaal mannen en vrouwen;15000;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2022;;
8875;Totaal mannen en vrouwen;15000;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2023;;
8876;Totaal mannen en vrouwen;15000;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;33.0;98.4
8877;Totaal mannen en vrouwen;15000;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;33.0;98.6
8878;Totaal mannen en vrouwen;15000;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;33.0;98.4
8879;Totaal mannen en vrouwen;15000;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;33.0;98.1
8880;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Totaal;Totaal;2020;30.0;85.4
8881;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Totaal;Totaal;2021;29.0;84.2
8882;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Totaal;Totaal;2022;29.0;83.3
8883;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Totaal;Totaal;2023;28.0;81.8
8884;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Totaal;Geboren in Nederland;2020;33.0;97.0
8885;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Totaal;Geboren in Nederland;2021;33.0;96.9
8886;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Totaal;Geboren in Nederland;2022;33.0;96.9
8887;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Totaal;Geboren in Nederland;2023;33.0;96.9
8888;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Totaal;Geboren buiten Nederland;2020;17.0;49.4
8889;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Totaal;Geboren buiten Nederland;2021;17.0;48.4
8890;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Totaal;Geboren buiten Nederland;2022;16.0;47.4
8891;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Totaal;Geboren buiten Nederland;2023;16.0;45.5
8892;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2020;34.0;97.2
8893;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2021;34.0;97.2
8894;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2022;34.0;97.2
8895;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2023;34.0;97.2
8896;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2020;33.0;94.3
8897;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2021;32.0;94.0
8898;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2022;32.0;94.0
8899;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2023;32.0;93.9
8900;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Nederland;Totaal;2020;34.0;97.2
8901;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Nederland;Totaal;2021;34.0;97.2
8902;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Nederland;Totaal;2022;34.0;97.2
8903;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Nederland;Totaal;2023;34.0;97.2
8904;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2020;34.0;97.2
8905;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2021;34.0;97.2
8906;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2022;34.0;97.2
8907;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2023;34.0;97.2
8908;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Nederland;Geboren buiten Nederland;2020;;
8909;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Nederland;Geboren buiten Nederland;2021;;
8910;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Nederland;Geboren buiten Nederland;2022;;
8911;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Nederland;Geboren buiten Nederland;2023;;
8912;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2020;34.0;97.2
8913;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2021;34.0;97.2
8914;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2022;34.0;97.2
8915;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2023;34.0;97.2
8916;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;
8917;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;
8918;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;
8919;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;
8920;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2020;17.0;48.8
8921;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2021;16.0;46.6
8922;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2022;15.0;43.6
8923;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2023;14.0;41.9
8924;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2020;32.0;93.9
8925;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2021;32.0;93.3
8926;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2022;32.0;93.4
8927;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2023;32.0;93.4
8928;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2020;12.0;35.7
8929;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2021;12.0;34.4
8930;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2022;11.0;32.3
8931;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2023;11.0;31.4
8932;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;
8933;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;
8934;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;
8935;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;
8936;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;32.0;93.9
8937;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;32.0;93.3
8938;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;32.0;93.4
8939;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;32.0;93.4
8940;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Buiten Europa;Totaal;2020;22.0;63.2
8941;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Buiten Europa;Totaal;2021;21.0;62.0
8942;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Buiten Europa;Totaal;2022;22.0;62.7
8943;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Buiten Europa;Totaal;2023;21.0;60.6
8944;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2020;33.0;94.6
8945;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2021;33.0;94.5
8946;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2022;33.0;94.4
8947;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2023;33.0;94.2
8948;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2020;19.0;56.4
8949;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2021;19.0;55.5
8950;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2022;19.0;56.1
8951;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2023;19.0;53.9
8952;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2020;;
8953;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2021;;
8954;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2022;;
8955;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2023;;
8956;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;33.0;94.6
8957;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;33.0;94.5
8958;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;33.0;94.4
8959;Totaal mannen en vrouwen;15100;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;33.0;94.2
8960;Totaal mannen en vrouwen;15100;Gehuwd;Totaal;Totaal;2020;31.0;90.4
8961;Totaal mannen en vrouwen;15100;Gehuwd;Totaal;Totaal;2021;31.0;89.3
8962;Totaal mannen en vrouwen;15100;Gehuwd;Totaal;Totaal;2022;31.0;88.3
8963;Totaal mannen en vrouwen;15100;Gehuwd;Totaal;Totaal;2023;30.0;86.9
8964;Totaal mannen en vrouwen;15100;Gehuwd;Totaal;Geboren in Nederland;2020;34.0;99.6
8965;Totaal mannen en vrouwen;15100;Gehuwd;Totaal;Geboren in Nederland;2021;34.0;99.6
8966;Totaal mannen en vrouwen;15100;Gehuwd;Totaal;Geboren in Nederland;2022;34.0;99.7
8967;Totaal mannen en vrouwen;15100;Gehuwd;Totaal;Geboren in Nederland;2023;34.0;99.8
8968;Totaal mannen en vrouwen;15100;Gehuwd;Totaal;Geboren buiten Nederland;2020;12.0;33.7
8969;Totaal mannen en vrouwen;15100;Gehuwd;Totaal;Geboren buiten Nederland;2021;12.0;35.0
8970;Totaal mannen en vrouwen;15100;Gehuwd;Totaal;Geboren buiten Nederland;2022;12.0;35.5
8971;Totaal mannen en vrouwen;15100;Gehuwd;Totaal;Geboren buiten Nederland;2023;12.0;36.1
8972;Totaal mannen en vrouwen;15100;Gehuwd;Totaal;Geboren in NL, ouders in NL;2020;34.0;99.6
8973;Totaal mannen en vrouwen;15100;Gehuwd;Totaal;Geboren in NL, ouders in NL;2021;34.0;99.7
8974;Totaal mannen en vrouwen;15100;Gehuwd;Totaal;Geboren in NL, ouders in NL;2022;34.0;99.7
8975;Totaal mannen en vrouwen;15100;Gehuwd;Totaal;Geboren in NL, ouders in NL;2023;34.0;99.8
8976;Totaal mannen en vrouwen;15100;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2020;34.0;98.9
8977;Totaal mannen en vrouwen;15100;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2021;34.0;98.9
8978;Totaal mannen en vrouwen;15100;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2022;34.0;99.0
8979;Totaal mannen en vrouwen;15100;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2023;34.0;99.1
8980;Totaal mannen en vrouwen;15100;Gehuwd;Nederland;Totaal;2020;34.0;99.6
8981;Totaal mannen en vrouwen;15100;Gehuwd;Nederland;Totaal;2021;34.0;99.7
8982;Totaal mannen en vrouwen;15100;Gehuwd;Nederland;Totaal;2022;34.0;99.7
8983;Totaal mannen en vrouwen;15100;Gehuwd;Nederland;Totaal;2023;34.0;99.8
8984;Totaal mannen en vrouwen;15100;Gehuwd;Nederland;Geboren in Nederland;2020;34.0;99.6
8985;Totaal mannen en vrouwen;15100;Gehuwd;Nederland;Geboren in Nederland;2021;34.0;99.7
8986;Totaal mannen en vrouwen;15100;Gehuwd;Nederland;Geboren in Nederland;2022;34.0;99.7
8987;Totaal mannen en vrouwen;15100;Gehuwd;Nederland;Geboren in Nederland;2023;34.0;99.8
8988;Totaal mannen en vrouwen;15100;Gehuwd;Nederland;Geboren buiten Nederland;2020;;
8989;Totaal mannen en vrouwen;15100;Gehuwd;Nederland;Geboren buiten Nederland;2021;;
8990;Totaal mannen en vrouwen;15100;Gehuwd;Nederland;Geboren buiten Nederland;2022;;
8991;Totaal mannen en vrouwen;15100;Gehuwd;Nederland;Geboren buiten Nederland;2023;;
8992;Totaal mannen en vrouwen;15100;Gehuwd;Nederland;Geboren in NL, ouders in NL;2020;34.0;99.6
8993;Totaal mannen en vrouwen;15100;Gehuwd;Nederland;Geboren in NL, ouders in NL;2021;34.0;99.7
8994;Totaal mannen en vrouwen;15100;Gehuwd;Nederland;Geboren in NL, ouders in NL;2022;34.0;99.7
8995;Totaal mannen en vrouwen;15100;Gehuwd;Nederland;Geboren in NL, ouders in NL;2023;34.0;99.8
8996;Totaal mannen en vrouwen;15100;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;
8997;Totaal mannen en vrouwen;15100;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;
8998;Totaal mannen en vrouwen;15100;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;
8999;Totaal mannen en vrouwen;15100;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;
9000;Totaal mannen en vrouwen;15100;Gehuwd;Europa (exclusief Nederland);Totaal;2020;18.0;52.1
9001;Totaal mannen en vrouwen;15100;Gehuwd;Europa (exclusief Nederland);Totaal;2021;17.0;50.2
9002;Totaal mannen en vrouwen;15100;Gehuwd;Europa (exclusief Nederland);Totaal;2022;17.0;48.6
9003;Totaal mannen en vrouwen;15100;Gehuwd;Europa (exclusief Nederland);Totaal;2023;16.0;47.3
9004;Totaal mannen en vrouwen;15100;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2020;34.0;98.8
9005;Totaal mannen en vrouwen;15100;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2021;34.0;98.8
9006;Totaal mannen en vrouwen;15100;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2022;34.0;98.9
9007;Totaal mannen en vrouwen;15100;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2023;34.0;99.1
9008;Totaal mannen en vrouwen;15100;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2020;11.0;31.3
9009;Totaal mannen en vrouwen;15100;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2021;11.0;32.6
9010;Totaal mannen en vrouwen;15100;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2022;11.0;32.6
9011;Totaal mannen en vrouwen;15100;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2023;12.0;33.3
9012;Totaal mannen en vrouwen;15100;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;
9013;Totaal mannen en vrouwen;15100;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;
9014;Totaal mannen en vrouwen;15100;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;
9015;Totaal mannen en vrouwen;15100;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;
9016;Totaal mannen en vrouwen;15100;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;34.0;98.8
9017;Totaal mannen en vrouwen;15100;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;34.0;98.8
9018;Totaal mannen en vrouwen;15100;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;34.0;98.9
9019;Totaal mannen en vrouwen;15100;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;34.0;99.1
