ID;Geslacht;Leeftijdsklasse;Herkomstgroepering;Perioden;PersonenMetEenUitkering_1;PersonenMetWAOWajongWAZUitkering_2;VolledigArbeidsongeschikt_3;GedeeltelijkArbeidsongeschikt_4;PsychischeAandoeningen_5;ZiektenVanBotspierstelsel_6;OverigeAandoeningen_7;PersonenMetEenABWUitkering_8;Alleenstaand_9;AlleenstaandeOuder_10;EchtPaar_11;Anders_12;PersonenMetWWUitkering_13;PersonenMetIOAWIOAZUitkering_14
1533;Vrouwen;40 tot 45 jaar;Turken;2002;4.3;2.2;1.8;0.3;1.1;0.5;0.5;1.8;0.2;0.7;0.9;0.0;0.4;0.0
1534;Vrouwen;40 tot 45 jaar;Turken;2003;5.0;2.4;2.0;0.4;1.3;0.6;0.6;2.0;0.3;0.9;0.9;0.0;0.7;0.0
1535;Vrouwen;40 tot 45 jaar;Surinamers;1999;4.0;1.4;1.0;0.3;0.6;0.2;0.5;2.4;0.5;1.7;0.2;0.0;0.4;0.0
1536;Vrouwen;40 tot 45 jaar;Surinamers;2000;4.0;1.5;1.1;0.4;0.7;0.3;0.5;2.3;0.5;1.6;0.1;0.0;0.3;0.0
1537;Vrouwen;40 tot 45 jaar;Surinamers;2001;4.0;1.6;1.1;0.5;0.8;0.3;0.5;2.2;0.5;1.5;0.1;0.0;0.3;0.0
1538;Vrouwen;40 tot 45 jaar;Surinamers;2002;4.0;1.7;1.2;0.5;0.8;0.3;0.5;2.0;0.5;1.4;0.1;0.0;0.4;0.0
1539;Vrouwen;40 tot 45 jaar;Surinamers;2003;4.1;1.6;1.1;0.5;0.8;0.3;0.5;2.0;0.5;1.4;0.1;0.0;0.7;0.0
1540;Vrouwen;40 tot 45 jaar;Antillianen en Arubanen;1999;1.2;0.2;0.2;0.1;0.1;0.0;0.1;1.0;0.2;0.7;0.1;0.0;0.1;0.0
1541;Vrouwen;40 tot 45 jaar;Antillianen en Arubanen;2000;1.4;0.2;0.2;0.1;0.1;0.0;0.1;1.1;0.2;0.8;0.1;0.0;0.1;0.0
1542;Vrouwen;40 tot 45 jaar;Antillianen en Arubanen;2001;1.4;0.3;0.2;0.1;0.1;0.1;0.1;1.1;0.2;0.8;0.1;0.0;0.1;0.0
1543;Vrouwen;40 tot 45 jaar;Antillianen en Arubanen;2002;1.4;0.3;0.2;0.1;0.1;0.1;0.1;1.1;0.2;0.8;0.1;0.0;0.1;0.0
1544;Vrouwen;40 tot 45 jaar;Antillianen en Arubanen;2003;1.5;0.3;0.2;0.1;0.1;0.1;0.1;1.1;0.2;0.8;0.1;0.0;0.2;0.0
1545;Vrouwen;40 tot 45 jaar;Overige niet-westerse allochtonen;1999;4.4;0.4;0.3;0.1;0.1;0.1;0.2;3.8;0.5;1.7;1.6;0.0;0.3;0.0
1546;Vrouwen;40 tot 45 jaar;Overige niet-westerse allochtonen;2000;4.7;0.5;0.4;0.1;0.2;0.1;0.2;4.1;0.6;1.9;1.6;0.0;0.2;0.0
1547;Vrouwen;40 tot 45 jaar;Overige niet-westerse allochtonen;2001;4.9;0.6;0.4;0.2;0.2;0.2;0.2;4.1;0.6;1.9;1.6;0.0;0.3;0.0
1548;Vrouwen;40 tot 45 jaar;Overige niet-westerse allochtonen;2002;5.2;0.6;0.4;0.2;0.2;0.2;0.2;4.3;0.7;1.9;1.7;0.0;0.4;0.0
1549;Vrouwen;40 tot 45 jaar;Overige niet-westerse allochtonen;2003;5.8;0.7;0.5;0.2;0.2;0.2;0.2;4.6;0.7;2.1;1.8;0.0;0.7;0.0
1550;Vrouwen;45 tot 50 jaar;Totaal herkomstgroeperingen;1999;85.1;47.8;36.7;11.1;17.1;11.3;19.4;28.8;12.7;8.6;7.4;0.1;10.5;0.9
1551;Vrouwen;45 tot 50 jaar;Totaal herkomstgroeperingen;2000;84.9;51.6;39.1;12.5;18.7;12.3;20.6;27.3;11.8;8.6;6.9;0.0;8.0;0.7
1552;Vrouwen;45 tot 50 jaar;Totaal herkomstgroeperingen;2001;86.4;55.0;40.0;14.1;21.1;13.7;20.2;26.5;11.1;8.6;6.7;0.0;6.9;0.6
1553;Vrouwen;45 tot 50 jaar;Totaal herkomstgroeperingen;2002;88.9;57.2;41.3;15.9;23.1;14.6;19.4;26.0;10.7;8.9;6.4;0.0;8.1;0.5
1554;Vrouwen;45 tot 50 jaar;Totaal herkomstgroeperingen;2003;92.5;56.7;40.5;16.2;23.3;14.4;19.1;26.8;10.9;9.5;6.5;0.0;11.9;0.4
1555;Vrouwen;45 tot 50 jaar;Autochtonen;1999;62.8;39.1;29.8;9.3;13.7;9.3;16.1;17.0;8.9;4.9;3.1;0.1;8.4;0.5
1556;Vrouwen;45 tot 50 jaar;Autochtonen;2000;62.6;42.3;31.8;10.5;15.0;10.1;17.1;15.6;8.2;4.7;2.7;0.0;6.4;0.4
1557;Vrouwen;45 tot 50 jaar;Autochtonen;2001;63.3;45.0;32.5;11.8;16.9;11.3;16.9;14.6;7.5;4.6;2.5;0.0;5.3;0.3
1558;Vrouwen;45 tot 50 jaar;Autochtonen;2002;64.9;46.6;33.3;13.3;18.5;12.0;16.1;14.0;7.1;4.6;2.3;0.0;6.1;0.3
1559;Vrouwen;45 tot 50 jaar;Autochtonen;2003;66.9;46.2;32.7;13.5;18.6;11.8;15.8;14.1;6.9;4.9;2.3;0.0;8.9;0.2
1560;Vrouwen;45 tot 50 jaar;Allochtonen;1999;22.3;8.7;6.9;1.8;3.4;2.1;3.3;11.8;3.7;3.8;4.3;0.0;2.1;0.4
1561;Vrouwen;45 tot 50 jaar;Allochtonen;2000;22.4;9.3;7.3;2.0;3.7;2.2;3.5;11.8;3.7;3.9;4.2;0.0;1.6;0.3
1562;Vrouwen;45 tot 50 jaar;Allochtonen;2001;23.1;10.0;7.5;2.3;4.3;2.4;3.3;11.9;3.6;4.1;4.2;0.0;1.5;0.3
1563;Vrouwen;45 tot 50 jaar;Allochtonen;2002;24.1;10.5;7.9;2.6;4.6;2.6;3.3;12.0;3.7;4.2;4.1;0.0;2.0;0.3
1564;Vrouwen;45 tot 50 jaar;Allochtonen;2003;25.6;10.5;7.8;2.7;4.7;2.6;3.2;12.7;3.9;4.6;4.2;0.0;3.0;0.2
1565;Vrouwen;45 tot 50 jaar;Westerse allochtonen;1999;10.0;5.3;4.1;1.2;2.0;1.2;2.1;3.7;1.7;1.1;0.9;0.0;1.3;0.1
1566;Vrouwen;45 tot 50 jaar;Westerse allochtonen;2000;9.6;5.4;4.1;1.3;2.1;1.3;2.1;3.5;1.6;1.0;0.8;0.0;0.9;0.1
1567;Vrouwen;45 tot 50 jaar;Westerse allochtonen;2001;9.4;5.6;4.1;1.4;2.3;1.3;2.0;3.2;1.5;1.0;0.8;0.0;0.8;0.1
1568;Vrouwen;45 tot 50 jaar;Westerse allochtonen;2002;9.6;5.7;4.1;1.6;2.5;1.4;1.9;3.1;1.4;1.0;0.7;0.0;1.1;0.1
1569;Vrouwen;45 tot 50 jaar;Westerse allochtonen;2003;9.7;5.4;3.8;1.6;2.4;1.2;1.7;3.1;1.4;1.0;0.7;0.0;1.6;0.0
1570;Vrouwen;45 tot 50 jaar;Niet-westerse allochtonen;1999;12.3;3.5;2.9;0.6;1.4;0.8;1.3;8.1;2.0;2.6;3.4;0.0;0.8;0.3
1571;Vrouwen;45 tot 50 jaar;Niet-westerse allochtonen;2000;12.8;3.9;3.2;0.7;1.6;0.9;1.4;8.3;2.0;2.9;3.4;0.0;0.7;0.2
1572;Vrouwen;45 tot 50 jaar;Niet-westerse allochtonen;2001;13.7;4.4;3.4;0.9;1.9;1.1;1.4;8.7;2.2;3.1;3.5;0.0;0.7;0.2
1573;Vrouwen;45 tot 50 jaar;Niet-westerse allochtonen;2002;14.4;4.9;3.8;1.0;2.1;1.3;1.5;8.9;2.2;3.2;3.4;0.0;0.9;0.2
1574;Vrouwen;45 tot 50 jaar;Niet-westerse allochtonen;2003;15.8;5.1;4.0;1.1;2.3;1.4;1.5;9.6;2.5;3.6;3.5;0.0;1.5;0.2
1575;Vrouwen;45 tot 50 jaar;Marokkanen;1999;2.1;0.3;0.3;0.0;0.1;0.1;0.1;1.6;0.1;0.4;1.1;0.0;0.1;0.1
1576;Vrouwen;45 tot 50 jaar;Marokkanen;2000;2.2;0.4;0.3;0.0;0.2;0.1;0.1;1.6;0.1;0.4;1.1;0.0;0.1;0.1
1577;Vrouwen;45 tot 50 jaar;Marokkanen;2001;2.3;0.5;0.4;0.1;0.2;0.1;0.1;1.7;0.2;0.4;1.1;0.0;0.1;0.1
1578;Vrouwen;45 tot 50 jaar;Marokkanen;2002;2.4;0.5;0.5;0.1;0.2;0.2;0.2;1.7;0.2;0.5;1.1;0.0;0.1;0.1
1579;Vrouwen;45 tot 50 jaar;Marokkanen;2003;2.6;0.6;0.5;0.1;0.2;0.2;0.2;1.9;0.2;0.5;1.1;0.0;0.1;0.1
1580;Vrouwen;45 tot 50 jaar;Turken;1999;2.7;1.2;1.1;0.1;0.5;0.3;0.4;1.4;0.2;0.2;0.9;0.0;0.2;0.1
1581;Vrouwen;45 tot 50 jaar;Turken;2000;2.7;1.2;1.1;0.1;0.5;0.3;0.4;1.3;0.2;0.3;0.9;0.0;0.1;0.1
1582;Vrouwen;45 tot 50 jaar;Turken;2001;2.9;1.4;1.2;0.1;0.7;0.3;0.4;1.4;0.2;0.3;0.9;0.0;0.1;0.1
1583;Vrouwen;45 tot 50 jaar;Turken;2002;3.0;1.5;1.3;0.2;0.7;0.4;0.4;1.3;0.2;0.3;0.8;0.0;0.2;0.1
1584;Vrouwen;45 tot 50 jaar;Turken;2003;3.1;1.6;1.4;0.2;0.8;0.4;0.4;1.4;0.3;0.3;0.8;0.0;0.2;0.1
1585;Vrouwen;45 tot 50 jaar;Surinamers;1999;3.3;1.4;1.0;0.3;0.6;0.3;0.5;1.8;0.8;0.8;0.2;0.0;0.3;0.0
1586;Vrouwen;45 tot 50 jaar;Surinamers;2000;3.5;1.5;1.2;0.4;0.6;0.3;0.6;1.8;0.7;0.9;0.2;0.0;0.3;0.0
1587;Vrouwen;45 tot 50 jaar;Surinamers;2001;3.6;1.7;1.3;0.5;0.8;0.4;0.6;1.7;0.7;0.8;0.2;0.0;0.3;0.0
1588;Vrouwen;45 tot 50 jaar;Surinamers;2002;3.8;1.9;1.4;0.5;0.9;0.4;0.6;1.7;0.7;0.9;0.1;0.0;0.3;0.0
1589;Vrouwen;45 tot 50 jaar;Surinamers;2003;4.1;1.9;1.4;0.6;0.9;0.5;0.6;1.8;0.8;0.9;0.2;0.0;0.5;0.0
1590;Vrouwen;45 tot 50 jaar;Antillianen en Arubanen;1999;1.0;0.2;0.2;0.1;0.1;0.0;0.1;0.7;0.3;0.4;0.0;0.0;0.1;0.0
1591;Vrouwen;45 tot 50 jaar;Antillianen en Arubanen;2000;1.0;0.3;0.2;0.1;0.1;0.1;0.1;0.7;0.3;0.4;0.1;0.0;0.1;0.0
1592;Vrouwen;45 tot 50 jaar;Antillianen en Arubanen;2001;1.1;0.3;0.2;0.1;0.1;0.1;0.1;0.8;0.3;0.4;0.1;0.0;0.1;0.0
1593;Vrouwen;45 tot 50 jaar;Antillianen en Arubanen;2002;1.1;0.3;0.2;0.1;0.1;0.1;0.1;0.8;0.3;0.4;0.1;0.0;0.1;0.0
1594;Vrouwen;45 tot 50 jaar;Antillianen en Arubanen;2003;1.3;0.3;0.2;0.1;0.1;0.1;0.1;0.9;0.3;0.5;0.0;0.0;0.2;0.0
1595;Vrouwen;45 tot 50 jaar;Overige niet-westerse allochtonen;1999;3.2;0.4;0.3;0.1;0.1;0.1;0.2;2.6;0.7;0.8;1.1;0.0;0.2;0.0
1596;Vrouwen;45 tot 50 jaar;Overige niet-westerse allochtonen;2000;3.4;0.5;0.4;0.1;0.2;0.1;0.2;2.8;0.7;1.0;1.2;0.0;0.2;0.0
1597;Vrouwen;45 tot 50 jaar;Overige niet-westerse allochtonen;2001;3.8;0.5;0.4;0.1;0.2;0.1;0.2;3.1;0.7;1.1;1.3;0.0;0.2;0.0
1598;Vrouwen;45 tot 50 jaar;Overige niet-westerse allochtonen;2002;4.1;0.7;0.5;0.2;0.2;0.2;0.2;3.3;0.8;1.2;1.3;0.0;0.3;0.0
1599;Vrouwen;45 tot 50 jaar;Overige niet-westerse allochtonen;2003;4.7;0.7;0.5;0.2;0.3;0.2;0.2;3.7;0.9;1.4;1.4;0.0;0.5;0.0
1600;Vrouwen;50 tot 55 jaar;Totaal herkomstgroeperingen;1999;100.2;60.3;47.9;12.4;19.9;16.9;23.5;29.1;18.0;3.3;7.7;0.1;11.3;2.7
1601;Vrouwen;50 tot 55 jaar;Totaal herkomstgroeperingen;2000;102.2;65.4;51.4;14.0;21.4;18.2;25.8;28.4;17.6;3.2;7.6;0.0;9.4;2.3
1602;Vrouwen;50 tot 55 jaar;Totaal herkomstgroeperingen;2001;99.3;66.4;50.2;15.2;23.1;19.0;24.3;26.5;16.3;3.2;6.9;0.0;7.5;1.9
1603;Vrouwen;50 tot 55 jaar;Totaal herkomstgroeperingen;2002;98.7;67.0;50.3;16.7;23.6;19.6;23.8;25.4;15.4;3.4;6.7;0.0;8.1;1.5
1604;Vrouwen;50 tot 55 jaar;Totaal herkomstgroeperingen;2003;100.0;65.9;48.8;17.1;24.0;19.0;23.0;25.4;15.2;3.6;6.6;0.0;11.0;1.2
1605;Vrouwen;50 tot 55 jaar;Autochtonen;1999;78.5;50.1;39.6;10.5;16.3;14.2;19.7;19.3;13.4;1.8;4.0;0.1;9.6;2.1
1606;Vrouwen;50 tot 55 jaar;Autochtonen;2000;79.2;54.1;42.3;11.8;17.5;15.2;21.5;18.1;12.8;1.7;3.7;0.0;7.8;1.7
1607;Vrouwen;50 tot 55 jaar;Autochtonen;2001;75.8;54.6;41.0;12.8;18.7;15.7;20.2;16.2;11.5;1.6;3.1;0.0;6.1;1.3
1608;Vrouwen;50 tot 55 jaar;Autochtonen;2002;74.3;54.7;40.7;14.0;18.9;16.1;19.7;14.8;10.4;1.6;2.7;0.0;6.3;1.0
1609;Vrouwen;50 tot 55 jaar;Autochtonen;2003;74.6;53.6;39.4;14.2;19.2;15.6;18.9;14.4;10.2;1.7;2.5;0.0;8.6;0.8
1610;Vrouwen;50 tot 55 jaar;Allochtonen;1999;21.8;10.2;8.3;1.9;3.6;2.8;3.9;9.8;4.7;1.5;3.6;0.0;1.8;0.6
1611;Vrouwen;50 tot 55 jaar;Allochtonen;2000;23.0;11.3;9.1;2.1;3.9;3.1;4.3;10.3;4.8;1.6;3.9;0.0;1.5;0.6
1612;Vrouwen;50 tot 55 jaar;Allochtonen;2001;23.4;11.8;9.2;2.4;4.4;3.3;4.1;10.3;4.9;1.6;3.8;0.0;1.4;0.6
1613;Vrouwen;50 tot 55 jaar;Allochtonen;2002;24.4;12.3;9.6;2.7;4.7;3.5;4.1;10.7;4.9;1.8;4.0;0.0;1.7;0.5
1614;Vrouwen;50 tot 55 jaar;Allochtonen;2003;25.4;12.3;9.5;2.9;4.9;3.4;4.1;11.0;5.0;1.9;4.1;0.0;2.5;0.5
1615;Vrouwen;50 tot 55 jaar;Westerse allochtonen;1999;11.6;6.7;5.4;1.4;2.3;1.9;2.6;3.7;2.3;0.5;0.9;0.0;1.3;0.3
1616;Vrouwen;50 tot 55 jaar;Westerse allochtonen;2000;12.0;7.4;5.9;1.5;2.5;2.1;2.8;3.6;2.3;0.4;0.9;0.0;1.1;0.2
1617;Vrouwen;50 tot 55 jaar;Westerse allochtonen;2001;11.9;7.6;5.8;1.7;2.8;2.1;2.7;3.5;2.3;0.4;0.8;0.0;1.0;0.2
1618;Vrouwen;50 tot 55 jaar;Westerse allochtonen;2002;12.1;7.7;5.9;1.9;2.9;2.2;2.7;3.3;2.1;0.5;0.7;0.0;1.2;0.2
1619;Vrouwen;50 tot 55 jaar;Westerse allochtonen;2003;12.2;7.6;5.7;1.9;2.9;2.1;2.6;3.3;2.1;0.5;0.8;0.0;1.7;0.1
1620;Vrouwen;50 tot 55 jaar;Niet-westerse allochtonen;1999;10.1;3.5;2.9;0.5;1.3;0.9;1.3;6.1;2.3;1.0;2.7;0.0;0.5;0.4
1621;Vrouwen;50 tot 55 jaar;Niet-westerse allochtonen;2000;11.0;3.9;3.2;0.6;1.4;1.0;1.5;6.7;2.5;1.1;3.0;0.0;0.4;0.4
1622;Vrouwen;50 tot 55 jaar;Niet-westerse allochtonen;2001;11.5;4.2;3.4;0.7;1.6;1.1;1.4;6.8;2.6;1.2;3.0;0.0;0.4;0.4
1623;Vrouwen;50 tot 55 jaar;Niet-westerse allochtonen;2002;12.4;4.6;3.7;0.9;1.9;1.3;1.4;7.3;2.8;1.3;3.2;0.0;0.5;0.4
1624;Vrouwen;50 tot 55 jaar;Niet-westerse allochtonen;2003;13.2;4.7;3.8;0.9;1.9;1.3;1.5;7.7;2.9;1.5;3.3;0.0;0.8;0.3
1625;Vrouwen;50 tot 55 jaar;Marokkanen;1999;1.4;0.2;0.2;0.0;0.1;0.1;0.1;1.1;0.1;0.1;0.8;0.0;0.0;0.1
1626;Vrouwen;50 tot 55 jaar;Marokkanen;2000;1.6;0.3;0.2;0.0;0.1;0.1;0.1;1.3;0.2;0.2;0.9;0.0;0.0;0.1
1627;Vrouwen;50 tot 55 jaar;Marokkanen;2001;1.8;0.3;0.3;0.0;0.1;0.1;0.1;1.3;0.2;0.2;1.0;0.0;0.0;0.1
1628;Vrouwen;50 tot 55 jaar;Marokkanen;2002;2.0;0.4;0.3;0.0;0.2;0.1;0.1;1.5;0.2;0.2;1.1;0.0;0.0;0.1
1629;Vrouwen;50 tot 55 jaar;Marokkanen;2003;2.2;0.4;0.4;0.0;0.2;0.1;0.1;1.6;0.2;0.3;1.1;0.0;0.0;0.1
1630;Vrouwen;50 tot 55 jaar;Turken;1999;2.7;1.3;1.2;0.1;0.5;0.3;0.4;1.3;0.2;0.1;0.9;0.0;0.1;0.2
1631;Vrouwen;50 tot 55 jaar;Turken;2000;3.0;1.4;1.3;0.1;0.6;0.4;0.5;1.4;0.3;0.1;1.0;0.0;0.1;0.2
1632;Vrouwen;50 tot 55 jaar;Turken;2001;3.0;1.5;1.3;0.1;0.6;0.4;0.5;1.4;0.3;0.1;0.9;0.0;0.1;0.2
1633;Vrouwen;50 tot 55 jaar;Turken;2002;3.1;1.5;1.4;0.1;0.6;0.4;0.4;1.4;0.3;0.1;1.0;0.0;0.1;0.2
1634;Vrouwen;50 tot 55 jaar;Turken;2003;3.1;1.5;1.4;0.1;0.7;0.4;0.4;1.4;0.3;0.1;0.9;0.0;0.1;0.2
1635;Vrouwen;50 tot 55 jaar;Surinamers;1999;3.0;1.4;1.1;0.3;0.5;0.3;0.6;1.5;1.0;0.3;0.2;0.0;0.2;0.0
1636;Vrouwen;50 tot 55 jaar;Surinamers;2000;3.0;1.5;1.2;0.3;0.6;0.3;0.6;1.4;1.0;0.3;0.2;0.0;0.1;0.0
1637;Vrouwen;50 tot 55 jaar;Surinamers;2001;3.1;1.7;1.2;0.4;0.6;0.4;0.6;1.4;0.9;0.3;0.1;0.0;0.2;0.0
1638;Vrouwen;50 tot 55 jaar;Surinamers;2002;3.3;1.8;1.3;0.5;0.7;0.5;0.6;1.4;0.9;0.3;0.2;0.0;0.2;0.0
1639;Vrouwen;50 tot 55 jaar;Surinamers;2003;3.4;1.9;1.3;0.5;0.8;0.5;0.6;1.4;0.9;0.3;0.1;0.0;0.3;0.0
1640;Vrouwen;50 tot 55 jaar;Antillianen en Arubanen;1999;0.9;0.3;0.2;0.1;0.1;0.1;0.1;0.6;0.4;0.2;0.1;0.0;0.1;0.0
1641;Vrouwen;50 tot 55 jaar;Antillianen en Arubanen;2000;1.0;0.3;0.2;0.1;0.1;0.1;0.1;0.7;0.4;0.2;0.1;0.0;0.1;0.0
1642;Vrouwen;50 tot 55 jaar;Antillianen en Arubanen;2001;1.0;0.3;0.2;0.1;0.1;0.1;0.1;0.7;0.4;0.2;0.1;0.0;0.1;0.0
1643;Vrouwen;50 tot 55 jaar;Antillianen en Arubanen;2002;1.0;0.3;0.2;0.1;0.1;0.1;0.1;0.7;0.4;0.2;0.0;0.0;0.1;0.0
1644;Vrouwen;50 tot 55 jaar;Antillianen en Arubanen;2003;1.1;0.3;0.2;0.1;0.1;0.1;0.1;0.7;0.4;0.2;0.1;0.0;0.1;0.0
1645;Vrouwen;50 tot 55 jaar;Overige niet-westerse allochtonen;1999;2.1;0.3;0.3;0.1;0.1;0.1;0.1;1.7;0.6;0.3;0.7;0.0;0.1;0.0
1646;Vrouwen;50 tot 55 jaar;Overige niet-westerse allochtonen;2000;2.4;0.4;0.3;0.1;0.1;0.1;0.2;1.9;0.7;0.4;0.9;0.0;0.1;0.0
1647;Vrouwen;50 tot 55 jaar;Overige niet-westerse allochtonen;2001;2.6;0.4;0.4;0.1;0.2;0.1;0.2;2.1;0.8;0.4;0.9;0.0;0.1;0.0
1648;Vrouwen;50 tot 55 jaar;Overige niet-westerse allochtonen;2002;3.0;0.5;0.4;0.1;0.2;0.2;0.2;2.3;0.9;0.4;1.0;0.0;0.1;0.0
1649;Vrouwen;50 tot 55 jaar;Overige niet-westerse allochtonen;2003;3.4;0.6;0.5;0.1;0.2;0.2;0.2;2.6;1.0;0.5;1.1;0.0;0.2;0.0
1650;Vrouwen;55 tot 60 jaar;Totaal herkomstgroeperingen;1999;99.6;58.9;48.2;10.6;18.4;18.7;21.8;24.8;17.3;0.7;6.6;0.1;11.4;7.9
1651;Vrouwen;55 tot 60 jaar;Totaal herkomstgroeperingen;2000;99.5;61.7;50.2;11.5;19.5;19.3;22.8;24.2;17.0;0.7;6.4;0.0;10.1;6.8
1652;Vrouwen;55 tot 60 jaar;Totaal herkomstgroeperingen;2001;106.3;68.6;54.5;13.2;22.5;21.9;24.2;25.4;17.9;0.8;6.6;0.0;9.1;6.7
1653;Vrouwen;55 tot 60 jaar;Totaal herkomstgroeperingen;2002;112.4;74.2;59.1;15.1;24.4;24.0;25.8;26.0;18.6;0.9;6.6;0.0;9.6;6.3
1654;Vrouwen;55 tot 60 jaar;Totaal herkomstgroeperingen;2003;115.8;76.5;60.5;16.0;25.4;24.9;26.3;26.5;18.8;0.9;6.8;0.0;11.8;5.2
1655;Vrouwen;55 tot 60 jaar;Autochtonen;1999;79.7;49.5;40.3;9.1;15.4;15.8;18.2;16.5;12.6;0.3;3.5;0.1;9.8;6.7
1656;Vrouwen;55 tot 60 jaar;Autochtonen;2000;79.4;51.7;41.8;9.9;16.3;16.3;19.1;15.9;12.3;0.3;3.3;0.0;8.6;5.8
1657;Vrouwen;55 tot 60 jaar;Autochtonen;2001;85.1;57.7;45.7;11.3;18.8;18.5;20.4;16.6;12.9;0.3;3.3;0.0;7.8;5.7
1658;Vrouwen;55 tot 60 jaar;Autochtonen;2002;90.4;62.6;49.6;13.0;20.4;20.3;21.9;17.2;13.5;0.4;3.2;0.0;8.3;5.5
1659;Vrouwen;55 tot 60 jaar;Autochtonen;2003;92.1;64.2;50.5;13.7;21.0;21.0;22.2;17.0;13.4;0.4;3.2;0.0;9.9;4.4
1660;Vrouwen;55 tot 60 jaar;Allochtonen;1999;19.9;9.4;7.9;1.5;3.0;2.8;3.5;8.3;4.7;0.4;3.1;0.0;1.7;1.1
1661;Vrouwen;55 tot 60 jaar;Allochtonen;2000;20.1;10.0;8.3;1.7;3.3;3.0;3.7;8.3;4.8;0.4;3.1;0.0;1.5;1.0
1662;Vrouwen;55 tot 60 jaar;Allochtonen;2001;21.1;10.8;8.8;1.9;3.7;3.4;3.8;8.7;5.0;0.4;3.3;0.0;1.3;1.0
1663;Vrouwen;55 tot 60 jaar;Allochtonen;2002;22.0;11.6;9.5;2.1;4.0;3.7;3.9;8.9;5.1;0.5;3.3;0.0;1.4;0.9
1664;Vrouwen;55 tot 60 jaar;Allochtonen;2003;23.8;12.4;10.0;2.3;4.3;3.9;4.1;9.5;5.4;0.5;3.6;0.0;1.9;0.8
1665;Vrouwen;55 tot 60 jaar;Westerse allochtonen;1999;11.6;6.8;5.6;1.2;2.2;2.1;2.5;3.1;2.3;0.1;0.7;0.0;1.4;0.7
1666;Vrouwen;55 tot 60 jaar;Westerse allochtonen;2000;11.4;7.0;5.7;1.3;2.3;2.1;2.6;3.0;2.2;0.1;0.7;0.0;1.2;0.6
1667;Vrouwen;55 tot 60 jaar;Westerse allochtonen;2001;11.7;7.5;6.0;1.4;2.6;2.3;2.6;3.1;2.2;0.1;0.8;0.0;1.0;0.6
1668;Vrouwen;55 tot 60 jaar;Westerse allochtonen;2002;12.2;7.9;6.4;1.6;2.7;2.6;2.7;3.1;2.3;0.1;0.7;0.0;1.1;0.5
1669;Vrouwen;55 tot 60 jaar;Westerse allochtonen;2003;13.0;8.3;6.6;1.7;2.9;2.7;2.8;3.3;2.4;0.1;0.8;0.0;1.5;0.4
1670;Vrouwen;55 tot 60 jaar;Niet-westerse allochtonen;1999;8.2;2.6;2.3;0.3;0.8;0.7;1.0;5.1;2.4;0.3;2.4;0.0;0.3;0.4
1671;Vrouwen;55 tot 60 jaar;Niet-westerse allochtonen;2000;8.7;3.0;2.6;0.4;1.0;0.8;1.2;5.3;2.5;0.3;2.4;0.0;0.3;0.4
1672;Vrouwen;55 tot 60 jaar;Niet-westerse allochtonen;2001;9.4;3.3;2.8;0.5;1.1;1.0;1.2;5.7;2.8;0.4;2.5;0.0;0.3;0.4
1673;Vrouwen;55 tot 60 jaar;Niet-westerse allochtonen;2002;9.9;3.7;3.1;0.6;1.3;1.1;1.3;5.7;2.8;0.4;2.6;0.0;0.3;0.4
1674;Vrouwen;55 tot 60 jaar;Niet-westerse allochtonen;2003;10.7;4.0;3.4;0.6;1.4;1.3;1.3;6.2;3.0;0.4;2.8;0.0;0.5;0.4
1675;Vrouwen;55 tot 60 jaar;Marokkanen;1999;1.3;0.1;0.1;0.0;0.0;0.0;0.0;1.1;0.2;0.1;0.8;0.0;0.0;0.2
1676;Vrouwen;55 tot 60 jaar;Marokkanen;2000;1.2;0.1;0.1;0.0;0.0;0.1;0.0;1.0;0.2;0.1;0.8;0.0;0.0;0.1
1677;Vrouwen;55 tot 60 jaar;Marokkanen;2001;1.3;0.1;0.1;0.0;0.0;0.1;0.0;1.0;0.2;0.1;0.8;0.0;0.0;0.1
1678;Vrouwen;55 tot 60 jaar;Marokkanen;2002;1.3;0.2;0.2;0.0;0.0;0.1;0.0;1.0;0.2;0.1;0.8;0.0;0.0;0.1
1679;Vrouwen;55 tot 60 jaar;Marokkanen;2003;1.5;0.2;0.2;0.0;0.1;0.1;0.1;1.1;0.2;0.1;0.9;0.0;0.0;0.1
1680;Vrouwen;55 tot 60 jaar;Turken;1999;2.2;0.9;0.9;0.1;0.3;0.3;0.3;1.1;0.2;0.0;0.8;0.0;0.0;0.2
1681;Vrouwen;55 tot 60 jaar;Turken;2000;2.4;1.1;1.0;0.1;0.4;0.3;0.4;1.1;0.2;0.0;0.8;0.0;0.0;0.2
1682;Vrouwen;55 tot 60 jaar;Turken;2001;2.4;1.2;1.1;0.1;0.4;0.4;0.4;1.1;0.2;0.0;0.8;0.0;0.0;0.2
1683;Vrouwen;55 tot 60 jaar;Turken;2002;2.5;1.2;1.2;0.1;0.5;0.4;0.4;1.1;0.2;0.0;0.8;0.0;0.0;0.2
1684;Vrouwen;55 tot 60 jaar;Turken;2003;2.7;1.4;1.3;0.1;0.5;0.4;0.4;1.2;0.3;0.1;0.9;0.0;0.1;0.2
1685;Vrouwen;55 tot 60 jaar;Surinamers;1999;2.5;1.1;1.0;0.2;0.4;0.3;0.5;1.3;1.0;0.1;0.2;0.0;0.1;0.0
