ID;Herkomstgroepering;Geslacht;Leeftijd;Perioden;DigiDBezittersRelatief_1;DigiDBezittersAbsoluut_2;Bevolking_3
5423;Nederlandse Antillen en Aruba;Vrouwen;6 jaar;2009 1 januari;0.1;1;1106
5424;Nederlandse Antillen en Aruba;Vrouwen;7 jaar;2008 1 juli;0.1;1;1059
5425;Nederlandse Antillen en Aruba;Vrouwen;7 jaar;2009 1 januari;0.1;1;1054
5426;Nederlandse Antillen en Aruba;Vrouwen;8 jaar;2008 1 juli;0.1;1;1158
5427;Nederlandse Antillen en Aruba;Vrouwen;8 jaar;2009 1 januari;0.1;1;1072
5428;Nederlandse Antillen en Aruba;Vrouwen;9 jaar;2008 1 juli;0.1;1;1054
5429;Nederlandse Antillen en Aruba;Vrouwen;9 jaar;2009 1 januari;0.1;1;1116
5430;Nederlandse Antillen en Aruba;Vrouwen;10 jaar;2008 1 juli;0.1;1;1106
5431;Nederlandse Antillen en Aruba;Vrouwen;10 jaar;2009 1 januari;0.3;3;1108
5432;Nederlandse Antillen en Aruba;Vrouwen;11 jaar;2008 1 juli;0.2;2;1019
5433;Nederlandse Antillen en Aruba;Vrouwen;11 jaar;2009 1 januari;0.0;0;1044
5434;Nederlandse Antillen en Aruba;Vrouwen;12 jaar;2008 1 juli;0.1;1;1055
5435;Nederlandse Antillen en Aruba;Vrouwen;12 jaar;2009 1 januari;0.3;3;1042
5436;Nederlandse Antillen en Aruba;Vrouwen;13 jaar;2008 1 juli;0.5;6;1190
5437;Nederlandse Antillen en Aruba;Vrouwen;13 jaar;2009 1 januari;0.4;4;1138
5438;Nederlandse Antillen en Aruba;Vrouwen;14 jaar;2008 1 juli;0.4;4;1130
5439;Nederlandse Antillen en Aruba;Vrouwen;14 jaar;2009 1 januari;0.7;8;1195
5440;Nederlandse Antillen en Aruba;Vrouwen;15 jaar;2008 1 juli;0.7;8;1162
5441;Nederlandse Antillen en Aruba;Vrouwen;15 jaar;2009 1 januari;0.4;5;1118
5442;Nederlandse Antillen en Aruba;Vrouwen;16 jaar;2008 1 juli;3.0;34;1146
5443;Nederlandse Antillen en Aruba;Vrouwen;16 jaar;2009 1 januari;1.6;19;1176
5444;Nederlandse Antillen en Aruba;Vrouwen;17 jaar;2008 1 juli;16.3;200;1227
5445;Nederlandse Antillen en Aruba;Vrouwen;17 jaar;2009 1 januari;14.0;167;1191
5446;Nederlandse Antillen en Aruba;Vrouwen;18 jaar;2008 1 juli;50.5;653;1294
5447;Nederlandse Antillen en Aruba;Vrouwen;18 jaar;2009 1 januari;54.7;784;1434
5448;Nederlandse Antillen en Aruba;Vrouwen;19 jaar;2008 1 juli;43.6;559;1283
5449;Nederlandse Antillen en Aruba;Vrouwen;19 jaar;2009 1 januari;53.7;746;1388
5450;Nederlandse Antillen en Aruba;Vrouwen;20 jaar;2008 1 juli;41.3;558;1351
5451;Nederlandse Antillen en Aruba;Vrouwen;20 jaar;2009 1 januari;46.7;660;1414
5452;Nederlandse Antillen en Aruba;Vrouwen;21 jaar;2008 1 juli;43.1;617;1430
5453;Nederlandse Antillen en Aruba;Vrouwen;21 jaar;2009 1 januari;48.7;716;1471
5454;Nederlandse Antillen en Aruba;Vrouwen;22 jaar;2008 1 juli;47.1;694;1474
5455;Nederlandse Antillen en Aruba;Vrouwen;22 jaar;2009 1 januari;51.7;795;1539
5456;Nederlandse Antillen en Aruba;Vrouwen;23 jaar;2008 1 juli;51.1;786;1539
5457;Nederlandse Antillen en Aruba;Vrouwen;23 jaar;2009 1 januari;56.8;882;1552
5458;Nederlandse Antillen en Aruba;Vrouwen;24 jaar;2008 1 juli;53.8;786;1462
5459;Nederlandse Antillen en Aruba;Vrouwen;24 jaar;2009 1 januari;58.6;882;1504
5460;Nederlandse Antillen en Aruba;Vrouwen;25 jaar;2008 1 juli;56.5;805;1426
5461;Nederlandse Antillen en Aruba;Vrouwen;25 jaar;2009 1 januari;60.7;893;1472
5462;Nederlandse Antillen en Aruba;Vrouwen;26 jaar;2008 1 juli;57.1;796;1393
5463;Nederlandse Antillen en Aruba;Vrouwen;26 jaar;2009 1 januari;60.4;833;1378
5464;Nederlandse Antillen en Aruba;Vrouwen;27 jaar;2008 1 juli;57.9;803;1388
5465;Nederlandse Antillen en Aruba;Vrouwen;27 jaar;2009 1 januari;60.0;842;1403
5466;Nederlandse Antillen en Aruba;Vrouwen;28 jaar;2008 1 juli;57.1;761;1333
5467;Nederlandse Antillen en Aruba;Vrouwen;28 jaar;2009 1 januari;60.5;798;1319
5468;Nederlandse Antillen en Aruba;Vrouwen;29 jaar;2008 1 juli;59.9;696;1161
5469;Nederlandse Antillen en Aruba;Vrouwen;29 jaar;2009 1 januari;61.1;753;1233
5470;Nederlandse Antillen en Aruba;Vrouwen;30 jaar;2008 1 juli;61.5;701;1139
5471;Nederlandse Antillen en Aruba;Vrouwen;30 jaar;2009 1 januari;61.9;716;1157
5472;Nederlandse Antillen en Aruba;Vrouwen;31 jaar;2008 1 juli;61.3;645;1053
5473;Nederlandse Antillen en Aruba;Vrouwen;31 jaar;2009 1 januari;61.3;686;1120
5474;Nederlandse Antillen en Aruba;Vrouwen;32 jaar;2008 1 juli;58.8;581;988
5475;Nederlandse Antillen en Aruba;Vrouwen;32 jaar;2009 1 januari;61.5;600;976
5476;Nederlandse Antillen en Aruba;Vrouwen;33 jaar;2008 1 juli;61.6;588;954
5477;Nederlandse Antillen en Aruba;Vrouwen;33 jaar;2009 1 januari;60.0;593;988
5478;Nederlandse Antillen en Aruba;Vrouwen;34 jaar;2008 1 juli;57.6;560;973
5479;Nederlandse Antillen en Aruba;Vrouwen;34 jaar;2009 1 januari;62.6;603;963
5480;Nederlandse Antillen en Aruba;Vrouwen;35 jaar;2008 1 juli;60.9;648;1064
5481;Nederlandse Antillen en Aruba;Vrouwen;35 jaar;2009 1 januari;56.6;560;990
5482;Nederlandse Antillen en Aruba;Vrouwen;36 jaar;2008 1 juli;56.3;621;1103
5483;Nederlandse Antillen en Aruba;Vrouwen;36 jaar;2009 1 januari;59.6;645;1083
5484;Nederlandse Antillen en Aruba;Vrouwen;37 jaar;2008 1 juli;55.5;600;1082
5485;Nederlandse Antillen en Aruba;Vrouwen;37 jaar;2009 1 januari;58.4;660;1131
5486;Nederlandse Antillen en Aruba;Vrouwen;38 jaar;2008 1 juli;54.0;534;989
5487;Nederlandse Antillen en Aruba;Vrouwen;38 jaar;2009 1 januari;55.0;565;1027
5488;Nederlandse Antillen en Aruba;Vrouwen;39 jaar;2008 1 juli;54.5;537;985
5489;Nederlandse Antillen en Aruba;Vrouwen;39 jaar;2009 1 januari;56.9;560;985
5490;Nederlandse Antillen en Aruba;Vrouwen;40 jaar;2008 1 juli;53.2;517;972
5491;Nederlandse Antillen en Aruba;Vrouwen;40 jaar;2009 1 januari;53.7;528;984
5492;Nederlandse Antillen en Aruba;Vrouwen;41 jaar;2008 1 juli;49.9;431;864
5493;Nederlandse Antillen en Aruba;Vrouwen;41 jaar;2009 1 januari;51.2;472;921
5494;Nederlandse Antillen en Aruba;Vrouwen;42 jaar;2008 1 juli;48.9;451;922
5495;Nederlandse Antillen en Aruba;Vrouwen;42 jaar;2009 1 januari;49.1;415;845
5496;Nederlandse Antillen en Aruba;Vrouwen;43 jaar;2008 1 juli;49.7;442;890
5497;Nederlandse Antillen en Aruba;Vrouwen;43 jaar;2009 1 januari;50.7;469;925
5498;Nederlandse Antillen en Aruba;Vrouwen;44 jaar;2008 1 juli;49.7;464;934
5499;Nederlandse Antillen en Aruba;Vrouwen;44 jaar;2009 1 januari;46.7;429;919
5500;Nederlandse Antillen en Aruba;Vrouwen;45 jaar;2008 1 juli;47.1;417;885
5501;Nederlandse Antillen en Aruba;Vrouwen;45 jaar;2009 1 januari;48.2;436;905
5502;Nederlandse Antillen en Aruba;Vrouwen;46 jaar;2008 1 juli;45.9;417;909
5503;Nederlandse Antillen en Aruba;Vrouwen;46 jaar;2009 1 januari;43.6;385;884
5504;Nederlandse Antillen en Aruba;Vrouwen;47 jaar;2008 1 juli;40.6;360;887
5505;Nederlandse Antillen en Aruba;Vrouwen;47 jaar;2009 1 januari;42.7;370;866
5506;Nederlandse Antillen en Aruba;Vrouwen;48 jaar;2008 1 juli;47.2;407;863
5507;Nederlandse Antillen en Aruba;Vrouwen;48 jaar;2009 1 januari;42.0;380;905
5508;Nederlandse Antillen en Aruba;Vrouwen;49 jaar;2008 1 juli;44.3;374;845
5509;Nederlandse Antillen en Aruba;Vrouwen;49 jaar;2009 1 januari;41.2;337;817
5510;Nederlandse Antillen en Aruba;Vrouwen;50 jaar;2008 1 juli;44.3;375;846
5511;Nederlandse Antillen en Aruba;Vrouwen;50 jaar;2009 1 januari;44.4;384;864
5512;Nederlandse Antillen en Aruba;Vrouwen;51 jaar;2008 1 juli;41.6;323;776
5513;Nederlandse Antillen en Aruba;Vrouwen;51 jaar;2009 1 januari;38.6;327;847
5514;Nederlandse Antillen en Aruba;Vrouwen;52 jaar;2008 1 juli;41.3;307;743
5515;Nederlandse Antillen en Aruba;Vrouwen;52 jaar;2009 1 januari;39.9;297;745
5516;Nederlandse Antillen en Aruba;Vrouwen;53 jaar;2008 1 juli;38.4;276;718
5517;Nederlandse Antillen en Aruba;Vrouwen;53 jaar;2009 1 januari;37.1;279;752
5518;Nederlandse Antillen en Aruba;Vrouwen;54 jaar;2008 1 juli;40.1;278;693
5519;Nederlandse Antillen en Aruba;Vrouwen;54 jaar;2009 1 januari;36.4;247;678
5520;Nederlandse Antillen en Aruba;Vrouwen;55 jaar;2008 1 juli;39.0;244;626
5521;Nederlandse Antillen en Aruba;Vrouwen;55 jaar;2009 1 januari;35.8;239;668
5522;Nederlandse Antillen en Aruba;Vrouwen;56 jaar;2008 1 juli;39.3;240;611
5523;Nederlandse Antillen en Aruba;Vrouwen;56 jaar;2009 1 januari;38.0;234;615
5524;Nederlandse Antillen en Aruba;Vrouwen;57 jaar;2008 1 juli;41.7;236;566
5525;Nederlandse Antillen en Aruba;Vrouwen;57 jaar;2009 1 januari;38.6;228;591
5526;Nederlandse Antillen en Aruba;Vrouwen;58 jaar;2008 1 juli;36.4;202;555
5527;Nederlandse Antillen en Aruba;Vrouwen;58 jaar;2009 1 januari;33.0;183;554
5528;Nederlandse Antillen en Aruba;Vrouwen;59 jaar;2008 1 juli;36.5;176;482
5529;Nederlandse Antillen en Aruba;Vrouwen;59 jaar;2009 1 januari;36.2;193;533
5530;Nederlandse Antillen en Aruba;Vrouwen;60 jaar;2008 1 juli;37.0;175;473
5531;Nederlandse Antillen en Aruba;Vrouwen;60 jaar;2009 1 januari;32.4;155;479
5532;Nederlandse Antillen en Aruba;Vrouwen;61 jaar;2008 1 juli;35.9;161;448
5533;Nederlandse Antillen en Aruba;Vrouwen;61 jaar;2009 1 januari;35.8;172;481
5534;Nederlandse Antillen en Aruba;Vrouwen;62 jaar;2008 1 juli;35.4;149;421
5535;Nederlandse Antillen en Aruba;Vrouwen;62 jaar;2009 1 januari;29.1;115;395
5536;Nederlandse Antillen en Aruba;Vrouwen;63 jaar;2008 1 juli;30.6;110;360
5537;Nederlandse Antillen en Aruba;Vrouwen;63 jaar;2009 1 januari;33.9;139;410
5538;Nederlandse Antillen en Aruba;Vrouwen;64 jaar;2008 1 juli;39.1;129;330
5539;Nederlandse Antillen en Aruba;Vrouwen;64 jaar;2009 1 januari;32.8;113;345
5540;Nederlandse Antillen en Aruba;Vrouwen;65 jaar;2008 1 juli;41.8;112;268
5541;Nederlandse Antillen en Aruba;Vrouwen;65 jaar;2009 1 januari;40.8;111;272
5542;Nederlandse Antillen en Aruba;Vrouwen;66 jaar;2008 1 juli;32.0;85;266
5543;Nederlandse Antillen en Aruba;Vrouwen;66 jaar;2009 1 januari;28.0;76;271
5544;Nederlandse Antillen en Aruba;Vrouwen;67 jaar;2008 1 juli;25.7;53;206
5545;Nederlandse Antillen en Aruba;Vrouwen;67 jaar;2009 1 januari;29.0;65;224
5546;Nederlandse Antillen en Aruba;Vrouwen;68 jaar;2008 1 juli;26.4;52;197
5547;Nederlandse Antillen en Aruba;Vrouwen;68 jaar;2009 1 januari;17.4;38;218
5548;Nederlandse Antillen en Aruba;Vrouwen;69 jaar;2008 1 juli;25.8;48;186
5549;Nederlandse Antillen en Aruba;Vrouwen;69 jaar;2009 1 januari;26.9;50;186
5550;Nederlandse Antillen en Aruba;Vrouwen;70 jaar;2008 1 juli;25.8;41;159
5551;Nederlandse Antillen en Aruba;Vrouwen;70 jaar;2009 1 januari;24.7;40;162
5552;Nederlandse Antillen en Aruba;Vrouwen;71 jaar;2008 1 juli;24.8;38;153
5553;Nederlandse Antillen en Aruba;Vrouwen;71 jaar;2009 1 januari;21.8;31;142
5554;Nederlandse Antillen en Aruba;Vrouwen;72 jaar;2008 1 juli;20.9;24;115
5555;Nederlandse Antillen en Aruba;Vrouwen;72 jaar;2009 1 januari;19.9;31;156
5556;Nederlandse Antillen en Aruba;Vrouwen;73 jaar;2008 1 juli;20.2;23;114
5557;Nederlandse Antillen en Aruba;Vrouwen;73 jaar;2009 1 januari;17.3;17;98
5558;Nederlandse Antillen en Aruba;Vrouwen;74 jaar;2008 1 juli;21.1;26;123
5559;Nederlandse Antillen en Aruba;Vrouwen;74 jaar;2009 1 januari;20.7;25;121
5560;Nederlandse Antillen en Aruba;Vrouwen;75 jaar of ouder;2008 1 juli;23.6;172;730
5561;Nederlandse Antillen en Aruba;Vrouwen;75 jaar of ouder;2009 1 januari;20.2;152;753
5562;Nederlandse Antillen en Aruba;Vrouwen;0 tot 5 jaar;2008 1 juli;0.2;11;5278
5563;Nederlandse Antillen en Aruba;Vrouwen;0 tot 5 jaar;2009 1 januari;0.2;10;5369
5564;Nederlandse Antillen en Aruba;Vrouwen;0 tot 10 jaar;2008 1 juli;0.2;17;10670
5565;Nederlandse Antillen en Aruba;Vrouwen;0 tot 10 jaar;2009 1 januari;0.1;15;10777
5566;Nederlandse Antillen en Aruba;Vrouwen;0 tot 20 jaar;2008 1 juli;6.7;1485;22282
5567;Nederlandse Antillen en Aruba;Vrouwen;0 tot 20 jaar;2009 1 januari;7.8;1754;22611
5568;Nederlandse Antillen en Aruba;Vrouwen;5 tot 10 jaar;2008 1 juli;0.1;6;5392
5569;Nederlandse Antillen en Aruba;Vrouwen;5 tot 10 jaar;2009 1 januari;0.1;5;5408
5570;Nederlandse Antillen en Aruba;Vrouwen;10 tot 15 jaar;2008 1 juli;0.3;14;5500
5571;Nederlandse Antillen en Aruba;Vrouwen;10 tot 15 jaar;2009 1 januari;0.3;18;5527
5572;Nederlandse Antillen en Aruba;Vrouwen;10 tot 20 jaar;2008 1 juli;12.6;1468;11612
5573;Nederlandse Antillen en Aruba;Vrouwen;10 tot 20 jaar;2009 1 januari;14.7;1739;11834
5574;Nederlandse Antillen en Aruba;Vrouwen;15 tot 20 jaar;2008 1 juli;23.8;1454;6112
5575;Nederlandse Antillen en Aruba;Vrouwen;15 tot 20 jaar;2009 1 januari;27.3;1721;6307
5576;Nederlandse Antillen en Aruba;Vrouwen;20 tot 25 jaar;2008 1 juli;47.4;3441;7256
5577;Nederlandse Antillen en Aruba;Vrouwen;20 tot 25 jaar;2009 1 januari;52.6;3935;7480
5578;Nederlandse Antillen en Aruba;Vrouwen;20 tot 30 jaar;2008 1 juli;52.3;7302;13957
5579;Nederlandse Antillen en Aruba;Vrouwen;20 tot 30 jaar;2009 1 januari;56.4;8054;14285
5580;Nederlandse Antillen en Aruba;Vrouwen;20 tot 65 jaar;2008 1 juli;50.1;20978;41906
5581;Nederlandse Antillen en Aruba;Vrouwen;20 tot 65 jaar;2009 1 januari;51.1;21768;42633
5582;Nederlandse Antillen en Aruba;Vrouwen;25 tot 30 jaar;2008 1 juli;57.6;3861;6701
5583;Nederlandse Antillen en Aruba;Vrouwen;25 tot 30 jaar;2009 1 januari;60.5;4119;6805
5584;Nederlandse Antillen en Aruba;Vrouwen;30 tot 35 jaar;2008 1 juli;60.2;3075;5107
5585;Nederlandse Antillen en Aruba;Vrouwen;30 tot 35 jaar;2009 1 januari;61.5;3198;5204
5586;Nederlandse Antillen en Aruba;Vrouwen;30 tot 40 jaar;2008 1 juli;58.2;6015;10330
5587;Nederlandse Antillen en Aruba;Vrouwen;30 tot 40 jaar;2009 1 januari;59.4;6188;10420
5588;Nederlandse Antillen en Aruba;Vrouwen;35 tot 40 jaar;2008 1 juli;56.3;2940;5223
5589;Nederlandse Antillen en Aruba;Vrouwen;35 tot 40 jaar;2009 1 januari;57.3;2990;5216
5590;Nederlandse Antillen en Aruba;Vrouwen;40 tot 45 jaar;2008 1 juli;50.3;2305;4582
5591;Nederlandse Antillen en Aruba;Vrouwen;40 tot 45 jaar;2009 1 januari;50.3;2313;4594
5592;Nederlandse Antillen en Aruba;Vrouwen;40 tot 50 jaar;2008 1 juli;47.7;4280;8971
5593;Nederlandse Antillen en Aruba;Vrouwen;40 tot 50 jaar;2009 1 januari;47.1;4221;8971
5594;Nederlandse Antillen en Aruba;Vrouwen;45 tot 50 jaar;2008 1 juli;45.0;1975;4389
5595;Nederlandse Antillen en Aruba;Vrouwen;45 tot 50 jaar;2009 1 januari;43.6;1908;4377
5596;Nederlandse Antillen en Aruba;Vrouwen;50 tot 55 jaar;2008 1 juli;41.3;1559;3776
5597;Nederlandse Antillen en Aruba;Vrouwen;50 tot 55 jaar;2009 1 januari;39.5;1534;3886
5598;Nederlandse Antillen en Aruba;Vrouwen;50 tot 60 jaar;2008 1 juli;40.2;2657;6616
5599;Nederlandse Antillen en Aruba;Vrouwen;50 tot 60 jaar;2009 1 januari;38.1;2611;6847
5600;Nederlandse Antillen en Aruba;Vrouwen;55 tot 60 jaar;2008 1 juli;38.7;1098;2840
5601;Nederlandse Antillen en Aruba;Vrouwen;55 tot 60 jaar;2009 1 januari;36.4;1077;2961
5602;Nederlandse Antillen en Aruba;Vrouwen;60 tot 65 jaar;2008 1 juli;35.6;724;2032
5603;Nederlandse Antillen en Aruba;Vrouwen;60 tot 65 jaar;2009 1 januari;32.9;694;2110
5604;Nederlandse Antillen en Aruba;Vrouwen;60 tot 70 jaar;2008 1 juli;34.0;1074;3155
5605;Nederlandse Antillen en Aruba;Vrouwen;60 tot 70 jaar;2009 1 januari;31.5;1034;3281
5606;Nederlandse Antillen en Aruba;Vrouwen;65 tot 70 jaar;2008 1 juli;31.2;350;1123
5607;Nederlandse Antillen en Aruba;Vrouwen;65 tot 70 jaar;2009 1 januari;29.0;340;1171
5608;Nederlandse Antillen en Aruba;Vrouwen;65 jaar of ouder;2008 1 juli;26.8;674;2517
5609;Nederlandse Antillen en Aruba;Vrouwen;65 jaar of ouder;2009 1 januari;24.4;636;2603
5610;Nederlandse Antillen en Aruba;Vrouwen;70 tot 75 jaar;2008 1 juli;22.9;152;664
5611;Nederlandse Antillen en Aruba;Vrouwen;70 tot 75 jaar;2009 1 januari;21.2;144;679
5612;Nederlandse Antillen en Aruba;Vrouwen;70 jaar of ouder;2008 1 juli;23.2;324;1394
5613;Nederlandse Antillen en Aruba;Vrouwen;70 jaar of ouder;2009 1 januari;20.7;296;1432
5614;Nederlandse Antillen en Aruba;Vrouwen;75 jaar of ouder;2008 1 juli;23.6;172;730
5615;Nederlandse Antillen en Aruba;Vrouwen;75 jaar of ouder;2009 1 januari;20.2;152;753
5616;Overig niet-westerse allochtonen;Mannen en vrouwen;Totale bevolking (alle leeftijden);2008 1 juli;26.0;156242;601644
5617;Overig niet-westerse allochtonen;Mannen en vrouwen;Totale bevolking (alle leeftijden);2009 1 januari;25.9;159721;616000
5618;Overig niet-westerse allochtonen;Mannen en vrouwen;0 jaar;2008 1 juli;0.2;29;12104
5619;Overig niet-westerse allochtonen;Mannen en vrouwen;0 jaar;2009 1 januari;0.3;40;12263
5620;Overig niet-westerse allochtonen;Mannen en vrouwen;1 jaar;2008 1 juli;0.3;37;12116
5621;Overig niet-westerse allochtonen;Mannen en vrouwen;1 jaar;2009 1 januari;0.3;33;12262
5622;Overig niet-westerse allochtonen;Mannen en vrouwen;2 jaar;2008 1 juli;0.3;33;12224
5623;Overig niet-westerse allochtonen;Mannen en vrouwen;2 jaar;2009 1 januari;0.3;38;12239
5624;Overig niet-westerse allochtonen;Mannen en vrouwen;3 jaar;2008 1 juli;0.2;29;11960
5625;Overig niet-westerse allochtonen;Mannen en vrouwen;3 jaar;2009 1 januari;0.2;22;12116
5626;Overig niet-westerse allochtonen;Mannen en vrouwen;4 jaar;2008 1 juli;0.1;16;11974
5627;Overig niet-westerse allochtonen;Mannen en vrouwen;4 jaar;2009 1 januari;0.2;19;12079
5628;Overig niet-westerse allochtonen;Mannen en vrouwen;5 jaar;2008 1 juli;0.2;28;11830
5629;Overig niet-westerse allochtonen;Mannen en vrouwen;5 jaar;2009 1 januari;0.2;18;11757
5630;Overig niet-westerse allochtonen;Mannen en vrouwen;6 jaar;2008 1 juli;0.2;21;11353
5631;Overig niet-westerse allochtonen;Mannen en vrouwen;6 jaar;2009 1 januari;0.1;17;11591
5632;Overig niet-westerse allochtonen;Mannen en vrouwen;7 jaar;2008 1 juli;0.1;13;11266
5633;Overig niet-westerse allochtonen;Mannen en vrouwen;7 jaar;2009 1 januari;0.1;14;11293
5634;Overig niet-westerse allochtonen;Mannen en vrouwen;8 jaar;2008 1 juli;0.2;18;10868
5635;Overig niet-westerse allochtonen;Mannen en vrouwen;8 jaar;2009 1 januari;0.1;15;11301
5636;Overig niet-westerse allochtonen;Mannen en vrouwen;9 jaar;2008 1 juli;0.1;11;10474
5637;Overig niet-westerse allochtonen;Mannen en vrouwen;9 jaar;2009 1 januari;0.1;14;10592
5638;Overig niet-westerse allochtonen;Mannen en vrouwen;10 jaar;2008 1 juli;0.1;15;10085
5639;Overig niet-westerse allochtonen;Mannen en vrouwen;10 jaar;2009 1 januari;0.2;18;10280
5640;Overig niet-westerse allochtonen;Mannen en vrouwen;11 jaar;2008 1 juli;0.2;16;9961
5641;Overig niet-westerse allochtonen;Mannen en vrouwen;11 jaar;2009 1 januari;0.1;8;10234
5642;Overig niet-westerse allochtonen;Mannen en vrouwen;12 jaar;2008 1 juli;0.3;27;9844
5643;Overig niet-westerse allochtonen;Mannen en vrouwen;12 jaar;2009 1 januari;0.2;20;9901
5644;Overig niet-westerse allochtonen;Mannen en vrouwen;13 jaar;2008 1 juli;0.3;32;9651
5645;Overig niet-westerse allochtonen;Mannen en vrouwen;13 jaar;2009 1 januari;0.3;27;9755
5646;Overig niet-westerse allochtonen;Mannen en vrouwen;14 jaar;2008 1 juli;0.4;39;9699
5647;Overig niet-westerse allochtonen;Mannen en vrouwen;14 jaar;2009 1 januari;0.4;36;9818
5648;Overig niet-westerse allochtonen;Mannen en vrouwen;15 jaar;2008 1 juli;0.7;64;9682
5649;Overig niet-westerse allochtonen;Mannen en vrouwen;15 jaar;2009 1 januari;0.5;45;9606
5650;Overig niet-westerse allochtonen;Mannen en vrouwen;16 jaar;2008 1 juli;2.0;201;9835
5651;Overig niet-westerse allochtonen;Mannen en vrouwen;16 jaar;2009 1 januari;1.5;150;10066
5652;Overig niet-westerse allochtonen;Mannen en vrouwen;17 jaar;2008 1 juli;12.9;1285;9932
5653;Overig niet-westerse allochtonen;Mannen en vrouwen;17 jaar;2009 1 januari;10.7;1058;9868
5654;Overig niet-westerse allochtonen;Mannen en vrouwen;18 jaar;2008 1 juli;43.1;4249;9850
5655;Overig niet-westerse allochtonen;Mannen en vrouwen;18 jaar;2009 1 januari;50.6;5196;10263
5656;Overig niet-westerse allochtonen;Mannen en vrouwen;19 jaar;2008 1 juli;36.7;3641;9929
5657;Overig niet-westerse allochtonen;Mannen en vrouwen;19 jaar;2009 1 januari;44.5;4496;10114
5658;Overig niet-westerse allochtonen;Mannen en vrouwen;20 jaar;2008 1 juli;32.1;3156;9839
5659;Overig niet-westerse allochtonen;Mannen en vrouwen;20 jaar;2009 1 januari;37.3;3870;10388
5660;Overig niet-westerse allochtonen;Mannen en vrouwen;21 jaar;2008 1 juli;32.8;3417;10426
5661;Overig niet-westerse allochtonen;Mannen en vrouwen;21 jaar;2009 1 januari;36.7;3811;10391
5662;Overig niet-westerse allochtonen;Mannen en vrouwen;22 jaar;2008 1 juli;33.6;3691;11001
5663;Overig niet-westerse allochtonen;Mannen en vrouwen;22 jaar;2009 1 januari;36.3;4072;11212
5664;Overig niet-westerse allochtonen;Mannen en vrouwen;23 jaar;2008 1 juli;34.4;4287;12456
5665;Overig niet-westerse allochtonen;Mannen en vrouwen;23 jaar;2009 1 januari;36.2;4446;12294
5666;Overig niet-westerse allochtonen;Mannen en vrouwen;24 jaar;2008 1 juli;35.1;4645;13224
5667;Overig niet-westerse allochtonen;Mannen en vrouwen;24 jaar;2009 1 januari;36.6;4987;13617
5668;Overig niet-westerse allochtonen;Mannen en vrouwen;25 jaar;2008 1 juli;36.0;4671;12980
5669;Overig niet-westerse allochtonen;Mannen en vrouwen;25 jaar;2009 1 januari;36.3;4949;13626
5670;Overig niet-westerse allochtonen;Mannen en vrouwen;26 jaar;2008 1 juli;36.7;4700;12809
5671;Overig niet-westerse allochtonen;Mannen en vrouwen;26 jaar;2009 1 januari;36.5;4955;13564
5672;Overig niet-westerse allochtonen;Mannen en vrouwen;27 jaar;2008 1 juli;39.5;4725;11965
5673;Overig niet-westerse allochtonen;Mannen en vrouwen;27 jaar;2009 1 januari;38.9;4971;12793
5674;Overig niet-westerse allochtonen;Mannen en vrouwen;28 jaar;2008 1 juli;40.1;4679;11659
5675;Overig niet-westerse allochtonen;Mannen en vrouwen;28 jaar;2009 1 januari;38.2;4731;12384
5676;Overig niet-westerse allochtonen;Mannen en vrouwen;29 jaar;2008 1 juli;40.4;4475;11074
5677;Overig niet-westerse allochtonen;Mannen en vrouwen;29 jaar;2009 1 januari;39.9;4636;11626
5678;Overig niet-westerse allochtonen;Mannen en vrouwen;30 jaar;2008 1 juli;40.5;4387;10829
5679;Overig niet-westerse allochtonen;Mannen en vrouwen;30 jaar;2009 1 januari;40.2;4618;11483
5680;Overig niet-westerse allochtonen;Mannen en vrouwen;31 jaar;2008 1 juli;41.5;4288;10324
5681;Overig niet-westerse allochtonen;Mannen en vrouwen;31 jaar;2009 1 januari;40.4;4335;10718
5682;Overig niet-westerse allochtonen;Mannen en vrouwen;32 jaar;2008 1 juli;41.4;4308;10394
5683;Overig niet-westerse allochtonen;Mannen en vrouwen;32 jaar;2009 1 januari;41.3;4314;10454
5684;Overig niet-westerse allochtonen;Mannen en vrouwen;33 jaar;2008 1 juli;42.0;4431;10548
5685;Overig niet-westerse allochtonen;Mannen en vrouwen;33 jaar;2009 1 januari;41.3;4472;10821
5686;Overig niet-westerse allochtonen;Mannen en vrouwen;34 jaar;2008 1 juli;42.5;4494;10574
5687;Overig niet-westerse allochtonen;Mannen en vrouwen;34 jaar;2009 1 januari;41.5;4469;10779
5688;Overig niet-westerse allochtonen;Mannen en vrouwen;35 jaar;2008 1 juli;42.4;4521;10660
5689;Overig niet-westerse allochtonen;Mannen en vrouwen;35 jaar;2009 1 januari;41.9;4473;10677
5690;Overig niet-westerse allochtonen;Mannen en vrouwen;36 jaar;2008 1 juli;41.5;4412;10630
