ID;Geslacht;Leeftijd;BeroepenEnSpecialismen;Sector;Perioden;GemiddeldAantalWerkurenPerWeekSEC_1;MedischGeschooldenWerknemersSEC_2;MinderDan25UurPerWeek_3;MinderDan12UurPerWeek_4;k_12Tot20UurPerWeek_5;k_20Tot25UurPerWeek_6;k_25Tot35UurPerWeek_7;k_25Tot30UurPerWeek_8;k_30Tot35UurPerWeek_9;k_35Tot55UurPerWeek_10;k_35Tot40UurPerWeek_11;k_40Tot45UurPerWeek_12;k_45Tot50UurPerWeek_13;k_50Tot55UurPerWeek_14;MinderDan25UurPerWeek_15;MinderDan12UurPerWeek_16;k_12Tot20UurPerWeek_17;k_20Tot25UurPerWeek_18;k_25Tot35UurPerWeek_19;k_25Tot30UurPerWeek_20;k_30Tot35UurPerWeek_21;k_35Tot55UurPerWeek_22;k_35Tot40UurPerWeek_23;k_40Tot45UurPerWeek_24;k_45Tot50UurPerWeek_25;k_50Tot55UurPerWeek_26
7802;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Categorale ziekenhuizen en overige MSZ;2016;;5;;;;;;;;;;;;;;;;;;;;;;;;
7803;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Categorale ziekenhuizen en overige MSZ;2017;;5;;;;;;;;;;;;;;;;;;;;;;;;
7804;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Categorale ziekenhuizen en overige MSZ;2018;;5;;;;;;;;;;;;;;;;;;;;;;;;
7805;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Categorale ziekenhuizen en overige MSZ;2019;;5;;;;;;;;;;;;;;;;;;;;;;;;
7806;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Categorale ziekenhuizen en overige MSZ;2020;;5;;;;;;;;;;;;;;;;;;;;;;;;
7807;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Categorale ziekenhuizen en overige MSZ;2021;;0;;;;;;;;;;;;;;;;;;;;;;;;
7808;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Categorale ziekenhuizen en overige MSZ;2022;;0;;;;;;;;;;;;;;;;;;;;;;;;
7809;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Categorale ziekenhuizen en overige MSZ;2023;;0;;;;;;;;;;;;;;;;;;;;;;;;
7810;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Geestelijke gezondheidszorg;2013;;40;;;;;;;;;;;;;;;;;;;;;;;;
7811;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Geestelijke gezondheidszorg;2014;;30;;;;;;;;;;;;;;;;;;;;;;;;
7812;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Geestelijke gezondheidszorg;2015;;30;;;;;;;;;;;;;;;;;;;;;;;;
7813;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Geestelijke gezondheidszorg;2016;;20;;;;;;;;;;;;;;;;;;;;;;;;
7814;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Geestelijke gezondheidszorg;2017;;20;;;;;;;;;;;;;;;;;;;;;;;;
7815;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Geestelijke gezondheidszorg;2018;;20;;;;;;;;;;;;;;;;;;;;;;;;
7816;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Geestelijke gezondheidszorg;2019;;20;;;;;;;;;;;;;;;;;;;;;;;;
7817;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Geestelijke gezondheidszorg;2020;;15;;;;;;;;;;;;;;;;;;;;;;;;
7818;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Geestelijke gezondheidszorg;2021;;10;;;;;;;;;;;;;;;;;;;;;;;;
7819;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Geestelijke gezondheidszorg;2022;;10;;;;;;;;;;;;;;;;;;;;;;;;
7820;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Geestelijke gezondheidszorg;2023;;15;;;;;;;;;;;;;;;;;;;;;;;;
7821;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Gehandicaptenzorg;2013;;5;;;;;;;;;;;;;;;;;;;;;;;;
7822;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Gehandicaptenzorg;2014;;5;;;;;;;;;;;;;;;;;;;;;;;;
7823;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Gehandicaptenzorg;2015;;5;;;;;;;;;;;;;;;;;;;;;;;;
7824;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Gehandicaptenzorg;2016;;5;;;;;;;;;;;;;;;;;;;;;;;;
7825;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Gehandicaptenzorg;2017;;5;;;;;;;;;;;;;;;;;;;;;;;;
7826;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Gehandicaptenzorg;2018;;5;;;;;;;;;;;;;;;;;;;;;;;;
7827;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Gehandicaptenzorg;2019;;5;;;;;;;;;;;;;;;;;;;;;;;;
7828;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Gehandicaptenzorg;2020;;5;;;;;;;;;;;;;;;;;;;;;;;;
7829;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Gehandicaptenzorg;2021;;5;;;;;;;;;;;;;;;;;;;;;;;;
7830;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Gehandicaptenzorg;2022;;5;;;;;;;;;;;;;;;;;;;;;;;;
7831;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Gehandicaptenzorg;2023;;5;;;;;;;;;;;;;;;;;;;;;;;;
7832;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Verpleeg-, verzorgingshuizen, thuiszorg;2013;;25;;;;;;;;;;;;;;;;;;;;;;;;
7833;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Verpleeg-, verzorgingshuizen, thuiszorg;2014;;25;;;;;;;;;;;;;;;;;;;;;;;;
7834;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Verpleeg-, verzorgingshuizen, thuiszorg;2015;;20;;;;;;;;;;;;;;;;;;;;;;;;
7835;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Verpleeg-, verzorgingshuizen, thuiszorg;2016;;20;;;;;;;;;;;;;;;;;;;;;;;;
7836;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Verpleeg-, verzorgingshuizen, thuiszorg;2017;;20;;;;;;;;;;;;;;;;;;;;;;;;
7837;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Verpleeg-, verzorgingshuizen, thuiszorg;2018;;15;;;;;;;;;;;;;;;;;;;;;;;;
7838;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Verpleeg-, verzorgingshuizen, thuiszorg;2019;;20;;;;;;;;;;;;;;;;;;;;;;;;
7839;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Verpleeg-, verzorgingshuizen, thuiszorg;2020;;20;;;;;;;;;;;;;;;;;;;;;;;;
7840;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Verpleeg-, verzorgingshuizen, thuiszorg;2021;;20;;;;;;;;;;;;;;;;;;;;;;;;
7841;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Verpleeg-, verzorgingshuizen, thuiszorg;2022;;10;;;;;;;;;;;;;;;;;;;;;;;;
7842;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Verpleeg-, verzorgingshuizen, thuiszorg;2023;;5;;;;;;;;;;;;;;;;;;;;;;;;
7843;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Praktijken (muv GGZ en MSZ);2013;;25;;;;;;;;;;;;;;;;;;;;;;;;
7844;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Praktijken (muv GGZ en MSZ);2014;;25;;;;;;;;;;;;;;;;;;;;;;;;
7845;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Praktijken (muv GGZ en MSZ);2015;;30;;;;;;;;;;;;;;;;;;;;;;;;
7846;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Praktijken (muv GGZ en MSZ);2016;;0;;;;;;;;;;;;;;;;;;;;;;;;
7847;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Praktijken (muv GGZ en MSZ);2017;;0;;;;;;;;;;;;;;;;;;;;;;;;
7848;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Praktijken (muv GGZ en MSZ);2018;;0;;;;;;;;;;;;;;;;;;;;;;;;
7849;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Praktijken (muv GGZ en MSZ);2019;;0;;;;;;;;;;;;;;;;;;;;;;;;
7850;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Praktijken (muv GGZ en MSZ);2020;;0;;;;;;;;;;;;;;;;;;;;;;;;
7851;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Praktijken (muv GGZ en MSZ);2021;;0;;;;;;;;;;;;;;;;;;;;;;;;
7852;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Praktijken (muv GGZ en MSZ);2022;;0;;;;;;;;;;;;;;;;;;;;;;;;
7853;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Praktijken (muv GGZ en MSZ);2023;;0;;;;;;;;;;;;;;;;;;;;;;;;
7854;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Overige zorg;2013;29.7;310;31.3;0.0;10.1;21.2;34.5;16.0;18.6;34.2;29.6;2.6;1.3;0.7;;;;;29.9;;;37.5;;;;
7855;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Overige zorg;2014;30.3;305;27.9;0.0;9.3;18.6;36.9;17.6;19.3;35.2;30.2;2.7;1.3;1.0;;;;;29.8;;;37.9;;;;
7856;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Overige zorg;2015;30.2;260;28.0;0.4;8.9;18.7;38.1;15.2;23.0;33.9;29.6;3.1;0.8;0.4;;;;;;;;;;;;
7857;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Overige zorg;2016;30.1;280;30.1;0.4;8.7;21.0;37.3;15.9;21.4;32.6;26.8;3.6;1.8;0.4;;;;;30.2;;;;;;;
7858;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Overige zorg;2017;29.9;260;26.1;0.4;7.8;17.9;43.2;18.7;24.5;30.7;26.5;3.9;0.4;0.0;;;;;30.1;;;;;;;
7859;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Overige zorg;2018;30.0;255;28.9;0.8;8.5;19.5;39.8;15.9;24.0;31.3;26.8;3.7;0.8;0.0;;;;;;;;;;;;
7860;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Overige zorg;2019;30.6;250;25.8;0.4;5.8;19.6;41.7;18.8;22.9;32.5;26.7;2.5;2.5;0.8;;;;;30.1;;;;;;;
7861;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Overige zorg;2020;31.4;265;21.7;0.8;5.5;15.4;42.5;17.7;24.8;35.8;28.3;3.9;1.6;2.0;;;;;30.4;;;;;;;
7862;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Overige zorg;2021;31.6;270;17.0;1.2;3.9;12.0;45.9;24.3;21.6;37.1;30.1;2.7;1.9;2.3;;;;;29.9;;;;;;;
7863;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Overige zorg;2022;30.6;275;19.2;1.5;4.2;13.6;50.6;26.8;23.8;30.2;24.5;2.6;2.3;0.8;;;;;29.6;;;;;;;
7864;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Overige zorg;2023;30.4;260;19.9;0.8;3.2;15.9;50.2;25.9;24.3;29.9;25.1;3.6;0.4;0.8;;;;;29.6;;;;;;;
7865;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal buiten zorgsector;2013;30.5;200;25.5;1.0;9.9;14.6;33.3;15.6;17.7;41.1;37.0;3.6;0.5;0.0;;;;;;;;;;;;
7866;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal buiten zorgsector;2014;31.1;190;19.4;0.6;8.3;10.6;37.2;18.9;18.3;43.3;38.9;3.9;0.6;0.0;;;;;;;;;;;;
7867;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal buiten zorgsector;2015;31.7;220;17.1;0.9;6.0;10.2;37.5;14.8;22.7;45.4;40.3;4.2;0.5;0.5;;;;;;;;;;;;
7868;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal buiten zorgsector;2016;31.5;210;18.4;0.5;6.8;11.1;36.7;12.1;24.6;44.9;42.0;2.4;0.5;0.0;;;;;;;;;;;;
7869;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal buiten zorgsector;2017;31.7;230;17.3;0.0;5.8;11.5;39.8;14.6;25.2;42.9;39.4;3.1;0.0;0.4;;;;;;;;;;;;
7870;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal buiten zorgsector;2018;31.6;240;18.1;0.0;5.9;12.2;39.1;15.1;23.9;42.9;39.1;2.5;1.3;0.0;;;;;;;;37.1;;;;
7871;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal buiten zorgsector;2019;31.6;240;14.6;0.4;5.4;8.8;43.5;17.6;25.9;41.8;37.7;3.8;0.4;;;;;;30.3;;;37.0;;;;
7872;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal buiten zorgsector;2020;32.2;235;13.7;0.4;5.2;8.2;42.1;17.6;24.5;44.2;37.8;3.9;2.1;0.4;;;;;;;;37.7;;;;
7873;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal buiten zorgsector;2021;32.2;240;12.6;1.3;5.6;5.6;46.3;15.2;31.2;41.1;35.1;4.8;0.9;0.4;;;;;30.6;;;;;;;
7874;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal buiten zorgsector;2022;32.4;240;11.6;0.4;4.7;6.5;45.7;17.2;28.4;42.7;34.9;5.6;1.7;0.4;;;;;30.4;;;;;;;
7875;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal buiten zorgsector;2023;31.9;235;14.5;1.3;4.3;9.0;44.9;14.1;30.8;40.6;35.5;3.8;1.3;0.0;;;;;30.8;;;;;;;
7876;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Zorgverwante sectoren;2013;31.7;120;18.5;0.0;8.4;10.1;31.9;16.8;15.1;49.6;45.4;3.4;0.8;0.0;;;;;;;;;;;;
7877;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Zorgverwante sectoren;2014;32.1;125;14.3;0.0;7.6;6.7;36.1;18.5;17.6;49.6;43.7;5.0;0.8;0.0;;;;;;;;;;;;
7878;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Zorgverwante sectoren;2015;32.6;155;12.7;0.0;4.7;8.0;37.3;14.7;22.7;50.0;45.3;4.0;0.0;0.7;;;;;;;;;;;;
7879;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Zorgverwante sectoren;2016;32.1;150;13.8;0.7;5.5;7.6;36.6;13.8;22.8;49.7;46.2;2.8;0.7;0.0;;;;;;;;;;;;
7880;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Zorgverwante sectoren;2017;32.5;165;12.3;0.0;4.9;7.4;39.5;15.4;24.1;48.1;45.1;2.5;0.0;0.6;;;;;;;;;;;;
7881;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Zorgverwante sectoren;2018;32.4;175;13.3;0.0;4.6;8.7;38.7;14.5;24.3;48.0;43.4;3.5;1.2;0.0;;;;;;;;;;;;
7882;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Zorgverwante sectoren;2019;32.3;175;12.1;0.6;4.0;7.5;41.4;15.5;25.9;46.6;41.4;4.6;0.6;;;;;;;;;;;;;
7883;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Zorgverwante sectoren;2020;32.6;175;12.7;0.6;4.6;7.5;38.7;15.6;23.1;48.6;41.6;4.0;2.3;0.6;;;;;;;;;;;;
7884;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Zorgverwante sectoren;2021;33.2;160;10.3;0.6;3.2;6.5;41.9;11.0;31.0;47.7;41.3;4.5;1.3;0.6;;;;;;;;;;;;
7885;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Zorgverwante sectoren;2022;33.4;160;8.4;0.6;1.9;5.8;42.9;14.3;28.6;48.7;39.0;7.1;1.9;0.6;;;;;;;;;;;;
7886;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Zorgverwante sectoren;2023;32.8;155;12.4;1.3;2.0;9.2;39.9;9.2;30.7;47.7;41.8;3.9;2.0;0.0;;;;;;;;;;;;
7887;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Uitzendbureaus en arbeidsbemiddeling;2013;;5;;;;;;;;;;;;;;;;;;;;;;;;
7888;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Uitzendbureaus en arbeidsbemiddeling;2014;;5;;;;;;;;;;;;;;;;;;;;;;;;
7889;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Uitzendbureaus en arbeidsbemiddeling;2015;;5;;;;;;;;;;;;;;;;;;;;;;;;
7890;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Uitzendbureaus en arbeidsbemiddeling;2016;;0;;;;;;;;;;;;;;;;;;;;;;;;
7891;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Uitzendbureaus en arbeidsbemiddeling;2017;;0;;;;;;;;;;;;;;;;;;;;;;;;
7892;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Uitzendbureaus en arbeidsbemiddeling;2018;;0;;;;;;;;;;;;;;;;;;;;;;;;
7893;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Uitzendbureaus en arbeidsbemiddeling;2019;;5;;;;;;;;;;;;;;;;;;;;;;;;
7894;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Uitzendbureaus en arbeidsbemiddeling;2020;;0;;;;;;;;;;;;;;;;;;;;;;;;
7895;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Uitzendbureaus en arbeidsbemiddeling;2021;;5;;;;;;;;;;;;;;;;;;;;;;;;
7896;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Uitzendbureaus en arbeidsbemiddeling;2022;;0;;;;;;;;;;;;;;;;;;;;;;;;
7897;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Uitzendbureaus en arbeidsbemiddeling;2023;;5;;;;;;;;;;;;;;;;;;;;;;;;
7898;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Elders;2013;;75;;;;;;;;;;;;;;;;;;;;;;;;
7899;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Elders;2014;;60;;;;;;;;;;;;;;;;;;;;;;;;
7900;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Elders;2015;;65;;;;;;;;;;;;;;;;;;;;;;;;
7901;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Elders;2016;;65;;;;;;;;;;;;;;;;;;;;;;;;
7902;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Elders;2017;;65;;;;;;;;;;;;;;;;;;;;;;;;
7903;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Elders;2018;;65;;;;;;;;;;;;;;;;;;;;;;;;
7904;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Elders;2019;;65;;;;;;;;;;;;;;;;;;;;;;;;
7905;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Elders;2020;;60;;;;;;;;;;;;;;;;;;;;;;;;
7906;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Elders;2021;;75;;;;;;;;;;;;;;;;;;;;;;;;
7907;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Elders;2022;;75;;;;;;;;;;;;;;;;;;;;;;;;
7908;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Elders;2023;;80;;;;;;;;;;;;;;;;;;;;;;;;
7909;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Sector onbekend;2013;;0;;;;;;;;;;;;;;;;;;;;;;;;
7910;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Sector onbekend;2014;;0;;;;;;;;;;;;;;;;;;;;;;;;
7911;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Sector onbekend;2015;;0;;;;;;;;;;;;;;;;;;;;;;;;
7912;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Sector onbekend;2016;;0;;;;;;;;;;;;;;;;;;;;;;;;
7913;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Sector onbekend;2017;;0;;;;;;;;;;;;;;;;;;;;;;;;
7914;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Sector onbekend;2018;;0;;;;;;;;;;;;;;;;;;;;;;;;
7915;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Sector onbekend;2019;;0;;;;;;;;;;;;;;;;;;;;;;;;
7916;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Sector onbekend;2020;;0;;;;;;;;;;;;;;;;;;;;;;;;
7917;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Sector onbekend;2021;;0;;;;;;;;;;;;;;;;;;;;;;;;
7918;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Sector onbekend;2022;;0;;;;;;;;;;;;;;;;;;;;;;;;
7919;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Sector onbekend;2023;;0;;;;;;;;;;;;;;;;;;;;;;;;
7920;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";Alle economische activiteiten;2013;34.4;720;10.8;0.0;3.9;6.9;25.7;6.3;19.4;63.5;57.7;4.2;1.4;0.1;;;;;30.9;;32.1;38.1;37.6;;;
7921;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";Alle economische activiteiten;2014;34.3;725;10.8;0.0;4.1;6.7;26.4;7.1;19.3;62.8;57.3;4.5;0.8;0.1;;;;;30.9;;32.0;38.0;37.6;;;
7922;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";Alle economische activiteiten;2015;34.4;695;9.8;0.0;3.6;6.1;26.7;7.3;19.4;63.6;59.0;3.5;0.6;0.4;;;;;30.8;;32.2;37.9;37.6;;;
7923;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";Alle economische activiteiten;2016;34.4;675;9.3;0.3;2.4;6.6;28.0;7.0;21.0;62.7;58.5;3.3;0.6;0.3;;;;;31.0;;32.2;37.9;37.6;;;
7924;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";Alle economische activiteiten;2017;34.4;660;9.8;0.2;2.6;7.0;29.3;7.5;21.8;60.9;56.8;3.1;0.8;0.3;;;;;31.0;;32.2;38.1;37.7;;;
7925;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";Alle economische activiteiten;2018;34.3;650;9.8;0.2;3.1;6.5;29.3;7.8;21.6;60.9;58.1;2.0;0.8;0.0;;;;;31.0;;32.2;38.1;37.8;;;
7926;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";Alle economische activiteiten;2019;34.3;665;9.6;0.5;3.0;6.2;29.6;8.1;21.5;60.8;57.0;2.7;1.1;;;;;;31.0;;32.3;38.0;37.7;;;
7927;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";Alle economische activiteiten;2020;33.9;655;10.9;0.3;3.4;7.2;33.8;6.9;27.0;55.3;50.8;3.8;0.6;0.0;;;;;31.4;;32.3;38.0;37.6;;;
7928;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";Alle economische activiteiten;2021;33.5;640;11.0;0.6;3.6;6.7;37.0;9.7;27.3;52.0;47.0;4.2;0.5;0.3;;;;;31.1;;32.4;38.0;37.5;;;
7929;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";Alle economische activiteiten;2022;33.3;620;11.7;0.5;3.9;7.3;37.3;10.2;27.1;51.1;45.9;4.7;0.3;0.2;;;;;31.0;;32.4;37.9;37.5;;;
7930;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";Alle economische activiteiten;2023;33.8;625;9.9;0.0;3.0;6.9;38.0;11.7;26.3;52.1;44.6;5.6;1.4;0.5;;;;;30.9;;32.4;38.3;37.5;;;
7931;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";Totaal Gezondheids- en welzijnszorg;2013;;20;;;;;;;;;;;;;;;;;;;;;;;;
7932;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";Totaal Gezondheids- en welzijnszorg;2014;;25;;;;;;;;;;;;;;;;;;;;;;;;
