ID;Geslacht;Leeftijden;TypeZorg;SamenstellingHuishoudens;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
6817;Vrouwen;80 jaar of ouder;0;Totaal meerpers.huish. zonder kinderen;2010;43865;24.07;7823;178;42.94
6818;Vrouwen;80 jaar of ouder;0;Huishoudens met paar zonder kinderen;2004;32270;40.65;5249;163;66.12
6819;Vrouwen;80 jaar of ouder;0;Huishoudens met paar zonder kinderen;2005;33045;39.97;5439;165;65.79
6820;Vrouwen;80 jaar of ouder;0;Huishoudens met paar zonder kinderen;2006;34850;40.85;5921;170;69.41
6821;Vrouwen;80 jaar of ouder;0;Huishoudens met paar zonder kinderen;2007;36195;40.93;6151;170;69.56
6822;Vrouwen;80 jaar of ouder;0;Huishoudens met paar zonder kinderen;2008;37250;40.22;6295;169;67.97
6823;Vrouwen;80 jaar of ouder;0;Huishoudens met paar zonder kinderen;2009;38435;39.91;6625;172;68.78
6824;Vrouwen;80 jaar of ouder;0;Huishoudens met paar zonder kinderen;2010;39680;39.17;6884;173;67.96
6825;Vrouwen;80 jaar of ouder;0;Overige huishoudens zonder kinderen;2004;3955;4.53;973;246;11.13
6826;Vrouwen;80 jaar of ouder;0;Overige huishoudens zonder kinderen;2005;4190;4.85;1053;251;12.18
6827;Vrouwen;80 jaar of ouder;0;Overige huishoudens zonder kinderen;2006;4165;4.9;1094;263;12.89
6828;Vrouwen;80 jaar of ouder;0;Overige huishoudens zonder kinderen;2007;4100;4.94;1115;272;13.45
6829;Vrouwen;80 jaar of ouder;0;Overige huishoudens zonder kinderen;2008;4055;4.93;1114;275;13.55
6830;Vrouwen;80 jaar of ouder;0;Overige huishoudens zonder kinderen;2009;4065;5.01;1054;259;12.97
6831;Vrouwen;80 jaar of ouder;0;Overige huishoudens zonder kinderen;2010;4185;5.17;939;224;11.61
6832;Vrouwen;80 jaar of ouder;1;Totaal huishoudens;2004;49575;11.44;5256;106;12.13
6833;Vrouwen;80 jaar of ouder;1;Totaal huishoudens;2005;65450;14.84;7521;115;17.06
6834;Vrouwen;80 jaar of ouder;1;Totaal huishoudens;2006;71000;15.83;8290;117;18.48
6835;Vrouwen;80 jaar of ouder;1;Totaal huishoudens;2007;73165;16.08;8608;118;18.91
6836;Vrouwen;80 jaar of ouder;1;Totaal huishoudens;2008;74225;15.96;8833;119;19.0
6837;Vrouwen;80 jaar of ouder;1;Totaal huishoudens;2009;74725;15.82;9160;123;19.39
6838;Vrouwen;80 jaar of ouder;1;Totaal huishoudens;2010;72275;14.98;9118;126;18.89
6839;Vrouwen;80 jaar of ouder;1;Eénpersoonshuishoudens;2004;38515;15.8;4129;107;16.94
6840;Vrouwen;80 jaar of ouder;1;Eénpersoonshuishoudens;2005;51165;20.53;5924;116;23.77
6841;Vrouwen;80 jaar of ouder;1;Eénpersoonshuishoudens;2006;55145;21.57;6477;117;25.33
6842;Vrouwen;80 jaar of ouder;1;Eénpersoonshuishoudens;2007;56685;21.7;6684;118;25.59
6843;Vrouwen;80 jaar of ouder;1;Eénpersoonshuishoudens;2008;57330;21.44;6809;119;25.47
6844;Vrouwen;80 jaar of ouder;1;Eénpersoonshuishoudens;2009;57645;21.19;7035;122;25.86
6845;Vrouwen;80 jaar of ouder;1;Eénpersoonshuishoudens;2010;55425;19.97;6952;125;25.06
6846;Vrouwen;80 jaar of ouder;1;Totaal meerpers.huishoudens met kinderen;2004;1265;5.61;156;123;6.89
6847;Vrouwen;80 jaar of ouder;1;Totaal meerpers.huishoudens met kinderen;2005;1650;7.27;211;128;9.32
6848;Vrouwen;80 jaar of ouder;1;Totaal meerpers.huishoudens met kinderen;2006;1730;7.62;222;128;9.75
6849;Vrouwen;80 jaar of ouder;1;Totaal meerpers.huishoudens met kinderen;2007;1680;7.45;216;129;9.6
6850;Vrouwen;80 jaar of ouder;1;Totaal meerpers.huishoudens met kinderen;2008;1545;6.78;202;131;8.88
6851;Vrouwen;80 jaar of ouder;1;Totaal meerpers.huishoudens met kinderen;2009;1480;6.49;196;133;8.61
6852;Vrouwen;80 jaar of ouder;1;Totaal meerpers.huishoudens met kinderen;2010;1365;5.95;187;137;8.14
6853;Vrouwen;80 jaar of ouder;1;Eénouderhuishoudens;2004;860;6.03;107;124;7.5
6854;Vrouwen;80 jaar of ouder;1;Eénouderhuishoudens;2005;1100;7.74;143;130;10.07
6855;Vrouwen;80 jaar of ouder;1;Eénouderhuishoudens;2006;1110;7.75;145;131;10.14
6856;Vrouwen;80 jaar of ouder;1;Eénouderhuishoudens;2007;1055;7.41;138;131;9.69
6857;Vrouwen;80 jaar of ouder;1;Eénouderhuishoudens;2008;950;6.61;125;132;8.73
6858;Vrouwen;80 jaar of ouder;1;Eénouderhuishoudens;2009;885;6.2;119;134;8.32
6859;Vrouwen;80 jaar of ouder;1;Eénouderhuishoudens;2010;820;5.78;113;138;7.98
6860;Vrouwen;80 jaar of ouder;1;Huishoudens met paar met kinderen;2004;405;4.87;48;120;5.83
6861;Vrouwen;80 jaar of ouder;1;Huishoudens met paar met kinderen;2005;545;6.49;68;124;8.04
6862;Vrouwen;80 jaar of ouder;1;Huishoudens met paar met kinderen;2006;620;7.39;76;123;9.1
6863;Vrouwen;80 jaar of ouder;1;Huishoudens met paar met kinderen;2007;625;7.52;78;126;9.44
6864;Vrouwen;80 jaar of ouder;1;Huishoudens met paar met kinderen;2008;595;7.07;77;129;9.13
6865;Vrouwen;80 jaar of ouder;1;Huishoudens met paar met kinderen;2009;595;6.98;77;130;9.08
6866;Vrouwen;80 jaar of ouder;1;Huishoudens met paar met kinderen;2010;545;6.22;73;135;8.4
6867;Vrouwen;80 jaar of ouder;1;Totaal meerpers.huish. zonder kinderen;2004;9790;5.87;972;99;5.82
6868;Vrouwen;80 jaar of ouder;1;Totaal meerpers.huish. zonder kinderen;2005;12635;7.47;1385;110;8.19
6869;Vrouwen;80 jaar of ouder;1;Totaal meerpers.huish. zonder kinderen;2006;14130;8.3;1592;113;9.35
6870;Vrouwen;80 jaar of ouder;1;Totaal meerpers.huish. zonder kinderen;2007;14800;8.64;1708;115;9.96
6871;Vrouwen;80 jaar of ouder;1;Totaal meerpers.huish. zonder kinderen;2008;15355;8.78;1822;119;10.42
6872;Vrouwen;80 jaar of ouder;1;Totaal meerpers.huish. zonder kinderen;2009;15600;8.79;1929;124;10.86
6873;Vrouwen;80 jaar of ouder;1;Totaal meerpers.huish. zonder kinderen;2010;15485;8.5;1979;128;10.86
6874;Vrouwen;80 jaar of ouder;1;Huishoudens met paar zonder kinderen;2004;9215;11.61;928;101;11.7
6875;Vrouwen;80 jaar of ouder;1;Huishoudens met paar zonder kinderen;2005;11925;14.42;1320;111;15.97
6876;Vrouwen;80 jaar of ouder;1;Huishoudens met paar zonder kinderen;2006;13395;15.7;1524;114;17.86
6877;Vrouwen;80 jaar of ouder;1;Huishoudens met paar zonder kinderen;2007;14115;15.96;1644;116;18.59
6878;Vrouwen;80 jaar of ouder;1;Huishoudens met paar zonder kinderen;2008;14640;15.81;1754;120;18.93
6879;Vrouwen;80 jaar of ouder;1;Huishoudens met paar zonder kinderen;2009;14945;15.52;1862;125;19.33
6880;Vrouwen;80 jaar of ouder;1;Huishoudens met paar zonder kinderen;2010;14820;14.63;1909;129;18.84
6881;Vrouwen;80 jaar of ouder;1;Overige huishoudens zonder kinderen;2004;575;0.66;43;75;0.49
6882;Vrouwen;80 jaar of ouder;1;Overige huishoudens zonder kinderen;2005;710;0.82;65;91;0.75
6883;Vrouwen;80 jaar of ouder;1;Overige huishoudens zonder kinderen;2006;730;0.86;68;92;0.8
6884;Vrouwen;80 jaar of ouder;1;Overige huishoudens zonder kinderen;2007;685;0.83;64;93;0.77
6885;Vrouwen;80 jaar of ouder;1;Overige huishoudens zonder kinderen;2008;715;0.87;68;95;0.83
6886;Vrouwen;80 jaar of ouder;1;Overige huishoudens zonder kinderen;2009;655;0.8;67;103;0.83
6887;Vrouwen;80 jaar of ouder;1;Overige huishoudens zonder kinderen;2010;665;0.82;71;107;0.87
6888;Vrouwen;80 jaar of ouder;2;Totaal huishoudens;2004;9510;2.2;3131;329;7.23
6889;Vrouwen;80 jaar of ouder;2;Totaal huishoudens;2005;8665;1.97;2478;286;5.62
6890;Vrouwen;80 jaar of ouder;2;Totaal huishoudens;2006;9290;2.07;2130;229;4.75
6891;Vrouwen;80 jaar of ouder;2;Totaal huishoudens;2007;14240;3.13;2295;161;5.04
6892;Vrouwen;80 jaar of ouder;2;Totaal huishoudens;2008;20710;4.45;2754;133;5.92
6893;Vrouwen;80 jaar of ouder;2;Totaal huishoudens;2009;25220;5.34;3173;126;6.72
6894;Vrouwen;80 jaar of ouder;2;Totaal huishoudens;2010;29905;6.2;3357;112;6.96
6895;Vrouwen;80 jaar of ouder;2;Eénpersoonshuishoudens;2004;6485;2.66;2417;373;9.91
6896;Vrouwen;80 jaar of ouder;2;Eénpersoonshuishoudens;2005;5445;2.18;1917;352;7.69
6897;Vrouwen;80 jaar of ouder;2;Eénpersoonshuishoudens;2006;5635;2.2;1626;289;6.36
6898;Vrouwen;80 jaar of ouder;2;Eénpersoonshuishoudens;2007;8970;3.43;1648;184;6.31
6899;Vrouwen;80 jaar of ouder;2;Eénpersoonshuishoudens;2008;13615;5.09;1915;141;7.16
6900;Vrouwen;80 jaar of ouder;2;Eénpersoonshuishoudens;2009;16525;6.08;2198;133;8.08
6901;Vrouwen;80 jaar of ouder;2;Eénpersoonshuishoudens;2010;19710;7.1;2386;121;8.6
6902;Vrouwen;80 jaar of ouder;2;Totaal meerpers.huishoudens met kinderen;2004;670;2.97;86;128;3.81
6903;Vrouwen;80 jaar of ouder;2;Totaal meerpers.huishoudens met kinderen;2005;865;3.82;67;77;2.95
6904;Vrouwen;80 jaar of ouder;2;Totaal meerpers.huishoudens met kinderen;2006;1030;4.53;76;74;3.34
6905;Vrouwen;80 jaar of ouder;2;Totaal meerpers.huishoudens met kinderen;2007;1390;6.18;109;78;4.82
6906;Vrouwen;80 jaar of ouder;2;Totaal meerpers.huishoudens met kinderen;2008;1755;7.7;164;94;7.21
6907;Vrouwen;80 jaar of ouder;2;Totaal meerpers.huishoudens met kinderen;2009;2130;9.35;211;99;9.25
6908;Vrouwen;80 jaar of ouder;2;Totaal meerpers.huishoudens met kinderen;2010;2320;10.12;252;109;11.01
6909;Vrouwen;80 jaar of ouder;2;Eénouderhuishoudens;2004;460;3.23;56;121;3.9
6910;Vrouwen;80 jaar of ouder;2;Eénouderhuishoudens;2005;595;4.19;39;65;2.72
6911;Vrouwen;80 jaar of ouder;2;Eénouderhuishoudens;2006;740;5.15;56;76;3.91
6912;Vrouwen;80 jaar of ouder;2;Eénouderhuishoudens;2007;975;6.83;78;81;5.51
6913;Vrouwen;80 jaar of ouder;2;Eénouderhuishoudens;2008;1295;9.02;115;89;8.01
6914;Vrouwen;80 jaar of ouder;2;Eénouderhuishoudens;2009;1575;11.03;154;98;10.82
6915;Vrouwen;80 jaar of ouder;2;Eénouderhuishoudens;2010;1680;11.83;185;110;13.05
6916;Vrouwen;80 jaar of ouder;2;Huishoudens met paar met kinderen;2004;210;2.51;30;145;3.64
6917;Vrouwen;80 jaar of ouder;2;Huishoudens met paar met kinderen;2005;270;3.21;28;104;3.34
6918;Vrouwen;80 jaar of ouder;2;Huishoudens met paar met kinderen;2006;290;3.46;20;68;2.37
6919;Vrouwen;80 jaar of ouder;2;Huishoudens met paar met kinderen;2007;420;5.05;30;72;3.63
6920;Vrouwen;80 jaar of ouder;2;Huishoudens met paar met kinderen;2008;460;5.46;49;107;5.86
6921;Vrouwen;80 jaar of ouder;2;Huishoudens met paar met kinderen;2009;555;6.53;57;102;6.62
6922;Vrouwen;80 jaar of ouder;2;Huishoudens met paar met kinderen;2010;640;7.32;67;105;7.68
6923;Vrouwen;80 jaar of ouder;2;Totaal meerpers.huish. zonder kinderen;2004;2355;1.41;629;267;3.77
6924;Vrouwen;80 jaar of ouder;2;Totaal meerpers.huish. zonder kinderen;2005;2355;1.39;494;210;2.92
6925;Vrouwen;80 jaar of ouder;2;Totaal meerpers.huish. zonder kinderen;2006;2625;1.54;428;163;2.51
6926;Vrouwen;80 jaar of ouder;2;Totaal meerpers.huish. zonder kinderen;2007;3880;2.26;538;139;3.14
6927;Vrouwen;80 jaar of ouder;2;Totaal meerpers.huish. zonder kinderen;2008;5345;3.06;675;126;3.86
6928;Vrouwen;80 jaar of ouder;2;Totaal meerpers.huish. zonder kinderen;2009;6565;3.7;765;117;4.31
6929;Vrouwen;80 jaar of ouder;2;Totaal meerpers.huish. zonder kinderen;2010;7870;4.32;719;91;3.94
6930;Vrouwen;80 jaar of ouder;2;Huishoudens met paar zonder kinderen;2004;1875;2.36;451;241;5.68
6931;Vrouwen;80 jaar of ouder;2;Huishoudens met paar zonder kinderen;2005;1910;2.31;357;187;4.31
6932;Vrouwen;80 jaar of ouder;2;Huishoudens met paar zonder kinderen;2006;2130;2.5;305;143;3.57
6933;Vrouwen;80 jaar of ouder;2;Huishoudens met paar zonder kinderen;2007;3290;3.72;389;118;4.4
6934;Vrouwen;80 jaar of ouder;2;Huishoudens met paar zonder kinderen;2008;4610;4.98;461;100;4.97
6935;Vrouwen;80 jaar of ouder;2;Huishoudens met paar zonder kinderen;2009;5620;5.84;553;98;5.74
6936;Vrouwen;80 jaar of ouder;2;Huishoudens met paar zonder kinderen;2010;6820;6.73;617;90;6.09
6937;Vrouwen;80 jaar of ouder;2;Overige huishoudens zonder kinderen;2004;485;0.55;178;369;2.04
6938;Vrouwen;80 jaar of ouder;2;Overige huishoudens zonder kinderen;2005;445;0.52;137;307;1.59
6939;Vrouwen;80 jaar of ouder;2;Overige huishoudens zonder kinderen;2006;490;0.58;123;250;1.45
6940;Vrouwen;80 jaar of ouder;2;Overige huishoudens zonder kinderen;2007;590;0.71;149;252;1.79
6941;Vrouwen;80 jaar of ouder;2;Overige huishoudens zonder kinderen;2008;735;0.9;214;291;2.6
6942;Vrouwen;80 jaar of ouder;2;Overige huishoudens zonder kinderen;2009;945;1.16;212;224;2.61
6943;Vrouwen;80 jaar of ouder;2;Overige huishoudens zonder kinderen;2010;1050;1.3;102;97;1.26
6944;Vrouwen;80 jaar of ouder;3;Totaal huishoudens;2004;7700;1.78;315;41;0.73
6945;Vrouwen;80 jaar of ouder;3;Totaal huishoudens;2005;6960;1.58;157;23;0.36
6946;Vrouwen;80 jaar of ouder;3;Totaal huishoudens;2006;7220;1.61;149;21;0.33
6947;Vrouwen;80 jaar of ouder;3;Totaal huishoudens;2007;6160;1.35;135;22;0.3
6948;Vrouwen;80 jaar of ouder;3;Totaal huishoudens;2008;5015;1.08;102;20;0.22
6949;Vrouwen;80 jaar of ouder;3;Totaal huishoudens;2009;4295;0.91;91;21;0.19
6950;Vrouwen;80 jaar of ouder;3;Totaal huishoudens;2010;4390;0.91;96;22;0.2
6951;Vrouwen;80 jaar of ouder;3;Eénpersoonshuishoudens;2004;4245;1.74;217;51;0.89
6952;Vrouwen;80 jaar of ouder;3;Eénpersoonshuishoudens;2005;4030;1.62;106;26;0.42
6953;Vrouwen;80 jaar of ouder;3;Eénpersoonshuishoudens;2006;4330;1.69;98;23;0.38
6954;Vrouwen;80 jaar of ouder;3;Eénpersoonshuishoudens;2007;3650;1.4;89;24;0.34
6955;Vrouwen;80 jaar of ouder;3;Eénpersoonshuishoudens;2008;2870;1.07;64;22;0.24
6956;Vrouwen;80 jaar of ouder;3;Eénpersoonshuishoudens;2009;2390;0.88;55;23;0.2
6957;Vrouwen;80 jaar of ouder;3;Eénpersoonshuishoudens;2010;2510;0.9;62;25;0.22
6958;Vrouwen;80 jaar of ouder;3;Totaal meerpers.huishoudens met kinderen;2004;805;3.57;28;35;1.26
6959;Vrouwen;80 jaar of ouder;3;Totaal meerpers.huishoudens met kinderen;2005;565;2.5;13;23;0.58
6960;Vrouwen;80 jaar of ouder;3;Totaal meerpers.huishoudens met kinderen;2006;595;2.61;14;23;0.6
6961;Vrouwen;80 jaar of ouder;3;Totaal meerpers.huishoudens met kinderen;2007;500;2.23;12;23;0.52
6962;Vrouwen;80 jaar of ouder;3;Totaal meerpers.huishoudens met kinderen;2008;455;1.99;9;21;0.42
6963;Vrouwen;80 jaar of ouder;3;Totaal meerpers.huishoudens met kinderen;2009;380;1.67;10;27;0.46
6964;Vrouwen;80 jaar of ouder;3;Totaal meerpers.huishoudens met kinderen;2010;365;1.58;9;26;0.41
6965;Vrouwen;80 jaar of ouder;3;Eénouderhuishoudens;2004;560;3.91;19;34;1.32
6966;Vrouwen;80 jaar of ouder;3;Eénouderhuishoudens;2005;410;2.89;9;22;0.64
6967;Vrouwen;80 jaar of ouder;3;Eénouderhuishoudens;2006;430;3.01;9;21;0.64
6968;Vrouwen;80 jaar of ouder;3;Eénouderhuishoudens;2007;345;2.42;8;23;0.55
6969;Vrouwen;80 jaar of ouder;3;Eénouderhuishoudens;2008;310;2.18;7;23;0.5
6970;Vrouwen;80 jaar of ouder;3;Eénouderhuishoudens;2009;280;1.95;8;28;0.55
6971;Vrouwen;80 jaar of ouder;3;Eénouderhuishoudens;2010;250;1.75;7;27;0.48
6972;Vrouwen;80 jaar of ouder;3;Huishoudens met paar met kinderen;2004;250;2.98;10;39;1.15
6973;Vrouwen;80 jaar of ouder;3;Huishoudens met paar met kinderen;2005;155;1.83;4;26;0.48
6974;Vrouwen;80 jaar of ouder;3;Huishoudens met paar met kinderen;2006;165;1.95;5;28;0.54
6975;Vrouwen;80 jaar of ouder;3;Huishoudens met paar met kinderen;2007;160;1.9;4;25;0.47
6976;Vrouwen;80 jaar of ouder;3;Huishoudens met paar met kinderen;2008;140;1.68;2;16;0.27
6977;Vrouwen;80 jaar of ouder;3;Huishoudens met paar met kinderen;2009;105;1.21;3;26;0.31
6978;Vrouwen;80 jaar of ouder;3;Huishoudens met paar met kinderen;2010;115;1.32;2;22;0.29
6979;Vrouwen;80 jaar of ouder;3;Totaal meerpers.huish. zonder kinderen;2004;2650;1.59;70;26;0.42
6980;Vrouwen;80 jaar of ouder;3;Totaal meerpers.huish. zonder kinderen;2005;2365;1.4;38;16;0.23
6981;Vrouwen;80 jaar of ouder;3;Totaal meerpers.huish. zonder kinderen;2006;2295;1.35;37;16;0.22
6982;Vrouwen;80 jaar of ouder;3;Totaal meerpers.huish. zonder kinderen;2007;2005;1.17;34;17;0.2
6983;Vrouwen;80 jaar of ouder;3;Totaal meerpers.huish. zonder kinderen;2008;1695;0.97;28;16;0.16
6984;Vrouwen;80 jaar of ouder;3;Totaal meerpers.huish. zonder kinderen;2009;1525;0.86;25;16;0.14
6985;Vrouwen;80 jaar of ouder;3;Totaal meerpers.huish. zonder kinderen;2010;1515;0.83;24;16;0.13
6986;Vrouwen;80 jaar of ouder;3;Huishoudens met paar zonder kinderen;2004;1965;2.47;45;23;0.57
6987;Vrouwen;80 jaar of ouder;3;Huishoudens met paar zonder kinderen;2005;1770;2.14;30;17;0.36
6988;Vrouwen;80 jaar of ouder;3;Huishoudens met paar zonder kinderen;2006;1760;2.06;31;18;0.36
6989;Vrouwen;80 jaar of ouder;3;Huishoudens met paar zonder kinderen;2007;1600;1.81;28;17;0.32
6990;Vrouwen;80 jaar of ouder;3;Huishoudens met paar zonder kinderen;2008;1355;1.46;21;16;0.23
6991;Vrouwen;80 jaar of ouder;3;Huishoudens met paar zonder kinderen;2009;1220;1.27;20;16;0.2
6992;Vrouwen;80 jaar of ouder;3;Huishoudens met paar zonder kinderen;2010;1180;1.17;20;17;0.2
6993;Vrouwen;80 jaar of ouder;3;Overige huishoudens zonder kinderen;2004;685;0.79;24;36;0.28
6994;Vrouwen;80 jaar of ouder;3;Overige huishoudens zonder kinderen;2005;595;0.69;8;14;0.09
6995;Vrouwen;80 jaar of ouder;3;Overige huishoudens zonder kinderen;2006;535;0.63;6;12;0.07
6996;Vrouwen;80 jaar of ouder;3;Overige huishoudens zonder kinderen;2007;405;0.49;6;14;0.07
6997;Vrouwen;80 jaar of ouder;3;Overige huishoudens zonder kinderen;2008;340;0.41;7;19;0.08
6998;Vrouwen;80 jaar of ouder;3;Overige huishoudens zonder kinderen;2009;305;0.38;5;18;0.07
6999;Vrouwen;80 jaar of ouder;3;Overige huishoudens zonder kinderen;2010;335;0.41;4;12;0.05
7000;Vrouwen;80 jaar of ouder;4;Totaal huishoudens;2004;37195;8.59;6077;163;14.03
7001;Vrouwen;80 jaar of ouder;4;Totaal huishoudens;2005;25255;5.73;4815;191;10.92
7002;Vrouwen;80 jaar of ouder;4;Totaal huishoudens;2006;24010;5.35;4928;205;10.98
7003;Vrouwen;80 jaar of ouder;4;Totaal huishoudens;2007;27980;6.15;6128;219;13.47
7004;Vrouwen;80 jaar of ouder;4;Totaal huishoudens;2008;39995;8.6;9748;244;20.97
7005;Vrouwen;80 jaar of ouder;4;Totaal huishoudens;2009;49780;10.54;13196;265;27.94
7006;Vrouwen;80 jaar of ouder;4;Totaal huishoudens;2010;54225;11.24;15220;281;31.54
7007;Vrouwen;80 jaar of ouder;4;Eénpersoonshuishoudens;2004;29515;12.11;4882;165;20.03
7008;Vrouwen;80 jaar of ouder;4;Eénpersoonshuishoudens;2005;19940;8.0;3858;193;15.48
7009;Vrouwen;80 jaar of ouder;4;Eénpersoonshuishoudens;2006;18905;7.39;3932;208;15.38
7010;Vrouwen;80 jaar of ouder;4;Eénpersoonshuishoudens;2007;22275;8.53;4903;220;18.77
7011;Vrouwen;80 jaar of ouder;4;Eénpersoonshuishoudens;2008;32385;12.11;7948;245;29.73
7012;Vrouwen;80 jaar of ouder;4;Eénpersoonshuishoudens;2009;40880;15.03;10922;267;40.16
7013;Vrouwen;80 jaar of ouder;4;Eénpersoonshuishoudens;2010;44590;16.07;12625;283;45.5
7014;Vrouwen;80 jaar of ouder;4;Totaal meerpers.huishoudens met kinderen;2004;1250;5.54;210;168;9.31
7015;Vrouwen;80 jaar of ouder;4;Totaal meerpers.huishoudens met kinderen;2005;900;3.97;172;192;7.6
7016;Vrouwen;80 jaar of ouder;4;Totaal meerpers.huishoudens met kinderen;2006;820;3.62;174;212;7.66
7017;Vrouwen;80 jaar of ouder;4;Totaal meerpers.huishoudens met kinderen;2007;855;3.8;200;234;8.87
7018;Vrouwen;80 jaar of ouder;4;Totaal meerpers.huishoudens met kinderen;2008;1035;4.55;260;251;11.44
7019;Vrouwen;80 jaar of ouder;4;Totaal meerpers.huishoudens met kinderen;2009;1130;4.96;318;281;13.94
7020;Vrouwen;80 jaar of ouder;4;Totaal meerpers.huishoudens met kinderen;2010;1125;4.91;330;293;14.39
7021;Vrouwen;80 jaar of ouder;4;Eénouderhuishoudens;2004;815;5.72;141;172;9.86
7022;Vrouwen;80 jaar of ouder;4;Eénouderhuishoudens;2005;560;3.93;106;190;7.46
7023;Vrouwen;80 jaar of ouder;4;Eénouderhuishoudens;2006;520;3.64;109;209;7.62
7024;Vrouwen;80 jaar of ouder;4;Eénouderhuishoudens;2007;545;3.83;130;238;9.11
7025;Vrouwen;80 jaar of ouder;4;Eénouderhuishoudens;2008;670;4.68;172;256;11.97
7026;Vrouwen;80 jaar of ouder;4;Eénouderhuishoudens;2009;725;5.09;202;278;14.16
7027;Vrouwen;80 jaar of ouder;4;Eénouderhuishoudens;2010;725;5.09;218;301;15.31
7028;Vrouwen;80 jaar of ouder;4;Huishoudens met paar met kinderen;2004;435;5.23;70;160;8.38
7029;Vrouwen;80 jaar of ouder;4;Huishoudens met paar met kinderen;2005;340;4.03;66;194;7.84
7030;Vrouwen;80 jaar of ouder;4;Huishoudens met paar met kinderen;2006;300;3.58;65;216;7.74
7031;Vrouwen;80 jaar of ouder;4;Huishoudens met paar met kinderen;2007;310;3.75;70;226;8.45
7032;Vrouwen;80 jaar of ouder;4;Huishoudens met paar met kinderen;2008;365;4.34;89;242;10.52
7033;Vrouwen;80 jaar of ouder;4;Huishoudens met paar met kinderen;2009;405;4.74;116;286;13.58
7034;Vrouwen;80 jaar of ouder;4;Huishoudens met paar met kinderen;2010;405;4.62;112;279;12.88
7035;Vrouwen;80 jaar of ouder;4;Totaal meerpers.huish. zonder kinderen;2004;6425;3.85;985;153;5.9
7036;Vrouwen;80 jaar of ouder;4;Totaal meerpers.huish. zonder kinderen;2005;4415;2.61;784;178;4.64
7037;Vrouwen;80 jaar of ouder;4;Totaal meerpers.huish. zonder kinderen;2006;4285;2.52;822;192;4.83
7038;Vrouwen;80 jaar of ouder;4;Totaal meerpers.huish. zonder kinderen;2007;4850;2.83;1025;211;5.98
7039;Vrouwen;80 jaar of ouder;4;Totaal meerpers.huish. zonder kinderen;2008;6575;3.76;1540;234;8.81
7040;Vrouwen;80 jaar of ouder;4;Totaal meerpers.huish. zonder kinderen;2009;7765;4.37;1956;252;11.02
7041;Vrouwen;80 jaar of ouder;4;Totaal meerpers.huish. zonder kinderen;2010;8510;4.67;2265;266;12.43
7042;Vrouwen;80 jaar of ouder;4;Huishoudens met paar zonder kinderen;2004;6010;7.57;903;150;11.37
7043;Vrouwen;80 jaar of ouder;4;Huishoudens met paar zonder kinderen;2005;4040;4.89;704;174;8.52
7044;Vrouwen;80 jaar of ouder;4;Huishoudens met paar zonder kinderen;2006;3920;4.59;748;191;8.77
7045;Vrouwen;80 jaar of ouder;4;Huishoudens met paar zonder kinderen;2007;4480;5.07;954;213;10.79
7046;Vrouwen;80 jaar of ouder;4;Huishoudens met paar zonder kinderen;2008;6000;6.48;1406;234;15.18
7047;Vrouwen;80 jaar of ouder;4;Huishoudens met paar zonder kinderen;2009;7145;7.42;1785;250;18.53
7048;Vrouwen;80 jaar of ouder;4;Huishoudens met paar zonder kinderen;2010;7705;7.61;2032;264;20.06
7049;Vrouwen;80 jaar of ouder;4;Overige huishoudens zonder kinderen;2004;415;0.47;82;198;0.94
7050;Vrouwen;80 jaar of ouder;4;Overige huishoudens zonder kinderen;2005;375;0.44;80;214;0.93
7051;Vrouwen;80 jaar of ouder;4;Overige huishoudens zonder kinderen;2006;365;0.43;74;201;0.87
7052;Vrouwen;80 jaar of ouder;4;Overige huishoudens zonder kinderen;2007;370;0.44;71;192;0.85
7053;Vrouwen;80 jaar of ouder;4;Overige huishoudens zonder kinderen;2008;570;0.7;134;234;1.63
7054;Vrouwen;80 jaar of ouder;4;Overige huishoudens zonder kinderen;2009;625;0.77;171;275;2.11
7055;Vrouwen;80 jaar of ouder;4;Overige huishoudens zonder kinderen;2010;805;0.99;233;290;2.88
7056;Vrouwen;80 jaar of ouder;5;Totaal huishoudens;2004;6075;1.4;823;135;1.9
7057;Vrouwen;80 jaar of ouder;5;Totaal huishoudens;2005;7770;1.76;1082;139;2.45
7058;Vrouwen;80 jaar of ouder;5;Totaal huishoudens;2006;9000;2.01;1320;147;2.94
7059;Vrouwen;80 jaar of ouder;5;Totaal huishoudens;2007;7035;1.55;1057;150;2.32
7060;Vrouwen;80 jaar of ouder;5;Totaal huishoudens;2008;4790;1.03;720;150;1.55
7061;Vrouwen;80 jaar of ouder;5;Totaal huishoudens;2009;3680;0.78;565;154;1.2
7062;Vrouwen;80 jaar of ouder;5;Totaal huishoudens;2010;3230;0.67;517;160;1.07
7063;Vrouwen;80 jaar of ouder;5;Eénpersoonshuishoudens;2004;4605;1.89;630;137;2.59
7064;Vrouwen;80 jaar of ouder;5;Eénpersoonshuishoudens;2005;6005;2.41;852;142;3.42
7065;Vrouwen;80 jaar of ouder;5;Eénpersoonshuishoudens;2006;7135;2.79;1059;148;4.14
