ID;Zorgfuncties;Zorgaanbieders;Perioden;UitgavenAanZorgVoorIngezetenen_1
8424;HC5: Genees-, en hulpmiddelen;HP6: Aanbieders van preventieve zorg;2005;0
8425;HC5: Genees-, en hulpmiddelen;HP6: Aanbieders van preventieve zorg;2006;0
8426;HC5: Genees-, en hulpmiddelen;HP6: Aanbieders van preventieve zorg;2007;0
8427;HC5: Genees-, en hulpmiddelen;HP6: Aanbieders van preventieve zorg;2008;0
8428;HC5: Genees-, en hulpmiddelen;HP6: Aanbieders van preventieve zorg;2009;0
8429;HC5: Genees-, en hulpmiddelen;HP6: Aanbieders van preventieve zorg;2010;0
8430;HC5: Genees-, en hulpmiddelen;HP6: Aanbieders van preventieve zorg;2011;0
8431;HC5: Genees-, en hulpmiddelen;HP6: Aanbieders van preventieve zorg;2012;0
8432;HC5: Genees-, en hulpmiddelen;HP6: Aanbieders van preventieve zorg;2013;0
8433;HC5: Genees-, en hulpmiddelen;HP6: Aanbieders van preventieve zorg;2014;0
8434;HC5: Genees-, en hulpmiddelen;HP6: Aanbieders van preventieve zorg;2015;0
8435;HC5: Genees-, en hulpmiddelen;HP6: Aanbieders van preventieve zorg;2016;0
8436;HC5: Genees-, en hulpmiddelen;HP7: Organisaties beheer en financiering;2005;0
8437;HC5: Genees-, en hulpmiddelen;HP7: Organisaties beheer en financiering;2006;0
8438;HC5: Genees-, en hulpmiddelen;HP7: Organisaties beheer en financiering;2007;0
8439;HC5: Genees-, en hulpmiddelen;HP7: Organisaties beheer en financiering;2008;0
8440;HC5: Genees-, en hulpmiddelen;HP7: Organisaties beheer en financiering;2009;0
8441;HC5: Genees-, en hulpmiddelen;HP7: Organisaties beheer en financiering;2010;0
8442;HC5: Genees-, en hulpmiddelen;HP7: Organisaties beheer en financiering;2011;0
8443;HC5: Genees-, en hulpmiddelen;HP7: Organisaties beheer en financiering;2012;0
8444;HC5: Genees-, en hulpmiddelen;HP7: Organisaties beheer en financiering;2013;0
8445;HC5: Genees-, en hulpmiddelen;HP7: Organisaties beheer en financiering;2014;0
8446;HC5: Genees-, en hulpmiddelen;HP7: Organisaties beheer en financiering;2015;0
8447;HC5: Genees-, en hulpmiddelen;HP7: Organisaties beheer en financiering;2016;0
8448;HC5: Genees-, en hulpmiddelen;HP71: Overheidsbeleid en beheer org.;2005;0
8449;HC5: Genees-, en hulpmiddelen;HP71: Overheidsbeleid en beheer org.;2006;0
8450;HC5: Genees-, en hulpmiddelen;HP71: Overheidsbeleid en beheer org.;2007;0
8451;HC5: Genees-, en hulpmiddelen;HP71: Overheidsbeleid en beheer org.;2008;0
8452;HC5: Genees-, en hulpmiddelen;HP71: Overheidsbeleid en beheer org.;2009;0
8453;HC5: Genees-, en hulpmiddelen;HP71: Overheidsbeleid en beheer org.;2010;0
8454;HC5: Genees-, en hulpmiddelen;HP71: Overheidsbeleid en beheer org.;2011;0
8455;HC5: Genees-, en hulpmiddelen;HP71: Overheidsbeleid en beheer org.;2012;0
8456;HC5: Genees-, en hulpmiddelen;HP71: Overheidsbeleid en beheer org.;2013;0
8457;HC5: Genees-, en hulpmiddelen;HP71: Overheidsbeleid en beheer org.;2014;0
8458;HC5: Genees-, en hulpmiddelen;HP71: Overheidsbeleid en beheer org.;2015;0
8459;HC5: Genees-, en hulpmiddelen;HP71: Overheidsbeleid en beheer org.;2016;0
8460;HC5: Genees-, en hulpmiddelen;HP72: Zorgverzekeraars, ziekenfondsen;2005;0
8461;HC5: Genees-, en hulpmiddelen;HP72: Zorgverzekeraars, ziekenfondsen;2006;0
8462;HC5: Genees-, en hulpmiddelen;HP72: Zorgverzekeraars, ziekenfondsen;2007;0
8463;HC5: Genees-, en hulpmiddelen;HP72: Zorgverzekeraars, ziekenfondsen;2008;0
8464;HC5: Genees-, en hulpmiddelen;HP72: Zorgverzekeraars, ziekenfondsen;2009;0
8465;HC5: Genees-, en hulpmiddelen;HP72: Zorgverzekeraars, ziekenfondsen;2010;0
8466;HC5: Genees-, en hulpmiddelen;HP72: Zorgverzekeraars, ziekenfondsen;2011;0
8467;HC5: Genees-, en hulpmiddelen;HP72: Zorgverzekeraars, ziekenfondsen;2012;0
8468;HC5: Genees-, en hulpmiddelen;HP72: Zorgverzekeraars, ziekenfondsen;2013;0
8469;HC5: Genees-, en hulpmiddelen;HP72: Zorgverzekeraars, ziekenfondsen;2014;0
8470;HC5: Genees-, en hulpmiddelen;HP72: Zorgverzekeraars, ziekenfondsen;2015;0
8471;HC5: Genees-, en hulpmiddelen;HP72: Zorgverzekeraars, ziekenfondsen;2016;0
8472;HC5: Genees-, en hulpmiddelen;HP73: Particuliere verzekeraars;2005;0
8473;HC5: Genees-, en hulpmiddelen;HP73: Particuliere verzekeraars;2006;0
8474;HC5: Genees-, en hulpmiddelen;HP73: Particuliere verzekeraars;2007;0
8475;HC5: Genees-, en hulpmiddelen;HP73: Particuliere verzekeraars;2008;0
8476;HC5: Genees-, en hulpmiddelen;HP73: Particuliere verzekeraars;2009;0
8477;HC5: Genees-, en hulpmiddelen;HP73: Particuliere verzekeraars;2010;0
8478;HC5: Genees-, en hulpmiddelen;HP73: Particuliere verzekeraars;2011;0
8479;HC5: Genees-, en hulpmiddelen;HP73: Particuliere verzekeraars;2012;0
8480;HC5: Genees-, en hulpmiddelen;HP73: Particuliere verzekeraars;2013;0
8481;HC5: Genees-, en hulpmiddelen;HP73: Particuliere verzekeraars;2014;0
8482;HC5: Genees-, en hulpmiddelen;HP73: Particuliere verzekeraars;2015;0
8483;HC5: Genees-, en hulpmiddelen;HP73: Particuliere verzekeraars;2016;0
8484;HC5: Genees-, en hulpmiddelen;HP79: Ov. Instellingen beheer en financ.;2005;0
8485;HC5: Genees-, en hulpmiddelen;HP79: Ov. Instellingen beheer en financ.;2006;0
8486;HC5: Genees-, en hulpmiddelen;HP79: Ov. Instellingen beheer en financ.;2007;0
8487;HC5: Genees-, en hulpmiddelen;HP79: Ov. Instellingen beheer en financ.;2008;0
8488;HC5: Genees-, en hulpmiddelen;HP79: Ov. Instellingen beheer en financ.;2009;0
8489;HC5: Genees-, en hulpmiddelen;HP79: Ov. Instellingen beheer en financ.;2010;0
8490;HC5: Genees-, en hulpmiddelen;HP79: Ov. Instellingen beheer en financ.;2011;0
8491;HC5: Genees-, en hulpmiddelen;HP79: Ov. Instellingen beheer en financ.;2012;0
8492;HC5: Genees-, en hulpmiddelen;HP79: Ov. Instellingen beheer en financ.;2013;0
8493;HC5: Genees-, en hulpmiddelen;HP79: Ov. Instellingen beheer en financ.;2014;0
8494;HC5: Genees-, en hulpmiddelen;HP79: Ov. Instellingen beheer en financ.;2015;0
8495;HC5: Genees-, en hulpmiddelen;HP79: Ov. Instellingen beheer en financ.;2016;0
8496;HC5: Genees-, en hulpmiddelen;HP8: Overige sectoren;2005;16
8497;HC5: Genees-, en hulpmiddelen;HP8: Overige sectoren;2006;16
8498;HC5: Genees-, en hulpmiddelen;HP8: Overige sectoren;2007;20
8499;HC5: Genees-, en hulpmiddelen;HP8: Overige sectoren;2008;23
8500;HC5: Genees-, en hulpmiddelen;HP8: Overige sectoren;2009;23
8501;HC5: Genees-, en hulpmiddelen;HP8: Overige sectoren;2010;22
8502;HC5: Genees-, en hulpmiddelen;HP8: Overige sectoren;2011;20
8503;HC5: Genees-, en hulpmiddelen;HP8: Overige sectoren;2012;18
8504;HC5: Genees-, en hulpmiddelen;HP8: Overige sectoren;2013;18
8505;HC5: Genees-, en hulpmiddelen;HP8: Overige sectoren;2014;18
8506;HC5: Genees-, en hulpmiddelen;HP8: Overige sectoren;2015;17
8507;HC5: Genees-, en hulpmiddelen;HP8: Overige sectoren;2016;17
8508;HC5: Genees-, en hulpmiddelen;HP81: Huishoudens;2005;0
8509;HC5: Genees-, en hulpmiddelen;HP81: Huishoudens;2006;0
8510;HC5: Genees-, en hulpmiddelen;HP81: Huishoudens;2007;0
8511;HC5: Genees-, en hulpmiddelen;HP81: Huishoudens;2008;0
8512;HC5: Genees-, en hulpmiddelen;HP81: Huishoudens;2009;0
8513;HC5: Genees-, en hulpmiddelen;HP81: Huishoudens;2010;0
8514;HC5: Genees-, en hulpmiddelen;HP81: Huishoudens;2011;0
8515;HC5: Genees-, en hulpmiddelen;HP81: Huishoudens;2012;0
8516;HC5: Genees-, en hulpmiddelen;HP81: Huishoudens;2013;0
8517;HC5: Genees-, en hulpmiddelen;HP81: Huishoudens;2014;0
8518;HC5: Genees-, en hulpmiddelen;HP81: Huishoudens;2015;0
8519;HC5: Genees-, en hulpmiddelen;HP81: Huishoudens;2016;0
8520;HC5: Genees-, en hulpmiddelen;HP82: Zorg als nevenactiviteit;2005;16
8521;HC5: Genees-, en hulpmiddelen;HP82: Zorg als nevenactiviteit;2006;16
8522;HC5: Genees-, en hulpmiddelen;HP82: Zorg als nevenactiviteit;2007;20
8523;HC5: Genees-, en hulpmiddelen;HP82: Zorg als nevenactiviteit;2008;23
8524;HC5: Genees-, en hulpmiddelen;HP82: Zorg als nevenactiviteit;2009;23
8525;HC5: Genees-, en hulpmiddelen;HP82: Zorg als nevenactiviteit;2010;22
8526;HC5: Genees-, en hulpmiddelen;HP82: Zorg als nevenactiviteit;2011;20
8527;HC5: Genees-, en hulpmiddelen;HP82: Zorg als nevenactiviteit;2012;18
8528;HC5: Genees-, en hulpmiddelen;HP82: Zorg als nevenactiviteit;2013;18
8529;HC5: Genees-, en hulpmiddelen;HP82: Zorg als nevenactiviteit;2014;18
8530;HC5: Genees-, en hulpmiddelen;HP82: Zorg als nevenactiviteit;2015;17
8531;HC5: Genees-, en hulpmiddelen;HP82: Zorg als nevenactiviteit;2016;17
8532;HC5: Genees-, en hulpmiddelen;HP9: Buitenland;2005;119
8533;HC5: Genees-, en hulpmiddelen;HP9: Buitenland;2006;133
8534;HC5: Genees-, en hulpmiddelen;HP9: Buitenland;2007;146
8535;HC5: Genees-, en hulpmiddelen;HP9: Buitenland;2008;145
8536;HC5: Genees-, en hulpmiddelen;HP9: Buitenland;2009;153
8537;HC5: Genees-, en hulpmiddelen;HP9: Buitenland;2010;156
8538;HC5: Genees-, en hulpmiddelen;HP9: Buitenland;2011;162
8539;HC5: Genees-, en hulpmiddelen;HP9: Buitenland;2012;142
8540;HC5: Genees-, en hulpmiddelen;HP9: Buitenland;2013;125
8541;HC5: Genees-, en hulpmiddelen;HP9: Buitenland;2014;124
8542;HC5: Genees-, en hulpmiddelen;HP9: Buitenland;2015;122
8543;HC5: Genees-, en hulpmiddelen;HP9: Buitenland;2016;119
8544;HC5: Genees-, en hulpmiddelen;Welzijn, kinderopvang;2005;0
8545;HC5: Genees-, en hulpmiddelen;Welzijn, kinderopvang;2006;0
8546;HC5: Genees-, en hulpmiddelen;Welzijn, kinderopvang;2007;0
8547;HC5: Genees-, en hulpmiddelen;Welzijn, kinderopvang;2008;0
8548;HC5: Genees-, en hulpmiddelen;Welzijn, kinderopvang;2009;0
8549;HC5: Genees-, en hulpmiddelen;Welzijn, kinderopvang;2010;0
8550;HC5: Genees-, en hulpmiddelen;Welzijn, kinderopvang;2011;0
8551;HC5: Genees-, en hulpmiddelen;Welzijn, kinderopvang;2012;0
8552;HC5: Genees-, en hulpmiddelen;Welzijn, kinderopvang;2013;0
8553;HC5: Genees-, en hulpmiddelen;Welzijn, kinderopvang;2014;0
8554;HC5: Genees-, en hulpmiddelen;Welzijn, kinderopvang;2015;0
8555;HC5: Genees-, en hulpmiddelen;Welzijn, kinderopvang;2016;0
8556;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders zorg en welzijn;2005;5634
8557;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders zorg en welzijn;2006;5774
8558;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders zorg en welzijn;2007;6234
8559;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders zorg en welzijn;2008;6280
8560;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders zorg en welzijn;2009;6311
8561;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders zorg en welzijn;2010;6449
8562;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders zorg en welzijn;2011;6446
8563;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders zorg en welzijn;2012;5823
8564;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders zorg en welzijn;2013;5518
8565;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders zorg en welzijn;2014;5499
8566;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders zorg en welzijn;2015;5671
8567;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders zorg en welzijn;2016;5798
8568;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders gezondheidszorg;2005;5634
8569;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders gezondheidszorg;2006;5774
8570;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders gezondheidszorg;2007;6234
8571;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders gezondheidszorg;2008;6280
8572;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders gezondheidszorg;2009;6311
8573;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders gezondheidszorg;2010;6449
8574;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders gezondheidszorg;2011;6446
8575;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders gezondheidszorg;2012;5823
8576;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders gezondheidszorg;2013;5518
8577;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders gezondheidszorg;2014;5499
8578;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders gezondheidszorg;2015;5671
8579;HC51: Geneesmiddelen, verbruiksartikelen;Totaal aanbieders gezondheidszorg;2016;5798
8580;HC51: Geneesmiddelen, verbruiksartikelen;HP1: Ziekenhuizen;2005;0
8581;HC51: Geneesmiddelen, verbruiksartikelen;HP1: Ziekenhuizen;2006;0
8582;HC51: Geneesmiddelen, verbruiksartikelen;HP1: Ziekenhuizen;2007;0
8583;HC51: Geneesmiddelen, verbruiksartikelen;HP1: Ziekenhuizen;2008;0
8584;HC51: Geneesmiddelen, verbruiksartikelen;HP1: Ziekenhuizen;2009;0
8585;HC51: Geneesmiddelen, verbruiksartikelen;HP1: Ziekenhuizen;2010;0
8586;HC51: Geneesmiddelen, verbruiksartikelen;HP1: Ziekenhuizen;2011;0
8587;HC51: Geneesmiddelen, verbruiksartikelen;HP1: Ziekenhuizen;2012;0
8588;HC51: Geneesmiddelen, verbruiksartikelen;HP1: Ziekenhuizen;2013;0
8589;HC51: Geneesmiddelen, verbruiksartikelen;HP1: Ziekenhuizen;2014;0
8590;HC51: Geneesmiddelen, verbruiksartikelen;HP1: Ziekenhuizen;2015;0
8591;HC51: Geneesmiddelen, verbruiksartikelen;HP1: Ziekenhuizen;2016;0
8592;HC51: Geneesmiddelen, verbruiksartikelen;HP11:Algemene en academ. Ziekenhuizen;2005;0
8593;HC51: Geneesmiddelen, verbruiksartikelen;HP11:Algemene en academ. Ziekenhuizen;2006;0
8594;HC51: Geneesmiddelen, verbruiksartikelen;HP11:Algemene en academ. Ziekenhuizen;2007;0
8595;HC51: Geneesmiddelen, verbruiksartikelen;HP11:Algemene en academ. Ziekenhuizen;2008;0
8596;HC51: Geneesmiddelen, verbruiksartikelen;HP11:Algemene en academ. Ziekenhuizen;2009;0
8597;HC51: Geneesmiddelen, verbruiksartikelen;HP11:Algemene en academ. Ziekenhuizen;2010;0
8598;HC51: Geneesmiddelen, verbruiksartikelen;HP11:Algemene en academ. Ziekenhuizen;2011;0
8599;HC51: Geneesmiddelen, verbruiksartikelen;HP11:Algemene en academ. Ziekenhuizen;2012;0
8600;HC51: Geneesmiddelen, verbruiksartikelen;HP11:Algemene en academ. Ziekenhuizen;2013;0
8601;HC51: Geneesmiddelen, verbruiksartikelen;HP11:Algemene en academ. Ziekenhuizen;2014;0
8602;HC51: Geneesmiddelen, verbruiksartikelen;HP11:Algemene en academ. Ziekenhuizen;2015;0
8603;HC51: Geneesmiddelen, verbruiksartikelen;HP11:Algemene en academ. Ziekenhuizen;2016;0
8604;HC51: Geneesmiddelen, verbruiksartikelen;HP12: Geestelijke gez., verslavingszorg;2005;0
8605;HC51: Geneesmiddelen, verbruiksartikelen;HP12: Geestelijke gez., verslavingszorg;2006;0
8606;HC51: Geneesmiddelen, verbruiksartikelen;HP12: Geestelijke gez., verslavingszorg;2007;0
8607;HC51: Geneesmiddelen, verbruiksartikelen;HP12: Geestelijke gez., verslavingszorg;2008;0
8608;HC51: Geneesmiddelen, verbruiksartikelen;HP12: Geestelijke gez., verslavingszorg;2009;0
8609;HC51: Geneesmiddelen, verbruiksartikelen;HP12: Geestelijke gez., verslavingszorg;2010;0
8610;HC51: Geneesmiddelen, verbruiksartikelen;HP12: Geestelijke gez., verslavingszorg;2011;0
8611;HC51: Geneesmiddelen, verbruiksartikelen;HP12: Geestelijke gez., verslavingszorg;2012;0
8612;HC51: Geneesmiddelen, verbruiksartikelen;HP12: Geestelijke gez., verslavingszorg;2013;0
8613;HC51: Geneesmiddelen, verbruiksartikelen;HP12: Geestelijke gez., verslavingszorg;2014;0
8614;HC51: Geneesmiddelen, verbruiksartikelen;HP12: Geestelijke gez., verslavingszorg;2015;0
8615;HC51: Geneesmiddelen, verbruiksartikelen;HP12: Geestelijke gez., verslavingszorg;2016;0
8616;HC51: Geneesmiddelen, verbruiksartikelen;HP13: Categorale ziekenhuizen;2005;0
8617;HC51: Geneesmiddelen, verbruiksartikelen;HP13: Categorale ziekenhuizen;2006;0
8618;HC51: Geneesmiddelen, verbruiksartikelen;HP13: Categorale ziekenhuizen;2007;0
8619;HC51: Geneesmiddelen, verbruiksartikelen;HP13: Categorale ziekenhuizen;2008;0
8620;HC51: Geneesmiddelen, verbruiksartikelen;HP13: Categorale ziekenhuizen;2009;0
8621;HC51: Geneesmiddelen, verbruiksartikelen;HP13: Categorale ziekenhuizen;2010;0
8622;HC51: Geneesmiddelen, verbruiksartikelen;HP13: Categorale ziekenhuizen;2011;0
8623;HC51: Geneesmiddelen, verbruiksartikelen;HP13: Categorale ziekenhuizen;2012;0
8624;HC51: Geneesmiddelen, verbruiksartikelen;HP13: Categorale ziekenhuizen;2013;0
8625;HC51: Geneesmiddelen, verbruiksartikelen;HP13: Categorale ziekenhuizen;2014;0
8626;HC51: Geneesmiddelen, verbruiksartikelen;HP13: Categorale ziekenhuizen;2015;0
8627;HC51: Geneesmiddelen, verbruiksartikelen;HP13: Categorale ziekenhuizen;2016;0
8628;HC51: Geneesmiddelen, verbruiksartikelen;HP2: Instellingen langdurige zorg;2005;0
8629;HC51: Geneesmiddelen, verbruiksartikelen;HP2: Instellingen langdurige zorg;2006;0
8630;HC51: Geneesmiddelen, verbruiksartikelen;HP2: Instellingen langdurige zorg;2007;0
8631;HC51: Geneesmiddelen, verbruiksartikelen;HP2: Instellingen langdurige zorg;2008;0
8632;HC51: Geneesmiddelen, verbruiksartikelen;HP2: Instellingen langdurige zorg;2009;0
8633;HC51: Geneesmiddelen, verbruiksartikelen;HP2: Instellingen langdurige zorg;2010;0
8634;HC51: Geneesmiddelen, verbruiksartikelen;HP2: Instellingen langdurige zorg;2011;0
8635;HC51: Geneesmiddelen, verbruiksartikelen;HP2: Instellingen langdurige zorg;2012;0
8636;HC51: Geneesmiddelen, verbruiksartikelen;HP2: Instellingen langdurige zorg;2013;0
8637;HC51: Geneesmiddelen, verbruiksartikelen;HP2: Instellingen langdurige zorg;2014;0
8638;HC51: Geneesmiddelen, verbruiksartikelen;HP2: Instellingen langdurige zorg;2015;0
8639;HC51: Geneesmiddelen, verbruiksartikelen;HP2: Instellingen langdurige zorg;2016;0
8640;HC51: Geneesmiddelen, verbruiksartikelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2005;0
8641;HC51: Geneesmiddelen, verbruiksartikelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2006;0
8642;HC51: Geneesmiddelen, verbruiksartikelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2007;0
8643;HC51: Geneesmiddelen, verbruiksartikelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2008;0
8644;HC51: Geneesmiddelen, verbruiksartikelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2009;0
8645;HC51: Geneesmiddelen, verbruiksartikelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2010;0
8646;HC51: Geneesmiddelen, verbruiksartikelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2011;0
8647;HC51: Geneesmiddelen, verbruiksartikelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2012;0
8648;HC51: Geneesmiddelen, verbruiksartikelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2013;0
8649;HC51: Geneesmiddelen, verbruiksartikelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2014;0
8650;HC51: Geneesmiddelen, verbruiksartikelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2015;0
8651;HC51: Geneesmiddelen, verbruiksartikelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2016;0
8652;HC51: Geneesmiddelen, verbruiksartikelen;HP29: Instellingen gehandicaptenzorg;2005;0
8653;HC51: Geneesmiddelen, verbruiksartikelen;HP29: Instellingen gehandicaptenzorg;2006;0
8654;HC51: Geneesmiddelen, verbruiksartikelen;HP29: Instellingen gehandicaptenzorg;2007;0
8655;HC51: Geneesmiddelen, verbruiksartikelen;HP29: Instellingen gehandicaptenzorg;2008;0
8656;HC51: Geneesmiddelen, verbruiksartikelen;HP29: Instellingen gehandicaptenzorg;2009;0
8657;HC51: Geneesmiddelen, verbruiksartikelen;HP29: Instellingen gehandicaptenzorg;2010;0
8658;HC51: Geneesmiddelen, verbruiksartikelen;HP29: Instellingen gehandicaptenzorg;2011;0
8659;HC51: Geneesmiddelen, verbruiksartikelen;HP29: Instellingen gehandicaptenzorg;2012;0
8660;HC51: Geneesmiddelen, verbruiksartikelen;HP29: Instellingen gehandicaptenzorg;2013;0
8661;HC51: Geneesmiddelen, verbruiksartikelen;HP29: Instellingen gehandicaptenzorg;2014;0
8662;HC51: Geneesmiddelen, verbruiksartikelen;HP29: Instellingen gehandicaptenzorg;2015;0
8663;HC51: Geneesmiddelen, verbruiksartikelen;HP29: Instellingen gehandicaptenzorg;2016;0
8664;HC51: Geneesmiddelen, verbruiksartikelen;HP3: Aanbieders ambulante zorg;2005;287
8665;HC51: Geneesmiddelen, verbruiksartikelen;HP3: Aanbieders ambulante zorg;2006;288
8666;HC51: Geneesmiddelen, verbruiksartikelen;HP3: Aanbieders ambulante zorg;2007;290
8667;HC51: Geneesmiddelen, verbruiksartikelen;HP3: Aanbieders ambulante zorg;2008;274
8668;HC51: Geneesmiddelen, verbruiksartikelen;HP3: Aanbieders ambulante zorg;2009;228
8669;HC51: Geneesmiddelen, verbruiksartikelen;HP3: Aanbieders ambulante zorg;2010;234
8670;HC51: Geneesmiddelen, verbruiksartikelen;HP3: Aanbieders ambulante zorg;2011;234
8671;HC51: Geneesmiddelen, verbruiksartikelen;HP3: Aanbieders ambulante zorg;2012;230
8672;HC51: Geneesmiddelen, verbruiksartikelen;HP3: Aanbieders ambulante zorg;2013;210
8673;HC51: Geneesmiddelen, verbruiksartikelen;HP3: Aanbieders ambulante zorg;2014;190
8674;HC51: Geneesmiddelen, verbruiksartikelen;HP3: Aanbieders ambulante zorg;2015;190
8675;HC51: Geneesmiddelen, verbruiksartikelen;HP3: Aanbieders ambulante zorg;2016;190
8676;HC51: Geneesmiddelen, verbruiksartikelen;HP31: Medische praktijken;2005;287
8677;HC51: Geneesmiddelen, verbruiksartikelen;HP31: Medische praktijken;2006;288
8678;HC51: Geneesmiddelen, verbruiksartikelen;HP31: Medische praktijken;2007;290
8679;HC51: Geneesmiddelen, verbruiksartikelen;HP31: Medische praktijken;2008;274
8680;HC51: Geneesmiddelen, verbruiksartikelen;HP31: Medische praktijken;2009;228
8681;HC51: Geneesmiddelen, verbruiksartikelen;HP31: Medische praktijken;2010;234
8682;HC51: Geneesmiddelen, verbruiksartikelen;HP31: Medische praktijken;2011;234
8683;HC51: Geneesmiddelen, verbruiksartikelen;HP31: Medische praktijken;2012;230
8684;HC51: Geneesmiddelen, verbruiksartikelen;HP31: Medische praktijken;2013;210
8685;HC51: Geneesmiddelen, verbruiksartikelen;HP31: Medische praktijken;2014;190
8686;HC51: Geneesmiddelen, verbruiksartikelen;HP31: Medische praktijken;2015;190
8687;HC51: Geneesmiddelen, verbruiksartikelen;HP31: Medische praktijken;2016;190
8688;HC51: Geneesmiddelen, verbruiksartikelen;HP32: Tandheelkundige praktijken;2005;0
8689;HC51: Geneesmiddelen, verbruiksartikelen;HP32: Tandheelkundige praktijken;2006;0
8690;HC51: Geneesmiddelen, verbruiksartikelen;HP32: Tandheelkundige praktijken;2007;0
8691;HC51: Geneesmiddelen, verbruiksartikelen;HP32: Tandheelkundige praktijken;2008;0
8692;HC51: Geneesmiddelen, verbruiksartikelen;HP32: Tandheelkundige praktijken;2009;0
8693;HC51: Geneesmiddelen, verbruiksartikelen;HP32: Tandheelkundige praktijken;2010;0
8694;HC51: Geneesmiddelen, verbruiksartikelen;HP32: Tandheelkundige praktijken;2011;0
8695;HC51: Geneesmiddelen, verbruiksartikelen;HP32: Tandheelkundige praktijken;2012;0
8696;HC51: Geneesmiddelen, verbruiksartikelen;HP32: Tandheelkundige praktijken;2013;0
8697;HC51: Geneesmiddelen, verbruiksartikelen;HP32: Tandheelkundige praktijken;2014;0
8698;HC51: Geneesmiddelen, verbruiksartikelen;HP32: Tandheelkundige praktijken;2015;0
