ID;Geslacht;Migratieachtergrond;OnderwijspositieInBasisjaar;SectorInBasisjaar;PositieInVolgendStudiejaar;SectorInVolgendStudiejaar;Perioden;StudentenMbo_1
8364;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector techniek;Onbekend, niet in BRP;Niet van toepassing;2013/'14 naar 2014/'15;625.0
8365;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector techniek;Onbekend, niet in BRP;Niet van toepassing;2014/'15 naar 2015/'16;614.0
8366;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector techniek;Onbekend, niet in BRP;Niet van toepassing;2015/'16 naar 2016/'17;551.0
8367;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector techniek;Onbekend, niet in BRP;Niet van toepassing;2016/'17 naar 2017/'18;489.0
8368;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector techniek;Onbekend, niet in BRP;Niet van toepassing;2017/'18 naar 2018/'19;455.0
8369;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector techniek;Onbekend, niet in BRP;Niet van toepassing;2018/'19 naar 2019/'20;415.0
8370;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector techniek;Onbekend, niet in BRP;Niet van toepassing;2019/'20 naar 2020/'21;350.0
8371;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector techniek;Onbekend, niet in BRP;Niet van toepassing;2020/'21 naar 2021/'22;337.0
8372;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Totaal;2008/'09 naar 2009/'10;161247.0
8373;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Totaal;2009/'10 naar 2010/'11;163180.0
8374;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Totaal;2010/'11 naar 2011/'12;166115.0
8375;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Totaal;2011/'12 naar 2012/'13;165321.0
8376;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Totaal;2012/'13 naar 2013/'14;164957.0
8377;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Totaal;2013/'14 naar 2014/'15;161474.0
8378;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Totaal;2014/'15 naar 2015/'16;155692.0
8379;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Totaal;2015/'16 naar 2016/'17;150429.0
8380;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Totaal;2016/'17 naar 2017/'18;153565.0
8381;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Totaal;2017/'18 naar 2018/'19;158198.0
8382;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Totaal;2018/'19 naar 2019/'20;165015.0
8383;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Totaal;2019/'20 naar 2020/'21;172310.0
8384;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Totaal;2020/'21 naar 2021/'22;180331.0
8385;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector landbouw;2008/'09 naar 2009/'10;444.0
8386;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector landbouw;2009/'10 naar 2010/'11;428.0
8387;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector landbouw;2010/'11 naar 2011/'12;372.0
8388;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector landbouw;2011/'12 naar 2012/'13;398.0
8389;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector landbouw;2012/'13 naar 2013/'14;379.0
8390;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector landbouw;2013/'14 naar 2014/'15;474.0
8391;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector landbouw;2014/'15 naar 2015/'16;379.0
8392;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector landbouw;2015/'16 naar 2016/'17;340.0
8393;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector landbouw;2016/'17 naar 2017/'18;333.0
8394;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector landbouw;2017/'18 naar 2018/'19;339.0
8395;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector landbouw;2018/'19 naar 2019/'20;336.0
8396;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector landbouw;2019/'20 naar 2020/'21;302.0
8397;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector landbouw;2020/'21 naar 2021/'22;338.0
8398;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector economie;2008/'09 naar 2009/'10;4266.0
8399;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector economie;2009/'10 naar 2010/'11;3885.0
8400;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector economie;2010/'11 naar 2011/'12;4320.0
8401;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector economie;2011/'12 naar 2012/'13;4289.0
8402;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector economie;2012/'13 naar 2013/'14;4338.0
8403;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector economie;2013/'14 naar 2014/'15;4256.0
8404;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector economie;2014/'15 naar 2015/'16;4293.0
8405;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector economie;2015/'16 naar 2016/'17;4101.0
8406;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector economie;2016/'17 naar 2017/'18;4240.0
8407;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector economie;2017/'18 naar 2018/'19;4653.0
8408;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector economie;2018/'19 naar 2019/'20;4460.0
8409;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector economie;2019/'20 naar 2020/'21;4259.0
8410;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector economie;2020/'21 naar 2021/'22;4197.0
8411;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector techniek;2008/'09 naar 2009/'10;889.0
8412;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector techniek;2009/'10 naar 2010/'11;865.0
8413;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector techniek;2010/'11 naar 2011/'12;925.0
8414;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector techniek;2011/'12 naar 2012/'13;949.0
8415;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector techniek;2012/'13 naar 2013/'14;1028.0
8416;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector techniek;2013/'14 naar 2014/'15;987.0
8417;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector techniek;2014/'15 naar 2015/'16;1057.0
8418;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector techniek;2015/'16 naar 2016/'17;1001.0
8419;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector techniek;2016/'17 naar 2017/'18;1054.0
8420;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector techniek;2017/'18 naar 2018/'19;1202.0
8421;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector techniek;2018/'19 naar 2019/'20;1304.0
8422;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector techniek;2019/'20 naar 2020/'21;1335.0
8423;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector techniek;2020/'21 naar 2021/'22;1711.0
8424;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector zorg en welzijn;2008/'09 naar 2009/'10;100389.0
8425;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector zorg en welzijn;2009/'10 naar 2010/'11;101833.0
8426;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector zorg en welzijn;2010/'11 naar 2011/'12;102765.0
8427;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector zorg en welzijn;2011/'12 naar 2012/'13;102086.0
8428;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector zorg en welzijn;2012/'13 naar 2013/'14;102690.0
8429;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector zorg en welzijn;2013/'14 naar 2014/'15;102192.0
8430;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector zorg en welzijn;2014/'15 naar 2015/'16;98441.0
8431;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector zorg en welzijn;2015/'16 naar 2016/'17;98404.0
8432;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector zorg en welzijn;2016/'17 naar 2017/'18;100055.0
8433;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector zorg en welzijn;2017/'18 naar 2018/'19;103217.0
8434;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector zorg en welzijn;2018/'19 naar 2019/'20;108158.0
8435;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector zorg en welzijn;2019/'20 naar 2020/'21;114805.0
8436;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Sector zorg en welzijn;2020/'21 naar 2021/'22;118563.0
8437;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Combinatie van sectoren;2008/'09 naar 2009/'10;201.0
8438;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Combinatie van sectoren;2009/'10 naar 2010/'11;202.0
8439;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Combinatie van sectoren;2010/'11 naar 2011/'12;202.0
8440;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Combinatie van sectoren;2011/'12 naar 2012/'13;190.0
8441;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Combinatie van sectoren;2012/'13 naar 2013/'14;177.0
8442;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Combinatie van sectoren;2013/'14 naar 2014/'15;116.0
8443;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Combinatie van sectoren;2014/'15 naar 2015/'16;73.0
8444;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Combinatie van sectoren;2015/'16 naar 2016/'17;40.0
8445;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Combinatie van sectoren;2016/'17 naar 2017/'18;55.0
8446;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Combinatie van sectoren;2017/'18 naar 2018/'19;101.0
8447;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Combinatie van sectoren;2018/'19 naar 2019/'20;223.0
8448;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Combinatie van sectoren;2019/'20 naar 2020/'21;161.0
8449;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Combinatie van sectoren;2020/'21 naar 2021/'22;165.0
8450;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Niet van toepassing;2008/'09 naar 2009/'10;55058.0
8451;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Niet van toepassing;2009/'10 naar 2010/'11;55967.0
8452;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Niet van toepassing;2010/'11 naar 2011/'12;57531.0
8453;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Niet van toepassing;2011/'12 naar 2012/'13;57409.0
8454;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Niet van toepassing;2012/'13 naar 2013/'14;56345.0
8455;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Niet van toepassing;2013/'14 naar 2014/'15;53449.0
8456;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Niet van toepassing;2014/'15 naar 2015/'16;51449.0
8457;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Niet van toepassing;2015/'16 naar 2016/'17;46543.0
8458;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Niet van toepassing;2016/'17 naar 2017/'18;47828.0
8459;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Niet van toepassing;2017/'18 naar 2018/'19;48686.0
8460;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Niet van toepassing;2018/'19 naar 2019/'20;50534.0
8461;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Niet van toepassing;2019/'20 naar 2020/'21;51448.0
8462;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal;Niet van toepassing;2020/'21 naar 2021/'22;55357.0
8463;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal in onderwijs;Totaal;2008/'09 naar 2009/'10;116570.0
8464;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal in onderwijs;Totaal;2009/'10 naar 2010/'11;117186.0
8465;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal in onderwijs;Totaal;2010/'11 naar 2011/'12;117894.0
8466;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal in onderwijs;Totaal;2011/'12 naar 2012/'13;117409.0
8467;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal in onderwijs;Totaal;2012/'13 naar 2013/'14;119053.0
8468;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal in onderwijs;Totaal;2013/'14 naar 2014/'15;117944.0
8469;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal in onderwijs;Totaal;2014/'15 naar 2015/'16;112838.0
8470;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal in onderwijs;Totaal;2015/'16 naar 2016/'17;112239.0
8471;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal in onderwijs;Totaal;2016/'17 naar 2017/'18;114635.0
8472;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal in onderwijs;Totaal;2017/'18 naar 2018/'19;118156.0
8473;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal in onderwijs;Totaal;2018/'19 naar 2019/'20;122939.0
8474;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal in onderwijs;Totaal;2019/'20 naar 2020/'21;130293.0
8475;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal in onderwijs;Totaal;2020/'21 naar 2021/'22;134477.0
8476;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal in onderwijs;Sector landbouw;2008/'09 naar 2009/'10;444.0
8477;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal in onderwijs;Sector landbouw;2009/'10 naar 2010/'11;428.0
8478;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal in onderwijs;Sector landbouw;2010/'11 naar 2011/'12;372.0
8479;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal in onderwijs;Sector landbouw;2011/'12 naar 2012/'13;398.0
8480;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector zorg en welzijn;Totaal in onderwijs;Sector landbouw;2012/'13 naar 2013/'14;379.0
