ID;Arbeidspositie;Gezondheid;Geslacht;Persoonskenmerken;Perioden;NietWerkzameBevolking_1
7390;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 15 tot 25 jaar;2023;13.0
7391;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 15 tot 25 jaar;2024;11.0
7392;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 25 tot 45 jaar;2021;13.0
7393;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 25 tot 45 jaar;2022;10.0
7394;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 25 tot 45 jaar;2023;18.0
7395;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 25 tot 45 jaar;2024;14.0
7396;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 25 tot 35 jaar;2021;4.0
7397;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 25 tot 35 jaar;2022;4.0
7398;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 25 tot 35 jaar;2023;9.0
7399;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 25 tot 35 jaar;2024;7.0
7400;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 35 tot 45 jaar;2021;8.0
7401;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 35 tot 45 jaar;2022;6.0
7402;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 35 tot 45 jaar;2023;9.0
7403;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 35 tot 45 jaar;2024;7.0
7404;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 45 tot 75 jaar;2021;66.0
7405;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 45 tot 75 jaar;2022;58.0
7406;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 45 tot 75 jaar;2023;59.0
7407;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 45 tot 75 jaar;2024;65.0
7408;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 45 tot 55 jaar;2021;11.0
7409;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 45 tot 55 jaar;2022;9.0
7410;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 45 tot 55 jaar;2023;10.0
7411;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 45 tot 55 jaar;2024;11.0
7412;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 55 tot 65 jaar;2021;12.0
7413;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 55 tot 65 jaar;2022;10.0
7414;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 55 tot 65 jaar;2023;14.0
7415;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 55 tot 65 jaar;2024;16.0
7416;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 65 tot 75 jaar;2021;43.0
7417;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 65 tot 75 jaar;2022;39.0
7418;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 65 tot 75 jaar;2023;35.0
7419;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 65 tot 75 jaar;2024;38.0
7420;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;58.0
7421;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;47.0
7422;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;56.0
7423;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;56.0
7424;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;2 Havo, vwo, mbo2-4;2021;19.0
7425;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;2 Havo, vwo, mbo2-4;2022;19.0
7426;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;2 Havo, vwo, mbo2-4;2023;18.0
7427;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;2 Havo, vwo, mbo2-4;2024;22.0
7428;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;3 Hbo, wo;2021;10.0
7429;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;3 Hbo, wo;2022;9.0
7430;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;3 Hbo, wo;2023;11.0
7431;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;3 Hbo, wo;2024;10.0
7432;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Onderwijsniveau: onbekend;2021;4.0
7433;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Onderwijsniveau: onbekend;2022;3.0
7434;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Onderwijsniveau: onbekend;2023;4.0
7435;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Onderwijsniveau: onbekend;2024;2.0
7436;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Totaal personen;2021;163.0
7437;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Totaal personen;2022;155.0
7438;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Totaal personen;2023;157.0
7439;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Totaal personen;2024;158.0
7440;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;14.0
7441;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;12.0
7442;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;17.0
7443;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 15 tot 25 jaar;2024;16.0
7444;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 25 tot 45 jaar;2021;31.0
7445;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 25 tot 45 jaar;2022;23.0
7446;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 25 tot 45 jaar;2023;30.0
7447;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 25 tot 45 jaar;2024;31.0
7448;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;13.0
7449;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 25 tot 35 jaar;2022;11.0
7450;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 25 tot 35 jaar;2023;12.0
7451;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 25 tot 35 jaar;2024;12.0
7452;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;18.0
7453;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 35 tot 45 jaar;2022;12.0
7454;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;18.0
7455;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 35 tot 45 jaar;2024;19.0
7456;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 45 tot 75 jaar;2021;118.0
7457;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 45 tot 75 jaar;2022;120.0
7458;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 45 tot 75 jaar;2023;109.0
7459;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 45 tot 75 jaar;2024;112.0
7460;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;15.0
7461;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;15.0
7462;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;16.0
7463;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 45 tot 55 jaar;2024;18.0
7464;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;35.0
7465;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;32.0
7466;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;33.0
7467;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;31.0
7468;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;68.0
7469;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;73.0
7470;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;60.0
7471;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;63.0
7472;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;98.0
7473;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;92.0
7474;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;100.0
7475;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;99.0
7476;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;2 Havo, vwo, mbo2-4;2021;40.0
7477;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;2 Havo, vwo, mbo2-4;2022;38.0
7478;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;2 Havo, vwo, mbo2-4;2023;35.0
7479;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;2 Havo, vwo, mbo2-4;2024;35.0
7480;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;3 Hbo, wo;2021;20.0
7481;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;3 Hbo, wo;2022;18.0
7482;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;3 Hbo, wo;2023;16.0
7483;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;3 Hbo, wo;2024;20.0
7484;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Onderwijsniveau: onbekend;2021;5.0
7485;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Onderwijsniveau: onbekend;2022;6.0
7486;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Onderwijsniveau: onbekend;2023;6.0
7487;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Vrouwen;Onderwijsniveau: onbekend;2024;4.0
7488;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Totaal personen;2021;
7489;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Totaal personen;2022;1747.0
7490;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Totaal personen;2023;1652.0
7491;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Totaal personen;2024;1646.0
7492;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;
7493;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;246.0
7494;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;221.0
7495;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;214.0
7496;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;
7497;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;193.0
7498;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;195.0
7499;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;192.0
7500;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;
7501;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;101.0
7502;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;103.0
7503;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;97.0
7504;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;
7505;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;92.0
7506;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;92.0
7507;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;96.0
7508;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;
7509;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;1309.0
7510;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;1237.0
7511;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;1240.0
7512;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;
7513;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;90.0
7514;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;83.0
7515;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;83.0
7516;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;
7517;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;214.0
7518;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;210.0
7519;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;215.0
7520;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;
7521;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;1005.0
7522;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;944.0
7523;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;942.0
7524;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;
7525;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;699.0
7526;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;658.0
7527;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;652.0
7528;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;
7529;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;579.0
7530;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;535.0
7531;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;532.0
7532;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;3 Hbo, wo;2021;
7533;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;3 Hbo, wo;2022;444.0
7534;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;3 Hbo, wo;2023;435.0
7535;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;3 Hbo, wo;2024;442.0
7536;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2021;
7537;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2022;26.0
7538;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2023;24.0
7539;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2024;20.0
7540;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Totaal personen;2021;
7541;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Totaal personen;2022;727.0
7542;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Totaal personen;2023;674.0
7543;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Totaal personen;2024;681.0
7544;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 15 tot 25 jaar;2021;
7545;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 15 tot 25 jaar;2022;128.0
7546;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 15 tot 25 jaar;2023;114.0
7547;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 15 tot 25 jaar;2024;112.0
7548;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 25 tot 45 jaar;2021;
7549;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 25 tot 45 jaar;2022;53.0
7550;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 25 tot 45 jaar;2023;56.0
7551;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 25 tot 45 jaar;2024;54.0
7552;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 25 tot 35 jaar;2021;
7553;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 25 tot 35 jaar;2022;34.0
7554;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 25 tot 35 jaar;2023;34.0
7555;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 25 tot 35 jaar;2024;33.0
7556;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 35 tot 45 jaar;2021;
7557;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 35 tot 45 jaar;2022;18.0
7558;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 35 tot 45 jaar;2023;22.0
7559;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 35 tot 45 jaar;2024;21.0
7560;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 45 tot 75 jaar;2021;
7561;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 45 tot 75 jaar;2022;546.0
7562;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 45 tot 75 jaar;2023;505.0
7563;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 45 tot 75 jaar;2024;515.0
7564;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 45 tot 55 jaar;2021;
7565;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 45 tot 55 jaar;2022;28.0
7566;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 45 tot 55 jaar;2023;22.0
7567;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 45 tot 55 jaar;2024;25.0
7568;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 55 tot 65 jaar;2021;
7569;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 55 tot 65 jaar;2022;63.0
7570;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 55 tot 65 jaar;2023;63.0
7571;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 55 tot 65 jaar;2024;64.0
7572;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 65 tot 75 jaar;2021;
7573;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 65 tot 75 jaar;2022;455.0
7574;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 65 tot 75 jaar;2023;419.0
7575;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Leeftijd: 65 tot 75 jaar;2024;425.0
7576;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;
7577;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;259.0
7578;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;243.0
7579;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;245.0
7580;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;2 Havo, vwo, mbo2-4;2021;
7581;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;2 Havo, vwo, mbo2-4;2022;254.0
7582;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;2 Havo, vwo, mbo2-4;2023;227.0
7583;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;2 Havo, vwo, mbo2-4;2024;231.0
7584;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;3 Hbo, wo;2021;
7585;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;3 Hbo, wo;2022;205.0
7586;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;3 Hbo, wo;2023;198.0
7587;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;3 Hbo, wo;2024;198.0
7588;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Onderwijsniveau: onbekend;2021;
7589;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Onderwijsniveau: onbekend;2022;9.0
7590;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Onderwijsniveau: onbekend;2023;7.0
7591;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Mannen;Onderwijsniveau: onbekend;2024;6.0
7592;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Vrouwen;Totaal personen;2021;
7593;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Vrouwen;Totaal personen;2022;1021.0
7594;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Vrouwen;Totaal personen;2023;978.0
7595;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Vrouwen;Totaal personen;2024;966.0
7596;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;
7597;Niet gezocht en niet beschikbaar;Krijgen van werk: niet belemmerd;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;117.0
