ID;Geslacht;Leeftijd;GestandaardiseerdInkomen;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
7217;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07 Vaccins;2017;10695.0;0.61;;
7218;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07 Vaccins;2018;11390.0;0.65;;
7219;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07 Vaccins;2019;12065.0;0.68;;
7220;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07 Vaccins;2020;11190.0;0.63;0.0;0.0
7221;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07 Vaccins;2021;11590.0;0.65;0.0;0.0
7222;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07 Vaccins;2022;13190.0;0.73;0.0;0.0
7223;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07 Vaccins;2023;12360.0;0.68;0.0;0.0
7224;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07A Bacteriële vaccins;2012;7850.0;0.46;;
7225;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07A Bacteriële vaccins;2013;8405.0;0.49;;
7226;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07A Bacteriële vaccins;2014;8955.0;0.52;;
7227;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07A Bacteriële vaccins;2015;9385.0;0.54;;
7228;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07A Bacteriële vaccins;2016;10110.0;0.58;;
7229;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07A Bacteriële vaccins;2017;10300.0;0.59;;
7230;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07A Bacteriële vaccins;2018;10815.0;0.61;;
7231;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07A Bacteriële vaccins;2019;11430.0;0.64;;
7232;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07A Bacteriële vaccins;2020;10770.0;0.61;0.0;0.0
7233;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07A Bacteriële vaccins;2021;11145.0;0.62;0.0;0.0
7234;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07A Bacteriële vaccins;2022;12585.0;0.69;0.0;0.0
7235;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07A Bacteriële vaccins;2023;11735.0;0.64;0.0;0.0
7236;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07B Virale vaccins;2012;995.0;0.06;;
7237;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07B Virale vaccins;2013;690.0;0.04;;
7238;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07B Virale vaccins;2014;555.0;0.03;;
7239;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07B Virale vaccins;2015;555.0;0.03;;
7240;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07B Virale vaccins;2016;535.0;0.03;;
7241;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07B Virale vaccins;2017;405.0;0.02;;
7242;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07B Virale vaccins;2018;465.0;0.03;;
7243;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07B Virale vaccins;2019;480.0;0.03;;
7244;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07B Virale vaccins;2020;390.0;0.02;0.0;0.0
7245;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07B Virale vaccins;2021;420.0;0.02;0.0;0.0
7246;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07B Virale vaccins;2022;805.0;0.04;0.0;0.0
7247;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07B Virale vaccins;2023;945.0;0.05;0.0;0.0
7248;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07C Bacteriële vaccins m virale vaccins;2012;170.0;0.01;;
7249;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07C Bacteriële vaccins m virale vaccins;2013;145.0;0.01;;
7250;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07C Bacteriële vaccins m virale vaccins;2014;120.0;0.01;;
7251;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07C Bacteriële vaccins m virale vaccins;2015;85.0;0.0;;
7252;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07C Bacteriële vaccins m virale vaccins;2016;30.0;0.0;;
7253;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07C Bacteriële vaccins m virale vaccins;2017;20.0;0.0;;
7254;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07C Bacteriële vaccins m virale vaccins;2018;135.0;0.01;;
7255;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07C Bacteriële vaccins m virale vaccins;2019;185.0;0.01;;
7256;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07C Bacteriële vaccins m virale vaccins;2020;55.0;0.0;0.0;0.0
7257;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07C Bacteriële vaccins m virale vaccins;2021;55.0;0.0;0.0;0.0
7258;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07C Bacteriële vaccins m virale vaccins;2022;50.0;0.0;0.0;0.0
7259;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07C Bacteriële vaccins m virale vaccins;2023;120.0;0.01;0.0;0.0
7260;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07X Overige vaccins;2012;0.0;0.0;;
7261;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07X Overige vaccins;2013;0.0;0.0;;
7262;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07X Overige vaccins;2014;0.0;0.0;;
7263;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07X Overige vaccins;2015;0.0;0.0;;
7264;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07X Overige vaccins;2016;0.0;0.0;;
7265;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07X Overige vaccins;2017;0.0;0.0;;
7266;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07X Overige vaccins;2018;0.0;0.0;;
7267;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07X Overige vaccins;2019;0.0;0.0;;
7268;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07X Overige vaccins;2020;0.0;0.0;0.0;0.0
7269;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07X Overige vaccins;2021;0.0;0.0;0.0;0.0
7270;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07X Overige vaccins;2022;0.0;0.0;0.0;0.0
7271;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07X Overige vaccins;2023;0.0;0.0;0.0;0.0
7272;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L Oncolytica en immunomodulantia;2012;14940.0;0.87;;
7273;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L Oncolytica en immunomodulantia;2013;15160.0;0.88;;
7274;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L Oncolytica en immunomodulantia;2014;14175.0;0.82;;
7275;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L Oncolytica en immunomodulantia;2015;14340.0;0.83;;
7276;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L Oncolytica en immunomodulantia;2016;14810.0;0.85;;
7277;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L Oncolytica en immunomodulantia;2017;15650.0;0.89;;
7278;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L Oncolytica en immunomodulantia;2018;16955.0;0.96;;
7279;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L Oncolytica en immunomodulantia;2019;18470.0;1.04;;
7280;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L Oncolytica en immunomodulantia;2020;19355.0;1.09;4833.0;2716.0
7281;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L Oncolytica en immunomodulantia;2021;21730.0;1.21;5288.0;2953.0
7282;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L Oncolytica en immunomodulantia;2022;22365.0;1.23;5491.0;3025.0
7283;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L Oncolytica en immunomodulantia;2023;21415.0;1.17;5195.0;2838.0
7284;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01 Oncolytica;2012;3615.0;0.21;;
7285;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01 Oncolytica;2013;3545.0;0.21;;
7286;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01 Oncolytica;2014;3495.0;0.2;;
7287;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01 Oncolytica;2015;2735.0;0.16;;
7288;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01 Oncolytica;2016;3210.0;0.18;;
7289;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01 Oncolytica;2017;2240.0;0.13;;
7290;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01 Oncolytica;2018;2505.0;0.14;;
7291;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01 Oncolytica;2019;2915.0;0.16;;
7292;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01 Oncolytica;2020;3090.0;0.17;87.0;49.0
7293;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01 Oncolytica;2021;3620.0;0.2;110.0;61.0
7294;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01 Oncolytica;2022;3855.0;0.21;129.0;71.0
7295;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01 Oncolytica;2023;3740.0;0.2;129.0;71.0
7296;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01A Alkylerende middelen;2012;245.0;0.01;;
7297;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01A Alkylerende middelen;2013;210.0;0.01;;
7298;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01A Alkylerende middelen;2014;195.0;0.01;;
7299;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01A Alkylerende middelen;2015;0.0;0.0;;
7300;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01A Alkylerende middelen;2016;0.0;0.0;;
7301;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01A Alkylerende middelen;2017;0.0;0.0;;
7302;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01A Alkylerende middelen;2018;0.0;0.0;;
7303;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01A Alkylerende middelen;2019;0.0;0.0;;
7304;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01A Alkylerende middelen;2020;0.0;0.0;0.0;0.0
7305;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01A Alkylerende middelen;2021;0.0;0.0;0.0;0.0
7306;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01A Alkylerende middelen;2022;0.0;0.0;0.0;0.0
7307;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01A Alkylerende middelen;2023;0.0;0.0;0.0;0.0
7308;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01B Antimetabolieten;2012;2915.0;0.17;;
7309;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01B Antimetabolieten;2013;3065.0;0.18;;
7310;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01B Antimetabolieten;2014;3010.0;0.17;;
7311;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01B Antimetabolieten;2015;2700.0;0.16;;
7312;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01B Antimetabolieten;2016;3190.0;0.18;;
7313;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01B Antimetabolieten;2017;2215.0;0.13;;
7314;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01B Antimetabolieten;2018;2485.0;0.14;;
7315;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01B Antimetabolieten;2019;2880.0;0.16;;
7316;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01B Antimetabolieten;2020;3045.0;0.17;87.0;49.0
7317;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01B Antimetabolieten;2021;3560.0;0.2;110.0;61.0
7318;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01B Antimetabolieten;2022;3770.0;0.21;118.0;65.0
7319;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01B Antimetabolieten;2023;3645.0;0.2;114.0;62.0
7320;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01C Alkaloïden en ov. natuurlijke prod.;2012;25.0;0.0;;
7321;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01C Alkaloïden en ov. natuurlijke prod.;2013;25.0;0.0;;
7322;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01C Alkaloïden en ov. natuurlijke prod.;2014;30.0;0.0;;
7323;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01C Alkaloïden en ov. natuurlijke prod.;2015;0.0;0.0;;
7324;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01C Alkaloïden en ov. natuurlijke prod.;2016;0.0;0.0;;
7325;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01C Alkaloïden en ov. natuurlijke prod.;2017;0.0;0.0;;
7326;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01C Alkaloïden en ov. natuurlijke prod.;2018;0.0;0.0;;
7327;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01C Alkaloïden en ov. natuurlijke prod.;2019;0.0;0.0;;
7328;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01C Alkaloïden en ov. natuurlijke prod.;2020;0.0;0.0;0.0;0.0
7329;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01C Alkaloïden en ov. natuurlijke prod.;2021;0.0;0.0;0.0;0.0
7330;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01C Alkaloïden en ov. natuurlijke prod.;2022;5.0;0.0;0.0;0.0
7331;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01C Alkaloïden en ov. natuurlijke prod.;2023;0.0;0.0;0.0;0.0
7332;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01D Cytotoxische antibiotica+verw verb.;2012;0.0;0.0;;
7333;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01D Cytotoxische antibiotica+verw verb.;2013;0.0;0.0;;
7334;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01D Cytotoxische antibiotica+verw verb.;2014;0.0;0.0;;
7335;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01D Cytotoxische antibiotica+verw verb.;2015;0.0;0.0;;
7336;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01D Cytotoxische antibiotica+verw verb.;2016;0.0;0.0;;
7337;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01D Cytotoxische antibiotica+verw verb.;2017;0.0;0.0;;
7338;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01D Cytotoxische antibiotica+verw verb.;2018;0.0;0.0;;
7339;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01D Cytotoxische antibiotica+verw verb.;2019;0.0;0.0;;
7340;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01D Cytotoxische antibiotica+verw verb.;2020;0.0;0.0;0.0;0.0
7341;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01D Cytotoxische antibiotica+verw verb.;2021;0.0;0.0;0.0;0.0
7342;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01D Cytotoxische antibiotica+verw verb.;2022;0.0;0.0;0.0;0.0
7343;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01D Cytotoxische antibiotica+verw verb.;2023;0.0;0.0;0.0;0.0
7344;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01E Overige proteinekinaseremmers;2012;;;;
7345;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01E Overige proteinekinaseremmers;2013;;;;
7346;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01E Overige proteinekinaseremmers;2014;;;;
7347;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01E Overige proteinekinaseremmers;2015;;;;
7348;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01E Overige proteinekinaseremmers;2016;;;;
7349;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01E Overige proteinekinaseremmers;2017;;;;
7350;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01E Overige proteinekinaseremmers;2018;;;;
7351;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01E Overige proteinekinaseremmers;2019;;;;
7352;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01E Overige proteinekinaseremmers;2020;;;;
7353;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01E Overige proteinekinaseremmers;2021;60.0;0.0;0.0;0.0
7354;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01E Overige proteinekinaseremmers;2022;80.0;0.0;11.0;6.0
7355;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01E Overige proteinekinaseremmers;2023;95.0;0.01;15.0;8.0
7356;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01F Monoklonale antilichamen en a.c.;2012;;;;
7357;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01F Monoklonale antilichamen en a.c.;2013;;;;
7358;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01F Monoklonale antilichamen en a.c.;2014;;;;
7359;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01F Monoklonale antilichamen en a.c.;2015;;;;
7360;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01F Monoklonale antilichamen en a.c.;2016;;;;
7361;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01F Monoklonale antilichamen en a.c.;2017;;;;
7362;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01F Monoklonale antilichamen en a.c.;2018;;;;
7363;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01F Monoklonale antilichamen en a.c.;2019;;;;
7364;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01F Monoklonale antilichamen en a.c.;2020;;;;
7365;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01F Monoklonale antilichamen en a.c.;2021;;;;
7366;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01F Monoklonale antilichamen en a.c.;2022;0.0;0.0;0.0;0.0
7367;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01F Monoklonale antilichamen en a.c.;2023;0.0;0.0;0.0;0.0
7368;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01X Overige oncolytica;2012;485.0;0.03;;
7369;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01X Overige oncolytica;2013;280.0;0.02;;
7370;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01X Overige oncolytica;2014;295.0;0.02;;
7371;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01X Overige oncolytica;2015;35.0;0.0;;
7372;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01X Overige oncolytica;2016;20.0;0.0;;
7373;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01X Overige oncolytica;2017;25.0;0.0;;
7374;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01X Overige oncolytica;2018;20.0;0.0;;
7375;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01X Overige oncolytica;2019;35.0;0.0;;
7376;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01X Overige oncolytica;2020;40.0;0.0;0.0;0.0
7377;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01X Overige oncolytica;2021;5.0;0.0;0.0;0.0
7378;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01X Overige oncolytica;2022;0.0;0.0;0.0;0.0
7379;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L01X Overige oncolytica;2023;0.0;0.0;0.0;0.0
7380;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L02 Hormonen;2012;4365.0;0.26;;
7381;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L02 Hormonen;2013;4370.0;0.26;;
7382;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L02 Hormonen;2014;3525.0;0.21;;
7383;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L02 Hormonen;2015;3740.0;0.22;;
7384;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L02 Hormonen;2016;3870.0;0.22;;
