ID;Bestemming;Perioden;WaardeInWerkelijkePrijzen_1;WaardePrijsniveau2010_2;VolumemutatieTOVVoorafgaandJaar_3;Prijsindexcijfers_4
5126;86 Gezondheidszorg;2007;2876.0;3039.0;6.9;94.6
5127;86 Gezondheidszorg;2008;2972.0;3076.0;1.2;96.6
5128;86 Gezondheidszorg;2009;3279.0;3331.0;8.3;98.4
5129;86 Gezondheidszorg;2010;3451.0;3451.0;3.6;100.0
5130;86 Gezondheidszorg;2011;3497.0;3499.0;1.4;99.9
5131;86 Gezondheidszorg;2012;3558.0;3549.0;1.4;100.3
5132;86 Gezondheidszorg;2013;3481.0;3411.0;-3.9;102.0
5133;86 Gezondheidszorg;2014;3100.0;3020.0;-11.5;102.6
5134;86 Gezondheidszorg;2015;3371.0;3243.0;7.4;103.9
5135;86 Gezondheidszorg;2016;;;;
5136;87-88 Verzorging en welzijn;1969;;;;
5137;87-88 Verzorging en welzijn;1970;;;;
5138;87-88 Verzorging en welzijn;1971;;;;
5139;87-88 Verzorging en welzijn;1972;;;;
5140;87-88 Verzorging en welzijn;1973;;;;
5141;87-88 Verzorging en welzijn;1974;;;;
5142;87-88 Verzorging en welzijn;1975;;;;
5143;87-88 Verzorging en welzijn;1976;;;;
5144;87-88 Verzorging en welzijn;1977;;;;
5145;87-88 Verzorging en welzijn;1978;;;;
5146;87-88 Verzorging en welzijn;1979;;;;
5147;87-88 Verzorging en welzijn;1980;;;;
5148;87-88 Verzorging en welzijn;1981;;;;
5149;87-88 Verzorging en welzijn;1982;;;;
5150;87-88 Verzorging en welzijn;1983;;;;
5151;87-88 Verzorging en welzijn;1984;;;;
5152;87-88 Verzorging en welzijn;1985;;;;
5153;87-88 Verzorging en welzijn;1986;;;;
5154;87-88 Verzorging en welzijn;1987;;;;
5155;87-88 Verzorging en welzijn;1988;;;;
5156;87-88 Verzorging en welzijn;1989;;;;
5157;87-88 Verzorging en welzijn;1990;;;;
5158;87-88 Verzorging en welzijn;1991;;;;
5159;87-88 Verzorging en welzijn;1992;;;;
5160;87-88 Verzorging en welzijn;1993;;;;
5161;87-88 Verzorging en welzijn;1994;;;;
5162;87-88 Verzorging en welzijn;1995;1328.0;1741.0;;76.3
5163;87-88 Verzorging en welzijn;1996;1319.0;1725.0;-0.9;76.5
5164;87-88 Verzorging en welzijn;1997;1270.0;1620.0;-6.1;78.4
5165;87-88 Verzorging en welzijn;1998;1339.0;1692.0;4.4;79.1
5166;87-88 Verzorging en welzijn;1999;1499.0;1890.0;11.7;79.3
5167;87-88 Verzorging en welzijn;2000;1641.0;2018.0;6.7;81.3
5168;87-88 Verzorging en welzijn;2001;1662.0;1968.0;-2.4;84.4
5169;87-88 Verzorging en welzijn;2002;1614.0;1856.0;-5.7;87.0
5170;87-88 Verzorging en welzijn;2003;2231.0;2527.0;36.2;88.3
5171;87-88 Verzorging en welzijn;2004;2591.0;2894.0;14.5;89.5
5172;87-88 Verzorging en welzijn;2005;2476.0;2723.0;-5.9;90.9
5173;87-88 Verzorging en welzijn;2006;2564.0;2762.0;1.4;92.8
5174;87-88 Verzorging en welzijn;2007;2810.0;2996.0;8.5;93.8
5175;87-88 Verzorging en welzijn;2008;2866.0;3009.0;0.4;95.3
5176;87-88 Verzorging en welzijn;2009;3159.0;3243.0;7.8;97.4
5177;87-88 Verzorging en welzijn;2010;3530.0;3530.0;8.9;100.0
5178;87-88 Verzorging en welzijn;2011;3240.0;3262.0;-7.6;99.3
5179;87-88 Verzorging en welzijn;2012;3225.0;3255.0;-0.2;99.1
5180;87-88 Verzorging en welzijn;2013;3181.0;3162.0;-2.9;100.6
5181;87-88 Verzorging en welzijn;2014;2663.0;2645.0;-16.3;100.7
5182;87-88 Verzorging en welzijn;2015;2937.0;2933.0;10.9;100.1
5183;87-88 Verzorging en welzijn;2016;;;;
5184;R-U Cultuur, recreatie, overige diensten;1969;116.0;477.0;;24.3
5185;R-U Cultuur, recreatie, overige diensten;1970;130.0;473.0;-0.9;27.5
5186;R-U Cultuur, recreatie, overige diensten;1971;149.0;462.0;-2.3;32.2
5187;R-U Cultuur, recreatie, overige diensten;1972;166.0;468.0;1.3;35.4
5188;R-U Cultuur, recreatie, overige diensten;1973;198.0;494.0;5.4;40.1
5189;R-U Cultuur, recreatie, overige diensten;1974;232.0;511.0;3.5;45.4
5190;R-U Cultuur, recreatie, overige diensten;1975;264.0;507.0;-0.9;52.1
5191;R-U Cultuur, recreatie, overige diensten;1976;302.0;534.0;5.3;56.6
5192;R-U Cultuur, recreatie, overige diensten;1977;347.0;573.0;7.3;60.6
5193;R-U Cultuur, recreatie, overige diensten;1978;388.0;592.0;3.5;65.5
5194;R-U Cultuur, recreatie, overige diensten;1979;421.0;596.0;0.5;70.7
5195;R-U Cultuur, recreatie, overige diensten;1980;468.0;617.0;3.6;75.9
5196;R-U Cultuur, recreatie, overige diensten;1981;503.0;614.0;-0.4;81.9
5197;R-U Cultuur, recreatie, overige diensten;1982;525.0;602.0;-2.0;87.2
5198;R-U Cultuur, recreatie, overige diensten;1983;543.0;598.0;-0.6;90.7
5199;R-U Cultuur, recreatie, overige diensten;1984;618.0;663.0;10.9;93.1
5200;R-U Cultuur, recreatie, overige diensten;1985;678.0;724.0;9.1;93.7
5201;R-U Cultuur, recreatie, overige diensten;1986;656.0;704.0;-2.7;93.1
5202;R-U Cultuur, recreatie, overige diensten;1987;550.0;579.0;-17.8;95.0
5203;R-U Cultuur, recreatie, overige diensten;1988;581.0;598.0;3.3;97.2
5204;R-U Cultuur, recreatie, overige diensten;1989;623.0;624.0;4.5;99.8
5205;R-U Cultuur, recreatie, overige diensten;1990;683.0;668.0;6.9;102.3
5206;R-U Cultuur, recreatie, overige diensten;1991;765.0;739.0;10.7;103.5
5207;R-U Cultuur, recreatie, overige diensten;1992;834.0;800.0;8.2;104.3
5208;R-U Cultuur, recreatie, overige diensten;1993;876.0;829.0;3.6;105.7
5209;R-U Cultuur, recreatie, overige diensten;1994;913.0;859.0;3.7;106.3
5210;R-U Cultuur, recreatie, overige diensten;1995;950.0;902.0;5.0;105.3
5211;R-U Cultuur, recreatie, overige diensten;1996;953.0;926.0;2.6;102.9
5212;R-U Cultuur, recreatie, overige diensten;1997;1150.0;1128.0;21.8;102.0
5213;R-U Cultuur, recreatie, overige diensten;1998;1234.0;1239.0;9.8;99.6
5214;R-U Cultuur, recreatie, overige diensten;1999;1351.0;1381.0;11.5;97.8
5215;R-U Cultuur, recreatie, overige diensten;2000;1404.0;1410.0;2.1;99.6
5216;R-U Cultuur, recreatie, overige diensten;2001;1431.0;1443.0;2.4;99.2
5217;R-U Cultuur, recreatie, overige diensten;2002;1482.0;1492.0;3.4;99.3
5218;R-U Cultuur, recreatie, overige diensten;2003;1414.0;1440.0;-3.5;98.2
5219;R-U Cultuur, recreatie, overige diensten;2004;1535.0;1561.0;8.4;98.3
5220;R-U Cultuur, recreatie, overige diensten;2005;1622.0;1664.0;6.6;97.5
5221;R-U Cultuur, recreatie, overige diensten;2006;1784.0;1829.0;9.9;97.5
5222;R-U Cultuur, recreatie, overige diensten;2007;1886.0;1905.0;4.1;99.0
5223;R-U Cultuur, recreatie, overige diensten;2008;1989.0;1998.0;4.9;99.6
5224;R-U Cultuur, recreatie, overige diensten;2009;1739.0;1746.0;-12.6;99.6
5225;R-U Cultuur, recreatie, overige diensten;2010;1796.0;1796.0;2.9;100.0
5226;R-U Cultuur, recreatie, overige diensten;2011;1812.0;1823.0;1.5;99.4
5227;R-U Cultuur, recreatie, overige diensten;2012;1804.0;1811.0;-0.7;99.6
5228;R-U Cultuur, recreatie, overige diensten;2013;1901.0;1895.0;4.7;100.3
5229;R-U Cultuur, recreatie, overige diensten;2014;2006.0;1995.0;5.3;100.6
5230;R-U Cultuur, recreatie, overige diensten;2015;2112.0;2093.0;4.9;100.9
5231;R-U Cultuur, recreatie, overige diensten;2016;2151.0;2116.0;1.1;101.6
5232;R Cultuur, sport en recreatie;1969;;;;
5233;R Cultuur, sport en recreatie;1970;;;;
5234;R Cultuur, sport en recreatie;1971;;;;
5235;R Cultuur, sport en recreatie;1972;;;;
5236;R Cultuur, sport en recreatie;1973;;;;
5237;R Cultuur, sport en recreatie;1974;;;;
5238;R Cultuur, sport en recreatie;1975;;;;
5239;R Cultuur, sport en recreatie;1976;;;;
5240;R Cultuur, sport en recreatie;1977;;;;
5241;R Cultuur, sport en recreatie;1978;;;;
5242;R Cultuur, sport en recreatie;1979;;;;
5243;R Cultuur, sport en recreatie;1980;;;;
5244;R Cultuur, sport en recreatie;1981;;;;
5245;R Cultuur, sport en recreatie;1982;;;;
5246;R Cultuur, sport en recreatie;1983;;;;
5247;R Cultuur, sport en recreatie;1984;;;;
5248;R Cultuur, sport en recreatie;1985;;;;
5249;R Cultuur, sport en recreatie;1986;;;;
5250;R Cultuur, sport en recreatie;1987;;;;
5251;R Cultuur, sport en recreatie;1988;;;;
5252;R Cultuur, sport en recreatie;1989;;;;
5253;R Cultuur, sport en recreatie;1990;;;;
5254;R Cultuur, sport en recreatie;1991;;;;
5255;R Cultuur, sport en recreatie;1992;;;;
5256;R Cultuur, sport en recreatie;1993;;;;
5257;R Cultuur, sport en recreatie;1994;;;;
5258;R Cultuur, sport en recreatie;1995;526.0;518.0;;101.5
5259;R Cultuur, sport en recreatie;1996;575.0;583.0;12.4;98.7
5260;R Cultuur, sport en recreatie;1997;665.0;682.0;17.0;97.5
5261;R Cultuur, sport en recreatie;1998;746.0;784.0;15.0;95.1
5262;R Cultuur, sport en recreatie;1999;786.0;838.0;6.8;93.8
5263;R Cultuur, sport en recreatie;2000;821.0;852.0;1.7;96.4
5264;R Cultuur, sport en recreatie;2001;847.0;879.0;3.2;96.4
5265;R Cultuur, sport en recreatie;2002;828.0;849.0;-3.4;97.6
5266;R Cultuur, sport en recreatie;2003;800.0;828.0;-2.4;96.6
5267;R Cultuur, sport en recreatie;2004;900.0;930.0;12.3;96.8
5268;R Cultuur, sport en recreatie;2005;856.0;891.0;-4.1;96.0
5269;R Cultuur, sport en recreatie;2006;937.0;971.0;8.9;96.5
5270;R Cultuur, sport en recreatie;2007;1029.0;1046.0;7.8;98.4
5271;R Cultuur, sport en recreatie;2008;1037.0;1050.0;0.4;98.7
5272;R Cultuur, sport en recreatie;2009;983.0;992.0;-5.6;99.1
5273;R Cultuur, sport en recreatie;2010;1042.0;1042.0;5.1;100.0
5274;R Cultuur, sport en recreatie;2011;1047.0;1049.0;0.7;99.8
5275;R Cultuur, sport en recreatie;2012;1073.0;1074.0;2.4;99.9
5276;R Cultuur, sport en recreatie;2013;1120.0;1115.0;3.8;100.4
5277;R Cultuur, sport en recreatie;2014;1211.0;1201.0;7.7;100.9
5278;R Cultuur, sport en recreatie;2015;1288.0;1272.0;5.9;101.2
5279;R Cultuur, sport en recreatie;2016;;;;
5280;90-92 Kunst, cultuur en kansspelen;1969;;;;
5281;90-92 Kunst, cultuur en kansspelen;1970;;;;
5282;90-92 Kunst, cultuur en kansspelen;1971;;;;
5283;90-92 Kunst, cultuur en kansspelen;1972;;;;
5284;90-92 Kunst, cultuur en kansspelen;1973;;;;
5285;90-92 Kunst, cultuur en kansspelen;1974;;;;
5286;90-92 Kunst, cultuur en kansspelen;1975;;;;
5287;90-92 Kunst, cultuur en kansspelen;1976;;;;
5288;90-92 Kunst, cultuur en kansspelen;1977;;;;
5289;90-92 Kunst, cultuur en kansspelen;1978;;;;
5290;90-92 Kunst, cultuur en kansspelen;1979;;;;
5291;90-92 Kunst, cultuur en kansspelen;1980;;;;
5292;90-92 Kunst, cultuur en kansspelen;1981;;;;
5293;90-92 Kunst, cultuur en kansspelen;1982;;;;
5294;90-92 Kunst, cultuur en kansspelen;1983;;;;
5295;90-92 Kunst, cultuur en kansspelen;1984;;;;
5296;90-92 Kunst, cultuur en kansspelen;1985;;;;
5297;90-92 Kunst, cultuur en kansspelen;1986;;;;
5298;90-92 Kunst, cultuur en kansspelen;1987;;;;
5299;90-92 Kunst, cultuur en kansspelen;1988;;;;
5300;90-92 Kunst, cultuur en kansspelen;1989;;;;
5301;90-92 Kunst, cultuur en kansspelen;1990;;;;
5302;90-92 Kunst, cultuur en kansspelen;1991;;;;
5303;90-92 Kunst, cultuur en kansspelen;1992;;;;
5304;90-92 Kunst, cultuur en kansspelen;1993;;;;
5305;90-92 Kunst, cultuur en kansspelen;1994;;;;
5306;90-92 Kunst, cultuur en kansspelen;1995;355.0;371.0;;95.8
5307;90-92 Kunst, cultuur en kansspelen;1996;389.0;414.0;11.8;93.8
5308;90-92 Kunst, cultuur en kansspelen;1997;454.0;491.0;18.5;92.4
5309;90-92 Kunst, cultuur en kansspelen;1998;514.0;564.0;14.8;91.2
5310;90-92 Kunst, cultuur en kansspelen;1999;529.0;590.0;4.7;89.7
5311;90-92 Kunst, cultuur en kansspelen;2000;555.0;598.0;1.3;92.8
5312;90-92 Kunst, cultuur en kansspelen;2001;588.0;631.0;5.6;93.2
5313;90-92 Kunst, cultuur en kansspelen;2002;577.0;608.0;-3.7;95.0
5314;90-92 Kunst, cultuur en kansspelen;2003;558.0;589.0;-3.1;94.8
5315;90-92 Kunst, cultuur en kansspelen;2004;648.0;685.0;16.3;94.6
5316;90-92 Kunst, cultuur en kansspelen;2005;589.0;624.0;-8.8;94.3
5317;90-92 Kunst, cultuur en kansspelen;2006;649.0;685.0;9.7;94.8
5318;90-92 Kunst, cultuur en kansspelen;2007;717.0;746.0;8.9;96.1
5319;90-92 Kunst, cultuur en kansspelen;2008;716.0;737.0;-1.3;97.2
5320;90-92 Kunst, cultuur en kansspelen;2009;655.0;664.0;-9.9;98.7
5321;90-92 Kunst, cultuur en kansspelen;2010;691.0;691.0;4.1;100.0
5322;90-92 Kunst, cultuur en kansspelen;2011;694.0;693.0;0.3;100.1
5323;90-92 Kunst, cultuur en kansspelen;2012;702.0;698.0;0.7;100.6
5324;90-92 Kunst, cultuur en kansspelen;2013;737.0;728.0;4.3;101.3
5325;90-92 Kunst, cultuur en kansspelen;2014;800.0;787.0;8.1;101.6
5326;90-92 Kunst, cultuur en kansspelen;2015;840.0;824.0;4.8;101.9
5327;90-92 Kunst, cultuur en kansspelen;2016;;;;
5328;93 Sport en recreatie;1969;;;;
5329;93 Sport en recreatie;1970;;;;
5330;93 Sport en recreatie;1971;;;;
5331;93 Sport en recreatie;1972;;;;
5332;93 Sport en recreatie;1973;;;;
5333;93 Sport en recreatie;1974;;;;
5334;93 Sport en recreatie;1975;;;;
5335;93 Sport en recreatie;1976;;;;
5336;93 Sport en recreatie;1977;;;;
5337;93 Sport en recreatie;1978;;;;
5338;93 Sport en recreatie;1979;;;;
5339;93 Sport en recreatie;1980;;;;
5340;93 Sport en recreatie;1981;;;;
5341;93 Sport en recreatie;1982;;;;
5342;93 Sport en recreatie;1983;;;;
5343;93 Sport en recreatie;1984;;;;
5344;93 Sport en recreatie;1985;;;;
5345;93 Sport en recreatie;1986;;;;
5346;93 Sport en recreatie;1987;;;;
5347;93 Sport en recreatie;1988;;;;
5348;93 Sport en recreatie;1989;;;;
5349;93 Sport en recreatie;1990;;;;
5350;93 Sport en recreatie;1991;;;;
5351;93 Sport en recreatie;1992;;;;
5352;93 Sport en recreatie;1993;;;;
5353;93 Sport en recreatie;1994;;;;
5354;93 Sport en recreatie;1995;171.0;149.0;;114.4
5355;93 Sport en recreatie;1996;186.0;170.0;13.5;109.7
5356;93 Sport en recreatie;1997;211.0;193.0;14.0;109.2
5357;93 Sport en recreatie;1998;232.0;223.0;15.6;103.8
5358;93 Sport en recreatie;1999;257.0;249.0;11.6;103.0
5359;93 Sport en recreatie;2000;266.0;255.0;2.3;104.2
5360;93 Sport en recreatie;2001;259.0;251.0;-1.9;103.4
5361;93 Sport en recreatie;2002;251.0;244.0;-2.7;103.0
5362;93 Sport en recreatie;2003;242.0;242.0;-0.8;100.1
5363;93 Sport en recreatie;2004;252.0;249.0;2.9;101.3
5364;93 Sport en recreatie;2005;267.0;269.0;7.9;99.4
5365;93 Sport en recreatie;2006;288.0;288.0;7.1;100.1
5366;93 Sport en recreatie;2007;312.0;303.0;5.2;103.1
5367;93 Sport en recreatie;2008;321.0;315.0;4.2;101.8
5368;93 Sport en recreatie;2009;328.0;328.0;4.0;100.0
5369;93 Sport en recreatie;2010;351.0;351.0;7.0;100.0
5370;93 Sport en recreatie;2011;353.0;356.0;1.4;99.2
5371;93 Sport en recreatie;2012;371.0;376.0;5.7;98.6
5372;93 Sport en recreatie;2013;383.0;387.0;3.0;98.9
5373;93 Sport en recreatie;2014;411.0;414.0;6.8;99.4
5374;93 Sport en recreatie;2015;448.0;448.0;8.3;100.0
5375;93 Sport en recreatie;2016;;;;
5376;S Overige dienstverlening;1969;;;;
5377;S Overige dienstverlening;1970;;;;
5378;S Overige dienstverlening;1971;;;;
5379;S Overige dienstverlening;1972;;;;
5380;S Overige dienstverlening;1973;;;;
5381;S Overige dienstverlening;1974;;;;
5382;S Overige dienstverlening;1975;;;;
5383;S Overige dienstverlening;1976;;;;
5384;S Overige dienstverlening;1977;;;;
5385;S Overige dienstverlening;1978;;;;
5386;S Overige dienstverlening;1979;;;;
5387;S Overige dienstverlening;1980;;;;
5388;S Overige dienstverlening;1981;;;;
5389;S Overige dienstverlening;1982;;;;
5390;S Overige dienstverlening;1983;;;;
5391;S Overige dienstverlening;1984;;;;
5392;S Overige dienstverlening;1985;;;;
5393;S Overige dienstverlening;1986;;;;
5394;S Overige dienstverlening;1987;;;;
5395;S Overige dienstverlening;1988;;;;
5396;S Overige dienstverlening;1989;;;;
5397;S Overige dienstverlening;1990;;;;
5398;S Overige dienstverlening;1991;;;;
5399;S Overige dienstverlening;1992;;;;
5400;S Overige dienstverlening;1993;;;;
5401;S Overige dienstverlening;1994;;;;
5402;S Overige dienstverlening;1995;424.0;384.0;;110.4
5403;S Overige dienstverlening;1996;378.0;348.0;-9.4;108.7
5404;S Overige dienstverlening;1997;485.0;449.0;29.1;108.0
5405;S Overige dienstverlening;1998;488.0;461.0;2.7;105.9
5406;S Overige dienstverlening;1999;565.0;547.0;18.6;103.3
5407;S Overige dienstverlening;2000;583.0;561.0;2.7;103.9
5408;S Overige dienstverlening;2001;584.0;568.0;1.2;102.8
5409;S Overige dienstverlening;2002;654.0;644.0;13.4;101.6
5410;S Overige dienstverlening;2003;614.0;612.0;-4.9;100.2
5411;S Overige dienstverlening;2004;635.0;633.0;3.4;100.2
5412;S Overige dienstverlening;2005;766.0;771.0;21.7;99.3
5413;S Overige dienstverlening;2006;847.0;857.0;11.1;98.9
5414;S Overige dienstverlening;2007;857.0;858.0;0.1;99.9
5415;S Overige dienstverlening;2008;952.0;946.0;10.3;100.7
5416;S Overige dienstverlening;2009;756.0;754.0;-20.3;100.3
5417;S Overige dienstverlening;2010;754.0;754.0;0.0;100.0
5418;S Overige dienstverlening;2011;765.0;774.0;2.7;98.8
5419;S Overige dienstverlening;2012;731.0;737.0;-4.8;99.2
5420;S Overige dienstverlening;2013;781.0;780.0;5.9;100.1
5421;S Overige dienstverlening;2014;795.0;794.0;1.8;100.1
5422;S Overige dienstverlening;2015;824.0;821.0;3.4;100.4
5423;S Overige dienstverlening;2016;;;;
5424;94 Ideële, belangen-, hobbyverenigingen;1969;;;;
5425;94 Ideële, belangen-, hobbyverenigingen;1970;;;;
5426;94 Ideële, belangen-, hobbyverenigingen;1971;;;;
5427;94 Ideële, belangen-, hobbyverenigingen;1972;;;;
5428;94 Ideële, belangen-, hobbyverenigingen;1973;;;;
5429;94 Ideële, belangen-, hobbyverenigingen;1974;;;;
5430;94 Ideële, belangen-, hobbyverenigingen;1975;;;;
5431;94 Ideële, belangen-, hobbyverenigingen;1976;;;;
5432;94 Ideële, belangen-, hobbyverenigingen;1977;;;;
5433;94 Ideële, belangen-, hobbyverenigingen;1978;;;;
5434;94 Ideële, belangen-, hobbyverenigingen;1979;;;;
5435;94 Ideële, belangen-, hobbyverenigingen;1980;;;;
5436;94 Ideële, belangen-, hobbyverenigingen;1981;;;;
5437;94 Ideële, belangen-, hobbyverenigingen;1982;;;;
5438;94 Ideële, belangen-, hobbyverenigingen;1983;;;;
5439;94 Ideële, belangen-, hobbyverenigingen;1984;;;;
5440;94 Ideële, belangen-, hobbyverenigingen;1985;;;;
5441;94 Ideële, belangen-, hobbyverenigingen;1986;;;;
5442;94 Ideële, belangen-, hobbyverenigingen;1987;;;;
5443;94 Ideële, belangen-, hobbyverenigingen;1988;;;;
5444;94 Ideële, belangen-, hobbyverenigingen;1989;;;;
5445;94 Ideële, belangen-, hobbyverenigingen;1990;;;;
5446;94 Ideële, belangen-, hobbyverenigingen;1991;;;;
5447;94 Ideële, belangen-, hobbyverenigingen;1992;;;;
5448;94 Ideële, belangen-, hobbyverenigingen;1993;;;;
5449;94 Ideële, belangen-, hobbyverenigingen;1994;;;;
5450;94 Ideële, belangen-, hobbyverenigingen;1995;212.0;153.0;;138.3
5451;94 Ideële, belangen-, hobbyverenigingen;1996;176.0;132.0;-14.2;133.7
5452;94 Ideële, belangen-, hobbyverenigingen;1997;214.0;165.0;25.0;130.1
5453;94 Ideële, belangen-, hobbyverenigingen;1998;231.0;186.0;13.1;124.1
5454;94 Ideële, belangen-, hobbyverenigingen;1999;242.0;203.0;9.1;119.2
5455;94 Ideële, belangen-, hobbyverenigingen;2000;265.0;224.0;10.3;118.3
5456;94 Ideële, belangen-, hobbyverenigingen;2001;306.0;265.0;18.5;115.3
5457;94 Ideële, belangen-, hobbyverenigingen;2002;320.0;285.0;7.5;112.2
5458;94 Ideële, belangen-, hobbyverenigingen;2003;300.0;276.0;-3.1;108.5
5459;94 Ideële, belangen-, hobbyverenigingen;2004;275.0;257.0;-7.0;107.0
5460;94 Ideële, belangen-, hobbyverenigingen;2005;298.0;284.0;10.5;104.9
5461;94 Ideële, belangen-, hobbyverenigingen;2006;337.0;327.0;15.1;103.0
5462;94 Ideële, belangen-, hobbyverenigingen;2007;353.0;344.0;5.0;102.7
5463;94 Ideële, belangen-, hobbyverenigingen;2008;361.0;354.0;3.1;101.9
5464;94 Ideële, belangen-, hobbyverenigingen;2009;355.0;352.0;-0.6;100.8
5465;94 Ideële, belangen-, hobbyverenigingen;2010;391.0;391.0;11.0;100.0
5466;94 Ideële, belangen-, hobbyverenigingen;2011;392.0;400.0;2.3;98.0
5467;94 Ideële, belangen-, hobbyverenigingen;2012;412.0;421.0;5.4;97.8
5468;94 Ideële, belangen-, hobbyverenigingen;2013;430.0;435.0;3.2;98.9
5469;94 Ideële, belangen-, hobbyverenigingen;2014;444.0;449.0;3.3;98.9
5470;94 Ideële, belangen-, hobbyverenigingen;2015;476.0;480.0;7.0;99.1
5471;94 Ideële, belangen-, hobbyverenigingen;2016;;;;
5472;95 Reparatie van consumentenartikelen;1969;;;;
5473;95 Reparatie van consumentenartikelen;1970;;;;
5474;95 Reparatie van consumentenartikelen;1971;;;;
5475;95 Reparatie van consumentenartikelen;1972;;;;
5476;95 Reparatie van consumentenartikelen;1973;;;;
5477;95 Reparatie van consumentenartikelen;1974;;;;
5478;95 Reparatie van consumentenartikelen;1975;;;;
5479;95 Reparatie van consumentenartikelen;1976;;;;
5480;95 Reparatie van consumentenartikelen;1977;;;;
5481;95 Reparatie van consumentenartikelen;1978;;;;
5482;95 Reparatie van consumentenartikelen;1979;;;;
5483;95 Reparatie van consumentenartikelen;1980;;;;
5484;95 Reparatie van consumentenartikelen;1981;;;;
5485;95 Reparatie van consumentenartikelen;1982;;;;
5486;95 Reparatie van consumentenartikelen;1983;;;;
5487;95 Reparatie van consumentenartikelen;1984;;;;
5488;95 Reparatie van consumentenartikelen;1985;;;;
5489;95 Reparatie van consumentenartikelen;1986;;;;
5490;95 Reparatie van consumentenartikelen;1987;;;;
5491;95 Reparatie van consumentenartikelen;1988;;;;
5492;95 Reparatie van consumentenartikelen;1989;;;;
5493;95 Reparatie van consumentenartikelen;1990;;;;
5494;95 Reparatie van consumentenartikelen;1991;;;;
5495;95 Reparatie van consumentenartikelen;1992;;;;
5496;95 Reparatie van consumentenartikelen;1993;;;;
5497;95 Reparatie van consumentenartikelen;1994;;;;
5498;95 Reparatie van consumentenartikelen;1995;26.0;35.0;;74.0
5499;95 Reparatie van consumentenartikelen;1996;29.0;39.0;11.5;74.0
5500;95 Reparatie van consumentenartikelen;1997;36.0;47.0;20.7;76.1
5501;95 Reparatie van consumentenartikelen;1998;42.0;54.0;13.9;77.9
5502;95 Reparatie van consumentenartikelen;1999;48.0;63.0;16.7;76.3
5503;95 Reparatie van consumentenartikelen;2000;47.0;63.0;0.0;74.7
5504;95 Reparatie van consumentenartikelen;2001;47.0;62.0;-2.1;76.4
5505;95 Reparatie van consumentenartikelen;2002;33.0;42.0;-31.9;78.7
5506;95 Reparatie van consumentenartikelen;2003;35.0;43.0;3.0;81.1
5507;95 Reparatie van consumentenartikelen;2004;35.0;42.0;-2.9;83.4
5508;95 Reparatie van consumentenartikelen;2005;43.0;53.0;25.7;81.6
5509;95 Reparatie van consumentenartikelen;2006;43.0;52.0;-2.3;83.5
5510;95 Reparatie van consumentenartikelen;2007;49.0;53.0;2.3;93.0
5511;95 Reparatie van consumentenartikelen;2008;57.0;57.0;8.2;100.0
5512;95 Reparatie van consumentenartikelen;2009;55.0;55.0;-3.5;100.0
5513;95 Reparatie van consumentenartikelen;2010;42.0;42.0;-23.6;100.0
5514;95 Reparatie van consumentenartikelen;2011;42.0;42.0;0.0;100.0
5515;95 Reparatie van consumentenartikelen;2012;37.0;37.0;-11.9;100.0
5516;95 Reparatie van consumentenartikelen;2013;42.0;42.0;13.5;100.0
5517;95 Reparatie van consumentenartikelen;2014;36.0;36.0;-14.3;100.0
5518;95 Reparatie van consumentenartikelen;2015;40.0;40.0;11.1;100.0
5519;95 Reparatie van consumentenartikelen;2016;;;;
5520;96 Overige persoonlijke dienstverlening;1969;;;;
5521;96 Overige persoonlijke dienstverlening;1970;;;;
5522;96 Overige persoonlijke dienstverlening;1971;;;;
5523;96 Overige persoonlijke dienstverlening;1972;;;;
5524;96 Overige persoonlijke dienstverlening;1973;;;;
5525;96 Overige persoonlijke dienstverlening;1974;;;;
5526;96 Overige persoonlijke dienstverlening;1975;;;;
5527;96 Overige persoonlijke dienstverlening;1976;;;;
5528;96 Overige persoonlijke dienstverlening;1977;;;;
5529;96 Overige persoonlijke dienstverlening;1978;;;;
5530;96 Overige persoonlijke dienstverlening;1979;;;;
5531;96 Overige persoonlijke dienstverlening;1980;;;;
5532;96 Overige persoonlijke dienstverlening;1981;;;;
5533;96 Overige persoonlijke dienstverlening;1982;;;;
5534;96 Overige persoonlijke dienstverlening;1983;;;;
5535;96 Overige persoonlijke dienstverlening;1984;;;;
5536;96 Overige persoonlijke dienstverlening;1985;;;;
5537;96 Overige persoonlijke dienstverlening;1986;;;;
