ID;Geslacht;Niveau;Leerweg;Sectorkamer;Leeftijd;BedrijfstakkenBranchesSBI2008;Perioden;InstromersMbo_1
7160;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;J Informatie en communicatie;2020/'21;210
7161;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;J Informatie en communicatie;2021/'22;250
7162;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;J Informatie en communicatie;2022/'23;210
7163;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;J Informatie en communicatie;2023/'24;270
7164;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;K Financiële dienstverlening;2018/'19;180
7165;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;K Financiële dienstverlening;2019/'20;170
7166;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;K Financiële dienstverlening;2020/'21;120
7167;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;K Financiële dienstverlening;2021/'22;130
7168;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;K Financiële dienstverlening;2022/'23;90
7169;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;K Financiële dienstverlening;2023/'24;90
7170;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;L Verhuur en handel van onroerend goed;2018/'19;70
7171;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;L Verhuur en handel van onroerend goed;2019/'20;80
7172;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;L Verhuur en handel van onroerend goed;2020/'21;60
7173;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;L Verhuur en handel van onroerend goed;2021/'22;60
7174;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;L Verhuur en handel van onroerend goed;2022/'23;60
7175;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;L Verhuur en handel van onroerend goed;2023/'24;60
7176;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;M-N Zakelijke dienstverlening;2018/'19;7270
7177;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;M-N Zakelijke dienstverlening;2019/'20;7460
7178;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;M-N Zakelijke dienstverlening;2020/'21;7030
7179;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;M-N Zakelijke dienstverlening;2021/'22;6130
7180;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;M-N Zakelijke dienstverlening;2022/'23;6600
7181;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;M-N Zakelijke dienstverlening;2023/'24;6540
7182;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;O-Q Overheid en zorg;2018/'19;10800
7183;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;O-Q Overheid en zorg;2019/'20;10920
7184;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;O-Q Overheid en zorg;2020/'21;10270
7185;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;O-Q Overheid en zorg;2021/'22;11210
7186;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;O-Q Overheid en zorg;2022/'23;11720
7187;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;O-Q Overheid en zorg;2023/'24;11190
7188;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;R-U Cultuur, recreatie, overige diensten;2018/'19;1100
7189;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;R-U Cultuur, recreatie, overige diensten;2019/'20;1140
7190;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;R-U Cultuur, recreatie, overige diensten;2020/'21;1260
7191;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;R-U Cultuur, recreatie, overige diensten;2021/'22;1320
7192;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;R-U Cultuur, recreatie, overige diensten;2022/'23;1190
7193;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;R-U Cultuur, recreatie, overige diensten;2023/'24;1350
7194;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;A-U Alle economische activiteiten;2018/'19;2440
7195;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;A-U Alle economische activiteiten;2019/'20;2420
7196;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;A-U Alle economische activiteiten;2020/'21;2660
7197;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;A-U Alle economische activiteiten;2021/'22;2150
7198;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;A-U Alle economische activiteiten;2022/'23;2260
7199;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;A-U Alle economische activiteiten;2023/'24;2930
7200;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;A Landbouw, bosbouw en visserij;2018/'19;40
7201;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;A Landbouw, bosbouw en visserij;2019/'20;40
7202;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;A Landbouw, bosbouw en visserij;2020/'21;50
7203;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;A Landbouw, bosbouw en visserij;2021/'22;50
7204;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;A Landbouw, bosbouw en visserij;2022/'23;50
7205;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;A Landbouw, bosbouw en visserij;2023/'24;40
7206;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;B-E Nijverheid (geen bouw) en energie;2018/'19;80
7207;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;B-E Nijverheid (geen bouw) en energie;2019/'20;90
7208;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;B-E Nijverheid (geen bouw) en energie;2020/'21;80
7209;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;B-E Nijverheid (geen bouw) en energie;2021/'22;70
7210;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;B-E Nijverheid (geen bouw) en energie;2022/'23;90
7211;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;B-E Nijverheid (geen bouw) en energie;2023/'24;80
7212;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;F Bouwnijverheid;2018/'19;40
7213;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;F Bouwnijverheid;2019/'20;50
7214;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;F Bouwnijverheid;2020/'21;60
7215;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;F Bouwnijverheid;2021/'22;80
7216;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;F Bouwnijverheid;2022/'23;50
7217;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;F Bouwnijverheid;2023/'24;70
7218;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;G-I Handel, vervoer en horeca;2018/'19;1550
7219;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;G-I Handel, vervoer en horeca;2019/'20;1520
7220;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;G-I Handel, vervoer en horeca;2020/'21;1650
7221;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;G-I Handel, vervoer en horeca;2021/'22;1360
7222;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;G-I Handel, vervoer en horeca;2022/'23;1460
7223;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;G-I Handel, vervoer en horeca;2023/'24;1830
7224;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;J Informatie en communicatie;2018/'19;10
7225;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;J Informatie en communicatie;2019/'20;20
7226;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;J Informatie en communicatie;2020/'21;20
7227;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;J Informatie en communicatie;2021/'22;10
7228;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;J Informatie en communicatie;2022/'23;10
7229;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;J Informatie en communicatie;2023/'24;30
7230;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;K Financiële dienstverlening;2018/'19;10
7231;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;K Financiële dienstverlening;2019/'20;0
7232;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;K Financiële dienstverlening;2020/'21;0
7233;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;K Financiële dienstverlening;2021/'22;10
7234;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;K Financiële dienstverlening;2022/'23;0
7235;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;K Financiële dienstverlening;2023/'24;10
7236;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;L Verhuur en handel van onroerend goed;2018/'19;0
7237;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;L Verhuur en handel van onroerend goed;2019/'20;0
7238;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;L Verhuur en handel van onroerend goed;2020/'21;0
7239;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;L Verhuur en handel van onroerend goed;2021/'22;10
7240;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;L Verhuur en handel van onroerend goed;2022/'23;0
7241;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;L Verhuur en handel van onroerend goed;2023/'24;0
7242;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;M-N Zakelijke dienstverlening;2018/'19;520
7243;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;M-N Zakelijke dienstverlening;2019/'20;510
7244;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;M-N Zakelijke dienstverlening;2020/'21;550
7245;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;M-N Zakelijke dienstverlening;2021/'22;360
7246;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;M-N Zakelijke dienstverlening;2022/'23;400
7247;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;M-N Zakelijke dienstverlening;2023/'24;570
7248;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;O-Q Overheid en zorg;2018/'19;100
7249;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;O-Q Overheid en zorg;2019/'20;110
7250;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;O-Q Overheid en zorg;2020/'21;160
7251;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;O-Q Overheid en zorg;2021/'22;140
7252;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;O-Q Overheid en zorg;2022/'23;140
7253;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;O-Q Overheid en zorg;2023/'24;220
7254;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;R-U Cultuur, recreatie, overige diensten;2018/'19;90
7255;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;R-U Cultuur, recreatie, overige diensten;2019/'20;70
7256;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;R-U Cultuur, recreatie, overige diensten;2020/'21;70
7257;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;R-U Cultuur, recreatie, overige diensten;2021/'22;60
7258;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;R-U Cultuur, recreatie, overige diensten;2022/'23;50
7259;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70400;R-U Cultuur, recreatie, overige diensten;2023/'24;90
7260;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;A-U Alle economische activiteiten;2018/'19;12000
7261;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;A-U Alle economische activiteiten;2019/'20;12270
7262;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;A-U Alle economische activiteiten;2020/'21;12760
7263;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;A-U Alle economische activiteiten;2021/'22;11820
7264;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;A-U Alle economische activiteiten;2022/'23;11130
7265;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;A-U Alle economische activiteiten;2023/'24;12350
7266;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;A Landbouw, bosbouw en visserij;2018/'19;100
7267;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;A Landbouw, bosbouw en visserij;2019/'20;110
7268;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;A Landbouw, bosbouw en visserij;2020/'21;90
7269;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;A Landbouw, bosbouw en visserij;2021/'22;110
7270;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;A Landbouw, bosbouw en visserij;2022/'23;90
7271;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;A Landbouw, bosbouw en visserij;2023/'24;120
7272;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;B-E Nijverheid (geen bouw) en energie;2018/'19;610
7273;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;B-E Nijverheid (geen bouw) en energie;2019/'20;610
7274;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;B-E Nijverheid (geen bouw) en energie;2020/'21;570
7275;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;B-E Nijverheid (geen bouw) en energie;2021/'22;520
7276;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;B-E Nijverheid (geen bouw) en energie;2022/'23;530
7277;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;B-E Nijverheid (geen bouw) en energie;2023/'24;540
7278;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;F Bouwnijverheid;2018/'19;360
7279;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;F Bouwnijverheid;2019/'20;360
7280;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;F Bouwnijverheid;2020/'21;360
7281;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;F Bouwnijverheid;2021/'22;420
7282;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;F Bouwnijverheid;2022/'23;450
7283;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;F Bouwnijverheid;2023/'24;450
7284;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;G-I Handel, vervoer en horeca;2018/'19;5380
7285;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;G-I Handel, vervoer en horeca;2019/'20;5510
7286;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;G-I Handel, vervoer en horeca;2020/'21;5770
7287;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;G-I Handel, vervoer en horeca;2021/'22;5260
7288;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;G-I Handel, vervoer en horeca;2022/'23;4650
7289;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;G-I Handel, vervoer en horeca;2023/'24;5600
7290;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;J Informatie en communicatie;2018/'19;90
7291;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;J Informatie en communicatie;2019/'20;80
7292;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;70500;J Informatie en communicatie;2020/'21;80
