ID;Geslacht;Leeftijd;Herkomstgroepering;Huishouden;Perioden;TotaleBevolking_1;AlleenArbeidTotaal_2;AlleenWerknemer_3;AlleenZelfstandige_4;WerknemerEnZelfstandige_5;AlleenUitkeringTotaal_6;AlleenAOUitkering_7;AlleenWWUitkering_8;AlleenWWEnAOUitkering_9;AlleenBijstandsuitkering_10;AlleenBijstandsEnAOUitkeringen_11;OverigeUitkeringsontvangers_12;AlleenArbeidEnUitkeringTotaal_13;WerknemerMetAlleenUitkeringTotaal_14;WerknemerMetAlleenEenAOUitkering_15;WerknemerMetAlleenEenWWUitkering_16;WerknemerMetAlleenBijstandsuitkering_17;OverigeWerknemersMetAlleenUitkering_18;ZelfstandigeMetAlleenEenUitkering_19;WerknemerEnZelfstMetAlleenUitk_20;AlleenPensioen_21;AlleenArbeidEnPensioenTotaal_22;WerknemerMetAlleenPensioen_23;ZelfstandigeMetAlleenPensioen_24;WerknemerEnZelfstMetAlleenPensioen_25;AlleenUitkeringEnPensioenTotaal_26;PensioenMetAlleenAOUitkering_27;PensioenMetAlleenWWUitkering_28;PensioenMetAlleenBijstandsuitkering_29;OverigPensioenMetAlleenUitkering_30;ArbeidUitkeringEnPensioen_31;GeenArbeidUitkeringPensioenTotaal_32;NietSchoolgaandeKinderen_33;ScholierStudent_34;OverigePersonen_35
8039;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Institutionele huishoudens;2008, vrijdag 26 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
8040;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Totaal huishoudens;1999, vrijdag 24 september;3.1;2.3;2.1;0.1;0.1;0.4;0.1;0.0;0.0;0.2;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.3
8041;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Totaal huishoudens;2000, vrijdag 29 september;4.0;3.0;2.7;0.2;0.1;0.5;0.1;0.0;0.0;0.3;0.0;0.1;0.2;0.2;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.4
8042;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Totaal huishoudens;2001, vrijdag 28 september;5.4;4.0;3.6;0.3;0.1;0.7;0.2;0.0;0.0;0.3;0.0;0.1;0.2;0.2;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5
8043;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Totaal huishoudens;2002, vrijdag 27 september;7.2;5.2;4.7;0.3;0.2;1.0;0.2;0.1;0.0;0.5;0.0;0.1;0.3;0.3;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.7
8044;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Totaal huishoudens;2003, vrijdag 26 september;9.2;6.3;5.7;0.4;0.2;1.6;0.4;0.3;0.0;0.7;0.0;0.2;0.4;0.4;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.8
8045;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Totaal huishoudens;2004, vrijdag 24 september;11.4;7.6;6.9;0.5;0.2;2.2;0.5;0.4;0.0;0.9;0.0;0.3;0.5;0.4;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;1.2
8046;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Totaal huishoudens;2005, vrijdag 30 september;14.3;9.5;8.6;0.6;0.2;2.7;0.6;0.4;0.0;1.2;0.0;0.4;0.6;0.5;0.1;0.1;0.1;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6;0.0;0.1;1.5
8047;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Totaal huishoudens;2006, vrijdag 29 september;17.7;11.9;10.9;0.7;0.3;3.0;0.7;0.3;0.0;1.4;0.0;0.6;0.9;0.8;0.1;0.1;0.2;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9;0.0;0.1;1.8
8048;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Totaal huishoudens;2007, vrijdag 28 september;21.3;15.1;13.8;0.9;0.4;3.1;0.8;0.3;0.0;1.4;0.0;;0.8;0.8;0.2;0.1;0.2;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;2.2;0.0;0.1;2.1
8049;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Totaal huishoudens;2008, vrijdag 26 september;25.8;18.4;16.7;1.2;0.5;3.7;1.1;0.3;0.0;1.6;0.0;;0.9;0.8;0.2;0.1;0.2;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;2.8;0.0;0.1;2.7
8050;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Particuliere huishoudens;1999, vrijdag 24 september;3.0;2.3;2.1;0.1;0.1;0.3;0.1;0.0;0.0;0.2;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.2
8051;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Particuliere huishoudens;2000, vrijdag 29 september;4.0;3.0;2.7;0.2;0.1;0.4;0.1;0.0;0.0;0.3;0.0;0.1;0.2;0.2;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.4
8052;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Particuliere huishoudens;2001, vrijdag 28 september;5.4;4.0;3.6;0.3;0.1;0.6;0.1;0.0;0.0;0.3;0.0;0.1;0.2;0.2;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5
8053;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Particuliere huishoudens;2002, vrijdag 27 september;7.2;5.2;4.7;0.3;0.2;0.9;0.2;0.1;0.0;0.5;0.0;0.1;0.3;0.3;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.6
8054;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Particuliere huishoudens;2003, vrijdag 26 september;9.1;6.3;5.7;0.4;0.2;1.5;0.3;0.3;0.0;0.7;0.0;0.2;0.4;0.4;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.8
8055;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Particuliere huishoudens;2004, vrijdag 24 september;11.4;7.5;6.9;0.5;0.2;2.2;0.4;0.4;0.0;0.9;0.0;0.3;0.5;0.4;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;1.1
8056;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Particuliere huishoudens;2005, vrijdag 30 september;14.2;9.5;8.6;0.6;0.2;2.6;0.5;0.4;0.0;1.2;0.0;0.4;0.6;0.5;0.1;0.1;0.1;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6;0.0;0.1;1.5
8057;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Particuliere huishoudens;2006, vrijdag 29 september;17.6;11.9;10.9;0.7;0.3;2.9;0.6;0.3;0.0;1.3;0.0;0.6;0.9;0.8;0.1;0.1;0.2;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9;0.0;0.1;1.8
8058;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Particuliere huishoudens;2007, vrijdag 28 september;21.1;15.1;13.8;0.9;0.4;3.0;0.7;0.3;0.0;1.4;0.0;;0.8;0.8;0.2;0.1;0.2;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;2.2;0.0;0.1;2.0
8059;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Particuliere huishoudens;2008, vrijdag 26 september;25.5;18.3;16.7;1.2;0.5;3.5;1.0;0.3;0.0;1.5;0.0;;0.9;0.8;0.2;0.1;0.2;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;2.7;0.0;0.1;2.6
8060;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Institutionele huishoudens;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8061;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Institutionele huishoudens;2000, vrijdag 29 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8062;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Institutionele huishoudens;2001, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8063;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Institutionele huishoudens;2002, vrijdag 27 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8064;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Institutionele huishoudens;2003, vrijdag 26 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8065;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Institutionele huishoudens;2004, vrijdag 24 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8066;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Institutionele huishoudens;2005, vrijdag 30 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8067;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Institutionele huishoudens;2006, vrijdag 29 september;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
8068;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Institutionele huishoudens;2007, vrijdag 28 september;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.1;0.0;0.0;0.1
8069;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 2 ouders buitenl.;Institutionele huishoudens;2008, vrijdag 26 september;0.3;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.1;0.0;0.0;0.1
8070;Totaal mannen en vrouwen;6;Turkije;Totaal huishoudens;1999, vrijdag 24 september;32.2;16.7;14.9;1.2;0.6;7.8;1.8;0.6;0.1;4.2;0.1;1.1;2.3;2.1;0.3;0.3;0.7;0.8;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;0.0;0.0;5.4
8071;Totaal mannen en vrouwen;6;Turkije;Totaal huishoudens;2000, vrijdag 29 september;33.1;18.1;16.1;1.5;0.5;7.5;1.9;0.5;0.1;3.7;0.1;1.2;2.2;2.0;0.4;0.2;0.6;0.8;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.3;0.0;0.0;5.3
8072;Totaal mannen en vrouwen;6;Turkije;Totaal huishoudens;2001, vrijdag 28 september;34.2;19.1;16.7;1.8;0.6;7.6;2.2;0.6;0.1;3.3;0.1;1.3;1.9;1.7;0.4;0.2;0.5;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.6;0.0;0.0;5.5
8073;Totaal mannen en vrouwen;6;Turkije;Totaal huishoudens;2002, vrijdag 27 september;36.7;20.5;17.8;2.0;0.7;8.1;2.4;0.8;0.1;3.3;0.1;1.4;1.8;1.6;0.5;0.3;0.4;0.5;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.3;0.0;0.0;6.3
8074;Totaal mannen en vrouwen;6;Turkije;Totaal huishoudens;2003, vrijdag 26 september;38.2;20.7;18.0;2.1;0.7;9.2;2.5;1.3;0.1;3.7;0.1;1.5;1.7;1.5;0.4;0.3;0.4;0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.6;0.0;0.0;6.5
8075;Totaal mannen en vrouwen;6;Turkije;Totaal huishoudens;2004, vrijdag 24 september;39.0;20.4;17.8;2.1;0.6;9.5;2.4;1.5;0.1;3.9;0.1;1.4;1.6;1.4;0.3;0.3;0.4;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.4;0.0;0.1;7.4
8076;Totaal mannen en vrouwen;6;Turkije;Totaal huishoudens;2005, vrijdag 30 september;38.0;20.1;17.7;1.9;0.6;8.8;1.8;1.2;0.1;4.0;0.1;1.6;1.4;1.3;0.2;0.3;0.4;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.7;0.0;0.1;7.6
8077;Totaal mannen en vrouwen;6;Turkije;Totaal huishoudens;2006, vrijdag 29 september;36.5;20.2;17.7;1.9;0.6;7.4;1.4;0.7;0.0;3.5;0.1;1.7;1.7;1.5;0.2;0.2;0.4;0.7;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.3;0.0;0.1;7.1
8078;Totaal mannen en vrouwen;6;Turkije;Totaal huishoudens;2007, vrijdag 28 september;35.7;21.0;18.3;2.1;0.7;6.3;1.3;0.5;0.0;3.0;0.0;;1.5;1.4;0.2;0.1;0.4;0.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;6.8;0.0;0.2;6.7
8079;Totaal mannen en vrouwen;6;Turkije;Totaal huishoudens;2008, vrijdag 26 september;35.6;21.7;18.9;2.2;0.7;5.6;1.5;0.4;0.0;2.5;0.0;;1.3;1.2;0.2;0.1;0.3;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;6.9;0.0;0.2;6.7
8080;Totaal mannen en vrouwen;6;Turkije;Particuliere huishoudens;1999, vrijdag 24 september;32.1;16.7;14.9;1.2;0.6;7.7;1.7;0.6;0.1;4.2;0.1;1.1;2.3;2.1;0.3;0.3;0.7;0.8;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.3;0.0;0.0;5.3
8081;Totaal mannen en vrouwen;6;Turkije;Particuliere huishoudens;2000, vrijdag 29 september;33.0;18.1;16.1;1.5;0.5;7.5;1.9;0.5;0.1;3.7;0.1;1.2;2.1;2.0;0.4;0.2;0.6;0.8;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.3;0.0;0.0;5.3
8082;Totaal mannen en vrouwen;6;Turkije;Particuliere huishoudens;2001, vrijdag 28 september;34.0;19.1;16.7;1.8;0.6;7.5;2.2;0.6;0.1;3.3;0.1;1.3;1.9;1.7;0.4;0.2;0.5;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5;0.0;0.0;5.5
8083;Totaal mannen en vrouwen;6;Turkije;Particuliere huishoudens;2002, vrijdag 27 september;36.6;20.5;17.8;2.0;0.7;8.1;2.3;0.8;0.1;3.3;0.1;1.4;1.8;1.6;0.5;0.3;0.4;0.5;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.3;0.0;0.0;6.3
8084;Totaal mannen en vrouwen;6;Turkije;Particuliere huishoudens;2003, vrijdag 26 september;38.0;20.7;18.0;2.1;0.7;9.1;2.5;1.3;0.1;3.7;0.1;1.5;1.7;1.5;0.4;0.3;0.4;0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.5;0.0;0.0;6.5
8085;Totaal mannen en vrouwen;6;Turkije;Particuliere huishoudens;2004, vrijdag 24 september;38.8;20.4;17.8;2.1;0.6;9.4;2.4;1.5;0.1;3.9;0.1;1.4;1.6;1.4;0.3;0.3;0.4;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.4;0.0;0.1;7.3
8086;Totaal mannen en vrouwen;6;Turkije;Particuliere huishoudens;2005, vrijdag 30 september;37.9;20.1;17.6;1.9;0.6;8.7;1.7;1.2;0.1;4.0;0.1;1.6;1.4;1.3;0.2;0.3;0.4;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.6;0.0;0.1;7.5
8087;Totaal mannen en vrouwen;6;Turkije;Particuliere huishoudens;2006, vrijdag 29 september;36.3;20.2;17.7;1.9;0.6;7.3;1.4;0.7;0.0;3.4;0.1;1.7;1.7;1.5;0.2;0.2;0.4;0.7;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.2;0.0;0.1;7.1
8088;Totaal mannen en vrouwen;6;Turkije;Particuliere huishoudens;2007, vrijdag 28 september;35.5;21.0;18.3;2.1;0.7;6.2;1.3;0.5;0.0;2.9;0.0;;1.5;1.3;0.2;0.1;0.4;0.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;6.8;0.0;0.2;6.6
8089;Totaal mannen en vrouwen;6;Turkije;Particuliere huishoudens;2008, vrijdag 26 september;35.4;21.7;18.9;2.2;0.7;5.6;1.4;0.4;0.0;2.5;0.0;;1.3;1.2;0.2;0.1;0.3;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;6.8;0.0;0.2;6.7
8090;Totaal mannen en vrouwen;6;Turkije;Institutionele huishoudens;1999, vrijdag 24 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8091;Totaal mannen en vrouwen;6;Turkije;Institutionele huishoudens;2000, vrijdag 29 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8092;Totaal mannen en vrouwen;6;Turkije;Institutionele huishoudens;2001, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8093;Totaal mannen en vrouwen;6;Turkije;Institutionele huishoudens;2002, vrijdag 27 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8094;Totaal mannen en vrouwen;6;Turkije;Institutionele huishoudens;2003, vrijdag 26 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
8095;Totaal mannen en vrouwen;6;Turkije;Institutionele huishoudens;2004, vrijdag 24 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
8096;Totaal mannen en vrouwen;6;Turkije;Institutionele huishoudens;2005, vrijdag 30 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
8097;Totaal mannen en vrouwen;6;Turkije;Institutionele huishoudens;2006, vrijdag 29 september;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
8098;Totaal mannen en vrouwen;6;Turkije;Institutionele huishoudens;2007, vrijdag 28 september;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.1;0.0;0.0;0.1
8099;Totaal mannen en vrouwen;6;Turkije;Institutionele huishoudens;2008, vrijdag 26 september;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.1;0.0;0.0;0.1
8100;Totaal mannen en vrouwen;6;Turkije, 1e generatie;Totaal huishoudens;1999, vrijdag 24 september;31.3;16.2;14.4;1.2;0.5;7.6;1.7;0.6;0.1;4.2;0.1;1.0;2.2;2.1;0.3;0.3;0.7;0.8;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.3;0.0;0.0;5.3
8101;Totaal mannen en vrouwen;6;Turkije, 1e generatie;Totaal huishoudens;2000, vrijdag 29 september;31.8;17.2;15.3;1.4;0.5;7.3;1.9;0.5;0.1;3.6;0.1;1.2;2.1;1.9;0.4;0.2;0.6;0.8;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.2;0.0;0.0;5.2
8102;Totaal mannen en vrouwen;6;Turkije, 1e generatie;Totaal huishoudens;2001, vrijdag 28 september;32.3;17.9;15.5;1.7;0.6;7.3;2.1;0.6;0.1;3.2;0.1;1.2;1.8;1.6;0.4;0.2;0.5;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;0.0;0.0;5.4
8103;Totaal mannen en vrouwen;6;Turkije, 1e generatie;Totaal huishoudens;2002, vrijdag 27 september;34.1;18.7;16.2;1.8;0.6;7.7;2.2;0.7;0.1;3.1;0.1;1.4;1.7;1.5;0.4;0.2;0.4;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.1;0.0;0.0;6.0
8104;Totaal mannen en vrouwen;6;Turkije, 1e generatie;Totaal huishoudens;2003, vrijdag 26 september;34.6;18.4;15.9;1.9;0.6;8.5;2.3;1.2;0.1;3.4;0.1;1.3;1.5;1.4;0.3;0.3;0.3;0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.2;0.0;0.0;6.1
8105;Totaal mannen en vrouwen;6;Turkije, 1e generatie;Totaal huishoudens;2004, vrijdag 24 september;34.4;17.6;15.2;1.8;0.5;8.5;2.1;1.3;0.1;3.6;0.1;1.2;1.4;1.3;0.3;0.3;0.3;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9;0.0;0.1;6.9
8106;Totaal mannen en vrouwen;6;Turkije, 1e generatie;Totaal huishoudens;2005, vrijdag 30 september;32.3;16.6;14.4;1.7;0.5;7.5;1.5;1.0;0.1;3.5;0.1;1.4;1.2;1.1;0.2;0.3;0.3;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.1;6.9
