ID;Geslacht;Leeftijd;Migratieachtergrond;Onderwijssoort;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
4067;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Vavo;2020/'21;190;30;160;15.0
4068;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Totaal onderwijs;2012/'13;23040;1540;21500;7.0
4069;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Totaal onderwijs;2013/'14;22520;1480;21040;7.0
4070;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Totaal onderwijs;2014/'15;23040;1430;21600;6.0
4071;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Totaal onderwijs;2015/'16;23700;1430;22280;6.0
4072;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Totaal onderwijs;2016/'17;24350;1450;22900;6.0
4073;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Totaal onderwijs;2017/'18;25800;1640;24160;6.0
4074;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Totaal onderwijs;2018/'19;26260;1600;24660;6.0
4075;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Totaal onderwijs;2019/20;26470;1190;25280;4.0
4076;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Totaal onderwijs;2020/'21;26120;1280;24840;5.0
4077;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2012/'13;5870;210;5660;4.0
4078;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2013/'14;5680;220;5460;4.0
4079;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2014/'15;5680;240;5430;4.0
4080;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2015/'16;6010;300;5710;5.0
4081;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2016/'17;6570;370;6200;6.0
4082;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2017/'18;7020;400;6620;6.0
4083;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2018/'19;7000;330;6670;5.0
4084;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2019/20;7020;240;6790;3.0
4085;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2020/'21;6780;230;6550;3.0
4086;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Mbo (incl. extranei);2012/'13;16210;1240;14970;8.0
4087;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Mbo (incl. extranei);2013/'14;15980;1160;14820;7.0
4088;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Mbo (incl. extranei);2014/'15;16470;1090;15380;7.0
4089;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Mbo (incl. extranei);2015/'16;16830;1040;15780;6.0
4090;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Mbo (incl. extranei);2016/'17;16840;970;15870;6.0
4091;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Mbo (incl. extranei);2017/'18;17740;1120;16620;6.0
4092;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Mbo (incl. extranei);2018/'19;18150;1160;16990;6.0
4093;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Mbo (incl. extranei);2019/20;18350;880;17480;5.0
4094;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Mbo (incl. extranei);2020/'21;18780;1000;17790;5.0
4095;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Vavo;2012/'13;970;100;870;10.0
4096;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Vavo;2013/'14;870;100;770;11.0
4097;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Vavo;2014/'15;890;100;790;11.0
4098;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Vavo;2015/'16;860;80;780;9.0
4099;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Vavo;2016/'17;950;110;840;12.0
4100;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Vavo;2017/'18;1040;120;920;12.0
4101;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Vavo;2018/'19;1120;110;1010;10.0
4102;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Vavo;2019/20;1090;80;1020;7.0
4103;Vrouwen;18 tot 20 jaar;Totaal niet-westerse migratieachtergrond;Vavo;2020/'21;560;60;500;10.0
4104;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Totaal onderwijs;2012/'13;5020;410;4610;8.0
4105;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Totaal onderwijs;2013/'14;4830;420;4410;9.0
4106;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Totaal onderwijs;2014/'15;4630;390;4250;8.0
4107;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Totaal onderwijs;2015/'16;4480;410;4070;9.0
4108;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Totaal onderwijs;2016/'17;4630;450;4180;10.0
4109;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Totaal onderwijs;2017/'18;4970;530;4440;11.0
4110;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Totaal onderwijs;2018/'19;4910;430;4480;9.0
4111;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Totaal onderwijs;2019/20;5150;350;4800;7.0
4112;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Totaal onderwijs;2020/'21;5440;370;5070;7.0
4113;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2012/'13;1590;100;1500;6.0
4114;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2013/'14;1490;100;1390;7.0
4115;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2014/'15;1470;140;1340;9.0
4116;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2015/'16;1510;180;1330;12.0
4117;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2016/'17;1840;230;1610;13.0
4118;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2017/'18;2010;290;1720;14.0
4119;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2018/'19;1860;200;1660;11.0
4120;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2019/20;1850;160;1690;9.0
4121;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2020/'21;1920;140;1780;7.0
4122;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2012/'13;3230;290;2950;9.0
4123;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2013/'14;3140;300;2840;9.0
4124;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2014/'15;2980;220;2750;8.0
4125;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2015/'16;2800;220;2580;8.0
4126;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2016/'17;2620;180;2440;7.0
4127;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2017/'18;2720;200;2510;8.0
4128;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2018/'19;2820;210;2620;7.0
4129;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2019/20;3080;180;2900;6.0
4130;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2020/'21;3380;210;3160;6.0
4131;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Vavo;2012/'13;190;20;170;12.0
4132;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Vavo;2013/'14;200;20;170;11.0
4133;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Vavo;2014/'15;190;30;160;16.0
4134;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Vavo;2015/'16;170;10;150;8.0
4135;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Vavo;2016/'17;180;40;140;21.0
4136;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Vavo;2017/'18;240;40;210;15.0
4137;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Vavo;2018/'19;230;30;200;13.0
4138;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Vavo;2019/20;220;20;200;8.0
4139;Vrouwen;18 tot 20 jaar;1e gen niet-westerse migratieachtergrond;Vavo;2020/'21;150;10;130;9.0
4140;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Totaal onderwijs;2012/'13;18020;1140;16880;6.0
4141;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Totaal onderwijs;2013/'14;17700;1060;16640;6.0
4142;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Totaal onderwijs;2014/'15;18400;1040;17360;6.0
4143;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Totaal onderwijs;2015/'16;19230;1020;18210;5.0
4144;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Totaal onderwijs;2016/'17;19720;1010;18710;5.0
4145;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Totaal onderwijs;2017/'18;20830;1110;19710;5.0
4146;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Totaal onderwijs;2018/'19;21350;1170;20180;5.0
4147;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Totaal onderwijs;2019/20;21320;840;20480;4.0
4148;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Totaal onderwijs;2020/'21;20680;920;19770;4.0
4149;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2012/'13;4270;110;4160;3.0
4150;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2013/'14;4190;120;4070;3.0
4151;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2014/'15;4210;110;4100;3.0
4152;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2015/'16;4500;120;4380;3.0
4153;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2016/'17;4730;140;4590;3.0
4154;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2017/'18;5000;110;4900;2.0
4155;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2018/'19;5140;130;5010;3.0
4156;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2019/20;5170;80;5090;1.0
4157;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2020/'21;4860;90;4770;2.0
4158;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2012/'13;12970;950;12020;7.0
4159;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2013/'14;12840;860;11980;7.0
4160;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2014/'15;13490;860;12630;6.0
4161;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2015/'16;14030;830;13200;6.0
4162;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2016/'17;14220;790;13430;6.0
4163;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2017/'18;15030;920;14110;6.0
4164;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2018/'19;15320;950;14370;6.0
4165;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2019/20;15270;700;14570;5.0
4166;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2020/'21;15410;780;14620;5.0
4167;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Vavo;2012/'13;770;70;700;9.0
4168;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Vavo;2013/'14;670;80;600;11.0
4169;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Vavo;2014/'15;700;70;630;10.0
4170;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Vavo;2015/'16;690;70;620;10.0
4171;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Vavo;2016/'17;770;70;700;10.0
4172;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Vavo;2017/'18;800;90;710;11.0
4173;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Vavo;2018/'19;890;80;810;9.0
4174;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Vavo;2019/20;880;60;820;7.0
4175;Vrouwen;18 tot 20 jaar;2e gen niet-westerse migratieachtergrond;Vavo;2020/'21;410;40;370;10.0
4176;Vrouwen;18 tot 20 jaar;Turkije;Totaal onderwijs;2012/'13;5420;370;5050;7.0
4177;Vrouwen;18 tot 20 jaar;Turkije;Totaal onderwijs;2013/'14;5220;360;4860;7.0
4178;Vrouwen;18 tot 20 jaar;Turkije;Totaal onderwijs;2014/'15;5380;310;5070;6.0
4179;Vrouwen;18 tot 20 jaar;Turkije;Totaal onderwijs;2015/'16;5370;290;5090;5.0
4180;Vrouwen;18 tot 20 jaar;Turkije;Totaal onderwijs;2016/'17;5230;220;5000;4.0
4181;Vrouwen;18 tot 20 jaar;Turkije;Totaal onderwijs;2017/'18;5300;270;5020;5.0
4182;Vrouwen;18 tot 20 jaar;Turkije;Totaal onderwijs;2018/'19;5150;260;4890;5.0
4183;Vrouwen;18 tot 20 jaar;Turkije;Totaal onderwijs;2019/20;4960;190;4780;4.0
4184;Vrouwen;18 tot 20 jaar;Turkije;Totaal onderwijs;2020/'21;4760;210;4550;4.0
4185;Vrouwen;18 tot 20 jaar;Turkije;Vo (excl. praktijkonderwijs);2012/'13;1040;50;990;5.0
4186;Vrouwen;18 tot 20 jaar;Turkije;Vo (excl. praktijkonderwijs);2013/'14;1050;50;1000;5.0
4187;Vrouwen;18 tot 20 jaar;Turkije;Vo (excl. praktijkonderwijs);2014/'15;1020;40;980;4.0
4188;Vrouwen;18 tot 20 jaar;Turkije;Vo (excl. praktijkonderwijs);2015/'16;1010;50;960;5.0
4189;Vrouwen;18 tot 20 jaar;Turkije;Vo (excl. praktijkonderwijs);2016/'17;980;40;940;4.0
4190;Vrouwen;18 tot 20 jaar;Turkije;Vo (excl. praktijkonderwijs);2017/'18;1000;30;970;3.0
4191;Vrouwen;18 tot 20 jaar;Turkije;Vo (excl. praktijkonderwijs);2018/'19;920;30;890;3.0
4192;Vrouwen;18 tot 20 jaar;Turkije;Vo (excl. praktijkonderwijs);2019/20;900;20;880;2.0
4193;Vrouwen;18 tot 20 jaar;Turkije;Vo (excl. praktijkonderwijs);2020/'21;900;30;880;3.0
4194;Vrouwen;18 tot 20 jaar;Turkije;Mbo (incl. extranei);2012/'13;4170;290;3870;7.0
4195;Vrouwen;18 tot 20 jaar;Turkije;Mbo (incl. extranei);2013/'14;3990;290;3700;7.0
4196;Vrouwen;18 tot 20 jaar;Turkije;Mbo (incl. extranei);2014/'15;4180;250;3920;6.0
4197;Vrouwen;18 tot 20 jaar;Turkije;Mbo (incl. extranei);2015/'16;4210;230;3980;5.0
4198;Vrouwen;18 tot 20 jaar;Turkije;Mbo (incl. extranei);2016/'17;4060;170;3890;4.0
4199;Vrouwen;18 tot 20 jaar;Turkije;Mbo (incl. extranei);2017/'18;4130;220;3900;5.0
4200;Vrouwen;18 tot 20 jaar;Turkije;Mbo (incl. extranei);2018/'19;4030;210;3820;5.0
4201;Vrouwen;18 tot 20 jaar;Turkije;Mbo (incl. extranei);2019/20;3910;160;3750;4.0
4202;Vrouwen;18 tot 20 jaar;Turkije;Mbo (incl. extranei);2020/'21;3780;180;3600;5.0
4203;Vrouwen;18 tot 20 jaar;Turkije;Vavo;2012/'13;220;30;190;14.0
4204;Vrouwen;18 tot 20 jaar;Turkije;Vavo;2013/'14;180;20;160;12.0
4205;Vrouwen;18 tot 20 jaar;Turkije;Vavo;2014/'15;190;20;170;9.0
4206;Vrouwen;18 tot 20 jaar;Turkije;Vavo;2015/'16;160;10;150;9.0
4207;Vrouwen;18 tot 20 jaar;Turkije;Vavo;2016/'17;190;10;180;6.0
4208;Vrouwen;18 tot 20 jaar;Turkije;Vavo;2017/'18;170;20;150;11.0
4209;Vrouwen;18 tot 20 jaar;Turkije;Vavo;2018/'19;200;20;180;9.0
4210;Vrouwen;18 tot 20 jaar;Turkije;Vavo;2019/20;160;10;150;
4211;Vrouwen;18 tot 20 jaar;Turkije;Vavo;2020/'21;80;10;70;
4212;Vrouwen;18 tot 20 jaar;Marokko;Totaal onderwijs;2012/'13;4820;300;4530;6.0
4213;Vrouwen;18 tot 20 jaar;Marokko;Totaal onderwijs;2013/'14;4670;300;4370;6.0
4214;Vrouwen;18 tot 20 jaar;Marokko;Totaal onderwijs;2014/'15;4910;290;4620;6.0
4215;Vrouwen;18 tot 20 jaar;Marokko;Totaal onderwijs;2015/'16;5090;270;4830;5.0
4216;Vrouwen;18 tot 20 jaar;Marokko;Totaal onderwijs;2016/'17;5110;290;4830;6.0
4217;Vrouwen;18 tot 20 jaar;Marokko;Totaal onderwijs;2017/'18;5490;310;5180;6.0
4218;Vrouwen;18 tot 20 jaar;Marokko;Totaal onderwijs;2018/'19;5690;300;5380;5.0
4219;Vrouwen;18 tot 20 jaar;Marokko;Totaal onderwijs;2019/20;5720;210;5510;4.0
4220;Vrouwen;18 tot 20 jaar;Marokko;Totaal onderwijs;2020/'21;5670;240;5440;4.0
4221;Vrouwen;18 tot 20 jaar;Marokko;Vo (excl. praktijkonderwijs);2012/'13;960;30;930;3.0
4222;Vrouwen;18 tot 20 jaar;Marokko;Vo (excl. praktijkonderwijs);2013/'14;850;30;820;4.0
4223;Vrouwen;18 tot 20 jaar;Marokko;Vo (excl. praktijkonderwijs);2014/'15;890;30;860;3.0
4224;Vrouwen;18 tot 20 jaar;Marokko;Vo (excl. praktijkonderwijs);2015/'16;990;30;960;3.0
4225;Vrouwen;18 tot 20 jaar;Marokko;Vo (excl. praktijkonderwijs);2016/'17;980;30;950;3.0
4226;Vrouwen;18 tot 20 jaar;Marokko;Vo (excl. praktijkonderwijs);2017/'18;1080;30;1060;2.0
4227;Vrouwen;18 tot 20 jaar;Marokko;Vo (excl. praktijkonderwijs);2018/'19;1170;30;1140;3.0
4228;Vrouwen;18 tot 20 jaar;Marokko;Vo (excl. praktijkonderwijs);2019/20;1160;20;1150;1.0
4229;Vrouwen;18 tot 20 jaar;Marokko;Vo (excl. praktijkonderwijs);2020/'21;1160;20;1140;2.0
4230;Vrouwen;18 tot 20 jaar;Marokko;Mbo (incl. extranei);2012/'13;3700;260;3450;7.0
4231;Vrouwen;18 tot 20 jaar;Marokko;Mbo (incl. extranei);2013/'14;3680;250;3430;7.0
4232;Vrouwen;18 tot 20 jaar;Marokko;Mbo (incl. extranei);2014/'15;3870;250;3620;6.0
4233;Vrouwen;18 tot 20 jaar;Marokko;Mbo (incl. extranei);2015/'16;3960;230;3740;6.0
4234;Vrouwen;18 tot 20 jaar;Marokko;Mbo (incl. extranei);2016/'17;3970;240;3730;6.0
4235;Vrouwen;18 tot 20 jaar;Marokko;Mbo (incl. extranei);2017/'18;4250;270;3990;6.0
4236;Vrouwen;18 tot 20 jaar;Marokko;Mbo (incl. extranei);2018/'19;4320;250;4060;6.0
4237;Vrouwen;18 tot 20 jaar;Marokko;Mbo (incl. extranei);2019/20;4340;180;4160;4.0
4238;Vrouwen;18 tot 20 jaar;Marokko;Mbo (incl. extranei);2020/'21;4420;200;4210;5.0
4239;Vrouwen;18 tot 20 jaar;Marokko;Vavo;2012/'13;160;10;150;8.0
4240;Vrouwen;18 tot 20 jaar;Marokko;Vavo;2013/'14;140;20;120;12.0
4241;Vrouwen;18 tot 20 jaar;Marokko;Vavo;2014/'15;150;20;140;10.0
4242;Vrouwen;18 tot 20 jaar;Marokko;Vavo;2015/'16;150;10;130;10.0
4243;Vrouwen;18 tot 20 jaar;Marokko;Vavo;2016/'17;160;20;140;9.0
4244;Vrouwen;18 tot 20 jaar;Marokko;Vavo;2017/'18;150;20;130;13.0
4245;Vrouwen;18 tot 20 jaar;Marokko;Vavo;2018/'19;200;20;180;9.0
4246;Vrouwen;18 tot 20 jaar;Marokko;Vavo;2019/20;210;10;200;6.0
4247;Vrouwen;18 tot 20 jaar;Marokko;Vavo;2020/'21;100;10;90;
4248;Vrouwen;18 tot 20 jaar;Suriname;Totaal onderwijs;2012/'13;3730;240;3490;6.0
4249;Vrouwen;18 tot 20 jaar;Suriname;Totaal onderwijs;2013/'14;3650;220;3430;6.0
4250;Vrouwen;18 tot 20 jaar;Suriname;Totaal onderwijs;2014/'15;3650;220;3430;6.0
4251;Vrouwen;18 tot 20 jaar;Suriname;Totaal onderwijs;2015/'16;3680;200;3480;5.0
4252;Vrouwen;18 tot 20 jaar;Suriname;Totaal onderwijs;2016/'17;3700;210;3490;6.0
4253;Vrouwen;18 tot 20 jaar;Suriname;Totaal onderwijs;2017/'18;3660;230;3430;6.0
4254;Vrouwen;18 tot 20 jaar;Suriname;Totaal onderwijs;2018/'19;3590;220;3360;6.0
4255;Vrouwen;18 tot 20 jaar;Suriname;Totaal onderwijs;2019/20;3450;150;3300;4.0
4256;Vrouwen;18 tot 20 jaar;Suriname;Totaal onderwijs;2020/'21;3160;170;2990;5.0
4257;Vrouwen;18 tot 20 jaar;Suriname;Vo (excl. praktijkonderwijs);2012/'13;800;20;780;3.0
4258;Vrouwen;18 tot 20 jaar;Suriname;Vo (excl. praktijkonderwijs);2013/'14;800;20;780;3.0
4259;Vrouwen;18 tot 20 jaar;Suriname;Vo (excl. praktijkonderwijs);2014/'15;770;20;750;2.0
4260;Vrouwen;18 tot 20 jaar;Suriname;Vo (excl. praktijkonderwijs);2015/'16;800;20;780;3.0
4261;Vrouwen;18 tot 20 jaar;Suriname;Vo (excl. praktijkonderwijs);2016/'17;810;20;790;2.0
4262;Vrouwen;18 tot 20 jaar;Suriname;Vo (excl. praktijkonderwijs);2017/'18;780;20;760;3.0
4263;Vrouwen;18 tot 20 jaar;Suriname;Vo (excl. praktijkonderwijs);2018/'19;800;20;780;3.0
4264;Vrouwen;18 tot 20 jaar;Suriname;Vo (excl. praktijkonderwijs);2019/20;800;20;790;2.0
4265;Vrouwen;18 tot 20 jaar;Suriname;Vo (excl. praktijkonderwijs);2020/'21;670;20;650;3.0
4266;Vrouwen;18 tot 20 jaar;Suriname;Mbo (incl. extranei);2012/'13;2760;210;2550;7.0
4267;Vrouwen;18 tot 20 jaar;Suriname;Mbo (incl. extranei);2013/'14;2700;180;2520;7.0
4268;Vrouwen;18 tot 20 jaar;Suriname;Mbo (incl. extranei);2014/'15;2720;180;2540;7.0
4269;Vrouwen;18 tot 20 jaar;Suriname;Mbo (incl. extranei);2015/'16;2750;170;2580;6.0
4270;Vrouwen;18 tot 20 jaar;Suriname;Mbo (incl. extranei);2016/'17;2740;170;2570;6.0
4271;Vrouwen;18 tot 20 jaar;Suriname;Mbo (incl. extranei);2017/'18;2720;200;2520;7.0
4272;Vrouwen;18 tot 20 jaar;Suriname;Mbo (incl. extranei);2018/'19;2650;190;2460;7.0
4273;Vrouwen;18 tot 20 jaar;Suriname;Mbo (incl. extranei);2019/20;2500;120;2380;5.0
4274;Vrouwen;18 tot 20 jaar;Suriname;Mbo (incl. extranei);2020/'21;2420;140;2280;6.0
4275;Vrouwen;18 tot 20 jaar;Suriname;Vavo;2012/'13;170;10;160;7.0
4276;Vrouwen;18 tot 20 jaar;Suriname;Vavo;2013/'14;150;20;130;11.0
4277;Vrouwen;18 tot 20 jaar;Suriname;Vavo;2014/'15;160;20;140;13.0
4278;Vrouwen;18 tot 20 jaar;Suriname;Vavo;2015/'16;140;20;120;11.0
4279;Vrouwen;18 tot 20 jaar;Suriname;Vavo;2016/'17;150;20;140;10.0
4280;Vrouwen;18 tot 20 jaar;Suriname;Vavo;2017/'18;160;10;140;9.0
4281;Vrouwen;18 tot 20 jaar;Suriname;Vavo;2018/'19;140;10;120;10.0
4282;Vrouwen;18 tot 20 jaar;Suriname;Vavo;2019/20;150;10;140;8.0
4283;Vrouwen;18 tot 20 jaar;Suriname;Vavo;2020/'21;70;10;60;
4284;Vrouwen;18 tot 20 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2012/'13;1770;150;1610;9.0
4285;Vrouwen;18 tot 20 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2013/'14;1660;120;1540;7.0
4286;Vrouwen;18 tot 20 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2014/'15;1600;110;1490;7.0
4287;Vrouwen;18 tot 20 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2015/'16;1650;120;1540;7.0
4288;Vrouwen;18 tot 20 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2016/'17;1690;130;1560;8.0
4289;Vrouwen;18 tot 20 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2017/'18;1760;120;1640;7.0
4290;Vrouwen;18 tot 20 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2018/'19;1800;140;1660;8.0
4291;Vrouwen;18 tot 20 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2019/20;1760;90;1670;5.0
