ID;Geslacht;KenmerkenPersonen;CaribischNederland;Perioden;Personen_1;PersoonlijkBrutoInkomenGemiddeld_2;PersoonlijkBrutoInkomenMediaan_3;PersoonlijkInkomenGemiddeld_4;PersoonlijkInkomenMediaan_5
3087;Vrouwen;Leeftijd: 50 tot 60 jaar;Bonaire;2014;1150.0;27.5;19.2;25.2;18.5
3088;Vrouwen;Leeftijd: 50 tot 60 jaar;Bonaire;2015;1150.0;28.6;19.9;26.1;19.3
3089;Vrouwen;Leeftijd: 50 tot 60 jaar;Bonaire;2016;1250.0;29.2;20.2;26.1;19.6
3090;Vrouwen;Leeftijd: 50 tot 60 jaar;Bonaire;2017;1250.0;30.6;20.2;27.0;19.2
3091;Vrouwen;Leeftijd: 50 tot 60 jaar;Bonaire;2018;1300.0;30.3;20.9;26.9;19.8
3092;Vrouwen;Leeftijd: 50 tot 60 jaar;Bonaire;2019;1350.0;30.7;21.4;26.9;20.1
3093;Vrouwen;Leeftijd: 50 tot 60 jaar;Bonaire;2020;1400.0;30.7;20.7;27.3;19.5
3094;Vrouwen;Leeftijd: 50 tot 60 jaar;Bonaire;2021;1450.0;33.4;21.9;29.3;20.3
3095;Vrouwen;Leeftijd: 50 tot 60 jaar;Bonaire;2022;1450.0;35.0;23.1;30.9;21.8
3096;Vrouwen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2011;150.0;26.7;20.3;24.2;19.0
3097;Vrouwen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2012;150.0;31.0;23.2;27.9;22.1
3098;Vrouwen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2013;150.0;33.6;23.3;30.5;22.6
3099;Vrouwen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2014;150.0;38.2;34.0;34.6;31.3
3100;Vrouwen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2015;150.0;41.3;35.2;36.9;31.6
3101;Vrouwen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2016;200.0;39.2;32.7;35.1;30.3
3102;Vrouwen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2017;200.0;40.7;34.8;36.4;33.3
3103;Vrouwen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2018;200.0;42.0;34.4;37.1;31.5
3104;Vrouwen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2019;200.0;45.7;35.5;40.6;33.6
3105;Vrouwen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2020;200.0;45.0;36.7;40.0;33.5
3106;Vrouwen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2021;200.0;41.7;29.6;37.7;28.8
3107;Vrouwen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2022;200.0;44.6;33.9;40.1;31.8
3108;Vrouwen;Leeftijd: 50 tot 60 jaar;Saba;2011;100.0;;;;
3109;Vrouwen;Leeftijd: 50 tot 60 jaar;Saba;2012;100.0;;;;
3110;Vrouwen;Leeftijd: 50 tot 60 jaar;Saba;2013;100.0;;;;
3111;Vrouwen;Leeftijd: 50 tot 60 jaar;Saba;2014;100.0;;;;
3112;Vrouwen;Leeftijd: 50 tot 60 jaar;Saba;2015;100.0;;;;
3113;Vrouwen;Leeftijd: 50 tot 60 jaar;Saba;2016;100.0;;;;
3114;Vrouwen;Leeftijd: 50 tot 60 jaar;Saba;2017;100.0;;;;
3115;Vrouwen;Leeftijd: 50 tot 60 jaar;Saba;2018;100.0;;;;
3116;Vrouwen;Leeftijd: 50 tot 60 jaar;Saba;2019;100.0;;;;
3117;Vrouwen;Leeftijd: 50 tot 60 jaar;Saba;2020;100.0;33.4;26.7;30.1;24.7
3118;Vrouwen;Leeftijd: 50 tot 60 jaar;Saba;2021;100.0;37.0;32.3;33.8;29.2
3119;Vrouwen;Leeftijd: 50 tot 60 jaar;Saba;2022;100.0;41.4;35.7;37.4;32.5
3120;Vrouwen;Leeftijd: 60 jaar en ouder;Caribisch Nederland;2011;1400.0;14.7;7.9;14.4;7.9
3121;Vrouwen;Leeftijd: 60 jaar en ouder;Caribisch Nederland;2012;1500.0;14.8;8.7;14.5;8.6
3122;Vrouwen;Leeftijd: 60 jaar en ouder;Caribisch Nederland;2013;1600.0;16.0;8.7;15.6;8.7
3123;Vrouwen;Leeftijd: 60 jaar en ouder;Caribisch Nederland;2014;1650.0;16.7;9.5;16.2;9.4
3124;Vrouwen;Leeftijd: 60 jaar en ouder;Caribisch Nederland;2015;1750.0;17.2;9.4;16.6;9.4
3125;Vrouwen;Leeftijd: 60 jaar en ouder;Caribisch Nederland;2016;1800.0;18.8;10.6;17.4;10.6
3126;Vrouwen;Leeftijd: 60 jaar en ouder;Caribisch Nederland;2017;1900.0;19.3;11.5;18.0;11.3
3127;Vrouwen;Leeftijd: 60 jaar en ouder;Caribisch Nederland;2018;2050.0;19.5;11.6;18.0;11.5
3128;Vrouwen;Leeftijd: 60 jaar en ouder;Caribisch Nederland;2019;2150.0;20.7;12.2;18.8;12.0
3129;Vrouwen;Leeftijd: 60 jaar en ouder;Caribisch Nederland;2020;2300.0;21.4;13.2;19.7;12.9
3130;Vrouwen;Leeftijd: 60 jaar en ouder;Caribisch Nederland;2021;2400.0;22.1;13.3;20.2;13.0
3131;Vrouwen;Leeftijd: 60 jaar en ouder;Caribisch Nederland;2022;2500.0;23.9;15.6;21.9;15.3
3132;Vrouwen;Leeftijd: 60 jaar en ouder;Bonaire;2011;1150.0;14.8;7.9;14.5;7.9
3133;Vrouwen;Leeftijd: 60 jaar en ouder;Bonaire;2012;1200.0;14.7;8.4;14.4;8.4
3134;Vrouwen;Leeftijd: 60 jaar en ouder;Bonaire;2013;1300.0;15.9;8.6;15.6;8.6
3135;Vrouwen;Leeftijd: 60 jaar en ouder;Bonaire;2014;1300.0;16.6;8.7;16.2;8.7
3136;Vrouwen;Leeftijd: 60 jaar en ouder;Bonaire;2015;1400.0;17.3;8.8;16.7;8.8
3137;Vrouwen;Leeftijd: 60 jaar en ouder;Bonaire;2016;1450.0;18.7;9.5;17.3;9.1
3138;Vrouwen;Leeftijd: 60 jaar en ouder;Bonaire;2017;1550.0;19.1;9.6;17.8;9.3
3139;Vrouwen;Leeftijd: 60 jaar en ouder;Bonaire;2018;1650.0;18.8;9.7;17.4;9.4
3140;Vrouwen;Leeftijd: 60 jaar en ouder;Bonaire;2019;1750.0;19.8;11.3;18.0;11.0
3141;Vrouwen;Leeftijd: 60 jaar en ouder;Bonaire;2020;1850.0;20.3;12.7;18.9;12.5
3142;Vrouwen;Leeftijd: 60 jaar en ouder;Bonaire;2021;1950.0;21.3;12.6;19.5;12.3
3143;Vrouwen;Leeftijd: 60 jaar en ouder;Bonaire;2022;2050.0;23.1;15.1;21.2;14.9
3144;Vrouwen;Leeftijd: 60 jaar en ouder;Sint Eustatius;2011;200.0;13.8;8.0;13.5;8.0
3145;Vrouwen;Leeftijd: 60 jaar en ouder;Sint Eustatius;2012;200.0;14.1;9.0;13.8;9.0
3146;Vrouwen;Leeftijd: 60 jaar en ouder;Sint Eustatius;2013;200.0;15.1;9.4;14.7;9.4
3147;Vrouwen;Leeftijd: 60 jaar en ouder;Sint Eustatius;2014;200.0;14.9;9.5;14.5;9.5
3148;Vrouwen;Leeftijd: 60 jaar en ouder;Sint Eustatius;2015;200.0;14.2;9.8;13.8;9.8
3149;Vrouwen;Leeftijd: 60 jaar en ouder;Sint Eustatius;2016;200.0;18.8;10.6;16.7;10.6
3150;Vrouwen;Leeftijd: 60 jaar en ouder;Sint Eustatius;2017;250.0;19.9;11.5;18.4;11.5
3151;Vrouwen;Leeftijd: 60 jaar en ouder;Sint Eustatius;2018;250.0;21.5;12.2;19.0;12.2
3152;Vrouwen;Leeftijd: 60 jaar en ouder;Sint Eustatius;2019;250.0;23.5;12.3;20.7;12.3
3153;Vrouwen;Leeftijd: 60 jaar en ouder;Sint Eustatius;2020;250.0;25.0;15.0;21.8;14.3
3154;Vrouwen;Leeftijd: 60 jaar en ouder;Sint Eustatius;2021;250.0;24.1;15.4;21.5;15.0
3155;Vrouwen;Leeftijd: 60 jaar en ouder;Sint Eustatius;2022;250.0;26.6;17.7;23.9;16.9
3156;Vrouwen;Leeftijd: 60 jaar en ouder;Saba;2011;100.0;15.0;8.5;14.7;8.5
3157;Vrouwen;Leeftijd: 60 jaar en ouder;Saba;2012;100.0;16.6;9.3;16.2;9.3
3158;Vrouwen;Leeftijd: 60 jaar en ouder;Saba;2013;100.0;18.7;9.4;18.0;9.4
3159;Vrouwen;Leeftijd: 60 jaar en ouder;Saba;2014;150.0;20.5;10.3;19.5;10.3
3160;Vrouwen;Leeftijd: 60 jaar en ouder;Saba;2015;150.0;20.1;10.5;19.4;10.5
3161;Vrouwen;Leeftijd: 60 jaar en ouder;Saba;2016;150.0;20.3;13.5;19.3;13.1
3162;Vrouwen;Leeftijd: 60 jaar en ouder;Saba;2017;150.0;21.1;14.6;20.0;14.1
3163;Vrouwen;Leeftijd: 60 jaar en ouder;Saba;2018;150.0;23.7;16.7;22.4;15.7
3164;Vrouwen;Leeftijd: 60 jaar en ouder;Saba;2019;150.0;26.5;18.0;24.8;17.2
3165;Vrouwen;Leeftijd: 60 jaar en ouder;Saba;2020;150.0;28.4;20.6;26.9;20.4
3166;Vrouwen;Leeftijd: 60 jaar en ouder;Saba;2021;150.0;28.0;18.9;26.5;18.6
3167;Vrouwen;Leeftijd: 60 jaar en ouder;Saba;2022;150.0;29.5;19.7;28.2;19.2
3168;Vrouwen;SEC: werknemer en zelfstandige;Caribisch Nederland;2011;4800.0;25.0;19.3;23.0;18.5
3169;Vrouwen;SEC: werknemer en zelfstandige;Caribisch Nederland;2012;5050.0;26.2;20.1;24.1;19.3
3170;Vrouwen;SEC: werknemer en zelfstandige;Caribisch Nederland;2013;5400.0;27.1;21.1;25.0;20.2
3171;Vrouwen;SEC: werknemer en zelfstandige;Caribisch Nederland;2014;5700.0;28.1;21.5;25.8;20.7
3172;Vrouwen;SEC: werknemer en zelfstandige;Caribisch Nederland;2015;5850.0;29.6;22.8;27.0;21.7
3173;Vrouwen;SEC: werknemer en zelfstandige;Caribisch Nederland;2016;6000.0;30.4;23.2;27.4;22.3
3174;Vrouwen;SEC: werknemer en zelfstandige;Caribisch Nederland;2017;6350.0;31.4;23.5;28.3;22.6
3175;Vrouwen;SEC: werknemer en zelfstandige;Caribisch Nederland;2018;6600.0;31.4;23.8;28.4;23.0
3176;Vrouwen;SEC: werknemer en zelfstandige;Caribisch Nederland;2019;7000.0;31.7;23.5;28.5;22.9
3177;Vrouwen;SEC: werknemer en zelfstandige;Caribisch Nederland;2020;7150.0;32.2;23.9;29.1;23.1
3178;Vrouwen;SEC: werknemer en zelfstandige;Caribisch Nederland;2021;7400.0;33.4;24.3;30.2;23.5
3179;Vrouwen;SEC: werknemer en zelfstandige;Caribisch Nederland;2022;7700.0;35.0;26.5;31.5;25.3
3180;Vrouwen;SEC: werknemer en zelfstandige;Bonaire;2011;3850.0;24.1;18.4;22.3;17.7
3181;Vrouwen;SEC: werknemer en zelfstandige;Bonaire;2012;4100.0;25.1;19.1;23.2;18.5
3182;Vrouwen;SEC: werknemer en zelfstandige;Bonaire;2013;4400.0;26.0;20.1;24.0;19.3
3183;Vrouwen;SEC: werknemer en zelfstandige;Bonaire;2014;4650.0;26.8;20.3;24.7;19.6
3184;Vrouwen;SEC: werknemer en zelfstandige;Bonaire;2015;4750.0;28.4;21.8;26.0;20.9
3185;Vrouwen;SEC: werknemer en zelfstandige;Bonaire;2016;4900.0;29.5;22.3;26.6;21.4
3186;Vrouwen;SEC: werknemer en zelfstandige;Bonaire;2017;5150.0;30.5;22.6;27.4;21.7
3187;Vrouwen;SEC: werknemer en zelfstandige;Bonaire;2018;5400.0;30.4;23.1;27.6;22.1
3188;Vrouwen;SEC: werknemer en zelfstandige;Bonaire;2019;5700.0;30.5;22.7;27.5;22.1
3189;Vrouwen;SEC: werknemer en zelfstandige;Bonaire;2020;5900.0;30.9;22.7;28.0;22.1
3190;Vrouwen;SEC: werknemer en zelfstandige;Bonaire;2021;6100.0;32.3;23.2;29.2;22.5
3191;Vrouwen;SEC: werknemer en zelfstandige;Bonaire;2022;6400.0;33.8;25.2;30.4;24.1
3192;Vrouwen;SEC: werknemer en zelfstandige;Sint Eustatius;2011;550.0;28.9;23.8;26.1;22.2
3193;Vrouwen;SEC: werknemer en zelfstandige;Sint Eustatius;2012;600.0;31.0;25.1;28.1;23.8
3194;Vrouwen;SEC: werknemer en zelfstandige;Sint Eustatius;2013;650.0;32.8;26.8;29.7;25.3
3195;Vrouwen;SEC: werknemer en zelfstandige;Sint Eustatius;2014;650.0;34.3;30.0;31.2;27.8
3196;Vrouwen;SEC: werknemer en zelfstandige;Sint Eustatius;2015;650.0;35.4;30.8;32.0;28.5
3197;Vrouwen;SEC: werknemer en zelfstandige;Sint Eustatius;2016;650.0;36.3;31.1;32.6;28.3
3198;Vrouwen;SEC: werknemer en zelfstandige;Sint Eustatius;2017;700.0;37.1;30.2;33.6;28.8
3199;Vrouwen;SEC: werknemer en zelfstandige;Sint Eustatius;2018;750.0;37.1;29.0;33.1;26.8
3200;Vrouwen;SEC: werknemer en zelfstandige;Sint Eustatius;2019;800.0;37.9;28.0;34.0;27.0
3201;Vrouwen;SEC: werknemer en zelfstandige;Sint Eustatius;2020;800.0;38.7;28.6;34.5;27.2
3202;Vrouwen;SEC: werknemer en zelfstandige;Sint Eustatius;2021;850.0;37.9;29.3;34.4;28.0
3203;Vrouwen;SEC: werknemer en zelfstandige;Sint Eustatius;2022;850.0;40.1;31.4;36.2;30.1
3204;Vrouwen;SEC: werknemer en zelfstandige;Saba;2011;350.0;28.0;23.3;25.6;21.7
3205;Vrouwen;SEC: werknemer en zelfstandige;Saba;2012;350.0;30.2;24.4;27.4;22.7
3206;Vrouwen;SEC: werknemer en zelfstandige;Saba;2013;400.0;30.7;25.3;27.8;23.5
3207;Vrouwen;SEC: werknemer en zelfstandige;Saba;2014;400.0;32.8;26.1;29.7;24.2
3208;Vrouwen;SEC: werknemer en zelfstandige;Saba;2015;400.0;33.2;25.8;29.8;24.0
3209;Vrouwen;SEC: werknemer en zelfstandige;Saba;2016;450.0;32.3;24.3;29.2;23.7
3210;Vrouwen;SEC: werknemer en zelfstandige;Saba;2017;450.0;32.7;25.7;29.6;23.9
3211;Vrouwen;SEC: werknemer en zelfstandige;Saba;2018;450.0;34.0;26.3;30.7;25.4
3212;Vrouwen;SEC: werknemer en zelfstandige;Saba;2019;500.0;35.2;26.6;31.6;25.8
3213;Vrouwen;SEC: werknemer en zelfstandige;Saba;2020;450.0;37.3;28.8;33.8;27.7
3214;Vrouwen;SEC: werknemer en zelfstandige;Saba;2021;500.0;38.8;31.3;35.5;29.8
3215;Vrouwen;SEC: werknemer en zelfstandige;Saba;2022;500.0;42.4;32.8;38.6;31.2
3216;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Caribisch Nederland;2011;1300.0;7.6;7.9;7.6;7.9
3217;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Caribisch Nederland;2012;1250.0;7.8;8.4;7.8;8.4
3218;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Caribisch Nederland;2013;1350.0;7.8;8.6;7.7;8.6
3219;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Caribisch Nederland;2014;1350.0;8.1;8.7;8.1;8.7
3220;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Caribisch Nederland;2015;1450.0;7.4;8.8;7.4;8.8
3221;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Caribisch Nederland;2016;1700.0;7.2;7.9;7.0;7.9
3222;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Caribisch Nederland;2017;1750.0;7.3;7.6;7.1;7.6
3223;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Caribisch Nederland;2018;1700.0;7.3;7.8;7.2;7.8
3224;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Caribisch Nederland;2019;1650.0;7.6;7.8;7.4;7.8
3225;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Caribisch Nederland;2020;1750.0;8.8;9.9;8.6;9.8
3226;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Caribisch Nederland;2021;1850.0;8.6;9.6;8.4;9.4
3227;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Caribisch Nederland;2022;1950.0;9.6;10.0;9.3;9.9
3228;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Bonaire;2011;1050.0;7.5;7.9;7.5;7.9
3229;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Bonaire;2012;1000.0;7.7;8.4;7.7;8.4
3230;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Bonaire;2013;1100.0;7.7;8.6;7.6;8.6
3231;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Bonaire;2014;1050.0;8.0;8.7;8.0;8.7
3232;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Bonaire;2015;1150.0;7.3;8.8;7.3;8.8
3233;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Bonaire;2016;1350.0;7.1;7.9;6.9;7.9
3234;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Bonaire;2017;1400.0;7.2;7.6;7.0;7.6
3235;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Bonaire;2018;1350.0;7.1;7.8;7.0;7.8
3236;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Bonaire;2019;1300.0;7.4;7.7;7.2;7.6
3237;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Bonaire;2020;1400.0;8.3;9.7;8.1;9.5
3238;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Bonaire;2021;1500.0;8.1;9.2;8.0;9.1
3239;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Bonaire;2022;1550.0;9.2;9.8;8.9;9.6
3240;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Sint Eustatius;2011;150.0;8.2;8.0;8.2;8.0
3241;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Sint Eustatius;2012;150.0;7.9;9.0;7.9;9.0
3242;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Sint Eustatius;2013;150.0;7.7;9.2;7.7;9.2
3243;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Sint Eustatius;2014;150.0;7.6;9.0;7.6;9.0
3244;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Sint Eustatius;2015;200.0;7.2;8.1;7.2;8.1
3245;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Sint Eustatius;2016;250.0;6.9;6.3;6.6;6.3
3246;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Sint Eustatius;2017;250.0;7.1;6.1;6.8;6.1
3247;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Sint Eustatius;2018;250.0;7.7;7.3;7.5;7.2
3248;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Sint Eustatius;2019;250.0;7.9;8.0;7.7;7.9
3249;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Sint Eustatius;2020;250.0;9.8;9.7;9.5;9.7
3250;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Sint Eustatius;2021;250.0;9.7;9.8;9.2;9.8
3251;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Sint Eustatius;2022;250.0;10.9;10.7;10.6;10.7
3252;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Saba;2011;100.0;;;;
3253;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Saba;2012;100.0;;;;
3254;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Saba;2013;100.0;;;;
3255;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Saba;2014;100.0;;;;
3256;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Saba;2015;100.0;;;;
3257;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Saba;2016;100.0;8.8;10.1;8.4;9.9
3258;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Saba;2017;100.0;9.2;9.9;8.8;9.9
3259;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Saba;2018;100.0;;;;
3260;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Saba;2019;100.0;;;;
3261;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Saba;2020;100.0;12.7;12.7;12.2;12.7
3262;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Saba;2021;100.0;12.7;12.8;12.2;12.8
3263;Vrouwen;SEC: Uitkerings- en pensioenontvanger;Saba;2022;150.0;12.0;13.0;11.9;13.1
3264;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Caribisch Nederland;2011;;;;;
3265;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Caribisch Nederland;2012;;;;;
3266;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Caribisch Nederland;2013;;;;;
3267;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Caribisch Nederland;2014;;;;;
3268;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Caribisch Nederland;2015;;;;;
3269;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Caribisch Nederland;2016;2200.0;5.1;4.9;4.9;4.7
3270;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Caribisch Nederland;2017;2350.0;5.2;5.1;5.0;4.9
3271;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Caribisch Nederland;2018;2400.0;5.3;5.5;5.1;5.3
3272;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Caribisch Nederland;2019;2450.0;5.5;5.7;5.2;5.5
3273;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Caribisch Nederland;2020;2500.0;6.2;6.2;6.0;6.1
3274;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Caribisch Nederland;2021;2500.0;6.0;5.9;5.7;5.8
3275;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Caribisch Nederland;2022;2650.0;6.2;6.0;5.9;5.8
3276;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Bonaire;2011;1450.0;4.7;4.9;4.6;4.9
3277;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Bonaire;2012;1500.0;5.0;5.2;4.9;5.1
3278;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Bonaire;2013;1600.0;5.0;5.1;5.0;5.0
3279;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Bonaire;2014;1650.0;5.2;5.6;5.2;5.4
3280;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Bonaire;2015;1600.0;5.1;5.2;5.0;5.2
3281;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Bonaire;2016;1750.0;4.9;4.7;4.7;4.5
3282;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Bonaire;2017;1850.0;5.0;4.8;4.8;4.7
3283;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Bonaire;2018;1950.0;5.1;5.3;4.9;5.2
3284;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Bonaire;2019;2000.0;5.3;5.5;5.1;5.3
3285;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Bonaire;2020;2050.0;5.9;6.0;5.7;5.9
3286;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Bonaire;2021;2100.0;5.8;5.7;5.4;5.5
3287;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Bonaire;2022;2200.0;6.1;5.8;5.7;5.6
3288;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2011;200.0;5.8;6.5;5.7;6.4
3289;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2012;200.0;5.7;6.5;5.6;6.4
3290;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2013;250.0;6.2;6.9;6.1;6.8
3291;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2014;250.0;6.1;6.5;6.0;6.5
3292;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2015;250.0;5.8;6.3;5.8;6.2
3293;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2016;250.0;5.4;5.0;5.1;4.9
3294;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2017;300.0;5.6;5.1;5.4;5.1
3295;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2018;300.0;5.3;5.3;5.2;4.9
3296;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2019;300.0;5.4;5.7;5.3;5.5
3297;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2020;250.0;6.7;6.7;6.5;6.5
3298;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2021;300.0;6.2;6.7;6.0;6.6
3299;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2022;300.0;6.5;6.6;6.5;6.6
3300;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2011;100.0;5.6;6.7;5.6;6.7
3301;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2012;150.0;7.0;8.4;6.9;8.1
3302;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2013;150.0;6.7;7.3;6.6;7.1
3303;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2014;150.0;7.9;10.0;7.8;9.8
3304;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2015;150.0;6.7;6.8;6.6;6.6
3305;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2016;150.0;6.6;6.8;6.4;6.6
3306;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2017;150.0;7.6;7.7;7.2;7.6
3307;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2018;150.0;7.5;7.7;7.0;7.5
3308;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2019;150.0;7.5;7.6;7.0;7.5
3309;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2020;150.0;9.0;9.7;8.4;9.5
3310;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2021;150.0;9.0;9.7;8.4;9.3
3311;Vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2022;150.0;7.4;7.5;7.3;7.4
3312;Vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2011;;;;;
3313;Vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2012;;;;;
3314;Vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2013;;;;;
3315;Vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2014;;;;;
3316;Vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2015;;;;;
3317;Vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2016;2050.0;14.5;14.2;13.9;13.9
3318;Vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2017;2150.0;15.0;14.7;14.5;14.2
3319;Vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2018;2200.0;15.4;14.9;14.8;14.6
3320;Vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2019;2200.0;15.6;15.4;15.0;15.0
3321;Vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2020;2300.0;15.9;15.4;15.3;15.2
3322;Vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2021;2400.0;15.9;15.5;15.2;15.2
