ID;BedrijfstakBranchesSBI2008;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
7729;4772 Winkels in schoenen en lederwaren;2012 3e kwartaal;105.1;103.0;102.1;-2.3;-0.4;-1.9
7730;4772 Winkels in schoenen en lederwaren;2012 oktober;114.2;112.0;102.0;-7.0;-0.5;-6.5
7731;4772 Winkels in schoenen en lederwaren;2012 november;88.0;110.1;80.0;-10.3;0.7;-10.9
7732;4772 Winkels in schoenen en lederwaren;2012 december;110.4;102.7;107.6;-1.3;1.1;-2.4
7733;4772 Winkels in schoenen en lederwaren;2012 4e kwartaal;104.2;108.3;96.3;-6.1;0.4;-6.4
7734;4772 Winkels in schoenen en lederwaren;2012;99.4;105.9;93.9;-3.3;0.0;-3.2
7735;47721 Winkels in schoenen;2000 januari;74.0;85.3;86.7;;;
7736;47721 Winkels in schoenen;2000 februari;60.5;88.6;68.3;;;
7737;47721 Winkels in schoenen;2000 maart;84.1;96.8;86.9;;;
7738;47721 Winkels in schoenen;2000 1e kwartaal;72.9;90.2;80.7;;;
7739;47721 Winkels in schoenen;2000 april;114.6;98.3;116.6;;;
7740;47721 Winkels in schoenen;2000 mei;130.5;98.4;132.6;;;
7741;47721 Winkels in schoenen;2000 juni;106.0;96.5;109.8;;;
7742;47721 Winkels in schoenen;2000 2e kwartaal;117.0;97.7;119.7;;;
7743;47721 Winkels in schoenen;2000 juli;101.4;86.9;116.7;;;
7744;47721 Winkels in schoenen;2000 augustus;94.2;88.7;106.2;;;
7745;47721 Winkels in schoenen;2000 september;120.9;97.7;123.8;;;
7746;47721 Winkels in schoenen;2000 3e kwartaal;105.5;91.1;115.8;;;
7747;47721 Winkels in schoenen;2000 oktober;121.0;99.1;122.0;;;
7748;47721 Winkels in schoenen;2000 november;96.2;99.3;96.9;;;
7749;47721 Winkels in schoenen;2000 december;110.2;93.3;118.1;;;
7750;47721 Winkels in schoenen;2000 4e kwartaal;109.1;97.3;112.2;;;
7751;47721 Winkels in schoenen;2000;101.1;94.1;107.5;;;
7752;47721 Winkels in schoenen;2001 januari;77.2;88.4;87.4;4.4;3.6;0.8
7753;47721 Winkels in schoenen;2001 februari;62.5;92.7;67.4;3.3;4.6;-1.2
7754;47721 Winkels in schoenen;2001 maart;89.4;100.1;89.3;6.3;3.5;2.7
7755;47721 Winkels in schoenen;2001 1e kwartaal;76.4;93.7;81.5;4.8;3.9;0.9
7756;47721 Winkels in schoenen;2001 april;112.2;102.2;109.8;-2.1;4.0;-5.8
7757;47721 Winkels in schoenen;2001 mei;140.8;103.5;136.1;7.9;5.2;2.6
7758;47721 Winkels in schoenen;2001 juni;118.9;101.6;117.0;12.2;5.3;6.6
7759;47721 Winkels in schoenen;2001 2e kwartaal;124.0;102.4;121.0;5.9;4.8;1.1
7760;47721 Winkels in schoenen;2001 juli;98.8;92.8;106.5;-2.6;6.8;-8.8
7761;47721 Winkels in schoenen;2001 augustus;94.5;96.2;98.2;0.3;8.4;-7.5
7762;47721 Winkels in schoenen;2001 september;139.0;107.7;129.0;14.9;10.3;4.2
7763;47721 Winkels in schoenen;2001 3e kwartaal;110.8;98.9;112.0;5.0;8.6;-3.3
7764;47721 Winkels in schoenen;2001 oktober;120.3;108.3;111.0;-0.6;9.3;-9.0
7765;47721 Winkels in schoenen;2001 november;98.7;108.5;90.9;2.6;9.3;-6.1
7766;47721 Winkels in schoenen;2001 december;114.5;102.2;112.1;3.9;9.5;-5.1
7767;47721 Winkels in schoenen;2001 4e kwartaal;111.1;106.3;104.5;1.9;9.3;-6.9
7768;47721 Winkels in schoenen;2001;105.6;100.4;105.2;4.4;6.7;-2.1
7769;47721 Winkels in schoenen;2002 januari;77.8;97.2;80.0;0.7;9.9;-8.4
7770;47721 Winkels in schoenen;2002 februari;64.2;101.2;63.5;2.8;9.2;-5.8
7771;47721 Winkels in schoenen;2002 maart;97.3;108.6;89.7;8.9;8.4;0.4
7772;47721 Winkels in schoenen;2002 1e kwartaal;79.8;102.3;78.0;4.5;9.1;-4.3
7773;47721 Winkels in schoenen;2002 april;124.2;109.6;113.3;10.7;7.3;3.2
7774;47721 Winkels in schoenen;2002 mei;124.7;109.5;114.0;-11.4;5.8;-16.3
7775;47721 Winkels in schoenen;2002 juni;122.9;107.9;113.9;3.3;6.1;-2.7
7776;47721 Winkels in schoenen;2002 2e kwartaal;123.9;109.0;113.7;0.0;6.4;-6.0
7777;47721 Winkels in schoenen;2002 juli;102.1;97.4;104.8;3.3;5.0;-1.6
7778;47721 Winkels in schoenen;2002 augustus;95.7;100.1;95.7;1.4;4.0;-2.6
7779;47721 Winkels in schoenen;2002 september;130.2;110.6;117.7;-6.3;2.7;-8.8
7780;47721 Winkels in schoenen;2002 3e kwartaal;109.3;102.7;106.4;-1.3;3.8;-4.9
7781;47721 Winkels in schoenen;2002 oktober;129.7;112.1;115.8;7.9;3.4;4.3
7782;47721 Winkels in schoenen;2002 november;95.1;112.2;84.7;-3.7;3.4;-6.9
7783;47721 Winkels in schoenen;2002 december;114.6;104.3;109.9;0.1;2.1;-1.9
7784;47721 Winkels in schoenen;2002 4e kwartaal;113.1;109.5;103.3;1.8;3.0;-1.2
7785;47721 Winkels in schoenen;2002;106.5;105.9;100.6;0.9;5.5;-4.3
7786;47721 Winkels in schoenen;2003 januari;82.4;96.5;85.3;5.9;-0.7;6.6
7787;47721 Winkels in schoenen;2003 februari;66.5;98.5;67.5;3.5;-2.6;6.3
7788;47721 Winkels in schoenen;2003 maart;101.1;108.2;93.4;3.8;-0.4;4.2
7789;47721 Winkels in schoenen;2003 1e kwartaal;83.3;101.1;82.4;4.4;-1.2;5.7
7790;47721 Winkels in schoenen;2003 april;129.6;107.9;120.1;4.3;-1.6;6.0
7791;47721 Winkels in schoenen;2003 mei;123.4;108.3;114.0;-1.1;-1.1;0.0
7792;47721 Winkels in schoenen;2003 juni;114.7;102.3;112.1;-6.6;-5.1;-1.6
7793;47721 Winkels in schoenen;2003 2e kwartaal;122.6;106.2;115.5;-1.1;-2.6;1.5
7794;47721 Winkels in schoenen;2003 juli;97.7;96.1;101.7;-4.3;-1.4;-3.0
7795;47721 Winkels in schoenen;2003 augustus;97.2;100.2;97.0;1.5;0.1;1.4
7796;47721 Winkels in schoenen;2003 september;118.1;110.8;106.6;-9.3;0.2;-9.4
7797;47721 Winkels in schoenen;2003 3e kwartaal;104.3;102.4;101.9;-4.6;-0.3;-4.3
7798;47721 Winkels in schoenen;2003 oktober;124.8;110.5;112.9;-3.8;-1.4;-2.4
7799;47721 Winkels in schoenen;2003 november;89.8;110.5;81.2;-5.6;-1.5;-4.1
7800;47721 Winkels in schoenen;2003 december;100.7;103.3;97.4;-12.1;-0.9;-11.3
7801;47721 Winkels in schoenen;2003 4e kwartaal;105.1;108.1;97.2;-7.1;-1.3;-5.9
7802;47721 Winkels in schoenen;2003;103.8;104.4;99.4;-2.6;-1.4;-1.2
7803;47721 Winkels in schoenen;2004 januari;81.0;95.4;84.9;-1.6;-1.2;-0.4
7804;47721 Winkels in schoenen;2004 februari;61.7;99.5;61.9;-7.3;1.0;-8.2
7805;47721 Winkels in schoenen;2004 maart;88.6;105.1;84.3;-12.3;-2.8;-9.8
7806;47721 Winkels in schoenen;2004 1e kwartaal;77.1;100.0;77.1;-7.5;-1.0;-6.5
7807;47721 Winkels in schoenen;2004 april;122.5;106.5;115.0;-5.5;-1.3;-4.3
7808;47721 Winkels in schoenen;2004 mei;117.3;106.5;110.2;-4.9;-1.7;-3.3
7809;47721 Winkels in schoenen;2004 juni;109.1;101.4;107.6;-4.9;-0.9;-4.0
7810;47721 Winkels in schoenen;2004 2e kwartaal;116.3;104.8;111.0;-5.1;-1.3;-3.9
7811;47721 Winkels in schoenen;2004 juli;95.3;93.2;102.2;-2.5;-3.0;0.5
7812;47721 Winkels in schoenen;2004 augustus;91.0;96.7;94.1;-6.4;-3.5;-3.0
7813;47721 Winkels in schoenen;2004 september;113.6;106.7;106.5;-3.8;-3.7;-0.1
7814;47721 Winkels in schoenen;2004 3e kwartaal;100.0;98.9;101.1;-4.2;-3.4;-0.8
7815;47721 Winkels in schoenen;2004 oktober;113.6;108.6;104.6;-8.9;-1.7;-7.4
7816;47721 Winkels in schoenen;2004 november;80.6;107.0;75.3;-10.2;-3.2;-7.3
7817;47721 Winkels in schoenen;2004 december;101.9;97.1;104.9;1.2;-6.0;7.7
7818;47721 Winkels in schoenen;2004 4e kwartaal;98.7;104.3;94.7;-6.1;-3.6;-2.6
7819;47721 Winkels in schoenen;2004;98.0;102.0;96.1;-5.6;-2.3;-3.3
7820;47721 Winkels in schoenen;2005 januari;69.3;92.4;75.0;-14.5;-3.2;-11.7
7821;47721 Winkels in schoenen;2005 februari;56.3;95.6;58.9;-8.7;-4.0;-5.0
7822;47721 Winkels in schoenen;2005 maart;91.7;100.8;91.0;3.5;-4.1;8.0
7823;47721 Winkels in schoenen;2005 1e kwartaal;72.4;96.2;75.3;-6.1;-3.8;-2.3
7824;47721 Winkels in schoenen;2005 april;111.6;103.3;108.1;-8.9;-3.0;-6.0
7825;47721 Winkels in schoenen;2005 mei;106.7;103.9;102.7;-9.1;-2.4;-6.8
7826;47721 Winkels in schoenen;2005 juni;113.5;99.0;114.7;4.1;-2.3;6.6
7827;47721 Winkels in schoenen;2005 2e kwartaal;110.6;102.1;108.4;-4.9;-2.6;-2.4
7828;47721 Winkels in schoenen;2005 juli;95.1;92.6;102.8;-0.2;-0.7;0.6
7829;47721 Winkels in schoenen;2005 augustus;96.7;94.3;102.6;6.3;-2.5;9.0
7830;47721 Winkels in schoenen;2005 september;125.9;106.0;118.8;10.8;-0.6;11.5
7831;47721 Winkels in schoenen;2005 3e kwartaal;105.9;97.6;108.5;6.0;-1.3;7.3
7832;47721 Winkels in schoenen;2005 oktober;124.7;107.7;115.8;9.7;-0.8;10.7
7833;47721 Winkels in schoenen;2005 november;96.1;106.4;90.4;19.3;-0.6;20.0
7834;47721 Winkels in schoenen;2005 december;112.3;98.1;114.4;10.2;1.1;9.0
7835;47721 Winkels in schoenen;2005 4e kwartaal;111.0;104.1;106.7;12.5;-0.2;12.7
7836;47721 Winkels in schoenen;2005;100.0;100.0;100.0;2.0;-1.9;4.0
7837;47721 Winkels in schoenen;2006 januari;75.1;92.2;81.4;8.4;-0.1;8.5
7838;47721 Winkels in schoenen;2006 februari;60.0;96.5;62.2;6.7;1.0;5.6
7839;47721 Winkels in schoenen;2006 maart;90.5;103.0;87.9;-1.3;2.2;-3.5
7840;47721 Winkels in schoenen;2006 1e kwartaal;75.2;97.3;77.3;3.8;1.1;2.7
7841;47721 Winkels in schoenen;2006 april;121.2;106.0;114.3;8.6;2.6;5.8
7842;47721 Winkels in schoenen;2006 mei;134.9;105.4;128.0;26.4;1.4;24.7
7843;47721 Winkels in schoenen;2006 juni;118.1;99.7;118.4;4.0;0.7;3.2
7844;47721 Winkels in schoenen;2006 2e kwartaal;124.7;103.7;120.3;12.7;1.6;11.0
7845;47721 Winkels in schoenen;2006 juli;90.4;90.1;100.3;-5.0;-2.7;-2.4
7846;47721 Winkels in schoenen;2006 augustus;118.6;94.9;125.0;22.6;0.6;21.9
7847;47721 Winkels in schoenen;2006 september;126.8;106.3;119.3;0.7;0.3;0.5
7848;47721 Winkels in schoenen;2006 3e kwartaal;111.9;97.1;115.3;5.7;-0.5;6.3
7849;47721 Winkels in schoenen;2006 oktober;131.5;108.5;121.2;5.5;0.7;4.7
7850;47721 Winkels in schoenen;2006 november;103.6;107.5;96.4;7.8;1.1;6.7
7851;47721 Winkels in schoenen;2006 december;117.5;98.8;118.9;4.6;0.6;4.0
7852;47721 Winkels in schoenen;2006 4e kwartaal;117.5;104.9;112.0;5.9;0.8;5.0
7853;47721 Winkels in schoenen;2006;107.3;100.7;106.5;7.3;0.7;6.5
7854;47721 Winkels in schoenen;2007 januari;74.4;92.0;80.9;-0.9;-0.2;-0.7
7855;47721 Winkels in schoenen;2007 februari;65.1;94.2;69.1;8.5;-2.4;11.2
7856;47721 Winkels in schoenen;2007 maart;106.0;104.3;101.6;17.1;1.3;15.6
7857;47721 Winkels in schoenen;2007 1e kwartaal;81.8;96.9;84.5;8.8;-0.4;9.3
7858;47721 Winkels in schoenen;2007 april;141.6;107.3;132.0;16.9;1.2;15.5
7859;47721 Winkels in schoenen;2007 mei;109.6;107.3;102.1;-18.7;1.9;-20.2
7860;47721 Winkels in schoenen;2007 juni;117.3;102.2;114.8;-0.6;2.4;-3.0
7861;47721 Winkels in schoenen;2007 2e kwartaal;122.8;105.6;116.3;-1.5;1.8;-3.3
7862;47721 Winkels in schoenen;2007 juli;94.0;94.2;99.8;4.0;4.6;-0.5
7863;47721 Winkels in schoenen;2007 augustus;103.7;96.8;107.1;-12.5;2.1;-14.3
7864;47721 Winkels in schoenen;2007 september;142.8;106.5;134.0;12.6;0.2;12.3
7865;47721 Winkels in schoenen;2007 3e kwartaal;113.5;99.2;114.4;1.4;2.2;-0.8
7866;47721 Winkels in schoenen;2007 oktober;123.7;107.4;115.2;-5.9;-1.1;-5.0
7867;47721 Winkels in schoenen;2007 november;95.4;106.1;89.9;-8.0;-1.3;-6.7
7868;47721 Winkels in schoenen;2007 december;114.5;97.9;117.0;-2.5;-0.9;-1.6
7869;47721 Winkels in schoenen;2007 4e kwartaal;111.2;103.8;107.1;-5.4;-1.1;-4.3
7870;47721 Winkels in schoenen;2007;107.3;101.4;105.9;0.0;0.6;-0.6
7871;47721 Winkels in schoenen;2008 januari;75.8;91.0;83.3;1.9;-1.2;3.1
7872;47721 Winkels in schoenen;2008 februari;70.2;93.8;74.9;7.8;-0.5;8.3
7873;47721 Winkels in schoenen;2008 maart;88.3;111.5;79.3;-16.7;6.8;-22.0
7874;47721 Winkels in schoenen;2008 1e kwartaal;78.1;98.7;79.1;-4.6;1.9;-6.4
7875;47721 Winkels in schoenen;2008 april;117.8;113.9;103.4;-16.8;6.1;-21.6
7876;47721 Winkels in schoenen;2008 mei;132.9;112.8;117.9;21.3;5.1;15.4
7877;47721 Winkels in schoenen;2008 juni;113.2;105.7;107.1;-3.5;3.4;-6.7
7878;47721 Winkels in schoenen;2008 2e kwartaal;121.3;110.8;109.5;-1.2;4.9;-5.9
7879;47721 Winkels in schoenen;2008 juli;95.3;93.4;102.0;1.5;-0.8;2.3
7880;47721 Winkels in schoenen;2008 augustus;106.9;96.0;111.3;3.1;-0.8;3.9
7881;47721 Winkels in schoenen;2008 september;142.9;108.5;131.7;0.1;1.9;-1.7
7882;47721 Winkels in schoenen;2008 3e kwartaal;115.1;99.3;115.8;1.4;0.1;1.2
7883;47721 Winkels in schoenen;2008 oktober;127.7;109.0;117.2;3.3;1.5;1.8
7884;47721 Winkels in schoenen;2008 november;94.7;106.8;88.7;-0.7;0.7;-1.3
7885;47721 Winkels in schoenen;2008 december;112.7;97.6;115.5;-1.6;-0.3;-1.3
7886;47721 Winkels in schoenen;2008 4e kwartaal;111.7;104.4;107.0;0.5;0.6;-0.2
7887;47721 Winkels in schoenen;2008;106.5;103.3;103.1;-0.7;1.9;-2.6
7888;47721 Winkels in schoenen;2009 januari;78.5;89.9;87.4;3.6;-1.2;4.9
7889;47721 Winkels in schoenen;2009 februari;67.3;94.2;71.4;-4.2;0.5;-4.6
7890;47721 Winkels in schoenen;2009 maart;90.6;111.3;81.4;2.6;-0.1;2.7
7891;47721 Winkels in schoenen;2009 1e kwartaal;78.8;98.5;80.0;0.9;-0.3;1.2
7892;47721 Winkels in schoenen;2009 april;131.2;113.4;115.7;11.4;-0.4;11.8
7893;47721 Winkels in schoenen;2009 mei;112.1;112.2;99.9;-15.7;-0.5;-15.2
7894;47721 Winkels in schoenen;2009 juni;112.1;105.0;106.7;-1.0;-0.6;-0.4
7895;47721 Winkels in schoenen;2009 2e kwartaal;118.5;110.2;107.5;-2.3;-0.5;-1.8
7896;47721 Winkels in schoenen;2009 juli;99.1;94.7;104.6;4.0;1.4;2.5
7897;47721 Winkels in schoenen;2009 augustus;91.7;95.1;96.4;-14.2;-1.0;-13.4
7898;47721 Winkels in schoenen;2009 september;136.7;111.0;123.1;-4.4;2.3;-6.5
7899;47721 Winkels in schoenen;2009 3e kwartaal;109.1;100.3;108.9;-5.1;0.9;-6.0
7900;47721 Winkels in schoenen;2009 oktober;133.6;111.1;120.2;4.6;2.0;2.6
7901;47721 Winkels in schoenen;2009 november;84.4;108.2;78.0;-10.9;1.3;-12.0
7902;47721 Winkels in schoenen;2009 december;116.3;97.1;119.8;3.2;-0.5;3.7
7903;47721 Winkels in schoenen;2009 4e kwartaal;111.5;105.5;105.7;-0.2;1.0;-1.2
7904;47721 Winkels in schoenen;2009;104.5;103.6;100.8;-1.9;0.3;-2.2
7905;47721 Winkels in schoenen;2010 januari;77.2;92.1;83.8;-1.7;2.5;-4.1
7906;47721 Winkels in schoenen;2010 februari;59.6;93.2;64.0;-11.4;-1.1;-10.4
7907;47721 Winkels in schoenen;2010 maart;91.4;109.2;83.7;0.9;-1.9;2.8
7908;47721 Winkels in schoenen;2010 1e kwartaal;76.1;98.2;77.5;-3.5;-0.3;-3.2
7909;47721 Winkels in schoenen;2010 april;110.3;112.4;98.1;-15.9;-0.9;-15.1
7910;47721 Winkels in schoenen;2010 mei;100.6;112.4;89.5;-10.3;0.2;-10.4
7911;47721 Winkels in schoenen;2010 juni;111.1;106.1;104.8;-0.9;1.0;-1.8
7912;47721 Winkels in schoenen;2010 2e kwartaal;107.3;110.3;97.3;-9.4;0.1;-9.4
7913;47721 Winkels in schoenen;2010 juli;95.9;97.9;98.0;-3.2;3.4;-6.4
7914;47721 Winkels in schoenen;2010 augustus;99.6;98.0;101.6;8.6;3.1;5.4
7915;47721 Winkels in schoenen;2010 september;139.7;110.0;127.0;2.2;-0.9;3.1
7916;47721 Winkels in schoenen;2010 3e kwartaal;111.7;102.0;109.6;2.4;1.7;0.7
7917;47721 Winkels in schoenen;2010 oktober;123.6;110.4;112.0;-7.5;-0.7;-6.8
7918;47721 Winkels in schoenen;2010 november;100.7;109.5;92.0;19.3;1.2;17.9
7919;47721 Winkels in schoenen;2010 december;115.7;99.4;116.5;-0.5;2.3;-2.8
7920;47721 Winkels in schoenen;2010 4e kwartaal;113.3;106.4;106.5;1.7;0.9;0.8
7921;47721 Winkels in schoenen;2010;102.1;104.2;98.0;-2.2;0.6;-2.8
7922;47721 Winkels in schoenen;2011 januari;78.7;95.1;82.7;1.9;3.2;-1.3
7923;47721 Winkels in schoenen;2011 februari;69.4;95.5;72.7;16.4;2.5;13.6
7924;47721 Winkels in schoenen;2011 maart;96.9;109.3;88.6;6.0;0.1;5.9
7925;47721 Winkels in schoenen;2011 1e kwartaal;81.7;100.0;81.7;7.4;1.8;5.4
7926;47721 Winkels in schoenen;2011 april;129.5;114.5;113.1;17.4;1.9;15.2
7927;47721 Winkels in schoenen;2011 mei;104.0;114.3;91.0;3.4;1.7;1.7
7928;47721 Winkels in schoenen;2011 juni;107.6;105.9;101.6;-3.2;-0.2;-3.0
7929;47721 Winkels in schoenen;2011 2e kwartaal;113.7;111.6;101.9;5.9;1.2;4.7
7930;47721 Winkels in schoenen;2011 juli;99.5;98.5;101.1;3.8;0.6;3.1
7931;47721 Winkels in schoenen;2011 augustus;103.6;98.3;105.4;4.0;0.3;3.7
7932;47721 Winkels in schoenen;2011 september;122.5;111.0;110.4;-12.3;0.9;-13.1
7933;47721 Winkels in schoenen;2011 3e kwartaal;108.5;102.6;105.8;-2.9;0.6;-3.4
7934;47721 Winkels in schoenen;2011 oktober;126.6;112.4;112.6;2.4;1.9;0.6
7935;47721 Winkels in schoenen;2011 november;99.8;108.9;91.6;-0.9;-0.5;-0.4
7936;47721 Winkels in schoenen;2011 december;112.3;100.5;111.8;-2.9;1.1;-4.0
7937;47721 Winkels in schoenen;2011 4e kwartaal;112.9;107.3;105.2;-0.4;0.8;-1.2
7938;47721 Winkels in schoenen;2011;104.2;105.3;98.9;2.0;1.1;0.9
7939;47721 Winkels in schoenen;2012 januari;77.9;95.0;82.0;-1.0;-0.2;-0.9
7940;47721 Winkels in schoenen;2012 februari;71.7;96.1;74.6;3.3;0.6;2.7
7941;47721 Winkels in schoenen;2012 maart;115.9;110.6;104.8;19.6;1.2;18.2
7942;47721 Winkels in schoenen;2012 1e kwartaal;88.5;100.5;88.0;8.4;0.6;7.8
7943;47721 Winkels in schoenen;2012 april;87.8;113.0;77.7;-32.2;-1.4;-31.3
7944;47721 Winkels in schoenen;2012 mei;105.7;112.1;94.3;1.6;-1.9;3.6
7945;47721 Winkels in schoenen;2012 juni;111.6;105.0;106.3;3.7;-0.8;4.6
7946;47721 Winkels in schoenen;2012 2e kwartaal;101.7;110.0;92.4;-10.6;-1.4;-9.3
7947;47721 Winkels in schoenen;2012 juli;91.8;98.4;93.3;-7.7;-0.1;-7.6
7948;47721 Winkels in schoenen;2012 augustus;92.7;97.6;95.0;-10.5;-0.7;-9.9
7949;47721 Winkels in schoenen;2012 september;131.2;109.6;119.7;7.1;-1.2;8.4
7950;47721 Winkels in schoenen;2012 3e kwartaal;105.2;101.9;103.3;-3.0;-0.7;-2.4
7951;47721 Winkels in schoenen;2012 oktober;117.0;111.4;105.1;-7.6;-0.9;-6.7
7952;47721 Winkels in schoenen;2012 november;88.9;109.3;81.3;-10.9;0.4;-11.3
7953;47721 Winkels in schoenen;2012 december;110.4;101.4;108.9;-1.7;0.9;-2.5
7954;47721 Winkels in schoenen;2012 4e kwartaal;105.4;107.4;98.2;-6.6;0.1;-6.7
7955;47721 Winkels in schoenen;2012;100.2;104.9;95.5;-3.8;-0.4;-3.5
7956;4774 Drogisten, orthopedische winkels;2000 januari;;;;;;
7957;4774 Drogisten, orthopedische winkels;2000 februari;;;;;;
7958;4774 Drogisten, orthopedische winkels;2000 maart;;;;;;
7959;4774 Drogisten, orthopedische winkels;2000 1e kwartaal;;;;;;
7960;4774 Drogisten, orthopedische winkels;2000 april;;;;;;
7961;4774 Drogisten, orthopedische winkels;2000 mei;;;;;;
7962;4774 Drogisten, orthopedische winkels;2000 juni;;;;;;
7963;4774 Drogisten, orthopedische winkels;2000 2e kwartaal;;;;;;
7964;4774 Drogisten, orthopedische winkels;2000 juli;;;;;;
7965;4774 Drogisten, orthopedische winkels;2000 augustus;;;;;;
7966;4774 Drogisten, orthopedische winkels;2000 september;;;;;;
7967;4774 Drogisten, orthopedische winkels;2000 3e kwartaal;;;;;;
7968;4774 Drogisten, orthopedische winkels;2000 oktober;;;;;;
7969;4774 Drogisten, orthopedische winkels;2000 november;;;;;;
7970;4774 Drogisten, orthopedische winkels;2000 december;;;;;;
7971;4774 Drogisten, orthopedische winkels;2000 4e kwartaal;;;;;;
7972;4774 Drogisten, orthopedische winkels;2000;;;;;;
7973;4774 Drogisten, orthopedische winkels;2001 januari;;;;;;
7974;4774 Drogisten, orthopedische winkels;2001 februari;;;;;;
7975;4774 Drogisten, orthopedische winkels;2001 maart;;;;;;
7976;4774 Drogisten, orthopedische winkels;2001 1e kwartaal;;;;;;
7977;4774 Drogisten, orthopedische winkels;2001 april;;;;;;
7978;4774 Drogisten, orthopedische winkels;2001 mei;;;;;;
7979;4774 Drogisten, orthopedische winkels;2001 juni;;;;;;
7980;4774 Drogisten, orthopedische winkels;2001 2e kwartaal;;;;;;
7981;4774 Drogisten, orthopedische winkels;2001 juli;;;;;;
7982;4774 Drogisten, orthopedische winkels;2001 augustus;;;;;;
7983;4774 Drogisten, orthopedische winkels;2001 september;;;;;;
7984;4774 Drogisten, orthopedische winkels;2001 3e kwartaal;;;;;;
7985;4774 Drogisten, orthopedische winkels;2001 oktober;;;;;;
7986;4774 Drogisten, orthopedische winkels;2001 november;;;;;;
7987;4774 Drogisten, orthopedische winkels;2001 december;;;;;;
7988;4774 Drogisten, orthopedische winkels;2001 4e kwartaal;;;;;;
7989;4774 Drogisten, orthopedische winkels;2001;;;;;;
7990;4774 Drogisten, orthopedische winkels;2002 januari;;;;;;
7991;4774 Drogisten, orthopedische winkels;2002 februari;;;;;;
7992;4774 Drogisten, orthopedische winkels;2002 maart;;;;;;
7993;4774 Drogisten, orthopedische winkels;2002 1e kwartaal;;;;;;
7994;4774 Drogisten, orthopedische winkels;2002 april;;;;;;
7995;4774 Drogisten, orthopedische winkels;2002 mei;;;;;;
7996;4774 Drogisten, orthopedische winkels;2002 juni;;;;;;
7997;4774 Drogisten, orthopedische winkels;2002 2e kwartaal;;;;;;
7998;4774 Drogisten, orthopedische winkels;2002 juli;;;;;;
7999;4774 Drogisten, orthopedische winkels;2002 augustus;;;;;;
8000;4774 Drogisten, orthopedische winkels;2002 september;;;;;;
8001;4774 Drogisten, orthopedische winkels;2002 3e kwartaal;;;;;;
8002;4774 Drogisten, orthopedische winkels;2002 oktober;;;;;;
8003;4774 Drogisten, orthopedische winkels;2002 november;;;;;;
8004;4774 Drogisten, orthopedische winkels;2002 december;;;;;;
8005;4774 Drogisten, orthopedische winkels;2002 4e kwartaal;;;;;;
8006;4774 Drogisten, orthopedische winkels;2002;;;;;;
8007;4774 Drogisten, orthopedische winkels;2003 januari;;;;;;
8008;4774 Drogisten, orthopedische winkels;2003 februari;;;;;;
8009;4774 Drogisten, orthopedische winkels;2003 maart;;;;;;
8010;4774 Drogisten, orthopedische winkels;2003 1e kwartaal;;;;;;
8011;4774 Drogisten, orthopedische winkels;2003 april;;;;;;
8012;4774 Drogisten, orthopedische winkels;2003 mei;;;;;;
8013;4774 Drogisten, orthopedische winkels;2003 juni;;;;;;
8014;4774 Drogisten, orthopedische winkels;2003 2e kwartaal;;;;;;
8015;4774 Drogisten, orthopedische winkels;2003 juli;;;;;;
8016;4774 Drogisten, orthopedische winkels;2003 augustus;;;;;;
8017;4774 Drogisten, orthopedische winkels;2003 september;;;;;;
8018;4774 Drogisten, orthopedische winkels;2003 3e kwartaal;;;;;;
8019;4774 Drogisten, orthopedische winkels;2003 oktober;;;;;;
8020;4774 Drogisten, orthopedische winkels;2003 november;;;;;;
8021;4774 Drogisten, orthopedische winkels;2003 december;;;;;;
8022;4774 Drogisten, orthopedische winkels;2003 4e kwartaal;;;;;;
8023;4774 Drogisten, orthopedische winkels;2003;;;;;;
8024;4774 Drogisten, orthopedische winkels;2004 januari;;;;;;
8025;4774 Drogisten, orthopedische winkels;2004 februari;;;;;;
8026;4774 Drogisten, orthopedische winkels;2004 maart;;;;;;
8027;4774 Drogisten, orthopedische winkels;2004 1e kwartaal;;;;;;
8028;4774 Drogisten, orthopedische winkels;2004 april;;;;;;
8029;4774 Drogisten, orthopedische winkels;2004 mei;;;;;;
8030;4774 Drogisten, orthopedische winkels;2004 juni;;;;;;
8031;4774 Drogisten, orthopedische winkels;2004 2e kwartaal;;;;;;
8032;4774 Drogisten, orthopedische winkels;2004 juli;;;;;;
8033;4774 Drogisten, orthopedische winkels;2004 augustus;;;;;;
8034;4774 Drogisten, orthopedische winkels;2004 september;;;;;;
8035;4774 Drogisten, orthopedische winkels;2004 3e kwartaal;;;;;;
8036;4774 Drogisten, orthopedische winkels;2004 oktober;;;;;;
8037;4774 Drogisten, orthopedische winkels;2004 november;;;;;;
8038;4774 Drogisten, orthopedische winkels;2004 december;;;;;;
8039;4774 Drogisten, orthopedische winkels;2004 4e kwartaal;;;;;;
8040;4774 Drogisten, orthopedische winkels;2004;;;;;;
8041;4774 Drogisten, orthopedische winkels;2005 januari;;;;;;
8042;4774 Drogisten, orthopedische winkels;2005 februari;;;;;;
8043;4774 Drogisten, orthopedische winkels;2005 maart;;;;;;
8044;4774 Drogisten, orthopedische winkels;2005 1e kwartaal;;;;;;
8045;4774 Drogisten, orthopedische winkels;2005 april;;;;;;
8046;4774 Drogisten, orthopedische winkels;2005 mei;;;;;;
