ID;Geslacht;Leeftijd;Nationaliteit;AfgeleidMigratiedoel;SociaaleconomischeCategorie;Verblijfsduur;JaarVanImmigratie;ImmigrantenUitEUEFTALanden_1
9200;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2007 ;
9201;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2008;
9202;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2009;
9203;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2010 ;
9204;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2011;
9205;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2012 ;
9206;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2013 ;
9207;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2014 ;
9208;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2015 ;
9209;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2016;
9210;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2017;
9211;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2018;
9212;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2019;
9213;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2020;
9214;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2021;
9215;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2022;
9216;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;1999 ;140.0
9217;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2000 ;170.0
9218;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2001;160.0
9219;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2002 ;220.0
9220;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2003;165.0
9221;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2004 ;190.0
9222;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2005 ;165.0
9223;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2006;175.0
9224;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2007 ;210.0
9225;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2008;355.0
9226;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2009;435.0
9227;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2010 ;420.0
9228;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2011;560.0
9229;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2012 ;775.0
9230;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2013 ;835.0
9231;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2014 ;865.0
9232;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2015 ;910.0
9233;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2016;875.0
9234;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2017;880.0
9235;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2018;905.0
9236;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2019;1370.0
9237;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2020;1100.0
9238;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2021;650.0
9239;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;1 jaar;2022;
9240;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;1999 ;205.0
9241;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2000 ;225.0
9242;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2001;225.0
9243;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2002 ;245.0
9244;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2003;205.0
9245;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2004 ;215.0
9246;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2005 ;200.0
9247;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2006;210.0
9248;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2007 ;345.0
9249;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2008;470.0
9250;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2009;510.0
9251;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2010 ;570.0
9252;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2011;710.0
9253;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2012 ;860.0
9254;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2013 ;810.0
9255;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2014 ;835.0
9256;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2015 ;820.0
9257;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2016;820.0
9258;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2017;895.0
9259;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2018;1245.0
9260;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2019;1250.0
9261;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2020;870.0
9262;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2021;
9263;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;2 jaar;2022;
9264;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;1999 ;240.0
9265;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2000 ;255.0
9266;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2001;240.0
9267;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2002 ;250.0
9268;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2003;175.0
9269;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2004 ;220.0
9270;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2005 ;210.0
9271;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2006;285.0
9272;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2007 ;405.0
9273;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2008;510.0
9274;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2009;575.0
9275;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2010 ;720.0
9276;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2011;800.0
9277;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2012 ;810.0
9278;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2013 ;825.0
9279;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2014 ;830.0
9280;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2015 ;805.0
9281;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2016;730.0
9282;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2017;1125.0
9283;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2018;1070.0
9284;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2019;905.0
9285;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2020;
9286;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2021;
9287;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;3 jaar;2022;
9288;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;1999 ;250.0
9289;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2000 ;275.0
9290;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2001;240.0
9291;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2002 ;230.0
9292;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2003;190.0
9293;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2004 ;250.0
9294;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2005 ;275.0
9295;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2006;360.0
9296;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2007 ;475.0
9297;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2008;595.0
9298;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2009;685.0
9299;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2010 ;735.0
9300;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2011;780.0
9301;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2012 ;785.0
9302;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2013 ;750.0
9303;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2014 ;775.0
9304;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2015 ;800.0
9305;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2016;1005.0
9306;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2017;1030.0
9307;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2018;860.0
9308;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2019;
9309;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2020;
9310;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2021;
9311;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;4 jaar;2022;
9312;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;1999 ;300.0
9313;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2000 ;305.0
9314;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2001;215.0
9315;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2002 ;220.0
9316;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2003;200.0
9317;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2004 ;335.0
9318;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2005 ;295.0
9319;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2006;370.0
9320;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2007 ;555.0
9321;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2008;660.0
9322;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2009;730.0
9323;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2010 ;750.0
9324;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2011;775.0
9325;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2012 ;790.0
9326;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2013 ;740.0
9327;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2014 ;805.0
9328;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2015 ;965.0
9329;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2016;925.0
9330;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2017;850.0
9331;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2018;
9332;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2019;
9333;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2020;
9334;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2021;
9335;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;5 jaar;2022;
9336;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;1999 ;320.0
9337;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2000 ;270.0
9338;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2001;220.0
9339;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2002 ;225.0
9340;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2003;265.0
9341;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2004 ;405.0
9342;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2005 ;355.0
9343;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2006;415.0
9344;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2007 ;650.0
9345;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2008;740.0
9346;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2009;750.0
9347;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2010 ;750.0
9348;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2011;765.0
9349;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2012 ;770.0
9350;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2013 ;735.0
9351;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2014 ;965.0
9352;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2015 ;880.0
9353;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2016;725.0
9354;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2017;
9355;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2018;
9356;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2019;
9357;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2020;
9358;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2021;
9359;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;6 jaar;2022;
9360;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;1999 ;300.0
9361;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2000 ;250.0
9362;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2001;210.0
9363;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2002 ;260.0
9364;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2003;270.0
9365;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2004 ;425.0
9366;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2005 ;395.0
9367;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2006;480.0
9368;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2007 ;670.0
9369;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2008;760.0
9370;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2009;715.0
9371;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2010 ;745.0
9372;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2011;725.0
9373;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2012 ;745.0
9374;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2013 ;915.0
9375;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2014 ;900.0
9376;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2015 ;710.0
9377;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2016;
9378;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2017;
9379;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2018;
9380;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2019;
9381;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2020;
9382;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2021;
9383;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;7 jaar;2022;
9384;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;8 jaar;1999 ;290.0
9385;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;8 jaar;2000 ;250.0
9386;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;8 jaar;2001;255.0
9387;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;8 jaar;2002 ;310.0
9388;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;8 jaar;2003;285.0
9389;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;8 jaar;2004 ;450.0
9390;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;8 jaar;2005 ;415.0
9391;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;8 jaar;2006;450.0
9392;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;8 jaar;2007 ;670.0
9393;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;8 jaar;2008;745.0
9394;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;8 jaar;2009;675.0
9395;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;8 jaar;2010 ;695.0
9396;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;8 jaar;2011;705.0
9397;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;8 jaar;2012 ;895.0
9398;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;8 jaar;2013 ;865.0
9399;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;8 jaar;2014 ;720.0
9400;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;8 jaar;2015 ;
9401;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;8 jaar;2016;
9402;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Uitkerings- en pensioenontvanger;8 jaar;2017;
