ID;Geslacht;LeeftijdBeginPeriode;Herkomstgroepering;InkomstenbronVoorInstroomNaUitstroom;Perioden;InstromersInAOUitkering_1;InstromersInWWUitkering_2;InstromersInBijstandsuitkering_3;UitstromersUitAOUitkering_4;UitstromersUitWWUitkering_5;UitstromersUitBijstandsuitkering_6
7777;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;9;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0;0.0;0.0
7778;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;9;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
7779;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;9;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
7780;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;9;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
7781;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;9;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
7782;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;9;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
7783;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;9;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
7784;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;9;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
7785;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;10;24 september 1999 tot 29 september 2000;0.1;0.0;0.2;0.0;0.0;0.2
7786;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;10;29 september 2000 tot 28 september 2001;0.1;0.0;0.2;0.0;0.0;0.1
7787;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;10;28 september 2001 tot 27 september 2002;0.1;0.0;0.3;0.0;0.0;0.2
7788;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;10;27 september 2002 tot 26 september 2003;0.1;0.1;0.3;0.0;0.0;0.1
7789;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;10;26 september 2003 tot 24 september 2004;0.1;0.1;0.4;0.0;0.1;0.2
7790;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;10;24 september 2004 tot 30 september 2005;0.1;0.0;0.4;0.0;0.1;0.3
7791;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;10;30 september 2005 tot 29 september 2006;0.2;0.0;0.3;0.0;0.1;0.2
7792;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;10;29 september 2006 tot 28 september 2007;0.2;0.0;0.2;0.0;0.1;0.2
7793;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;10;28 september 2007 tot 26 september 2008;0.3;0.0;0.2;0.0;0.1;0.2
7794;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;11;24 september 1999 tot 29 september 2000;0.0;0.0;0.1;0.0;0.0;0.0
7795;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;11;29 september 2000 tot 28 september 2001;0.0;0.0;0.1;0.0;0.0;0.0
7796;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;11;28 september 2001 tot 27 september 2002;0.1;0.0;0.1;0.0;0.0;0.0
7797;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;11;27 september 2002 tot 26 september 2003;0.1;0.0;0.1;0.0;0.0;0.0
7798;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;11;26 september 2003 tot 24 september 2004;0.1;0.0;0.1;0.0;0.0;0.0
7799;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;11;24 september 2004 tot 30 september 2005;0.1;0.0;0.1;0.0;0.0;0.0
7800;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;11;30 september 2005 tot 29 september 2006;0.1;0.0;0.1;0.0;0.0;0.1
7801;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;11;29 september 2006 tot 28 september 2007;0.1;0.0;0.0;0.0;0.0;0.0
7802;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;11;28 september 2007 tot 26 september 2008;0.1;0.0;0.0;0.0;0.0;0.0
7803;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;12;24 september 1999 tot 29 september 2000;0.0;0.0;0.2;0.0;0.0;0.2
7804;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;12;29 september 2000 tot 28 september 2001;0.0;0.0;0.2;0.0;0.0;0.1
7805;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;12;28 september 2001 tot 27 september 2002;0.0;0.0;0.2;0.0;0.0;0.1
7806;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;12;27 september 2002 tot 26 september 2003;0.0;0.0;0.3;0.0;0.0;0.1
7807;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;12;26 september 2003 tot 24 september 2004;0.1;0.0;0.3;0.0;0.1;0.2
7808;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;12;24 september 2004 tot 30 september 2005;0.1;0.0;0.3;0.0;0.1;0.2
7809;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;12;30 september 2005 tot 29 september 2006;0.1;0.0;0.2;0.0;0.1;0.2
7810;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;12;29 september 2006 tot 28 september 2007;0.2;0.0;0.2;0.0;0.1;0.1
7811;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;12;28 september 2007 tot 26 september 2008;0.2;0.0;0.2;0.0;0.1;0.1
7812;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;14;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0;0.0;0.0
7813;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;14;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0;0.0;0.0
7814;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;14;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
7815;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;14;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
7816;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;14;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
7817;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;14;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
7818;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;14;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.1
7819;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;14;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
7820;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;14;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
7821;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;13;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0;0.0;0.0
7822;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;13;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0;0.0;0.0
7823;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;13;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
7824;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;13;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
7825;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;13;26 september 2003 tot 24 september 2004;0.0;0.0;0.1;0.0;0.0;0.0
7826;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;13;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
7827;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;13;30 september 2005 tot 29 september 2006;0.0;0.0;0.1;0.0;0.0;0.0
7828;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;13;29 september 2006 tot 28 september 2007;0.0;0.0;0.1;0.0;0.0;0.0
7829;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 1 ouder buitenl.;13;28 september 2007 tot 26 september 2008;0.0;0.0;0.1;0.0;0.0;0.0
7830;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;0;24 september 1999 tot 29 september 2000;0.7;0.5;2.0;0.2;0.5;2.0
7831;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;0;29 september 2000 tot 28 september 2001;0.9;0.6;2.0;0.2;0.5;1.8
7832;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;0;28 september 2001 tot 27 september 2002;0.9;1.1;2.4;0.3;0.5;1.7
7833;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;0;27 september 2002 tot 26 september 2003;0.9;2.2;3.4;0.4;0.8;1.6
7834;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;0;26 september 2003 tot 24 september 2004;0.9;2.3;3.5;0.4;1.6;2.2
7835;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;0;24 september 2004 tot 30 september 2005;0.8;2.0;3.7;0.7;2.7;2.9
7836;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;0;30 september 2005 tot 29 september 2006;1.0;1.7;2.8;0.0;2.4;3.8
7837;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;0;29 september 2006 tot 28 september 2007;1.4;1.2;2.1;0.4;1.8;3.7
7838;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;0;28 september 2007 tot 26 september 2008;1.5;1.4;2.4;0.3;1.2;2.6
7839;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;1;24 september 1999 tot 29 september 2000;0.3;0.4;0.8;0.1;0.3;1.2
7840;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;1;29 september 2000 tot 28 september 2001;0.4;0.5;0.8;0.1;0.3;1.1
7841;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;1;28 september 2001 tot 27 september 2002;0.4;0.9;1.0;0.1;0.3;0.9
7842;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;1;27 september 2002 tot 26 september 2003;0.4;1.7;1.3;0.2;0.5;0.8
7843;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;1;26 september 2003 tot 24 september 2004;0.3;1.7;1.2;0.1;0.9;1.0
7844;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;1;24 september 2004 tot 30 september 2005;0.2;1.6;1.0;0.2;1.5;1.4
7845;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;1;30 september 2005 tot 29 september 2006;0.2;1.2;0.7;0.0;1.6;2.1
7846;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;1;29 september 2006 tot 28 september 2007;0.2;0.9;0.6;0.1;1.2;2.0
7847;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;1;28 september 2007 tot 26 september 2008;0.3;1.1;0.8;0.1;0.8;1.4
7848;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;2;24 september 1999 tot 29 september 2000;0.3;0.4;0.7;0.1;0.3;1.2
7849;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;2;29 september 2000 tot 28 september 2001;0.4;0.4;0.8;0.1;0.3;1.0
7850;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;2;28 september 2001 tot 27 september 2002;0.4;0.9;0.9;0.1;0.3;0.9
7851;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;2;27 september 2002 tot 26 september 2003;0.3;1.7;1.3;0.2;0.5;0.8
7852;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;2;26 september 2003 tot 24 september 2004;0.3;1.7;1.1;0.1;0.9;1.0
7853;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;2;24 september 2004 tot 30 september 2005;0.2;1.5;0.9;0.2;1.5;1.4
7854;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;2;30 september 2005 tot 29 september 2006;0.2;1.2;0.7;0.0;1.5;2.0
7855;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;2;29 september 2006 tot 28 september 2007;0.2;0.9;0.6;0.1;1.1;1.9
7856;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;2;28 september 2007 tot 26 september 2008;0.3;1.1;0.7;0.1;0.7;1.3
7857;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;3;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0;0.0;0.1
7858;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;3;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0;0.0;0.1
7859;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;3;28 september 2001 tot 27 september 2002;0.0;0.0;0.1;0.0;0.0;0.0
7860;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;3;27 september 2002 tot 26 september 2003;0.0;0.0;0.1;0.0;0.0;0.0
7861;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;3;26 september 2003 tot 24 september 2004;0.0;0.0;0.1;0.0;0.0;0.0
7862;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;3;24 september 2004 tot 30 september 2005;0.0;0.0;0.1;0.0;0.1;0.0
7863;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;3;30 september 2005 tot 29 september 2006;0.0;0.0;0.1;0.0;0.1;0.1
7864;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;3;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.1;0.1
7865;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;3;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.1;0.1
7866;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;4;24 september 1999 tot 29 september 2000;0.2;0.1;0.3;0.0;0.1;0.2
7867;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;4;29 september 2000 tot 28 september 2001;0.3;0.1;0.2;0.0;0.1;0.2
7868;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;4;28 september 2001 tot 27 september 2002;0.2;0.2;0.3;0.1;0.1;0.2
7869;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;4;27 september 2002 tot 26 september 2003;0.3;0.4;0.4;0.1;0.3;0.2
7870;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;4;26 september 2003 tot 24 september 2004;0.3;0.4;0.4;0.1;0.4;0.2
7871;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;4;24 september 2004 tot 30 september 2005;0.2;0.4;0.6;0.3;0.8;0.2
7872;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;4;30 september 2005 tot 29 september 2006;0.3;0.3;0.5;0.0;0.7;0.8
7873;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;4;29 september 2006 tot 28 september 2007;0.5;0.3;0.3;0.1;0.4;0.8
7874;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;4;28 september 2007 tot 26 september 2008;0.4;0.3;0.3;0.0;0.3;0.6
7875;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;5;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0;0.0;0.1
7876;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;5;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0;0.0;0.1
7877;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;5;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.1
7878;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;5;27 september 2002 tot 26 september 2003;0.0;0.1;0.1;0.0;0.0;0.1
7879;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;5;26 september 2003 tot 24 september 2004;0.0;0.1;0.1;0.0;0.1;0.1
7880;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;5;24 september 2004 tot 30 september 2005;0.0;0.1;0.1;0.0;0.1;0.1
7881;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;5;30 september 2005 tot 29 september 2006;0.0;0.1;0.1;0.0;0.1;0.1
7882;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;5;29 september 2006 tot 28 september 2007;0.0;0.1;0.0;0.0;0.0;0.2
7883;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;5;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.2
7884;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;6;24 september 1999 tot 29 september 2000;0.0;0.0;0.1;0.0;0.0;0.0
7885;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;6;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0;0.0;0.0
7886;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;6;28 september 2001 tot 27 september 2002;0.0;0.0;0.1;0.0;0.0;0.0
7887;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;6;27 september 2002 tot 26 september 2003;0.0;0.0;0.1;0.1;0.0;0.0
7888;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;6;26 september 2003 tot 24 september 2004;0.0;0.0;0.2;0.1;0.0;0.0
7889;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;6;24 september 2004 tot 30 september 2005;0.0;0.0;0.4;0.1;0.0;0.0
7890;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;6;30 september 2005 tot 29 september 2006;0.0;0.0;0.3;0.0;0.0;0.0
7891;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;6;29 september 2006 tot 28 september 2007;0.0;0.0;0.1;0.0;0.0;0.0
7892;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;6;28 september 2007 tot 26 september 2008;0.0;0.0;0.1;0.0;0.0;0.0
7893;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;7;24 september 1999 tot 29 september 2000;0.1;0.0;0.0;0.0;0.1;0.0
7894;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;7;29 september 2000 tot 28 september 2001;0.1;0.0;0.0;0.0;0.0;0.0
7895;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;7;28 september 2001 tot 27 september 2002;0.1;0.0;0.0;0.0;0.1;0.0
7896;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;7;27 september 2002 tot 26 september 2003;0.1;0.0;0.0;0.0;0.1;0.0
7897;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;7;26 september 2003 tot 24 september 2004;0.1;0.1;0.0;0.0;0.2;0.0
7898;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;7;24 september 2004 tot 30 september 2005;0.1;0.1;0.0;0.1;0.4;0.0
7899;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;7;30 september 2005 tot 29 september 2006;0.1;0.1;0.0;0.0;0.3;0.0
7900;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;7;29 september 2006 tot 28 september 2007;0.2;0.0;0.0;0.0;0.1;0.0
7901;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;7;28 september 2007 tot 26 september 2008;0.2;0.0;0.0;0.0;0.1;0.0
7902;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;8;24 september 1999 tot 29 september 2000;0.2;0.1;0.2;0.0;0.1;0.1
7903;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;8;29 september 2000 tot 28 september 2001;0.2;0.1;0.2;0.0;0.1;0.1
7904;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;8;28 september 2001 tot 27 september 2002;0.2;0.2;0.2;0.0;0.1;0.1
7905;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;8;27 september 2002 tot 26 september 2003;0.2;0.3;0.2;0.0;0.1;0.1
7906;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;8;26 september 2003 tot 24 september 2004;0.2;0.3;0.2;0.0;0.3;0.1
7907;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;8;24 september 2004 tot 30 september 2005;0.1;0.2;0.2;0.1;0.3;0.1
7908;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;8;30 september 2005 tot 29 september 2006;0.1;0.2;0.2;0.0;0.4;0.6
7909;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;8;29 september 2006 tot 28 september 2007;0.3;0.2;0.2;0.1;0.3;0.6
7910;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;8;28 september 2007 tot 26 september 2008;0.3;0.2;0.2;0.0;0.2;0.4
7911;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;9;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0;0.0;0.0
7912;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;9;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0;0.0;0.0
7913;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;9;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
7914;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;9;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
7915;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;9;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
7916;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;9;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
7917;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;9;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
7918;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;9;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
7919;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;9;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
7920;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;10;24 september 1999 tot 29 september 2000;0.2;0.0;1.0;0.0;0.1;0.6
7921;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;10;29 september 2000 tot 28 september 2001;0.3;0.1;0.9;0.1;0.1;0.6
7922;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;10;28 september 2001 tot 27 september 2002;0.3;0.1;1.1;0.1;0.1;0.6
7923;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;10;27 september 2002 tot 26 september 2003;0.4;0.2;1.7;0.1;0.1;0.6
7924;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;10;26 september 2003 tot 24 september 2004;0.4;0.2;1.8;0.1;0.3;0.9
7925;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;10;24 september 2004 tot 30 september 2005;0.5;0.2;1.9;0.1;0.5;1.2
7926;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;10;30 september 2005 tot 29 september 2006;0.5;0.2;1.4;0.0;0.4;1.1
7927;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;10;29 september 2006 tot 28 september 2007;0.7;0.1;1.0;0.1;0.3;1.0
7928;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;10;28 september 2007 tot 26 september 2008;0.7;0.1;1.1;0.1;0.2;0.7
7929;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;11;24 september 1999 tot 29 september 2000;0.1;0.0;0.3;0.0;0.0;0.1
7930;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;11;29 september 2000 tot 28 september 2001;0.1;0.0;0.3;0.0;0.0;0.1
7931;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;11;28 september 2001 tot 27 september 2002;0.2;0.0;0.3;0.0;0.0;0.1
7932;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;11;27 september 2002 tot 26 september 2003;0.2;0.0;0.4;0.0;0.0;0.1
7933;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;11;26 september 2003 tot 24 september 2004;0.2;0.0;0.4;0.0;0.0;0.1
7934;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;11;24 september 2004 tot 30 september 2005;0.3;0.0;0.3;0.0;0.0;0.2
7935;Totaal mannen en vrouwen;1;Niet-westers, 2e gen. 2 ouders buitenl.;11;30 september 2005 tot 29 september 2006;0.4;0.0;0.3;0.0;0.0;0.2
