ID;Geslacht;Leeftijd;LevenLangOntwikkelen;Bedrijfskenmerken;Perioden;WerkzameBeroepsbevolking15Tot75Jaar_1
7803;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B Delfstoffenwinning;2017;0.0
7804;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B Delfstoffenwinning;2018;0.0
7805;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B Delfstoffenwinning;2019;1.0
7806;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B Delfstoffenwinning;2020;0.0
7807;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B Delfstoffenwinning;2021;0.0
7808;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B Delfstoffenwinning;2022;1.0
7809;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B Delfstoffenwinning;2023;1.0
7810;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;C Industrie;2013;24.0
7811;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;C Industrie;2014;21.0
7812;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;C Industrie;2015;19.0
7813;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;C Industrie;2016;19.0
7814;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;C Industrie;2017;18.0
7815;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;C Industrie;2018;24.0
7816;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;C Industrie;2019;27.0
7817;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;C Industrie;2020;26.0
7818;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;C Industrie;2021;23.0
7819;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;C Industrie;2022;24.0
7820;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;C Industrie;2023;22.0
7821;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;D Energievoorziening;2013;1.0
7822;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;D Energievoorziening;2014;1.0
7823;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;D Energievoorziening;2015;2.0
7824;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;D Energievoorziening;2016;2.0
7825;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;D Energievoorziening;2017;2.0
7826;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;D Energievoorziening;2018;1.0
7827;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;D Energievoorziening;2019;2.0
7828;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;D Energievoorziening;2020;3.0
7829;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;D Energievoorziening;2021;2.0
7830;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;D Energievoorziening;2022;1.0
7831;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;D Energievoorziening;2023;2.0
7832;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;E Waterbedrijven en afvalbeheer;2013;1.0
7833;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;E Waterbedrijven en afvalbeheer;2014;1.0
7834;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;E Waterbedrijven en afvalbeheer;2015;1.0
7835;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;E Waterbedrijven en afvalbeheer;2016;1.0
7836;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;E Waterbedrijven en afvalbeheer;2017;1.0
7837;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;E Waterbedrijven en afvalbeheer;2018;0.0
7838;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;E Waterbedrijven en afvalbeheer;2019;1.0
7839;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;E Waterbedrijven en afvalbeheer;2020;1.0
7840;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;E Waterbedrijven en afvalbeheer;2021;1.0
7841;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;E Waterbedrijven en afvalbeheer;2022;2.0
7842;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;E Waterbedrijven en afvalbeheer;2023;2.0
7843;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;F Bouwnijverheid;2013;11.0
7844;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;F Bouwnijverheid;2014;9.0
7845;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;F Bouwnijverheid;2015;9.0
7846;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;F Bouwnijverheid;2016;9.0
7847;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;F Bouwnijverheid;2017;8.0
7848;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;F Bouwnijverheid;2018;8.0
7849;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;F Bouwnijverheid;2019;8.0
7850;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;F Bouwnijverheid;2020;10.0
7851;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;F Bouwnijverheid;2021;13.0
7852;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;F Bouwnijverheid;2022;12.0
7853;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;F Bouwnijverheid;2023;11.0
7854;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G Handel;2013;30.0
7855;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G Handel;2014;31.0
7856;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G Handel;2015;35.0
7857;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G Handel;2016;26.0
7858;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G Handel;2017;31.0
7859;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G Handel;2018;33.0
7860;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G Handel;2019;34.0
7861;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G Handel;2020;33.0
7862;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G Handel;2021;42.0
7863;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G Handel;2022;40.0
7864;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G Handel;2023;42.0
7865;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;H Vervoer en opslag;2013;11.0
7866;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;H Vervoer en opslag;2014;10.0
7867;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;H Vervoer en opslag;2015;9.0
7868;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;H Vervoer en opslag;2016;9.0
7869;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;H Vervoer en opslag;2017;9.0
7870;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;H Vervoer en opslag;2018;10.0
7871;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;H Vervoer en opslag;2019;10.0
7872;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;H Vervoer en opslag;2020;8.0
7873;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;H Vervoer en opslag;2021;14.0
7874;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;H Vervoer en opslag;2022;14.0
7875;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;H Vervoer en opslag;2023;13.0
7876;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;I Horeca;2013;13.0
7877;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;I Horeca;2014;11.0
7878;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;I Horeca;2015;14.0
7879;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;I Horeca;2016;12.0
7880;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;I Horeca;2017;14.0
7881;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;I Horeca;2018;15.0
7882;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;I Horeca;2019;17.0
7883;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;I Horeca;2020;13.0
7884;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;I Horeca;2021;10.0
7885;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;I Horeca;2022;14.0
7886;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;I Horeca;2023;14.0
7887;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;J Informatie en communicatie;2013;15.0
7888;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;J Informatie en communicatie;2014;12.0
7889;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;J Informatie en communicatie;2015;10.0
7890;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;J Informatie en communicatie;2016;10.0
7891;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;J Informatie en communicatie;2017;11.0
7892;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;J Informatie en communicatie;2018;15.0
7893;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;J Informatie en communicatie;2019;12.0
7894;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;J Informatie en communicatie;2020;11.0
7895;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;J Informatie en communicatie;2021;20.0
7896;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;J Informatie en communicatie;2022;21.0
7897;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;J Informatie en communicatie;2023;19.0
7898;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;K Financiële dienstverlening;2013;12.0
7899;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;K Financiële dienstverlening;2014;14.0
7900;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;K Financiële dienstverlening;2015;14.0
7901;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;K Financiële dienstverlening;2016;12.0
7902;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;K Financiële dienstverlening;2017;12.0
7903;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;K Financiële dienstverlening;2018;11.0
7904;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;K Financiële dienstverlening;2019;10.0
7905;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;K Financiële dienstverlening;2020;13.0
7906;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;K Financiële dienstverlening;2021;14.0
7907;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;K Financiële dienstverlening;2022;13.0
7908;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;K Financiële dienstverlening;2023;13.0
7909;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;L Verhuur en handel van onroerend goed;2013;3.0
7910;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;L Verhuur en handel van onroerend goed;2014;4.0
7911;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;L Verhuur en handel van onroerend goed;2015;3.0
7912;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;L Verhuur en handel van onroerend goed;2016;3.0
7913;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;L Verhuur en handel van onroerend goed;2017;3.0
7914;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;L Verhuur en handel van onroerend goed;2018;3.0
7915;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;L Verhuur en handel van onroerend goed;2019;2.0
7916;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;L Verhuur en handel van onroerend goed;2020;4.0
7917;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;L Verhuur en handel van onroerend goed;2021;1.0
7918;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;L Verhuur en handel van onroerend goed;2022;3.0
7919;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;L Verhuur en handel van onroerend goed;2023;3.0
7920;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M Specialistische zakelijke diensten;2013;32.0
7921;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M Specialistische zakelijke diensten;2014;27.0
7922;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M Specialistische zakelijke diensten;2015;29.0
7923;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M Specialistische zakelijke diensten;2016;34.0
7924;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M Specialistische zakelijke diensten;2017;33.0
7925;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M Specialistische zakelijke diensten;2018;31.0
7926;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M Specialistische zakelijke diensten;2019;32.0
7927;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M Specialistische zakelijke diensten;2020;28.0
7928;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M Specialistische zakelijke diensten;2021;44.0
7929;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M Specialistische zakelijke diensten;2022;45.0
7930;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M Specialistische zakelijke diensten;2023;45.0
7931;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;N Verhuur en overige zakelijke diensten;2013;19.0
7932;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;N Verhuur en overige zakelijke diensten;2014;16.0
7933;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;N Verhuur en overige zakelijke diensten;2015;18.0
7934;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;N Verhuur en overige zakelijke diensten;2016;19.0
7935;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;N Verhuur en overige zakelijke diensten;2017;19.0
7936;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;N Verhuur en overige zakelijke diensten;2018;20.0
7937;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;N Verhuur en overige zakelijke diensten;2019;22.0
7938;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;N Verhuur en overige zakelijke diensten;2020;19.0
7939;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;N Verhuur en overige zakelijke diensten;2021;17.0
7940;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;N Verhuur en overige zakelijke diensten;2022;20.0
7941;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;N Verhuur en overige zakelijke diensten;2023;21.0
7942;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2013;32.0
7943;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2014;28.0
7944;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2015;26.0
7945;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2016;22.0
7946;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2017;26.0
7947;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2018;29.0
7948;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2019;26.0
7949;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2020;33.0
7950;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2021;37.0
7951;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2022;35.0
7952;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2023;42.0
7953;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;P Onderwijs;2013;51.0
7954;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;P Onderwijs;2014;46.0
7955;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;P Onderwijs;2015;51.0
7956;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;P Onderwijs;2016;46.0
7957;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;P Onderwijs;2017;46.0
7958;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;P Onderwijs;2018;49.0
7959;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;P Onderwijs;2019;60.0
7960;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;P Onderwijs;2020;55.0
7961;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;P Onderwijs;2021;65.0
7962;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;P Onderwijs;2022;74.0
7963;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;P Onderwijs;2023;73.0
7964;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Q Gezondheids- en welzijnszorg;2013;92.0
7965;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Q Gezondheids- en welzijnszorg;2014;86.0
7966;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Q Gezondheids- en welzijnszorg;2015;83.0
7967;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Q Gezondheids- en welzijnszorg;2016;87.0
7968;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Q Gezondheids- en welzijnszorg;2017;92.0
7969;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Q Gezondheids- en welzijnszorg;2018;94.0
7970;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Q Gezondheids- en welzijnszorg;2019;103.0
7971;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Q Gezondheids- en welzijnszorg;2020;113.0
7972;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Q Gezondheids- en welzijnszorg;2021;113.0
7973;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Q Gezondheids- en welzijnszorg;2022;128.0
7974;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Q Gezondheids- en welzijnszorg;2023;137.0
7975;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R Cultuur, sport en recreatie;2013;8.0
7976;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R Cultuur, sport en recreatie;2014;7.0
7977;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R Cultuur, sport en recreatie;2015;7.0
7978;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R Cultuur, sport en recreatie;2016;7.0
7979;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R Cultuur, sport en recreatie;2017;8.0
7980;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R Cultuur, sport en recreatie;2018;7.0
7981;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R Cultuur, sport en recreatie;2019;10.0
7982;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R Cultuur, sport en recreatie;2020;10.0
7983;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R Cultuur, sport en recreatie;2021;10.0
7984;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R Cultuur, sport en recreatie;2022;10.0
7985;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R Cultuur, sport en recreatie;2023;12.0
7986;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;S Overige dienstverlening;2013;7.0
7987;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;S Overige dienstverlening;2014;6.0
7988;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;S Overige dienstverlening;2015;6.0
7989;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;S Overige dienstverlening;2016;5.0
7990;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;S Overige dienstverlening;2017;4.0
7991;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;S Overige dienstverlening;2018;4.0
7992;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;S Overige dienstverlening;2019;5.0
7993;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;S Overige dienstverlening;2020;5.0
7994;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;S Overige dienstverlening;2021;8.0
7995;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;S Overige dienstverlening;2022;6.0
7996;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;S Overige dienstverlening;2023;6.0
7997;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;T Huishoudens;2013;0.0
7998;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;T Huishoudens;2014;1.0
7999;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;T Huishoudens;2015;0.0
8000;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;T Huishoudens;2016;0.0
8001;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;T Huishoudens;2017;0.0
