ID;Sex;EmploymentType;SectorBranchesSIC2008;Periods;EmployedPersons_1;Jobs_2;FullTimeEquivalentFte_3;HoursWorked_4
8433;Male;Total;A Agriculture, forestry and fishing;2000;163.0;203.0;150.0;356.0
8434;Male;Total;A Agriculture, forestry and fishing;2001;163.0;199.0;146.0;345.0
8435;Male;Total;A Agriculture, forestry and fishing;2002;160.0;196.0;143.0;337.0
8436;Male;Total;A Agriculture, forestry and fishing;2003;158.0;193.0;140.0;326.0
8437;Male;Total;A Agriculture, forestry and fishing;2004;153.0;187.0;134.0;317.0
8438;Male;Total;A Agriculture, forestry and fishing;2005;149.0;182.0;132.0;311.0
8439;Male;Total;A Agriculture, forestry and fishing;2006;146.0;178.0;129.0;303.0
8440;Male;Total;A Agriculture, forestry and fishing;2007;145.0;176.0;128.0;298.0
8441;Male;Total;A Agriculture, forestry and fishing;2008;143.0;174.0;125.0;295.0
8442;Male;Total;A Agriculture, forestry and fishing;2009;139.0;170.0;123.0;292.0
8443;Male;Total;A Agriculture, forestry and fishing;2010;139.0;170.0;123.0;290.0
8444;Male;Total;A Agriculture, forestry and fishing;2011;137.0;171.0;121.0;289.0
8445;Male;Total;A Agriculture, forestry and fishing;2012;136.0;168.0;120.0;286.0
8446;Male;Total;A Agriculture, forestry and fishing;2013;134.0;165.0;120.0;283.0
8447;Male;Total;A Agriculture, forestry and fishing;2014;133.0;164.0;119.0;282.0
8448;Male;Total;A Agriculture, forestry and fishing;2015;132.0;163.0;117.0;279.0
8449;Male;Total;A Agriculture, forestry and fishing;2016;133.0;165.0;120.0;286.0
8450;Male;Total;A Agriculture, forestry and fishing;2017;134.0;167.0;123.0;294.0
8451;Male;Total;A Agriculture, forestry and fishing;2018;135.0;168.0;124.0;292.0
8452;Male;Total;A Agriculture, forestry and fishing;2019;135.0;167.0;125.0;297.0
8453;Male;Total;A Agriculture, forestry and fishing;2020;135.0;167.0;124.0;291.0
8454;Male;Total;A Agriculture, forestry and fishing;2021;136.0;169.0;125.0;292.0
8455;Male;Total;A Agriculture, forestry and fishing;2022;136.0;169.0;126.0;294.0
8456;Male;Total;01 Agriculture;1995;160.0;202.0;146.0;316.0
8457;Male;Total;01 Agriculture;1996;162.0;205.0;148.0;321.0
8458;Male;Total;01 Agriculture;1997;164.0;205.0;147.0;319.0
8459;Male;Total;01 Agriculture;1998;157.0;198.0;144.0;291.0
8460;Male;Total;01 Agriculture;1999;156.0;196.0;142.0;303.0
8461;Male;Total;01 Agriculture;2000;158.0;197.0;144.0;342.0
8462;Male;Total;01 Agriculture;2001;157.0;194.0;141.0;332.0
8463;Male;Total;01 Agriculture;2002;155.0;190.0;138.0;325.0
8464;Male;Total;01 Agriculture;2003;153.0;188.0;135.0;315.0
8465;Male;Total;01 Agriculture;2004;148.0;181.0;129.0;306.0
8466;Male;Total;01 Agriculture;2005;144.0;177.0;127.0;301.0
8467;Male;Total;01 Agriculture;2006;142.0;173.0;125.0;292.0
8468;Male;Total;01 Agriculture;2007;141.0;171.0;123.0;287.0
8469;Male;Total;01 Agriculture;2008;138.0;169.0;121.0;285.0
8470;Male;Total;01 Agriculture;2009;135.0;165.0;119.0;282.0
8471;Male;Total;01 Agriculture;2010;134.0;165.0;119.0;281.0
8472;Male;Total;01 Agriculture;2011;133.0;166.0;117.0;280.0
8473;Male;Total;01 Agriculture;2012;132.0;164.0;116.0;277.0
8474;Male;Total;01 Agriculture;2013;130.0;160.0;117.0;274.0
8475;Male;Total;01 Agriculture;2014;129.0;159.0;115.0;273.0
8476;Male;Total;01 Agriculture;2015;128.0;158.0;113.0;270.0
8477;Male;Total;01 Agriculture;2016;129.0;160.0;116.0;277.0
8478;Male;Total;01 Agriculture;2017;130.0;162.0;119.0;285.0
8479;Male;Total;01 Agriculture;2018;131.0;163.0;120.0;283.0
8480;Male;Total;01 Agriculture;2019;131.0;162.0;121.0;288.0
8481;Male;Total;01 Agriculture;2020;131.0;162.0;120.0;282.0
8482;Male;Total;01 Agriculture;2021;132.0;164.0;121.0;283.0
8483;Male;Total;01 Agriculture;2022;132.0;164.0;121.0;284.0
8484;Male;Total;02 Forestry and logging;1995;2.0;2.0;2.0;3.0
8485;Male;Total;02 Forestry and logging;1996;2.0;2.0;2.0;3.0
8486;Male;Total;02 Forestry and logging;1997;2.0;2.0;2.0;3.0
8487;Male;Total;02 Forestry and logging;1998;2.0;2.0;2.0;3.0
8488;Male;Total;02 Forestry and logging;1999;2.0;2.0;2.0;3.0
8489;Male;Total;02 Forestry and logging;2000;2.0;2.0;2.0;3.0
8490;Male;Total;02 Forestry and logging;2001;2.0;2.0;2.0;3.0
8491;Male;Total;02 Forestry and logging;2002;2.0;2.0;2.0;3.0
8492;Male;Total;02 Forestry and logging;2003;2.0;2.0;2.0;3.0
8493;Male;Total;02 Forestry and logging;2004;2.0;2.0;2.0;3.0
8494;Male;Total;02 Forestry and logging;2005;2.0;2.0;2.0;3.0
8495;Male;Total;02 Forestry and logging;2006;2.0;2.0;2.0;3.0
8496;Male;Total;02 Forestry and logging;2007;2.0;2.0;2.0;3.0
8497;Male;Total;02 Forestry and logging;2008;2.0;2.0;2.0;3.0
8498;Male;Total;02 Forestry and logging;2009;2.0;2.0;2.0;3.0
8499;Male;Total;02 Forestry and logging;2010;2.0;2.0;2.0;3.0
8500;Male;Total;02 Forestry and logging;2011;2.0;2.0;2.0;3.0
8501;Male;Total;02 Forestry and logging;2012;2.0;2.0;2.0;3.0
8502;Male;Total;02 Forestry and logging;2013;2.0;2.0;2.0;3.0
8503;Male;Total;02 Forestry and logging;2014;2.0;2.0;2.0;3.0
8504;Male;Total;02 Forestry and logging;2015;2.0;2.0;2.0;3.0
8505;Male;Total;02 Forestry and logging;2016;2.0;2.0;2.0;3.0
8506;Male;Total;02 Forestry and logging;2017;2.0;2.0;2.0;3.0
8507;Male;Total;02 Forestry and logging;2018;2.0;2.0;2.0;3.0
8508;Male;Total;02 Forestry and logging;2019;2.0;2.0;2.0;3.0
8509;Male;Total;02 Forestry and logging;2020;2.0;2.0;2.0;3.0
8510;Male;Total;02 Forestry and logging;2021;2.0;2.0;2.0;3.0
8511;Male;Total;02 Forestry and logging;2022;2.0;2.0;2.0;4.0
8512;Male;Total;03 Fishing and aquaculture;1995;4.0;5.0;4.0;11.0
8513;Male;Total;03 Fishing and aquaculture;1996;4.0;5.0;4.0;11.0
8514;Male;Total;03 Fishing and aquaculture;1997;4.0;5.0;4.0;10.0
8515;Male;Total;03 Fishing and aquaculture;1998;4.0;4.0;4.0;9.0
8516;Male;Total;03 Fishing and aquaculture;1999;4.0;4.0;4.0;10.0
8517;Male;Total;03 Fishing and aquaculture;2000;4.0;4.0;4.0;11.0
8518;Male;Total;03 Fishing and aquaculture;2001;4.0;4.0;3.0;10.0
8519;Male;Total;03 Fishing and aquaculture;2002;3.0;3.0;3.0;9.0
8520;Male;Total;03 Fishing and aquaculture;2003;3.0;3.0;3.0;8.0
8521;Male;Total;03 Fishing and aquaculture;2004;3.0;3.0;3.0;7.0
8522;Male;Total;03 Fishing and aquaculture;2005;3.0;3.0;3.0;7.0
8523;Male;Total;03 Fishing and aquaculture;2006;3.0;3.0;3.0;7.0
8524;Male;Total;03 Fishing and aquaculture;2007;3.0;3.0;3.0;7.0
8525;Male;Total;03 Fishing and aquaculture;2008;3.0;3.0;3.0;7.0
8526;Male;Total;03 Fishing and aquaculture;2009;3.0;3.0;3.0;6.0
8527;Male;Total;03 Fishing and aquaculture;2010;2.0;3.0;2.0;6.0
8528;Male;Total;03 Fishing and aquaculture;2011;2.0;3.0;2.0;6.0
8529;Male;Total;03 Fishing and aquaculture;2012;3.0;3.0;2.0;6.0
8530;Male;Total;03 Fishing and aquaculture;2013;2.0;3.0;2.0;6.0
8531;Male;Total;03 Fishing and aquaculture;2014;3.0;3.0;2.0;6.0
8532;Male;Total;03 Fishing and aquaculture;2015;2.0;3.0;2.0;6.0
8533;Male;Total;03 Fishing and aquaculture;2016;2.0;3.0;2.0;6.0
8534;Male;Total;03 Fishing and aquaculture;2017;2.0;3.0;2.0;6.0
8535;Male;Total;03 Fishing and aquaculture;2018;2.0;3.0;2.0;6.0
8536;Male;Total;03 Fishing and aquaculture;2019;2.0;3.0;2.0;6.0
8537;Male;Total;03 Fishing and aquaculture;2020;2.0;3.0;2.0;5.0
8538;Male;Total;03 Fishing and aquaculture;2021;2.0;3.0;2.0;6.0
8539;Male;Total;03 Fishing and aquaculture;2022;2.0;3.0;2.0;6.0
8540;Male;Total;B Mining and quarrying;1995;10.0;10.0;10.0;18.0
8541;Male;Total;B Mining and quarrying;1996;11.0;11.0;10.0;19.0
8542;Male;Total;B Mining and quarrying;1997;10.0;10.0;10.0;18.0
8543;Male;Total;B Mining and quarrying;1998;10.0;10.0;10.0;19.0
8544;Male;Total;B Mining and quarrying;1999;10.0;10.0;9.0;18.0
8545;Male;Total;B Mining and quarrying;2000;9.0;9.0;9.0;17.0
8546;Male;Total;B Mining and quarrying;2001;9.0;9.0;9.0;17.0
8547;Male;Total;B Mining and quarrying;2002;9.0;9.0;9.0;17.0
8548;Male;Total;B Mining and quarrying;2003;9.0;9.0;9.0;17.0
8549;Male;Total;B Mining and quarrying;2004;9.0;9.0;9.0;16.0
8550;Male;Total;B Mining and quarrying;2005;8.0;8.0;7.0;13.0
8551;Male;Total;B Mining and quarrying;2006;7.0;7.0;7.0;13.0
8552;Male;Total;B Mining and quarrying;2007;7.0;7.0;7.0;13.0
8553;Male;Total;B Mining and quarrying;2008;7.0;7.0;7.0;13.0
8554;Male;Total;B Mining and quarrying;2009;7.0;7.0;7.0;13.0
8555;Male;Total;B Mining and quarrying;2010;7.0;7.0;7.0;13.0
8556;Male;Total;B Mining and quarrying;2011;8.0;8.0;8.0;14.0
8557;Male;Total;B Mining and quarrying;2012;8.0;8.0;8.0;14.0
8558;Male;Total;B Mining and quarrying;2013;9.0;9.0;8.0;16.0
8559;Male;Total;B Mining and quarrying;2014;9.0;9.0;9.0;17.0
8560;Male;Total;B Mining and quarrying;2015;9.0;9.0;9.0;17.0
8561;Male;Total;B Mining and quarrying;2016;9.0;9.0;8.0;16.0
8562;Male;Total;B Mining and quarrying;2017;7.0;7.0;7.0;14.0
8563;Male;Total;B Mining and quarrying;2018;7.0;7.0;7.0;13.0
8564;Male;Total;B Mining and quarrying;2019;7.0;7.0;7.0;13.0
8565;Male;Total;B Mining and quarrying;2020;7.0;7.0;7.0;12.0
8566;Male;Total;B Mining and quarrying;2021;6.0;6.0;6.0;12.0
8567;Male;Total;B Mining and quarrying;2022;7.0;7.0;6.0;12.0
8568;Male;Total;B-E Industry (no construction), energy;1995;811.0;828.0;781.0;1390.0
8569;Male;Total;B-E Industry (no construction), energy;1996;802.0;819.0;774.0;1396.0
8570;Male;Total;B-E Industry (no construction), energy;1997;804.0;820.0;777.0;1389.0
8571;Male;Total;B-E Industry (no construction), energy;1998;809.0;828.0;783.0;1406.0
8572;Male;Total;B-E Industry (no construction), energy;1999;800.0;820.0;773.0;1390.0
8573;Male;Total;B-E Industry (no construction), energy;2000;798.0;817.0;767.0;1370.0
8574;Male;Total;B-E Industry (no construction), energy;2001;792.0;810.0;766.0;1366.0
8575;Male;Total;B-E Industry (no construction), energy;2002;778.0;795.0;753.0;1338.0
8576;Male;Total;B-E Industry (no construction), energy;2003;755.0;771.0;729.0;1301.0
8577;Male;Total;B-E Industry (no construction), energy;2004;732.0;748.0;707.0;1273.0
8578;Male;Total;B-E Industry (no construction), energy;2005;721.0;737.0;694.0;1244.0
8579;Male;Total;B-E Industry (no construction), energy;2006;711.0;728.0;684.0;1219.0
8580;Male;Total;B-E Industry (no construction), energy;2007;711.0;728.0;683.0;1219.0
8581;Male;Total;B-E Industry (no construction), energy;2008;711.0;728.0;682.0;1212.0
8582;Male;Total;B-E Industry (no construction), energy;2009;691.0;709.0;664.0;1160.0
8583;Male;Total;B-E Industry (no construction), energy;2010;675.0;694.0;651.0;1163.0
8584;Male;Total;B-E Industry (no construction), energy;2011;671.0;690.0;643.0;1160.0
8585;Male;Total;B-E Industry (no construction), energy;2012;663.0;682.0;636.0;1140.0
8586;Male;Total;B-E Industry (no construction), energy;2013;653.0;671.0;627.0;1136.0
8587;Male;Total;B-E Industry (no construction), energy;2014;649.0;668.0;623.0;1136.0
8588;Male;Total;B-E Industry (no construction), energy;2015;649.0;669.0;624.0;1130.0
8589;Male;Total;B-E Industry (no construction), energy;2016;651.0;670.0;626.0;1136.0
8590;Male;Total;B-E Industry (no construction), energy;2017;655.0;675.0;631.0;1141.0
8591;Male;Total;B-E Industry (no construction), energy;2018;667.0;688.0;642.0;1157.0
8592;Male;Total;B-E Industry (no construction), energy;2019;681.0;701.0;654.0;1179.0
8593;Male;Total;B-E Industry (no construction), energy;2020;678.0;698.0;651.0;1127.0
8594;Male;Total;B-E Industry (no construction), energy;2021;676.0;696.0;649.0;1149.0
8595;Male;Total;B-E Industry (no construction), energy;2022;686.0;707.0;657.0;1157.0
8596;Male;Total;C Manufacturing;1995;755.0;772.0;726.0;1291.0
8597;Male;Total;C Manufacturing;1996;747.0;764.0;721.0;1300.0
8598;Male;Total;C Manufacturing;1997;750.0;766.0;724.0;1296.0
8599;Male;Total;C Manufacturing;1998;754.0;774.0;730.0;1312.0
8600;Male;Total;C Manufacturing;1999;747.0;767.0;721.0;1298.0
8601;Male;Total;C Manufacturing;2000;746.0;765.0;716.0;1279.0
8602;Male;Total;C Manufacturing;2001;738.0;755.0;712.0;1270.0
8603;Male;Total;C Manufacturing;2002;722.0;738.0;697.0;1239.0
8604;Male;Total;C Manufacturing;2003;699.0;714.0;673.0;1202.0
8605;Male;Total;C Manufacturing;2004;678.0;693.0;653.0;1178.0
8606;Male;Total;C Manufacturing;2005;668.0;684.0;642.0;1149.0
8607;Male;Total;C Manufacturing;2006;659.0;676.0;633.0;1128.0
8608;Male;Total;C Manufacturing;2007;659.0;675.0;632.0;1127.0
8609;Male;Total;C Manufacturing;2008;658.0;675.0;630.0;1119.0
8610;Male;Total;C Manufacturing;2009;638.0;655.0;612.0;1066.0
8611;Male;Total;C Manufacturing;2010;621.0;638.0;598.0;1066.0
8612;Male;Total;C Manufacturing;2011;615.0;633.0;589.0;1061.0
8613;Male;Total;C Manufacturing;2012;608.0;626.0;583.0;1043.0
8614;Male;Total;C Manufacturing;2013;597.0;614.0;573.0;1035.0
8615;Male;Total;C Manufacturing;2014;593.0;610.0;568.0;1033.0
8616;Male;Total;C Manufacturing;2015;593.0;611.0;570.0;1028.0
8617;Male;Total;C Manufacturing;2016;595.0;613.0;572.0;1035.0
8618;Male;Total;C Manufacturing;2017;600.0;618.0;577.0;1039.0
8619;Male;Total;C Manufacturing;2018;611.0;630.0;587.0;1053.0
8620;Male;Total;C Manufacturing;2019;624.0;642.0;598.0;1075.0
8621;Male;Total;C Manufacturing;2020;621.0;639.0;596.0;1024.0
8622;Male;Total;C Manufacturing;2021;617.0;636.0;592.0;1045.0
8623;Male;Total;C Manufacturing;2022;625.0;645.0;599.0;1051.0
8624;Male;Total;10-12 Manufacture of food and beverages;1995;109.0;113.0;104.0;186.0
8625;Male;Total;10-12 Manufacture of food and beverages;1996;103.0;106.0;98.0;180.0
8626;Male;Total;10-12 Manufacture of food and beverages;1997;103.0;106.0;98.0;179.0
8627;Male;Total;10-12 Manufacture of food and beverages;1998;103.0;106.0;97.0;177.0
8628;Male;Total;10-12 Manufacture of food and beverages;1999;102.0;104.0;96.0;176.0
8629;Male;Total;10-12 Manufacture of food and beverages;2000;102.0;104.0;96.0;174.0
8630;Male;Total;10-12 Manufacture of food and beverages;2001;99.0;103.0;95.0;173.0
8631;Male;Total;10-12 Manufacture of food and beverages;2002;97.0;101.0;94.0;168.0
8632;Male;Total;10-12 Manufacture of food and beverages;2003;94.0;98.0;90.0;163.0
8633;Male;Total;10-12 Manufacture of food and beverages;2004;91.0;94.0;87.0;158.0
8634;Male;Total;10-12 Manufacture of food and beverages;2005;89.0;93.0;85.0;155.0
8635;Male;Total;10-12 Manufacture of food and beverages;2006;88.0;92.0;84.0;152.0
8636;Male;Total;10-12 Manufacture of food and beverages;2007;87.0;90.0;83.0;149.0
8637;Male;Total;10-12 Manufacture of food and beverages;2008;87.0;90.0;83.0;148.0
8638;Male;Total;10-12 Manufacture of food and beverages;2009;87.0;91.0;83.0;148.0
8639;Male;Total;10-12 Manufacture of food and beverages;2010;86.0;91.0;83.0;152.0
8640;Male;Total;10-12 Manufacture of food and beverages;2011;84.0;88.0;80.0;146.0
8641;Male;Total;10-12 Manufacture of food and beverages;2012;84.0;89.0;81.0;146.0
8642;Male;Total;10-12 Manufacture of food and beverages;2013;84.0;89.0;81.0;148.0
8643;Male;Total;10-12 Manufacture of food and beverages;2014;85.0;89.0;82.0;150.0
8644;Male;Total;10-12 Manufacture of food and beverages;2015;84.0;89.0;81.0;148.0
8645;Male;Total;10-12 Manufacture of food and beverages;2016;85.0;89.0;81.0;149.0
8646;Male;Total;10-12 Manufacture of food and beverages;2017;85.0;91.0;83.0;151.0
8647;Male;Total;10-12 Manufacture of food and beverages;2018;87.0;92.0;84.0;152.0
8648;Male;Total;10-12 Manufacture of food and beverages;2019;89.0;94.0;86.0;156.0
8649;Male;Total;10-12 Manufacture of food and beverages;2020;90.0;95.0;87.0;155.0
