ID;Geslacht;Leeftijd;MigratieachtergrondEnGeneratie;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2
7355;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07F Beta-blokkers m ov antihypertensiva;2011;0;0.0
7356;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07F Beta-blokkers m ov antihypertensiva;2012;0;0.0
7357;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07F Beta-blokkers m ov antihypertensiva;2013;0;0.0
7358;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07F Beta-blokkers m ov antihypertensiva;2014;0;0.0
7359;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07F Beta-blokkers m ov antihypertensiva;2015;0;0.0
7360;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07F Beta-blokkers m ov antihypertensiva;2016;0;0.0
7361;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07F Beta-blokkers m ov antihypertensiva;2017;0;0.0
7362;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07F Beta-blokkers m ov antihypertensiva;2018;0;0.0
7363;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07F Beta-blokkers m ov antihypertensiva;2019;0;0.0
7364;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07F Beta-blokkers m ov antihypertensiva;2020;0;0.0
7365;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08 Calciumantagonisten;2006;519005;3.89
7366;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08 Calciumantagonisten;2007;537930;4.03
7367;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08 Calciumantagonisten;2008;558045;4.18
7368;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08 Calciumantagonisten;2009;579415;4.33
7369;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08 Calciumantagonisten;2010;600340;4.49
7370;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08 Calciumantagonisten;2011;621385;4.64
7371;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08 Calciumantagonisten;2012;650760;4.86
7372;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08 Calciumantagonisten;2013;669095;5.0
7373;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08 Calciumantagonisten;2014;688295;5.14
7374;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08 Calciumantagonisten;2015;711535;5.31
7375;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08 Calciumantagonisten;2016;737000;5.51
7376;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08 Calciumantagonisten;2017;759395;5.68
7377;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08 Calciumantagonisten;2018;781760;5.85
7378;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08 Calciumantagonisten;2019;817070;6.12
7379;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08 Calciumantagonisten;2020;834365;6.26
7380;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08C Sel.calc.antagon.m vnl vasc werking;2006;407825;3.05
7381;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08C Sel.calc.antagon.m vnl vasc werking;2007;430685;3.22
7382;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08C Sel.calc.antagon.m vnl vasc werking;2008;454460;3.4
7383;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08C Sel.calc.antagon.m vnl vasc werking;2009;478870;3.58
7384;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08C Sel.calc.antagon.m vnl vasc werking;2010;501930;3.75
7385;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08C Sel.calc.antagon.m vnl vasc werking;2011;525860;3.93
7386;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08C Sel.calc.antagon.m vnl vasc werking;2012;557540;4.16
7387;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08C Sel.calc.antagon.m vnl vasc werking;2013;578755;4.32
7388;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08C Sel.calc.antagon.m vnl vasc werking;2014;599285;4.47
7389;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08C Sel.calc.antagon.m vnl vasc werking;2015;623185;4.65
7390;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08C Sel.calc.antagon.m vnl vasc werking;2016;649165;4.85
7391;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08C Sel.calc.antagon.m vnl vasc werking;2017;672190;5.03
7392;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08C Sel.calc.antagon.m vnl vasc werking;2018;694570;5.2
7393;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08C Sel.calc.antagon.m vnl vasc werking;2019;729175;5.46
7394;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08C Sel.calc.antagon.m vnl vasc werking;2020;746660;5.6
7395;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08D Sel.calc.antagon.m directe hart-eff;2006;117350;0.88
7396;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08D Sel.calc.antagon.m directe hart-eff;2007;113065;0.85
7397;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08D Sel.calc.antagon.m directe hart-eff;2008;109415;0.82
7398;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08D Sel.calc.antagon.m directe hart-eff;2009;106330;0.8
7399;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08D Sel.calc.antagon.m directe hart-eff;2010;103995;0.78
7400;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08D Sel.calc.antagon.m directe hart-eff;2011;101185;0.76
7401;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08D Sel.calc.antagon.m directe hart-eff;2012;98775;0.74
7402;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08D Sel.calc.antagon.m directe hart-eff;2013;95890;0.72
7403;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08D Sel.calc.antagon.m directe hart-eff;2014;94520;0.71
7404;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08D Sel.calc.antagon.m directe hart-eff;2015;93860;0.7
7405;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08D Sel.calc.antagon.m directe hart-eff;2016;93450;0.7
7406;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08D Sel.calc.antagon.m directe hart-eff;2017;92740;0.69
7407;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08D Sel.calc.antagon.m directe hart-eff;2018;93130;0.7
7408;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08D Sel.calc.antagon.m directe hart-eff;2019;94315;0.71
7409;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08D Sel.calc.antagon.m directe hart-eff;2020;94550;0.71
7410;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08E Niet-selectieve calciumantagonisten;2006;0;0.0
7411;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08E Niet-selectieve calciumantagonisten;2007;0;0.0
7412;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08E Niet-selectieve calciumantagonisten;2008;0;0.0
7413;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08E Niet-selectieve calciumantagonisten;2009;0;0.0
7414;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08E Niet-selectieve calciumantagonisten;2010;0;0.0
7415;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08E Niet-selectieve calciumantagonisten;2011;0;0.0
7416;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08E Niet-selectieve calciumantagonisten;2012;0;0.0
7417;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08E Niet-selectieve calciumantagonisten;2013;0;0.0
7418;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08E Niet-selectieve calciumantagonisten;2014;0;0.0
7419;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08E Niet-selectieve calciumantagonisten;2015;0;0.0
7420;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08E Niet-selectieve calciumantagonisten;2016;0;0.0
7421;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08E Niet-selectieve calciumantagonisten;2017;0;0.0
7422;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08E Niet-selectieve calciumantagonisten;2018;0;0.0
7423;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08E Niet-selectieve calciumantagonisten;2019;0;0.0
7424;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08E Niet-selectieve calciumantagonisten;2020;0;0.0
7425;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08G Calciumantagonisten met diuretica;2006;0;0.0
7426;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08G Calciumantagonisten met diuretica;2007;0;0.0
7427;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08G Calciumantagonisten met diuretica;2008;0;0.0
7428;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08G Calciumantagonisten met diuretica;2009;0;0.0
7429;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08G Calciumantagonisten met diuretica;2010;0;0.0
7430;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08G Calciumantagonisten met diuretica;2011;0;0.0
7431;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08G Calciumantagonisten met diuretica;2012;0;0.0
7432;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08G Calciumantagonisten met diuretica;2013;0;0.0
7433;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08G Calciumantagonisten met diuretica;2014;65;0.0
7434;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08G Calciumantagonisten met diuretica;2015;170;0.0
7435;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08G Calciumantagonisten met diuretica;2016;250;0.0
7436;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08G Calciumantagonisten met diuretica;2017;300;0.0
7437;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08G Calciumantagonisten met diuretica;2018;335;0.0
7438;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08G Calciumantagonisten met diuretica;2019;400;0.0
7439;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C08G Calciumantagonisten met diuretica;2020;380;0.0
7440;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09 Middelen renine-angiotensinesysteem;2006;1227550;9.19
7441;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09 Middelen renine-angiotensinesysteem;2007;1316520;9.86
7442;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09 Middelen renine-angiotensinesysteem;2008;1393995;10.43
7443;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09 Middelen renine-angiotensinesysteem;2009;1462175;10.94
7444;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09 Middelen renine-angiotensinesysteem;2010;1522295;11.37
7445;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09 Middelen renine-angiotensinesysteem;2011;1578510;11.78
7446;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09 Middelen renine-angiotensinesysteem;2012;1622340;12.11
7447;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09 Middelen renine-angiotensinesysteem;2013;1636060;12.22
7448;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09 Middelen renine-angiotensinesysteem;2014;1649535;12.32
7449;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09 Middelen renine-angiotensinesysteem;2015;1661095;12.41
7450;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09 Middelen renine-angiotensinesysteem;2016;1671990;12.49
7451;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09 Middelen renine-angiotensinesysteem;2017;1677970;12.55
7452;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09 Middelen renine-angiotensinesysteem;2018;1678340;12.56
7453;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09 Middelen renine-angiotensinesysteem;2019;1682235;12.6
7454;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09 Middelen renine-angiotensinesysteem;2020;1671070;12.53
7455;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09A Ace-remmers;2006;659060;4.93
7456;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09A Ace-remmers;2007;687460;5.15
7457;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09A Ace-remmers;2008;713815;5.34
7458;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09A Ace-remmers;2009;734150;5.49
7459;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09A Ace-remmers;2010;756980;5.66
7460;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09A Ace-remmers;2011;780095;5.82
7461;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09A Ace-remmers;2012;803415;6.0
7462;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09A Ace-remmers;2013;810795;6.05
7463;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09A Ace-remmers;2014;824115;6.15
7464;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09A Ace-remmers;2015;836790;6.25
7465;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09A Ace-remmers;2016;847565;6.33
7466;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09A Ace-remmers;2017;854695;6.39
7467;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09A Ace-remmers;2018;866280;6.48
7468;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09A Ace-remmers;2019;887535;6.65
7469;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09A Ace-remmers;2020;882690;6.62
7470;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09B Ace-remmers, combinatiepreparaten;2006;115255;0.86
7471;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09B Ace-remmers, combinatiepreparaten;2007;122295;0.92
7472;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09B Ace-remmers, combinatiepreparaten;2008;128245;0.96
7473;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09B Ace-remmers, combinatiepreparaten;2009;131570;0.98
7474;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09B Ace-remmers, combinatiepreparaten;2010;133630;1.0
7475;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09B Ace-remmers, combinatiepreparaten;2011;134945;1.01
7476;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09B Ace-remmers, combinatiepreparaten;2012;134470;1.0
7477;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09B Ace-remmers, combinatiepreparaten;2013;130305;0.97
7478;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09B Ace-remmers, combinatiepreparaten;2014;127835;0.95
7479;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09B Ace-remmers, combinatiepreparaten;2015;123990;0.93
7480;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09B Ace-remmers, combinatiepreparaten;2016;119640;0.89
7481;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09B Ace-remmers, combinatiepreparaten;2017;115625;0.86
7482;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09B Ace-remmers, combinatiepreparaten;2018;110575;0.83
7483;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09B Ace-remmers, combinatiepreparaten;2019;104455;0.78
7484;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09B Ace-remmers, combinatiepreparaten;2020;93175;0.7
7485;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09C Angiotensine-ii-antagonisten;2006;410715;3.07
7486;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09C Angiotensine-ii-antagonisten;2007;442800;3.32
7487;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09C Angiotensine-ii-antagonisten;2008;470530;3.52
7488;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09C Angiotensine-ii-antagonisten;2009;491640;3.68
7489;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09C Angiotensine-ii-antagonisten;2010;508320;3.8
7490;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09C Angiotensine-ii-antagonisten;2011;525235;3.92
7491;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09C Angiotensine-ii-antagonisten;2012;539140;4.02
7492;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09C Angiotensine-ii-antagonisten;2013;543435;4.06
7493;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09C Angiotensine-ii-antagonisten;2014;547770;4.09
7494;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09C Angiotensine-ii-antagonisten;2015;549875;4.11
7495;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09C Angiotensine-ii-antagonisten;2016;555900;4.15
7496;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09C Angiotensine-ii-antagonisten;2017;562530;4.21
7497;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09C Angiotensine-ii-antagonisten;2018;585350;4.38
7498;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09C Angiotensine-ii-antagonisten;2019;618155;4.63
7499;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09C Angiotensine-ii-antagonisten;2020;589895;4.42
7500;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09D Angiotensine-ii-antagon., comb.prep;2006;173560;1.3
7501;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09D Angiotensine-ii-antagon., comb.prep;2007;199895;1.5
7502;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09D Angiotensine-ii-antagon., comb.prep;2008;221970;1.66
7503;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09D Angiotensine-ii-antagon., comb.prep;2009;239945;1.79
7504;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09D Angiotensine-ii-antagon., comb.prep;2010;252650;1.89
7505;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09D Angiotensine-ii-antagon., comb.prep;2011;262205;1.96
7506;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09D Angiotensine-ii-antagon., comb.prep;2012;265285;1.98
7507;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09D Angiotensine-ii-antagon., comb.prep;2013;257540;1.92
7508;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09D Angiotensine-ii-antagon., comb.prep;2014;252415;1.88
7509;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09D Angiotensine-ii-antagon., comb.prep;2015;244225;1.82
7510;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09D Angiotensine-ii-antagon., comb.prep;2016;236880;1.77
7511;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09D Angiotensine-ii-antagon., comb.prep;2017;232215;1.74
7512;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09D Angiotensine-ii-antagon., comb.prep;2018;226770;1.7
7513;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09D Angiotensine-ii-antagon., comb.prep;2019;199650;1.5
7514;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09D Angiotensine-ii-antagon., comb.prep;2020;184040;1.38
7515;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09X Ov midd aangrijp op ren-angiot.syst;2006;0;0.0
7516;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09X Ov midd aangrijp op ren-angiot.syst;2007;0;0.0
7517;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09X Ov midd aangrijp op ren-angiot.syst;2008;1880;0.01
7518;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09X Ov midd aangrijp op ren-angiot.syst;2009;6305;0.05
7519;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09X Ov midd aangrijp op ren-angiot.syst;2010;11150;0.08
7520;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09X Ov midd aangrijp op ren-angiot.syst;2011;15015;0.11
7521;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09X Ov midd aangrijp op ren-angiot.syst;2012;13445;0.1
7522;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09X Ov midd aangrijp op ren-angiot.syst;2013;10790;0.08
7523;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09X Ov midd aangrijp op ren-angiot.syst;2014;9325;0.07
7524;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09X Ov midd aangrijp op ren-angiot.syst;2015;8310;0.06
7525;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09X Ov midd aangrijp op ren-angiot.syst;2016;7580;0.06
7526;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09X Ov midd aangrijp op ren-angiot.syst;2017;6885;0.05
7527;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09X Ov midd aangrijp op ren-angiot.syst;2018;6280;0.05
7528;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09X Ov midd aangrijp op ren-angiot.syst;2019;5760;0.04
7529;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C09X Ov midd aangrijp op ren-angiot.syst;2020;5265;0.04
7530;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C10 Antilipaemica;2006;1160135;8.69
7531;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C10 Antilipaemica;2007;1238850;9.28
7532;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C10 Antilipaemica;2008;1264310;9.46
