ID;TypeHuishouden;Leeftijd;Herkomst;Generatie;OoitOfNooitGescheiden;Perioden;AantalHuishoudens_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;Partnertoeslag_6;OpgebouwdeJaarlijkseAanspraken_7;ContanteWaarde_8;TeBereikenJaarlijkseAanspraken_9;Vervangingspercentage_10;VierdePijler_11;OpgebouwdeJaarlijkseAanspraken_12;ContanteWaarde_13;TeBereikenJaarlijkseAanspraken_14;Vervangingspercentage_15
2702;Paar waarvan één jonger dan 65;9;Totaal autochtonen en allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;600;4000.0;36300.0;5300.0;42.0;100.0;2600.0;22500.0;3100.0;25.0;22.0;6600.0;58800.0;8400.0;67.0
2703;Paar waarvan één jonger dan 65;9;Totaal autochtonen en allochtonen;3;Nooit gescheiden;2005;3200;4100.0;39200.0;5300.0;73.0;100.0;1000.0;8600.0;1200.0;17.0;16.0;5100.0;47800.0;6500.0;90.0
2704;Paar waarvan één jonger dan 65;9;Autochtonen en westerse-allochtonen;0;Totaal ooit of nooit gescheiden;2005;37600;6500.0;62900.0;7700.0;60.0;100.0;3500.0;32300.0;4600.0;35.0;55.0;10000.0;95200.0;12300.0;95.0
2705;Paar waarvan één jonger dan 65;9;Autochtonen en westerse-allochtonen;0;Ooit gescheiden;2005;7250;6400.0;60500.0;7600.0;50.0;100.0;3800.0;34800.0;5100.0;33.0;45.0;10200.0;95300.0;12700.0;83.0
2706;Paar waarvan één jonger dan 65;9;Autochtonen en westerse-allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;9550;6400.0;59400.0;7600.0;44.0;100.0;5300.0;47900.0;6900.0;40.0;51.0;11700.0;107300.0;14500.0;84.0
2707;Paar waarvan één jonger dan 65;9;Autochtonen en westerse-allochtonen;0;Nooit gescheiden;2005;20800;6700.0;65400.0;7800.0;76.0;100.0;2600.0;24200.0;3400.0;33.0;60.0;9300.0;89600.0;11200.0;109.0
2708;Paar waarvan één jonger dan 65;9;Autochtonen en westerse-allochtonen;1;Totaal ooit of nooit gescheiden;2005;32400;6700.0;64700.0;7900.0;62.0;100.0;3500.0;32200.0;4600.0;36.0;56.0;10200.0;96900.0;12500.0;98.0
2709;Paar waarvan één jonger dan 65;9;Autochtonen en westerse-allochtonen;1;Ooit gescheiden;2005;6250;6600.0;62400.0;7800.0;51.0;100.0;3900.0;35400.0;5100.0;34.0;45.0;10500.0;97800.0;12900.0;85.0
2710;Paar waarvan één jonger dan 65;9;Autochtonen en westerse-allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;8100;6600.0;61500.0;7800.0;46.0;100.0;5300.0;48300.0;7000.0;41.0;52.0;11900.0;109800.0;14800.0;87.0
2711;Paar waarvan één jonger dan 65;9;Autochtonen en westerse-allochtonen;1;Nooit gescheiden;2005;18100;6800.0;66900.0;7900.0;80.0;100.0;2600.0;23800.0;3300.0;33.0;62.0;9400.0;90700.0;11200.0;113.0
2712;Paar waarvan één jonger dan 65;9;Autochtonen en westerse-allochtonen;2;Totaal ooit of nooit gescheiden;2005;3950;5700.0;54200.0;6900.0;46.0;100.0;3900.0;36100.0;5000.0;34.0;50.0;9600.0;90300.0;11900.0;80.0
2713;Paar waarvan één jonger dan 65;9;Autochtonen en westerse-allochtonen;2;Ooit gescheiden;2005;900;5300.0;50100.0;6500.0;42.0;100.0;3500.0;31800.0;5100.0;33.0;46.0;8800.0;81900.0;11600.0;75.0
2714;Paar waarvan één jonger dan 65;9;Autochtonen en westerse-allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;1150;5400.0;49600.0;6600.0;35.0;100.0;5300.0;49800.0;6600.0;36.0;50.0;10700.0;99400.0;13200.0;71.0
2715;Paar waarvan één jonger dan 65;9;Autochtonen en westerse-allochtonen;2;Nooit gescheiden;2005;1900;6100.0;58800.0;7200.0;59.0;100.0;3200.0;29900.0;4000.0;33.0;52.0;9300.0;88700.0;11200.0;92.0
2716;Paar waarvan één jonger dan 65;9;Autochtonen en westerse-allochtonen;3;Totaal ooit of nooit gescheiden;2005;1250;4700.0;44800.0;6000.0;48.0;100.0;2600.0;23200.0;3200.0;26.0;31.0;7300.0;68000.0;9200.0;74.0
2717;Paar waarvan één jonger dan 65;9;Autochtonen en westerse-allochtonen;3;Ooit gescheiden;2005;150;4500.0;42600.0;5800.0;47.0;100.0;2800.0;25900.0;3400.0;27.0;31.0;7300.0;68500.0;9200.0;74.0
2718;Paar waarvan één jonger dan 65;9;Autochtonen en westerse-allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;300;4300.0;38800.0;5600.0;40.0;100.0;3600.0;31000.0;4000.0;28.0;29.0;7900.0;69800.0;9600.0;68.0
2719;Paar waarvan één jonger dan 65;9;Autochtonen en westerse-allochtonen;3;Nooit gescheiden;2005;800;4900.0;47500.0;6200.0;52.0;100.0;2200.0;19800.0;2900.0;24.0;32.0;7100.0;67300.0;9100.0;76.0
2720;Paar waarvan één jonger dan 65;9;Paar met gecombineerde herkomst;0;Totaal ooit of nooit gescheiden;2005;1150;5000.0;47100.0;6200.0;42.0;100.0;3100.0;28900.0;4200.0;28.0;40.0;8100.0;76000.0;10400.0;70.0
2721;Paar waarvan één jonger dan 65;9;Paar met gecombineerde herkomst;0;Ooit gescheiden;2005;200;5000.0;46700.0;6300.0;35.0;100.0;2800.0;26100.0;4100.0;23.0;29.0;7800.0;72800.0;10400.0;58.0
2722;Paar waarvan één jonger dan 65;9;Paar met gecombineerde herkomst;0;Paar met gemengde scheidingsachtergrond;2005;400;4500.0;41800.0;5800.0;37.0;100.0;3000.0;29600.0;4000.0;26.0;40.0;7500.0;71400.0;9800.0;63.0
2723;Paar waarvan één jonger dan 65;9;Paar met gecombineerde herkomst;0;Nooit gescheiden;2005;550;5300.0;51000.0;6500.0;50.0;100.0;3200.0;29600.0;4400.0;34.0;43.0;8500.0;80600.0;10900.0;84.0
2724;Paar waarvan één jonger dan 65;9;Paar met gecombineerde herkomst;1;Totaal ooit of nooit gescheiden;2005;100;6700.0;63200.0;7800.0;35.0;100.0;3500.0;33000.0;4700.0;21.0;51.0;10200.0;96200.0;12500.0;56.0
2725;Paar waarvan één jonger dan 65;9;Paar met gecombineerde herkomst;1;Ooit gescheiden;2005;0;;;;;;;;;;;;;;
2726;Paar waarvan één jonger dan 65;9;Paar met gecombineerde herkomst;1;Paar met gemengde scheidingsachtergrond;2005;50;6800.0;63200.0;8000.0;32.0;100.0;3100.0;30400.0;4100.0;16.0;50.0;9900.0;93600.0;12100.0;48.0
2727;Paar waarvan één jonger dan 65;9;Paar met gecombineerde herkomst;1;Nooit gescheiden;2005;50;6600.0;64900.0;7700.0;48.0;100.0;4000.0;36100.0;4800.0;30.0;59.0;10600.0;101000.0;12500.0;78.0
2728;Paar waarvan één jonger dan 65;9;Paar met gecombineerde herkomst;2;Totaal ooit of nooit gescheiden;2005;950;5000.0;47600.0;6300.0;43.0;100.0;3100.0;29800.0;4400.0;31.0;40.0;8100.0;77400.0;10700.0;74.0
2729;Paar waarvan één jonger dan 65;9;Paar met gecombineerde herkomst;2;Ooit gescheiden;2005;200;4900.0;46000.0;6200.0;36.0;100.0;2900.0;27300.0;4300.0;25.0;30.0;7800.0;73300.0;10500.0;61.0
2730;Paar waarvan één jonger dan 65;9;Paar met gecombineerde herkomst;2;Paar met gemengde scheidingsachtergrond;2005;300;4500.0;41400.0;5700.0;38.0;100.0;3100.0;30400.0;4200.0;28.0;40.0;7600.0;71800.0;9900.0;66.0
2731;Paar waarvan één jonger dan 65;9;Paar met gecombineerde herkomst;2;Nooit gescheiden;2005;450;5500.0;52800.0;6700.0;51.0;100.0;3300.0;30400.0;4700.0;36.0;45.0;8800.0;83200.0;11400.0;87.0
2732;Paar waarvan één jonger dan 65;9;Paar met gecombineerde herkomst;3;Totaal ooit of nooit gescheiden;2005;150;3700.0;34600.0;4900.0;38.0;100.0;2500.0;21100.0;2700.0;21.0;28.0;6200.0;55700.0;7600.0;59.0
2733;Paar waarvan één jonger dan 65;9;Paar met gecombineerde herkomst;3;Ooit gescheiden;2005;0;;;;;;;;;;;;;;
2734;Paar waarvan één jonger dan 65;9;Paar met gecombineerde herkomst;3;Paar met gemengde scheidingsachtergrond;2005;50;2900.0;26800.0;4200.0;35.0;100.0;2400.0;22100.0;2900.0;24.0;34.0;5300.0;48900.0;7100.0;59.0
2735;Paar waarvan één jonger dan 65;9;Paar met gecombineerde herkomst;3;Nooit gescheiden;2005;100;4000.0;37400.0;5200.0;41.0;100.0;2900.0;23700.0;3000.0;23.0;30.0;6900.0;61100.0;8200.0;64.0
2736;Paar waarvan één jonger dan 65;9;Niet-westerse allochtonen;0;Totaal ooit of nooit gescheiden;2005;2700;3800.0;36400.0;5100.0;81.0;100.0;600.0;5700.0;900.0;14.0;11.0;4400.0;42100.0;6000.0;95.0
2737;Paar waarvan één jonger dan 65;9;Niet-westerse allochtonen;0;Ooit gescheiden;2005;100;4000.0;37600.0;5200.0;44.0;100.0;2200.0;20700.0;3700.0;31.0;13.0;6200.0;58300.0;8900.0;75.0
2738;Paar waarvan één jonger dan 65;9;Niet-westerse allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;250;3700.0;35000.0;5100.0;48.0;100.0;1300.0;12300.0;1900.0;19.0;13.0;5000.0;47300.0;7000.0;67.0
2739;Paar waarvan één jonger dan 65;9;Niet-westerse allochtonen;0;Nooit gescheiden;2005;2350;3800.0;36500.0;5100.0;91.0;100.0;500.0;4300.0;600.0;11.0;10.0;4300.0;40800.0;5700.0;102.0
2740;Paar waarvan één jonger dan 65;9;Niet-westerse allochtonen;1;Totaal ooit of nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2741;Paar waarvan één jonger dan 65;9;Niet-westerse allochtonen;1;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2742;Paar waarvan één jonger dan 65;9;Niet-westerse allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2743;Paar waarvan één jonger dan 65;9;Niet-westerse allochtonen;1;Nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2744;Paar waarvan één jonger dan 65;9;Niet-westerse allochtonen;2;Totaal ooit of nooit gescheiden;2005;0;;;;;;;;;;;;;;
2745;Paar waarvan één jonger dan 65;9;Niet-westerse allochtonen;2;Ooit gescheiden;2005;0;;;;;;;;;;;;;;
2746;Paar waarvan één jonger dan 65;9;Niet-westerse allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;0;;;;;;;;;;;;;;
2747;Paar waarvan één jonger dan 65;9;Niet-westerse allochtonen;2;Nooit gescheiden;2005;0;;;;;;;;;;;;;;
2748;Paar waarvan één jonger dan 65;9;Niet-westerse allochtonen;3;Totaal ooit of nooit gescheiden;2005;2700;3800.0;36400.0;5100.0;81.0;100.0;600.0;5700.0;900.0;14.0;11.0;4400.0;42100.0;6000.0;95.0
2749;Paar waarvan één jonger dan 65;9;Niet-westerse allochtonen;3;Ooit gescheiden;2005;100;4000.0;37300.0;5200.0;44.0;100.0;2200.0;20300.0;3700.0;31.0;12.0;6200.0;57600.0;8900.0;75.0
2750;Paar waarvan één jonger dan 65;9;Niet-westerse allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;250;3700.0;34800.0;5000.0;48.0;100.0;1300.0;12400.0;2000.0;19.0;13.0;5000.0;47200.0;7000.0;67.0
2751;Paar waarvan één jonger dan 65;9;Niet-westerse allochtonen;3;Nooit gescheiden;2005;2350;3800.0;36500.0;5100.0;91.0;100.0;500.0;4300.0;600.0;11.0;10.0;4300.0;40800.0;5700.0;102.0
2752;Paar waarvan één jonger dan 65;60 tot 65 jaar;Totaal autochtonen en allochtonen;0;Totaal ooit of nooit gescheiden;2005;154300;7300.0;87300.0;7700.0;78.0;100.0;3000.0;32000.0;3300.0;34.0;60.0;10300.0;119300.0;11000.0;112.0
2753;Paar waarvan één jonger dan 65;60 tot 65 jaar;Totaal autochtonen en allochtonen;0;Ooit gescheiden;2005;11050;7000.0;81100.0;7400.0;51.0;100.0;4100.0;44700.0;4700.0;32.0;44.0;11100.0;125800.0;12100.0;83.0
2754;Paar waarvan één jonger dan 65;60 tot 65 jaar;Totaal autochtonen en allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;12650;7000.0;80500.0;7400.0;47.0;100.0;5100.0;56300.0;5800.0;37.0;50.0;12100.0;136800.0;13200.0;84.0
2755;Paar waarvan één jonger dan 65;60 tot 65 jaar;Totaal autochtonen en allochtonen;0;Nooit gescheiden;2005;130650;7300.0;88500.0;7700.0;87.0;100.0;2700.0;28600.0;3000.0;34.0;62.0;10000.0;117100.0;10700.0;121.0
2756;Paar waarvan één jonger dan 65;60 tot 65 jaar;Totaal autochtonen en allochtonen;1;Totaal ooit of nooit gescheiden;2005;137050;7500.0;89900.0;7900.0;82.0;100.0;3000.0;31800.0;3300.0;34.0;62.0;10500.0;121700.0;11200.0;116.0
2757;Paar waarvan één jonger dan 65;60 tot 65 jaar;Totaal autochtonen en allochtonen;1;Ooit gescheiden;2005;9300;7200.0;84400.0;7700.0;53.0;100.0;4200.0;45200.0;4700.0;32.0;45.0;11400.0;129600.0;12400.0;85.0
2758;Paar waarvan één jonger dan 65;60 tot 65 jaar;Totaal autochtonen en allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;10450;7300.0;84100.0;7700.0;49.0;100.0;5300.0;57700.0;6000.0;38.0;51.0;12600.0;141800.0;13700.0;87.0
2759;Paar waarvan één jonger dan 65;60 tot 65 jaar;Totaal autochtonen en allochtonen;1;Nooit gescheiden;2005;117300;7500.0;90900.0;7900.0;91.0;100.0;2600.0;28500.0;3000.0;34.0;65.0;10100.0;119400.0;10900.0;125.0
2760;Paar waarvan één jonger dan 65;60 tot 65 jaar;Totaal autochtonen en allochtonen;2;Totaal ooit of nooit gescheiden;2005;10150;6400.0;75300.0;6800.0;51.0;100.0;4100.0;45000.0;4600.0;34.0;56.0;10500.0;120300.0;11400.0;85.0
2761;Paar waarvan één jonger dan 65;60 tot 65 jaar;Totaal autochtonen en allochtonen;2;Ooit gescheiden;2005;1350;5700.0;66300.0;6200.0;40.0;100.0;4100.0;45100.0;4600.0;30.0;43.0;9800.0;111400.0;10800.0;70.0
2762;Paar waarvan één jonger dan 65;60 tot 65 jaar;Totaal autochtonen en allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;1700;5800.0;66800.0;6300.0;38.0;100.0;5100.0;56500.0;5600.0;34.0;48.0;10900.0;123300.0;11900.0;72.0
2763;Paar waarvan één jonger dan 65;60 tot 65 jaar;Totaal autochtonen en allochtonen;2;Nooit gescheiden;2005;7100;6600.0;79000.0;7100.0;59.0;100.0;3900.0;42300.0;4300.0;36.0;61.0;10500.0;121300.0;11400.0;95.0
2764;Paar waarvan één jonger dan 65;60 tot 65 jaar;Totaal autochtonen en allochtonen;3;Totaal ooit of nooit gescheiden;2005;7100;4600.0;54600.0;5000.0;58.0;100.0;1600.0;17600.0;1700.0;20.0;22.0;6200.0;72200.0;6700.0;78.0
2765;Paar waarvan één jonger dan 65;60 tot 65 jaar;Totaal autochtonen en allochtonen;3;Ooit gescheiden;2005;350;4600.0;53600.0;5000.0;39.0;100.0;2800.0;30500.0;3000.0;24.0;25.0;7400.0;84100.0;8000.0;63.0
2766;Paar waarvan één jonger dan 65;60 tot 65 jaar;Totaal autochtonen en allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;500;4500.0;52400.0;5000.0;44.0;100.0;2600.0;28500.0;2800.0;25.0;29.0;7100.0;80900.0;7800.0;69.0
2767;Paar waarvan één jonger dan 65;60 tot 65 jaar;Totaal autochtonen en allochtonen;3;Nooit gescheiden;2005;6250;4600.0;54900.0;5000.0;62.0;100.0;1400.0;15900.0;1600.0;19.0;21.0;6000.0;70800.0;6600.0;81.0
2768;Paar waarvan één jonger dan 65;60 tot 65 jaar;Autochtonen en westerse-allochtonen;0;Totaal ooit of nooit gescheiden;2005;148050;7400.0;88700.0;7800.0;79.0;100.0;3000.0;32500.0;3400.0;34.0;62.0;10400.0;121200.0;11200.0;113.0
2769;Paar waarvan één jonger dan 65;60 tot 65 jaar;Autochtonen en westerse-allochtonen;0;Ooit gescheiden;2005;10600;7000.0;82000.0;7500.0;51.0;100.0;4200.0;45200.0;4700.0;32.0;44.0;11200.0;127200.0;12200.0;83.0
2770;Paar waarvan één jonger dan 65;60 tot 65 jaar;Autochtonen en westerse-allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;12000;7100.0;81700.0;7500.0;48.0;100.0;5200.0;56900.0;5900.0;37.0;50.0;12300.0;138600.0;13400.0;85.0
2771;Paar waarvan één jonger dan 65;60 tot 65 jaar;Autochtonen en westerse-allochtonen;0;Nooit gescheiden;2005;125400;7400.0;90000.0;7800.0;89.0;100.0;2700.0;29100.0;3000.0;34.0;64.0;10100.0;119100.0;10800.0;123.0
2772;Paar waarvan één jonger dan 65;60 tot 65 jaar;Autochtonen en westerse-allochtonen;1;Totaal ooit of nooit gescheiden;2005;136850;7500.0;89900.0;7900.0;82.0;100.0;2900.0;31800.0;3300.0;34.0;62.0;10400.0;121700.0;11200.0;116.0
2773;Paar waarvan één jonger dan 65;60 tot 65 jaar;Autochtonen en westerse-allochtonen;1;Ooit gescheiden;2005;9300;7200.0;84400.0;7700.0;53.0;100.0;4200.0;45000.0;4700.0;32.0;45.0;11400.0;129400.0;12400.0;85.0
2774;Paar waarvan één jonger dan 65;60 tot 65 jaar;Autochtonen en westerse-allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;10400;7300.0;84100.0;7700.0;49.0;100.0;5300.0;57600.0;6000.0;38.0;51.0;12600.0;141700.0;13700.0;87.0
2775;Paar waarvan één jonger dan 65;60 tot 65 jaar;Autochtonen en westerse-allochtonen;1;Nooit gescheiden;2005;117150;7500.0;90900.0;7900.0;91.0;100.0;2600.0;28500.0;3000.0;34.0;65.0;10100.0;119400.0;10900.0;125.0
2776;Paar waarvan één jonger dan 65;60 tot 65 jaar;Autochtonen en westerse-allochtonen;2;Totaal ooit of nooit gescheiden;2005;8800;6500.0;76500.0;6900.0;54.0;100.0;4000.0;43700.0;4400.0;34.0;57.0;10500.0;120200.0;11300.0;88.0
2777;Paar waarvan één jonger dan 65;60 tot 65 jaar;Autochtonen en westerse-allochtonen;2;Ooit gescheiden;2005;1150;5800.0;66900.0;6200.0;40.0;100.0;4200.0;46500.0;4800.0;30.0;44.0;10000.0;113400.0;11000.0;70.0
2778;Paar waarvan één jonger dan 65;60 tot 65 jaar;Autochtonen en westerse-allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;1350;5900.0;68000.0;6400.0;38.0;100.0;5100.0;56800.0;5600.0;34.0;50.0;11000.0;124800.0;12000.0;72.0
2779;Paar waarvan één jonger dan 65;60 tot 65 jaar;Autochtonen en westerse-allochtonen;2;Nooit gescheiden;2005;6300;6700.0;80000.0;7100.0;62.0;100.0;3700.0;40400.0;4100.0;36.0;61.0;10400.0;120400.0;11200.0;98.0
2780;Paar waarvan één jonger dan 65;60 tot 65 jaar;Autochtonen en westerse-allochtonen;3;Totaal ooit of nooit gescheiden;2005;2400;5400.0;64800.0;5800.0;51.0;100.0;2700.0;29900.0;2900.0;26.0;38.0;8100.0;94700.0;8700.0;77.0
2781;Paar waarvan één jonger dan 65;60 tot 65 jaar;Autochtonen en westerse-allochtonen;3;Ooit gescheiden;2005;200;4900.0;58100.0;5400.0;36.0;100.0;4100.0;43600.0;4600.0;31.0;39.0;9000.0;101700.0;10000.0;67.0
2782;Paar waarvan één jonger dan 65;60 tot 65 jaar;Autochtonen en westerse-allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;250;4800.0;56300.0;5300.0;47.0;100.0;2700.0;30600.0;2800.0;25.0;36.0;7500.0;86900.0;8100.0;72.0
2783;Paar waarvan één jonger dan 65;60 tot 65 jaar;Autochtonen en westerse-allochtonen;3;Nooit gescheiden;2005;1950;5500.0;66500.0;5900.0;54.0;100.0;2600.0;28500.0;2800.0;25.0;39.0;8100.0;95000.0;8700.0;79.0
2784;Paar waarvan één jonger dan 65;60 tot 65 jaar;Paar met gecombineerde herkomst;0;Totaal ooit of nooit gescheiden;2005;1750;5900.0;68800.0;6400.0;41.0;100.0;4900.0;53200.0;5200.0;34.0;53.0;10800.0;122000.0;11600.0;75.0
2785;Paar waarvan één jonger dan 65;60 tot 65 jaar;Paar met gecombineerde herkomst;0;Ooit gescheiden;2005;250;5700.0;65000.0;6100.0;39.0;100.0;4200.0;47300.0;4700.0;30.0;37.0;9900.0;112300.0;10800.0;69.0
2786;Paar waarvan één jonger dan 65;60 tot 65 jaar;Paar met gecombineerde herkomst;0;Paar met gemengde scheidingsachtergrond;2005;400;5500.0;63500.0;6000.0;38.0;100.0;5000.0;55200.0;5600.0;36.0;45.0;10500.0;118700.0;11600.0;74.0
2787;Paar waarvan één jonger dan 65;60 tot 65 jaar;Paar met gecombineerde herkomst;0;Nooit gescheiden;2005;1100;6100.0;71700.0;6500.0;42.0;100.0;5100.0;53800.0;5300.0;34.0;60.0;11200.0;125500.0;11800.0;76.0
2788;Paar waarvan één jonger dan 65;60 tot 65 jaar;Paar met gecombineerde herkomst;1;Totaal ooit of nooit gescheiden;2005;250;7300.0;87000.0;7700.0;56.0;100.0;5200.0;54700.0;4900.0;36.0;68.0;12500.0;141700.0;12600.0;92.0
2789;Paar waarvan één jonger dan 65;60 tot 65 jaar;Paar met gecombineerde herkomst;1;Ooit gescheiden;2005;50;7300.0;84500.0;7700.0;34.0;100.0;10300.0;116600.0;11800.0;52.0;59.0;17600.0;201100.0;19500.0;86.0
2790;Paar waarvan één jonger dan 65;60 tot 65 jaar;Paar met gecombineerde herkomst;1;Paar met gemengde scheidingsachtergrond;2005;50;7200.0;83900.0;7700.0;49.0;100.0;6000.0;67500.0;6500.0;41.0;77.0;13200.0;151400.0;14200.0;90.0
2791;Paar waarvan één jonger dan 65;60 tot 65 jaar;Paar met gecombineerde herkomst;1;Nooit gescheiden;2005;150;7300.0;88100.0;7700.0;66.0;100.0;4100.0;41700.0;3400.0;29.0;66.0;11400.0;129800.0;11100.0;95.0
2792;Paar waarvan één jonger dan 65;60 tot 65 jaar;Paar met gecombineerde herkomst;2;Totaal ooit of nooit gescheiden;2005;1300;5800.0;67400.0;6300.0;39.0;100.0;5000.0;54100.0;5400.0;34.0;51.0;10800.0;121500.0;11700.0;73.0
2793;Paar waarvan één jonger dan 65;60 tot 65 jaar;Paar met gecombineerde herkomst;2;Ooit gescheiden;2005;200;5500.0;63100.0;6000.0;41.0;100.0;3400.0;37300.0;3700.0;25.0;35.0;8900.0;100400.0;9700.0;66.0
2794;Paar waarvan één jonger dan 65;60 tot 65 jaar;Paar met gecombineerde herkomst;2;Paar met gemengde scheidingsachtergrond;2005;300;5400.0;62000.0;5900.0;37.0;100.0;5100.0;55800.0;5700.0;35.0;41.0;10500.0;117800.0;11600.0;72.0
2795;Paar waarvan één jonger dan 65;60 tot 65 jaar;Paar met gecombineerde herkomst;2;Nooit gescheiden;2005;800;6100.0;70800.0;6500.0;40.0;100.0;5500.0;57900.0;5800.0;36.0;60.0;11600.0;128700.0;12300.0;76.0
2796;Paar waarvan één jonger dan 65;60 tot 65 jaar;Paar met gecombineerde herkomst;3;Totaal ooit of nooit gescheiden;2005;200;4800.0;55700.0;5200.0;32.0;100.0;4000.0;45100.0;4400.0;27.0;47.0;8800.0;100800.0;9600.0;59.0
2797;Paar waarvan één jonger dan 65;60 tot 65 jaar;Paar met gecombineerde herkomst;3;Ooit gescheiden;2005;0;;;;;;;;;;;;;;
2798;Paar waarvan één jonger dan 65;60 tot 65 jaar;Paar met gecombineerde herkomst;3;Paar met gemengde scheidingsachtergrond;2005;50;4800.0;54500.0;5300.0;40.0;100.0;3500.0;38400.0;3800.0;29.0;45.0;8300.0;92900.0;9100.0;69.0
2799;Paar waarvan één jonger dan 65;60 tot 65 jaar;Paar met gecombineerde herkomst;3;Nooit gescheiden;2005;150;4700.0;55700.0;5100.0;30.0;100.0;4100.0;45500.0;4500.0;27.0;52.0;8800.0;101200.0;9600.0;57.0
2800;Paar waarvan één jonger dan 65;60 tot 65 jaar;Niet-westerse allochtonen;0;Totaal ooit of nooit gescheiden;2005;4550;4200.0;49200.0;4600.0;67.0;100.0;900.0;9800.0;1000.0;15.0;12.0;5100.0;59000.0;5600.0;82.0
2801;Paar waarvan één jonger dan 65;60 tot 65 jaar;Niet-westerse allochtonen;0;Ooit gescheiden;2005;150;4100.0;48400.0;4500.0;45.0;100.0;1200.0;13600.0;1200.0;12.0;11.0;5300.0;62000.0;5700.0;57.0
2802;Paar waarvan één jonger dan 65;60 tot 65 jaar;Niet-westerse allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;200;4100.0;47400.0;4600.0;42.0;100.0;2300.0;23800.0;2600.0;24.0;16.0;6400.0;71200.0;7200.0;66.0
2803;Paar waarvan één jonger dan 65;60 tot 65 jaar;Niet-westerse allochtonen;0;Nooit gescheiden;2005;4150;4200.0;49400.0;4600.0;71.0;100.0;800.0;9000.0;900.0;14.0;11.0;5000.0;58400.0;5500.0;85.0
2804;Paar waarvan één jonger dan 65;60 tot 65 jaar;Niet-westerse allochtonen;1;Totaal ooit of nooit gescheiden;2005;0;;;;;;;;;;;;;;
2805;Paar waarvan één jonger dan 65;60 tot 65 jaar;Niet-westerse allochtonen;1;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2806;Paar waarvan één jonger dan 65;60 tot 65 jaar;Niet-westerse allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2807;Paar waarvan één jonger dan 65;60 tot 65 jaar;Niet-westerse allochtonen;1;Nooit gescheiden;2005;0;;;;;;;;;;;;;;
2808;Paar waarvan één jonger dan 65;60 tot 65 jaar;Niet-westerse allochtonen;2;Totaal ooit of nooit gescheiden;2005;0;;;;;;;;;;;;;;
2809;Paar waarvan één jonger dan 65;60 tot 65 jaar;Niet-westerse allochtonen;2;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2810;Paar waarvan één jonger dan 65;60 tot 65 jaar;Niet-westerse allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;0;;;;;;;;;;;;;;
2811;Paar waarvan één jonger dan 65;60 tot 65 jaar;Niet-westerse allochtonen;2;Nooit gescheiden;2005;0;;;;;;;;;;;;;;
2812;Paar waarvan één jonger dan 65;60 tot 65 jaar;Niet-westerse allochtonen;3;Totaal ooit of nooit gescheiden;2005;4500;4200.0;49200.0;4600.0;67.0;100.0;900.0;9900.0;1000.0;15.0;11.0;5100.0;59100.0;5600.0;82.0
2813;Paar waarvan één jonger dan 65;60 tot 65 jaar;Niet-westerse allochtonen;3;Ooit gescheiden;2005;150;4100.0;48400.0;4500.0;45.0;100.0;1200.0;13600.0;1200.0;12.0;11.0;5300.0;62000.0;5700.0;57.0
