ID;Geslacht;Leeftijden;BurgerlijkeStaat;Migratieachtergrond;Woonland;Perioden;AOWUitkeringenTotaal_1;AOWUitkeringenVolledig_2;AOWUitkeringenGekort_3
8183;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2007 juni;20;0;10
8184;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2007 juli;20;0;10
8185;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2007 augustus;20;0;10
8186;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2007 september;20;0;10
8187;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2007 oktober;20;0;10
8188;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2007 november;20;0;20
8189;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2007 december;20;0;20
8190;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2008 januari;20;0;20
8191;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2008 februari;20;0;20
8192;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2008 maart;20;0;20
8193;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2008 april;20;0;20
8194;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2008 mei;20;0;20
8195;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2008 juni;20;0;20
8196;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2008 juli;20;0;20
8197;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2008 augustus;20;0;20
8198;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2008 september;20;0;20
8199;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2008 oktober;20;0;20
8200;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2008 november;20;0;20
8201;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2008 december;20;0;20
8202;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2009 januari;20;0;20
8203;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2009 februari;20;0;20
8204;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2009 maart;20;0;20
8205;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2009 april;20;0;20
8206;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2009 mei;20;0;20
8207;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2009 juni;20;0;20
8208;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2009 juli;20;0;20
8209;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2009 augustus;20;0;20
8210;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2009 september;20;0;20
8211;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2009 oktober;20;0;20
8212;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2009 november;30;0;20
8213;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2009 december;30;0;20
8214;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2010 januari;30;0;20
8215;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2010 februari;30;0;30
8216;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2010 maart;30;0;30
8217;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2010 april;30;10;30
8218;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2010 mei;30;10;30
8219;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2010 juni;30;10;30
8220;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2010 juli;30;10;30
8221;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2010 augustus;30;10;30
8222;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2010 september;30;10;30
8223;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2010 oktober;30;10;30
8224;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2010 november;30;10;30
8225;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2010 december;30;10;30
8226;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2011 januari;40;10;30
8227;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2011 februari;40;10;30
8228;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2011 maart;40;10;30
8229;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2011 april;40;10;30
8230;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2011 mei;40;10;30
8231;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2011 juni;40;10;30
8232;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2011 juli;40;10;30
8233;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2011 augustus;40;10;30
8234;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2011 september;40;10;30
8235;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2011 oktober;40;10;30
8236;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2011 november;40;10;30
8237;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2011 december;40;10;30
8238;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2012 januari;40;10;30
8239;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2012 februari;40;10;30
8240;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2012 maart;40;10;30
8241;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2012 april;40;10;30
8242;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2012 mei;40;10;30
8243;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2012 juni;40;10;40
8244;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2012 juli;50;10;40
8245;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2012 augustus;50;10;40
8246;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2012 september;50;10;40
8247;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2012 oktober;50;10;40
8248;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2012 november;50;10;40
8249;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2012 december;50;10;40
8250;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2013 januari;50;10;40
8251;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2013 februari;50;10;50
8252;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2013 maart;50;10;50
8253;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2013 april;50;10;50
8254;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2013 mei;50;10;50
8255;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2013 juni;50;10;50
8256;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2013 juli;50;10;50
8257;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2013 augustus;50;10;50
8258;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2013 september;60;10;50
8259;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2013 oktober;60;10;50
8260;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2013 november;60;10;50
8261;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2013 december;60;10;50
8262;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2014 januari;50;10;50
8263;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2014 februari;60;10;50
8264;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2014 maart;60;10;50
8265;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2014 april;60;10;50
8266;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2014 mei;60;10;50
8267;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2014 juni;60;10;50
8268;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2014 juli;60;10;50
8269;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2014 augustus;60;10;60
8270;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2014 september;70;10;60
8271;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2014 oktober;70;10;60
8272;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2014 november;70;10;60
8273;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2014 december;70;10;60
8274;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2015 januari;70;10;60
8275;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2015 februari;70;10;60
8276;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2015 maart;70;10;60
8277;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2015 april;70;10;60
8278;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2015 mei;70;10;60
8279;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2015 juni;70;10;60
8280;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2015 juli;80;10;60
8281;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2015 augustus;80;10;60
8282;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2015 september;80;10;70
8283;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2015 oktober;80;10;70
8284;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2015 november;80;10;70
8285;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2015 december;80;10;70
8286;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2016 januari;60;10;50
8287;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2016 februari;60;10;50
8288;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2016 maart;80;20;60
8289;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2016 april;80;20;60
8290;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2016 mei;80;20;60
8291;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2016 juni;80;10;60
8292;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2016 juli;80;10;60
8293;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2016 augustus;80;10;60
8294;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2016 september;80;10;60
8295;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2016 oktober;80;10;70
8296;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2016 november;80;10;70
8297;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2016 december;80;10;70
8298;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2017 januari;80;10;70
8299;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2017 februari;80;10;70
8300;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2017 maart;80;10;70
8301;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2017 april;80;10;70
8302;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2017 mei;80;10;70
8303;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2017 juni;80;10;70
8304;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2017 juli;80;10;70
8305;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2017 augustus;80;10;70
8306;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2017 september;80;10;70
8307;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2017 oktober;80;10;70
8308;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2017 november;90;10;70
8309;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2017 december;90;10;80
8310;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2018 januari;90;10;80
8311;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2018 februari;90;10;80
8312;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2018 maart;90;10;80
8313;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2018 april;90;10;80
8314;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2018 mei;90;10;80
8315;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2018 juni;100;20;80
8316;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2018 juli;90;20;80
8317;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2018 augustus;90;20;80
8318;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2018 september;90;20;80
8319;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2018 oktober;90;20;80
8320;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2018 november;100;20;80
8321;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Turkije;2018 december;130;20;110
8322;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Verenigde Staten van Amerika;2006 november;300;20;290
8323;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Verenigde Staten van Amerika;2006 december;310;20;290
8324;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Verenigde Staten van Amerika;2007 januari;300;20;290
8325;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Verenigde Staten van Amerika;2007 februari;300;20;290
8326;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Verenigde Staten van Amerika;2007 maart;310;20;300
8327;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Verenigde Staten van Amerika;2007 april;310;20;300
8328;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Verenigde Staten van Amerika;2007 mei;320;20;300
8329;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Verenigde Staten van Amerika;2007 juni;320;20;300
8330;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Verenigde Staten van Amerika;2007 juli;330;20;310
8331;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Verenigde Staten van Amerika;2007 augustus;320;10;310
8332;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Verenigde Staten van Amerika;2007 september;320;10;310
8333;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Verenigde Staten van Amerika;2007 oktober;320;10;310
8334;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Verenigde Staten van Amerika;2007 november;320;20;310
8335;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Verenigde Staten van Amerika;2007 december;330;20;310
8336;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Verenigde Staten van Amerika;2008 januari;330;20;320
8337;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Westerse migratieachtergrond;Verenigde Staten van Amerika;2008 februari;330;20;320
