ID;Populatie;Geslacht;Persoonskenmerken;Reismotieven;Marges;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
6977;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Sterk stedelijk;2023;0.83;4.63;24.23;303.0;1691.0;147.4
6978;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Matig stedelijk;2018;1.0;5.77;27.54;365.0;2108.0;167.5
6979;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Matig stedelijk;2019;0.89;3.61;20.78;325.0;1317.0;126.4
6980;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Matig stedelijk;2020;0.79;4.3;24.2;291.0;1573.0;147.6
6981;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Matig stedelijk;2021;0.86;4.39;28.03;315.0;1601.0;170.5
6982;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Matig stedelijk;2022;0.82;5.49;23.18;300.0;2003.0;141.0
6983;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Matig stedelijk;2023;0.82;4.2;22.17;300.0;1533.0;134.9
6984;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Weinig stedelijk;2018;0.98;6.42;23.09;359.0;2344.0;140.5
6985;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Weinig stedelijk;2019;1.06;6.8;23.39;386.0;2484.0;142.3
6986;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Weinig stedelijk;2020;0.71;3.41;19.24;258.0;1250.0;117.4
6987;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Weinig stedelijk;2021;0.87;4.41;25.87;316.0;1611.0;157.4
6988;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Weinig stedelijk;2022;0.91;5.23;21.52;332.0;1908.0;130.9
6989;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Weinig stedelijk;2023;0.83;6.65;24.31;301.0;2427.0;147.9
6990;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Niet stedelijk;2018;0.97;5.64;23.27;354.0;2057.0;141.5
6991;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Niet stedelijk;2019;1.03;7.02;25.94;375.0;2563.0;157.8
6992;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Niet stedelijk;2020;0.65;2.93;14.56;239.0;1071.0;88.8
6993;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Niet stedelijk;2021;0.76;4.99;23.09;277.0;1821.0;140.5
6994;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Niet stedelijk;2022;0.7;3.19;18.81;256.0;1166.0;114.4
6995;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Niet stedelijk;2023;0.76;5.1;17.41;277.0;1863.0;105.9
6996;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Nederland;2018;1.05;7.54;29.58;385.0;2752.0;179.9
6997;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Nederland;2019;1.07;8.49;28.89;391.0;3100.0;175.7
6998;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Nederland;2020;0.85;5.64;29.06;311.0;2064.0;177.3
6999;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Nederland;2021;0.97;7.45;35.78;354.0;2718.0;217.7
7000;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Nederland;2022;0.96;7.17;28.89;350.0;2618.0;175.8
7001;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Nederland;2023;0.94;8.72;30.36;343.0;3182.0;184.7
7002;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Noord-Nederland (LD);2018;1.28;11.01;37.57;469.0;4018.0;228.6
7003;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Noord-Nederland (LD);2019;1.42;13.07;44.3;519.0;4772.0;269.5
7004;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Noord-Nederland (LD);2020;1.01;7.32;25.83;371.0;2678.0;157.6
7005;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Noord-Nederland (LD);2021;1.05;13.91;44.14;383.0;5078.0;268.5
7006;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Noord-Nederland (LD);2022;1.05;;40.4;385.0;;245.8
7007;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Noord-Nederland (LD);2023;1.07;;43.64;389.0;;265.5
7008;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Oost-Nederland (LD);2018;1.09;8.98;29.3;398.0;3278.0;178.2
7009;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Oost-Nederland (LD);2019;1.14;13.06;33.33;418.0;4767.0;202.8
7010;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Oost-Nederland (LD);2020;0.9;8.03;31.22;328.0;2940.0;190.4
7011;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Oost-Nederland (LD);2021;1.04;8.96;37.05;381.0;3272.0;225.4
7012;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Oost-Nederland (LD);2022;1.07;9.07;32.52;389.0;3310.0;197.9
7013;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Oost-Nederland (LD);2023;0.96;10.77;30.04;349.0;3931.0;182.8
7014;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;West-Nederland (LD);2018;1.08;7.38;31.53;394.0;2694.0;191.8
7015;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;West-Nederland (LD);2019;1.06;7.77;28.75;388.0;2838.0;174.9
7016;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;West-Nederland (LD);2020;0.88;5.72;33.76;322.0;2092.0;205.9
7017;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;West-Nederland (LD);2021;0.99;7.89;38.46;362.0;2879.0;234.0
7018;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;West-Nederland (LD);2022;1.01;7.11;29.45;369.0;2596.0;179.2
7019;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;West-Nederland (LD);2023;0.99;7.26;32.69;362.0;2650.0;198.9
7020;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zuid-Nederland (LD);2018;1.03;7.74;28.44;378.0;2825.0;173.0
7021;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zuid-Nederland (LD);2019;1.07;7.9;26.54;389.0;2885.0;161.5
7022;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zuid-Nederland (LD);2020;0.84;4.95;25.22;308.0;1812.0;153.9
7023;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zuid-Nederland (LD);2021;0.99;5.43;33.83;363.0;1981.0;205.8
7024;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zuid-Nederland (LD);2022;0.87;7.97;28.22;318.0;2908.0;171.7
7025;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zuid-Nederland (LD);2023;0.93;9.71;29.39;340.0;3543.0;178.8
7026;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Groningen (PV);2018;1.54;19.08;46.51;562.0;6964.0;282.9
7027;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Groningen (PV);2019;;;;;;
7028;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Groningen (PV);2020;;;;;;
7029;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Groningen (PV);2021;;;;;;
7030;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Groningen (PV);2022;;;;;;
7031;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Groningen (PV);2023;;;;;;
7032;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Fryslân (PV);2018;1.22;8.23;34.13;445.0;3003.0;207.6
7033;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Fryslân (PV);2019;1.74;;52.74;635.0;;320.8
7034;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Fryslân (PV);2020;;;;;;
7035;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Fryslân (PV);2021;1.38;;48.62;505.0;;295.8
7036;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Fryslân (PV);2022;;;;;;
7037;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Fryslân (PV);2023;;;;;;
7038;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Drenthe (PV);2018;1.45;10.82;46.55;528.0;3948.0;283.2
7039;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Drenthe (PV);2019;;;;;;
7040;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Drenthe (PV);2020;;;;;;
7041;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Drenthe (PV);2021;;;;;;
7042;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Drenthe (PV);2022;;;;;;
7043;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Drenthe (PV);2023;;;;;;
7044;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Overijssel (PV);2018;1.2;9.32;31.82;439.0;3402.0;193.6
7045;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Overijssel (PV);2019;1.18;;40.25;430.0;;244.8
7046;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Overijssel (PV);2020;1.1;;38.28;403.0;;233.5
7047;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Overijssel (PV);2021;1.18;10.91;43.62;429.0;3981.0;265.4
7048;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Overijssel (PV);2022;1.37;13.55;35.25;502.0;4945.0;214.4
7049;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Overijssel (PV);2023;1.1;;31.67;400.0;;192.7
7050;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Flevoland (PV);2018;1.25;12.35;42.8;456.0;4509.0;260.3
7051;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Flevoland (PV);2019;1.26;;38.19;462.0;;232.3
7052;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Flevoland (PV);2020;;;;;;
7053;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Flevoland (PV);2021;;;;;;
7054;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Flevoland (PV);2022;0.95;;38.78;347.0;;235.9
7055;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Flevoland (PV);2023;1.1;11.69;34.48;403.0;4267.0;209.8
7056;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Gelderland (PV);2018;1.08;9.67;28.16;395.0;3531.0;171.3
7057;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Gelderland (PV);2019;1.21;10.91;33.69;442.0;3981.0;205.0
7058;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Gelderland (PV);2020;0.88;;31.49;322.0;;192.1
7059;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Gelderland (PV);2021;1.13;9.98;39.12;411.0;3643.0;238.0
7060;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Gelderland (PV);2022;1.02;6.67;34.45;373.0;2436.0;209.6
7061;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Gelderland (PV);2023;0.96;;32.8;349.0;;199.5
7062;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Utrecht (PV);2018;1.18;8.91;32.66;429.0;3254.0;198.7
7063;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Utrecht (PV);2019;1.31;9.43;27.37;478.0;3442.0;166.5
7064;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Utrecht (PV);2020;0.92;7.16;33.34;338.0;2619.0;203.4
7065;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Utrecht (PV);2021;1.07;9.01;35.56;392.0;3288.0;216.4
7066;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Utrecht (PV);2022;1.07;8.67;30.82;391.0;3163.0;187.5
7067;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Utrecht (PV);2023;1.12;9.59;30.47;407.0;3501.0;185.3
7068;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Noord-Holland (PV);2018;1.03;7.07;29.07;377.0;2579.0;176.9
7069;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Noord-Holland (PV);2019;1.07;9.47;32.12;390.0;3456.0;195.4
7070;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Noord-Holland (PV);2020;0.88;5.47;33.19;321.0;2002.0;202.5
7071;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Noord-Holland (PV);2021;1.06;9.36;45.84;386.0;3416.0;278.9
7072;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Noord-Holland (PV);2022;1.02;7.12;30.27;372.0;2597.0;184.2
7073;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Noord-Holland (PV);2023;1.0;6.66;37.3;363.0;2430.0;226.9
7074;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zuid-Holland (PV);2018;1.15;8.2;35.94;421.0;2994.0;218.6
7075;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zuid-Holland (PV);2019;1.04;7.46;30.89;379.0;2724.0;187.9
7076;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zuid-Holland (PV);2020;0.91;6.19;38.18;333.0;2265.0;232.9
7077;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zuid-Holland (PV);2021;0.99;7.91;38.95;361.0;2887.0;237.0
7078;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zuid-Holland (PV);2022;1.06;8.17;32.3;387.0;2982.0;196.5
7079;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zuid-Holland (PV);2023;1.01;7.87;33.8;369.0;2872.0;205.6
7080;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zeeland (PV);2018;1.34;11.11;43.18;490.0;4056.0;262.7
7081;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zeeland (PV);2019;1.56;;32.64;571.0;;198.6
7082;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zeeland (PV);2020;;;;;;
7083;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zeeland (PV);2021;;;;;;
7084;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zeeland (PV);2022;;;;;;
7085;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zeeland (PV);2023;;;;;;
7086;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Noord-Brabant (PV);2018;1.04;8.08;27.85;378.0;2950.0;169.4
7087;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Noord-Brabant (PV);2019;1.07;8.48;26.34;389.0;3097.0;160.2
7088;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Noord-Brabant (PV);2020;0.88;5.81;27.98;321.0;2126.0;170.7
7089;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Noord-Brabant (PV);2021;1.02;5.89;36.03;370.0;2150.0;219.2
7090;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Noord-Brabant (PV);2022;0.88;6.57;29.84;321.0;2398.0;181.5
7091;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Noord-Brabant (PV);2023;0.99;11.82;32.93;361.0;4313.0;200.3
7092;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Limburg (PV);2018;1.16;8.4;35.44;424.0;3066.0;215.6
7093;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Limburg (PV);2019;1.21;8.14;31.72;440.0;2970.0;192.9
7094;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Limburg (PV);2020;0.87;3.33;22.17;318.0;1219.0;135.2
7095;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Limburg (PV);2021;1.08;5.49;34.6;394.0;2006.0;210.5
7096;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Limburg (PV);2022;0.98;;30.0;357.0;;182.5
7097;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Limburg (PV);2023;0.92;;25.96;335.0;;157.9
7098;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zeer sterk stedelijk;2018;1.03;8.04;31.85;378.0;2935.0;193.8
7099;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zeer sterk stedelijk;2019;0.99;7.97;32.3;361.0;2910.0;196.5
7100;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Bovengrens 95%-interval;Zeer sterk stedelijk;2020;0.86;5.41;32.4;314.0;1981.0;197.6
