ID;EigenaarHuurder;HuishoudensEnWoningkenmerken;RegioS;Perioden;AantalHuishoudens_1;TotaleWoonlasten_2;NettoWoonlasten_3;BijkomendeWoonlasten_4;Woonquote_5;TotaleWoonlasten_6;NettoWoonlasten_7;BijkomendeWoonlasten_8;Woonquote_9
8299;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dantumadiel;2022;0.3;792.0;601.0;190.0;18.2;743.0;574.0;186.0;17.7
8300;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Bilt;2018;0.4;1023.0;823.0;200.0;24.9;881.0;700.0;191.0;23.3
8301;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Bilt;2019;0.5;1028.0;816.0;212.0;25.0;928.0;719.0;202.0;23.1
8302;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Bilt;2020;0.5;1032.0;842.0;190.0;24.2;930.0;728.0;183.0;21.8
8303;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Bilt;2021;0.5;1078.0;876.0;201.0;24.3;998.0;792.0;196.0;21.7
8304;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Bilt;2022;0.5;1029.0;855.0;174.0;22.7;935.0;763.0;170.0;19.8
8305;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Fryske Marren;2018;0.7;880.0;672.0;208.0;22.4;776.0;572.0;199.0;20.4
8306;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Fryske Marren;2019;0.7;860.0;645.0;214.0;21.6;779.0;570.0;208.0;20.0
8307;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Fryske Marren;2020;0.7;915.0;714.0;200.0;20.8;774.0;579.0;193.0;18.7
8308;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Fryske Marren;2021;0.7;892.0;673.0;219.0;19.9;792.0;584.0;215.0;18.4
8309;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Fryske Marren;2022;0.7;809.0;613.0;196.0;17.2;732.0;548.0;191.0;16.3
8310;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Marne;2018;0.1;803.0;586.0;217.0;23.1;757.0;547.0;212.0;22.1
8311;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Marne;2019;;;;;;;;;
8312;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Marne;2020;;;;;;;;;
8313;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Marne;2021;;;;;;;;;
8314;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Marne;2022;;;;;;;;;
8315;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Ronde Venen;2018;0.6;1004.0;813.0;191.0;23.4;927.0;733.0;183.0;22.3
8316;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Ronde Venen;2019;0.6;977.0;785.0;193.0;22.6;949.0;740.0;187.0;21.6
8317;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Ronde Venen;2020;0.6;978.0;809.0;169.0;21.5;898.0;732.0;164.0;20.1
8318;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Ronde Venen;2021;0.6;1047.0;862.0;184.0;21.2;934.0;747.0;176.0;19.1
8319;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Ronde Venen;2022;0.5;1001.0;829.0;172.0;19.7;887.0;721.0;168.0;16.8
8320;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Wolden;2018;0.3;982.0;756.0;226.0;24.1;909.0;707.0;219.0;23.3
8321;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Wolden;2019;0.3;1044.0;813.0;231.0;24.2;929.0;711.0;226.0;21.9
8322;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Wolden;2020;0.3;985.0;767.0;217.0;21.9;874.0;674.0;207.0;20.2
8323;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Wolden;2021;0.3;919.0;694.0;225.0;20.3;829.0;613.0;214.0;18.5
8324;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";De Wolden;2022;0.3;859.0;640.0;218.0;18.4;795.0;585.0;206.0;16.2
8325;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Delft;2018;2.4;921.0;732.0;189.0;26.1;817.0;630.0;184.0;23.5
8326;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Delft;2019;2.5;942.0;749.0;193.0;25.8;844.0;654.0;187.0;22.8
8327;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Delft;2020;2.7;932.0;755.0;176.0;24.4;842.0;668.0;171.0;21.9
8328;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Delft;2021;2.8;972.0;788.0;184.0;24.4;892.0;710.0;181.0;21.9
8329;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Delft;2022;3.0;955.0;801.0;154.0;22.8;881.0;723.0;153.0;19.8
8330;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Delfzijl;2018;0.3;804.0;582.0;222.0;24.9;735.0;522.0;216.0;23.8
8331;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Delfzijl;2019;0.3;787.0;558.0;229.0;23.4;759.0;530.0;224.0;21.9
8332;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Delfzijl;2020;0.3;822.0;604.0;218.0;23.1;762.0;542.0;213.0;21.6
8333;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Delfzijl;2021;;;;;;;;;
8334;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Delfzijl;2022;;;;;;;;;
8335;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Den Helder;2018;0.8;818.0;617.0;202.0;22.3;752.0;545.0;200.0;21.3
8336;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Den Helder;2019;0.8;809.0;597.0;212.0;21.9;774.0;559.0;209.0;20.8
8337;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Den Helder;2020;0.8;912.0;717.0;195.0;20.5;747.0;545.0;190.0;19.1
8338;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Den Helder;2021;0.8;804.0;594.0;211.0;19.8;749.0;538.0;209.0;18.5
8339;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Den Helder;2022;0.9;820.0;629.0;191.0;18.1;720.0;531.0;189.0;16.2
8340;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Deurne;2018;0.5;1100.0;897.0;203.0;26.5;998.0;812.0;194.0;24.9
8341;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Deurne;2019;0.5;1064.0;854.0;209.0;23.8;977.0;779.0;200.0;22.4
8342;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Deurne;2020;0.5;1079.0;892.0;187.0;22.7;946.0;760.0;181.0;20.8
8343;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Deurne;2021;0.5;1083.0;876.0;207.0;21.0;913.0;699.0;198.0;19.2
8344;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Deurne;2022;0.5;942.0;749.0;193.0;18.4;862.0;667.0;183.0;17.0
8345;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Deventer;2018;1.9;935.0;754.0;182.0;24.4;859.0;687.0;176.0;23.2
8346;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Deventer;2019;2.0;932.0;742.0;189.0;23.8;873.0;691.0;184.0;22.4
8347;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Deventer;2020;2.1;919.0;744.0;175.0;22.6;851.0;688.0;170.0;21.0
8348;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Deventer;2021;2.1;925.0;735.0;190.0;21.8;869.0;690.0;185.0;20.4
8349;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Deventer;2022;2.2;911.0;749.0;162.0;20.0;844.0;686.0;160.0;18.5
8350;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Diemen;2018;0.5;1043.0;862.0;181.0;27.0;961.0;775.0;173.0;23.7
8351;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Diemen;2019;0.6;1060.0;876.0;184.0;25.9;1013.0;827.0;175.0;23.1
8352;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Diemen;2020;0.8;1098.0;931.0;167.0;26.3;1050.0;885.0;161.0;23.2
8353;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Diemen;2021;1.0;1196.0;1027.0;169.0;27.0;1133.0;957.0;157.0;23.6
8354;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Diemen;2022;;;;;;;;;
8355;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dijk en Waard;2018;;;;;;;;;
8356;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dijk en Waard;2019;;;;;;;;;
8357;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dijk en Waard;2020;;;;;;;;;
8358;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dijk en Waard;2021;;;;;;;;;
8359;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dijk en Waard;2022;1.4;896.0;726.0;170.0;17.9;822.0;645.0;169.0;16.7
8360;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dinkelland;2018;0.4;1037.0;818.0;219.0;24.6;994.0;791.0;211.0;24.2
8361;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dinkelland;2019;0.4;1062.0;840.0;223.0;23.6;984.0;755.0;219.0;22.3
8362;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dinkelland;2020;0.4;1022.0;820.0;202.0;22.3;957.0;760.0;199.0;20.7
8363;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dinkelland;2021;0.4;1040.0;818.0;222.0;21.7;918.0;702.0;219.0;19.5
8364;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dinkelland;2022;0.4;961.0;747.0;214.0;19.3;867.0;665.0;202.0;17.6
8365;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Doesburg;2018;0.1;827.0;626.0;201.0;22.6;798.0;581.0;193.0;21.5
8366;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Doesburg;2019;0.1;882.0;671.0;211.0;23.2;842.0;645.0;204.0;22.9
8367;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Doesburg;2020;0.1;837.0;632.0;206.0;21.1;801.0;596.0;201.0;20.7
8368;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Doesburg;2021;0.1;898.0;686.0;211.0;21.6;767.0;545.0;209.0;20.6
8369;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Doesburg;2022;0.1;818.0;627.0;191.0;19.7;770.0;572.0;187.0;18.8
8370;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Doetinchem;2018;0.9;909.0;721.0;188.0;24.2;854.0;671.0;180.0;23.0
8371;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Doetinchem;2019;0.9;1089.0;893.0;196.0;23.1;851.0;651.0;191.0;22.2
8372;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Doetinchem;2020;1.0;901.0;719.0;182.0;21.8;844.0;664.0;177.0;20.8
8373;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Doetinchem;2021;1.0;917.0;717.0;200.0;21.5;847.0;652.0;193.0;19.9
8374;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Doetinchem;2022;1.0;876.0;696.0;180.0;19.5;809.0;635.0;174.0;18.2
8375;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dongen;2018;0.4;966.0;769.0;197.0;23.6;919.0;727.0;191.0;22.7
8376;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dongen;2019;0.4;1014.0;814.0;201.0;23.7;950.0;748.0;196.0;22.4
8377;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dongen;2020;0.5;954.0;773.0;182.0;21.9;912.0;736.0;178.0;20.9
8378;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dongen;2021;0.5;1001.0;803.0;198.0;21.4;886.0;688.0;194.0;19.3
8379;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dongen;2022;0.5;958.0;767.0;191.0;19.1;878.0;682.0;187.0;17.9
8380;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dongeradeel;2018;0.3;830.0;618.0;213.0;23.3;778.0;568.0;207.0;22.2
8381;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dongeradeel;2019;;;;;;;;;
8382;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dongeradeel;2020;;;;;;;;;
8383;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dongeradeel;2021;;;;;;;;;
8384;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dongeradeel;2022;;;;;;;;;
8385;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dordrecht;2018;2.0;861.0;672.0;189.0;22.7;800.0;612.0;185.0;21.1
8386;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dordrecht;2019;2.0;904.0;703.0;200.0;22.3;813.0;614.0;196.0;20.3
8387;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dordrecht;2020;2.1;895.0;712.0;183.0;21.1;810.0;622.0;179.0;19.2
8388;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dordrecht;2021;2.2;916.0;718.0;198.0;20.9;833.0;632.0;195.0;19.0
8389;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dordrecht;2022;2.3;874.0;699.0;175.0;19.1;814.0;637.0;171.0;17.2
8390;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Drechterland;2018;0.3;975.0;752.0;223.0;23.3;901.0;691.0;214.0;22.1
8391;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Drechterland;2019;0.3;1114.0;875.0;239.0;22.8;930.0;682.0;232.0;20.9
8392;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Drechterland;2020;0.3;982.0;769.0;213.0;21.1;892.0;667.0;210.0;19.7
8393;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Drechterland;2021;0.3;975.0;747.0;229.0;20.0;863.0;649.0;223.0;18.4
8394;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Drechterland;2022;0.2;885.0;682.0;202.0;18.1;815.0;593.0;195.0;16.8
8395;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Drimmelen;2018;0.4;1028.0;818.0;210.0;23.8;987.0;788.0;201.0;23.2
8396;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Drimmelen;2019;0.4;1118.0;891.0;227.0;23.6;996.0;773.0;215.0;21.9
8397;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Drimmelen;2020;0.4;1064.0;855.0;208.0;21.9;924.0;721.0;198.0;20.3
8398;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Drimmelen;2021;0.4;1071.0;849.0;223.0;20.8;889.0;679.0;212.0;18.9
8399;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Drimmelen;2022;0.4;907.0;725.0;182.0;17.9;850.0;674.0;176.0;16.5
8400;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dronten;2018;0.7;924.0;737.0;187.0;23.6;866.0;677.0;179.0;22.5
8401;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dronten;2019;0.7;988.0;790.0;198.0;23.1;857.0;653.0;191.0;21.0
8402;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dronten;2020;0.7;950.0;771.0;179.0;22.2;831.0;646.0;174.0;20.2
8403;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dronten;2021;0.7;926.0;730.0;196.0;20.9;822.0;624.0;194.0;19.0
8404;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dronten;2022;0.7;836.0;665.0;171.0;18.6;778.0;612.0;166.0;17.1
8405;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Druten;2018;0.3;1313.0;1125.0;188.0;24.4;936.0;734.0;182.0;24.4
8406;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Druten;2019;0.3;1004.0;806.0;198.0;23.0;926.0;726.0;193.0;21.9
8407;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Druten;2020;0.3;1053.0;874.0;179.0;22.4;890.0;720.0;176.0;20.4
8408;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Druten;2021;0.3;989.0;790.0;198.0;21.1;915.0;709.0;191.0;20.0
8409;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Druten;2022;;;;;;;;;
8410;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Duiven;2018;0.4;920.0;728.0;192.0;23.3;895.0;713.0;187.0;23.1
8411;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Duiven;2019;0.4;966.0;768.0;198.0;23.5;905.0;712.0;195.0;22.1
8412;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Duiven;2020;0.3;922.0;738.0;184.0;21.4;854.0;688.0;180.0;20.0
8413;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Duiven;2021;0.3;904.0;706.0;198.0;20.3;818.0;619.0;196.0;17.9
8414;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Duiven;2022;0.3;843.0;665.0;178.0;17.8;792.0;604.0;177.0;16.3
8415;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Echt-Susteren;2018;0.4;1031.0;818.0;213.0;24.7;944.0;732.0;209.0;23.9
8416;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Echt-Susteren;2019;0.4;1119.0;895.0;223.0;24.5;942.0;736.0;217.0;22.7
8417;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Echt-Susteren;2020;0.5;972.0;779.0;193.0;21.7;895.0;717.0;189.0;20.3
8418;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Echt-Susteren;2021;0.5;990.0;776.0;214.0;21.5;883.0;668.0;209.0;19.7
8419;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Echt-Susteren;2022;0.5;922.0;722.0;199.0;19.2;873.0;678.0;189.0;17.7
8420;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Edam-Volendam;2018;0.5;1087.0;860.0;227.0;23.5;1048.0;815.0;223.0;22.5
8421;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Edam-Volendam;2019;0.4;1139.0;903.0;236.0;22.9;1047.0;809.0;233.0;21.4
8422;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Edam-Volendam;2020;0.5;1106.0;887.0;218.0;22.1;1006.0;787.0;215.0;19.3
8423;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Edam-Volendam;2021;0.5;1119.0;891.0;229.0;21.5;996.0;778.0;229.0;18.9
8424;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Edam-Volendam;2022;0.5;963.0;763.0;200.0;18.7;884.0;678.0;202.0;16.4
8425;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Ede;2018;2.1;983.0;803.0;180.0;24.8;896.0;716.0;171.0;23.4
8426;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Ede;2019;2.1;972.0;787.0;185.0;23.6;885.0;708.0;175.0;22.3
8427;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Ede;2020;2.2;947.0;781.0;166.0;22.1;862.0;696.0;156.0;20.6
8428;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Ede;2021;2.3;977.0;802.0;175.0;21.7;868.0;695.0;167.0;19.8
8429;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Ede;2022;2.4;910.0;761.0;149.0;19.4;834.0;686.0;138.0;17.5
8430;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eemnes;2018;0.1;1207.0;1023.0;184.0;24.3;969.0;812.0;183.0;22.5
8431;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eemnes;2019;;;;;;;;;
8432;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eemnes;2020;;;;;;;;;
8433;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eemnes;2021;0.1;1045.0;850.0;195.0;21.7;923.0;704.0;185.0;19.9
8434;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eemnes;2022;;;;;;;;;
8435;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eemsdelta;2018;;;;;;;;;
8436;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eemsdelta;2019;;;;;;;;;
8437;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eemsdelta;2020;;;;;;;;;
8438;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eemsdelta;2021;0.6;858.0;631.0;227.0;21.9;757.0;536.0;223.0;19.9
8439;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eemsdelta;2022;0.6;813.0;598.0;215.0;19.9;757.0;534.0;209.0;18.3
8440;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eemsmond;2018;0.2;797.0;584.0;213.0;25.0;740.0;542.0;209.0;24.0
8441;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eemsmond;2019;;;;;;;;;
8442;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eemsmond;2020;;;;;;;;;
8443;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eemsmond;2021;;;;;;;;;
8444;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eemsmond;2022;;;;;;;;;
8445;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eersel;2018;0.3;1024.0;829.0;195.0;23.0;992.0;778.0;187.0;22.1
8446;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eersel;2019;0.3;1044.0;842.0;202.0;22.0;962.0;765.0;191.0;21.3
8447;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eersel;2020;0.3;982.0;804.0;178.0;20.4;939.0;760.0;173.0;20.5
8448;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eersel;2021;0.3;1010.0;816.0;194.0;19.9;918.0;731.0;187.0;18.6
8449;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eersel;2022;;;;;;;;;
8450;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eijsden-Margraten;2018;0.4;1064.0;863.0;201.0;24.9;1018.0;809.0;191.0;24.0
8451;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eijsden-Margraten;2019;0.4;1071.0;865.0;206.0;23.6;975.0;788.0;203.0;23.1
8452;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eijsden-Margraten;2020;0.4;1069.0;875.0;194.0;22.3;1000.0;815.0;187.0;21.1
8453;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eijsden-Margraten;2021;0.4;1052.0;843.0;209.0;21.4;948.0;747.0;203.0;19.3
8454;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eijsden-Margraten;2022;0.4;987.0;788.0;199.0;18.8;920.0;737.0;187.0;17.3
8455;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eindhoven;2018;6.4;939.0;783.0;156.0;23.8;852.0;700.0;150.0;21.8
8456;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eindhoven;2019;6.8;993.0;830.0;164.0;24.2;898.0;733.0;157.0;21.9
8457;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eindhoven;2020;7.3;992.0;847.0;145.0;23.1;901.0;755.0;140.0;20.9
8458;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eindhoven;2021;7.6;1038.0;880.0;158.0;23.3;953.0;794.0;151.0;20.9
8459;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Eindhoven;2022;7.8;1011.0;879.0;132.0;21.7;937.0;800.0;125.0;19.3
8460;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Elburg;2018;0.3;930.0;733.0;197.0;23.3;883.0;708.0;190.0;23.2
8461;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Elburg;2019;0.3;996.0;785.0;211.0;22.8;912.0;708.0;203.0;22.1
8462;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Elburg;2020;0.3;987.0;796.0;191.0;22.1;890.0;714.0;188.0;20.3
8463;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Elburg;2021;0.3;936.0;734.0;203.0;21.1;850.0;644.0;200.0;19.1
8464;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Elburg;2022;0.4;852.0;677.0;175.0;18.7;784.0;628.0;176.0;17.0
8465;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Emmen;2018;1.4;864.0;652.0;211.0;23.8;799.0;591.0;207.0;22.7
8466;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Emmen;2019;1.5;855.0;634.0;221.0;22.6;788.0;571.0;216.0;21.3
8467;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Emmen;2020;1.4;863.0;661.0;203.0;22.2;787.0;585.0;198.0;20.4
8468;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Emmen;2021;1.4;878.0;656.0;221.0;21.4;799.0;577.0;216.0;19.5
8469;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Emmen;2022;1.4;850.0;646.0;203.0;19.6;787.0;581.0;201.0;17.9
8470;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Enkhuizen;2018;0.3;889.0;680.0;209.0;23.4;848.0;642.0;205.0;22.4
8471;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Enkhuizen;2019;0.3;961.0;739.0;222.0;24.6;834.0;615.0;217.0;22.0
8472;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Enkhuizen;2020;0.3;973.0;772.0;201.0;23.5;846.0;631.0;197.0;21.1
8473;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Enkhuizen;2021;0.3;919.0;698.0;221.0;22.2;846.0;618.0;213.0;19.5
8474;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Enkhuizen;2022;0.3;905.0;701.0;204.0;20.3;836.0;626.0;200.0;17.6
8475;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Enschede;2018;3.1;841.0;652.0;188.0;25.0;789.0;599.0;182.0;23.2
8476;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Enschede;2019;3.2;855.0;656.0;199.0;24.5;807.0;608.0;192.0;22.5
8477;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Enschede;2020;3.3;840.0;659.0;181.0;23.1;787.0;607.0;175.0;21.3
8478;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Enschede;2021;3.5;875.0;676.0;200.0;23.2;826.0;625.0;195.0;21.1
8479;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Enschede;2022;3.5;855.0;675.0;179.0;21.6;804.0;625.0;175.0;19.2
8480;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Epe;2018;0.4;1003.0;799.0;204.0;24.6;923.0;720.0;195.0;24.2
8481;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Epe;2019;0.4;1049.0;835.0;214.0;23.8;905.0;707.0;203.0;22.6
8482;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Epe;2020;0.4;937.0;743.0;194.0;21.3;865.0;673.0;186.0;20.7
8483;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Epe;2021;0.4;962.0;753.0;209.0;20.8;839.0;639.0;200.0;19.0
8484;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Epe;2022;0.4;901.0;708.0;193.0;19.3;822.0;638.0;184.0;17.7
8485;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Ermelo;2018;0.3;934.0;746.0;189.0;24.0;883.0;704.0;182.0;23.4
