ID;Geslacht;Leeftijd;RegioSSituatie2011;Perioden;BevolkingTotaal_1;Autochtonen_2;TotaalWesterseAllochtonen_3;Eerstegeneratieallochtoon_4;Tweedegeneratieallochtoon_5;TotaalNietWesterseAllochtonen_6;Eerstegeneratieallochtoon_7;Tweedegeneratieallochtoon_8;RegionaleCodering_9
6978;Mannen en vrouwen;Totaal alle leeftijden;Hardinxveld-Giessendam;2030;19.7;17.8;0.9;0.4;0.5;1.1;0.5;0.6;GM0523
6979;Mannen en vrouwen;Totaal alle leeftijden;Hardinxveld-Giessendam;2031;19.7;17.7;0.8;0.4;0.5;1.1;0.5;0.6;GM0523
6980;Mannen en vrouwen;Totaal alle leeftijden;Hardinxveld-Giessendam;2032;19.8;17.8;0.9;0.4;0.5;1.2;0.5;0.7;GM0523
6981;Mannen en vrouwen;Totaal alle leeftijden;Hardinxveld-Giessendam;2033;20.0;17.9;0.9;0.4;0.5;1.2;0.5;0.7;GM0523
6982;Mannen en vrouwen;Totaal alle leeftijden;Hardinxveld-Giessendam;2034;20.0;17.8;0.9;0.4;0.5;1.3;0.5;0.7;GM0523
6983;Mannen en vrouwen;Totaal alle leeftijden;Hardinxveld-Giessendam;2035;20.1;17.8;0.9;0.4;0.5;1.3;0.5;0.7;GM0523
6984;Mannen en vrouwen;Totaal alle leeftijden;Hardinxveld-Giessendam;2036;20.2;17.9;1.0;0.4;0.5;1.3;0.6;0.8;GM0523
6985;Mannen en vrouwen;Totaal alle leeftijden;Hardinxveld-Giessendam;2037;20.3;17.9;1.0;0.4;0.5;1.4;0.6;0.8;GM0523
6986;Mannen en vrouwen;Totaal alle leeftijden;Hardinxveld-Giessendam;2038;20.4;17.9;1.0;0.4;0.6;1.4;0.6;0.8;GM0523
6987;Mannen en vrouwen;Totaal alle leeftijden;Hardinxveld-Giessendam;2039;20.5;18.0;1.0;0.4;0.6;1.5;0.6;0.9;GM0523
6988;Mannen en vrouwen;Totaal alle leeftijden;Hardinxveld-Giessendam;2040;20.7;18.1;1.0;0.4;0.6;1.5;0.6;0.9;GM0523
6989;Mannen en vrouwen;Totaal alle leeftijden;Haren;2012;18.7;16.5;1.5;0.6;0.9;0.7;0.4;0.3;GM0017
6990;Mannen en vrouwen;Totaal alle leeftijden;Haren;2013;18.7;16.4;1.6;0.6;1.0;0.8;0.4;0.4;GM0017
6991;Mannen en vrouwen;Totaal alle leeftijden;Haren;2014;18.7;16.3;1.6;0.6;1.0;0.8;0.4;0.4;GM0017
6992;Mannen en vrouwen;Totaal alle leeftijden;Haren;2015;18.7;16.2;1.6;0.6;1.0;0.9;0.5;0.5;GM0017
6993;Mannen en vrouwen;Totaal alle leeftijden;Haren;2016;18.7;16.0;1.7;0.6;1.0;1.0;0.5;0.5;GM0017
6994;Mannen en vrouwen;Totaal alle leeftijden;Haren;2017;18.5;15.8;1.7;0.7;1.0;1.0;0.5;0.5;GM0017
6995;Mannen en vrouwen;Totaal alle leeftijden;Haren;2018;18.4;15.6;1.7;0.7;1.0;1.1;0.6;0.5;GM0017
6996;Mannen en vrouwen;Totaal alle leeftijden;Haren;2019;18.5;15.6;1.7;0.7;1.0;1.2;0.6;0.6;GM0017
6997;Mannen en vrouwen;Totaal alle leeftijden;Haren;2020;18.4;15.5;1.7;0.7;1.1;1.2;0.6;0.6;GM0017
6998;Mannen en vrouwen;Totaal alle leeftijden;Haren;2021;18.5;15.5;1.7;0.7;1.1;1.3;0.7;0.6;GM0017
6999;Mannen en vrouwen;Totaal alle leeftijden;Haren;2022;18.6;15.5;1.8;0.7;1.1;1.3;0.7;0.6;GM0017
7000;Mannen en vrouwen;Totaal alle leeftijden;Haren;2023;18.7;15.5;1.8;0.7;1.1;1.3;0.7;0.7;GM0017
7001;Mannen en vrouwen;Totaal alle leeftijden;Haren;2024;18.7;15.5;1.8;0.7;1.1;1.4;0.7;0.7;GM0017
7002;Mannen en vrouwen;Totaal alle leeftijden;Haren;2025;18.8;15.5;1.8;0.7;1.1;1.5;0.8;0.7;GM0017
7003;Mannen en vrouwen;Totaal alle leeftijden;Haren;2026;18.9;15.6;1.8;0.7;1.1;1.6;0.8;0.8;GM0017
7004;Mannen en vrouwen;Totaal alle leeftijden;Haren;2027;19.0;15.6;1.8;0.7;1.1;1.6;0.8;0.8;GM0017
7005;Mannen en vrouwen;Totaal alle leeftijden;Haren;2028;19.0;15.5;1.8;0.7;1.1;1.7;0.8;0.8;GM0017
7006;Mannen en vrouwen;Totaal alle leeftijden;Haren;2029;19.1;15.5;1.8;0.7;1.1;1.7;0.8;0.9;GM0017
7007;Mannen en vrouwen;Totaal alle leeftijden;Haren;2030;19.1;15.5;1.8;0.7;1.1;1.7;0.8;0.9;GM0017
7008;Mannen en vrouwen;Totaal alle leeftijden;Haren;2031;19.2;15.5;1.9;0.7;1.1;1.8;0.9;0.9;GM0017
7009;Mannen en vrouwen;Totaal alle leeftijden;Haren;2032;19.2;15.5;1.8;0.7;1.1;1.9;0.9;0.9;GM0017
7010;Mannen en vrouwen;Totaal alle leeftijden;Haren;2033;19.2;15.5;1.8;0.7;1.1;1.9;0.9;1.0;GM0017
7011;Mannen en vrouwen;Totaal alle leeftijden;Haren;2034;19.2;15.4;1.9;0.7;1.1;2.0;0.9;1.0;GM0017
7012;Mannen en vrouwen;Totaal alle leeftijden;Haren;2035;19.3;15.4;1.9;0.7;1.1;2.0;0.9;1.1;GM0017
7013;Mannen en vrouwen;Totaal alle leeftijden;Haren;2036;19.4;15.4;1.9;0.7;1.1;2.1;1.0;1.1;GM0017
7014;Mannen en vrouwen;Totaal alle leeftijden;Haren;2037;19.4;15.4;1.9;0.7;1.1;2.1;1.0;1.1;GM0017
7015;Mannen en vrouwen;Totaal alle leeftijden;Haren;2038;19.4;15.4;1.9;0.8;1.1;2.2;1.0;1.2;GM0017
7016;Mannen en vrouwen;Totaal alle leeftijden;Haren;2039;19.3;15.3;1.8;0.8;1.1;2.2;1.0;1.2;GM0017
7017;Mannen en vrouwen;Totaal alle leeftijden;Haren;2040;19.3;15.2;1.8;0.8;1.0;2.3;1.0;1.2;GM0017
7018;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2012;16.1;14.9;0.9;0.4;0.5;0.4;0.2;0.2;GM0395
7019;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2013;16.1;14.8;0.9;0.4;0.5;0.4;0.2;0.2;GM0395
7020;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2014;16.2;14.8;1.0;0.4;0.5;0.5;0.2;0.2;GM0395
7021;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2015;16.3;14.8;1.0;0.4;0.5;0.5;0.3;0.2;GM0395
7022;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2016;16.4;14.9;1.0;0.5;0.5;0.6;0.3;0.3;GM0395
7023;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2017;16.5;14.9;1.0;0.5;0.6;0.6;0.3;0.3;GM0395
7024;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2018;16.6;14.9;1.1;0.5;0.6;0.7;0.4;0.3;GM0395
7025;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2019;16.8;15.0;1.1;0.5;0.6;0.8;0.4;0.4;GM0395
7026;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2020;17.0;15.0;1.1;0.5;0.6;0.8;0.4;0.4;GM0395
7027;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2021;17.0;15.0;1.2;0.5;0.6;0.9;0.4;0.4;GM0395
7028;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2022;17.3;15.1;1.2;0.6;0.6;0.9;0.5;0.5;GM0395
7029;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2023;17.3;15.1;1.2;0.6;0.6;1.0;0.5;0.5;GM0395
7030;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2024;17.5;15.2;1.3;0.6;0.7;1.0;0.5;0.5;GM0395
7031;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2025;17.6;15.2;1.3;0.6;0.7;1.1;0.5;0.6;GM0395
7032;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2026;17.7;15.2;1.3;0.6;0.7;1.2;0.6;0.6;GM0395
7033;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2027;17.8;15.2;1.3;0.6;0.7;1.2;0.6;0.7;GM0395
7034;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2028;17.8;15.2;1.4;0.7;0.7;1.3;0.6;0.7;GM0395
7035;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2029;17.9;15.2;1.4;0.7;0.7;1.3;0.6;0.7;GM0395
7036;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2030;18.0;15.2;1.4;0.7;0.7;1.4;0.6;0.7;GM0395
7037;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2031;18.1;15.2;1.4;0.7;0.8;1.4;0.6;0.8;GM0395
7038;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2032;18.1;15.2;1.5;0.7;0.8;1.5;0.7;0.8;GM0395
7039;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2033;18.1;15.2;1.5;0.7;0.8;1.5;0.7;0.8;GM0395
7040;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2034;18.2;15.2;1.5;0.7;0.8;1.6;0.7;0.9;GM0395
7041;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2035;18.3;15.2;1.5;0.7;0.8;1.6;0.7;0.9;GM0395
7042;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2036;18.3;15.1;1.5;0.7;0.8;1.7;0.7;0.9;GM0395
7043;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2037;18.4;15.1;1.6;0.7;0.8;1.7;0.7;1.0;GM0395
7044;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2038;18.6;15.2;1.6;0.8;0.9;1.8;0.8;1.0;GM0395
7045;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2039;18.7;15.3;1.6;0.8;0.9;1.8;0.8;1.0;GM0395
7046;Mannen en vrouwen;Totaal alle leeftijden;Harenkarspel;2040;18.8;15.3;1.6;0.8;0.9;1.8;0.8;1.0;GM0395
7047;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2012;15.9;14.1;1.2;0.5;0.7;0.6;0.3;0.3;GM0072
7048;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2013;16.1;14.2;1.3;0.5;0.8;0.7;0.4;0.3;GM0072
7049;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2014;16.1;14.2;1.2;0.5;0.8;0.7;0.4;0.3;GM0072
7050;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2015;16.1;14.1;1.3;0.5;0.8;0.7;0.4;0.3;GM0072
7051;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2016;16.1;14.0;1.3;0.5;0.8;0.7;0.4;0.3;GM0072
7052;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2017;16.1;14.0;1.3;0.5;0.8;0.8;0.4;0.4;GM0072
7053;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2018;16.1;14.0;1.3;0.5;0.8;0.8;0.5;0.4;GM0072
7054;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2019;16.1;13.9;1.3;0.5;0.8;0.9;0.5;0.4;GM0072
7055;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2020;16.2;14.0;1.3;0.5;0.8;0.9;0.5;0.4;GM0072
7056;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2021;16.2;14.0;1.3;0.5;0.8;0.9;0.5;0.4;GM0072
7057;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2022;16.1;13.9;1.3;0.5;0.8;0.9;0.5;0.4;GM0072
7058;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2023;16.1;13.8;1.3;0.6;0.8;1.0;0.5;0.4;GM0072
7059;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2024;16.1;13.8;1.4;0.6;0.8;1.0;0.5;0.4;GM0072
7060;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2025;16.1;13.7;1.4;0.6;0.8;1.0;0.6;0.5;GM0072
7061;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2026;16.1;13.6;1.4;0.6;0.8;1.1;0.6;0.5;GM0072
7062;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2027;16.0;13.6;1.4;0.6;0.8;1.1;0.6;0.5;GM0072
7063;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2028;16.1;13.6;1.4;0.6;0.8;1.1;0.6;0.5;GM0072
7064;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2029;16.2;13.6;1.4;0.6;0.8;1.2;0.6;0.6;GM0072
7065;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2030;16.2;13.6;1.4;0.6;0.8;1.2;0.6;0.6;GM0072
7066;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2031;16.2;13.5;1.4;0.6;0.8;1.2;0.6;0.6;GM0072
7067;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2032;16.2;13.5;1.4;0.6;0.8;1.3;0.6;0.6;GM0072
7068;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2033;16.1;13.4;1.4;0.6;0.8;1.3;0.6;0.6;GM0072
7069;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2034;16.0;13.3;1.4;0.6;0.8;1.3;0.6;0.6;GM0072
7070;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2035;16.0;13.2;1.4;0.6;0.8;1.3;0.7;0.6;GM0072
7071;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2036;16.0;13.2;1.4;0.6;0.8;1.3;0.7;0.7;GM0072
7072;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2037;15.9;13.1;1.5;0.7;0.8;1.3;0.7;0.7;GM0072
7073;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2038;15.8;13.0;1.5;0.7;0.8;1.3;0.7;0.7;GM0072
7074;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2039;15.8;12.9;1.5;0.7;0.8;1.4;0.7;0.7;GM0072
7075;Mannen en vrouwen;Totaal alle leeftijden;Harlingen;2040;15.7;12.8;1.5;0.7;0.8;1.4;0.7;0.7;GM0072
7076;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2012;11.7;10.9;0.5;0.2;0.3;0.3;0.2;0.1;GM0244
7077;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2013;11.6;10.7;0.6;0.2;0.3;0.4;0.2;0.2;GM0244
7078;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2014;11.5;10.6;0.6;0.2;0.3;0.4;0.2;0.2;GM0244
7079;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2015;11.5;10.5;0.6;0.2;0.4;0.4;0.2;0.2;GM0244
7080;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2016;11.4;10.4;0.6;0.2;0.3;0.4;0.2;0.2;GM0244
7081;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2017;11.3;10.3;0.6;0.2;0.3;0.4;0.2;0.2;GM0244
7082;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2018;11.2;10.2;0.6;0.2;0.4;0.4;0.2;0.2;GM0244
7083;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2019;11.2;10.1;0.6;0.2;0.4;0.4;0.2;0.2;GM0244
7084;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2020;11.2;10.1;0.6;0.2;0.4;0.5;0.2;0.2;GM0244
7085;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2021;11.1;10.0;0.6;0.2;0.4;0.5;0.2;0.2;GM0244
7086;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2022;11.1;10.0;0.6;0.2;0.4;0.5;0.3;0.3;GM0244
7087;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2023;11.1;9.9;0.6;0.3;0.4;0.5;0.3;0.3;GM0244
7088;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2024;11.0;9.8;0.6;0.3;0.4;0.6;0.3;0.3;GM0244
7089;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2025;11.0;9.8;0.7;0.3;0.4;0.6;0.3;0.3;GM0244
7090;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2026;11.0;9.8;0.7;0.3;0.4;0.6;0.3;0.3;GM0244
7091;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2027;11.0;9.7;0.7;0.3;0.4;0.6;0.3;0.3;GM0244
7092;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2028;11.0;9.6;0.7;0.3;0.4;0.6;0.3;0.3;GM0244
7093;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2029;11.0;9.6;0.7;0.3;0.4;0.7;0.3;0.4;GM0244
7094;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2030;10.9;9.5;0.7;0.3;0.4;0.7;0.3;0.4;GM0244
7095;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2031;10.9;9.4;0.7;0.3;0.4;0.7;0.3;0.4;GM0244
7096;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2032;10.9;9.5;0.7;0.3;0.4;0.7;0.3;0.4;GM0244
7097;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2033;10.9;9.4;0.7;0.3;0.4;0.8;0.3;0.4;GM0244
7098;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2034;10.9;9.4;0.7;0.3;0.4;0.8;0.3;0.5;GM0244
7099;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2035;10.9;9.4;0.7;0.3;0.4;0.8;0.3;0.5;GM0244
7100;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2036;11.0;9.4;0.7;0.3;0.5;0.8;0.3;0.5;GM0244
7101;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2037;11.0;9.4;0.7;0.3;0.5;0.9;0.4;0.5;GM0244
7102;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2038;11.0;9.4;0.7;0.3;0.5;0.9;0.4;0.5;GM0244
7103;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2039;11.1;9.4;0.8;0.3;0.5;0.9;0.4;0.5;GM0244
7104;Mannen en vrouwen;Totaal alle leeftijden;Hattem;2040;11.2;9.5;0.8;0.3;0.4;1.0;0.4;0.6;GM0244
7105;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2012;38.8;31.7;3.6;1.5;2.1;3.5;2.0;1.5;GM0396
7106;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2013;38.7;31.4;3.6;1.5;2.1;3.6;2.0;1.6;GM0396
7107;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2014;38.9;31.5;3.7;1.6;2.1;3.7;2.0;1.7;GM0396
7108;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2015;38.8;31.4;3.7;1.6;2.1;3.7;2.1;1.7;GM0396
7109;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2016;38.9;31.4;3.7;1.6;2.1;3.8;2.1;1.7;GM0396
7110;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2017;38.9;31.2;3.8;1.6;2.1;3.9;2.1;1.8;GM0396
7111;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2018;39.2;31.4;3.8;1.6;2.2;4.0;2.1;1.9;GM0396
7112;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2019;39.3;31.4;3.8;1.6;2.2;4.1;2.2;1.9;GM0396
7113;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2020;39.4;31.4;3.8;1.7;2.2;4.1;2.2;1.9;GM0396
7114;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2021;39.3;31.3;3.8;1.7;2.1;4.2;2.2;2.0;GM0396
7115;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2022;39.6;31.5;3.9;1.7;2.2;4.3;2.2;2.0;GM0396
7116;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2023;39.6;31.4;3.9;1.7;2.2;4.3;2.3;2.1;GM0396
7117;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2024;39.9;31.5;4.0;1.8;2.2;4.4;2.3;2.1;GM0396
7118;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2025;39.9;31.4;4.0;1.8;2.2;4.5;2.3;2.2;GM0396
7119;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2026;40.1;31.5;4.1;1.8;2.3;4.5;2.3;2.2;GM0396
7120;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2027;40.4;31.7;4.1;1.8;2.3;4.6;2.3;2.3;GM0396
7121;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2028;40.7;31.8;4.2;1.8;2.3;4.7;2.4;2.4;GM0396
7122;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2029;40.9;31.9;4.2;1.8;2.3;4.8;2.4;2.4;GM0396
7123;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2030;41.0;32.0;4.1;1.8;2.3;4.9;2.4;2.5;GM0396
7124;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2031;41.2;32.1;4.2;1.8;2.3;4.9;2.4;2.5;GM0396
7125;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2032;41.3;32.1;4.2;1.9;2.3;5.0;2.4;2.6;GM0396
7126;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2033;41.6;32.2;4.3;1.9;2.3;5.1;2.4;2.6;GM0396
7127;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2034;41.7;32.3;4.3;1.9;2.3;5.1;2.4;2.7;GM0396
7128;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2035;41.7;32.3;4.3;1.9;2.3;5.2;2.5;2.7;GM0396
7129;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2036;41.8;32.2;4.4;2.0;2.4;5.2;2.5;2.8;GM0396
7130;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2037;41.7;32.0;4.4;2.0;2.4;5.3;2.5;2.8;GM0396
7131;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2038;41.9;32.1;4.5;2.0;2.4;5.3;2.5;2.8;GM0396
7132;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2039;41.9;31.9;4.5;2.1;2.4;5.4;2.5;2.9;GM0396
7133;Mannen en vrouwen;Totaal alle leeftijden;Heemskerk;2040;42.0;31.9;4.6;2.1;2.5;5.5;2.5;3.0;GM0396
7134;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2012;26.9;21.9;3.4;1.2;2.1;1.7;0.9;0.8;GM0397
7135;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2013;27.2;21.9;3.4;1.2;2.2;1.9;0.9;0.9;GM0397
7136;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2014;27.1;21.8;3.4;1.3;2.1;2.0;1.0;1.0;GM0397
7137;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2015;27.0;21.5;3.4;1.3;2.1;2.1;1.0;1.1;GM0397
7138;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2016;27.0;21.3;3.4;1.3;2.1;2.3;1.1;1.1;GM0397
7139;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2017;26.9;21.1;3.4;1.3;2.1;2.4;1.2;1.2;GM0397
7140;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2018;26.9;20.9;3.4;1.3;2.1;2.5;1.2;1.3;GM0397
7141;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2019;26.7;20.7;3.4;1.4;2.1;2.6;1.3;1.3;GM0397
7142;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2020;26.5;20.4;3.5;1.4;2.1;2.6;1.3;1.4;GM0397
7143;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2021;26.4;20.2;3.4;1.4;2.1;2.8;1.4;1.4;GM0397
7144;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2022;26.4;20.1;3.5;1.4;2.1;2.9;1.4;1.5;GM0397
7145;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2023;26.5;20.0;3.5;1.4;2.1;3.0;1.4;1.6;GM0397
7146;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2024;26.4;19.9;3.5;1.5;2.0;3.0;1.4;1.6;GM0397
7147;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2025;26.4;19.8;3.5;1.5;2.1;3.1;1.5;1.6;GM0397
7148;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2026;26.5;19.8;3.5;1.5;2.0;3.2;1.5;1.7;GM0397
7149;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2027;26.6;19.7;3.6;1.5;2.1;3.3;1.5;1.7;GM0397
7150;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2028;26.6;19.7;3.6;1.5;2.1;3.4;1.6;1.8;GM0397
7151;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2029;26.7;19.6;3.6;1.5;2.1;3.5;1.6;1.9;GM0397
7152;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2030;26.6;19.5;3.6;1.5;2.0;3.5;1.6;1.9;GM0397
7153;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2031;26.5;19.4;3.5;1.6;2.0;3.6;1.7;1.9;GM0397
7154;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2032;26.7;19.5;3.6;1.6;2.0;3.7;1.7;2.0;GM0397
7155;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2033;26.8;19.5;3.6;1.6;2.0;3.7;1.7;2.0;GM0397
7156;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2034;26.7;19.4;3.6;1.6;2.0;3.8;1.7;2.1;GM0397
7157;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2035;26.7;19.3;3.6;1.6;1.9;3.9;1.7;2.1;GM0397
7158;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2036;26.7;19.2;3.6;1.6;2.0;3.9;1.8;2.1;GM0397
7159;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2037;26.8;19.2;3.6;1.7;2.0;4.0;1.8;2.2;GM0397
7160;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2038;27.0;19.3;3.6;1.7;1.9;4.1;1.9;2.2;GM0397
7161;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2039;27.2;19.3;3.7;1.7;1.9;4.2;1.9;2.3;GM0397
7162;Mannen en vrouwen;Totaal alle leeftijden;Heemstede;2040;27.3;19.3;3.7;1.8;1.9;4.3;1.9;2.4;GM0397
7163;Mannen en vrouwen;Totaal alle leeftijden;Heerde;2012;18.3;17.2;0.6;0.2;0.4;0.4;0.2;0.2;GM0246
7164;Mannen en vrouwen;Totaal alle leeftijden;Heerde;2013;18.2;17.1;0.6;0.2;0.4;0.4;0.2;0.2;GM0246
7165;Mannen en vrouwen;Totaal alle leeftijden;Heerde;2014;18.0;16.9;0.6;0.3;0.4;0.5;0.3;0.2;GM0246
7166;Mannen en vrouwen;Totaal alle leeftijden;Heerde;2015;17.8;16.7;0.6;0.3;0.4;0.5;0.3;0.2;GM0246
7167;Mannen en vrouwen;Totaal alle leeftijden;Heerde;2016;17.6;16.5;0.6;0.3;0.4;0.5;0.3;0.2;GM0246
