ID;Geslacht;Migratieachtergrond;GestandaardiseerdInkomen;WoonsituatieKind;Perioden;EindtoetsGemiddeldeTotaalscore_1;Taal_2;RekenenWiskunde_3;Studievaardigheden_4
6106;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2015/'16;532.0;-16.0;-44.0;
6107;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2016/'17;534.0;-3.0;-30.0;
6108;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2005/'06;531.0;-19.0;-44.0;-33.0
6109;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2006/'07;531.0;-24.0;-52.0;-41.0
6110;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2007/'08;530.0;-35.0;-53.0;-48.0
6111;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2008/'09;530.0;-29.0;-69.0;-41.0
6112;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2009/'10;529.0;-39.0;-71.0;-64.0
6113;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2010/'11;531.0;-26.0;-48.0;-53.0
6114;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2011/'12;533.0;-7.0;-50.0;-13.0
6115;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2012/'13;529.0;-43.0;-71.0;-50.0
6116;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2013/'14;531.0;-30.0;-43.0;-33.0
6117;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2014/'15;533.0;-14.0;-22.0;
6118;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2015/'16;532.0;-13.0;-35.0;
6119;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2016/'17;533.0;-3.0;-53.0;
6120;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2005/'06;527.0;-45.0;-85.0;-63.0
6121;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2006/'07;530.0;-37.0;-50.0;-51.0
6122;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2007/'08;526.0;-56.0;-112.0;-82.0
6123;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2008/'09;528.0;-54.0;-86.0;-54.0
6124;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2009/'10;531.0;-18.0;-79.0;-33.0
6125;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2010/'11;529.0;-49.0;-76.0;-70.0
6126;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2011/'12;528.0;-48.0;-93.0;-62.0
6127;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2012/'13;529.0;-35.0;-73.0;-44.0
6128;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2013/'14;530.0;-28.0;-41.0;-61.0
6129;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2014/'15;530.0;-36.0;-67.0;
6130;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2015/'16;528.0;-36.0;-83.0;
6131;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2016/'17;528.0;-50.0;-90.0;
6132;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2005/'06;535.0;19.0;-16.0;3.0
6133;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2006/'07;535.0;11.0;-17.0;1.0
6134;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2007/'08;535.0;14.0;-18.0;0.0
6135;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2008/'09;535.0;8.0;-23.0;0.0
6136;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2009/'10;535.0;13.0;-21.0;-2.0
6137;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2010/'11;535.0;5.0;-22.0;-6.0
6138;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2011/'12;535.0;8.0;-20.0;-3.0
6139;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2012/'13;534.0;7.0;-22.0;-5.0
6140;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2013/'14;534.0;7.0;-20.0;-5.0
6141;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2014/'15;535.0;9.0;-18.0;
6142;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2015/'16;534.0;8.0;-15.0;
6143;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2016/'17;535.0;11.0;-14.0;
6144;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2005/'06;535.0;20.0;-14.0;5.0
6145;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2006/'07;535.0;12.0;-15.0;3.0
6146;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2007/'08;535.0;15.0;-16.0;2.0
6147;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2008/'09;535.0;10.0;-20.0;2.0
6148;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2009/'10;535.0;14.0;-19.0;0.0
6149;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2010/'11;535.0;6.0;-20.0;-5.0
6150;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2011/'12;535.0;10.0;-18.0;-1.0
6151;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2012/'13;534.0;8.0;-20.0;-3.0
6152;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2013/'14;534.0;8.0;-18.0;-4.0
6153;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2014/'15;535.0;10.0;-16.0;
6154;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2015/'16;535.0;10.0;-13.0;
6155;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2016/'17;536.0;13.0;-11.0;
6156;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2005/'06;535.0;28.0;-19.0;4.0
6157;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2006/'07;535.0;20.0;-15.0;5.0
6158;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2007/'08;535.0;20.0;-17.0;4.0
6159;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2008/'09;535.0;12.0;-28.0;1.0
6160;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2009/'10;535.0;19.0;-22.0;-5.0
6161;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2010/'11;535.0;12.0;-24.0;-5.0
6162;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2011/'12;535.0;13.0;-20.0;-7.0
6163;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2012/'13;535.0;13.0;-23.0;-2.0
6164;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2013/'14;535.0;14.0;-19.0;3.0
6165;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2014/'15;535.0;16.0;-17.0;
6166;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2015/'16;534.0;4.0;-22.0;
6167;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2016/'17;534.0;3.0;-26.0;
6168;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2005/'06;535.0;16.0;-18.0;5.0
6169;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2006/'07;534.0;8.0;-26.0;-7.0
6170;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2007/'08;534.0;6.0;-24.0;-7.0
6171;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2008/'09;534.0;-3.0;-21.0;-13.0
6172;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2009/'10;533.0;-1.0;-40.0;-19.0
6173;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2010/'11;535.0;9.0;-24.0;-10.0
6174;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2011/'12;533.0;-10.0;-36.0;-23.0
6175;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2012/'13;534.0;4.0;-30.0;-14.0
6176;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2013/'14;533.0;-8.0;-27.0;-14.0
6177;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2014/'15;534.0;8.0;-25.0;
6178;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2015/'16;534.0;-2.0;-19.0;
6179;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2016/'17;534.0;-4.0;-27.0;
6180;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2005/'06;532.0;-1.0;-38.0;-18.0
6181;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2006/'07;532.0;-8.0;-44.0;-23.0
6182;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2007/'08;533.0;-3.0;-37.0;-21.0
6183;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2008/'09;532.0;-11.0;-46.0;-21.0
6184;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2009/'10;533.0;-5.0;-41.0;-21.0
6185;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2010/'11;533.0;-9.0;-45.0;-23.0
6186;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2011/'12;533.0;-9.0;-42.0;-20.0
6187;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2012/'13;532.0;-16.0;-47.0;-26.0
6188;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2013/'14;532.0;-8.0;-41.0;-23.0
6189;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2014/'15;533.0;-7.0;-37.0;
6190;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2015/'16;532.0;-7.0;-36.0;
6191;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2016/'17;535.0;5.0;-23.0;
6192;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2005/'06;532.0;-2.0;-41.0;-17.0
6193;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2006/'07;533.0;-2.0;-36.0;-13.0
6194;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2007/'08;534.0;13.0;-30.0;-13.0
6195;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2008/'09;531.0;-32.0;-42.0;-37.0
6196;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2009/'10;532.0;-21.0;-44.0;-32.0
6197;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2010/'11;532.0;-27.0;-48.0;-28.0
6198;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2011/'12;534.0;5.0;-43.0;-17.0
6199;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2012/'13;531.0;-21.0;-50.0;-30.0
6200;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2013/'14;530.0;-23.0;-58.0;-36.0
6201;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2014/'15;533.0;-1.0;-40.0;
6202;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2015/'16;532.0;-6.0;-41.0;
6203;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2016/'17;536.0;17.0;-13.0;
6204;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2005/'06;527.0;-41.0;-85.0;-80.0
6205;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2006/'07;529.0;-30.0;-66.0;-57.0
6206;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2007/'08;531.0;-15.0;-62.0;-34.0
6207;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2008/'09;530.0;-27.0;-71.0;-47.0
6208;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2009/'10;530.0;-30.0;-68.0;-49.0
6209;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2010/'11;530.0;-43.0;-65.0;-59.0
6210;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2011/'12;531.0;-27.0;-73.0;-32.0
6211;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2012/'13;530.0;-12.0;-80.0;-48.0
6212;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2013/'14;527.0;-41.0;-92.0;-76.0
6213;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2014/'15;528.0;-45.0;-82.0;
6214;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2015/'16;528.0;-41.0;-86.0;
6215;Meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2016/'17;532.0;-8.0;-60.0;
6216;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2005/'06;537.0;40.0;4.0;24.0
6217;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2006/'07;537.0;30.0;1.0;20.0
6218;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2007/'08;537.0;31.0;0.0;18.0
6219;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2008/'09;537.0;27.0;-1.0;20.0
6220;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2009/'10;537.0;30.0;-3.0;16.0
6221;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2010/'11;537.0;25.0;-3.0;14.0
6222;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2011/'12;537.0;29.0;-2.0;17.0
6223;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2012/'13;536.0;26.0;-3.0;15.0
6224;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2013/'14;536.0;26.0;-2.0;15.0
6225;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2014/'15;537.0;26.0;0.0;
6226;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2015/'16;536.0;25.0;5.0;
6227;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2016/'17;537.0;25.0;4.0;
6228;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2005/'06;537.0;41.0;6.0;26.0
6229;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2006/'07;537.0;32.0;3.0;22.0
6230;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2007/'08;537.0;32.0;2.0;20.0
6231;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2008/'09;537.0;29.0;1.0;23.0
6232;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2009/'10;537.0;31.0;-1.0;18.0
6233;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2010/'11;537.0;27.0;-1.0;16.0
6234;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2011/'12;537.0;30.0;0.0;18.0
6235;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2012/'13;537.0;27.0;0.0;17.0
6236;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2013/'14;536.0;27.0;0.0;16.0
6237;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2014/'15;537.0;27.0;2.0;
6238;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2015/'16;537.0;27.0;7.0;
6239;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2016/'17;537.0;27.0;6.0;
6240;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met moeder;2005/'06;538.0;45.0;10.0;29.0
6241;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met moeder;2006/'07;536.0;29.0;-2.0;16.0
6242;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met moeder;2007/'08;537.0;33.0;-6.0;13.0
6243;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met moeder;2008/'09;536.0;24.0;-11.0;14.0
6244;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met moeder;2009/'10;537.0;31.0;-8.0;11.0
6245;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met moeder;2010/'11;536.0;25.0;-12.0;8.0
6246;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met moeder;2011/'12;537.0;26.0;-7.0;12.0
6247;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met moeder;2012/'13;537.0;29.0;-3.0;15.0
6248;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met moeder;2013/'14;536.0;28.0;0.0;17.0
6249;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met moeder;2014/'15;537.0;29.0;2.0;
6250;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met moeder;2015/'16;536.0;20.0;-4.0;
6251;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met moeder;2016/'17;536.0;19.0;-5.0;
6252;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met vader;2005/'06;536.0;30.0;-6.0;12.0
6253;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met vader;2006/'07;535.0;15.0;-17.0;6.0
6254;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met vader;2007/'08;536.0;24.0;-5.0;10.0
6255;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met vader;2008/'09;535.0;14.0;-13.0;8.0
6256;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met vader;2009/'10;537.0;29.0;-3.0;12.0
6257;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met vader;2010/'11;536.0;21.0;-7.0;10.0
6258;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met vader;2011/'12;536.0;16.0;-9.0;4.0
6259;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met vader;2012/'13;536.0;23.0;-10.0;10.0
6260;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met vader;2013/'14;536.0;21.0;-12.0;12.0
6261;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met vader;2014/'15;537.0;27.0;5.0;
6262;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met vader;2015/'16;537.0;30.0;2.0;
6263;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met vader;2016/'17;536.0;19.0;-3.0;
6264;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met moeder en partner;2005/'06;534.0;16.0;-24.0;1.0
6265;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met moeder en partner;2006/'07;534.0;10.0;-28.0;-9.0
6266;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met moeder en partner;2007/'08;534.0;9.0;-29.0;-8.0
6267;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met moeder en partner;2008/'09;534.0;3.0;-31.0;-10.0
6268;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met moeder en partner;2009/'10;535.0;13.0;-27.0;-3.0
6269;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met moeder en partner;2010/'11;534.0;4.0;-29.0;-11.0
6270;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met moeder en partner;2011/'12;535.0;6.0;-28.0;-3.0
6271;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met moeder en partner;2012/'13;534.0;5.0;-30.0;-13.0
6272;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met moeder en partner;2013/'14;534.0;4.0;-29.0;-7.0
6273;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met moeder en partner;2014/'15;534.0;4.0;-27.0;
6274;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met moeder en partner;2015/'16;534.0;7.0;-24.0;
6275;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met moeder en partner;2016/'17;536.0;18.0;-7.0;
6276;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met vader en partner;2005/'06;532.0;-4.0;-36.0;-20.0
6277;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met vader en partner;2006/'07;534.0;14.0;-31.0;-1.0
6278;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met vader en partner;2007/'08;534.0;10.0;-31.0;-17.0
6279;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met vader en partner;2008/'09;534.0;4.0;-30.0;-7.0
6280;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met vader en partner;2009/'10;535.0;17.0;-16.0;-3.0
6281;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met vader en partner;2010/'11;535.0;14.0;-24.0;-19.0
6282;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met vader en partner;2011/'12;535.0;7.0;-19.0;2.0
6283;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met vader en partner;2012/'13;535.0;17.0;-27.0;3.0
6284;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met vader en partner;2013/'14;533.0;-3.0;-39.0;-13.0
6285;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met vader en partner;2014/'15;534.0;10.0;-27.0;
6286;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met vader en partner;2015/'16;535.0;15.0;-19.0;
6287;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met vader en partner;2016/'17;535.0;15.0;-30.0;
6288;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont zonder ouders;2005/'06;528.0;-35.0;-96.0;-57.0
6289;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont zonder ouders;2006/'07;531.0;-26.0;-54.0;-24.0
6290;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont zonder ouders;2007/'08;531.0;-14.0;-50.0;-45.0
6291;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont zonder ouders;2008/'09;532.0;7.0;-60.0;-25.0
6292;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont zonder ouders;2009/'10;529.0;-19.0;-95.0;-52.0
6293;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont zonder ouders;2010/'11;529.0;-44.0;-77.0;-46.0
6294;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont zonder ouders;2011/'12;530.0;-25.0;-88.0;-51.0
6295;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont zonder ouders;2012/'13;529.0;-29.0;-78.0;-58.0
6296;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont zonder ouders;2013/'14;526.0;-60.0;-89.0;-79.0
6297;Meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont zonder ouders;2014/'15;533.0;-5.0;-42.0;
