ID;InkomensbronEersteJaar;InkomensbronTweedeJaar;Perioden;Koopkrachtontwikkeling_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieIn1eJaar_8;PercentageMetInkomensdaling_9
3096;3.2.2 Sociale voorzieningen, overig;3.2 Uitkering sociale voorzieningen;2007;2.0;-10.0;-0.6;2.0;7.6;25.0;0;85;29.0
3097;3.2.2 Sociale voorzieningen, overig;3.2 Uitkering sociale voorzieningen;2008;0.6;-13.0;-2.8;0.6;7.7;22.0;0;80;45.0
3098;3.2.2 Sociale voorzieningen, overig;3.2 Uitkering sociale voorzieningen;2009;1.4;-12.0;-4.4;1.4;6.2;22.0;0;86;42.0
3099;3.2.2 Sociale voorzieningen, overig;3.2 Uitkering sociale voorzieningen;2010;-0.3;-15.0;-6.2;-0.3;2.9;17.0;0;82;57.0
3100;3.2.2 Sociale voorzieningen, overig;3.2 Uitkering sociale voorzieningen;2011;-1.2;-14.0;-3.3;-1.2;7.1;23.0;1;84;60.0
3101;3.2.2 Sociale voorzieningen, overig;3.2 Uitkering sociale voorzieningen;2012;-1.0;-16.0;-4.4;-1.0;4.0;19.0;1;85;62.0
3102;3.2.2 Sociale voorzieningen, overig;3.2 Uitkering sociale voorzieningen;2013;-1.6;-17.0;-4.3;-1.6;3.7;18.0;1;86;62.0
3103;3.2.2 Sociale voorzieningen, overig;3.2 Uitkering sociale voorzieningen;2014;1.3;-12.0;-1.9;1.3;7.6;20.0;1;86;33.0
3104;3.2.2 Sociale voorzieningen, overig;3.2 Uitkering sociale voorzieningen;2015;0.2;-13.0;-2.9;0.2;4.3;16.0;1;85;44.0
3105;3.2.2 Sociale voorzieningen, overig;3.2.1 Uitkering algemene bijstandswet;2001;;;;;;;0;1;
3106;3.2.2 Sociale voorzieningen, overig;3.2.1 Uitkering algemene bijstandswet;2002;;;;;;;0;0;
3107;3.2.2 Sociale voorzieningen, overig;3.2.1 Uitkering algemene bijstandswet;2003;;;;;;;0;2;
3108;3.2.2 Sociale voorzieningen, overig;3.2.1 Uitkering algemene bijstandswet;2004;;;;;;;0;2;
3109;3.2.2 Sociale voorzieningen, overig;3.2.1 Uitkering algemene bijstandswet;2005;;;;;;;0;0;
3110;3.2.2 Sociale voorzieningen, overig;3.2.1 Uitkering algemene bijstandswet;2006;;;;;;;0;2;
3111;3.2.2 Sociale voorzieningen, overig;3.2.1 Uitkering algemene bijstandswet;2007;;;;;;;0;2;
3112;3.2.2 Sociale voorzieningen, overig;3.2.1 Uitkering algemene bijstandswet;2008;;;;;;;0;2;
3113;3.2.2 Sociale voorzieningen, overig;3.2.1 Uitkering algemene bijstandswet;2009;;;;;;;0;2;
3114;3.2.2 Sociale voorzieningen, overig;3.2.1 Uitkering algemene bijstandswet;2010;;;;;;;0;3;
3115;3.2.2 Sociale voorzieningen, overig;3.2.1 Uitkering algemene bijstandswet;2011;;;;;;;0;1;
3116;3.2.2 Sociale voorzieningen, overig;3.2.1 Uitkering algemene bijstandswet;2012;;;;;;;0;1;
3117;3.2.2 Sociale voorzieningen, overig;3.2.1 Uitkering algemene bijstandswet;2013;;;;;;;0;3;
3118;3.2.2 Sociale voorzieningen, overig;3.2.1 Uitkering algemene bijstandswet;2014;;;;;;;0;2;
3119;3.2.2 Sociale voorzieningen, overig;3.2.1 Uitkering algemene bijstandswet;2015;;;;;;;0;2;
3120;3.2.2 Sociale voorzieningen, overig;3.2.2 Sociale voorzieningen, overig;2001;3.3;-6.0;0.8;3.3;7.0;17.0;0;81;22.0
3121;3.2.2 Sociale voorzieningen, overig;3.2.2 Sociale voorzieningen, overig;2002;1.3;-8.0;0.0;1.3;6.3;15.0;0;81;25.0
3122;3.2.2 Sociale voorzieningen, overig;3.2.2 Sociale voorzieningen, overig;2003;-0.1;-9.0;-2.0;-0.1;3.5;9.0;0;81;52.0
3123;3.2.2 Sociale voorzieningen, overig;3.2.2 Sociale voorzieningen, overig;2004;0.3;-10.0;-2.3;0.3;5.1;14.0;0;76;48.0
3124;3.2.2 Sociale voorzieningen, overig;3.2.2 Sociale voorzieningen, overig;2005;-0.3;-10.0;-3.2;-0.3;5.7;16.0;0;78;54.0
3125;3.2.2 Sociale voorzieningen, overig;3.2.2 Sociale voorzieningen, overig;2006;2.4;-10.0;-1.4;2.4;6.2;18.0;0;78;31.0
3126;3.2.2 Sociale voorzieningen, overig;3.2.2 Sociale voorzieningen, overig;2007;1.9;-10.0;-0.6;1.9;7.2;22.0;0;82;28.0
3127;3.2.2 Sociale voorzieningen, overig;3.2.2 Sociale voorzieningen, overig;2008;0.6;-12.0;-2.5;0.6;7.7;22.0;0;79;44.0
3128;3.2.2 Sociale voorzieningen, overig;3.2.2 Sociale voorzieningen, overig;2009;1.5;-11.0;-4.3;1.5;6.2;22.0;0;84;42.0
3129;3.2.2 Sociale voorzieningen, overig;3.2.2 Sociale voorzieningen, overig;2010;-0.3;-15.0;-6.1;-0.3;2.6;16.0;0;80;57.0
3130;3.2.2 Sociale voorzieningen, overig;3.2.2 Sociale voorzieningen, overig;2011;-1.2;-14.0;-3.3;-1.2;7.0;22.0;1;83;61.0
3131;3.2.2 Sociale voorzieningen, overig;3.2.2 Sociale voorzieningen, overig;2012;-1.0;-15.0;-4.3;-1.0;4.0;19.0;1;85;62.0
3132;3.2.2 Sociale voorzieningen, overig;3.2.2 Sociale voorzieningen, overig;2013;-1.6;-16.0;-4.2;-1.6;3.8;18.0;1;84;62.0
3133;3.2.2 Sociale voorzieningen, overig;3.2.2 Sociale voorzieningen, overig;2014;1.3;-11.0;-1.2;1.3;7.8;20.0;1;83;31.0
3134;3.2.2 Sociale voorzieningen, overig;3.2.2 Sociale voorzieningen, overig;2015;0.2;-13.0;-2.9;0.2;4.2;16.0;1;82;44.0
3135;3.2.2 Sociale voorzieningen, overig;3.3 Overig overdrachtsinkomen;2001;;;;;;;0;0;0.0
3136;3.2.2 Sociale voorzieningen, overig;3.3 Overig overdrachtsinkomen;2002;;;;;;;0;0;
3137;3.2.2 Sociale voorzieningen, overig;3.3 Overig overdrachtsinkomen;2003;;;;;;;0;0;
3138;3.2.2 Sociale voorzieningen, overig;3.3 Overig overdrachtsinkomen;2004;;;;;;;0;0;
3139;3.2.2 Sociale voorzieningen, overig;3.3 Overig overdrachtsinkomen;2005;;;;;;;0;0;
3140;3.2.2 Sociale voorzieningen, overig;3.3 Overig overdrachtsinkomen;2006;;;;;;;0;1;
3141;3.2.2 Sociale voorzieningen, overig;3.3 Overig overdrachtsinkomen;2007;;;;;;;0;0;
3142;3.2.2 Sociale voorzieningen, overig;3.3 Overig overdrachtsinkomen;2008;;;;;;;0;0;
3143;3.2.2 Sociale voorzieningen, overig;3.3 Overig overdrachtsinkomen;2009;;;;;;;0;0;
3144;3.2.2 Sociale voorzieningen, overig;3.3 Overig overdrachtsinkomen;2010;;;;;;;0;0;
3145;3.2.2 Sociale voorzieningen, overig;3.3 Overig overdrachtsinkomen;2011;;;;;;;0;0;
3146;3.2.2 Sociale voorzieningen, overig;3.3 Overig overdrachtsinkomen;2012;;;;;;;0;0;
3147;3.2.2 Sociale voorzieningen, overig;3.3 Overig overdrachtsinkomen;2013;;;;;;;0;1;
3148;3.2.2 Sociale voorzieningen, overig;3.3 Overig overdrachtsinkomen;2014;;;;;;;0;1;
3149;3.2.2 Sociale voorzieningen, overig;3.3 Overig overdrachtsinkomen;2015;;;;;;;0;1;
3150;3.3 Overig overdrachtsinkomen;Totaal personen;2001;11.8;-14.0;-1.6;11.8;38.9;85.0;1;100;28.0
3151;3.3 Overig overdrachtsinkomen;Totaal personen;2002;8.4;-15.0;-3.6;8.4;29.8;109.0;1;100;35.0
3152;3.3 Overig overdrachtsinkomen;Totaal personen;2003;8.6;-14.0;-3.1;8.6;32.7;63.0;1;100;35.0
3153;3.3 Overig overdrachtsinkomen;Totaal personen;2004;8.6;-15.0;-2.9;8.6;50.9;102.0;1;100;35.0
3154;3.3 Overig overdrachtsinkomen;Totaal personen;2005;7.8;-14.0;-4.1;7.8;46.1;123.0;1;100;34.0
3155;3.3 Overig overdrachtsinkomen;Totaal personen;2006;16.0;-10.0;1.5;16.0;53.7;131.0;1;100;21.0
3156;3.3 Overig overdrachtsinkomen;Totaal personen;2007;11.5;-12.0;-1.9;11.5;49.5;100.0;1;100;31.0
3157;3.3 Overig overdrachtsinkomen;Totaal personen;2008;10.3;-15.0;-3.6;10.3;41.9;108.0;1;100;30.0
3158;3.3 Overig overdrachtsinkomen;Totaal personen;2009;34.6;-21.0;0.3;34.6;113.3;244.0;1;100;25.0
3159;3.3 Overig overdrachtsinkomen;Totaal personen;2010;20.1;-29.0;-7.2;20.1;95.4;249.0;1;100;32.0
3160;3.3 Overig overdrachtsinkomen;Totaal personen;2011;32.8;-21.0;-1.4;32.8;107.0;282.0;1;100;26.0
3161;3.3 Overig overdrachtsinkomen;Totaal personen;2012;7.6;-45.0;-19.1;7.6;78.4;219.0;1;100;42.0
3162;3.3 Overig overdrachtsinkomen;Totaal personen;2013;23.3;-26.0;-4.2;23.3;106.8;353.0;1;100;29.0
3163;3.3 Overig overdrachtsinkomen;Totaal personen;2014;20.6;-30.0;-5.3;20.6;96.2;276.0;1;100;33.0
3164;3.3 Overig overdrachtsinkomen;Totaal personen;2015;11.4;-35.0;-11.5;11.4;63.8;206.0;1;100;36.0
3165;3.3 Overig overdrachtsinkomen;1 Inkomen uit arbeid;2001;30.5;0.0;10.7;30.5;62.0;123.0;0;36;11.0
3166;3.3 Overig overdrachtsinkomen;1 Inkomen uit arbeid;2002;19.3;-15.0;2.6;19.3;74.0;149.0;0;40;25.0
3167;3.3 Overig overdrachtsinkomen;1 Inkomen uit arbeid;2003;;;;;;;0;27;
3168;3.3 Overig overdrachtsinkomen;1 Inkomen uit arbeid;2004;41.4;-16.0;4.4;41.4;81.8;143.0;0;32;21.0
3169;3.3 Overig overdrachtsinkomen;1 Inkomen uit arbeid;2005;48.0;-11.0;14.5;48.0;101.0;190.0;0;29;16.0
3170;3.3 Overig overdrachtsinkomen;1 Inkomen uit arbeid;2006;54.1;-9.0;20.9;54.1;115.3;189.0;0;29;12.0
3171;3.3 Overig overdrachtsinkomen;1 Inkomen uit arbeid;2007;38.5;-1.0;14.5;38.5;79.6;156.0;0;34;10.0
3172;3.3 Overig overdrachtsinkomen;1 Inkomen uit arbeid;2008;32.5;-11.0;4.6;32.5;82.0;150.0;0;39;19.0
3173;3.3 Overig overdrachtsinkomen;1 Inkomen uit arbeid;2009;82.2;;24.5;82.2;204.6;564.0;0;27;11.0
3174;3.3 Overig overdrachtsinkomen;1 Inkomen uit arbeid;2010;72.7;-13.0;18.4;72.7;182.4;439.0;0;33;15.0
3175;3.3 Overig overdrachtsinkomen;1 Inkomen uit arbeid;2011;78.6;-2.0;20.5;78.6;179.2;515.0;0;32;12.0
3176;3.3 Overig overdrachtsinkomen;1 Inkomen uit arbeid;2012;37.4;-31.0;-9.5;37.4;138.7;322.0;0;43;31.0
3177;3.3 Overig overdrachtsinkomen;1 Inkomen uit arbeid;2013;67.3;-12.0;18.1;67.3;231.9;593.0;0;32;16.0
3178;3.3 Overig overdrachtsinkomen;1 Inkomen uit arbeid;2014;65.4;-13.0;13.5;65.4;207.7;592.0;0;31;16.0
3179;3.3 Overig overdrachtsinkomen;1 Inkomen uit arbeid;2015;50.2;-14.0;11.9;50.2;151.3;338.0;0;37;17.0
3180;3.3 Overig overdrachtsinkomen;1.1 Loon werknemer;2001;29.8;0.0;10.2;29.8;62.0;123.0;0;35;11.0
3181;3.3 Overig overdrachtsinkomen;1.1 Loon werknemer;2002;18.8;-20.0;-0.4;18.8;71.6;145.0;0;38;26.0
3182;3.3 Overig overdrachtsinkomen;1.1 Loon werknemer;2003;;;;;;;0;23;
3183;3.3 Overig overdrachtsinkomen;1.1 Loon werknemer;2004;38.7;-17.0;1.8;38.7;81.2;139.0;0;29;23.0
3184;3.3 Overig overdrachtsinkomen;1.1 Loon werknemer;2005;47.2;-17.0;14.3;47.2;95.6;190.0;0;26;16.0
3185;3.3 Overig overdrachtsinkomen;1.1 Loon werknemer;2006;49.3;-10.0;17.7;49.3;103.2;162.0;0;27;14.0
3186;3.3 Overig overdrachtsinkomen;1.1 Loon werknemer;2007;36.1;-1.0;14.5;36.1;74.0;110.0;0;31;10.0
3187;3.3 Overig overdrachtsinkomen;1.1 Loon werknemer;2008;30.0;-12.0;4.3;30.0;78.3;147.0;0;36;20.0
3188;3.3 Overig overdrachtsinkomen;1.1 Loon werknemer;2009;74.0;-3.0;21.7;74.0;185.7;401.0;0;24;12.0
3189;3.3 Overig overdrachtsinkomen;1.1 Loon werknemer;2010;65.1;-14.0;17.8;65.1;163.3;378.0;0;30;16.0
3190;3.3 Overig overdrachtsinkomen;1.1 Loon werknemer;2011;70.2;-4.0;20.0;70.2;176.2;485.0;0;29;13.0
3191;3.3 Overig overdrachtsinkomen;1.1 Loon werknemer;2012;32.7;-31.0;-10.3;32.7;138.1;303.0;0;39;32.0
3192;3.3 Overig overdrachtsinkomen;1.1 Loon werknemer;2013;62.1;-14.0;16.5;62.1;180.6;454.0;0;29;17.0
3193;3.3 Overig overdrachtsinkomen;1.1 Loon werknemer;2014;61.6;-17.0;10.5;61.6;193.5;504.0;0;27;18.0
3194;3.3 Overig overdrachtsinkomen;1.1 Loon werknemer;2015;40.9;-15.0;8.7;40.9;141.2;299.0;0;33;19.0
3195;3.3 Overig overdrachtsinkomen;1.2 Loon ambtenaar;2001;;;;;;;0;2;
3196;3.3 Overig overdrachtsinkomen;1.2 Loon ambtenaar;2002;;;;;;;0;2;
3197;3.3 Overig overdrachtsinkomen;1.2 Loon ambtenaar;2003;;;;;;;0;3;
3198;3.3 Overig overdrachtsinkomen;1.2 Loon ambtenaar;2004;;;;;;;0;2;
3199;3.3 Overig overdrachtsinkomen;1.2 Loon ambtenaar;2005;;;;;;;0;3;
3200;3.3 Overig overdrachtsinkomen;1.2 Loon ambtenaar;2006;;;;;;;0;2;
3201;3.3 Overig overdrachtsinkomen;1.2 Loon ambtenaar;2007;;;;;;;0;2;
3202;3.3 Overig overdrachtsinkomen;1.2 Loon ambtenaar;2008;;;;;;;0;2;
3203;3.3 Overig overdrachtsinkomen;1.2 Loon ambtenaar;2009;;;;;;;0;2;
3204;3.3 Overig overdrachtsinkomen;1.2 Loon ambtenaar;2010;;;;;;;0;2;
3205;3.3 Overig overdrachtsinkomen;1.2 Loon ambtenaar;2011;;;;;;;0;2;
3206;3.3 Overig overdrachtsinkomen;1.2 Loon ambtenaar;2012;;;;;;;0;4;
3207;3.3 Overig overdrachtsinkomen;1.2 Loon ambtenaar;2013;;;;;;;0;2;
3208;3.3 Overig overdrachtsinkomen;1.2 Loon ambtenaar;2014;;;;;;;0;2;
3209;3.3 Overig overdrachtsinkomen;1.2 Loon ambtenaar;2015;;;;;;;0;3;
3210;3.3 Overig overdrachtsinkomen;1.3 Overig inkomen uit arbeid;2001;;;;;;;0;0;0.0
3211;3.3 Overig overdrachtsinkomen;1.3 Overig inkomen uit arbeid;2002;;;;;;;0;1;0.0
3212;3.3 Overig overdrachtsinkomen;1.3 Overig inkomen uit arbeid;2003;;;;;;;0;1;
3213;3.3 Overig overdrachtsinkomen;1.3 Overig inkomen uit arbeid;2004;;;;;;;0;1;
3214;3.3 Overig overdrachtsinkomen;1.3 Overig inkomen uit arbeid;2005;;;;;;;0;1;
3215;3.3 Overig overdrachtsinkomen;1.3 Overig inkomen uit arbeid;2006;;;;;;;0;0;
3216;3.3 Overig overdrachtsinkomen;1.3 Overig inkomen uit arbeid;2007;;;;;;;0;1;
3217;3.3 Overig overdrachtsinkomen;1.3 Overig inkomen uit arbeid;2008;;;;;;;0;1;
3218;3.3 Overig overdrachtsinkomen;1.3 Overig inkomen uit arbeid;2009;;;;;;;0;2;
3219;3.3 Overig overdrachtsinkomen;1.3 Overig inkomen uit arbeid;2010;;;;;;;0;1;
3220;3.3 Overig overdrachtsinkomen;1.3 Overig inkomen uit arbeid;2011;;;;;;;0;1;
3221;3.3 Overig overdrachtsinkomen;1.3 Overig inkomen uit arbeid;2012;;;;;;;0;1;
3222;3.3 Overig overdrachtsinkomen;1.3 Overig inkomen uit arbeid;2013;;;;;;;0;1;
3223;3.3 Overig overdrachtsinkomen;1.3 Overig inkomen uit arbeid;2014;;;;;;;0;2;
3224;3.3 Overig overdrachtsinkomen;1.3 Overig inkomen uit arbeid;2015;;;;;;;0;1;
3225;3.3 Overig overdrachtsinkomen;2 Inkomen uit eigen onderneming;2001;;;;;;;0;4;
3226;3.3 Overig overdrachtsinkomen;2 Inkomen uit eigen onderneming;2002;;;;;;;0;2;
3227;3.3 Overig overdrachtsinkomen;2 Inkomen uit eigen onderneming;2003;;;;;;;0;2;
3228;3.3 Overig overdrachtsinkomen;2 Inkomen uit eigen onderneming;2004;;;;;;;0;4;
3229;3.3 Overig overdrachtsinkomen;2 Inkomen uit eigen onderneming;2005;;;;;;;0;3;
3230;3.3 Overig overdrachtsinkomen;2 Inkomen uit eigen onderneming;2006;;;;;;;0;4;
3231;3.3 Overig overdrachtsinkomen;2 Inkomen uit eigen onderneming;2007;;;;;;;0;3;
3232;3.3 Overig overdrachtsinkomen;2 Inkomen uit eigen onderneming;2008;;;;;;;0;3;
3233;3.3 Overig overdrachtsinkomen;2 Inkomen uit eigen onderneming;2009;;;;;;;0;4;
3234;3.3 Overig overdrachtsinkomen;2 Inkomen uit eigen onderneming;2010;;;;;;;0;4;
3235;3.3 Overig overdrachtsinkomen;2 Inkomen uit eigen onderneming;2011;;;;;;;0;4;
3236;3.3 Overig overdrachtsinkomen;2 Inkomen uit eigen onderneming;2012;;;;;;;0;3;
3237;3.3 Overig overdrachtsinkomen;2 Inkomen uit eigen onderneming;2013;;;;;;;0;3;
3238;3.3 Overig overdrachtsinkomen;2 Inkomen uit eigen onderneming;2014;;;;;;;0;3;
3239;3.3 Overig overdrachtsinkomen;2 Inkomen uit eigen onderneming;2015;;;;;;;0;4;
3240;3.3 Overig overdrachtsinkomen;3 Overdrachtsinkomen;2001;4.0;-17.0;-6.2;4.0;21.3;38.0;0;59;38.0
3241;3.3 Overig overdrachtsinkomen;3 Overdrachtsinkomen;2002;1.0;-14.0;-5.4;1.0;16.2;35.0;0;58;46.0
3242;3.3 Overig overdrachtsinkomen;3 Overdrachtsinkomen;2003;6.1;-13.0;-2.3;6.1;21.7;50.0;0;71;37.0
3243;3.3 Overig overdrachtsinkomen;3 Overdrachtsinkomen;2004;1.7;-14.0;-6.1;1.7;12.6;41.0;1;65;45.0
3244;3.3 Overig overdrachtsinkomen;3 Overdrachtsinkomen;2005;1.1;-16.0;-6.6;1.1;13.8;35.0;1;68;45.0
3245;3.3 Overig overdrachtsinkomen;3 Overdrachtsinkomen;2006;8.4;-11.0;0.2;8.4;19.7;51.0;1;67;24.0
3246;3.3 Overig overdrachtsinkomen;3 Overdrachtsinkomen;2007;1.5;-18.0;-5.4;1.5;11.7;35.0;1;63;48.0
3247;3.3 Overig overdrachtsinkomen;3 Overdrachtsinkomen;2008;2.0;-17.0;-5.9;2.0;14.8;31.0;1;58;41.0
3248;3.3 Overig overdrachtsinkomen;3 Overdrachtsinkomen;2009;18.0;-25.0;-3.0;18.0;82.9;144.0;1;69;30.0
3249;3.3 Overig overdrachtsinkomen;3 Overdrachtsinkomen;2010;6.6;-36.0;-13.4;6.6;51.8;168.0;1;64;41.0
3250;3.3 Overig overdrachtsinkomen;3 Overdrachtsinkomen;2011;14.7;-29.0;-5.4;14.7;70.8;164.0;1;64;35.0
3251;3.3 Overig overdrachtsinkomen;3 Overdrachtsinkomen;2012;-0.5;-52.0;-28.7;-0.5;31.7;106.0;1;54;51.0
3252;3.3 Overig overdrachtsinkomen;3 Overdrachtsinkomen;2013;7.6;-31.0;-9.2;7.6;49.2;171.0;1;64;37.0
3253;3.3 Overig overdrachtsinkomen;3 Overdrachtsinkomen;2014;5.8;-35.0;-11.2;5.8;53.7;155.0;1;66;41.0
3254;3.3 Overig overdrachtsinkomen;3 Overdrachtsinkomen;2015;1.1;-38.0;-19.1;1.1;19.2;73.0;1;59;48.0
3255;3.3 Overig overdrachtsinkomen;3.1 Uitkering inkomensverzekering;2001;;;;;;;0;3;
3256;3.3 Overig overdrachtsinkomen;3.1 Uitkering inkomensverzekering;2002;;;;;;;0;1;
3257;3.3 Overig overdrachtsinkomen;3.1 Uitkering inkomensverzekering;2003;;;;;;;0;2;
3258;3.3 Overig overdrachtsinkomen;3.1 Uitkering inkomensverzekering;2004;;;;;;;0;2;
3259;3.3 Overig overdrachtsinkomen;3.1 Uitkering inkomensverzekering;2005;;;;;;;0;3;
3260;3.3 Overig overdrachtsinkomen;3.1 Uitkering inkomensverzekering;2006;;;;;;;0;3;
3261;3.3 Overig overdrachtsinkomen;3.1 Uitkering inkomensverzekering;2007;;;;;;;0;2;
3262;3.3 Overig overdrachtsinkomen;3.1 Uitkering inkomensverzekering;2008;;;;;;;0;2;
3263;3.3 Overig overdrachtsinkomen;3.1 Uitkering inkomensverzekering;2009;;;;;;;0;3;
3264;3.3 Overig overdrachtsinkomen;3.1 Uitkering inkomensverzekering;2010;;;;;;;0;4;
3265;3.3 Overig overdrachtsinkomen;3.1 Uitkering inkomensverzekering;2011;;;;;;;0;3;
3266;3.3 Overig overdrachtsinkomen;3.1 Uitkering inkomensverzekering;2012;;;;;;;0;3;
3267;3.3 Overig overdrachtsinkomen;3.1 Uitkering inkomensverzekering;2013;;;;;;;0;3;
3268;3.3 Overig overdrachtsinkomen;3.1 Uitkering inkomensverzekering;2014;;;;;;;0;3;
3269;3.3 Overig overdrachtsinkomen;3.1 Uitkering inkomensverzekering;2015;;;;;;;0;3;
3270;3.3 Overig overdrachtsinkomen;3.1.1 Uitkering werkloosheid;2001;;;;;;;0;0;0.0
3271;3.3 Overig overdrachtsinkomen;3.1.1 Uitkering werkloosheid;2002;;;;;;;0;0;0.0
3272;3.3 Overig overdrachtsinkomen;3.1.1 Uitkering werkloosheid;2003;;;;;;;0;0;0.0
3273;3.3 Overig overdrachtsinkomen;3.1.1 Uitkering werkloosheid;2004;;;;;;;0;0;
3274;3.3 Overig overdrachtsinkomen;3.1.1 Uitkering werkloosheid;2005;;;;;;;0;0;
3275;3.3 Overig overdrachtsinkomen;3.1.1 Uitkering werkloosheid;2006;;;;;;;0;0;
3276;3.3 Overig overdrachtsinkomen;3.1.1 Uitkering werkloosheid;2007;;;;;;;0;0;
3277;3.3 Overig overdrachtsinkomen;3.1.1 Uitkering werkloosheid;2008;;;;;;;0;0;
3278;3.3 Overig overdrachtsinkomen;3.1.1 Uitkering werkloosheid;2009;;;;;;;0;0;
3279;3.3 Overig overdrachtsinkomen;3.1.1 Uitkering werkloosheid;2010;;;;;;;0;0;
3280;3.3 Overig overdrachtsinkomen;3.1.1 Uitkering werkloosheid;2011;;;;;;;0;0;
3281;3.3 Overig overdrachtsinkomen;3.1.1 Uitkering werkloosheid;2012;;;;;;;0;0;
3282;3.3 Overig overdrachtsinkomen;3.1.1 Uitkering werkloosheid;2013;;;;;;;0;1;
3283;3.3 Overig overdrachtsinkomen;3.1.1 Uitkering werkloosheid;2014;;;;;;;0;0;
3284;3.3 Overig overdrachtsinkomen;3.1.1 Uitkering werkloosheid;2015;;;;;;;0;0;
3285;3.3 Overig overdrachtsinkomen;3.1.2 Uitkering ziekte/arbeidsongeschikt;2001;;;;;;;0;1;
3286;3.3 Overig overdrachtsinkomen;3.1.2 Uitkering ziekte/arbeidsongeschikt;2002;;;;;;;0;0;
3287;3.3 Overig overdrachtsinkomen;3.1.2 Uitkering ziekte/arbeidsongeschikt;2003;;;;;;;0;0;
3288;3.3 Overig overdrachtsinkomen;3.1.2 Uitkering ziekte/arbeidsongeschikt;2004;;;;;;;0;0;
3289;3.3 Overig overdrachtsinkomen;3.1.2 Uitkering ziekte/arbeidsongeschikt;2005;;;;;;;0;1;
3290;3.3 Overig overdrachtsinkomen;3.1.2 Uitkering ziekte/arbeidsongeschikt;2006;;;;;;;0;1;
3291;3.3 Overig overdrachtsinkomen;3.1.2 Uitkering ziekte/arbeidsongeschikt;2007;;;;;;;0;0;
3292;3.3 Overig overdrachtsinkomen;3.1.2 Uitkering ziekte/arbeidsongeschikt;2008;;;;;;;0;1;
3293;3.3 Overig overdrachtsinkomen;3.1.2 Uitkering ziekte/arbeidsongeschikt;2009;;;;;;;0;1;
3294;3.3 Overig overdrachtsinkomen;3.1.2 Uitkering ziekte/arbeidsongeschikt;2010;;;;;;;0;1;
3295;3.3 Overig overdrachtsinkomen;3.1.2 Uitkering ziekte/arbeidsongeschikt;2011;;;;;;;0;1;
3296;3.3 Overig overdrachtsinkomen;3.1.2 Uitkering ziekte/arbeidsongeschikt;2012;;;;;;;0;0;
3297;3.3 Overig overdrachtsinkomen;3.1.2 Uitkering ziekte/arbeidsongeschikt;2013;;;;;;;0;1;
3298;3.3 Overig overdrachtsinkomen;3.1.2 Uitkering ziekte/arbeidsongeschikt;2014;;;;;;;0;1;
3299;3.3 Overig overdrachtsinkomen;3.1.2 Uitkering ziekte/arbeidsongeschikt;2015;;;;;;;0;1;
3300;3.3 Overig overdrachtsinkomen;3.1.3 Uitkering ouderdom/nabestaanden;2001;;;;;;;0;2;
3301;3.3 Overig overdrachtsinkomen;3.1.3 Uitkering ouderdom/nabestaanden;2002;;;;;;;0;1;
3302;3.3 Overig overdrachtsinkomen;3.1.3 Uitkering ouderdom/nabestaanden;2003;;;;;;;0;2;
3303;3.3 Overig overdrachtsinkomen;3.1.3 Uitkering ouderdom/nabestaanden;2004;;;;;;;0;2;
3304;3.3 Overig overdrachtsinkomen;3.1.3 Uitkering ouderdom/nabestaanden;2005;;;;;;;0;2;
3305;3.3 Overig overdrachtsinkomen;3.1.3 Uitkering ouderdom/nabestaanden;2006;;;;;;;0;2;
3306;3.3 Overig overdrachtsinkomen;3.1.3 Uitkering ouderdom/nabestaanden;2007;;;;;;;0;1;
3307;3.3 Overig overdrachtsinkomen;3.1.3 Uitkering ouderdom/nabestaanden;2008;;;;;;;0;1;
3308;3.3 Overig overdrachtsinkomen;3.1.3 Uitkering ouderdom/nabestaanden;2009;;;;;;;0;2;
3309;3.3 Overig overdrachtsinkomen;3.1.3 Uitkering ouderdom/nabestaanden;2010;;;;;;;0;3;
3310;3.3 Overig overdrachtsinkomen;3.1.3 Uitkering ouderdom/nabestaanden;2011;;;;;;;0;2;
3311;3.3 Overig overdrachtsinkomen;3.1.3 Uitkering ouderdom/nabestaanden;2012;;;;;;;0;2;
3312;3.3 Overig overdrachtsinkomen;3.1.3 Uitkering ouderdom/nabestaanden;2013;;;;;;;0;2;
3313;3.3 Overig overdrachtsinkomen;3.1.3 Uitkering ouderdom/nabestaanden;2014;;;;;;;0;2;
3314;3.3 Overig overdrachtsinkomen;3.1.3 Uitkering ouderdom/nabestaanden;2015;;;;;;;0;2;
3315;3.3 Overig overdrachtsinkomen;3.2 Uitkering sociale voorzieningen;2001;;;;;;;0;1;
3316;3.3 Overig overdrachtsinkomen;3.2 Uitkering sociale voorzieningen;2002;;;;;;;0;2;
3317;3.3 Overig overdrachtsinkomen;3.2 Uitkering sociale voorzieningen;2003;;;;;;;0;2;
3318;3.3 Overig overdrachtsinkomen;3.2 Uitkering sociale voorzieningen;2004;;;;;;;0;2;
3319;3.3 Overig overdrachtsinkomen;3.2 Uitkering sociale voorzieningen;2005;;;;;;;0;2;
3320;3.3 Overig overdrachtsinkomen;3.2 Uitkering sociale voorzieningen;2006;;;;;;;0;2;
