ID;Populatie;RegioS;Vervoerwijzen;Geslacht;Persoonskenmerken;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
7117;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;1995;1.15;12.41;19.11
7118;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;1996;1.2;12.84;18.97
7119;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;1997;1.17;13.83;20.11
7120;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;1998;1.27;13.86;20.88
7121;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;1999;1.24;13.52;20.15
7122;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;2000;1.21;12.85;19.0
7123;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;2001;1.19;12.96;18.98
7124;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;2002;1.21;12.69;18.68
7125;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;2003;1.22;14.1;19.83
7126;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;2004;1.24;15.66;21.94
7127;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;2005;1.14;14.13;19.85
7128;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;2006;1.17;13.05;19.33
7129;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;2007;1.15;13.7;19.47
7130;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;1985;0.41;7.56;10.04
7131;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;1986;0.4;7.63;10.69
7132;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;1987;0.4;7.34;9.3
7133;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;1988;0.37;6.84;8.92
7134;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;1989;0.46;8.13;10.91
7135;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;1990;0.42;8.27;10.55
7136;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;1991;0.39;7.77;10.1
7137;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;1992;0.34;7.31;9.12
7138;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;1993;0.41;8.52;10.27
7139;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;1994;0.46;8.48;11.85
7140;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;1995;0.42;7.78;10.71
7141;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;1996;0.42;8.09;11.02
7142;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;1997;0.43;8.47;11.7
7143;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;1998;0.44;8.55;11.16
7144;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;1999;0.43;8.28;11.37
7145;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;2000;0.44;8.29;11.18
7146;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;2001;0.41;7.88;10.05
7147;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;2002;0.43;7.63;10.12
7148;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;2003;0.41;7.4;10.89
7149;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;2004;0.45;8.55;11.19
7150;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;2005;0.42;8.14;10.37
7151;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;2006;0.4;7.55;9.96
7152;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: geen;2007;0.4;8.19;10.09
7153;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;1985;0.51;11.36;14.89
7154;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;1986;0.4;7.77;10.8
7155;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;1987;0.35;7.03;9.51
7156;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;1988;0.35;7.51;10.24
7157;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;1989;0.3;4.93;7.36
7158;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;1990;0.31;6.24;7.87
7159;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;1991;0.33;6.27;7.7
7160;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;1992;0.24;5.59;6.37
7161;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;1993;0.29;4.54;6.71
7162;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;1994;0.3;6.88;8.66
7163;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;1995;0.3;6.1;7.71
7164;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;1996;0.29;5.68;7.4
7165;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;1997;0.3;6.85;8.43
7166;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;1998;0.28;5.64;7.69
7167;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;1999;0.3;6.28;8.28
7168;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;2000;0.31;6.42;8.22
7169;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;2001;0.3;6.79;8.12
7170;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;2002;0.32;6.49;8.13
7171;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;2003;0.31;6.16;7.87
7172;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;2004;0.33;7.95;10.12
7173;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;2005;0.3;6.26;8.03
7174;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;2006;0.22;3.85;5.43
7175;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: minder dan 7 500 euro;2007;0.28;7.6;8.77
7176;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;1985;0.26;4.41;6.5
7177;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;1986;0.3;5.71;9.42
7178;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;1987;0.29;6.59;7.27
7179;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;1988;0.22;4.62;6.3
7180;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;1989;0.29;5.37;6.42
7181;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;1990;0.23;4.38;5.78
7182;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;1991;0.26;5.16;6.2
7183;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;1992;0.28;5.81;6.8
7184;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;1993;0.24;4.21;5.63
7185;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;1994;0.27;5.13;6.67
7186;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;1995;0.26;5.5;6.89
7187;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;1996;0.25;5.66;6.94
7188;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;1997;0.24;5.58;6.9
7189;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;1998;0.24;5.03;6.45
7190;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;1999;0.22;4.78;6.16
7191;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;2000;0.22;4.49;6.15
7192;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;2001;0.22;5.06;6.48
7193;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;2002;0.21;4.63;5.95
7194;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;2003;0.18;3.79;4.64
7195;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;2004;0.21;4.3;5.49
7196;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;2005;0.19;3.68;4.93
7197;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;2006;0.19;4.53;5.86
7198;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 7 500 tot 15 000 euro;2007;0.17;3.51;4.82
7199;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;1985;0.23;6.52;8.1
7200;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;1986;0.27;5.61;7.66
7201;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;1987;0.3;5.21;7.55
7202;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;1988;0.22;4.69;6.28
7203;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;1989;0.25;5.65;6.85
7204;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;1990;0.26;5.59;7.24
7205;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;1991;0.24;5.58;6.56
7206;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;1992;0.25;6.18;7.02
7207;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;1993;0.2;4.44;5.24
7208;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;1994;0.24;5.05;6.32
7209;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;1995;0.25;5.57;6.82
7210;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;1996;0.24;5.33;6.52
7211;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;1997;0.24;5.16;6.28
7212;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;1998;0.23;5.1;6.54
7213;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;1999;0.25;5.44;6.76
7214;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;2000;0.23;5.22;6.21
7215;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;2001;0.22;4.73;5.82
7216;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;2002;0.22;5.05;6.24
7217;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;2003;0.24;5.38;6.6
7218;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;2004;0.19;4.79;5.56
7219;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;2005;0.2;5.36;6.41
7220;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;2006;0.18;4.16;5.12
7221;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 15 000 tot 22 500 euro;2007;0.18;4.32;5.49
7222;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;1985;0.2;4.25;5.73
7223;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;1986;0.26;5.48;6.9
7224;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;1987;0.21;4.84;5.7
7225;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;1988;0.22;4.65;5.36
7226;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;1989;0.28;6.22;7.49
7227;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;1990;0.21;4.95;6.14
7228;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;1991;0.25;5.11;5.94
7229;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;1992;0.24;5.3;6.88
7230;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;1993;0.25;5.54;6.9
7231;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;1994;0.24;5.77;7.29
7232;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;1995;0.25;6.05;7.14
7233;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;1996;0.23;5.83;6.6
7234;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;1997;0.22;4.99;6.23
7235;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;1998;0.21;5.14;5.89
7236;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;1999;0.23;4.94;6.07
7237;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;2000;0.22;5.14;6.23
7238;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;2001;0.2;4.63;5.47
7239;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;2002;0.19;4.24;5.16
7240;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;2003;0.2;4.38;5.21
7241;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;2004;0.21;4.75;5.8
7242;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;2005;0.19;4.83;5.54
7243;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;2006;0.18;3.88;4.65
7244;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 22 500 tot 30 000 euro;2007;0.19;4.15;5.23
7245;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;1985;0.17;4.31;5.01
7246;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;1986;0.2;5.04;6.42
7247;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;1987;0.22;5.0;6.37
7248;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;1988;0.18;4.68;5.43
7249;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;1989;0.22;5.64;6.82
7250;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;1990;0.16;4.2;4.6
7251;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;1991;0.18;5.45;5.48
7252;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;1992;0.23;5.26;6.82
7253;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;1993;0.21;5.47;6.41
7254;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;1994;0.24;5.58;7.15
7255;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;1995;0.22;5.32;6.16
7256;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;1996;0.21;5.09;6.07
7257;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;1997;0.2;5.04;5.9
7258;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;1998;0.21;5.38;6.39
7259;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;1999;0.2;5.32;6.23
7260;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;2000;0.18;4.5;5.39
7261;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;2001;0.18;4.2;5.2
7262;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;2002;0.17;4.12;4.86
7263;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;2003;0.16;4.01;4.79
7264;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;2004;0.17;4.81;5.35
7265;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;2005;0.18;4.31;5.15
7266;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;2006;0.16;4.32;4.86
7267;Hele bevolking;Nederland;Auto (passagier);2;Jaarinkomen: 30 000 euro of meer;2007;0.13;3.67;3.87
7268;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;1985;;;
7269;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;1986;;;
7270;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;1987;;;
7271;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;1988;;;
7272;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;1989;;;
7273;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;1990;;;
7274;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;1991;;;
7275;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;1992;;;
7276;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;1993;;;
7277;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;1994;1.17;12.58;18.92
7278;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;1995;1.15;12.41;19.11
7279;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;1996;1.2;12.84;18.97
7280;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;1997;1.17;13.83;20.11
7281;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;1998;1.27;13.86;20.88
7282;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;1999;1.24;13.52;20.15
7283;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;2000;1.21;12.85;19.0
7284;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;2001;1.19;12.96;18.98
7285;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;2002;1.21;12.69;18.68
7286;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;2003;1.22;14.1;19.83
7287;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;2004;1.24;15.66;21.94
7288;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;2005;1.14;14.13;19.85
7289;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;2006;1.17;13.05;19.33
7290;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: personen <12 jaar;2007;1.15;13.7;19.47
7291;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;1985;0.26;4.87;7.08
7292;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;1986;0.31;5.69;8.3
7293;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;1987;0.3;5.63;7.57
7294;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;1988;0.26;5.1;6.59
7295;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;1989;0.31;5.71;7.41
7296;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;1990;0.28;5.34;6.96
7297;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;1991;0.27;5.31;6.99
7298;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;1992;0.27;6.05;7.41
7299;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;1993;0.28;5.33;6.68
7300;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;1994;0.32;6.63;8.86
7301;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;1995;0.31;5.67;7.89
7302;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;1996;0.3;6.17;8.06
7303;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;1997;0.3;6.53;8.71
7304;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;1998;0.31;6.14;8.16
7305;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;1999;0.31;5.78;8.12
7306;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;2000;0.31;5.62;7.47
7307;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;2001;0.32;5.69;7.35
7308;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;2002;0.32;5.59;7.46
7309;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;2003;0.32;5.3;7.07
7310;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;2004;0.38;7.69;9.81
7311;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;2005;0.33;6.35;7.9
7312;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;2006;0.32;5.58;7.88
7313;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: basisonderwijs;2007;0.33;6.69;8.35
7314;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: vbo/mavo;1985;0.25;5.71;7.24
7315;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: vbo/mavo;1986;0.26;5.65;7.86
7316;Hele bevolking;Nederland;Auto (passagier);2;Onderwijsniveau: vbo/mavo;1987;0.27;5.47;7.02
