ID;TypeOfSelfEmployment;BranchesSIC2008;PersonCharacteristics;Sex;Periods;SelfEmployedPersons_1;AveragePersonalIncome_2;MedianPersonalIncome_3;AverageSelfEmployedIncome_4;MedianSelfEmployedIncome_5;AverageEquivalisedIncome_6;MedianEquivalisedIncome_7;SelfEmployedWithCompanyCapital_8;MedianWealth_9;MedianCompanyCapital_10;SelfEmployedPersons_11;AveragePersonalIncome_12;MedianPersonalIncome_13;AverageSelfEmployedIncome_14;MedianSelfEmployedIncome_15;AverageEquivalisedIncome_16;MedianEquivalisedIncome_17;SelfEmployedPersonsWithCompCapital_18;MedianWealth_19;MedianCompanyCapital_20
7411;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Total male and female;2023;18.0;32.0;26.9;30.0;25.4;31.2;29.8;16.1;25.3;14.7;24.8;33.0;28.8;22.8;16.2;31.8;30.7;19.9;25.1;13.6
7412;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Male;2007;6.6;22.2;18.9;21.2;18.1;18.5;17.7;5.7;11.2;6.2;8.6;23.3;20.3;16.7;13.7;18.8;18.1;7.2;11.1;6.0
7413;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Male;2008;6.6;22.2;18.9;21.3;18.2;18.5;17.7;5.8;9.7;5.6;8.6;23.3;20.3;16.6;13.6;18.8;18.2;7.3;9.7;5.3
7414;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Male;2009;6.7;20.2;17.7;19.5;16.9;17.6;17.2;6.3;7.7;4.6;8.7;22.0;19.3;15.5;12.8;18.2;17.8;7.7;7.6;4.4
7415;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Male;2010;5.6;22.6;18.7;21.4;17.8;17.6;16.5;;;;7.8;24.1;20.7;15.8;11.6;18.0;17.2;;;
7416;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Male;2011;7.8;21.5;18.2;20.5;17.5;19.2;18.3;6.9;6.3;4.2;10.4;23.2;20.3;15.5;11.9;19.6;18.8;8.6;6.2;4.0
7417;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Male;2012;6.5;19.8;17.0;18.8;15.9;18.1;17.4;5.6;4.2;3.4;8.8;21.7;19.0;14.1;10.5;18.7;18.1;7.0;4.2;3.2
7418;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Male;2013;4.4;19.6;16.4;18.2;15.0;17.6;16.9;3.3;1.8;1.6;5.9;21.2;18.1;13.8;9.7;18.1;17.3;4.1;1.8;1.6
7419;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Male;2014;4.3;20.5;16.8;18.9;15.5;19.0;18.0;3.3;1.8;1.7;5.9;22.0;18.9;14.2;9.4;19.3;18.4;4.0;1.8;1.6
7420;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Male;2015;5.8;23.2;19.1;21.8;18.0;20.5;19.0;4.6;3.0;2.7;8.0;24.5;20.7;16.4;11.5;20.8;19.5;5.7;3.0;2.5
7421;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Male;2016;6.5;23.6;19.7;22.1;18.5;21.6;20.2;5.4;4.0;3.4;8.9;25.1;21.5;16.7;12.3;22.0;20.5;6.8;3.9;3.2
7422;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Male;2017;8.2;24.3;21.1;22.9;20.0;22.6;21.5;7.2;6.0;4.6;11.0;26.0;22.8;17.8;14.0;23.1;21.9;8.8;5.9;4.3
7423;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Male;2018;9.5;26.0;22.8;24.8;21.8;23.6;22.6;8.6;8.7;6.0;12.5;27.6;24.4;19.4;16.0;24.0;23.1;10.6;8.7;5.7
7424;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Male;2019;10.6;27.1;23.4;25.9;22.3;24.8;23.3;9.6;11.7;7.5;14.3;28.6;25.1;19.9;16.0;25.2;23.9;11.9;11.6;7.0
7425;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Male;2020;10.8;28.8;23.7;25.0;19.5;27.1;25.5;9.8;14.7;9.0;15.4;29.3;24.8;18.3;11.3;27.0;25.7;12.8;14.6;8.3
7426;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Male;2021;11.4;31.2;26.3;27.9;23.2;28.9;27.3;10.4;20.4;11.0;16.0;32.0;28.0;20.8;14.3;29.1;27.8;13.2;20.4;10.1
7427;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Male;2022;13.1;33.8;29.6;31.7;27.6;30.5;29.2;11.9;27.2;15.1;17.6;34.2;30.5;24.7;20.1;30.6;29.5;14.6;27.0;14.0
7428;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Male;2023;13.4;34.1;29.4;32.2;28.0;31.2;29.9;12.0;25.0;14.7;17.8;35.1;31.0;25.4;20.0;31.8;30.8;14.7;24.9;13.6
7429;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Female;2007;3.0;14.6;11.8;13.4;10.8;18.8;17.9;2.6;11.5;5.5;4.0;15.8;13.7;10.4;6.7;19.1;18.2;3.2;11.4;5.2
7430;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Female;2008;2.9;13.8;11.5;12.3;10.0;18.6;18.1;2.5;9.7;4.5;3.9;15.5;14.0;9.4;6.0;19.0;18.7;3.1;9.7;4.4
7431;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Female;2009;2.7;13.6;11.3;12.2;9.8;18.1;17.7;2.5;7.8;4.0;3.7;15.4;13.6;9.3;5.7;18.7;18.2;3.1;7.8;3.9
7432;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Female;2010;2.1;14.7;11.4;13.1;9.9;17.5;16.4;;;;3.0;16.6;14.3;9.1;4.2;17.7;16.9;;;
7433;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Female;2011;3.2;13.9;11.3;12.2;9.4;19.6;18.7;2.7;6.3;3.2;4.5;16.1;14.4;8.6;3.9;20.0;19.4;3.5;6.2;3.1
7434;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Female;2012;2.5;13.2;10.2;11.5;8.1;18.5;17.8;2.0;4.3;3.0;3.6;15.9;13.8;8.0;3.2;19.3;18.6;2.6;4.2;2.8
7435;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Female;2013;1.6;12.3;9.6;10.3;7.0;18.1;17.4;1.2;1.9;1.3;2.3;14.8;13.2;6.5;2.5;18.2;17.9;1.5;1.8;1.3
7436;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Female;2014;1.5;13.7;9.7;11.4;7.0;19.1;18.0;1.1;1.8;1.4;2.4;16.4;14.4;7.4;2.4;19.6;18.6;1.5;1.7;1.4
7437;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Female;2015;2.1;15.0;11.1;12.9;8.6;20.8;18.8;1.6;3.0;2.2;3.2;17.5;14.8;8.9;3.3;21.2;19.3;2.1;3.0;2.1
7438;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Female;2016;2.5;16.1;11.9;14.1;9.5;22.0;20.2;2.0;4.1;2.7;3.8;18.2;15.3;9.7;3.3;22.4;20.5;2.7;3.9;2.6
7439;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Female;2017;3.1;16.3;12.3;14.5;10.1;22.8;21.1;2.6;6.1;3.8;4.6;18.7;16.0;10.2;4.3;23.5;22.0;3.4;6.0;3.5
7440;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Female;2018;3.7;17.9;14.0;16.0;12.0;24.2;22.8;3.2;9.0;5.3;5.2;19.9;17.0;11.5;6.0;24.5;23.4;4.2;8.8;4.9
7441;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Female;2019;3.9;18.5;14.8;16.5;12.4;25.2;23.3;3.5;12.1;6.5;5.8;20.8;18.1;11.7;6.3;25.6;24.0;4.5;11.9;6.0
7442;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Female;2020;3.9;21.3;17.0;17.4;12.6;28.3;26.3;3.5;15.2;8.2;6.1;22.7;19.8;11.6;5.4;27.9;26.3;4.7;14.8;7.3
7443;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Female;2021;4.2;23.5;17.6;20.2;13.8;29.6;27.2;3.8;21.1;10.5;6.5;24.8;20.7;13.7;6.0;29.6;27.8;5.0;21.0;9.3
7444;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Female;2022;4.7;24.6;19.5;22.2;17.1;29.9;28.5;4.3;28.7;14.8;7.1;25.8;22.0;15.5;8.3;30.0;28.8;5.6;28.0;13.5
7445;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 4th 10%-group;Female;2023;4.5;25.9;19.6;23.4;17.4;31.3;29.3;4.0;26.2;14.9;7.0;27.7;23.3;16.1;7.8;31.6;30.3;5.3;25.7;13.4
7446;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Total male and female;2007;14.6;23.1;20.0;22.4;19.2;20.7;20.1;13.2;30.0;13.4;18.3;24.0;21.1;18.2;14.8;20.7;20.2;16.0;29.9;12.1
7447;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Total male and female;2008;14.8;22.9;19.9;22.2;19.3;20.5;20.1;13.6;26.7;13.1;18.6;24.0;21.2;18.0;14.7;20.7;20.3;16.5;26.5;12.0
7448;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Total male and female;2009;14.0;21.5;18.5;20.7;17.8;19.7;19.2;13.4;21.8;11.4;17.7;22.8;20.1;16.7;13.4;20.0;19.6;16.3;21.7;10.4
7449;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Total male and female;2010;11.1;24.4;20.5;23.5;19.7;20.0;19.1;;;;14.9;25.8;22.4;17.9;13.9;20.2;19.4;;;
7450;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Total male and female;2011;15.8;22.5;19.4;21.7;18.7;21.6;21.1;14.7;20.4;11.3;20.7;24.0;21.1;16.7;12.9;22.0;21.4;18.1;20.4;10.3
7451;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Total male and female;2012;15.2;21.6;18.2;20.7;17.4;20.8;20.0;14.2;15.5;9.8;20.0;23.2;20.1;16.0;12.0;21.2;20.5;17.5;15.5;9.2
7452;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Total male and female;2013;14.8;20.3;17.0;19.2;16.1;20.2;19.3;13.6;9.6;7.0;19.2;22.1;19.1;15.1;11.1;20.7;19.9;16.7;9.5;6.6
7453;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Total male and female;2014;15.3;21.8;18.3;20.7;17.4;21.6;20.5;14.0;9.7;6.8;19.8;23.4;20.0;16.3;12.1;22.1;21.0;17.1;9.5;6.4
7454;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Total male and female;2015;15.5;23.9;19.9;22.7;19.1;23.4;22.0;14.1;12.5;8.0;20.2;25.2;21.6;17.8;13.1;23.7;22.4;17.3;12.4;7.5
7455;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Total male and female;2016;16.3;25.2;21.1;24.0;20.0;24.7;23.4;15.0;14.5;9.5;21.5;26.5;22.8;18.7;14.0;25.0;23.8;18.4;14.5;8.9
7456;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Total male and female;2017;17.5;26.1;22.3;24.8;21.1;25.7;24.5;16.2;19.3;11.4;23.1;27.6;24.2;19.4;14.6;26.2;25.1;20.0;19.3;10.4
7457;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Total male and female;2018;18.6;28.1;24.1;26.8;23.0;27.3;26.2;17.2;25.9;13.9;24.5;29.6;25.9;21.0;16.5;27.7;26.6;21.3;26.0;12.3
7458;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Total male and female;2019;20.1;29.3;25.3;28.0;24.1;28.8;27.6;18.5;35.0;15.4;27.4;30.7;27.2;21.2;16.1;29.2;28.2;23.1;35.1;13.6
7459;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Total male and female;2020;20.4;31.4;26.5;28.3;23.2;31.5;30.1;18.9;43.7;17.5;29.3;32.3;28.0;20.4;13.2;31.6;30.4;24.5;43.6;14.9
7460;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Total male and female;2021;22.1;34.8;29.6;32.2;26.8;34.3;32.2;20.3;60.0;19.3;31.6;35.3;30.9;23.4;15.7;34.3;32.6;26.1;60.1;15.6
7461;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Total male and female;2022;23.7;37.5;32.4;35.5;30.4;36.0;34.6;21.7;91.7;25.1;33.7;37.8;33.5;25.9;18.5;36.2;35.1;27.8;92.4;19.3
7462;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Total male and female;2023;24.4;40.3;34.7;38.4;32.9;38.1;36.3;22.4;86.9;30.1;34.4;40.9;36.2;28.5;19.9;38.7;37.3;28.4;88.0;24.0
7463;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Male;2007;9.7;26.6;23.4;25.9;22.5;20.7;20.2;8.8;30.0;14.0;12.2;27.3;24.4;20.9;17.9;20.8;20.3;10.8;29.9;12.5
7464;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Male;2008;10.0;26.1;22.9;25.6;22.3;20.5;20.0;9.2;26.5;13.9;12.6;27.2;24.4;20.7;17.8;20.7;20.3;11.3;26.4;12.6
7465;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Male;2009;9.6;24.4;21.2;23.8;20.6;19.6;19.2;9.2;21.7;12.0;12.1;25.7;22.8;19.2;16.2;20.0;19.5;11.3;21.7;10.9
7466;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Male;2010;8.0;27.5;23.2;26.7;22.6;20.1;19.1;;;;10.6;28.7;25.0;20.5;16.7;20.3;19.4;;;
7467;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Male;2011;10.8;25.6;22.2;25.0;21.7;21.4;21.1;10.2;20.3;11.7;14.1;27.0;23.8;19.5;16.2;21.8;21.2;12.4;20.3;10.8
7468;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Male;2012;10.7;24.3;20.7;23.6;20.1;20.7;20.0;10.0;15.4;10.1;13.7;25.9;22.6;18.6;15.0;21.1;20.4;12.2;15.4;9.5
7469;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Male;2013;10.5;22.8;19.5;21.8;18.7;20.0;19.2;9.8;9.5;7.1;13.5;24.5;21.1;17.4;13.9;20.6;19.7;11.9;9.4;6.7
7470;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Male;2014;10.9;24.4;20.7;23.5;20.0;21.4;20.3;10.1;9.6;7.1;13.8;25.9;22.1;18.9;15.2;21.8;20.6;12.2;9.5;6.7
7471;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Male;2015;11.0;26.8;22.8;25.9;22.0;23.3;21.9;10.1;12.4;8.3;14.0;28.0;24.2;20.8;16.7;23.5;22.2;12.2;12.4;7.8
7472;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Male;2016;11.5;28.2;24.0;27.2;23.1;24.6;23.4;10.6;14.5;9.7;14.9;29.4;25.4;21.7;17.4;24.8;23.6;13.0;14.4;9.1
7473;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Male;2017;12.3;29.2;25.2;28.1;24.3;25.7;24.5;11.4;19.2;11.7;15.9;30.7;27.0;22.3;18.2;26.0;24.9;14.0;19.2;10.8
7474;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Male;2018;13.0;31.6;27.2;30.5;26.3;27.3;26.3;12.1;25.7;14.3;16.8;33.0;29.2;24.2;20.5;27.6;26.6;14.8;25.8;12.8
7475;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Male;2019;13.9;32.7;28.2;31.6;27.3;28.7;27.7;12.9;34.8;15.9;18.7;34.1;30.4;24.3;20.0;29.1;28.2;16.0;34.9;14.1
7476;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Male;2020;14.1;34.7;29.9;31.7;26.7;31.4;30.1;13.1;43.4;17.9;19.9;35.5;31.4;23.3;16.4;31.4;30.3;16.9;43.4;15.4
7477;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Male;2021;15.3;38.5;33.3;36.0;30.9;34.3;32.4;14.1;59.6;19.7;21.4;39.0;34.9;26.8;19.8;34.3;32.7;18.0;59.7;16.2
7478;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Male;2022;16.4;41.5;36.5;39.6;34.6;36.1;34.9;15.0;90.7;25.5;22.8;41.8;37.9;29.6;23.5;36.4;35.3;19.1;91.7;19.9
7479;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Male;2023;17.2;44.2;38.6;42.4;37.0;38.3;36.6;15.8;86.1;30.6;23.6;44.9;40.2;32.3;25.3;38.8;37.4;19.7;87.1;24.9
7480;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Female;2007;4.9;16.3;13.8;15.3;12.8;20.5;19.9;4.4;30.2;12.2;6.1;17.2;15.3;12.6;9.3;20.7;20.1;5.2;30.0;11.0
7481;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Female;2008;4.8;16.1;13.8;15.2;12.8;20.5;20.1;4.4;27.1;11.6;6.0;17.3;15.7;12.4;8.7;20.7;20.3;5.2;26.9;10.4
7482;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Female;2009;4.4;15.2;12.8;14.0;11.8;19.7;19.3;4.2;22.0;10.0;5.6;16.6;14.9;11.2;7.9;20.1;19.7;5.0;21.9;9.2
7483;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Female;2010;3.2;16.8;13.9;15.5;12.8;19.7;19.0;;;;4.3;18.5;16.1;11.7;8.1;20.0;19.3;;;
7484;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Female;2011;4.9;15.7;13.3;14.4;12.0;22.1;21.3;4.5;20.7;10.1;6.6;17.6;15.8;10.8;7.0;22.4;21.6;5.7;20.6;9.2
7485;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Female;2012;4.6;15.2;12.3;13.7;11.0;21.0;20.1;4.2;15.8;9.1;6.2;17.3;15.0;10.1;6.0;21.5;20.9;5.3;15.7;8.5
7486;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Female;2013;4.2;14.3;11.2;12.7;9.9;20.5;19.8;3.8;9.8;6.6;5.7;16.6;14.4;9.6;5.4;21.1;20.3;4.9;9.7;6.2
7487;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Female;2014;4.4;15.4;12.4;13.7;10.7;22.2;21.1;3.9;9.9;6.1;6.0;17.6;15.1;10.4;5.8;22.8;21.6;4.9;9.8;5.9
7488;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Female;2015;4.5;16.8;13.2;15.2;11.4;23.6;22.2;4.1;12.7;7.3;6.2;18.9;16.2;11.3;6.0;24.1;22.8;5.1;12.6;6.8
7489;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Female;2016;4.8;18.1;14.1;16.3;12.4;25.0;23.5;4.4;14.8;8.9;6.6;20.1;17.2;12.2;6.5;25.5;24.1;5.5;14.7;8.2
7490;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Female;2017;5.2;18.8;14.6;17.1;13.0;25.9;24.6;4.8;19.5;10.4;7.2;20.9;17.9;12.8;7.0;26.6;25.5;6.0;19.4;9.3
7491;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Female;2018;5.6;20.0;16.2;18.2;14.7;27.2;25.8;5.1;26.3;12.8;7.6;22.0;19.1;13.8;8.4;27.9;26.6;6.5;26.3;11.1
7492;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Female;2019;6.1;21.7;17.6;19.8;16.0;28.9;27.4;5.6;35.4;14.3;8.7;23.6;20.6;14.5;8.4;29.5;28.3;7.2;35.5;12.3
7493;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Female;2020;6.3;24.1;19.7;20.6;16.1;31.9;30.3;5.7;44.3;16.2;9.4;25.5;22.3;14.4;7.4;31.9;30.7;7.6;44.1;13.7
7494;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Female;2021;6.8;26.6;20.8;23.6;18.2;34.2;31.7;6.2;60.9;18.2;10.2;27.7;23.7;16.4;8.2;34.4;32.4;8.2;60.9;14.6
7495;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Female;2022;7.3;28.6;23.2;26.2;20.9;35.8;34.0;6.7;94.0;24.2;10.9;29.4;25.7;18.1;10.0;35.9;34.7;8.8;94.0;18.1
7496;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 5th 10%-group;Female;2023;7.2;31.1;24.3;28.7;22.4;37.8;35.5;6.5;88.7;29.1;10.8;32.2;27.7;20.0;10.0;38.5;37.0;8.7;89.6;21.9
7497;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Total male and female;2007;24.1;27.0;23.3;26.5;22.9;23.0;22.3;22.1;72.6;18.0;29.7;27.5;24.1;21.8;17.7;22.8;22.0;26.3;72.6;15.6
7498;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Total male and female;2008;23.9;27.5;23.6;27.0;23.1;23.2;22.5;22.2;66.4;19.3;29.8;28.1;24.7;22.0;17.7;23.1;22.4;26.6;66.5;16.5
7499;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Total male and female;2009;23.3;25.2;21.9;24.8;21.5;22.0;21.7;22.6;56.2;19.8;28.9;26.4;23.1;20.3;16.5;22.2;21.8;27.0;55.9;17.3
7500;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Total male and female;2010;17.7;28.7;24.6;28.1;23.9;22.6;21.7;;;;22.9;29.6;25.7;22.1;17.7;22.6;21.7;;;
7501;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Total male and female;2011;24.9;26.3;22.5;25.8;22.0;24.7;24.0;23.6;53.3;19.3;31.8;27.3;23.9;20.4;15.9;24.8;24.1;28.5;53.3;16.7
7502;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Total male and female;2012;23.7;25.0;21.3;24.3;20.7;23.8;23.2;22.5;43.6;19.9;30.4;26.4;23.0;19.3;15.0;24.1;23.5;27.3;43.6;17.4
7503;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Total male and female;2013;21.6;24.1;20.1;23.3;19.5;23.1;22.4;20.5;31.8;17.4;27.3;25.6;21.8;18.8;14.4;23.4;22.8;24.8;31.7;16.1
7504;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Total male and female;2014;22.1;26.5;22.2;25.6;21.5;25.3;24.1;21.0;32.3;17.8;28.0;27.7;23.7;20.7;16.0;25.5;24.4;25.3;32.1;16.4
7505;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Total male and female;2015;23.1;28.1;23.4;27.1;22.6;26.7;25.5;21.6;36.8;18.8;29.4;29.2;24.8;21.8;16.5;26.9;25.6;26.2;36.7;17.0
7506;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Total male and female;2016;24.5;29.8;25.4;28.8;24.5;28.4;27.4;23.2;40.6;20.5;31.4;31.6;26.5;23.0;18.0;28.8;27.5;28.1;40.5;18.2
7507;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Total male and female;2017;25.4;30.6;26.5;29.5;25.5;29.5;28.5;24.0;49.7;22.0;32.9;31.7;27.6;23.5;18.5;29.7;28.7;29.3;49.6;19.4
7508;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Total male and female;2018;25.8;32.6;28.2;31.4;27.1;30.9;29.6;24.3;61.8;23.1;33.7;33.6;29.5;24.7;19.4;31.0;29.8;30.1;61.5;19.4
7509;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Total male and female;2019;25.9;33.3;28.6;32.2;27.4;32.1;30.9;24.2;77.9;23.9;34.9;34.3;30.1;24.6;18.6;32.4;31.2;30.0;77.8;19.7
7510;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Total male and female;2020;24.9;35.6;30.1;32.9;27.1;35.1;33.3;23.3;94.1;23.7;35.1;36.0;31.2;24.2;15.9;34.9;33.3;30.0;93.9;18.9
7511;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Total male and female;2021;24.8;39.2;33.3;37.0;31.0;38.0;35.6;23.0;121.8;23.9;35.5;39.0;34.0;26.8;17.9;37.7;35.5;29.8;121.4;18.5
7512;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Total male and female;2022;24.5;40.6;34.9;38.9;33.1;39.2;37.3;22.5;178.0;24.0;35.4;40.5;35.8;28.0;19.6;39.2;37.5;29.5;177.6;18.8
7513;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Total male and female;2023;24.2;42.7;37.5;41.0;35.9;41.1;39.4;22.3;177.4;26.6;35.2;43.0;38.3;29.7;20.5;41.4;40.0;29.1;177.0;20.5
7514;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Male;2007;15.5;31.9;28.5;31.7;28.4;23.2;22.6;14.3;72.4;19.7;19.2;32.3;29.3;25.9;22.5;23.0;22.3;17.2;72.5;16.6
7515;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Male;2008;15.4;32.3;28.3;32.1;28.1;23.3;22.6;14.4;66.2;20.9;19.3;32.9;29.6;26.1;22.2;23.2;22.5;17.4;66.3;17.7
7516;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Male;2009;15.1;29.2;25.7;29.1;25.7;22.1;21.7;14.8;55.7;20.8;18.9;30.4;27.3;23.7;20.3;22.3;21.8;17.8;55.5;18.0
7517;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Male;2010;12.1;33.0;28.7;32.7;28.3;22.8;21.9;;;;15.7;33.9;30.1;25.7;21.6;22.8;21.8;;;
7518;Self-employed;G-I Trade, transport, hotels, catering;Wealth: 6th 10%-group;Male;2011;16.1;30.7;27.0;30.6;26.6;24.7;24.1;15.4;53.1;20.2;20.5;31.7;28.3;24.4;20.6;24.7;24.1;18.6;53.0;17.3
