ID;Geslacht;Migratieachtergrond;Onderwijssoort;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
3051;Vrouwen;Nederlandse achtergrond;Extranei niveau 2;2012/'13;310;50;270;15.0
3052;Vrouwen;Nederlandse achtergrond;Extranei niveau 2;2013/'14;270;30;230;13.0
3053;Vrouwen;Nederlandse achtergrond;Extranei niveau 2;2014/'15;260;30;230;12.0
3054;Vrouwen;Nederlandse achtergrond;Extranei niveau 2;2015/'16;180;40;140;23.0
3055;Vrouwen;Nederlandse achtergrond;Extranei niveau 2;2016/'17;170;30;140;17.0
3056;Vrouwen;Nederlandse achtergrond;Extranei niveau 2;2017/'18;190;30;160;15.0
3057;Vrouwen;Nederlandse achtergrond;Extranei niveau 2;2018/'19;210;30;180;15.0
3058;Vrouwen;Nederlandse achtergrond;Extranei niveau 2;2019/'20;220;40;180;17.0
3059;Vrouwen;Nederlandse achtergrond;Extranei niveau 2;2020/'21;220;30;190;13.0
3060;Vrouwen;Nederlandse achtergrond;Bol niveau 3;2012/'13;31310;970;30340;3.0
3061;Vrouwen;Nederlandse achtergrond;Bol niveau 3;2013/'14;30690;820;29870;3.0
3062;Vrouwen;Nederlandse achtergrond;Bol niveau 3;2014/'15;30180;740;29440;2.0
3063;Vrouwen;Nederlandse achtergrond;Bol niveau 3;2015/'16;30170;790;29380;3.0
3064;Vrouwen;Nederlandse achtergrond;Bol niveau 3;2016/'17;29150;760;28390;3.0
3065;Vrouwen;Nederlandse achtergrond;Bol niveau 3;2017/'18;27090;830;26260;3.0
3066;Vrouwen;Nederlandse achtergrond;Bol niveau 3;2018/'19;24040;770;23270;3.0
3067;Vrouwen;Nederlandse achtergrond;Bol niveau 3;2019/'20;21970;600;21370;3.0
3068;Vrouwen;Nederlandse achtergrond;Bol niveau 3;2020/'21;20890;700;20180;3.0
3069;Vrouwen;Nederlandse achtergrond;Bbl niveau 3;2012/'13;6980;300;6680;4.0
3070;Vrouwen;Nederlandse achtergrond;Bbl niveau 3;2013/'14;6000;230;5770;4.0
3071;Vrouwen;Nederlandse achtergrond;Bbl niveau 3;2014/'15;5120;170;4950;3.0
3072;Vrouwen;Nederlandse achtergrond;Bbl niveau 3;2015/'16;4980;160;4830;3.0
3073;Vrouwen;Nederlandse achtergrond;Bbl niveau 3;2016/'17;5100;190;4900;4.0
3074;Vrouwen;Nederlandse achtergrond;Bbl niveau 3;2017/'18;5460;210;5260;4.0
3075;Vrouwen;Nederlandse achtergrond;Bbl niveau 3;2018/'19;5910;280;5630;5.0
3076;Vrouwen;Nederlandse achtergrond;Bbl niveau 3;2019/'20;5970;260;5710;4.0
3077;Vrouwen;Nederlandse achtergrond;Bbl niveau 3;2020/'21;5490;240;5250;4.0
3078;Vrouwen;Nederlandse achtergrond;Extranei niveau 3;2012/'13;490;40;450;8.0
3079;Vrouwen;Nederlandse achtergrond;Extranei niveau 3;2013/'14;460;30;440;5.0
3080;Vrouwen;Nederlandse achtergrond;Extranei niveau 3;2014/'15;390;40;350;9.0
3081;Vrouwen;Nederlandse achtergrond;Extranei niveau 3;2015/'16;310;20;290;6.0
3082;Vrouwen;Nederlandse achtergrond;Extranei niveau 3;2016/'17;300;30;270;9.0
3083;Vrouwen;Nederlandse achtergrond;Extranei niveau 3;2017/'18;290;30;260;11.0
3084;Vrouwen;Nederlandse achtergrond;Extranei niveau 3;2018/'19;360;40;320;11.0
3085;Vrouwen;Nederlandse achtergrond;Extranei niveau 3;2019/'20;300;10;290;4.0
3086;Vrouwen;Nederlandse achtergrond;Extranei niveau 3;2020/'21;250;20;240;7.0
3087;Vrouwen;Nederlandse achtergrond;Bol niveau 4;2012/'13;70880;1630;69250;2.0
3088;Vrouwen;Nederlandse achtergrond;Bol niveau 4;2013/'14;73910;1480;72430;2.0
3089;Vrouwen;Nederlandse achtergrond;Bol niveau 4;2014/'15;77690;1530;76160;2.0
3090;Vrouwen;Nederlandse achtergrond;Bol niveau 4;2015/'16;79560;1540;78020;2.0
3091;Vrouwen;Nederlandse achtergrond;Bol niveau 4;2016/'17;83150;1710;81440;2.0
3092;Vrouwen;Nederlandse achtergrond;Bol niveau 4;2017/'18;84660;1980;82680;2.0
3093;Vrouwen;Nederlandse achtergrond;Bol niveau 4;2018/'19;87330;2100;85230;2.0
3094;Vrouwen;Nederlandse achtergrond;Bol niveau 4;2019/'20;89120;1760;87360;2.0
3095;Vrouwen;Nederlandse achtergrond;Bol niveau 4;2020/'21;90750;2100;88650;2.0
3096;Vrouwen;Nederlandse achtergrond;Bbl niveau 4;2012/'13;3320;120;3200;4.0
3097;Vrouwen;Nederlandse achtergrond;Bbl niveau 4;2013/'14;2990;80;2910;3.0
3098;Vrouwen;Nederlandse achtergrond;Bbl niveau 4;2014/'15;2570;50;2520;2.0
3099;Vrouwen;Nederlandse achtergrond;Bbl niveau 4;2015/'16;2580;50;2530;2.0
3100;Vrouwen;Nederlandse achtergrond;Bbl niveau 4;2016/'17;2730;70;2660;3.0
3101;Vrouwen;Nederlandse achtergrond;Bbl niveau 4;2017/'18;3030;60;2960;2.0
3102;Vrouwen;Nederlandse achtergrond;Bbl niveau 4;2018/'19;3730;90;3640;2.0
3103;Vrouwen;Nederlandse achtergrond;Bbl niveau 4;2019/'20;4420;120;4310;3.0
3104;Vrouwen;Nederlandse achtergrond;Bbl niveau 4;2020/'21;4460;150;4300;3.0
3105;Vrouwen;Nederlandse achtergrond;Extranei niveau 4;2012/'13;420;30;390;7.0
3106;Vrouwen;Nederlandse achtergrond;Extranei niveau 4;2013/'14;380;20;360;5.0
3107;Vrouwen;Nederlandse achtergrond;Extranei niveau 4;2014/'15;270;20;250;8.0
3108;Vrouwen;Nederlandse achtergrond;Extranei niveau 4;2015/'16;220;10;210;
3109;Vrouwen;Nederlandse achtergrond;Extranei niveau 4;2016/'17;320;10;300;4.0
3110;Vrouwen;Nederlandse achtergrond;Extranei niveau 4;2017/'18;330;20;310;5.0
3111;Vrouwen;Nederlandse achtergrond;Extranei niveau 4;2018/'19;370;10;350;4.0
3112;Vrouwen;Nederlandse achtergrond;Extranei niveau 4;2019/'20;410;20;400;4.0
3113;Vrouwen;Nederlandse achtergrond;Extranei niveau 4;2020/'21;480;10;470;
3114;Vrouwen;Nederlandse achtergrond;Totaal vavo;2012/'13;4410;380;4030;9.0
3115;Vrouwen;Nederlandse achtergrond;Totaal vavo;2013/'14;3980;420;3560;11.0
3116;Vrouwen;Nederlandse achtergrond;Totaal vavo;2014/'15;4010;380;3630;10.0
3117;Vrouwen;Nederlandse achtergrond;Totaal vavo;2015/'16;4300;400;3900;9.0
3118;Vrouwen;Nederlandse achtergrond;Totaal vavo;2016/'17;4590;420;4170;9.0
3119;Vrouwen;Nederlandse achtergrond;Totaal vavo;2017/'18;4730;450;4290;9.0
3120;Vrouwen;Nederlandse achtergrond;Totaal vavo;2018/'19;4700;480;4220;10.0
3121;Vrouwen;Nederlandse achtergrond;Totaal vavo;2019/'20;4480;360;4120;8.0
3122;Vrouwen;Nederlandse achtergrond;Totaal vavo;2020/'21;2470;290;2180;12.0
3123;Vrouwen;Nederlandse achtergrond;Vavo vmbo-t zonder diploma;2012/'13;210;70;140;33.0
3124;Vrouwen;Nederlandse achtergrond;Vavo vmbo-t zonder diploma;2013/'14;210;70;140;33.0
3125;Vrouwen;Nederlandse achtergrond;Vavo vmbo-t zonder diploma;2014/'15;220;60;150;29.0
3126;Vrouwen;Nederlandse achtergrond;Vavo vmbo-t zonder diploma;2015/'16;220;60;160;29.0
3127;Vrouwen;Nederlandse achtergrond;Vavo vmbo-t zonder diploma;2016/'17;230;80;150;34.0
3128;Vrouwen;Nederlandse achtergrond;Vavo vmbo-t zonder diploma;2017/'18;200;60;140;30.0
3129;Vrouwen;Nederlandse achtergrond;Vavo vmbo-t zonder diploma;2018/'19;210;60;150;29.0
3130;Vrouwen;Nederlandse achtergrond;Vavo vmbo-t zonder diploma;2019/'20;150;50;100;34.0
3131;Vrouwen;Nederlandse achtergrond;Vavo vmbo-t zonder diploma;2020/'21;100;50;50;49.0
3132;Vrouwen;Nederlandse achtergrond;Vavo vmbo-t met diploma;2012/'13;280;60;220;22.0
3133;Vrouwen;Nederlandse achtergrond;Vavo vmbo-t met diploma;2013/'14;310;70;240;21.0
3134;Vrouwen;Nederlandse achtergrond;Vavo vmbo-t met diploma;2014/'15;280;50;220;19.0
3135;Vrouwen;Nederlandse achtergrond;Vavo vmbo-t met diploma;2015/'16;280;60;210;23.0
3136;Vrouwen;Nederlandse achtergrond;Vavo vmbo-t met diploma;2016/'17;270;40;220;16.0
3137;Vrouwen;Nederlandse achtergrond;Vavo vmbo-t met diploma;2017/'18;320;60;260;18.0
3138;Vrouwen;Nederlandse achtergrond;Vavo vmbo-t met diploma;2018/'19;290;60;230;20.0
3139;Vrouwen;Nederlandse achtergrond;Vavo vmbo-t met diploma;2019/'20;310;60;250;20.0
3140;Vrouwen;Nederlandse achtergrond;Vavo vmbo-t met diploma;2020/'21;110;30;80;29.0
3141;Vrouwen;Nederlandse achtergrond;Vavo havo/vwo;2012/'13;3920;250;3670;6.0
3142;Vrouwen;Nederlandse achtergrond;Vavo havo/vwo;2013/'14;3470;290;3180;8.0
3143;Vrouwen;Nederlandse achtergrond;Vavo havo/vwo;2014/'15;3520;270;3250;8.0
3144;Vrouwen;Nederlandse achtergrond;Vavo havo/vwo;2015/'16;3800;270;3530;7.0
3145;Vrouwen;Nederlandse achtergrond;Vavo havo/vwo;2016/'17;4100;300;3800;7.0
3146;Vrouwen;Nederlandse achtergrond;Vavo havo/vwo;2017/'18;4210;330;3890;8.0
3147;Vrouwen;Nederlandse achtergrond;Vavo havo/vwo;2018/'19;4200;360;3840;9.0
3148;Vrouwen;Nederlandse achtergrond;Vavo havo/vwo;2019/'20;4020;250;3770;6.0
3149;Vrouwen;Nederlandse achtergrond;Vavo havo/vwo;2020/'21;2260;210;2050;9.0
3150;Vrouwen;Westerse migratieachtergrond;Totaal onderwijs;2012/'13;39650;1080;38570;3.0
3151;Vrouwen;Westerse migratieachtergrond;Totaal onderwijs;2013/'14;40080;1030;39050;3.0
3152;Vrouwen;Westerse migratieachtergrond;Totaal onderwijs;2014/'15;40730;970;39760;2.0
3153;Vrouwen;Westerse migratieachtergrond;Totaal onderwijs;2015/'16;41310;910;40410;2.0
3154;Vrouwen;Westerse migratieachtergrond;Totaal onderwijs;2016/'17;42080;970;41100;2.0
3155;Vrouwen;Westerse migratieachtergrond;Totaal onderwijs;2017/'18;42710;1020;41690;2.0
3156;Vrouwen;Westerse migratieachtergrond;Totaal onderwijs;2018/'19;43020;1000;42030;2.0
3157;Vrouwen;Westerse migratieachtergrond;Totaal onderwijs;2019/'20;43900;820;43090;2.0
3158;Vrouwen;Westerse migratieachtergrond;Totaal onderwijs;2020/'21;44580;910;43670;2.0
3159;Vrouwen;Westerse migratieachtergrond;Totaal vmbo/havo/vwo;2012/'13;28750;270;28480;1.0
3160;Vrouwen;Westerse migratieachtergrond;Totaal vmbo/havo/vwo;2013/'14;29190;280;28910;1.0
3161;Vrouwen;Westerse migratieachtergrond;Totaal vmbo/havo/vwo;2014/'15;29830;250;29580;1.0
3162;Vrouwen;Westerse migratieachtergrond;Totaal vmbo/havo/vwo;2015/'16;30440;230;30210;1.0
3163;Vrouwen;Westerse migratieachtergrond;Totaal vmbo/havo/vwo;2016/'17;31170;240;30930;1.0
3164;Vrouwen;Westerse migratieachtergrond;Totaal vmbo/havo/vwo;2017/'18;31720;300;31430;1.0
3165;Vrouwen;Westerse migratieachtergrond;Totaal vmbo/havo/vwo;2018/'19;32100;240;31860;1.0
3166;Vrouwen;Westerse migratieachtergrond;Totaal vmbo/havo/vwo;2019/'20;32790;200;32590;1.0
3167;Vrouwen;Westerse migratieachtergrond;Totaal vmbo/havo/vwo;2020/'21;33240;240;33000;1.0
3168;Vrouwen;Westerse migratieachtergrond;Leerjaar 1 en 2;2012/'13;12260;60;12200;0.0
3169;Vrouwen;Westerse migratieachtergrond;Leerjaar 1 en 2;2013/'14;12620;70;12550;1.0
3170;Vrouwen;Westerse migratieachtergrond;Leerjaar 1 en 2;2014/'15;12830;70;12760;1.0
3171;Vrouwen;Westerse migratieachtergrond;Leerjaar 1 en 2;2015/'16;12940;40;12900;0.0
3172;Vrouwen;Westerse migratieachtergrond;Leerjaar 1 en 2;2016/'17;13270;50;13220;0.0
3173;Vrouwen;Westerse migratieachtergrond;Leerjaar 1 en 2;2017/'18;13440;70;13370;1.0
3174;Vrouwen;Westerse migratieachtergrond;Leerjaar 1 en 2;2018/'19;13310;50;13260;0.0
3175;Vrouwen;Westerse migratieachtergrond;Leerjaar 1 en 2;2019/'20;13660;50;13610;0.0
3176;Vrouwen;Westerse migratieachtergrond;Leerjaar 1 en 2;2020/'21;13960;60;13890;0.0
3177;Vrouwen;Westerse migratieachtergrond;Vmbo 3-4 zonder diploma;2012/'13;3110;40;3070;1.0
3178;Vrouwen;Westerse migratieachtergrond;Vmbo 3-4 zonder diploma;2013/'14;3100;50;3050;1.0
3179;Vrouwen;Westerse migratieachtergrond;Vmbo 3-4 zonder diploma;2014/'15;3180;40;3150;1.0
3180;Vrouwen;Westerse migratieachtergrond;Vmbo 3-4 zonder diploma;2015/'16;3290;50;3250;1.0
3181;Vrouwen;Westerse migratieachtergrond;Vmbo 3-4 zonder diploma;2016/'17;3180;40;3140;1.0
3182;Vrouwen;Westerse migratieachtergrond;Vmbo 3-4 zonder diploma;2017/'18;3230;60;3180;2.0
3183;Vrouwen;Westerse migratieachtergrond;Vmbo 3-4 zonder diploma;2018/'19;3270;30;3240;1.0
3184;Vrouwen;Westerse migratieachtergrond;Vmbo 3-4 zonder diploma;2019/'20;3100;40;3060;1.0
3185;Vrouwen;Westerse migratieachtergrond;Vmbo 3-4 zonder diploma;2020/'21;2930;30;2900;1.0
3186;Vrouwen;Westerse migratieachtergrond;Vmbo 3-4 met diploma;2012/'13;2470;80;2380;3.0
3187;Vrouwen;Westerse migratieachtergrond;Vmbo 3-4 met diploma;2013/'14;2490;90;2400;3.0
3188;Vrouwen;Westerse migratieachtergrond;Vmbo 3-4 met diploma;2014/'15;2570;70;2510;3.0
3189;Vrouwen;Westerse migratieachtergrond;Vmbo 3-4 met diploma;2015/'16;2660;80;2580;3.0
3190;Vrouwen;Westerse migratieachtergrond;Vmbo 3-4 met diploma;2016/'17;2730;70;2660;2.0
3191;Vrouwen;Westerse migratieachtergrond;Vmbo 3-4 met diploma;2017/'18;2600;60;2540;2.0
3192;Vrouwen;Westerse migratieachtergrond;Vmbo 3-4 met diploma;2018/'19;2610;60;2550;2.0
3193;Vrouwen;Westerse migratieachtergrond;Vmbo 3-4 met diploma;2019/'20;2770;50;2710;2.0
3194;Vrouwen;Westerse migratieachtergrond;Vmbo 3-4 met diploma;2020/'21;2620;50;2570;2.0
3195;Vrouwen;Westerse migratieachtergrond;Havo 3-5/vwo 3-6;2012/'13;10920;90;10830;1.0
3196;Vrouwen;Westerse migratieachtergrond;Havo 3-5/vwo 3-6;2013/'14;10980;80;10910;1.0
3197;Vrouwen;Westerse migratieachtergrond;Havo 3-5/vwo 3-6;2014/'15;11250;80;11160;1.0
3198;Vrouwen;Westerse migratieachtergrond;Havo 3-5/vwo 3-6;2015/'16;11550;60;11490;1.0
3199;Vrouwen;Westerse migratieachtergrond;Havo 3-5/vwo 3-6;2016/'17;11990;90;11900;1.0
3200;Vrouwen;Westerse migratieachtergrond;Havo 3-5/vwo 3-6;2017/'18;12440;100;12340;1.0
3201;Vrouwen;Westerse migratieachtergrond;Havo 3-5/vwo 3-6;2018/'19;12910;90;12810;1.0
3202;Vrouwen;Westerse migratieachtergrond;Havo 3-5/vwo 3-6;2019/'20;13270;60;13210;0.0
3203;Vrouwen;Westerse migratieachtergrond;Havo 3-5/vwo 3-6;2020/'21;13740;100;13640;1.0
3204;Vrouwen;Westerse migratieachtergrond;Totaal mbo (incl. extranei);2012/'13;10220;720;9500;7.0
3205;Vrouwen;Westerse migratieachtergrond;Totaal mbo (incl. extranei);2013/'14;10330;690;9640;7.0
3206;Vrouwen;Westerse migratieachtergrond;Totaal mbo (incl. extranei);2014/'15;10320;640;9680;6.0
3207;Vrouwen;Westerse migratieachtergrond;Totaal mbo (incl. extranei);2015/'16;10260;600;9660;6.0
3208;Vrouwen;Westerse migratieachtergrond;Totaal mbo (incl. extranei);2016/'17;10280;650;9630;6.0
3209;Vrouwen;Westerse migratieachtergrond;Totaal mbo (incl. extranei);2017/'18;10350;640;9710;6.0
3210;Vrouwen;Westerse migratieachtergrond;Totaal mbo (incl. extranei);2018/'19;10320;680;9640;7.0
3211;Vrouwen;Westerse migratieachtergrond;Totaal mbo (incl. extranei);2019/'20;10460;540;9920;5.0
3212;Vrouwen;Westerse migratieachtergrond;Totaal mbo (incl. extranei);2020/'21;10940;610;10330;6.0
3213;Vrouwen;Westerse migratieachtergrond;Entreeopleiding (incl. extranei);2012/'13;380;130;240;36.0
3214;Vrouwen;Westerse migratieachtergrond;Entreeopleiding (incl. extranei);2013/'14;410;150;260;37.0
3215;Vrouwen;Westerse migratieachtergrond;Entreeopleiding (incl. extranei);2014/'15;360;130;230;37.0
3216;Vrouwen;Westerse migratieachtergrond;Entreeopleiding (incl. extranei);2015/'16;350;120;220;36.0
3217;Vrouwen;Westerse migratieachtergrond;Entreeopleiding (incl. extranei);2016/'17;390;130;260;34.0
3218;Vrouwen;Westerse migratieachtergrond;Entreeopleiding (incl. extranei);2017/'18;360;110;250;30.0
3219;Vrouwen;Westerse migratieachtergrond;Entreeopleiding (incl. extranei);2018/'19;330;90;240;28.0
3220;Vrouwen;Westerse migratieachtergrond;Entreeopleiding (incl. extranei);2019/'20;350;110;250;30.0
3221;Vrouwen;Westerse migratieachtergrond;Entreeopleiding (incl. extranei);2020/'21;370;110;260;30.0
3222;Vrouwen;Westerse migratieachtergrond;Entreeopl zonder diploma (incl.extranei);2012/'13;150;70;90;44.0
3223;Vrouwen;Westerse migratieachtergrond;Entreeopl zonder diploma (incl.extranei);2013/'14;150;70;80;49.0
3224;Vrouwen;Westerse migratieachtergrond;Entreeopl zonder diploma (incl.extranei);2014/'15;130;70;60;54.0
3225;Vrouwen;Westerse migratieachtergrond;Entreeopl zonder diploma (incl.extranei);2015/'16;120;70;50;58.0
3226;Vrouwen;Westerse migratieachtergrond;Entreeopl zonder diploma (incl.extranei);2016/'17;140;70;70;50.0
3227;Vrouwen;Westerse migratieachtergrond;Entreeopl zonder diploma (incl.extranei);2017/'18;130;60;70;47.0
3228;Vrouwen;Westerse migratieachtergrond;Entreeopl zonder diploma (incl.extranei);2018/'19;140;50;90;38.0
3229;Vrouwen;Westerse migratieachtergrond;Entreeopl zonder diploma (incl.extranei);2019/'20;150;60;90;43.0
3230;Vrouwen;Westerse migratieachtergrond;Entreeopl zonder diploma (incl.extranei);2020/'21;140;60;80;45.0
3231;Vrouwen;Westerse migratieachtergrond;Entreeopl. met diploma (incl.extranei);2012/'13;220;70;160;30.0
3232;Vrouwen;Westerse migratieachtergrond;Entreeopl. met diploma (incl.extranei);2013/'14;260;80;180;31.0
3233;Vrouwen;Westerse migratieachtergrond;Entreeopl. met diploma (incl.extranei);2014/'15;240;70;170;27.0
3234;Vrouwen;Westerse migratieachtergrond;Entreeopl. met diploma (incl.extranei);2015/'16;230;50;170;24.0
3235;Vrouwen;Westerse migratieachtergrond;Entreeopl. met diploma (incl.extranei);2016/'17;250;60;190;25.0
3236;Vrouwen;Westerse migratieachtergrond;Entreeopl. met diploma (incl.extranei);2017/'18;230;50;190;20.0
3237;Vrouwen;Westerse migratieachtergrond;Entreeopl. met diploma (incl.extranei);2018/'19;190;40;150;20.0
3238;Vrouwen;Westerse migratieachtergrond;Entreeopl. met diploma (incl.extranei);2019/'20;200;40;160;21.0
3239;Vrouwen;Westerse migratieachtergrond;Entreeopl. met diploma (incl.extranei);2020/'21;230;50;180;20.0
3240;Vrouwen;Westerse migratieachtergrond;Niveau 2 (inclusief extranei);2012/'13;1890;240;1650;13.0
3241;Vrouwen;Westerse migratieachtergrond;Niveau 2 (inclusief extranei);2013/'14;1880;240;1640;13.0
3242;Vrouwen;Westerse migratieachtergrond;Niveau 2 (inclusief extranei);2014/'15;1810;180;1630;10.0
3243;Vrouwen;Westerse migratieachtergrond;Niveau 2 (inclusief extranei);2015/'16;1740;180;1560;10.0
3244;Vrouwen;Westerse migratieachtergrond;Niveau 2 (inclusief extranei);2016/'17;1660;180;1480;11.0
3245;Vrouwen;Westerse migratieachtergrond;Niveau 2 (inclusief extranei);2017/'18;1650;190;1460;11.0
3246;Vrouwen;Westerse migratieachtergrond;Niveau 2 (inclusief extranei);2018/'19;1570;180;1390;12.0
3247;Vrouwen;Westerse migratieachtergrond;Niveau 2 (inclusief extranei);2019/'20;1520;140;1390;9.0
3248;Vrouwen;Westerse migratieachtergrond;Niveau 2 (inclusief extranei);2020/'21;1560;160;1410;10.0
3249;Vrouwen;Westerse migratieachtergrond;Niveau 3 (inclusief extranei);2012/'13;2500;140;2360;6.0
3250;Vrouwen;Westerse migratieachtergrond;Niveau 3 (inclusief extranei);2013/'14;2400;90;2310;4.0
3251;Vrouwen;Westerse migratieachtergrond;Niveau 3 (inclusief extranei);2014/'15;2390;110;2280;5.0
3252;Vrouwen;Westerse migratieachtergrond;Niveau 3 (inclusief extranei);2015/'16;2360;100;2260;4.0
3253;Vrouwen;Westerse migratieachtergrond;Niveau 3 (inclusief extranei);2016/'17;2160;100;2050;5.0
3254;Vrouwen;Westerse migratieachtergrond;Niveau 3 (inclusief extranei);2017/'18;2010;100;1910;5.0
3255;Vrouwen;Westerse migratieachtergrond;Niveau 3 (inclusief extranei);2018/'19;1870;110;1760;6.0
3256;Vrouwen;Westerse migratieachtergrond;Niveau 3 (inclusief extranei);2019/'20;1740;80;1660;5.0
3257;Vrouwen;Westerse migratieachtergrond;Niveau 3 (inclusief extranei);2020/'21;1660;90;1560;6.0
3258;Vrouwen;Westerse migratieachtergrond;Niveau 4 (inclusief extranei);2012/'13;5450;210;5250;4.0
3259;Vrouwen;Westerse migratieachtergrond;Niveau 4 (inclusief extranei);2013/'14;5640;210;5430;4.0
3260;Vrouwen;Westerse migratieachtergrond;Niveau 4 (inclusief extranei);2014/'15;5760;210;5540;4.0
3261;Vrouwen;Westerse migratieachtergrond;Niveau 4 (inclusief extranei);2015/'16;5820;200;5620;3.0
3262;Vrouwen;Westerse migratieachtergrond;Niveau 4 (inclusief extranei);2016/'17;6080;240;5840;4.0
3263;Vrouwen;Westerse migratieachtergrond;Niveau 4 (inclusief extranei);2017/'18;6330;250;6080;4.0
3264;Vrouwen;Westerse migratieachtergrond;Niveau 4 (inclusief extranei);2018/'19;6560;300;6260;5.0
3265;Vrouwen;Westerse migratieachtergrond;Niveau 4 (inclusief extranei);2019/'20;6840;210;6630;3.0
3266;Vrouwen;Westerse migratieachtergrond;Niveau 4 (inclusief extranei);2020/'21;7350;250;7100;3.0
3267;Vrouwen;Westerse migratieachtergrond;Bol totaal;2012/'13;9300;590;8700;6.0
3268;Vrouwen;Westerse migratieachtergrond;Bol totaal;2013/'14;9540;590;8950;6.0
3269;Vrouwen;Westerse migratieachtergrond;Bol totaal;2014/'15;9660;580;9080;6.0
3270;Vrouwen;Westerse migratieachtergrond;Bol totaal;2015/'16;9680;530;9140;5.0
3271;Vrouwen;Westerse migratieachtergrond;Bol totaal;2016/'17;9650;580;9070;6.0
3272;Vrouwen;Westerse migratieachtergrond;Bol totaal;2017/'18;9720;550;9160;6.0
3273;Vrouwen;Westerse migratieachtergrond;Bol totaal;2018/'19;9650;600;9050;6.0
3274;Vrouwen;Westerse migratieachtergrond;Bol totaal;2019/'20;9750;460;9290;5.0
3275;Vrouwen;Westerse migratieachtergrond;Bol totaal;2020/'21;10210;530;9680;5.0
3276;Vrouwen;Westerse migratieachtergrond;Bbl totaal;2012/'13;820;110;710;13.0
3277;Vrouwen;Westerse migratieachtergrond;Bbl totaal;2013/'14;680;90;590;13.0
3278;Vrouwen;Westerse migratieachtergrond;Bbl totaal;2014/'15;570;50;520;9.0
3279;Vrouwen;Westerse migratieachtergrond;Bbl totaal;2015/'16;520;60;460;11.0
3280;Vrouwen;Westerse migratieachtergrond;Bbl totaal;2016/'17;540;60;480;11.0
3281;Vrouwen;Westerse migratieachtergrond;Bbl totaal;2017/'18;540;80;470;14.0
3282;Vrouwen;Westerse migratieachtergrond;Bbl totaal;2018/'19;590;70;510;12.0
3283;Vrouwen;Westerse migratieachtergrond;Bbl totaal;2019/'20;610;70;540;12.0
3284;Vrouwen;Westerse migratieachtergrond;Bbl totaal;2020/'21;630;60;560;10.0
3285;Vrouwen;Westerse migratieachtergrond;Extranei;2012/'13;110;20;90;18.0
3286;Vrouwen;Westerse migratieachtergrond;Extranei;2013/'14;110;20;90;14.0
3287;Vrouwen;Westerse migratieachtergrond;Extranei;2014/'15;90;10;80;
3288;Vrouwen;Westerse migratieachtergrond;Extranei;2015/'16;70;20;60;23.0
3289;Vrouwen;Westerse migratieachtergrond;Extranei;2016/'17;90;20;70;20.0
3290;Vrouwen;Westerse migratieachtergrond;Extranei;2017/'18;90;10;80;15.0
3291;Vrouwen;Westerse migratieachtergrond;Extranei;2018/'19;90;10;80;
3292;Vrouwen;Westerse migratieachtergrond;Extranei;2019/'20;90;10;90;
3293;Vrouwen;Westerse migratieachtergrond;Extranei;2020/'21;100;20;90;15.0
3294;Vrouwen;Westerse migratieachtergrond;Bol entreeopleiding zonder diploma;2012/'13;140;60;80;43.0
3295;Vrouwen;Westerse migratieachtergrond;Bol entreeopleiding zonder diploma;2013/'14;130;60;70;47.0
3296;Vrouwen;Westerse migratieachtergrond;Bol entreeopleiding zonder diploma;2014/'15;110;60;50;54.0
3297;Vrouwen;Westerse migratieachtergrond;Bol entreeopleiding zonder diploma;2015/'16;110;60;50;55.0
3298;Vrouwen;Westerse migratieachtergrond;Bol entreeopleiding zonder diploma;2016/'17;120;60;60;49.0
3299;Vrouwen;Westerse migratieachtergrond;Bol entreeopleiding zonder diploma;2017/'18;120;50;70;44.0
3300;Vrouwen;Westerse migratieachtergrond;Bol entreeopleiding zonder diploma;2018/'19;130;50;80;38.0
3301;Vrouwen;Westerse migratieachtergrond;Bol entreeopleiding zonder diploma;2019/'20;130;50;80;42.0
3302;Vrouwen;Westerse migratieachtergrond;Bol entreeopleiding zonder diploma;2020/'21;120;50;70;43.0
