ID;Geslacht;OnderwijspositieBasisjaar;PositieInVolgendSchooljaar;MigratieachtergrondEnGeneratie;Regiokenmerken;Perioden;Leerlingen_1
8429;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;G4;2013/'14 naar 2014/'15;713.0
8430;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;G4;2014/'15 naar 2015/'16;710.0
8431;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;G4;2015/'16 naar 2016/'17;714.0
8432;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;G4;2016/'17 naar 2017/'18;625.0
8433;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;G4;2017/'18 naar 2018/'19;645.0
8434;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;G4;2018/'19 naar 2019/'20;602.0
8435;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;G4;2019/'20 naar 2020/'21;533.0
8436;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;G4;2020/'21 naar 2021/'22;486.0
8437;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Meer dan 100 000 inwoners;2010/'11 naar 2011/'12;2449.0
8438;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Meer dan 100 000 inwoners;2011/'12 naar 2012/'13;2311.0
8439;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Meer dan 100 000 inwoners;2012/'13 naar 2013/'14;2416.0
8440;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Meer dan 100 000 inwoners;2013/'14 naar 2014/'15;2484.0
8441;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Meer dan 100 000 inwoners;2014/'15 naar 2015/'16;2696.0
8442;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Meer dan 100 000 inwoners;2015/'16 naar 2016/'17;2611.0
8443;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Meer dan 100 000 inwoners;2016/'17 naar 2017/'18;2434.0
8444;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Meer dan 100 000 inwoners;2017/'18 naar 2018/'19;2249.0
8445;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Meer dan 100 000 inwoners;2018/'19 naar 2019/'20;2071.0
8446;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Meer dan 100 000 inwoners;2019/'20 naar 2020/'21;1947.0
8447;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Meer dan 100 000 inwoners;2020/'21 naar 2021/'22;1885.0
8448;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Minder dan 100 000 inwoners;2010/'11 naar 2011/'12;11596.0
8449;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Minder dan 100 000 inwoners;2011/'12 naar 2012/'13;11677.0
8450;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Minder dan 100 000 inwoners;2012/'13 naar 2013/'14;11389.0
8451;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Minder dan 100 000 inwoners;2013/'14 naar 2014/'15;11420.0
8452;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Minder dan 100 000 inwoners;2014/'15 naar 2015/'16;11172.0
8453;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Minder dan 100 000 inwoners;2015/'16 naar 2016/'17;10684.0
8454;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Minder dan 100 000 inwoners;2016/'17 naar 2017/'18;9697.0
8455;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Minder dan 100 000 inwoners;2017/'18 naar 2018/'19;8973.0
8456;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Minder dan 100 000 inwoners;2018/'19 naar 2019/'20;8087.0
8457;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Minder dan 100 000 inwoners;2019/'20 naar 2020/'21;7314.0
8458;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Minder dan 100 000 inwoners;2020/'21 naar 2021/'22;6892.0
8459;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Amsterdam;2010/'11 naar 2011/'12;166.0
8460;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Amsterdam;2011/'12 naar 2012/'13;152.0
8461;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Amsterdam;2012/'13 naar 2013/'14;142.0
8462;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Amsterdam;2013/'14 naar 2014/'15;179.0
8463;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Amsterdam;2014/'15 naar 2015/'16;162.0
8464;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Amsterdam;2015/'16 naar 2016/'17;155.0
8465;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Amsterdam;2016/'17 naar 2017/'18;149.0
8466;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Amsterdam;2017/'18 naar 2018/'19;136.0
8467;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Amsterdam;2018/'19 naar 2019/'20;132.0
8468;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Amsterdam;2019/'20 naar 2020/'21;108.0
8469;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Amsterdam;2020/'21 naar 2021/'22;111.0
8470;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;'s-Gravenhage;2010/'11 naar 2011/'12;177.0
8471;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;'s-Gravenhage;2011/'12 naar 2012/'13;155.0
8472;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;'s-Gravenhage;2012/'13 naar 2013/'14;156.0
8473;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;'s-Gravenhage;2013/'14 naar 2014/'15;149.0
8474;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;'s-Gravenhage;2014/'15 naar 2015/'16;190.0
8475;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;'s-Gravenhage;2015/'16 naar 2016/'17;166.0
8476;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;'s-Gravenhage;2016/'17 naar 2017/'18;156.0
8477;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;'s-Gravenhage;2017/'18 naar 2018/'19;165.0
8478;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;'s-Gravenhage;2018/'19 naar 2019/'20;165.0
8479;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;'s-Gravenhage;2019/'20 naar 2020/'21;144.0
8480;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;'s-Gravenhage;2020/'21 naar 2021/'22;117.0
8481;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Rotterdam;2010/'11 naar 2011/'12;246.0
8482;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Rotterdam;2011/'12 naar 2012/'13;251.0
8483;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Rotterdam;2012/'13 naar 2013/'14;271.0
8484;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Rotterdam;2013/'14 naar 2014/'15;254.0
8485;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Rotterdam;2014/'15 naar 2015/'16;218.0
8486;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Rotterdam;2015/'16 naar 2016/'17;246.0
8487;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Rotterdam;2016/'17 naar 2017/'18;174.0
8488;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Rotterdam;2017/'18 naar 2018/'19;210.0
8489;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Rotterdam;2018/'19 naar 2019/'20;188.0
8490;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Rotterdam;2019/'20 naar 2020/'21;183.0
8491;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Rotterdam;2020/'21 naar 2021/'22;183.0
8492;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Utrecht;2010/'11 naar 2011/'12;110.0
8493;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Utrecht;2011/'12 naar 2012/'13;116.0
8494;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Utrecht;2012/'13 naar 2013/'14;157.0
8495;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Utrecht;2013/'14 naar 2014/'15;131.0
8496;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Utrecht;2014/'15 naar 2015/'16;140.0
8497;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Utrecht;2015/'16 naar 2016/'17;147.0
8498;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Utrecht;2016/'17 naar 2017/'18;146.0
8499;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Utrecht;2017/'18 naar 2018/'19;134.0
8500;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Utrecht;2018/'19 naar 2019/'20;117.0
8501;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Utrecht;2019/'20 naar 2020/'21;98.0
8502;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Utrecht;2020/'21 naar 2021/'22;75.0
8503;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;"Gemeenten; niet in te delen";2010/'11 naar 2011/'12;14.0
8504;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;"Gemeenten; niet in te delen";2011/'12 naar 2012/'13;25.0
8505;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;"Gemeenten; niet in te delen";2012/'13 naar 2013/'14;12.0
8506;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;"Gemeenten; niet in te delen";2013/'14 naar 2014/'15;13.0
8507;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;"Gemeenten; niet in te delen";2014/'15 naar 2015/'16;21.0
8508;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;"Gemeenten; niet in te delen";2015/'16 naar 2016/'17;16.0
8509;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;"Gemeenten; niet in te delen";2016/'17 naar 2017/'18;16.0
8510;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;"Gemeenten; niet in te delen";2017/'18 naar 2018/'19;18.0
8511;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;"Gemeenten; niet in te delen";2018/'19 naar 2019/'20;19.0
8512;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;"Gemeenten; niet in te delen";2019/'20 naar 2020/'21;15.0
8513;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;"Gemeenten; niet in te delen";2020/'21 naar 2021/'22;12.0
8514;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Nederland;2010/'11 naar 2011/'12;7543.0
8515;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Nederland;2011/'12 naar 2012/'13;7633.0
8516;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Nederland;2012/'13 naar 2013/'14;7376.0
8517;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Nederland;2013/'14 naar 2014/'15;7509.0
8518;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Nederland;2014/'15 naar 2015/'16;7585.0
8519;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Nederland;2015/'16 naar 2016/'17;7251.0
8520;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Nederland;2016/'17 naar 2017/'18;6791.0
8521;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Nederland;2017/'18 naar 2018/'19;6444.0
8522;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Nederland;2018/'19 naar 2019/'20;6122.0
8523;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Nederland;2019/'20 naar 2020/'21;5972.0
8524;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Nederland;2020/'21 naar 2021/'22;5742.0
8525;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;G4;2010/'11 naar 2011/'12;2532.0
8526;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;G4;2011/'12 naar 2012/'13;2568.0
8527;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;G4;2012/'13 naar 2013/'14;2400.0
8528;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;G4;2013/'14 naar 2014/'15;2458.0
8529;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;G4;2014/'15 naar 2015/'16;2449.0
8530;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;G4;2015/'16 naar 2016/'17;2348.0
8531;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;G4;2016/'17 naar 2017/'18;2210.0
8532;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;G4;2017/'18 naar 2018/'19;1893.0
8533;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;G4;2018/'19 naar 2019/'20;1896.0
8534;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;G4;2019/'20 naar 2020/'21;1704.0
8535;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;G4;2020/'21 naar 2021/'22;1523.0
8536;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Meer dan 100 000 inwoners;2010/'11 naar 2011/'12;1661.0
8537;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Meer dan 100 000 inwoners;2011/'12 naar 2012/'13;1596.0
8538;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Meer dan 100 000 inwoners;2012/'13 naar 2013/'14;1623.0
8539;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Meer dan 100 000 inwoners;2013/'14 naar 2014/'15;1716.0
8540;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Meer dan 100 000 inwoners;2014/'15 naar 2015/'16;1876.0
8541;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Meer dan 100 000 inwoners;2015/'16 naar 2016/'17;1808.0
8542;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Meer dan 100 000 inwoners;2016/'17 naar 2017/'18;1638.0
8543;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Meer dan 100 000 inwoners;2017/'18 naar 2018/'19;1616.0
8544;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Meer dan 100 000 inwoners;2018/'19 naar 2019/'20;1489.0
8545;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Meer dan 100 000 inwoners;2019/'20 naar 2020/'21;1427.0
8546;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Meer dan 100 000 inwoners;2020/'21 naar 2021/'22;1456.0
8547;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Minder dan 100 000 inwoners;2010/'11 naar 2011/'12;3342.0
8548;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Minder dan 100 000 inwoners;2011/'12 naar 2012/'13;3465.0
8549;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Minder dan 100 000 inwoners;2012/'13 naar 2013/'14;3344.0
8550;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Minder dan 100 000 inwoners;2013/'14 naar 2014/'15;3326.0
8551;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Minder dan 100 000 inwoners;2014/'15 naar 2015/'16;3253.0
8552;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Minder dan 100 000 inwoners;2015/'16 naar 2016/'17;3077.0
8553;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Minder dan 100 000 inwoners;2016/'17 naar 2017/'18;2933.0
8554;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Minder dan 100 000 inwoners;2017/'18 naar 2018/'19;2923.0
8555;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Minder dan 100 000 inwoners;2018/'19 naar 2019/'20;2724.0
8556;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Minder dan 100 000 inwoners;2019/'20 naar 2020/'21;2819.0
8557;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Minder dan 100 000 inwoners;2020/'21 naar 2021/'22;2737.0
8558;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Amsterdam;2010/'11 naar 2011/'12;888.0
8559;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Amsterdam;2011/'12 naar 2012/'13;932.0
8560;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Amsterdam;2012/'13 naar 2013/'14;856.0
8561;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Amsterdam;2013/'14 naar 2014/'15;877.0
8562;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Amsterdam;2014/'15 naar 2015/'16;860.0
8563;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Amsterdam;2015/'16 naar 2016/'17;808.0
8564;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Amsterdam;2016/'17 naar 2017/'18;795.0
8565;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Amsterdam;2017/'18 naar 2018/'19;606.0
8566;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Amsterdam;2018/'19 naar 2019/'20;597.0
8567;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Amsterdam;2019/'20 naar 2020/'21;504.0
8568;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Amsterdam;2020/'21 naar 2021/'22;514.0
8569;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;'s-Gravenhage;2010/'11 naar 2011/'12;559.0
8570;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;'s-Gravenhage;2011/'12 naar 2012/'13;543.0
8571;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;'s-Gravenhage;2012/'13 naar 2013/'14;485.0
8572;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;'s-Gravenhage;2013/'14 naar 2014/'15;491.0
8573;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;'s-Gravenhage;2014/'15 naar 2015/'16;577.0
8574;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;'s-Gravenhage;2015/'16 naar 2016/'17;563.0
8575;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;'s-Gravenhage;2016/'17 naar 2017/'18;503.0
8576;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;'s-Gravenhage;2017/'18 naar 2018/'19;460.0
8577;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;'s-Gravenhage;2018/'19 naar 2019/'20;523.0
8578;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;'s-Gravenhage;2019/'20 naar 2020/'21;462.0
8579;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;'s-Gravenhage;2020/'21 naar 2021/'22;324.0
8580;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Rotterdam;2010/'11 naar 2011/'12;867.0
8581;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Rotterdam;2011/'12 naar 2012/'13;786.0
8582;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Rotterdam;2012/'13 naar 2013/'14;793.0
8583;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Rotterdam;2013/'14 naar 2014/'15;784.0
8584;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Rotterdam;2014/'15 naar 2015/'16;704.0
8585;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Rotterdam;2015/'16 naar 2016/'17;686.0
8586;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Rotterdam;2016/'17 naar 2017/'18;653.0
8587;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Met migratieachtergrond;Rotterdam;2017/'18 naar 2018/'19;593.0
