ID;Verplaatsingskenmerken;Populatie;Vervoerwijzen;Marges;Regiokenmerken;Perioden;GemiddeldeAfstandPerVerplaatsing_1;GemiddeldeReisduurPerVerplaatsing_2
8856;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Oost-Nederland (LD);2018;0.36;6.21
8857;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Oost-Nederland (LD);2019;0.39;6.37
8858;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Oost-Nederland (LD);2020;0.36;6.3
8859;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Oost-Nederland (LD);2021;0.38;6.76
8860;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Oost-Nederland (LD);2022;0.38;6.95
8861;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Oost-Nederland (LD);2023;0.39;7.09
8862;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;West-Nederland (LD);2018;0.38;6.75
8863;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;West-Nederland (LD);2019;0.38;6.92
8864;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;West-Nederland (LD);2020;0.38;7.17
8865;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;West-Nederland (LD);2021;0.39;7.25
8866;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;West-Nederland (LD);2022;0.4;7.39
8867;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;West-Nederland (LD);2023;0.41;7.64
8868;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Nederland (LD);2018;0.38;6.75
8869;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Nederland (LD);2019;0.38;6.96
8870;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Nederland (LD);2020;0.38;6.53
8871;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Nederland (LD);2021;0.38;6.71
8872;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Nederland (LD);2022;0.4;7.16
8873;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Nederland (LD);2023;0.39;7.15
8874;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Groningen (PV);2018;0.34;5.47
8875;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Groningen (PV);2019;0.34;6.02
8876;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Groningen (PV);2020;0.37;5.82
8877;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Groningen (PV);2021;0.37;6.0
8878;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Groningen (PV);2022;0.34;5.91
8879;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Groningen (PV);2023;0.37;6.55
8880;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Fryslân (PV);2018;0.31;5.52
8881;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Fryslân (PV);2019;0.35;5.98
8882;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Fryslân (PV);2020;0.34;6.04
8883;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Fryslân (PV);2021;0.34;
8884;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Fryslân (PV);2022;0.35;5.83
8885;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Fryslân (PV);2023;0.36;6.36
8886;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Drenthe (PV);2018;0.32;5.79
8887;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Drenthe (PV);2019;0.35;5.22
8888;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Drenthe (PV);2020;0.33;4.67
8889;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Drenthe (PV);2021;0.32;5.56
8890;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Drenthe (PV);2022;0.31;5.13
8891;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Drenthe (PV);2023;0.4;7.09
8892;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Overijssel (PV);2018;0.35;5.57
8893;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Overijssel (PV);2019;0.38;5.72
8894;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Overijssel (PV);2020;0.34;5.84
8895;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Overijssel (PV);2021;0.36;5.54
8896;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Overijssel (PV);2022;0.36;6.27
8897;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Overijssel (PV);2023;0.37;6.49
8898;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Flevoland (PV);2018;0.34;5.83
8899;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Flevoland (PV);2019;0.36;5.7
8900;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Flevoland (PV);2020;0.36;5.31
8901;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Flevoland (PV);2021;0.37;5.99
8902;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Flevoland (PV);2022;0.38;7.13
8903;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Flevoland (PV);2023;0.38;6.98
8904;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Gelderland (PV);2018;0.35;6.27
8905;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Gelderland (PV);2019;0.38;6.47
8906;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Gelderland (PV);2020;0.36;6.11
8907;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Gelderland (PV);2021;0.38;6.94
8908;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Gelderland (PV);2022;0.38;6.8
8909;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Gelderland (PV);2023;0.39;7.02
8910;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Utrecht (PV);2018;0.36;6.24
8911;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Utrecht (PV);2019;0.36;5.8
8912;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Utrecht (PV);2020;0.36;6.5
8913;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Utrecht (PV);2021;0.38;6.49
8914;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Utrecht (PV);2022;0.39;6.9
8915;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Utrecht (PV);2023;0.39;7.03
8916;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Holland (PV);2018;0.38;6.57
8917;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Holland (PV);2019;0.37;6.95
8918;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Holland (PV);2020;0.37;6.81
8919;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Holland (PV);2021;0.39;7.37
8920;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Holland (PV);2022;0.39;7.34
8921;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Holland (PV);2023;0.39;7.49
8922;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Holland (PV);2018;0.38;6.8
8923;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Holland (PV);2019;0.38;6.88
8924;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Holland (PV);2020;0.39;7.23
8925;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Holland (PV);2021;0.39;7.08
8926;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Holland (PV);2022;0.4;7.33
8927;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Holland (PV);2023;0.41;7.68
8928;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeeland (PV);2018;0.31;5.74
8929;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeeland (PV);2019;0.33;5.33
8930;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeeland (PV);2020;0.33;5.88
8931;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeeland (PV);2021;0.36;5.76
8932;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeeland (PV);2022;0.33;5.88
8933;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeeland (PV);2023;0.34;5.39
8934;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Brabant (PV);2018;0.38;6.49
8935;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Brabant (PV);2019;0.37;6.57
8936;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Brabant (PV);2020;0.37;6.29
8937;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Brabant (PV);2021;0.37;6.52
8938;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Brabant (PV);2022;0.4;6.98
8939;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Brabant (PV);2023;0.39;7.18
8940;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Limburg (PV);2018;0.37;6.96
8941;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Limburg (PV);2019;0.39;7.05
8942;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Limburg (PV);2020;0.38;6.74
8943;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Limburg (PV);2021;0.37;6.72
8944;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Limburg (PV);2022;0.4;7.14
8945;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Limburg (PV);2023;0.38;6.72
8946;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeer sterk stedelijk;2018;0.39;6.91
8947;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeer sterk stedelijk;2019;0.39;7.28
8948;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeer sterk stedelijk;2020;0.39;7.24
8949;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeer sterk stedelijk;2021;0.39;7.37
8950;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeer sterk stedelijk;2022;0.4;7.6
8951;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeer sterk stedelijk;2023;0.4;7.67
8952;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Sterk stedelijk;2018;0.38;6.79
8953;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Sterk stedelijk;2019;0.39;6.8
8954;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Sterk stedelijk;2020;0.38;6.92
8955;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Sterk stedelijk;2021;0.39;7.08
8956;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Sterk stedelijk;2022;0.41;7.57
8957;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Sterk stedelijk;2023;0.41;7.53
8958;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Matig stedelijk;2018;0.37;6.22
8959;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Matig stedelijk;2019;0.38;6.5
8960;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Matig stedelijk;2020;0.36;6.48
8961;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Matig stedelijk;2021;0.37;6.43
8962;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Matig stedelijk;2022;0.4;6.87
8963;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Matig stedelijk;2023;0.38;6.96
8964;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Weinig stedelijk;2018;0.35;6.14
8965;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Weinig stedelijk;2019;0.36;6.1
8966;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Weinig stedelijk;2020;0.37;6.16
8967;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Weinig stedelijk;2021;0.37;6.42
8968;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Weinig stedelijk;2022;0.36;6.4
8969;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Weinig stedelijk;2023;0.39;6.98
8970;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Niet stedelijk;2018;0.33;5.45
8971;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Niet stedelijk;2019;0.35;5.63
8972;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Niet stedelijk;2020;0.35;5.73
8973;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Niet stedelijk;2021;0.34;5.28
8974;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Niet stedelijk;2022;0.33;5.46
8975;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Ondergrens 95%-interval;Niet stedelijk;2023;0.36;6.15
8976;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Nederland;2018;0.39;6.99
8977;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Nederland;2019;0.4;7.39
8978;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Nederland;2020;0.39;7.42
8979;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Nederland;2021;0.4;7.75
8980;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Nederland;2022;0.41;7.8
8981;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Nederland;2023;0.41;7.95
8982;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Noord-Nederland (LD);2018;0.39;6.92
8983;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Noord-Nederland (LD);2019;0.4;7.41
8984;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Noord-Nederland (LD);2020;0.41;7.7
8985;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Noord-Nederland (LD);2021;0.41;10.83
8986;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Noord-Nederland (LD);2022;0.39;7.67
8987;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Noord-Nederland (LD);2023;0.43;7.91
8988;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Oost-Nederland (LD);2018;0.39;6.86
8989;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Oost-Nederland (LD);2019;0.42;7.2
8990;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Oost-Nederland (LD);2020;0.39;7.55
8991;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Oost-Nederland (LD);2021;0.41;8.11
8992;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Oost-Nederland (LD);2022;0.41;8.24
8993;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Oost-Nederland (LD);2023;0.41;8.1
8994;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;West-Nederland (LD);2018;0.4;7.14
8995;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;West-Nederland (LD);2019;0.4;7.47
8996;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;West-Nederland (LD);2020;0.4;7.8
8997;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;West-Nederland (LD);2021;0.41;7.85
8998;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;West-Nederland (LD);2022;0.41;8.01
8999;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;West-Nederland (LD);2023;0.42;8.27
9000;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Zuid-Nederland (LD);2018;0.41;7.34
9001;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Zuid-Nederland (LD);2019;0.41;8.19
9002;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Zuid-Nederland (LD);2020;0.41;7.13
9003;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Zuid-Nederland (LD);2021;0.4;7.29
9004;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Zuid-Nederland (LD);2022;0.43;7.85
9005;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Zuid-Nederland (LD);2023;0.42;7.8
9006;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Groningen (PV);2018;0.41;6.78
9007;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Groningen (PV);2019;0.41;8.1
9008;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Groningen (PV);2020;0.44;7.95
9009;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Groningen (PV);2021;0.44;7.36
9010;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Groningen (PV);2022;0.39;7.44
9011;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Groningen (PV);2023;0.44;7.98
9012;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Fryslân (PV);2018;0.38;7.1
9013;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Fryslân (PV);2019;0.42;8.09
9014;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Fryslân (PV);2020;0.42;7.48
9015;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Fryslân (PV);2021;0.42;
9016;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Fryslân (PV);2022;0.42;7.5
9017;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Fryslân (PV);2023;0.43;7.88
9018;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Drenthe (PV);2018;0.45;8.34
9019;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Drenthe (PV);2019;0.44;7.03
9020;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Drenthe (PV);2020;0.43;9.83
9021;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Drenthe (PV);2021;0.41;7.59
9022;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Drenthe (PV);2022;0.38;10.15
9023;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Drenthe (PV);2023;0.48;9.6
9024;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Overijssel (PV);2018;0.4;6.66
9025;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Overijssel (PV);2019;0.43;6.79
9026;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Overijssel (PV);2020;0.39;7.07
9027;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Overijssel (PV);2021;0.41;9.17
9028;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Overijssel (PV);2022;0.41;9.86
9029;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Overijssel (PV);2023;0.41;7.73
9030;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Flevoland (PV);2018;0.41;7.37
9031;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Flevoland (PV);2019;0.45;7.43
9032;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Flevoland (PV);2020;0.42;14.32
9033;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Flevoland (PV);2021;0.44;7.5
9034;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Flevoland (PV);2022;0.45;8.63
9035;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Flevoland (PV);2023;0.45;8.72
9036;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Gelderland (PV);2018;0.39;7.17
9037;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Gelderland (PV);2019;0.43;7.73
9038;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Gelderland (PV);2020;0.39;7.04
9039;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Gelderland (PV);2021;0.42;8.24
9040;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Gelderland (PV);2022;0.41;7.77
9041;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Gelderland (PV);2023;0.42;8.62
9042;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Utrecht (PV);2018;0.41;7.06
9043;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Utrecht (PV);2019;0.4;8.02
9044;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Utrecht (PV);2020;0.39;8.17
9045;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Utrecht (PV);2021;0.41;7.32
9046;Afstand: 0 tot 1 km;Populatie: 6 jaar of ouder;Lopen;Bovengrens 95%-interval;Utrecht (PV);2022;0.42;7.51
