ID;Geslacht;Leeftijd;Regiokenmerken;Perioden;AnwUitkeringen_1
7255;Vrouwen;0 tot 15 jaar;Buitenland;2009 4e kwartaal;10
7256;Vrouwen;0 tot 15 jaar;Buitenland;2010 1e kwartaal;10
7257;Vrouwen;0 tot 15 jaar;Buitenland;2010 2e kwartaal;10
7258;Vrouwen;0 tot 15 jaar;Buitenland;2010 3e kwartaal;10
7259;Vrouwen;0 tot 15 jaar;Buitenland;2010 4e kwartaal;10
7260;Vrouwen;0 tot 15 jaar;Buitenland;2011 1e kwartaal;10
7261;Vrouwen;0 tot 15 jaar;Buitenland;2011 2e kwartaal;10
7262;Vrouwen;0 tot 15 jaar;Buitenland;2011 3e kwartaal;10
7263;Vrouwen;0 tot 15 jaar;Buitenland;2011 4e kwartaal;10
7264;Vrouwen;0 tot 15 jaar;Buitenland;2012 1e kwartaal;10
7265;Vrouwen;0 tot 15 jaar;Buitenland;2012 2e kwartaal;10
7266;Vrouwen;0 tot 15 jaar;Buitenland;2012 3e kwartaal;10
7267;Vrouwen;0 tot 15 jaar;Buitenland;2012 4e kwartaal;10
7268;Vrouwen;0 tot 15 jaar;Buitenland;2013 1e kwartaal;10
7269;Vrouwen;0 tot 15 jaar;Buitenland;2013 2e kwartaal;10
7270;Vrouwen;0 tot 15 jaar;Buitenland;2013 3e kwartaal;10
7271;Vrouwen;0 tot 15 jaar;Buitenland;2013 4e kwartaal;10
7272;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2008 1e kwartaal;30
7273;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2008 2e kwartaal;40
7274;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2008 3e kwartaal;30
7275;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2008 4e kwartaal;30
7276;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2009 1e kwartaal;30
7277;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2009 2e kwartaal;30
7278;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2009 3e kwartaal;30
7279;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2009 4e kwartaal;30
7280;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2010 1e kwartaal;30
7281;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2010 2e kwartaal;30
7282;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2010 3e kwartaal;30
7283;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2010 4e kwartaal;30
7284;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2011 1e kwartaal;30
7285;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2011 2e kwartaal;30
7286;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2011 3e kwartaal;30
7287;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2011 4e kwartaal;30
7288;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2012 1e kwartaal;30
7289;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2012 2e kwartaal;30
7290;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2012 3e kwartaal;30
7291;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2012 4e kwartaal;30
7292;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2013 1e kwartaal;30
7293;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2013 2e kwartaal;30
7294;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2013 3e kwartaal;30
7295;Vrouwen;0 tot 15 jaar;Noord-Nederland (LD);2013 4e kwartaal;30
7296;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2008 1e kwartaal;40
7297;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2008 2e kwartaal;40
7298;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2008 3e kwartaal;40
7299;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2008 4e kwartaal;40
7300;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2009 1e kwartaal;40
7301;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2009 2e kwartaal;40
7302;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2009 3e kwartaal;40
7303;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2009 4e kwartaal;40
7304;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2010 1e kwartaal;40
7305;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2010 2e kwartaal;40
7306;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2010 3e kwartaal;40
7307;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2010 4e kwartaal;40
7308;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2011 1e kwartaal;40
7309;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2011 2e kwartaal;40
7310;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2011 3e kwartaal;30
7311;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2011 4e kwartaal;40
7312;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2012 1e kwartaal;30
7313;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2012 2e kwartaal;30
7314;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2012 3e kwartaal;30
7315;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2012 4e kwartaal;30
7316;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2013 1e kwartaal;30
7317;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2013 2e kwartaal;30
7318;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2013 3e kwartaal;40
7319;Vrouwen;0 tot 15 jaar;Oost-Nederland (LD);2013 4e kwartaal;50
7320;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2008 1e kwartaal;130
7321;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2008 2e kwartaal;130
7322;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2008 3e kwartaal;130
7323;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2008 4e kwartaal;120
7324;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2009 1e kwartaal;120
7325;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2009 2e kwartaal;130
7326;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2009 3e kwartaal;120
7327;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2009 4e kwartaal;120
7328;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2010 1e kwartaal;120
7329;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2010 2e kwartaal;120
7330;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2010 3e kwartaal;130
7331;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2010 4e kwartaal;130
7332;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2011 1e kwartaal;130
7333;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2011 2e kwartaal;130
7334;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2011 3e kwartaal;130
7335;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2011 4e kwartaal;130
7336;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2012 1e kwartaal;130
7337;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2012 2e kwartaal;130
7338;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2012 3e kwartaal;130
7339;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2012 4e kwartaal;140
7340;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2013 1e kwartaal;140
7341;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2013 2e kwartaal;130
7342;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2013 3e kwartaal;130
7343;Vrouwen;0 tot 15 jaar;West-Nederland (LD);2013 4e kwartaal;130
7344;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2008 1e kwartaal;40
7345;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2008 2e kwartaal;40
7346;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2008 3e kwartaal;50
7347;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2008 4e kwartaal;50
7348;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2009 1e kwartaal;50
7349;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2009 2e kwartaal;50
7350;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2009 3e kwartaal;50
7351;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2009 4e kwartaal;50
7352;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2010 1e kwartaal;50
7353;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2010 2e kwartaal;60
7354;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2010 3e kwartaal;60
7355;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2010 4e kwartaal;60
7356;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2011 1e kwartaal;60
7357;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2011 2e kwartaal;60
7358;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2011 3e kwartaal;60
7359;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2011 4e kwartaal;60
7360;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2012 1e kwartaal;60
7361;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2012 2e kwartaal;60
7362;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2012 3e kwartaal;60
7363;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2012 4e kwartaal;60
7364;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2013 1e kwartaal;50
7365;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2013 2e kwartaal;50
7366;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2013 3e kwartaal;50
7367;Vrouwen;0 tot 15 jaar;Zuid-Nederland (LD);2013 4e kwartaal;50
7368;Vrouwen;0 tot 15 jaar;Groningen (PV);2008 1e kwartaal;10
7369;Vrouwen;0 tot 15 jaar;Groningen (PV);2008 2e kwartaal;10
7370;Vrouwen;0 tot 15 jaar;Groningen (PV);2008 3e kwartaal;10
7371;Vrouwen;0 tot 15 jaar;Groningen (PV);2008 4e kwartaal;10
7372;Vrouwen;0 tot 15 jaar;Groningen (PV);2009 1e kwartaal;10
7373;Vrouwen;0 tot 15 jaar;Groningen (PV);2009 2e kwartaal;10
7374;Vrouwen;0 tot 15 jaar;Groningen (PV);2009 3e kwartaal;10
7375;Vrouwen;0 tot 15 jaar;Groningen (PV);2009 4e kwartaal;10
7376;Vrouwen;0 tot 15 jaar;Groningen (PV);2010 1e kwartaal;10
7377;Vrouwen;0 tot 15 jaar;Groningen (PV);2010 2e kwartaal;10
7378;Vrouwen;0 tot 15 jaar;Groningen (PV);2010 3e kwartaal;10
7379;Vrouwen;0 tot 15 jaar;Groningen (PV);2010 4e kwartaal;10
7380;Vrouwen;0 tot 15 jaar;Groningen (PV);2011 1e kwartaal;10
7381;Vrouwen;0 tot 15 jaar;Groningen (PV);2011 2e kwartaal;10
7382;Vrouwen;0 tot 15 jaar;Groningen (PV);2011 3e kwartaal;10
7383;Vrouwen;0 tot 15 jaar;Groningen (PV);2011 4e kwartaal;10
7384;Vrouwen;0 tot 15 jaar;Groningen (PV);2012 1e kwartaal;10
7385;Vrouwen;0 tot 15 jaar;Groningen (PV);2012 2e kwartaal;10
7386;Vrouwen;0 tot 15 jaar;Groningen (PV);2012 3e kwartaal;10
7387;Vrouwen;0 tot 15 jaar;Groningen (PV);2012 4e kwartaal;10
7388;Vrouwen;0 tot 15 jaar;Groningen (PV);2013 1e kwartaal;10
7389;Vrouwen;0 tot 15 jaar;Groningen (PV);2013 2e kwartaal;10
7390;Vrouwen;0 tot 15 jaar;Groningen (PV);2013 3e kwartaal;10
7391;Vrouwen;0 tot 15 jaar;Groningen (PV);2013 4e kwartaal;10
7392;Vrouwen;0 tot 15 jaar;Friesland (PV);2008 1e kwartaal;10
7393;Vrouwen;0 tot 15 jaar;Friesland (PV);2008 2e kwartaal;20
7394;Vrouwen;0 tot 15 jaar;Friesland (PV);2008 3e kwartaal;10
7395;Vrouwen;0 tot 15 jaar;Friesland (PV);2008 4e kwartaal;10
7396;Vrouwen;0 tot 15 jaar;Friesland (PV);2009 1e kwartaal;10
7397;Vrouwen;0 tot 15 jaar;Friesland (PV);2009 2e kwartaal;10
7398;Vrouwen;0 tot 15 jaar;Friesland (PV);2009 3e kwartaal;10
7399;Vrouwen;0 tot 15 jaar;Friesland (PV);2009 4e kwartaal;10
7400;Vrouwen;0 tot 15 jaar;Friesland (PV);2010 1e kwartaal;10
7401;Vrouwen;0 tot 15 jaar;Friesland (PV);2010 2e kwartaal;10
7402;Vrouwen;0 tot 15 jaar;Friesland (PV);2010 3e kwartaal;10
7403;Vrouwen;0 tot 15 jaar;Friesland (PV);2010 4e kwartaal;10
7404;Vrouwen;0 tot 15 jaar;Friesland (PV);2011 1e kwartaal;10
7405;Vrouwen;0 tot 15 jaar;Friesland (PV);2011 2e kwartaal;10
7406;Vrouwen;0 tot 15 jaar;Friesland (PV);2011 3e kwartaal;10
7407;Vrouwen;0 tot 15 jaar;Friesland (PV);2011 4e kwartaal;10
7408;Vrouwen;0 tot 15 jaar;Friesland (PV);2012 1e kwartaal;10
7409;Vrouwen;0 tot 15 jaar;Friesland (PV);2012 2e kwartaal;10
7410;Vrouwen;0 tot 15 jaar;Friesland (PV);2012 3e kwartaal;10
7411;Vrouwen;0 tot 15 jaar;Friesland (PV);2012 4e kwartaal;10
7412;Vrouwen;0 tot 15 jaar;Friesland (PV);2013 1e kwartaal;20
7413;Vrouwen;0 tot 15 jaar;Friesland (PV);2013 2e kwartaal;20
7414;Vrouwen;0 tot 15 jaar;Friesland (PV);2013 3e kwartaal;20
7415;Vrouwen;0 tot 15 jaar;Friesland (PV);2013 4e kwartaal;10
7416;Vrouwen;0 tot 15 jaar;Drenthe (PV);2008 1e kwartaal;10
7417;Vrouwen;0 tot 15 jaar;Drenthe (PV);2008 2e kwartaal;10
7418;Vrouwen;0 tot 15 jaar;Drenthe (PV);2008 3e kwartaal;10
7419;Vrouwen;0 tot 15 jaar;Drenthe (PV);2008 4e kwartaal;10
7420;Vrouwen;0 tot 15 jaar;Drenthe (PV);2009 1e kwartaal;10
7421;Vrouwen;0 tot 15 jaar;Drenthe (PV);2009 2e kwartaal;10
7422;Vrouwen;0 tot 15 jaar;Drenthe (PV);2009 3e kwartaal;10
7423;Vrouwen;0 tot 15 jaar;Drenthe (PV);2009 4e kwartaal;10
7424;Vrouwen;0 tot 15 jaar;Drenthe (PV);2010 1e kwartaal;10
7425;Vrouwen;0 tot 15 jaar;Drenthe (PV);2010 2e kwartaal;10
7426;Vrouwen;0 tot 15 jaar;Drenthe (PV);2010 3e kwartaal;10
7427;Vrouwen;0 tot 15 jaar;Drenthe (PV);2010 4e kwartaal;10
7428;Vrouwen;0 tot 15 jaar;Drenthe (PV);2011 1e kwartaal;10
7429;Vrouwen;0 tot 15 jaar;Drenthe (PV);2011 2e kwartaal;10
7430;Vrouwen;0 tot 15 jaar;Drenthe (PV);2011 3e kwartaal;10
7431;Vrouwen;0 tot 15 jaar;Drenthe (PV);2011 4e kwartaal;10
7432;Vrouwen;0 tot 15 jaar;Drenthe (PV);2012 1e kwartaal;10
7433;Vrouwen;0 tot 15 jaar;Drenthe (PV);2012 2e kwartaal;10
7434;Vrouwen;0 tot 15 jaar;Drenthe (PV);2012 3e kwartaal;10
7435;Vrouwen;0 tot 15 jaar;Drenthe (PV);2012 4e kwartaal;10
7436;Vrouwen;0 tot 15 jaar;Drenthe (PV);2013 1e kwartaal;10
7437;Vrouwen;0 tot 15 jaar;Drenthe (PV);2013 2e kwartaal;10
7438;Vrouwen;0 tot 15 jaar;Drenthe (PV);2013 3e kwartaal;10
7439;Vrouwen;0 tot 15 jaar;Drenthe (PV);2013 4e kwartaal;10
7440;Vrouwen;0 tot 15 jaar;Overijssel (PV);2008 1e kwartaal;10
7441;Vrouwen;0 tot 15 jaar;Overijssel (PV);2008 2e kwartaal;10
7442;Vrouwen;0 tot 15 jaar;Overijssel (PV);2008 3e kwartaal;10
7443;Vrouwen;0 tot 15 jaar;Overijssel (PV);2008 4e kwartaal;10
7444;Vrouwen;0 tot 15 jaar;Overijssel (PV);2009 1e kwartaal;10
7445;Vrouwen;0 tot 15 jaar;Overijssel (PV);2009 2e kwartaal;10
7446;Vrouwen;0 tot 15 jaar;Overijssel (PV);2009 3e kwartaal;10
7447;Vrouwen;0 tot 15 jaar;Overijssel (PV);2009 4e kwartaal;10
7448;Vrouwen;0 tot 15 jaar;Overijssel (PV);2010 1e kwartaal;10
7449;Vrouwen;0 tot 15 jaar;Overijssel (PV);2010 2e kwartaal;10
7450;Vrouwen;0 tot 15 jaar;Overijssel (PV);2010 3e kwartaal;10
7451;Vrouwen;0 tot 15 jaar;Overijssel (PV);2010 4e kwartaal;10
7452;Vrouwen;0 tot 15 jaar;Overijssel (PV);2011 1e kwartaal;10
7453;Vrouwen;0 tot 15 jaar;Overijssel (PV);2011 2e kwartaal;10
7454;Vrouwen;0 tot 15 jaar;Overijssel (PV);2011 3e kwartaal;10
7455;Vrouwen;0 tot 15 jaar;Overijssel (PV);2011 4e kwartaal;10
7456;Vrouwen;0 tot 15 jaar;Overijssel (PV);2012 1e kwartaal;10
7457;Vrouwen;0 tot 15 jaar;Overijssel (PV);2012 2e kwartaal;10
7458;Vrouwen;0 tot 15 jaar;Overijssel (PV);2012 3e kwartaal;10
7459;Vrouwen;0 tot 15 jaar;Overijssel (PV);2012 4e kwartaal;10
7460;Vrouwen;0 tot 15 jaar;Overijssel (PV);2013 1e kwartaal;10
7461;Vrouwen;0 tot 15 jaar;Overijssel (PV);2013 2e kwartaal;10
7462;Vrouwen;0 tot 15 jaar;Overijssel (PV);2013 3e kwartaal;10
7463;Vrouwen;0 tot 15 jaar;Overijssel (PV);2013 4e kwartaal;10
7464;Vrouwen;0 tot 15 jaar;Flevoland (PV);2008 1e kwartaal;10
7465;Vrouwen;0 tot 15 jaar;Flevoland (PV);2008 2e kwartaal;10
7466;Vrouwen;0 tot 15 jaar;Flevoland (PV);2008 3e kwartaal;10
7467;Vrouwen;0 tot 15 jaar;Flevoland (PV);2008 4e kwartaal;10
7468;Vrouwen;0 tot 15 jaar;Flevoland (PV);2009 1e kwartaal;10
7469;Vrouwen;0 tot 15 jaar;Flevoland (PV);2009 2e kwartaal;10
7470;Vrouwen;0 tot 15 jaar;Flevoland (PV);2009 3e kwartaal;10
7471;Vrouwen;0 tot 15 jaar;Flevoland (PV);2009 4e kwartaal;10
7472;Vrouwen;0 tot 15 jaar;Flevoland (PV);2010 1e kwartaal;10
7473;Vrouwen;0 tot 15 jaar;Flevoland (PV);2010 2e kwartaal;10
7474;Vrouwen;0 tot 15 jaar;Flevoland (PV);2010 3e kwartaal;10
7475;Vrouwen;0 tot 15 jaar;Flevoland (PV);2010 4e kwartaal;10
7476;Vrouwen;0 tot 15 jaar;Flevoland (PV);2011 1e kwartaal;10
7477;Vrouwen;0 tot 15 jaar;Flevoland (PV);2011 2e kwartaal;10
7478;Vrouwen;0 tot 15 jaar;Flevoland (PV);2011 3e kwartaal;10
7479;Vrouwen;0 tot 15 jaar;Flevoland (PV);2011 4e kwartaal;10
7480;Vrouwen;0 tot 15 jaar;Flevoland (PV);2012 1e kwartaal;10
7481;Vrouwen;0 tot 15 jaar;Flevoland (PV);2012 2e kwartaal;10
7482;Vrouwen;0 tot 15 jaar;Flevoland (PV);2012 3e kwartaal;10
7483;Vrouwen;0 tot 15 jaar;Flevoland (PV);2012 4e kwartaal;10
7484;Vrouwen;0 tot 15 jaar;Flevoland (PV);2013 1e kwartaal;10
7485;Vrouwen;0 tot 15 jaar;Flevoland (PV);2013 2e kwartaal;10
7486;Vrouwen;0 tot 15 jaar;Flevoland (PV);2013 3e kwartaal;20
7487;Vrouwen;0 tot 15 jaar;Flevoland (PV);2013 4e kwartaal;20
7488;Vrouwen;0 tot 15 jaar;Gelderland (PV);2008 1e kwartaal;30
7489;Vrouwen;0 tot 15 jaar;Gelderland (PV);2008 2e kwartaal;30
7490;Vrouwen;0 tot 15 jaar;Gelderland (PV);2008 3e kwartaal;30
7491;Vrouwen;0 tot 15 jaar;Gelderland (PV);2008 4e kwartaal;30
7492;Vrouwen;0 tot 15 jaar;Gelderland (PV);2009 1e kwartaal;30
7493;Vrouwen;0 tot 15 jaar;Gelderland (PV);2009 2e kwartaal;30
7494;Vrouwen;0 tot 15 jaar;Gelderland (PV);2009 3e kwartaal;20
7495;Vrouwen;0 tot 15 jaar;Gelderland (PV);2009 4e kwartaal;20
7496;Vrouwen;0 tot 15 jaar;Gelderland (PV);2010 1e kwartaal;20
7497;Vrouwen;0 tot 15 jaar;Gelderland (PV);2010 2e kwartaal;20
7498;Vrouwen;0 tot 15 jaar;Gelderland (PV);2010 3e kwartaal;20
7499;Vrouwen;0 tot 15 jaar;Gelderland (PV);2010 4e kwartaal;20
7500;Vrouwen;0 tot 15 jaar;Gelderland (PV);2011 1e kwartaal;20
7501;Vrouwen;0 tot 15 jaar;Gelderland (PV);2011 2e kwartaal;20
7502;Vrouwen;0 tot 15 jaar;Gelderland (PV);2011 3e kwartaal;20
7503;Vrouwen;0 tot 15 jaar;Gelderland (PV);2011 4e kwartaal;20
7504;Vrouwen;0 tot 15 jaar;Gelderland (PV);2012 1e kwartaal;20
7505;Vrouwen;0 tot 15 jaar;Gelderland (PV);2012 2e kwartaal;10
7506;Vrouwen;0 tot 15 jaar;Gelderland (PV);2012 3e kwartaal;10
7507;Vrouwen;0 tot 15 jaar;Gelderland (PV);2012 4e kwartaal;20
7508;Vrouwen;0 tot 15 jaar;Gelderland (PV);2013 1e kwartaal;20
7509;Vrouwen;0 tot 15 jaar;Gelderland (PV);2013 2e kwartaal;20
7510;Vrouwen;0 tot 15 jaar;Gelderland (PV);2013 3e kwartaal;20
7511;Vrouwen;0 tot 15 jaar;Gelderland (PV);2013 4e kwartaal;20
7512;Vrouwen;0 tot 15 jaar;Utrecht (PV);2008 1e kwartaal;10
7513;Vrouwen;0 tot 15 jaar;Utrecht (PV);2008 2e kwartaal;10
7514;Vrouwen;0 tot 15 jaar;Utrecht (PV);2008 3e kwartaal;10
7515;Vrouwen;0 tot 15 jaar;Utrecht (PV);2008 4e kwartaal;10
7516;Vrouwen;0 tot 15 jaar;Utrecht (PV);2009 1e kwartaal;10
7517;Vrouwen;0 tot 15 jaar;Utrecht (PV);2009 2e kwartaal;20
7518;Vrouwen;0 tot 15 jaar;Utrecht (PV);2009 3e kwartaal;10
7519;Vrouwen;0 tot 15 jaar;Utrecht (PV);2009 4e kwartaal;20
7520;Vrouwen;0 tot 15 jaar;Utrecht (PV);2010 1e kwartaal;20
7521;Vrouwen;0 tot 15 jaar;Utrecht (PV);2010 2e kwartaal;20
7522;Vrouwen;0 tot 15 jaar;Utrecht (PV);2010 3e kwartaal;20
7523;Vrouwen;0 tot 15 jaar;Utrecht (PV);2010 4e kwartaal;20
7524;Vrouwen;0 tot 15 jaar;Utrecht (PV);2011 1e kwartaal;20
7525;Vrouwen;0 tot 15 jaar;Utrecht (PV);2011 2e kwartaal;20
7526;Vrouwen;0 tot 15 jaar;Utrecht (PV);2011 3e kwartaal;20
7527;Vrouwen;0 tot 15 jaar;Utrecht (PV);2011 4e kwartaal;20
7528;Vrouwen;0 tot 15 jaar;Utrecht (PV);2012 1e kwartaal;10
7529;Vrouwen;0 tot 15 jaar;Utrecht (PV);2012 2e kwartaal;20
7530;Vrouwen;0 tot 15 jaar;Utrecht (PV);2012 3e kwartaal;10
7531;Vrouwen;0 tot 15 jaar;Utrecht (PV);2012 4e kwartaal;20
7532;Vrouwen;0 tot 15 jaar;Utrecht (PV);2013 1e kwartaal;10
7533;Vrouwen;0 tot 15 jaar;Utrecht (PV);2013 2e kwartaal;10
7534;Vrouwen;0 tot 15 jaar;Utrecht (PV);2013 3e kwartaal;10
7535;Vrouwen;0 tot 15 jaar;Utrecht (PV);2013 4e kwartaal;10
7536;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2008 1e kwartaal;40
7537;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2008 2e kwartaal;40
7538;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2008 3e kwartaal;40
7539;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2008 4e kwartaal;40
7540;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2009 1e kwartaal;40
7541;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2009 2e kwartaal;40
7542;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2009 3e kwartaal;40
7543;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2009 4e kwartaal;40
7544;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2010 1e kwartaal;40
7545;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2010 2e kwartaal;40
7546;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2010 3e kwartaal;40
7547;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2010 4e kwartaal;40
7548;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2011 1e kwartaal;40
7549;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2011 2e kwartaal;40
7550;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2011 3e kwartaal;30
7551;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2011 4e kwartaal;40
7552;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2012 1e kwartaal;40
7553;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2012 2e kwartaal;40
7554;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2012 3e kwartaal;40
7555;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2012 4e kwartaal;40
7556;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2013 1e kwartaal;40
7557;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2013 2e kwartaal;40
7558;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2013 3e kwartaal;40
7559;Vrouwen;0 tot 15 jaar;Noord-Holland (PV);2013 4e kwartaal;40
7560;Vrouwen;0 tot 15 jaar;Zuid-Holland (PV);2008 1e kwartaal;80
7561;Vrouwen;0 tot 15 jaar;Zuid-Holland (PV);2008 2e kwartaal;70
7562;Vrouwen;0 tot 15 jaar;Zuid-Holland (PV);2008 3e kwartaal;70
7563;Vrouwen;0 tot 15 jaar;Zuid-Holland (PV);2008 4e kwartaal;70
7564;Vrouwen;0 tot 15 jaar;Zuid-Holland (PV);2009 1e kwartaal;60
7565;Vrouwen;0 tot 15 jaar;Zuid-Holland (PV);2009 2e kwartaal;70
7566;Vrouwen;0 tot 15 jaar;Zuid-Holland (PV);2009 3e kwartaal;60
7567;Vrouwen;0 tot 15 jaar;Zuid-Holland (PV);2009 4e kwartaal;60
7568;Vrouwen;0 tot 15 jaar;Zuid-Holland (PV);2010 1e kwartaal;70
7569;Vrouwen;0 tot 15 jaar;Zuid-Holland (PV);2010 2e kwartaal;70
7570;Vrouwen;0 tot 15 jaar;Zuid-Holland (PV);2010 3e kwartaal;70
7571;Vrouwen;0 tot 15 jaar;Zuid-Holland (PV);2010 4e kwartaal;70
7572;Vrouwen;0 tot 15 jaar;Zuid-Holland (PV);2011 1e kwartaal;70
