ID;Geslacht;Onderwijssoort;SoortDiploma;Opleidingsvorm;Migratieachtergrond;Perioden;Gediplomeerden_1
9703;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2015/'16;
9704;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2016/'17;
9705;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2017/'18;
9706;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2018/'19;
9707;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2019/'20;
9708;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2020/'21;
9709;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Turkije;2002/'03;
9710;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Turkije;2003/'04;
9711;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Turkije;2004/'05;
9712;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Turkije;2005/'06;
9713;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Turkije;2006/'07;
9714;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Turkije;2007/'08;
9715;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Turkije;2008/'09;
9716;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Turkije;2009/'10;
9717;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Turkije;2010/'11;
9718;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Turkije;2011/'12;
9719;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Turkije;2012/'13;
9720;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Turkije;2013/'14;
9721;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Turkije;2014/'15;
9722;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Turkije;2015/'16;
9723;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Turkije;2016/'17;
9724;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Turkije;2017/'18;
9725;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Turkije;2018/'19;
9726;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Turkije;2019/'20;
9727;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Turkije;2020/'21;
9728;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Marokko;2002/'03;
9729;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Marokko;2003/'04;
9730;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Marokko;2004/'05;
9731;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Marokko;2005/'06;
9732;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Marokko;2006/'07;
9733;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Marokko;2007/'08;
9734;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Marokko;2008/'09;
9735;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Marokko;2009/'10;
9736;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Marokko;2010/'11;
9737;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Marokko;2011/'12;
9738;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Marokko;2012/'13;
9739;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Marokko;2013/'14;
9740;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Marokko;2014/'15;
9741;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Marokko;2015/'16;
9742;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Marokko;2016/'17;
9743;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Marokko;2017/'18;
9744;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Marokko;2018/'19;
9745;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Marokko;2019/'20;
9746;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Marokko;2020/'21;
9747;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Suriname;2002/'03;
9748;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Suriname;2003/'04;
9749;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Suriname;2004/'05;
9750;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Suriname;2005/'06;
9751;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Suriname;2006/'07;
9752;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Suriname;2007/'08;
9753;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Suriname;2008/'09;
9754;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Suriname;2009/'10;
9755;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Suriname;2010/'11;
9756;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Suriname;2011/'12;
9757;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Suriname;2012/'13;
9758;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Suriname;2013/'14;
9759;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Suriname;2014/'15;
9760;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Suriname;2015/'16;
9761;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Suriname;2016/'17;
9762;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Suriname;2017/'18;
9763;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Suriname;2018/'19;
9764;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Suriname;2019/'20;
9765;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Suriname;2020/'21;
9766;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2002/'03;
9767;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2003/'04;
9768;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2004/'05;
9769;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2005/'06;
9770;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2006/'07;
9771;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2007/'08;
9772;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2008/'09;
9773;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2009/'10;
9774;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2010/'11;
9775;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2011/'12;
9776;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2012/'13;
9777;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2013/'14;
9778;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2014/'15;
9779;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2015/'16;
9780;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2016/'17;
9781;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2017/'18;
9782;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2018/'19;
9783;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2019/'20;
9784;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2020/'21;
9785;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2002/'03;
9786;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2003/'04;
9787;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2004/'05;
9788;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2005/'06;
9789;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2006/'07;
9790;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2007/'08;
9791;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2008/'09;
9792;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2009/'10;
9793;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2010/'11;
9794;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2011/'12;
9795;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2012/'13;
9796;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2013/'14;
9797;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2014/'15;
9798;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2015/'16;
9799;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2016/'17;
9800;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2017/'18;
9801;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2018/'19;
9802;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2019/'20;
9803;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2020/'21;
9804;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Onbekende migratieachtergrond;2002/'03;
9805;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Onbekende migratieachtergrond;2003/'04;
9806;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Onbekende migratieachtergrond;2004/'05;
9807;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Onbekende migratieachtergrond;2005/'06;
9808;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Onbekende migratieachtergrond;2006/'07;
9809;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Onbekende migratieachtergrond;2007/'08;
9810;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Onbekende migratieachtergrond;2008/'09;
9811;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Onbekende migratieachtergrond;2009/'10;
9812;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Onbekende migratieachtergrond;2010/'11;
9813;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Onbekende migratieachtergrond;2011/'12;
9814;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Onbekende migratieachtergrond;2012/'13;
9815;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Onbekende migratieachtergrond;2013/'14;
9816;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Onbekende migratieachtergrond;2014/'15;
9817;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Onbekende migratieachtergrond;2015/'16;
9818;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Onbekende migratieachtergrond;2016/'17;
9819;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Onbekende migratieachtergrond;2017/'18;
9820;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Onbekende migratieachtergrond;2018/'19;
9821;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Onbekende migratieachtergrond;2019/'20;
9822;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Voltijd;Onbekende migratieachtergrond;2020/'21;
9823;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Totaal;2002/'03;
9824;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Totaal;2003/'04;
9825;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Totaal;2004/'05;
9826;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Totaal;2005/'06;
9827;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Totaal;2006/'07;
9828;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Totaal;2007/'08;
9829;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Totaal;2008/'09;
9830;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Totaal;2009/'10;
9831;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Totaal;2010/'11;
9832;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Totaal;2011/'12;
9833;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Totaal;2012/'13;
9834;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Totaal;2013/'14;
9835;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Totaal;2014/'15;
9836;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Totaal;2015/'16;
9837;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Totaal;2016/'17;
9838;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Totaal;2017/'18;
9839;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Totaal;2018/'19;
9840;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Totaal;2019/'20;
9841;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Totaal;2020/'21;
9842;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Nederlandse achtergrond;2002/'03;
9843;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Nederlandse achtergrond;2003/'04;
9844;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Nederlandse achtergrond;2004/'05;
9845;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Nederlandse achtergrond;2005/'06;
9846;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Nederlandse achtergrond;2006/'07;
9847;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Nederlandse achtergrond;2007/'08;
9848;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Nederlandse achtergrond;2008/'09;
9849;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Nederlandse achtergrond;2009/'10;
9850;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Nederlandse achtergrond;2010/'11;
9851;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Nederlandse achtergrond;2011/'12;
9852;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Nederlandse achtergrond;2012/'13;
9853;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Nederlandse achtergrond;2013/'14;
9854;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Nederlandse achtergrond;2014/'15;
9855;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Nederlandse achtergrond;2015/'16;
9856;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Nederlandse achtergrond;2016/'17;
9857;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Nederlandse achtergrond;2017/'18;
9858;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Nederlandse achtergrond;2018/'19;
9859;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Nederlandse achtergrond;2019/'20;
9860;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Nederlandse achtergrond;2020/'21;
9861;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Met migratieachtergrond;2002/'03;
9862;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Met migratieachtergrond;2003/'04;
9863;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Met migratieachtergrond;2004/'05;
9864;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Met migratieachtergrond;2005/'06;
9865;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Met migratieachtergrond;2006/'07;
9866;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Met migratieachtergrond;2007/'08;
9867;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Met migratieachtergrond;2008/'09;
9868;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Met migratieachtergrond;2009/'10;
9869;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Met migratieachtergrond;2010/'11;
9870;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Met migratieachtergrond;2011/'12;
9871;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Met migratieachtergrond;2012/'13;
9872;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Met migratieachtergrond;2013/'14;
9873;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Met migratieachtergrond;2014/'15;
9874;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Met migratieachtergrond;2015/'16;
9875;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Met migratieachtergrond;2016/'17;
9876;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Met migratieachtergrond;2017/'18;
9877;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Met migratieachtergrond;2018/'19;
9878;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Met migratieachtergrond;2019/'20;
9879;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Met migratieachtergrond;2020/'21;
9880;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Westerse migratieachtergrond;2002/'03;
9881;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Westerse migratieachtergrond;2003/'04;
9882;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Westerse migratieachtergrond;2004/'05;
9883;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Westerse migratieachtergrond;2005/'06;
9884;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Westerse migratieachtergrond;2006/'07;
9885;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Westerse migratieachtergrond;2007/'08;
9886;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Westerse migratieachtergrond;2008/'09;
9887;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Westerse migratieachtergrond;2009/'10;
9888;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Westerse migratieachtergrond;2010/'11;
9889;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Westerse migratieachtergrond;2011/'12;
9890;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Westerse migratieachtergrond;2012/'13;
9891;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Westerse migratieachtergrond;2013/'14;
9892;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Westerse migratieachtergrond;2014/'15;
9893;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Westerse migratieachtergrond;2015/'16;
9894;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Westerse migratieachtergrond;2016/'17;
9895;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Westerse migratieachtergrond;2017/'18;
9896;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Westerse migratieachtergrond;2018/'19;
9897;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Westerse migratieachtergrond;2019/'20;
9898;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Westerse migratieachtergrond;2020/'21;
9899;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Niet-westerse migratieachtergrond;2002/'03;
9900;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Niet-westerse migratieachtergrond;2003/'04;
9901;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Niet-westerse migratieachtergrond;2004/'05;
9902;Mannen;Wetenschappelijk onderwijs;Hbo-associate degree;Deeltijd;Niet-westerse migratieachtergrond;2005/'06;
