ID;Geslacht;Migratieachtergrond;Cluster;Regiokenmerken;Perioden;LeerlingenOpSpecialeScholenTotaal_1;LeerlingenOpSpecialeScholenBasis_2;LeerlingenOpSpecialeScholenVO_3
9588;Mannen;Niet-westerse migratieachtergrond;Cluster 2;West-Nederland (LD);2018/'19;1346;1059;287
9589;Mannen;Niet-westerse migratieachtergrond;Cluster 2;West-Nederland (LD);2019/'20;1369;1092;277
9590;Mannen;Niet-westerse migratieachtergrond;Cluster 2;West-Nederland (LD);2020/'21;1383;1103;280
9591;Mannen;Niet-westerse migratieachtergrond;Cluster 2;West-Nederland (LD);2021/'22;1415;1139;276
9592;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Zuid-Nederland (LD);2011/'12;349;280;69
9593;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Zuid-Nederland (LD);2012/'13;362;288;74
9594;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Zuid-Nederland (LD);2013/'14;358;272;86
9595;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Zuid-Nederland (LD);2014/'15;341;254;87
9596;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Zuid-Nederland (LD);2015/'16;345;258;87
9597;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Zuid-Nederland (LD);2016/'17;346;256;90
9598;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Zuid-Nederland (LD);2017/'18;386;297;89
9599;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Zuid-Nederland (LD);2018/'19;414;339;75
9600;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Zuid-Nederland (LD);2019/'20;454;383;71
9601;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Zuid-Nederland (LD);2020/'21;525;451;74
9602;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Zuid-Nederland (LD);2021/'22;599;516;83
9603;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Niet in te delen (LD);2011/'12;1;1;0
9604;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Niet in te delen (LD);2012/'13;5;4;1
9605;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Niet in te delen (LD);2013/'14;5;5;0
9606;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Niet in te delen (LD);2014/'15;7;7;0
9607;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Niet in te delen (LD);2015/'16;2;2;0
9608;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Niet in te delen (LD);2016/'17;5;4;1
9609;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Niet in te delen (LD);2017/'18;3;2;1
9610;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Niet in te delen (LD);2018/'19;1;1;0
9611;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Niet in te delen (LD);2019/'20;1;1;0
9612;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Niet in te delen (LD);2020/'21;0;0;0
9613;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Niet in te delen (LD);2021/'22;7;7;0
9614;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Vier grootste gemeenten (G4);2011/'12;690;500;190
9615;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Vier grootste gemeenten (G4);2012/'13;709;512;197
9616;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Vier grootste gemeenten (G4);2013/'14;724;516;208
9617;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Vier grootste gemeenten (G4);2014/'15;719;523;196
9618;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Vier grootste gemeenten (G4);2015/'16;705;510;195
9619;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Vier grootste gemeenten (G4);2016/'17;677;488;189
9620;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Vier grootste gemeenten (G4);2017/'18;733;540;193
9621;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Vier grootste gemeenten (G4);2018/'19;749;563;186
9622;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Vier grootste gemeenten (G4);2019/'20;761;583;178
9623;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Vier grootste gemeenten (G4);2020/'21;759;580;179
9624;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Vier grootste gemeenten (G4);2021/'22;753;577;176
9625;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;403;310;93
9626;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;424;332;92
9627;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;446;339;107
9628;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;447;339;108
9629;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;472;366;106
9630;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;496;384;112
9631;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;556;448;108
9632;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;598;491;107
9633;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;635;523;112
9634;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;702;580;122
9635;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;724;597;127
9636;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten < 100 000 inwoners;2011/'12;675;537;138
9637;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten < 100 000 inwoners;2012/'13;696;553;143
9638;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten < 100 000 inwoners;2013/'14;706;545;161
9639;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten < 100 000 inwoners;2014/'15;697;538;159
9640;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten < 100 000 inwoners;2015/'16;693;542;151
9641;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten < 100 000 inwoners;2016/'17;687;532;155
9642;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten < 100 000 inwoners;2017/'18;764;612;152
9643;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten < 100 000 inwoners;2018/'19;844;700;144
9644;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten < 100 000 inwoners;2019/'20;907;765;142
9645;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten < 100 000 inwoners;2020/'21;944;798;146
9646;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Gemeenten < 100 000 inwoners;2021/'22;1036;877;159
9647;Mannen;Niet-westerse migratieachtergrond;Cluster 2;"Gemeenten; niet in te delen";2011/'12;1;1;0
9648;Mannen;Niet-westerse migratieachtergrond;Cluster 2;"Gemeenten; niet in te delen";2012/'13;5;4;1
9649;Mannen;Niet-westerse migratieachtergrond;Cluster 2;"Gemeenten; niet in te delen";2013/'14;5;5;0
9650;Mannen;Niet-westerse migratieachtergrond;Cluster 2;"Gemeenten; niet in te delen";2014/'15;7;7;0
9651;Mannen;Niet-westerse migratieachtergrond;Cluster 2;"Gemeenten; niet in te delen";2015/'16;2;2;0
9652;Mannen;Niet-westerse migratieachtergrond;Cluster 2;"Gemeenten; niet in te delen";2016/'17;5;4;1
9653;Mannen;Niet-westerse migratieachtergrond;Cluster 2;"Gemeenten; niet in te delen";2017/'18;3;2;1
9654;Mannen;Niet-westerse migratieachtergrond;Cluster 2;"Gemeenten; niet in te delen";2018/'19;1;1;0
9655;Mannen;Niet-westerse migratieachtergrond;Cluster 2;"Gemeenten; niet in te delen";2019/'20;1;1;0
9656;Mannen;Niet-westerse migratieachtergrond;Cluster 2;"Gemeenten; niet in te delen";2020/'21;0;0;0
9657;Mannen;Niet-westerse migratieachtergrond;Cluster 2;"Gemeenten; niet in te delen";2021/'22;7;7;0
9658;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Amsterdam;2011/'12;301;209;92
9659;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Amsterdam;2012/'13;316;220;96
9660;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Amsterdam;2013/'14;330;227;103
9661;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Amsterdam;2014/'15;325;227;98
9662;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Amsterdam;2015/'16;296;198;98
9663;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Amsterdam;2016/'17;276;174;102
9664;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Amsterdam;2017/'18;300;189;111
9665;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Amsterdam;2018/'19;310;202;108
9666;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Amsterdam;2019/'20;327;215;112
9667;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Amsterdam;2020/'21;336;223;113
9668;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Amsterdam;2021/'22;336;229;107
9669;Mannen;Niet-westerse migratieachtergrond;Cluster 2;'s-Gravenhage;2011/'12;132;106;26
9670;Mannen;Niet-westerse migratieachtergrond;Cluster 2;'s-Gravenhage;2012/'13;131;102;29
9671;Mannen;Niet-westerse migratieachtergrond;Cluster 2;'s-Gravenhage;2013/'14;123;97;26
9672;Mannen;Niet-westerse migratieachtergrond;Cluster 2;'s-Gravenhage;2014/'15;114;91;23
9673;Mannen;Niet-westerse migratieachtergrond;Cluster 2;'s-Gravenhage;2015/'16;115;96;19
9674;Mannen;Niet-westerse migratieachtergrond;Cluster 2;'s-Gravenhage;2016/'17;119;94;25
9675;Mannen;Niet-westerse migratieachtergrond;Cluster 2;'s-Gravenhage;2017/'18;128;106;22
9676;Mannen;Niet-westerse migratieachtergrond;Cluster 2;'s-Gravenhage;2018/'19;143;118;25
9677;Mannen;Niet-westerse migratieachtergrond;Cluster 2;'s-Gravenhage;2019/'20;150;129;21
9678;Mannen;Niet-westerse migratieachtergrond;Cluster 2;'s-Gravenhage;2020/'21;156;131;25
9679;Mannen;Niet-westerse migratieachtergrond;Cluster 2;'s-Gravenhage;2021/'22;162;137;25
9680;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Rotterdam;2011/'12;161;112;49
9681;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Rotterdam;2012/'13;163;116;47
9682;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Rotterdam;2013/'14;159;103;56
9683;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Rotterdam;2014/'15;167;115;52
9684;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Rotterdam;2015/'16;174;117;57
9685;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Rotterdam;2016/'17;156;114;42
9686;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Rotterdam;2017/'18;172;132;40
9687;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Rotterdam;2018/'19;165;133;32
9688;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Rotterdam;2019/'20;148;126;22
9689;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Rotterdam;2020/'21;119;104;15
9690;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Rotterdam;2021/'22;116;101;15
9691;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Utrecht;2011/'12;96;73;23
9692;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Utrecht;2012/'13;99;74;25
9693;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Utrecht;2013/'14;112;89;23
9694;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Utrecht;2014/'15;113;90;23
9695;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Utrecht;2015/'16;120;99;21
9696;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Utrecht;2016/'17;126;106;20
9697;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Utrecht;2017/'18;133;113;20
9698;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Utrecht;2018/'19;131;110;21
9699;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Utrecht;2019/'20;136;113;23
9700;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Utrecht;2020/'21;148;122;26
9701;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Utrecht;2021/'22;139;110;29
9702;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Nederland;2011/'12;8025;3586;4439
9703;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Nederland;2012/'13;8033;3545;4488
9704;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Nederland;2013/'14;8176;3354;4822
9705;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Nederland;2014/'15;8180;3339;4841
9706;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Nederland;2015/'16;7973;3290;4683
9707;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Nederland;2016/'17;8104;3358;4746
9708;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Nederland;2017/'18;8358;3599;4759
9709;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Nederland;2018/'19;8642;3872;4770
9710;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Nederland;2019/'20;9103;4227;4876
9711;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Nederland;2020/'21;9472;4399;5073
9712;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Nederland;2021/'22;9831;4752;5079
9713;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Noord-Nederland (LD);2011/'12;356;157;199
9714;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Noord-Nederland (LD);2012/'13;347;151;196
9715;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Noord-Nederland (LD);2013/'14;355;143;212
9716;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Noord-Nederland (LD);2014/'15;353;143;210
9717;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Noord-Nederland (LD);2015/'16;343;135;208
9718;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Noord-Nederland (LD);2016/'17;369;155;214
9719;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Noord-Nederland (LD);2017/'18;377;159;218
9720;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Noord-Nederland (LD);2018/'19;395;179;216
9721;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Noord-Nederland (LD);2019/'20;406;192;214
9722;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Noord-Nederland (LD);2020/'21;446;203;243
9723;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Noord-Nederland (LD);2021/'22;475;221;254
9724;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Oost-Nederland (LD);2011/'12;1640;587;1053
9725;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Oost-Nederland (LD);2012/'13;1704;567;1137
9726;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Oost-Nederland (LD);2013/'14;1677;547;1130
9727;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Oost-Nederland (LD);2014/'15;1599;520;1079
9728;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Oost-Nederland (LD);2015/'16;1499;517;982
9729;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Oost-Nederland (LD);2016/'17;1504;545;959
9730;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Oost-Nederland (LD);2017/'18;1532;569;963
9731;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Oost-Nederland (LD);2018/'19;1582;660;922
9732;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Oost-Nederland (LD);2019/'20;1654;725;929
9733;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Oost-Nederland (LD);2020/'21;1760;777;983
9734;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Oost-Nederland (LD);2021/'22;1890;861;1029
9735;Mannen;Niet-westerse migratieachtergrond;Overige clusters;West-Nederland (LD);2011/'12;4722;2248;2474
9736;Mannen;Niet-westerse migratieachtergrond;Overige clusters;West-Nederland (LD);2012/'13;4622;2207;2415
9737;Mannen;Niet-westerse migratieachtergrond;Overige clusters;West-Nederland (LD);2013/'14;4802;2100;2702
9738;Mannen;Niet-westerse migratieachtergrond;Overige clusters;West-Nederland (LD);2014/'15;4880;2088;2792
9739;Mannen;Niet-westerse migratieachtergrond;Overige clusters;West-Nederland (LD);2015/'16;4805;2063;2742
9740;Mannen;Niet-westerse migratieachtergrond;Overige clusters;West-Nederland (LD);2016/'17;4858;2060;2798
9741;Mannen;Niet-westerse migratieachtergrond;Overige clusters;West-Nederland (LD);2017/'18;5062;2261;2801
9742;Mannen;Niet-westerse migratieachtergrond;Overige clusters;West-Nederland (LD);2018/'19;5209;2366;2843
9743;Mannen;Niet-westerse migratieachtergrond;Overige clusters;West-Nederland (LD);2019/'20;5465;2558;2907
9744;Mannen;Niet-westerse migratieachtergrond;Overige clusters;West-Nederland (LD);2020/'21;5607;2632;2975
9745;Mannen;Niet-westerse migratieachtergrond;Overige clusters;West-Nederland (LD);2021/'22;5730;2785;2945
9746;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Zuid-Nederland (LD);2011/'12;1281;583;698
9747;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Zuid-Nederland (LD);2012/'13;1330;607;723
9748;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Zuid-Nederland (LD);2013/'14;1314;553;761
9749;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Zuid-Nederland (LD);2014/'15;1323;573;750
9750;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Zuid-Nederland (LD);2015/'16;1303;565;738
9751;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Zuid-Nederland (LD);2016/'17;1358;591;767
9752;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Zuid-Nederland (LD);2017/'18;1375;607;768
9753;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Zuid-Nederland (LD);2018/'19;1433;660;773
9754;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Zuid-Nederland (LD);2019/'20;1550;747;803
9755;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Zuid-Nederland (LD);2020/'21;1630;777;853
9756;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Zuid-Nederland (LD);2021/'22;1710;878;832
9757;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Niet in te delen (LD);2011/'12;26;11;15
9758;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Niet in te delen (LD);2012/'13;30;13;17
9759;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Niet in te delen (LD);2013/'14;28;11;17
9760;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Niet in te delen (LD);2014/'15;25;15;10
9761;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Niet in te delen (LD);2015/'16;23;10;13
9762;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Niet in te delen (LD);2016/'17;15;7;8
9763;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Niet in te delen (LD);2017/'18;12;3;9
9764;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Niet in te delen (LD);2018/'19;23;7;16
9765;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Niet in te delen (LD);2019/'20;28;5;23
9766;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Niet in te delen (LD);2020/'21;29;10;19
9767;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Niet in te delen (LD);2021/'22;26;7;19
9768;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Vier grootste gemeenten (G4);2011/'12;2692;1290;1402
9769;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Vier grootste gemeenten (G4);2012/'13;2576;1242;1334
9770;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Vier grootste gemeenten (G4);2013/'14;2602;1136;1466
9771;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Vier grootste gemeenten (G4);2014/'15;2575;1097;1478
9772;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Vier grootste gemeenten (G4);2015/'16;2534;1097;1437
9773;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Vier grootste gemeenten (G4);2016/'17;2585;1076;1509
9774;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Vier grootste gemeenten (G4);2017/'18;2664;1164;1500
9775;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Vier grootste gemeenten (G4);2018/'19;2663;1191;1472
9776;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Vier grootste gemeenten (G4);2019/'20;2742;1272;1470
9777;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Vier grootste gemeenten (G4);2020/'21;2801;1335;1466
9778;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Vier grootste gemeenten (G4);2021/'22;2789;1384;1405
9779;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;1754;780;974
9780;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;1865;793;1072
9781;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;1921;743;1178
9782;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;2068;817;1251
9783;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;2084;842;1242
9784;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;2099;855;1244
9785;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;2190;943;1247
9786;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;2323;1060;1263
9787;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;2442;1128;1314
9788;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;2596;1225;1371
9789;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;2737;1332;1405
9790;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Gemeenten < 100 000 inwoners;2011/'12;3553;1505;2048
9791;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Gemeenten < 100 000 inwoners;2012/'13;3562;1497;2065
9792;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Gemeenten < 100 000 inwoners;2013/'14;3625;1464;2161
9793;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Gemeenten < 100 000 inwoners;2014/'15;3512;1410;2102
9794;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Gemeenten < 100 000 inwoners;2015/'16;3332;1341;1991
9795;Mannen;Niet-westerse migratieachtergrond;Overige clusters;Gemeenten < 100 000 inwoners;2016/'17;3405;1420;1985
