ID;Geslacht;Leeftijd;Herkomstgroepering;RegioS;Perioden;VoortdurendWerkzaamAfgelopen4Jaar_1;GedeeltelijkWerkzaamAfgelopen4Jaar_2;MeerDan3Jaar_3;MeerDan2JaarTotEnMet3Jaar_4;MeerDan1JaarTotEnMet2Jaar_5;Minimaal1MaandTotEnMet1Jaar_6;k_0Maanden_7;k_1Maand_8;k_2Maanden_9;k_3Tot6Maanden_10;k_6MaandenTot1Jaar_11;k_1Tot2Jaar_12;k_2Tot3Jaar_13;k_3Tot4Jaar_14;NietWerkzaamAfgelopen4Jaar_15
9510;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen (L.);2010;600;500;100;100;100;100;200;0;0;0;0;100;0;0;700
9511;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen (L.);2011;600;400;100;100;100;100;200;0;0;0;0;0;0;0;700
9512;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen (NH.);2004;1000;800;200;200;200;200;400;0;0;100;100;100;100;100;1200
9513;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen (NH.);2005;1000;800;200;200;200;200;400;0;0;100;100;100;100;100;1100
9514;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen (NH.);2006;1000;800;200;200;200;200;400;0;0;100;0;100;100;100;1100
9515;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen (NH.);2007;1000;800;200;200;200;200;400;0;0;100;100;100;100;0;1100
9516;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen (NH.);2008;1000;800;200;200;200;200;500;0;0;100;0;100;100;0;1100
9517;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen (NH.);2009;1000;800;200;200;200;200;500;0;0;100;100;100;100;100;1100
9518;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen (NH.);2010;1000;800;300;200;200;200;500;0;0;100;100;100;100;100;1100
9519;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen (NH.);2011;1000;800;300;200;200;200;500;0;0;100;100;100;100;0;1100
9520;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen op Zoom;2004;3400;3900;1000;900;900;1100;1800;100;100;400;300;600;300;200;3400
9521;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen op Zoom;2005;3500;3800;900;900;900;1100;1800;100;100;400;300;500;300;300;3400
9522;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen op Zoom;2006;3400;3900;900;1000;800;1200;2200;100;100;300;200;400;300;200;3400
9523;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen op Zoom;2007;3400;4100;1000;1000;900;1200;2500;200;100;300;300;400;200;200;3400
9524;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen op Zoom;2008;3600;4300;1100;1000;1000;1200;2500;300;200;400;300;400;200;200;3400
9525;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen op Zoom;2009;3600;4400;1300;1000;1000;1100;2300;200;100;400;400;500;300;200;3400
9526;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen op Zoom;2010;3700;4400;1200;1100;1000;1100;2200;200;100;400;300;600;400;200;3600
9527;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen op Zoom;2011;3900;4400;1200;1000;1000;1200;2400;200;100;400;300;500;300;300;3600
9528;Totaal mannen en vrouwen;Totaal;Allochtoon;Berkelland;2004;900;700;200;200;100;200;300;0;0;100;100;100;100;100;1100
9529;Totaal mannen en vrouwen;Totaal;Allochtoon;Berkelland;2005;900;700;200;200;100;200;400;0;0;100;0;100;100;100;1100
9530;Totaal mannen en vrouwen;Totaal;Allochtoon;Berkelland;2006;900;800;200;200;200;200;400;0;0;100;0;100;100;100;1100
9531;Totaal mannen en vrouwen;Totaal;Allochtoon;Berkelland;2007;900;800;200;200;200;200;400;0;0;0;0;100;100;0;1100
9532;Totaal mannen en vrouwen;Totaal;Allochtoon;Berkelland;2008;900;800;200;200;200;200;500;0;0;100;0;100;0;0;1100
9533;Totaal mannen en vrouwen;Totaal;Allochtoon;Berkelland;2009;900;800;200;200;200;200;400;0;0;0;100;100;100;0;1000
9534;Totaal mannen en vrouwen;Totaal;Allochtoon;Berkelland;2010;900;800;200;200;200;200;400;0;0;100;100;100;100;0;1000
9535;Totaal mannen en vrouwen;Totaal;Allochtoon;Berkelland;2011;900;700;200;200;200;200;400;0;0;0;0;100;100;100;1100
9536;Totaal mannen en vrouwen;Totaal;Allochtoon;Bernheze;2004;500;400;100;100;100;100;200;0;0;0;0;0;0;0;400
9537;Totaal mannen en vrouwen;Totaal;Allochtoon;Bernheze;2005;600;400;100;100;100;100;200;0;0;0;0;0;0;0;400
9538;Totaal mannen en vrouwen;Totaal;Allochtoon;Bernheze;2006;600;500;100;100;100;200;300;0;0;0;0;100;0;0;400
9539;Totaal mannen en vrouwen;Totaal;Allochtoon;Bernheze;2007;600;500;100;100;100;100;300;0;0;0;0;0;0;0;400
9540;Totaal mannen en vrouwen;Totaal;Allochtoon;Bernheze;2008;600;500;200;100;100;100;300;0;0;0;0;0;0;0;400
9541;Totaal mannen en vrouwen;Totaal;Allochtoon;Bernheze;2009;600;500;200;100;100;100;300;0;0;0;0;100;0;0;400
9542;Totaal mannen en vrouwen;Totaal;Allochtoon;Bernheze;2010;700;500;200;100;100;100;300;0;0;0;0;100;0;0;400
9543;Totaal mannen en vrouwen;Totaal;Allochtoon;Bernheze;2011;700;600;200;100;100;100;300;0;0;0;0;100;0;0;400
9544;Totaal mannen en vrouwen;Totaal;Allochtoon;Bernisse;2004;400;200;100;100;0;100;100;0;0;0;0;0;0;0;200
9545;Totaal mannen en vrouwen;Totaal;Allochtoon;Bernisse;2005;400;200;100;100;0;100;100;0;0;0;0;0;0;0;200
9546;Totaal mannen en vrouwen;Totaal;Allochtoon;Bernisse;2006;400;200;100;100;100;100;100;0;0;0;0;0;0;0;200
9547;Totaal mannen en vrouwen;Totaal;Allochtoon;Bernisse;2007;400;300;100;100;100;100;200;0;0;0;0;0;0;0;200
9548;Totaal mannen en vrouwen;Totaal;Allochtoon;Bernisse;2008;300;300;100;100;100;100;200;0;0;0;0;0;0;0;200
9549;Totaal mannen en vrouwen;Totaal;Allochtoon;Bernisse;2009;400;300;100;100;100;100;200;0;0;0;0;0;0;0;200
9550;Totaal mannen en vrouwen;Totaal;Allochtoon;Bernisse;2010;400;300;100;100;100;100;200;0;0;0;0;0;0;0;200
9551;Totaal mannen en vrouwen;Totaal;Allochtoon;Bernisse;2011;400;300;100;100;100;100;200;0;0;0;0;0;0;0;200
9552;Totaal mannen en vrouwen;Totaal;Allochtoon;Best;2004;1100;900;300;200;200;200;400;0;0;100;100;100;100;100;900
9553;Totaal mannen en vrouwen;Totaal;Allochtoon;Best;2005;1200;800;200;200;200;200;400;0;0;100;0;100;100;100;900
9554;Totaal mannen en vrouwen;Totaal;Allochtoon;Best;2006;1200;900;200;200;200;200;500;0;0;100;0;100;100;100;900
9555;Totaal mannen en vrouwen;Totaal;Allochtoon;Best;2007;1200;900;300;200;200;300;600;0;0;100;100;100;100;100;900
9556;Totaal mannen en vrouwen;Totaal;Allochtoon;Best;2008;1200;1000;300;200;200;200;600;0;0;100;100;100;100;0;900
9557;Totaal mannen en vrouwen;Totaal;Allochtoon;Best;2009;1200;1000;300;200;200;200;600;0;0;100;100;100;100;100;1000
9558;Totaal mannen en vrouwen;Totaal;Allochtoon;Best;2010;1200;1000;300;200;200;200;500;0;0;100;100;100;100;0;1000
9559;Totaal mannen en vrouwen;Totaal;Allochtoon;Best;2011;1200;900;300;200;200;200;500;0;0;100;100;100;100;100;1000
9560;Totaal mannen en vrouwen;Totaal;Allochtoon;Beuningen;2004;900;700;200;200;100;200;300;0;0;0;100;100;100;0;600
9561;Totaal mannen en vrouwen;Totaal;Allochtoon;Beuningen;2005;1000;700;200;200;100;200;300;0;0;0;0;100;100;0;600
9562;Totaal mannen en vrouwen;Totaal;Allochtoon;Beuningen;2006;1000;700;200;200;200;200;400;0;0;0;0;100;100;0;700
9563;Totaal mannen en vrouwen;Totaal;Allochtoon;Beuningen;2007;900;700;200;200;200;200;400;0;0;0;0;100;0;0;700
9564;Totaal mannen en vrouwen;Totaal;Allochtoon;Beuningen;2008;1000;700;200;200;200;200;500;0;0;0;0;100;0;0;700
9565;Totaal mannen en vrouwen;Totaal;Allochtoon;Beuningen;2009;1000;700;200;200;100;100;500;0;0;0;0;100;0;0;700
9566;Totaal mannen en vrouwen;Totaal;Allochtoon;Beuningen;2010;1000;700;300;200;100;200;400;0;0;100;0;100;100;0;700
9567;Totaal mannen en vrouwen;Totaal;Allochtoon;Beuningen;2011;1000;700;200;200;100;200;400;0;0;100;100;100;100;0;700
9568;Totaal mannen en vrouwen;Totaal;Allochtoon;Beverwijk;2004;2200;1700;500;400;400;400;900;0;100;100;100;200;100;100;1700
9569;Totaal mannen en vrouwen;Totaal;Allochtoon;Beverwijk;2005;2300;1700;500;400;400;400;900;0;0;100;100;200;200;100;1700
9570;Totaal mannen en vrouwen;Totaal;Allochtoon;Beverwijk;2006;2300;1800;500;400;400;500;1100;100;0;100;100;100;100;100;1700
9571;Totaal mannen en vrouwen;Totaal;Allochtoon;Beverwijk;2007;2400;2000;600;500;400;500;1300;100;0;100;100;100;100;100;1700
9572;Totaal mannen en vrouwen;Totaal;Allochtoon;Beverwijk;2008;2600;2200;700;600;500;500;1400;100;100;200;100;200;100;100;1800
9573;Totaal mannen en vrouwen;Totaal;Allochtoon;Beverwijk;2009;2700;2400;900;600;500;500;1400;100;100;200;200;300;100;100;1800
9574;Totaal mannen en vrouwen;Totaal;Allochtoon;Beverwijk;2010;2800;2500;900;600;500;500;1400;100;100;200;200;300;200;100;1900
9575;Totaal mannen en vrouwen;Totaal;Allochtoon;Beverwijk;2011;2900;2500;900;700;500;500;1400;100;100;200;200;300;200;200;1900
9576;Totaal mannen en vrouwen;Totaal;Allochtoon;het Bildt;2004;100;200;0;0;0;100;100;0;0;0;0;0;0;0;300
9577;Totaal mannen en vrouwen;Totaal;Allochtoon;het Bildt;2005;100;200;0;0;0;100;100;0;0;0;0;0;0;0;300
9578;Totaal mannen en vrouwen;Totaal;Allochtoon;het Bildt;2006;100;200;0;0;0;100;100;0;0;0;0;0;0;0;300
9579;Totaal mannen en vrouwen;Totaal;Allochtoon;het Bildt;2007;100;200;0;0;0;100;100;0;0;0;0;0;0;0;300
9580;Totaal mannen en vrouwen;Totaal;Allochtoon;het Bildt;2008;100;200;100;0;0;100;100;0;0;0;0;0;0;0;400
9581;Totaal mannen en vrouwen;Totaal;Allochtoon;het Bildt;2009;200;200;100;0;0;100;100;0;0;0;0;0;0;0;400
9582;Totaal mannen en vrouwen;Totaal;Allochtoon;het Bildt;2010;200;200;100;0;0;100;100;0;0;0;0;0;0;0;400
9583;Totaal mannen en vrouwen;Totaal;Allochtoon;het Bildt;2011;200;200;100;0;0;100;100;0;0;0;0;0;0;0;300
9584;Totaal mannen en vrouwen;Totaal;Allochtoon;De Bilt;2004;1900;1400;400;400;300;300;700;0;0;100;100;200;100;100;1600
9585;Totaal mannen en vrouwen;Totaal;Allochtoon;De Bilt;2005;1900;1300;400;300;300;400;700;0;0;100;100;200;100;100;1600
9586;Totaal mannen en vrouwen;Totaal;Allochtoon;De Bilt;2006;1800;1400;400;400;300;400;800;0;0;100;100;200;100;100;1700
9587;Totaal mannen en vrouwen;Totaal;Allochtoon;De Bilt;2007;1800;1500;400;300;400;400;900;100;0;100;100;100;100;100;1600
9588;Totaal mannen en vrouwen;Totaal;Allochtoon;De Bilt;2008;1900;1600;400;400;300;400;1000;100;0;100;100;100;100;100;1600
9589;Totaal mannen en vrouwen;Totaal;Allochtoon;De Bilt;2009;1900;1600;500;400;300;400;900;0;0;100;100;200;100;100;1600
9590;Totaal mannen en vrouwen;Totaal;Allochtoon;De Bilt;2010;1900;1600;500;400;400;400;900;100;0;100;100;200;100;100;1700
9591;Totaal mannen en vrouwen;Totaal;Allochtoon;De Bilt;2011;2000;1600;500;400;300;400;1000;0;0;100;100;200;100;100;1700
9592;Totaal mannen en vrouwen;Totaal;Allochtoon;Binnenmaas;2004;700;500;100;100;100;100;200;0;0;0;0;100;0;0;500
9593;Totaal mannen en vrouwen;Totaal;Allochtoon;Binnenmaas;2005;700;500;100;100;100;100;200;0;0;0;0;100;0;0;500
9594;Totaal mannen en vrouwen;Totaal;Allochtoon;Binnenmaas;2006;700;500;100;100;100;200;300;0;0;0;0;100;100;0;600
9595;Totaal mannen en vrouwen;Totaal;Allochtoon;Binnenmaas;2007;700;600;100;100;100;200;300;0;0;0;0;0;100;0;600
9596;Totaal mannen en vrouwen;Totaal;Allochtoon;Binnenmaas;2008;800;600;100;100;100;200;300;0;0;0;0;100;0;0;600
9597;Totaal mannen en vrouwen;Totaal;Allochtoon;Binnenmaas;2009;800;600;200;100;100;100;300;0;0;0;0;100;0;0;600
9598;Totaal mannen en vrouwen;Totaal;Allochtoon;Binnenmaas;2010;700;600;200;100;100;100;300;0;0;0;0;100;0;0;600
9599;Totaal mannen en vrouwen;Totaal;Allochtoon;Binnenmaas;2011;800;500;200;100;100;200;300;0;0;0;0;100;100;0;700
9600;Totaal mannen en vrouwen;Totaal;Allochtoon;Bladel;2004;500;300;100;100;100;100;200;0;0;0;0;0;0;0;400
9601;Totaal mannen en vrouwen;Totaal;Allochtoon;Bladel;2005;500;300;100;100;100;100;200;0;0;0;0;0;0;0;400
9602;Totaal mannen en vrouwen;Totaal;Allochtoon;Bladel;2006;500;300;100;100;100;100;200;0;0;0;0;0;0;0;400
9603;Totaal mannen en vrouwen;Totaal;Allochtoon;Bladel;2007;500;300;100;100;100;100;200;0;0;0;0;0;0;0;400
9604;Totaal mannen en vrouwen;Totaal;Allochtoon;Bladel;2008;500;300;100;100;100;100;200;0;0;0;0;0;0;0;400
9605;Totaal mannen en vrouwen;Totaal;Allochtoon;Bladel;2009;500;400;100;100;100;100;200;0;0;0;0;0;0;0;400
9606;Totaal mannen en vrouwen;Totaal;Allochtoon;Bladel;2010;500;400;100;100;100;100;200;0;0;0;0;0;0;0;400
9607;Totaal mannen en vrouwen;Totaal;Allochtoon;Bladel;2011;600;400;100;100;100;100;300;0;0;0;0;0;0;0;400
9608;Totaal mannen en vrouwen;Totaal;Allochtoon;Blaricum;2004;400;300;100;100;100;100;200;0;0;0;0;100;0;0;400
9609;Totaal mannen en vrouwen;Totaal;Allochtoon;Blaricum;2005;400;300;100;100;100;100;200;0;0;0;0;0;0;0;400
9610;Totaal mannen en vrouwen;Totaal;Allochtoon;Blaricum;2006;400;400;100;100;100;100;200;0;0;0;0;0;0;0;400
9611;Totaal mannen en vrouwen;Totaal;Allochtoon;Blaricum;2007;400;400;100;100;100;100;200;0;0;0;0;100;0;0;400
9612;Totaal mannen en vrouwen;Totaal;Allochtoon;Blaricum;2008;400;400;100;100;100;100;200;0;0;0;0;0;0;0;500
9613;Totaal mannen en vrouwen;Totaal;Allochtoon;Blaricum;2009;400;400;100;100;100;100;200;0;0;0;0;100;0;0;500
9614;Totaal mannen en vrouwen;Totaal;Allochtoon;Blaricum;2010;400;400;100;100;100;100;200;0;0;0;0;0;0;0;500
9615;Totaal mannen en vrouwen;Totaal;Allochtoon;Blaricum;2011;400;400;100;100;100;100;200;0;0;0;0;0;0;0;400
9616;Totaal mannen en vrouwen;Totaal;Allochtoon;Bloemendaal;2004;1000;800;200;200;100;200;400;0;0;100;100;100;100;100;1100
9617;Totaal mannen en vrouwen;Totaal;Allochtoon;Bloemendaal;2005;1100;800;200;200;200;200;400;0;0;100;100;100;100;100;1100
9618;Totaal mannen en vrouwen;Totaal;Allochtoon;Bloemendaal;2006;1100;800;200;200;200;300;400;0;0;100;0;100;100;100;1100
9619;Totaal mannen en vrouwen;Totaal;Allochtoon;Bloemendaal;2007;1100;800;200;200;200;300;400;0;0;100;0;100;100;100;1100
9620;Totaal mannen en vrouwen;Totaal;Allochtoon;Bloemendaal;2008;1100;900;200;200;200;300;400;0;0;100;100;100;100;100;1100
9621;Totaal mannen en vrouwen;Totaal;Allochtoon;Bloemendaal;2009;1100;900;200;200;200;200;400;0;0;100;100;100;100;100;1100
9622;Totaal mannen en vrouwen;Totaal;Allochtoon;Bloemendaal;2010;1100;800;200;200;200;200;400;0;0;100;100;100;100;0;1200
9623;Totaal mannen en vrouwen;Totaal;Allochtoon;Bloemendaal;2011;1100;800;200;200;200;200;500;0;0;100;0;100;100;100;1100
9624;Totaal mannen en vrouwen;Totaal;Allochtoon;Boarnsterhim;2004;300;200;100;100;0;0;100;0;0;0;0;0;0;0;200
9625;Totaal mannen en vrouwen;Totaal;Allochtoon;Boarnsterhim;2005;300;200;100;100;0;100;100;0;0;0;0;0;0;0;200
9626;Totaal mannen en vrouwen;Totaal;Allochtoon;Boarnsterhim;2006;300;200;100;100;100;100;100;0;0;0;0;0;0;0;200
9627;Totaal mannen en vrouwen;Totaal;Allochtoon;Boarnsterhim;2007;300;200;100;100;100;100;100;0;0;0;0;0;0;0;200
9628;Totaal mannen en vrouwen;Totaal;Allochtoon;Boarnsterhim;2008;300;200;100;100;100;100;200;0;0;0;0;0;0;0;200
9629;Totaal mannen en vrouwen;Totaal;Allochtoon;Boarnsterhim;2009;300;300;100;100;100;100;200;0;0;0;0;0;0;0;200
9630;Totaal mannen en vrouwen;Totaal;Allochtoon;Boarnsterhim;2010;300;300;100;100;100;100;100;0;0;0;0;0;0;0;200
9631;Totaal mannen en vrouwen;Totaal;Allochtoon;Boarnsterhim;2011;300;300;100;100;100;0;200;0;0;0;0;0;0;0;300
9632;Totaal mannen en vrouwen;Totaal;Allochtoon;Bodegraven-Reeuwijk;2004;900;800;200;200;200;200;400;0;0;100;100;100;100;100;700
9633;Totaal mannen en vrouwen;Totaal;Allochtoon;Bodegraven-Reeuwijk;2005;900;800;200;200;200;200;400;0;0;100;0;100;100;100;700
9634;Totaal mannen en vrouwen;Totaal;Allochtoon;Bodegraven-Reeuwijk;2006;900;800;200;200;200;200;500;0;0;100;0;100;100;0;700
9635;Totaal mannen en vrouwen;Totaal;Allochtoon;Bodegraven-Reeuwijk;2007;900;800;200;200;200;200;500;0;0;100;0;100;100;100;700
9636;Totaal mannen en vrouwen;Totaal;Allochtoon;Bodegraven-Reeuwijk;2008;1000;900;200;200;200;200;500;0;0;100;0;100;0;0;700
9637;Totaal mannen en vrouwen;Totaal;Allochtoon;Bodegraven-Reeuwijk;2009;1000;900;300;200;200;200;500;0;0;100;100;100;0;0;700
9638;Totaal mannen en vrouwen;Totaal;Allochtoon;Bodegraven-Reeuwijk;2010;1000;900;300;200;200;200;500;0;0;100;100;100;100;0;700
9639;Totaal mannen en vrouwen;Totaal;Allochtoon;Bodegraven-Reeuwijk;2011;1000;900;300;200;200;200;500;0;0;100;100;100;100;0;800
9640;Totaal mannen en vrouwen;Totaal;Allochtoon;Boekel;2004;100;100;0;0;0;0;0;0;0;0;0;0;0;0;100
9641;Totaal mannen en vrouwen;Totaal;Allochtoon;Boekel;2005;100;100;0;0;0;0;0;0;0;0;0;0;0;0;100
9642;Totaal mannen en vrouwen;Totaal;Allochtoon;Boekel;2006;100;100;0;0;0;0;100;0;0;0;0;0;0;0;100
9643;Totaal mannen en vrouwen;Totaal;Allochtoon;Boekel;2007;100;100;0;0;0;0;100;0;0;0;0;0;0;0;100
9644;Totaal mannen en vrouwen;Totaal;Allochtoon;Boekel;2008;100;100;0;0;0;0;100;0;0;0;0;0;0;0;100
9645;Totaal mannen en vrouwen;Totaal;Allochtoon;Boekel;2009;100;100;0;0;0;0;100;0;0;0;0;0;0;0;100
9646;Totaal mannen en vrouwen;Totaal;Allochtoon;Boekel;2010;200;100;0;0;0;0;100;0;0;0;0;0;0;0;100
9647;Totaal mannen en vrouwen;Totaal;Allochtoon;Boekel;2011;200;100;100;0;0;0;100;0;0;0;0;0;0;0;100
9648;Totaal mannen en vrouwen;Totaal;Allochtoon;Ten Boer;2004;100;100;0;0;0;0;100;0;0;0;0;0;0;0;100
9649;Totaal mannen en vrouwen;Totaal;Allochtoon;Ten Boer;2005;100;100;0;0;0;0;100;0;0;0;0;0;0;0;100
9650;Totaal mannen en vrouwen;Totaal;Allochtoon;Ten Boer;2006;100;100;0;0;0;0;100;0;0;0;0;0;0;0;100
9651;Totaal mannen en vrouwen;Totaal;Allochtoon;Ten Boer;2007;200;100;0;0;0;0;100;0;0;0;0;0;0;0;100
9652;Totaal mannen en vrouwen;Totaal;Allochtoon;Ten Boer;2008;200;100;0;0;0;0;100;0;0;0;0;0;0;0;100
9653;Totaal mannen en vrouwen;Totaal;Allochtoon;Ten Boer;2009;200;100;0;0;0;0;100;0;0;0;0;0;0;0;100
9654;Totaal mannen en vrouwen;Totaal;Allochtoon;Ten Boer;2010;200;100;0;0;0;0;0;0;0;0;0;0;0;0;100
9655;Totaal mannen en vrouwen;Totaal;Allochtoon;Ten Boer;2011;200;100;0;0;0;0;100;0;0;0;0;0;0;0;100
9656;Totaal mannen en vrouwen;Totaal;Allochtoon;Borger-Odoorn;2004;300;300;100;100;100;100;100;0;0;0;0;100;0;0;400
9657;Totaal mannen en vrouwen;Totaal;Allochtoon;Borger-Odoorn;2005;300;300;100;100;100;100;100;0;0;0;0;0;0;0;400
9658;Totaal mannen en vrouwen;Totaal;Allochtoon;Borger-Odoorn;2006;300;300;100;100;100;100;200;0;0;0;0;0;0;0;400
9659;Totaal mannen en vrouwen;Totaal;Allochtoon;Borger-Odoorn;2007;300;300;100;100;100;100;200;0;0;0;0;0;0;0;400
9660;Totaal mannen en vrouwen;Totaal;Allochtoon;Borger-Odoorn;2008;400;300;100;100;100;100;200;0;0;0;0;0;0;0;400
9661;Totaal mannen en vrouwen;Totaal;Allochtoon;Borger-Odoorn;2009;400;300;100;100;100;100;200;0;0;0;0;0;0;0;400
9662;Totaal mannen en vrouwen;Totaal;Allochtoon;Borger-Odoorn;2010;400;300;100;100;100;100;200;0;0;0;0;0;0;0;400
9663;Totaal mannen en vrouwen;Totaal;Allochtoon;Borger-Odoorn;2011;400;300;100;100;100;100;200;0;0;0;0;0;0;0;400
9664;Totaal mannen en vrouwen;Totaal;Allochtoon;Borne;2004;600;500;100;100;100;100;200;0;0;100;0;100;0;0;800
9665;Totaal mannen en vrouwen;Totaal;Allochtoon;Borne;2005;600;400;100;100;100;100;200;0;0;0;0;100;100;0;800
9666;Totaal mannen en vrouwen;Totaal;Allochtoon;Borne;2006;600;500;100;100;100;100;200;0;0;0;0;0;0;0;800
9667;Totaal mannen en vrouwen;Totaal;Allochtoon;Borne;2007;600;500;100;100;100;100;300;0;0;0;0;0;0;0;800
9668;Totaal mannen en vrouwen;Totaal;Allochtoon;Borne;2008;600;500;100;100;100;200;300;0;0;0;0;100;0;0;800
9669;Totaal mannen en vrouwen;Totaal;Allochtoon;Borne;2009;600;600;200;100;100;200;300;0;0;0;0;100;100;0;800
9670;Totaal mannen en vrouwen;Totaal;Allochtoon;Borne;2010;600;600;200;100;100;200;300;0;0;0;0;100;0;0;900
9671;Totaal mannen en vrouwen;Totaal;Allochtoon;Borne;2011;600;600;200;100;100;100;300;0;0;0;0;100;100;0;800
9672;Totaal mannen en vrouwen;Totaal;Allochtoon;Borsele;2004;500;400;100;100;100;100;200;0;0;0;0;0;0;0;300
9673;Totaal mannen en vrouwen;Totaal;Allochtoon;Borsele;2005;500;400;100;100;100;100;200;0;0;0;0;0;0;0;300
9674;Totaal mannen en vrouwen;Totaal;Allochtoon;Borsele;2006;500;400;100;100;100;100;300;0;0;0;0;0;0;0;300
9675;Totaal mannen en vrouwen;Totaal;Allochtoon;Borsele;2007;500;500;200;100;100;100;300;0;0;0;0;0;0;0;300
9676;Totaal mannen en vrouwen;Totaal;Allochtoon;Borsele;2008;500;500;100;100;100;100;300;0;0;0;0;100;0;0;300
9677;Totaal mannen en vrouwen;Totaal;Allochtoon;Borsele;2009;500;500;200;100;100;100;300;0;0;0;0;0;0;0;300
9678;Totaal mannen en vrouwen;Totaal;Allochtoon;Borsele;2010;600;400;100;100;100;100;200;0;0;0;0;0;0;0;300
9679;Totaal mannen en vrouwen;Totaal;Allochtoon;Borsele;2011;600;400;100;100;100;100;200;0;0;0;0;0;0;0;300
9680;Totaal mannen en vrouwen;Totaal;Allochtoon;Boskoop;2004;500;400;100;100;100;100;200;0;0;0;0;100;0;0;400
9681;Totaal mannen en vrouwen;Totaal;Allochtoon;Boskoop;2005;500;400;100;100;100;100;300;0;0;0;0;100;0;0;400
9682;Totaal mannen en vrouwen;Totaal;Allochtoon;Boskoop;2006;500;500;100;100;100;100;300;0;0;0;0;0;0;0;400
9683;Totaal mannen en vrouwen;Totaal;Allochtoon;Boskoop;2007;500;500;100;100;100;100;300;0;0;0;0;0;0;0;400
9684;Totaal mannen en vrouwen;Totaal;Allochtoon;Boskoop;2008;600;500;100;100;100;100;300;0;0;0;0;0;0;0;400
9685;Totaal mannen en vrouwen;Totaal;Allochtoon;Boskoop;2009;600;500;200;100;100;100;300;0;0;0;0;100;0;0;400
9686;Totaal mannen en vrouwen;Totaal;Allochtoon;Boskoop;2010;600;500;200;100;100;100;300;0;0;0;0;0;0;0;400
9687;Totaal mannen en vrouwen;Totaal;Allochtoon;Boskoop;2011;600;600;200;100;100;100;300;0;0;0;0;100;0;0;500
9688;Totaal mannen en vrouwen;Totaal;Allochtoon;Boxmeer;2004;900;700;200;200;200;200;400;0;0;100;100;100;100;0;900
9689;Totaal mannen en vrouwen;Totaal;Allochtoon;Boxmeer;2005;800;700;200;200;100;200;300;0;0;100;100;100;100;100;900
9690;Totaal mannen en vrouwen;Totaal;Allochtoon;Boxmeer;2006;800;700;200;200;200;200;400;0;0;0;0;100;100;100;900
9691;Totaal mannen en vrouwen;Totaal;Allochtoon;Boxmeer;2007;800;700;200;200;100;200;400;0;0;100;0;100;100;100;900
9692;Totaal mannen en vrouwen;Totaal;Allochtoon;Boxmeer;2008;800;700;200;200;100;200;400;0;0;100;0;100;0;0;900
9693;Totaal mannen en vrouwen;Totaal;Allochtoon;Boxmeer;2009;800;700;200;200;100;200;400;0;0;100;0;100;0;0;1000
9694;Totaal mannen en vrouwen;Totaal;Allochtoon;Boxmeer;2010;800;700;200;200;200;200;300;0;0;100;0;100;100;0;1000
9695;Totaal mannen en vrouwen;Totaal;Allochtoon;Boxmeer;2011;800;700;200;200;200;200;400;0;0;100;0;100;100;100;900
9696;Totaal mannen en vrouwen;Totaal;Allochtoon;Boxtel;2004;1000;1000;300;300;200;200;500;0;0;100;100;100;100;100;800
9697;Totaal mannen en vrouwen;Totaal;Allochtoon;Boxtel;2005;1000;1000;300;300;200;300;500;0;0;100;100;100;100;100;800
9698;Totaal mannen en vrouwen;Totaal;Allochtoon;Boxtel;2006;1000;1000;300;200;200;300;600;0;0;100;0;100;100;100;900
9699;Totaal mannen en vrouwen;Totaal;Allochtoon;Boxtel;2007;1100;1100;300;300;200;300;700;0;0;100;0;100;100;100;900
9700;Totaal mannen en vrouwen;Totaal;Allochtoon;Boxtel;2008;1100;1100;300;300;200;300;700;0;0;100;100;100;100;0;800
9701;Totaal mannen en vrouwen;Totaal;Allochtoon;Boxtel;2009;1100;1100;300;300;200;300;600;0;0;100;100;100;100;0;900
9702;Totaal mannen en vrouwen;Totaal;Allochtoon;Boxtel;2010;1200;1100;300;300;200;300;600;0;0;100;100;100;100;0;900
9703;Totaal mannen en vrouwen;Totaal;Allochtoon;Boxtel;2011;1200;1100;300;300;200;300;600;0;0;100;100;100;100;100;900
9704;Totaal mannen en vrouwen;Totaal;Allochtoon;Breda;2004;9100;9500;2800;2300;2000;2400;4800;300;300;900;800;1200;700;600;7900
