ID;Geslacht;Leeftijd;Herkomst;BurgerlijkeStaat;SociaaleconomischeCategorie;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
7393;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Inactieve;2006;60450;6800.0;8100.0;31.0;6800.0;7100.0;27.0;64.0;13600.0;15200.0;58.0
7394;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Inactieve;2007;49600;7100.0;8400.0;34.0;7000.0;7400.0;30.0;63.0;14100.0;15800.0;64.0
7395;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Inactieve;2008;44600;7300.0;8700.0;34.0;7500.0;7900.0;31.0;65.0;14800.0;16600.0;65.0
7396;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Inactieve;2009;46950;7700.0;9100.0;35.0;7400.0;8000.0;31.0;63.0;15100.0;17100.0;66.0
7397;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Inactieve;2010;47650;7800.0;9200.0;34.0;7000.0;7600.0;28.0;63.0;14800.0;16800.0;62.0
7398;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Inactieve;2011;43900;7900.0;9400.0;33.0;6600.0;7200.0;25.0;61.0;14500.0;16600.0;58.0
7399;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Inactieve;2012;44450;8000.0;9500.0;33.0;6200.0;6800.0;24.0;61.0;14200.0;16300.0;57.0
7400;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2005;106950;8600.0;10200.0;33.0;7700.0;9900.0;32.0;52.0;16300.0;20100.0;65.0
7401;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2006;106850;8700.0;10400.0;31.0;7600.0;10100.0;30.0;53.0;16300.0;20500.0;61.0
7402;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2007;108950;8900.0;10700.0;31.0;8600.0;11500.0;33.0;54.0;17500.0;22200.0;64.0
7403;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2008;111800;9200.0;11100.0;31.0;8800.0;11800.0;33.0;56.0;18000.0;22900.0;64.0
7404;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2009;115500;9700.0;11600.0;32.0;8800.0;11900.0;33.0;54.0;18500.0;23500.0;65.0
7405;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2010;120000;9800.0;11700.0;32.0;8400.0;11500.0;31.0;55.0;18200.0;23200.0;63.0
7406;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2011;125400;9900.0;11900.0;31.0;8200.0;11300.0;30.0;54.0;18100.0;23200.0;61.0
7407;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2012;131150;10100.0;12000.0;31.0;7500.0;10600.0;27.0;53.0;17600.0;22600.0;58.0
7408;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Werknemer;2005;54900;8500.0;10200.0;26.0;10600.0;14700.0;38.0;60.0;19100.0;24900.0;64.0
7409;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Werknemer;2006;56350;8600.0;10300.0;25.0;10500.0;15200.0;37.0;61.0;19100.0;25500.0;62.0
7410;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Werknemer;2007;61100;8900.0;10700.0;25.0;11800.0;16900.0;40.0;62.0;20700.0;27600.0;65.0
7411;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Werknemer;2008;64750;9200.0;11000.0;25.0;11800.0;17000.0;39.0;64.0;21000.0;28000.0;64.0
7412;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Werknemer;2009;65650;9600.0;11600.0;26.0;12200.0;17300.0;38.0;62.0;21800.0;28900.0;64.0
7413;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Werknemer;2010;68200;9700.0;11600.0;25.0;11700.0;16800.0;37.0;63.0;21400.0;28400.0;62.0
7414;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Werknemer;2011;72250;9900.0;11800.0;25.0;11300.0;16500.0;35.0;62.0;21200.0;28300.0;60.0
7415;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Werknemer;2012;75250;10000.0;12000.0;25.0;10300.0;15500.0;32.0;61.0;20300.0;27500.0;57.0
7416;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Zelfstandige;2005;8550;8300.0;10000.0;29.0;2800.0;2800.0;8.0;68.0;11100.0;12800.0;37.0
7417;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Zelfstandige;2006;8800;8400.0;10100.0;26.0;2700.0;2800.0;7.0;70.0;11100.0;12900.0;33.0
7418;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Zelfstandige;2007;9450;8700.0;10400.0;26.0;2900.0;3100.0;8.0;70.0;11600.0;13500.0;34.0
7419;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Zelfstandige;2008;9950;8900.0;10700.0;27.0;3200.0;3400.0;9.0;74.0;12100.0;14100.0;36.0
7420;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Zelfstandige;2009;10200;9300.0;11200.0;30.0;3400.0;3600.0;10.0;71.0;12700.0;14800.0;40.0
7421;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Zelfstandige;2010;10900;9400.0;11300.0;29.0;3200.0;3300.0;9.0;71.0;12600.0;14600.0;38.0
7422;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Zelfstandige;2011;11550;9500.0;11400.0;29.0;3200.0;3300.0;8.0;72.0;12700.0;14700.0;37.0
7423;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Zelfstandige;2012;12400;9700.0;11600.0;31.0;2800.0;2900.0;8.0;70.0;12500.0;14500.0;39.0
7424;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Pensioenontvanger;2005;5950;8600.0;10100.0;31.0;12300.0;12700.0;39.0;69.0;20900.0;22800.0;70.0
7425;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Pensioenontvanger;2006;5400;8700.0;10300.0;25.0;11700.0;11900.0;29.0;70.0;20400.0;22200.0;54.0
7426;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Pensioenontvanger;2007;4350;8900.0;10500.0;30.0;11900.0;12300.0;35.0;71.0;20800.0;22800.0;65.0
7427;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Pensioenontvanger;2008;3700;9000.0;10700.0;30.0;12200.0;12600.0;36.0;70.0;21200.0;23300.0;66.0
7428;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Pensioenontvanger;2009;3450;9200.0;11100.0;28.0;11900.0;12500.0;31.0;71.0;21100.0;23600.0;59.0
7429;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Pensioenontvanger;2010;3050;9200.0;11100.0;29.0;11500.0;12100.0;32.0;69.0;20700.0;23200.0;61.0
7430;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Pensioenontvanger;2011;3000;9400.0;11300.0;28.0;10800.0;11500.0;28.0;66.0;20200.0;22800.0;56.0
7431;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Pensioenontvanger;2012;2850;9600.0;11500.0;28.0;11100.0;11800.0;29.0;66.0;20700.0;23300.0;57.0
7432;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Inactieve;2005;37550;8600.0;10300.0;57.0;4000.0;4100.0;22.0;33.0;12600.0;14400.0;79.0
7433;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Inactieve;2006;36350;8800.0;10500.0;55.0;3700.0;3800.0;20.0;33.0;12500.0;14300.0;75.0
7434;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Inactieve;2007;34050;9100.0;10900.0;60.0;3900.0;4000.0;22.0;32.0;13000.0;14900.0;82.0
7435;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Inactieve;2008;33450;9400.0;11300.0;60.0;4200.0;4300.0;23.0;34.0;13600.0;15600.0;83.0
7436;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Inactieve;2009;36150;9900.0;11800.0;59.0;4100.0;4300.0;22.0;33.0;14000.0;16100.0;81.0
7437;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Inactieve;2010;37900;10000.0;12000.0;59.0;3900.0;4100.0;20.0;34.0;13900.0;16100.0;79.0
7438;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Inactieve;2011;38600;10200.0;12200.0;58.0;3800.0;4100.0;19.0;33.0;14000.0;16300.0;77.0
7439;Mannen;55 tot 60 jaar;Autochtonen;Niet gehuwd;Inactieve;2012;40650;10300.0;12300.0;59.0;3500.0;3700.0;18.0;32.0;13800.0;16000.0;77.0
7440;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2005;84250;5800.0;7200.0;22.0;7600.0;10300.0;31.0;48.0;13400.0;17500.0;53.0
7441;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2006;83950;5900.0;7300.0;20.0;7500.0;10500.0;29.0;48.0;13400.0;17800.0;49.0
7442;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2007;83500;6000.0;7600.0;21.0;8200.0;11500.0;32.0;48.0;14200.0;19100.0;53.0
7443;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2008;83200;6200.0;7800.0;21.0;8000.0;11500.0;31.0;48.0;14200.0;19300.0;52.0
7444;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2009;83600;6500.0;8200.0;22.0;6600.0;9100.0;25.0;45.0;13100.0;17300.0;47.0
7445;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2010;83950;6600.0;8300.0;22.0;6100.0;8500.0;23.0;44.0;12700.0;16800.0;45.0
7446;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2011;86250;6700.0;8400.0;22.0;5600.0;8000.0;21.0;42.0;12300.0;16400.0;43.0
7447;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2012;87600;6800.0;8500.0;22.0;5000.0;7300.0;19.0;40.0;11800.0;15800.0;41.0
7448;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Werknemer;2005;44850;5900.0;7400.0;17.0;10300.0;15200.0;35.0;57.0;16200.0;22600.0;52.0
7449;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Werknemer;2006;45750;6000.0;7500.0;17.0;10300.0;15600.0;35.0;57.0;16300.0;23100.0;52.0
7450;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Werknemer;2007;47800;6200.0;7700.0;17.0;11300.0;17000.0;37.0;57.0;17500.0;24700.0;54.0
7451;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Werknemer;2008;48850;6400.0;8000.0;17.0;11000.0;16800.0;36.0;56.0;17400.0;24800.0;53.0
7452;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Werknemer;2009;47700;6800.0;8400.0;18.0;9400.0;13600.0;29.0;54.0;16200.0;22000.0;47.0
7453;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Werknemer;2010;47400;6800.0;8500.0;18.0;8700.0;12900.0;27.0;52.0;15500.0;21400.0;45.0
7454;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Werknemer;2011;48350;6900.0;8600.0;18.0;8100.0;12200.0;25.0;51.0;15000.0;20800.0;43.0
7455;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Werknemer;2012;48250;7000.0;8700.0;17.0;7300.0;11400.0;23.0;49.0;14300.0;20100.0;40.0
7456;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2005;5350;6000.0;7500.0;19.0;4400.0;4600.0;11.0;70.0;10400.0;12100.0;30.0
7457;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2006;5550;6100.0;7500.0;17.0;3800.0;4000.0;9.0;70.0;9900.0;11500.0;26.0
7458;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2007;5800;6300.0;7800.0;18.0;4000.0;4100.0;9.0;69.0;10300.0;11900.0;27.0
7459;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2008;5950;6500.0;8000.0;18.0;4000.0;4300.0;10.0;70.0;10500.0;12300.0;28.0
7460;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2009;6250;6700.0;8300.0;19.0;3500.0;3600.0;8.0;66.0;10200.0;11900.0;27.0
7461;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2010;6500;6800.0;8400.0;21.0;3200.0;3300.0;8.0;64.0;10000.0;11700.0;29.0
7462;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2011;6850;6800.0;8500.0;21.0;3000.0;3100.0;7.0;64.0;9800.0;11600.0;28.0
7463;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2012;7300;6900.0;8600.0;21.0;2600.0;2600.0;7.0;61.0;9500.0;11200.0;28.0
7464;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2005;3650;6100.0;7400.0;19.0;16800.0;17200.0;44.0;69.0;22900.0;24600.0;63.0
7465;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2006;3350;6200.0;7500.0;15.0;15100.0;15600.0;30.0;70.0;21300.0;23100.0;45.0
7466;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2007;2550;6300.0;7600.0;17.0;15900.0;16800.0;38.0;71.0;22200.0;24400.0;55.0
7467;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2008;2000;6300.0;7700.0;18.0;16400.0;17100.0;40.0;69.0;22700.0;24800.0;58.0
7468;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2009;1750;6200.0;7700.0;16.0;14000.0;14700.0;31.0;68.0;20200.0;22400.0;47.0
7469;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2010;1450;6200.0;7700.0;17.0;14000.0;14800.0;33.0;64.0;20200.0;22500.0;50.0
7470;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2011;1450;6400.0;8100.0;17.0;12700.0;13500.0;29.0;60.0;19100.0;21600.0;46.0
7471;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2012;1300;6800.0;8500.0;17.0;14200.0;14900.0;30.0;61.0;21000.0;23400.0;47.0
7472;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Inactieve;2005;30350;5400.0;6900.0;42.0;3200.0;3300.0;20.0;27.0;8600.0;10200.0;62.0
7473;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Inactieve;2006;29250;5500.0;7000.0;39.0;2900.0;3100.0;17.0;26.0;8400.0;10100.0;56.0
7474;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Inactieve;2007;27350;5600.0;7200.0;45.0;2800.0;3000.0;19.0;25.0;8400.0;10200.0;64.0
7475;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Inactieve;2008;26400;5800.0;7400.0;45.0;2800.0;3000.0;18.0;26.0;8600.0;10400.0;63.0
7476;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Inactieve;2009;27950;6100.0;7800.0;45.0;2200.0;2300.0;13.0;23.0;8300.0;10100.0;58.0
7477;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Inactieve;2010;28600;6200.0;7900.0;45.0;2000.0;2200.0;12.0;23.0;8200.0;10100.0;57.0
7478;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Inactieve;2011;29550;6200.0;8000.0;44.0;1800.0;1900.0;11.0;21.0;8000.0;9900.0;55.0
7479;Mannen;55 tot 60 jaar;Allochtonen;Totaal burgerlijke staat;Inactieve;2012;30750;6400.0;8200.0;45.0;1600.0;1700.0;9.0;20.0;8000.0;9900.0;54.0
7480;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2005;59550;5400.0;6800.0;19.0;8600.0;11500.0;32.0;54.0;14000.0;18300.0;51.0
7481;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2006;58300;5500.0;6800.0;18.0;8500.0;11900.0;30.0;54.0;14000.0;18700.0;48.0
7482;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2007;56500;5700.0;7100.0;18.0;9300.0;13100.0;33.0;55.0;15000.0;20200.0;51.0
7483;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2008;55000;5800.0;7300.0;18.0;9200.0;13100.0;32.0;55.0;15000.0;20400.0;50.0
7484;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2009;54200;6100.0;7600.0;19.0;7600.0;10400.0;26.0;52.0;13700.0;18000.0;45.0
7485;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2010;53550;6100.0;7700.0;19.0;7000.0;9800.0;24.0;51.0;13100.0;17500.0;43.0
7486;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2011;54200;6200.0;7800.0;19.0;6400.0;9200.0;22.0;49.0;12600.0;17000.0;41.0
7487;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2012;54400;6300.0;7900.0;19.0;5800.0;8500.0;20.0;47.0;12100.0;16400.0;39.0
7488;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Werknemer;2005;33450;5700.0;7000.0;16.0;11100.0;16200.0;36.0;63.0;16800.0;23200.0;52.0
7489;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Werknemer;2006;33650;5700.0;7100.0;15.0;11200.0;16800.0;36.0;63.0;16900.0;23900.0;51.0
7490;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Werknemer;2007;34350;5900.0;7300.0;15.0;12300.0;18300.0;38.0;63.0;18200.0;25600.0;53.0
7491;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Werknemer;2008;34400;6100.0;7500.0;15.0;12000.0;18200.0;37.0;62.0;18100.0;25700.0;52.0
7492;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Werknemer;2009;33250;6400.0;7900.0;16.0;10100.0;14600.0;29.0;59.0;16500.0;22500.0;45.0
7493;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Werknemer;2010;32700;6400.0;8000.0;16.0;9400.0;13900.0;28.0;58.0;15800.0;21900.0;44.0
7494;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Werknemer;2011;33050;6500.0;8100.0;16.0;8700.0;13100.0;25.0;56.0;15200.0;21200.0;41.0
7495;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Werknemer;2012;32750;6600.0;8200.0;15.0;7900.0;12200.0;23.0;54.0;14500.0;20400.0;38.0
7496;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Zelfstandige;2005;3950;5800.0;7100.0;16.0;5000.0;5100.0;12.0;74.0;10800.0;12200.0;28.0
7497;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Zelfstandige;2006;4100;5800.0;7200.0;15.0;4400.0;4600.0;10.0;74.0;10200.0;11800.0;25.0
7498;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Zelfstandige;2007;4200;6000.0;7400.0;16.0;4500.0;4600.0;10.0;73.0;10500.0;12000.0;26.0
7499;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Zelfstandige;2008;4200;6200.0;7600.0;16.0;4600.0;4800.0;10.0;74.0;10800.0;12400.0;26.0
7500;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Zelfstandige;2009;4300;6400.0;7900.0;16.0;4000.0;4100.0;8.0;70.0;10400.0;12000.0;24.0
7501;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Zelfstandige;2010;4500;6500.0;8000.0;18.0;3500.0;3600.0;8.0;68.0;10000.0;11600.0;26.0
7502;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Zelfstandige;2011;4650;6500.0;8100.0;18.0;3400.0;3500.0;8.0;67.0;9900.0;11600.0;26.0
7503;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Zelfstandige;2012;4900;6500.0;8100.0;19.0;2900.0;3000.0;7.0;65.0;9400.0;11100.0;26.0
7504;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Pensioenontvanger;2005;2750;5700.0;6900.0;16.0;18300.0;18800.0;45.0;74.0;24000.0;25700.0;61.0
7505;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Pensioenontvanger;2006;2500;5800.0;7000.0;12.0;16400.0;17000.0;30.0;75.0;22200.0;24000.0;42.0
7506;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Pensioenontvanger;2007;1800;5800.0;7000.0;15.0;17400.0;18100.0;39.0;77.0;23200.0;25100.0;54.0
7507;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Pensioenontvanger;2008;1350;5700.0;7000.0;15.0;18800.0;19600.0;42.0;74.0;24500.0;26600.0;57.0
7508;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Pensioenontvanger;2009;1200;5500.0;6900.0;13.0;16400.0;17100.0;32.0;73.0;21900.0;24000.0;45.0
7509;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Pensioenontvanger;2010;950;5300.0;6700.0;13.0;17000.0;17900.0;35.0;69.0;22300.0;24600.0;48.0
7510;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Pensioenontvanger;2011;900;5600.0;7000.0;13.0;15900.0;16900.0;31.0;66.0;21500.0;23900.0;44.0
7511;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Pensioenontvanger;2012;800;6000.0;7500.0;13.0;17800.0;18700.0;32.0;67.0;23800.0;26200.0;45.0
7512;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Inactieve;2005;19350;4900.0;6300.0;36.0;3600.0;3700.0;22.0;32.0;8500.0;10000.0;58.0
7513;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Inactieve;2006;18000;5000.0;6300.0;32.0;3400.0;3600.0;18.0;31.0;8400.0;9900.0;50.0
7514;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Inactieve;2007;16150;5100.0;6500.0;38.0;3300.0;3500.0;20.0;30.0;8400.0;10000.0;58.0
7515;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Inactieve;2008;15050;5200.0;6600.0;38.0;3200.0;3300.0;19.0;31.0;8400.0;9900.0;57.0
7516;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Inactieve;2009;15500;5400.0;6900.0;38.0;2400.0;2600.0;14.0;29.0;7800.0;9500.0;52.0
7517;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Inactieve;2010;15450;5500.0;7000.0;38.0;2300.0;2500.0;13.0;29.0;7800.0;9500.0;51.0
7518;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Inactieve;2011;15600;5500.0;7100.0;36.0;1900.0;2100.0;11.0;26.0;7400.0;9200.0;47.0
7519;Mannen;55 tot 60 jaar;Allochtonen;Gehuwd;Inactieve;2012;15900;5600.0;7200.0;38.0;1700.0;1900.0;10.0;25.0;7300.0;9100.0;48.0
7520;Mannen;55 tot 60 jaar;Allochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2005;24700;6500.0;8300.0;31.0;5400.0;7300.0;27.0;33.0;11900.0;15600.0;58.0
7521;Mannen;55 tot 60 jaar;Allochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2006;25700;6700.0;8400.0;30.0;5200.0;7300.0;26.0;33.0;11900.0;15700.0;56.0
7522;Mannen;55 tot 60 jaar;Allochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2007;27000;6800.0;8600.0;30.0;5800.0;8200.0;28.0;33.0;12600.0;16800.0;58.0
7523;Mannen;55 tot 60 jaar;Allochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2008;28200;7000.0;8900.0;30.0;5800.0;8300.0;28.0;35.0;12800.0;17200.0;58.0
7524;Mannen;55 tot 60 jaar;Allochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2009;29400;7300.0;9200.0;31.0;4900.0;6600.0;22.0;32.0;12200.0;15800.0;53.0
7525;Mannen;55 tot 60 jaar;Allochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2010;30400;7400.0;9300.0;31.0;4500.0;6300.0;21.0;31.0;11900.0;15600.0;52.0
7526;Mannen;55 tot 60 jaar;Allochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2011;32050;7500.0;9500.0;31.0;4200.0;5900.0;19.0;30.0;11700.0;15400.0;50.0
7527;Mannen;55 tot 60 jaar;Allochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2012;33200;7600.0;9600.0;31.0;3700.0;5400.0;17.0;29.0;11300.0;15000.0;48.0
7528;Mannen;55 tot 60 jaar;Allochtonen;Niet gehuwd;Werknemer;2005;11400;6800.0;8500.0;23.0;8100.0;12100.0;32.0;43.0;14900.0;20600.0;55.0
7529;Mannen;55 tot 60 jaar;Allochtonen;Niet gehuwd;Werknemer;2006;12100;6900.0;8600.0;22.0;7900.0;12300.0;32.0;42.0;14800.0;20900.0;54.0
7530;Mannen;55 tot 60 jaar;Allochtonen;Niet gehuwd;Werknemer;2007;13450;7100.0;8900.0;22.0;8900.0;13600.0;34.0;42.0;16000.0;22500.0;56.0
7531;Mannen;55 tot 60 jaar;Allochtonen;Niet gehuwd;Werknemer;2008;14450;7300.0;9100.0;23.0;8600.0;13300.0;33.0;43.0;15900.0;22400.0;56.0
7532;Mannen;55 tot 60 jaar;Allochtonen;Niet gehuwd;Werknemer;2009;14450;7600.0;9500.0;23.0;7600.0;11100.0;27.0;41.0;15200.0;20600.0;50.0
7533;Mannen;55 tot 60 jaar;Allochtonen;Niet gehuwd;Werknemer;2010;14700;7700.0;9600.0;23.0;7200.0;10700.0;26.0;40.0;14900.0;20300.0;49.0
7534;Mannen;55 tot 60 jaar;Allochtonen;Niet gehuwd;Werknemer;2011;15300;7800.0;9700.0;23.0;6800.0;10300.0;24.0;40.0;14600.0;20000.0;47.0
