ID;TotaalHerkomstgroeperingen;Generatie;Leeftijdsgroepen;Geslacht;Perioden;Vermogensmisdrijven_1;VernielingEnOpenbareOrde_2;Geweldsmisdrijven_3;Verkeersmisdrijven_4;OverigeMisdrijven_5;Firstoffender_6;Meerpleger_7;Veelpleger_8;EnkelsoortigeVerdachte_9;TweesoortigeVerdachte_10;MeersoortigeVerdachte_11;Vermogensmisdrijven_12;VernielingEnOpenbareOrde_13;Geweldsmisdrijven_14;Verkeersmisdrijven_15;OverigeMisdrijven_16;Firstoffender_17;Meerpleger_18;Veelpleger_19;EnkelsoortigeVerdachte_20;TweesoortigeVerdachte_21;MeersoortigeVerdachte_22
5050;Overige westers;3;12 tot 18 jaar;Mannen;2001;46.9;22.4;36.7;;;46.9;49.0;;83.7;;;46.9;22.4;36.7;;;46.9;49.0;;83.7;;
5051;Overige westers;3;12 tot 18 jaar;Mannen;2002;50.0;35.3;25.0;;;47.1;39.7;;83.8;;;50.0;35.3;25.0;;;47.1;39.7;;83.8;;
5052;Overige westers;3;12 tot 18 jaar;Mannen;2003;41.6;31.2;36.4;;;46.8;42.9;;81.8;;;41.6;31.2;36.4;;;46.8;42.9;;81.8;;
5053;Overige westers;3;12 tot 18 jaar;Mannen;2004;50.7;43.5;33.3;;;47.8;43.5;;68.1;21.7;;50.7;43.5;33.3;;;47.8;43.5;;68.1;21.7;
5054;Overige westers;3;12 tot 18 jaar;Mannen;2005;48.8;40.5;32.1;;;48.8;39.3;11.9;71.4;21.4;;48.8;40.5;32.1;;;48.8;39.3;11.9;71.4;21.4;
5055;Overige westers;3;12 tot 18 jaar;Mannen;2006*;47.3;44.0;37.4;;;47.3;38.5;14.3;64.8;33.0;;47.3;44.0;37.4;;;47.3;38.5;14.3;64.8;33.0;
5056;Overige westers;3;12 tot 18 jaar;Vrouwen;1999;62.5;;;;;;;;81.3;;;62.5;;;;;;;;81.3;;
5057;Overige westers;3;12 tot 18 jaar;Vrouwen;2000;91.7;;;;;;;;100.0;;;91.7;;;;;;;;100.0;;
5058;Overige westers;3;12 tot 18 jaar;Vrouwen;2001;;;;;;;;;100.0;;;;;;;;;;;100.0;;
5059;Overige westers;3;12 tot 18 jaar;Vrouwen;2002;53.6;;42.9;;;64.3;;;89.3;;;53.6;;42.9;;;64.3;;;89.3;;
5060;Overige westers;3;12 tot 18 jaar;Vrouwen;2003;44.8;;34.5;;;79.3;;;86.2;;;44.8;;34.5;;;79.3;;;86.2;;
5061;Overige westers;3;12 tot 18 jaar;Vrouwen;2004;78.8;;;;;48.5;48.5;;81.8;;;78.8;;;;;48.5;48.5;;81.8;;
5062;Overige westers;3;12 tot 18 jaar;Vrouwen;2005;64.5;;;;;61.3;32.3;;90.3;;;64.5;;;;;61.3;32.3;;90.3;;
5063;Overige westers;3;12 tot 18 jaar;Vrouwen;2006*;75.7;;27.0;;;51.4;35.1;;78.4;;;75.7;;27.0;;;51.4;35.1;;78.4;;
5064;Overige westers;3;18 tot 25 jaar;Totaal mannen en vrouwen;1999;35.5;20.4;25.8;22.6;15.1;39.8;52.7;;81.7;17.2;;35.5;20.4;25.8;22.6;15.1;39.8;52.7;;81.7;17.2;
5065;Overige westers;3;18 tot 25 jaar;Totaal mannen en vrouwen;2000;45.4;14.4;24.7;20.6;14.4;30.9;60.8;;84.5;12.4;;45.4;14.4;24.7;20.6;14.4;30.9;60.8;;84.5;12.4;
5066;Overige westers;3;18 tot 25 jaar;Totaal mannen en vrouwen;2001;38.2;24.3;24.3;20.1;19.4;38.2;54.9;6.9;78.5;16.7;;38.2;24.3;24.3;20.1;19.4;38.2;54.8;6.9;78.5;16.7;
5067;Overige westers;3;18 tot 25 jaar;Totaal mannen en vrouwen;2002;40.8;21.1;22.5;22.5;14.1;31.7;57.7;10.6;83.8;12.0;;40.9;21.1;22.5;22.5;14.1;31.7;57.7;10.6;83.8;12.0;
5068;Overige westers;3;18 tot 25 jaar;Totaal mannen en vrouwen;2003;39.7;20.5;32.2;17.8;8.9;34.2;56.2;9.6;80.8;19.2;;39.8;20.5;32.1;17.8;8.9;34.3;56.1;9.6;80.8;19.2;
5069;Overige westers;3;18 tot 25 jaar;Totaal mannen en vrouwen;2004;36.6;23.3;33.1;19.2;15.1;35.5;54.7;9.9;77.3;18.0;;36.6;23.3;33.1;19.2;15.1;35.5;54.7;9.9;77.3;18.0;
5070;Overige westers;3;18 tot 25 jaar;Totaal mannen en vrouwen;2005;36.4;22.7;30.5;18.8;13.6;37.7;52.6;9.7;80.5;17.5;;36.3;22.7;30.5;18.8;13.6;37.7;52.6;9.7;80.5;17.5;
5071;Overige westers;3;18 tot 25 jaar;Totaal mannen en vrouwen;2006*;33.7;25.0;31.0;21.2;15.2;31.0;60.9;8.2;78.8;17.4;;33.7;25.0;31.0;21.2;15.2;31.0;60.9;8.1;78.8;17.4;
5072;Overige westers;3;18 tot 25 jaar;Mannen;1999;30.4;24.1;27.8;26.6;13.9;40.5;54.4;;78.5;20.3;;30.4;24.1;27.8;26.6;13.9;40.5;54.4;;78.5;20.3;
5073;Overige westers;3;18 tot 25 jaar;Mannen;2000;35.8;17.3;29.6;23.5;13.6;32.1;64.2;;85.2;;;35.8;17.3;29.6;23.5;13.6;32.1;64.2;;85.2;;
5074;Overige westers;3;18 tot 25 jaar;Mannen;2001;32.8;25.2;26.1;21.8;19.3;36.1;57.1;;79.0;16.8;;32.8;25.2;26.1;21.8;19.3;36.1;57.1;;79.0;16.8;
5075;Overige westers;3;18 tot 25 jaar;Mannen;2002;31.9;25.7;23.9;25.7;14.2;29.2;60.2;10.6;84.1;11.5;;31.9;25.7;23.9;25.7;14.2;29.2;60.2;10.6;84.1;11.5;
5076;Overige westers;3;18 tot 25 jaar;Mannen;2003;29.5;24.1;36.6;19.6;10.7;33.0;59.8;;79.5;20.5;;29.5;24.1;36.6;19.6;10.7;33.0;59.8;;79.5;20.5;
5077;Overige westers;3;18 tot 25 jaar;Mannen;2004;30.7;25.0;36.4;22.1;17.1;37.1;55.0;7.9;74.3;20.0;;30.7;25.0;36.4;22.1;17.1;37.1;55.0;7.9;74.3;20.0;
5078;Overige westers;3;18 tot 25 jaar;Mannen;2005;30.3;24.4;33.6;22.7;14.3;35.3;54.6;10.1;78.2;19.3;;30.3;24.4;33.6;22.7;14.3;35.3;54.6;10.1;78.2;19.3;
5079;Overige westers;3;18 tot 25 jaar;Mannen;2006*;29.5;25.3;32.2;24.0;15.8;28.1;64.4;7.5;78.8;17.1;;29.5;25.3;32.2;24.0;15.8;28.1;64.4;7.5;78.8;17.1;
5080;Overige westers;3;18 tot 25 jaar;Vrouwen;1999;;;;;;;;;100.0;;;;;;;;;;;100.0;;
5081;Overige westers;3;18 tot 25 jaar;Vrouwen;2000;93.8;;;;;;;;81.3;;;93.8;;;;;;;;81.3;;
5082;Overige westers;3;18 tot 25 jaar;Vrouwen;2001;64.0;;;;;48.0;44.0;;76.0;;;64.0;;;;;48.0;44.0;;76.0;;
5083;Overige westers;3;18 tot 25 jaar;Vrouwen;2002;75.9;;;;;41.4;48.3;;82.8;;;75.9;;;;;41.4;48.3;;82.8;;
5084;Overige westers;3;18 tot 25 jaar;Vrouwen;2003;73.5;;;;;38.2;44.1;;85.3;;;73.5;;;;;38.2;44.1;;85.3;;
5085;Overige westers;3;18 tot 25 jaar;Vrouwen;2004;62.5;;;;;;53.1;;90.6;;;62.5;;;;;;53.1;;90.6;;
5086;Overige westers;3;18 tot 25 jaar;Vrouwen;2005;57.1;;;;;45.7;45.7;;88.6;;;57.1;;;;;45.7;45.7;;88.6;;
5087;Overige westers;3;18 tot 25 jaar;Vrouwen;2006*;50.0;;26.3;;;42.1;47.4;;78.9;;;50.0;;26.3;;;42.1;47.4;;78.9;;
5088;Overige westers;3;25 tot 45 jaar;Totaal mannen en vrouwen;1999;37.5;15.6;26.0;26.0;20.8;32.3;36.5;31.3;81.3;12.5;;37.5;15.6;26.0;26.0;20.8;32.3;36.5;31.2;81.3;12.5;
5089;Overige westers;3;25 tot 45 jaar;Totaal mannen en vrouwen;2000;36.0;14.6;15.7;34.8;11.2;34.8;42.7;22.5;87.6;12.4;;36.0;14.6;15.7;34.8;11.2;34.8;42.7;22.5;87.6;12.4;
5090;Overige westers;3;25 tot 45 jaar;Totaal mannen en vrouwen;2001;28.0;22.4;27.1;31.8;17.8;28.0;53.3;18.7;78.5;15.9;;28.0;22.4;27.1;31.8;17.8;28.0;53.3;18.7;78.5;15.9;
5091;Overige westers;3;25 tot 45 jaar;Totaal mannen en vrouwen;2002;32.5;12.0;22.2;39.3;15.4;32.5;51.3;16.2;82.1;14.5;;32.5;12.0;22.2;39.3;15.4;32.5;51.3;16.2;82.0;14.5;
5092;Overige westers;3;25 tot 45 jaar;Totaal mannen en vrouwen;2003;36.0;14.7;25.0;35.3;14.0;30.1;49.3;20.6;81.6;12.5;;36.0;14.7;25.0;35.3;14.0;30.1;49.3;20.6;81.6;12.5;
5093;Overige westers;3;25 tot 45 jaar;Totaal mannen en vrouwen;2004;27.5;20.3;28.8;31.4;22.2;30.7;50.3;19.0;78.4;15.7;;27.4;20.3;28.8;31.4;22.2;30.7;50.3;18.9;78.4;15.7;
5094;Overige westers;3;25 tot 45 jaar;Totaal mannen en vrouwen;2005;27.6;17.2;33.3;28.2;16.1;32.2;51.7;16.1;82.2;13.2;;27.6;17.2;33.3;28.2;16.1;32.2;51.7;16.1;82.2;13.2;
5095;Overige westers;3;25 tot 45 jaar;Totaal mannen en vrouwen;2006*;27.9;12.0;27.3;33.9;15.8;27.3;54.6;18.0;85.8;11.5;;27.9;12.0;27.3;33.9;15.8;27.3;54.6;18.0;85.8;11.5;
5096;Overige westers;3;25 tot 45 jaar;Mannen;1999;31.7;18.3;25.6;30.5;20.7;30.5;37.8;31.7;80.5;13.4;;31.7;18.3;25.6;30.5;20.7;30.5;37.8;31.7;80.5;13.4;
5097;Overige westers;3;25 tot 45 jaar;Mannen;2000;34.7;13.3;16.0;36.0;;29.3;48.0;22.7;88.0;;;34.7;13.3;16.0;36.0;;29.3;48.0;22.7;88.0;;
5098;Overige westers;3;25 tot 45 jaar;Mannen;2001;27.2;23.9;27.2;30.4;19.6;27.2;54.3;18.5;77.2;17.4;;27.2;23.9;27.2;30.4;19.6;27.2;54.3;18.5;77.2;17.4;
5099;Overige westers;3;25 tot 45 jaar;Mannen;2002;29.6;11.2;23.5;41.8;17.3;31.6;53.1;15.3;80.6;15.3;;29.6;11.2;23.5;41.8;17.3;31.6;53.1;15.3;80.6;15.3;
5100;Overige westers;3;25 tot 45 jaar;Mannen;2003;31.8;14.5;21.8;40.9;14.5;26.4;51.8;21.8;82.7;11.8;;31.8;14.5;21.8;40.9;14.5;26.4;51.8;21.8;82.7;11.8;
5101;Overige westers;3;25 tot 45 jaar;Mannen;2004;25.2;20.7;29.6;34.8;21.5;28.9;54.1;17.0;77.8;15.6;;25.2;20.7;29.6;34.8;21.5;28.9;54.1;17.0;77.8;15.6;
5102;Overige westers;3;25 tot 45 jaar;Mannen;2005;25.0;18.6;34.3;30.0;17.9;29.3;53.6;17.1;80.0;14.3;;25.0;18.6;34.3;30.0;17.9;29.3;53.6;17.1;80.0;14.3;
5103;Overige westers;3;25 tot 45 jaar;Mannen;2006*;26.4;12.5;29.9;34.0;15.3;25.7;56.3;18.1;85.4;11.1;;26.4;12.5;29.9;34.0;15.3;25.7;56.3;18.1;85.4;11.1;
5104;Overige westers;3;25 tot 45 jaar;Vrouwen;1999;71.4;;;;;;;;85.7;;;71.4;;;;;;;;85.7;;
5105;Overige westers;3;25 tot 45 jaar;Vrouwen;2000;;;;;;;;;85.7;;;;;;;;;;;85.7;;
5106;Overige westers;3;25 tot 45 jaar;Vrouwen;2001;;;;;;;;;86.7;;;;;;;;;;;86.7;;
5107;Overige westers;3;25 tot 45 jaar;Vrouwen;2002;;;;;;;;;89.5;;;;;;;;;;;89.5;;
5108;Overige westers;3;25 tot 45 jaar;Vrouwen;2003;53.8;;38.5;;;46.2;38.5;;76.9;;;53.8;;38.5;;;46.2;38.5;;76.9;;
5109;Overige westers;3;25 tot 45 jaar;Vrouwen;2004;;;;;;;;;83.3;;;;;;;;;;;83.3;;
5110;Overige westers;3;25 tot 45 jaar;Vrouwen;2005;38.2;;29.4;;;44.1;44.1;;91.2;;;38.2;;29.4;;;44.1;44.1;;91.2;;
5111;Overige westers;3;25 tot 45 jaar;Vrouwen;2006*;33.3;;;33.3;;33.3;48.7;;87.2;;;33.3;;;33.3;;33.3;48.7;;87.2;;
5112;Overige westers;3;45 tot 80 jaar;Totaal mannen en vrouwen;1999;;;;;;;;;100.0;;;;;;;;;;;100.0;;
5113;Overige westers;3;45 tot 80 jaar;Totaal mannen en vrouwen;2000;;;;;;;;;93.3;;;;;;;;;;;93.4;;
5114;Overige westers;3;45 tot 80 jaar;Totaal mannen en vrouwen;2001;;;;;;55.6;;;94.4;;;;;;;;55.6;;;94.3;;
5115;Overige westers;3;45 tot 80 jaar;Totaal mannen en vrouwen;2002;;;;57.9;;63.2;;;100.0;;;;;;57.9;;63.4;;;100.0;;
5116;Overige westers;3;45 tot 80 jaar;Totaal mannen en vrouwen;2003;;;;32.3;;54.8;;;90.3;;;;;;32.2;;55.1;;;90.4;;
5117;Overige westers;3;45 tot 80 jaar;Totaal mannen en vrouwen;2004;;;;;;44.4;;;92.6;;;;;;;;44.6;;;92.3;;
5118;Overige westers;3;45 tot 80 jaar;Totaal mannen en vrouwen;2005;;;;40.0;;56.7;;;90.0;;;;;;40.1;;56.9;;;89.9;;
5119;Overige westers;3;45 tot 80 jaar;Totaal mannen en vrouwen;2006*;39.4;;;39.4;;39.4;;33.3;75.8;;;39.7;;;39.2;;39.5;;33.1;76.0;;
5120;Overige westers;3;45 tot 80 jaar;Mannen;1999;;;;;;;;;;;;;;;;;;;;;;
5121;Overige westers;3;45 tot 80 jaar;Mannen;2000;;;;;;;;;91.7;;;;;;;;;;;91.7;;
5122;Overige westers;3;45 tot 80 jaar;Mannen;2001;;;;;;;;;;;;;;;;;;;;;;
5123;Overige westers;3;45 tot 80 jaar;Mannen;2002;;;;;;;;;100.0;;;;;;;;;;;100.0;;
5124;Overige westers;3;45 tot 80 jaar;Mannen;2003;;;;;;50.0;;;87.5;;;;;;;;50.0;;;87.5;;
5125;Overige westers;3;45 tot 80 jaar;Mannen;2004;;;;;;;;;100.0;;;;;;;;;;;100.0;;
5126;Overige westers;3;45 tot 80 jaar;Mannen;2005;;;;;;50.0;;;91.7;;;;;;;;50.0;;;91.7;;
5127;Overige westers;3;45 tot 80 jaar;Mannen;2006*;;;;46.2;;;;42.3;69.2;;;;;;46.2;;;;42.3;69.2;;
5128;Overige westers;3;45 tot 80 jaar;Vrouwen;1999;;;;;;;;;;;;;;;;;;;;;;
5129;Overige westers;3;45 tot 80 jaar;Vrouwen;2000;;;;;;;;;;;;;;;;;;;;;;
5130;Overige westers;3;45 tot 80 jaar;Vrouwen;2001;;;;;;;;;;;;;;;;;;;;;;
5131;Overige westers;3;45 tot 80 jaar;Vrouwen;2002;;;;;;;;;;;;;;;;;;;;;;
5132;Overige westers;3;45 tot 80 jaar;Vrouwen;2003;;;;;;;;;;;;;;;;;;;;;;
5133;Overige westers;3;45 tot 80 jaar;Vrouwen;2004;;;;;;;;;;;;;;;;;;;;;;
5134;Overige westers;3;45 tot 80 jaar;Vrouwen;2005;;;;;;;;;;;;;;;;;;;;;;
5135;Overige westers;3;45 tot 80 jaar;Vrouwen;2006*;;;;;;;;;;;;;;;;;;;;;;
5136;Overige westers;3;12 tot 80 jaar;Totaal mannen en vrouwen;1999;40.8;20.8;28.9;19.0;14.8;40.8;43.0;16.2;80.3;15.5;4.2;37.9;18.5;27.0;22.7;16.5;39.4;41.6;19.0;82.1;13.6;4.3
5137;Overige westers;3;12 tot 80 jaar;Totaal mannen en vrouwen;2000;43.8;16.5;21.7;21.7;10.5;38.6;48.7;12.7;87.3;11.6;;40.9;15.6;18.9;26.7;11.2;38.8;46.9;14.3;87.8;11.3;
5138;Overige westers;3;12 tot 80 jaar;Totaal mannen en vrouwen;2001;37.4;23.1;26.9;20.4;15.3;38.0;51.8;10.2;81.1;14.7;4.2;36.1;23.4;25.8;22.6;14.6;37.5;51.0;11.5;81.7;14.2;4.1
5139;Overige westers;3;12 tot 80 jaar;Totaal mannen en vrouwen;2002;39.6;19.5;24.1;24.1;12.6;38.8;48.4;12.8;84.5;11.8;3.7;35.8;16.5;22.8;30.7;12.6;39.3;47.4;13.3;85.4;11.3;3.3
5140;Overige westers;3;12 tot 80 jaar;Totaal mannen en vrouwen;2003;37.9;21.0;30.3;20.8;11.2;39.9;46.8;13.4;82.3;14.3;3.3;35.6;19.8;28.6;25.4;11.5;39.5;45.4;15.2;83.2;13.0;3.8
5141;Overige westers;3;12 tot 80 jaar;Totaal mannen en vrouwen;2004;38.3;24.2;30.6;20.0;16.1;37.2;49.6;13.2;77.5;16.7;5.7;34.8;21.8;30.2;23.7;16.6;36.5;47.8;15.7;79.3;15.6;5.1
5142;Overige westers;3;12 tot 80 jaar;Totaal mannen en vrouwen;2005;36.2;23.3;30.4;19.7;13.7;40.4;46.1;13.5;80.8;15.4;3.8;32.2;21.4;28.8;24.0;15.4;40.2;43.9;15.9;82.1;14.0;3.9
5143;Overige westers;3;12 tot 80 jaar;Totaal mannen en vrouwen;2006*;37.3;22.3;29.9;22.5;12.9;34.5;50.9;14.6;78.6;18.2;3.2;35.3;18.6;28.3;27.0;14.3;33.3;49.4;17.2;79.9;17.0;3.1
5144;Overige westers;3;12 tot 80 jaar;Mannen;1999;36.3;23.6;29.5;22.4;14.3;39.2;45.1;15.6;78.5;17.3;4.2;33.1;21.4;27.9;26.2;15.8;36.6;44.4;19.0;80.5;15.3;4.3
5145;Overige westers;3;12 tot 80 jaar;Mannen;2000;37.8;18.5;24.8;23.4;10.4;36.0;52.7;11.3;86.9;11.7;;36.5;17.0;21.3;28.2;10.7;35.5;51.1;13.4;87.6;11.4;
5146;Overige westers;3;12 tot 80 jaar;Mannen;2001;33.1;24.5;28.3;21.6;16.7;35.7;53.9;10.4;79.9;16.0;4.1;30.9;24.9;27.5;23.8;16.6;34.8;52.9;12.3;80.4;15.4;4.2
5147;Overige westers;3;12 tot 80 jaar;Mannen;2002;34.5;22.2;23.5;27.0;14.0;35.5;51.5;13.0;83.6;12.3;4.1;31.5;18.4;22.8;33.1;14.2;36.2;50.3;13.5;84.3;11.9;3.8
5148;Overige westers;3;12 tot 80 jaar;Mannen;2003;32.5;22.3;31.0;24.1;12.4;35.3;50.8;13.9;81.7;14.6;3.7;30.7;20.4;28.8;29.1;12.8;35.0;48.6;16.4;82.6;13.3;4.1
5149;Overige westers;3;12 tot 80 jaar;Mannen;2004;32.1;26.4;33.0;23.6;17.0;36.3;50.8;12.9;75.8;17.6;6.6;29.7;23.8;32.0;27.0;16.5;34.8;49.3;15.9;78.6;15.5;5.9
5150;Overige westers;3;12 tot 80 jaar;Mannen;2005;31.6;25.9;32.2;22.1;15.3;37.1;48.0;15.0;78.2;16.9;4.9;28.2;23.9;30.4;25.8;16.5;36.6;45.5;18.0;80.2;14.9;4.9
5151;Overige westers;3;12 tot 80 jaar;Mannen;2006*;32.4;24.1;32.2;24.8;13.0;31.9;53.1;15.0;77.4;19.2;3.4;30.7;20.0;31.0;29.4;14.4;30.7;50.7;18.6;78.3;18.2;3.5
5152;Overige westers;3;12 tot 80 jaar;Vrouwen;1999;63.8;;25.5;;;48.9;31.9;;89.4;;;61.8;;22.5;;;53.2;27.8;;90.4;;
5153;Overige westers;3;12 tot 80 jaar;Vrouwen;2000;73.3;;;;;51.1;28.9;;88.9;;;62.4;;;;;54.7;26.9;;89.2;;
5154;Overige westers;3;12 tot 80 jaar;Vrouwen;2001;55.4;16.9;21.5;15.4;;47.7;43.1;;86.2;;;55.1;17.8;19.5;18.0;;47.4;44.0;;86.4;;
5155;Overige westers;3;12 tot 80 jaar;Vrouwen;2002;58.0;;25.9;13.6;;50.6;37.0;12.3;87.7;;;52.2;;22.9;21.6;;51.4;36.3;12.3;89.3;;
5156;Overige westers;3;12 tot 80 jaar;Vrouwen;2003;56.3;16.7;28.1;;;55.2;33.3;11.5;84.4;13.5;;52.6;17.8;27.7;;;55.0;34.1;10.9;85.2;12.0;
5157;Overige westers;3;12 tot 80 jaar;Vrouwen;2004;63.3;15.6;21.1;;12.2;41.1;44.4;14.4;84.4;13.3;;57.2;13.2;22.4;;16.9;43.6;41.3;15.1;82.5;16.1;
5158;Overige westers;3;12 tot 80 jaar;Vrouwen;2005;51.9;14.2;24.5;11.3;;51.9;39.6;;89.6;10.4;;47.0;12.2;22.7;17.5;;53.5;38.3;;89.2;10.8;
5159;Overige westers;3;12 tot 80 jaar;Vrouwen;2006*;53.7;16.5;22.3;14.9;12.4;43.0;43.8;13.2;82.6;14.9;;51.3;13.5;18.9;18.6;13.8;42.5;44.9;12.6;85.5;12.8;
5160;Overige westers;3;12 tot 25 jaar;Totaal mannen en vrouwen;1999;44.3;24.4;31.3;13.6;11.4;44.9;46.6;8.5;78.4;18.2;;43.3;24.0;30.6;14.7;11.8;44.3;47.3;8.4;78.8;18.1;
5161;Overige westers;3;12 tot 25 jaar;Totaal mannen en vrouwen;2000;49.1;17.8;26.4;12.9;9.8;39.3;52.8;8.0;86.5;11.7;;48.7;17.4;26.2;13.8;10.3;38.3;53.7;8.0;86.3;11.8;
5162;Overige westers;3;12 tot 25 jaar;Totaal mannen en vrouwen;2001;41.6;23.0;27.8;14.8;15.3;41.6;52.2;6.2;81.3;14.8;;41.2;23.1;27.3;15.5;15.8;41.2;52.5;6.3;81.0;15.1;
5163;Overige westers;3;12 tot 25 jaar;Totaal mannen en vrouwen;2002;45.0;24.4;25.6;13.9;11.8;39.9;48.7;11.3;84.5;11.3;4.2;44.6;24.1;25.3;14.7;12.0;39.1;49.6;11.3;84.4;11.4;4.2
5164;Overige westers;3;12 tot 25 jaar;Totaal mannen en vrouwen;2003;40.9;24.2;33.7;11.5;9.9;43.3;47.6;9.1;81.7;16.3;;40.8;23.9;33.6;12.1;9.8;42.4;48.4;9.2;81.7;16.5;
5165;Overige westers;3;12 tot 25 jaar;Totaal mannen en vrouwen;2004;45.3;27.7;31.8;12.8;13.5;40.1;51.1;8.8;75.5;18.2;6.2;44.4;27.3;31.9;13.4;13.7;39.7;51.4;8.9;75.7;18.2;6.1
5166;Overige westers;3;12 tot 25 jaar;Totaal mannen en vrouwen;2005;43.5;27.5;30.9;11.9;11.2;43.9;46.1;10.0;78.8;17.8;;42.8;27.1;30.8;12.6;11.4;43.3;46.7;10.0;79.0;17.8;
5167;Overige westers;3;12 tot 25 jaar;Totaal mannen en vrouwen;2006*;42.6;29.8;32.4;14.1;10.6;38.1;51.3;10.6;74.7;21.8;3.5;41.7;29.3;32.2;14.8;11.0;37.4;52.3;10.3;75.1;21.3;3.6
5168;Overige westers;3;12 tot 25 jaar;Mannen;1999;40.4;27.4;32.2;16.4;11.0;44.5;48.6;6.8;76.0;20.5;;39.2;27.0;31.7;17.6;11.3;44.0;49.3;6.6;76.3;20.5;
5169;Overige westers;3;12 tot 25 jaar;Mannen;2000;40.0;21.5;31.1;14.8;9.6;38.5;56.3;;85.9;11.9;;39.5;21.0;30.9;15.8;10.1;37.8;57.2;;85.8;11.8;
5170;Overige westers;3;12 tot 25 jaar;Mannen;2001;36.9;24.4;29.2;16.7;16.1;39.3;54.8;6.0;80.4;16.1;;36.4;24.5;28.8;17.3;16.5;38.9;55.0;6.0;80.2;16.2;
5171;Overige westers;3;12 tot 25 jaar;Mannen;2002;38.7;29.3;24.3;16.6;12.7;35.9;52.5;11.6;84.0;11.6;;38.0;28.9;24.3;17.4;12.8;35.3;53.2;11.5;84.0;11.6;
5172;Overige westers;3;12 tot 25 jaar;Mannen;2003;34.4;27.0;36.5;13.2;11.1;38.6;52.9;8.5;80.4;16.9;;34.0;26.7;36.5;13.8;11.1;38.1;53.5;8.3;80.3;17.3;
5173;Overige westers;3;12 tot 25 jaar;Mannen;2004;37.3;31.1;35.4;15.8;15.8;40.7;51.2;8.1;72.2;20.6;7.2;36.7;30.5;35.5;16.4;15.9;40.3;51.6;8.1;72.5;20.5;7.0
5174;Overige westers;3;12 tot 25 jaar;Mannen;2005;37.9;31.0;33.0;14.8;12.8;40.9;48.3;10.8;75.4;20.2;;37.2;30.4;33.1;15.5;13.0;40.3;48.9;10.8;75.6;20.1;
5175;Overige westers;3;12 tot 25 jaar;Mannen;2006*;36.3;32.5;34.2;16.9;11.0;35.4;54.4;10.1;73.4;23.2;;35.6;31.7;34.0;17.6;11.5;34.7;55.5;9.9;74.0;22.6;
5176;Overige westers;3;12 tot 25 jaar;Vrouwen;1999;63.3;;;;;46.7;36.7;;90.0;;;63.4;;;;;45.4;37.4;;91.1;;
5177;Overige westers;3;12 tot 25 jaar;Vrouwen;2000;92.9;;;;;42.9;35.7;;89.3;;;93.0;;;;;40.7;36.7;;88.3;;
5178;Overige westers;3;12 tot 25 jaar;Vrouwen;2001;61.0;;;;;51.2;41.5;;85.4;;;61.3;;;;;50.8;41.8;;84.2;;
5179;Overige westers;3;12 tot 25 jaar;Vrouwen;2002;64.9;;29.8;;;52.6;36.8;;86.0;;;66.0;;28.6;;;51.6;37.9;;85.7;;
5180;Overige westers;3;12 tot 25 jaar;Vrouwen;2003;60.3;15.9;25.4;;;57.1;31.7;;85.7;;;61.6;15.2;24.6;;;55.3;33.0;;85.7;;
5181;Overige westers;3;12 tot 25 jaar;Vrouwen;2004;70.8;16.9;20.0;;;38.5;50.8;;86.2;;;70.0;16.8;19.9;;;37.6;51.0;;86.5;;
5182;Overige westers;3;12 tot 25 jaar;Vrouwen;2005;60.6;16.7;24.2;;;53.0;39.4;;89.4;;;60.3;16.7;23.9;;;52.4;40.0;;89.3;;
5183;Overige westers;3;12 tot 25 jaar;Vrouwen;2006*;62.7;21.3;26.7;;;46.7;41.3;;78.7;17.3;;61.7;21.5;26.6;;;46.3;41.8;;78.7;17.4;
5184;Overige niet-westers;5;12 tot 18 jaar;Totaal mannen en vrouwen;1999;45.3;27.7;39.6;3.7;7.9;51.0;42.8;6.2;78.5;18.8;2.7;45.3;27.7;39.6;3.7;7.9;51.0;42.8;6.2;78.5;18.8;2.7
5185;Overige niet-westers;5;12 tot 18 jaar;Totaal mannen en vrouwen;2000;48.9;25.9;36.6;5.0;7.8;56.3;35.9;7.8;79.8;16.6;3.6;48.9;25.9;36.6;5.0;7.8;56.3;35.9;7.8;79.8;16.6;3.6
5186;Overige niet-westers;5;12 tot 18 jaar;Totaal mannen en vrouwen;2001;49.6;26.6;35.9;4.1;5.0;62.1;32.7;5.2;81.2;16.5;2.4;49.6;26.6;35.9;4.1;5.0;62.1;32.7;5.2;81.2;16.4;2.4
5187;Overige niet-westers;5;12 tot 18 jaar;Totaal mannen en vrouwen;2002;51.9;28.7;33.2;2.8;9.8;56.6;36.3;7.1;78.4;18.1;3.5;51.9;28.7;33.2;2.8;9.8;56.6;36.3;7.1;78.4;18.1;3.5
5188;Overige niet-westers;5;12 tot 18 jaar;Totaal mannen en vrouwen;2003;49.4;31.8;32.4;3.9;7.4;56.2;37.1;6.6;80.6;14.2;5.2;49.4;31.8;32.4;4.0;7.4;56.2;37.1;6.6;80.6;14.2;5.2
5189;Overige niet-westers;5;12 tot 18 jaar;Totaal mannen en vrouwen;2004;45.4;28.8;38.9;3.1;11.5;60.6;33.6;5.8;77.5;17.9;4.6;45.4;28.8;38.9;3.1;11.5;60.6;33.6;5.8;77.5;17.9;4.6
