ID;Geslacht;Werkadres;PositieWerkkring;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
8627;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: deeltijd;2013;236
8628;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: deeltijd;2014;261
8629;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: deeltijd;2015;253
8630;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: deeltijd;2016;249
8631;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: deeltijd;2017;294
8632;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: deeltijd;2018;284
8633;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: deeltijd;2019;323
8634;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: deeltijd;2020;305
8635;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 12 uur per week;2010;40
8636;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 12 uur per week;2011;42
8637;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 12 uur per week;2012;37
8638;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 12 uur per week;2013;45
8639;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 12 uur per week;2014;48
8640;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 12 uur per week;2015;53
8641;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 12 uur per week;2016;43
8642;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 12 uur per week;2017;49
8643;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 12 uur per week;2018;40
8644;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 12 uur per week;2019;51
8645;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 12 uur per week;2020;43
8646;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 20 uur per week;2010;69
8647;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 20 uur per week;2011;71
8648;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 20 uur per week;2012;67
8649;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 20 uur per week;2013;78
8650;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 20 uur per week;2014;87
8651;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 20 uur per week;2015;86
8652;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 20 uur per week;2016;74
8653;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 20 uur per week;2017;89
8654;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 20 uur per week;2018;78
8655;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 20 uur per week;2019;86
8656;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: minder dan 20 uur per week;2020;75
8657;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 12 tot 20 uur per week;2010;29
8658;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 12 tot 20 uur per week;2011;29
8659;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 12 tot 20 uur per week;2012;30
8660;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 12 tot 20 uur per week;2013;33
8661;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 12 tot 20 uur per week;2014;39
8662;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 12 tot 20 uur per week;2015;34
8663;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 12 tot 20 uur per week;2016;31
8664;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 12 tot 20 uur per week;2017;40
8665;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 12 tot 20 uur per week;2018;38
8666;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 12 tot 20 uur per week;2019;35
8667;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 12 tot 20 uur per week;2020;32
8668;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 20 tot 35 uur per week;2010;133
8669;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 20 tot 35 uur per week;2011;131
8670;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 20 tot 35 uur per week;2012;139
8671;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 20 tot 35 uur per week;2013;159
8672;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 20 tot 35 uur per week;2014;174
8673;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 20 tot 35 uur per week;2015;166
8674;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 20 tot 35 uur per week;2016;176
8675;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 20 tot 35 uur per week;2017;205
8676;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 20 tot 35 uur per week;2018;206
8677;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 20 tot 35 uur per week;2019;237
8678;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: 20 tot 35 uur per week;2020;230
8679;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: voltijd;2010;457
8680;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: voltijd;2011;433
8681;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: voltijd;2012;446
8682;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: voltijd;2013;465
8683;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: voltijd;2014;457
8684;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: voltijd;2015;492
8685;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: voltijd;2016;503
8686;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: voltijd;2017;525
8687;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: voltijd;2018;550
8688;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: voltijd;2019;588
8689;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: voltijd;2020;491
8690;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 1 laag;2010;96
8691;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 1 laag;2011;86
8692;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 1 laag;2012;87
8693;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 1 laag;2013;82
8694;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 1 laag;2014;78
8695;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 1 laag;2015;80
8696;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 1 laag;2016;88
8697;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 1 laag;2017;79
8698;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 1 laag;2018;80
8699;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 1 laag;2019;73
8700;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 1 laag;2020;63
8701;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 2 middelbaar ;2010;228
8702;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 2 middelbaar ;2011;230
8703;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 2 middelbaar ;2012;227
8704;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 2 middelbaar ;2013;240
8705;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 2 middelbaar ;2014;240
8706;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 2 middelbaar ;2015;241
8707;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 2 middelbaar ;2016;232
8708;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 2 middelbaar ;2017;267
8709;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 2 middelbaar ;2018;258
8710;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 2 middelbaar ;2019;284
8711;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 2 middelbaar ;2020;248
8712;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 3 hoog;2010;333
8713;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 3 hoog;2011;314
8714;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 3 hoog;2012;336
8715;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 3 hoog;2013;373
8716;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 3 hoog;2014;397
8717;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 3 hoog;2015;421
8718;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 3 hoog;2016;426
8719;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 3 hoog;2017;470
8720;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 3 hoog;2018;493
8721;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 3 hoog;2019;547
8722;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: 3 hoog;2020;477
8723;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: weet niet of onbekend;2010;2
8724;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: weet niet of onbekend;2011;5
8725;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: weet niet of onbekend;2012;2
8726;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: weet niet of onbekend;2013;6
8727;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: weet niet of onbekend;2014;3
8728;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: weet niet of onbekend;2015;2
8729;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: weet niet of onbekend;2016;7
8730;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: weet niet of onbekend;2017;2
8731;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: weet niet of onbekend;2018;3
8732;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: weet niet of onbekend;2019;7
8733;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Onderwijsniveau: weet niet of onbekend;2020;7
8734;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 15 tot 25 jaar;2010;36
8735;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 15 tot 25 jaar;2011;32
8736;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 15 tot 25 jaar;2012;28
8737;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 15 tot 25 jaar;2013;31
8738;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 15 tot 25 jaar;2014;29
8739;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 15 tot 25 jaar;2015;33
8740;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 15 tot 25 jaar;2016;31
8741;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 15 tot 25 jaar;2017;32
8742;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 15 tot 25 jaar;2018;37
8743;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 15 tot 25 jaar;2019;44
8744;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 15 tot 25 jaar;2020;31
8745;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 45 jaar;2010;323
8746;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 45 jaar;2011;311
8747;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 45 jaar;2012;312
8748;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 45 jaar;2013;342
8749;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 45 jaar;2014;333
8750;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 45 jaar;2015;342
8751;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 45 jaar;2016;350
8752;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 45 jaar;2017;365
8753;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 45 jaar;2018;366
8754;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 45 jaar;2019;411
8755;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 45 jaar;2020;367
8756;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 35 jaar;2010;123
8757;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 35 jaar;2011;123
8758;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 35 jaar;2012;125
8759;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 35 jaar;2013;148
8760;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 35 jaar;2014;138
8761;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 35 jaar;2015;142
8762;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 35 jaar;2016;158
8763;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 35 jaar;2017;176
8764;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 35 jaar;2018;173
8765;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 35 jaar;2019;198
8766;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 25 tot 35 jaar;2020;185
8767;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 35 tot 45 jaar;2010;201
8768;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 35 tot 45 jaar;2011;188
8769;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 35 tot 45 jaar;2012;187
8770;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 35 tot 45 jaar;2013;193
8771;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 35 tot 45 jaar;2014;194
8772;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 35 tot 45 jaar;2015;200
8773;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 35 tot 45 jaar;2016;192
8774;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 35 tot 45 jaar;2017;189
8775;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 35 tot 45 jaar;2018;193
8776;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 35 tot 45 jaar;2019;213
8777;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 35 tot 45 jaar;2020;182
8778;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 55 jaar;2010;188
8779;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 55 jaar;2011;190
8780;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 55 jaar;2012;192
8781;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 55 jaar;2013;193
8782;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 55 jaar;2014;216
8783;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 55 jaar;2015;219
8784;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 55 jaar;2016;219
8785;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 55 jaar;2017;232
8786;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 55 jaar;2018;248
8787;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 55 jaar;2019;250
8788;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 55 jaar;2020;213
8789;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 75 jaar;2010;301
8790;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 75 jaar;2011;292
8791;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 75 jaar;2012;313
8792;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 75 jaar;2013;328
8793;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 75 jaar;2014;356
8794;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 75 jaar;2015;369
8795;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 75 jaar;2016;371
8796;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 75 jaar;2017;421
8797;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 75 jaar;2018;431
8798;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 75 jaar;2019;455
8799;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 45 tot 75 jaar;2020;397
8800;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 55 tot 65 jaar;2010;102
8801;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 55 tot 65 jaar;2011;90
8802;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 55 tot 65 jaar;2012;103
8803;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 55 tot 65 jaar;2013;112
8804;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 55 tot 65 jaar;2014;117
8805;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 55 tot 65 jaar;2015;131
8806;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 55 tot 65 jaar;2016;131
8807;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 55 tot 65 jaar;2017;155
8808;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 55 tot 65 jaar;2018;162
8809;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 55 tot 65 jaar;2019;178
8810;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Leeftijd: 55 tot 65 jaar;2020;159
