ID;Geslacht;Leeftijd;Geboorteland;Herkomstland;SamenstellingHuishouden;SociaaleconomischeCategorie;Perioden;PersonenMetUitgesprokenSchuldsanering_1
7814;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2013;60.0
7815;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2014;65.0
7816;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2015;90.0
7817;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2016;75.0
7818;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2017;60.0
7819;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2018;50.0
7820;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2019;45.0
7821;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2020;30.0
7822;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2021;15.0
7823;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2022;10.0
7824;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2023;10.0
7825;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;1999;15.0
7826;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2000;25.0
7827;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2001;40.0
7828;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2002;40.0
7829;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2003;40.0
7830;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2004;65.0
7831;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2005;75.0
7832;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2006;80.0
7833;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2007;80.0
7834;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2008;30.0
7835;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2009;35.0
7836;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2010;45.0
7837;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2011;55.0
7838;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2012;50.0
7839;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2013;25.0
7840;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2014;20.0
7841;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2015;35.0
7842;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2016;45.0
7843;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2017;35.0
7844;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2018;30.0
7845;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2019;25.0
7846;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2020;15.0
7847;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2021;
7848;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2022;
7849;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2023;10.0
7850;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);1999;
7851;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2000;
7852;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2001;
7853;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2002;
7854;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2003;
7855;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2004;
7856;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2005;
7857;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2006;
7858;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2007;
7859;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2008;
7860;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2009;
7861;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2010;
7862;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2011;
7863;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2012;
7864;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2013;
7865;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2014;
7866;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2015;
7867;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2016;
7868;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2017;
7869;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2018;
7870;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2019;
7871;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2020;
7872;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2021;
7873;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2022;
7874;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2023;
7875;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;1999;15.0
7876;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2000;20.0
7877;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2001;20.0
7878;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2002;45.0
7879;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2003;35.0
7880;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2004;45.0
7881;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2005;50.0
7882;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2006;40.0
7883;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2007;25.0
7884;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2008;15.0
7885;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2009;10.0
7886;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2010;25.0
7887;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2011;45.0
7888;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2012;35.0
7889;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2013;25.0
7890;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2014;30.0
7891;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2015;40.0
7892;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2016;20.0
7893;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2017;20.0
7894;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2018;10.0
7895;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2019;15.0
7896;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2020;10.0
7897;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2021;
7898;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2022;
7899;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2023;
7900;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;1999;
7901;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2000;
7902;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2001;
7903;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2002;
7904;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2003;
7905;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2004;
7906;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2005;
7907;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2006;
7908;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2007;
7909;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2008;
7910;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2009;
7911;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2010;
7912;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2011;
7913;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2012;
7914;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2013;
7915;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2014;
7916;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2015;
7917;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2016;
7918;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2017;
7919;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2018;
7920;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2019;
7921;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2020;
7922;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2021;
7923;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2022;
7924;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2023;
7925;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;1999;
7926;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2000;
7927;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2001;
7928;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2002;
7929;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2003;
7930;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2004;
7931;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2005;
7932;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2006;
7933;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2007;
7934;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2008;
7935;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2009;
7936;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2010;
7937;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2011;
7938;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2012;
7939;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2013;
7940;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2014;
7941;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2015;
7942;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2016;
7943;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2017;
7944;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2018;
7945;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2019;
7946;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2020;
7947;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2021;
7948;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2022;
7949;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2023;
7950;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);1999;
7951;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2000;10.0
7952;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2001;10.0
7953;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2002;10.0
7954;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2003;10.0
7955;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2004;10.0
7956;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2005;15.0
7957;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2006;15.0
7958;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2007;15.0
7959;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2008;10.0
7960;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2009;10.0
7961;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2010;10.0
7962;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2011;10.0
7963;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2012;10.0
7964;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2013;
7965;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2014;10.0
7966;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2015;10.0
7967;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2016;10.0
7968;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2017;
7969;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2018;
7970;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2019;
7971;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2020;
7972;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2021;
7973;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2022;
7974;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2023;
7975;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;1999;
7976;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2000;
7977;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2001;
7978;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2002;
7979;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2003;
7980;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2004;
7981;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2005;
7982;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2006;
7983;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2007;
7984;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2008;
7985;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2009;
7986;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2010;
7987;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2011;
7988;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2012;
7989;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2013;
7990;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2014;
7991;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2015;
7992;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2016;
7993;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2017;
7994;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2018;
7995;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2019;
