ID;Geslacht;LandVanHerkomstVestiging;Geboorteland;Perioden;Immigratie_1;EmigratieExclusiefAdministratieveC_2;MigratiesaldoExclusiefAdministrati_3
9080;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2003;1.0;1.0;0.0
9081;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2004;1.0;1.0;0.0
9082;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2005;1.0;0.0;1.0
9083;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2006;0.0;2.0;-2.0
9084;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2007;1.0;2.0;-1.0
9085;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2008;2.0;1.0;1.0
9086;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2009;2.0;1.0;1.0
9087;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2010;0.0;0.0;0.0
9088;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2011;0.0;3.0;-3.0
9089;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2012;0.0;1.0;-1.0
9090;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2013;1.0;3.0;-2.0
9091;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2014;1.0;1.0;0.0
9092;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2015;4.0;6.0;-2.0
9093;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2016;1.0;2.0;-1.0
9094;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2017;3.0;2.0;1.0
9095;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2018;3.0;3.0;0.0
9096;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2019;1.0;3.0;-2.0
9097;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2020;4.0;5.0;-1.0
9098;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2021;4.0;16.0;-12.0
9099;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2022;0.0;3.0;-3.0
9100;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;1995;0.0;0.0;0.0
9101;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;1996;0.0;0.0;0.0
9102;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;1997;1.0;0.0;1.0
9103;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;1998;1.0;0.0;1.0
9104;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;1999;0.0;0.0;0.0
9105;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2000;2.0;0.0;2.0
9106;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2001;0.0;0.0;0.0
9107;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2002;0.0;1.0;-1.0
9108;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2003;0.0;0.0;0.0
9109;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2004;0.0;0.0;0.0
9110;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2005;0.0;0.0;0.0
9111;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2006;0.0;0.0;0.0
9112;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2007;0.0;0.0;0.0
9113;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2008;0.0;1.0;-1.0
9114;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2009;0.0;0.0;0.0
9115;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2010;0.0;0.0;0.0
9116;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2011;0.0;0.0;0.0
9117;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2012;0.0;0.0;0.0
9118;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2013;0.0;2.0;-2.0
9119;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2014;0.0;0.0;0.0
9120;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2015;1.0;0.0;1.0
9121;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2016;0.0;1.0;-1.0
9122;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2017;0.0;1.0;-1.0
9123;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2018;0.0;0.0;0.0
9124;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2019;1.0;0.0;1.0
9125;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2020;0.0;1.0;-1.0
9126;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2021;1.0;2.0;-1.0
9127;Totaal mannen en vrouwen;Frans-Polynesië;Land herkomst / vestiging;2022;0.0;2.0;-2.0
9128;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;1995;0.0;0.0;0.0
9129;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;1996;0.0;0.0;0.0
9130;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;1997;0.0;0.0;0.0
9131;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;1998;0.0;0.0;0.0
9132;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;1999;0.0;0.0;0.0
9133;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2000;0.0;1.0;-1.0
9134;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2001;0.0;0.0;0.0
9135;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2002;0.0;0.0;0.0
9136;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2003;0.0;0.0;0.0
9137;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2004;1.0;0.0;1.0
9138;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2005;0.0;0.0;0.0
9139;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2006;0.0;0.0;0.0
9140;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2007;0.0;1.0;-1.0
9141;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2008;1.0;0.0;1.0
9142;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2009;0.0;0.0;0.0
9143;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2010;0.0;0.0;0.0
9144;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2011;0.0;0.0;0.0
9145;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2012;0.0;0.0;0.0
9146;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2013;0.0;1.0;-1.0
9147;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2014;0.0;0.0;0.0
9148;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2015;2.0;5.0;-3.0
9149;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2016;0.0;0.0;0.0
9150;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2017;2.0;0.0;2.0
9151;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2018;0.0;0.0;0.0
9152;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2019;0.0;0.0;0.0
9153;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2020;2.0;3.0;-1.0
9154;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2021;2.0;9.0;-7.0
9155;Totaal mannen en vrouwen;Frans-Polynesië;Overig land;2022;0.0;1.0;-1.0
9156;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;1995;0.0;0.0;0.0
9157;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;1996;0.0;0.0;0.0
9158;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;1997;0.0;1.0;-1.0
9159;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;1998;0.0;0.0;0.0
9160;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;1999;0.0;1.0;-1.0
9161;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2000;0.0;0.0;0.0
9162;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2001;0.0;0.0;0.0
9163;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2002;0.0;2.0;-2.0
9164;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2003;1.0;1.0;0.0
9165;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2004;0.0;1.0;-1.0
9166;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2005;1.0;0.0;1.0
9167;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2006;0.0;2.0;-2.0
9168;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2007;1.0;1.0;0.0
9169;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2008;1.0;0.0;1.0
9170;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2009;2.0;1.0;1.0
9171;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2010;0.0;0.0;0.0
9172;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2011;0.0;3.0;-3.0
9173;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2012;0.0;1.0;-1.0
9174;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2013;1.0;0.0;1.0
9175;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2014;1.0;1.0;0.0
9176;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2015;1.0;1.0;0.0
9177;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2016;1.0;1.0;0.0
9178;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2017;1.0;1.0;0.0
9179;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2018;3.0;3.0;0.0
9180;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2019;0.0;3.0;-3.0
9181;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2020;2.0;1.0;1.0
9182;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2021;1.0;5.0;-4.0
9183;Totaal mannen en vrouwen;Frans-Polynesië;Nederland;2022;0.0;0.0;0.0
9184;Totaal mannen en vrouwen;Gabon;Totaal;1995;24.0;61.0;-37.0
9185;Totaal mannen en vrouwen;Gabon;Totaal;1996;71.0;25.0;46.0
9186;Totaal mannen en vrouwen;Gabon;Totaal;1997;79.0;45.0;34.0
9187;Totaal mannen en vrouwen;Gabon;Totaal;1998;48.0;33.0;15.0
9188;Totaal mannen en vrouwen;Gabon;Totaal;1999;46.0;19.0;27.0
9189;Totaal mannen en vrouwen;Gabon;Totaal;2000;33.0;15.0;18.0
9190;Totaal mannen en vrouwen;Gabon;Totaal;2001;41.0;24.0;17.0
9191;Totaal mannen en vrouwen;Gabon;Totaal;2002;64.0;33.0;31.0
9192;Totaal mannen en vrouwen;Gabon;Totaal;2003;20.0;7.0;13.0
9193;Totaal mannen en vrouwen;Gabon;Totaal;2004;30.0;9.0;21.0
9194;Totaal mannen en vrouwen;Gabon;Totaal;2005;18.0;20.0;-2.0
9195;Totaal mannen en vrouwen;Gabon;Totaal;2006;14.0;29.0;-15.0
9196;Totaal mannen en vrouwen;Gabon;Totaal;2007;4.0;11.0;-7.0
9197;Totaal mannen en vrouwen;Gabon;Totaal;2008;7.0;22.0;-15.0
9198;Totaal mannen en vrouwen;Gabon;Totaal;2009;12.0;14.0;-2.0
9199;Totaal mannen en vrouwen;Gabon;Totaal;2010;17.0;21.0;-4.0
9200;Totaal mannen en vrouwen;Gabon;Totaal;2011;18.0;10.0;8.0
9201;Totaal mannen en vrouwen;Gabon;Totaal;2012;18.0;22.0;-4.0
9202;Totaal mannen en vrouwen;Gabon;Totaal;2013;19.0;30.0;-11.0
9203;Totaal mannen en vrouwen;Gabon;Totaal;2014;24.0;32.0;-8.0
9204;Totaal mannen en vrouwen;Gabon;Totaal;2015;38.0;31.0;7.0
9205;Totaal mannen en vrouwen;Gabon;Totaal;2016;33.0;17.0;16.0
9206;Totaal mannen en vrouwen;Gabon;Totaal;2017;32.0;7.0;25.0
9207;Totaal mannen en vrouwen;Gabon;Totaal;2018;4.0;2.0;2.0
9208;Totaal mannen en vrouwen;Gabon;Totaal;2019;6.0;6.0;0.0
9209;Totaal mannen en vrouwen;Gabon;Totaal;2020;10.0;6.0;4.0
9210;Totaal mannen en vrouwen;Gabon;Totaal;2021;17.0;6.0;11.0
9211;Totaal mannen en vrouwen;Gabon;Totaal;2022;2.0;4.0;-2.0
9212;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;1995;7.0;1.0;6.0
9213;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;1996;9.0;0.0;9.0
9214;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;1997;10.0;6.0;4.0
9215;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;1998;10.0;0.0;10.0
9216;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;1999;3.0;7.0;-4.0
9217;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2000;2.0;6.0;-4.0
9218;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2001;6.0;0.0;6.0
9219;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2002;32.0;5.0;27.0
9220;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2003;4.0;2.0;2.0
9221;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2004;10.0;0.0;10.0
9222;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2005;4.0;0.0;4.0
9223;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2006;0.0;1.0;-1.0
9224;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2007;1.0;0.0;1.0
9225;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2008;2.0;5.0;-3.0
9226;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2009;4.0;4.0;0.0
9227;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2010;7.0;8.0;-1.0
9228;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2011;0.0;0.0;0.0
9229;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2012;1.0;0.0;1.0
9230;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2013;6.0;1.0;5.0
9231;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2014;7.0;5.0;2.0
9232;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2015;6.0;9.0;-3.0
9233;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2016;5.0;4.0;1.0
9234;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2017;1.0;3.0;-2.0
9235;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2018;0.0;1.0;-1.0
9236;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2019;4.0;1.0;3.0
9237;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2020;0.0;0.0;0.0
9238;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2021;3.0;1.0;2.0
9239;Totaal mannen en vrouwen;Gabon;Land herkomst / vestiging;2022;1.0;0.0;1.0
9240;Totaal mannen en vrouwen;Gabon;Overig land;1995;3.0;20.0;-17.0
9241;Totaal mannen en vrouwen;Gabon;Overig land;1996;20.0;8.0;12.0
9242;Totaal mannen en vrouwen;Gabon;Overig land;1997;22.0;11.0;11.0
9243;Totaal mannen en vrouwen;Gabon;Overig land;1998;22.0;5.0;17.0
9244;Totaal mannen en vrouwen;Gabon;Overig land;1999;13.0;3.0;10.0
9245;Totaal mannen en vrouwen;Gabon;Overig land;2000;10.0;0.0;10.0
9246;Totaal mannen en vrouwen;Gabon;Overig land;2001;17.0;7.0;10.0
9247;Totaal mannen en vrouwen;Gabon;Overig land;2002;16.0;2.0;14.0
9248;Totaal mannen en vrouwen;Gabon;Overig land;2003;10.0;0.0;10.0
9249;Totaal mannen en vrouwen;Gabon;Overig land;2004;6.0;2.0;4.0
9250;Totaal mannen en vrouwen;Gabon;Overig land;2005;5.0;10.0;-5.0
9251;Totaal mannen en vrouwen;Gabon;Overig land;2006;9.0;5.0;4.0
9252;Totaal mannen en vrouwen;Gabon;Overig land;2007;2.0;7.0;-5.0
9253;Totaal mannen en vrouwen;Gabon;Overig land;2008;4.0;8.0;-4.0
9254;Totaal mannen en vrouwen;Gabon;Overig land;2009;3.0;5.0;-2.0
9255;Totaal mannen en vrouwen;Gabon;Overig land;2010;5.0;7.0;-2.0
9256;Totaal mannen en vrouwen;Gabon;Overig land;2011;9.0;6.0;3.0
9257;Totaal mannen en vrouwen;Gabon;Overig land;2012;11.0;8.0;3.0
9258;Totaal mannen en vrouwen;Gabon;Overig land;2013;6.0;15.0;-9.0
9259;Totaal mannen en vrouwen;Gabon;Overig land;2014;14.0;13.0;1.0
9260;Totaal mannen en vrouwen;Gabon;Overig land;2015;18.0;7.0;11.0
9261;Totaal mannen en vrouwen;Gabon;Overig land;2016;9.0;6.0;3.0
9262;Totaal mannen en vrouwen;Gabon;Overig land;2017;17.0;3.0;14.0
9263;Totaal mannen en vrouwen;Gabon;Overig land;2018;2.0;0.0;2.0
9264;Totaal mannen en vrouwen;Gabon;Overig land;2019;2.0;1.0;1.0
9265;Totaal mannen en vrouwen;Gabon;Overig land;2020;4.0;4.0;0.0
9266;Totaal mannen en vrouwen;Gabon;Overig land;2021;9.0;2.0;7.0
9267;Totaal mannen en vrouwen;Gabon;Overig land;2022;1.0;2.0;-1.0
9268;Totaal mannen en vrouwen;Gabon;Nederland;1995;14.0;40.0;-26.0
9269;Totaal mannen en vrouwen;Gabon;Nederland;1996;42.0;17.0;25.0
9270;Totaal mannen en vrouwen;Gabon;Nederland;1997;47.0;28.0;19.0
9271;Totaal mannen en vrouwen;Gabon;Nederland;1998;16.0;28.0;-12.0
9272;Totaal mannen en vrouwen;Gabon;Nederland;1999;30.0;9.0;21.0
9273;Totaal mannen en vrouwen;Gabon;Nederland;2000;21.0;9.0;12.0
9274;Totaal mannen en vrouwen;Gabon;Nederland;2001;18.0;17.0;1.0
9275;Totaal mannen en vrouwen;Gabon;Nederland;2002;16.0;26.0;-10.0
9276;Totaal mannen en vrouwen;Gabon;Nederland;2003;6.0;5.0;1.0
9277;Totaal mannen en vrouwen;Gabon;Nederland;2004;14.0;7.0;7.0
9278;Totaal mannen en vrouwen;Gabon;Nederland;2005;9.0;10.0;-1.0
9279;Totaal mannen en vrouwen;Gabon;Nederland;2006;5.0;23.0;-18.0
9280;Totaal mannen en vrouwen;Gabon;Nederland;2007;1.0;4.0;-3.0
9281;Totaal mannen en vrouwen;Gabon;Nederland;2008;1.0;9.0;-8.0
9282;Totaal mannen en vrouwen;Gabon;Nederland;2009;5.0;5.0;0.0
9283;Totaal mannen en vrouwen;Gabon;Nederland;2010;5.0;6.0;-1.0
9284;Totaal mannen en vrouwen;Gabon;Nederland;2011;9.0;4.0;5.0
9285;Totaal mannen en vrouwen;Gabon;Nederland;2012;6.0;14.0;-8.0
9286;Totaal mannen en vrouwen;Gabon;Nederland;2013;7.0;14.0;-7.0
9287;Totaal mannen en vrouwen;Gabon;Nederland;2014;3.0;14.0;-11.0
9288;Totaal mannen en vrouwen;Gabon;Nederland;2015;14.0;15.0;-1.0
9289;Totaal mannen en vrouwen;Gabon;Nederland;2016;19.0;7.0;12.0
9290;Totaal mannen en vrouwen;Gabon;Nederland;2017;14.0;1.0;13.0
9291;Totaal mannen en vrouwen;Gabon;Nederland;2018;2.0;1.0;1.0
9292;Totaal mannen en vrouwen;Gabon;Nederland;2019;0.0;4.0;-4.0
9293;Totaal mannen en vrouwen;Gabon;Nederland;2020;6.0;2.0;4.0
9294;Totaal mannen en vrouwen;Gabon;Nederland;2021;5.0;3.0;2.0
9295;Totaal mannen en vrouwen;Gabon;Nederland;2022;0.0;2.0;-2.0
9296;Totaal mannen en vrouwen;Gambia;Totaal;1995;16.0;22.0;-6.0
9297;Totaal mannen en vrouwen;Gambia;Totaal;1996;48.0;27.0;21.0
9298;Totaal mannen en vrouwen;Gambia;Totaal;1997;42.0;22.0;20.0
9299;Totaal mannen en vrouwen;Gambia;Totaal;1998;67.0;27.0;40.0
9300;Totaal mannen en vrouwen;Gambia;Totaal;1999;54.0;18.0;36.0
9301;Totaal mannen en vrouwen;Gambia;Totaal;2000;71.0;13.0;58.0
9302;Totaal mannen en vrouwen;Gambia;Totaal;2001;72.0;12.0;60.0
9303;Totaal mannen en vrouwen;Gambia;Totaal;2002;71.0;26.0;45.0
9304;Totaal mannen en vrouwen;Gambia;Totaal;2003;79.0;23.0;56.0
9305;Totaal mannen en vrouwen;Gambia;Totaal;2004;58.0;14.0;44.0
9306;Totaal mannen en vrouwen;Gambia;Totaal;2005;76.0;25.0;51.0
9307;Totaal mannen en vrouwen;Gambia;Totaal;2006;62.0;27.0;35.0
9308;Totaal mannen en vrouwen;Gambia;Totaal;2007;47.0;50.0;-3.0
9309;Totaal mannen en vrouwen;Gambia;Totaal;2008;82.0;26.0;56.0
9310;Totaal mannen en vrouwen;Gambia;Totaal;2009;73.0;25.0;48.0
9311;Totaal mannen en vrouwen;Gambia;Totaal;2010;89.0;20.0;69.0
9312;Totaal mannen en vrouwen;Gambia;Totaal;2011;80.0;24.0;56.0
9313;Totaal mannen en vrouwen;Gambia;Totaal;2012;49.0;22.0;27.0
9314;Totaal mannen en vrouwen;Gambia;Totaal;2013;58.0;32.0;26.0
9315;Totaal mannen en vrouwen;Gambia;Totaal;2014;100.0;29.0;71.0
9316;Totaal mannen en vrouwen;Gambia;Totaal;2015;98.0;26.0;72.0
9317;Totaal mannen en vrouwen;Gambia;Totaal;2016;111.0;22.0;89.0
9318;Totaal mannen en vrouwen;Gambia;Totaal;2017;102.0;37.0;65.0
9319;Totaal mannen en vrouwen;Gambia;Totaal;2018;134.0;26.0;108.0
9320;Totaal mannen en vrouwen;Gambia;Totaal;2019;169.0;35.0;134.0
9321;Totaal mannen en vrouwen;Gambia;Totaal;2020;115.0;22.0;93.0
9322;Totaal mannen en vrouwen;Gambia;Totaal;2021;154.0;29.0;125.0
9323;Totaal mannen en vrouwen;Gambia;Totaal;2022;106.0;21.0;85.0
9324;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;1995;9.0;2.0;7.0
9325;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;1996;32.0;4.0;28.0
9326;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;1997;30.0;6.0;24.0
9327;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;1998;44.0;7.0;37.0
9328;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;1999;35.0;4.0;31.0
9329;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2000;46.0;1.0;45.0
9330;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2001;47.0;5.0;42.0
9331;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2002;49.0;9.0;40.0
9332;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2003;46.0;3.0;43.0
9333;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2004;38.0;1.0;37.0
9334;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2005;49.0;0.0;49.0
9335;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2006;29.0;4.0;25.0
9336;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2007;23.0;8.0;15.0
9337;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2008;51.0;1.0;50.0
9338;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2009;41.0;3.0;38.0
9339;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2010;66.0;5.0;61.0
9340;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2011;60.0;1.0;59.0
9341;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2012;28.0;11.0;17.0
9342;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2013;47.0;12.0;35.0
9343;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2014;66.0;6.0;60.0
9344;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2015;77.0;6.0;71.0
9345;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2016;86.0;5.0;81.0
9346;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2017;80.0;14.0;66.0
9347;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2018;114.0;10.0;104.0
9348;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2019;138.0;6.0;132.0
9349;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2020;94.0;8.0;86.0
9350;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2021;134.0;13.0;121.0
9351;Totaal mannen en vrouwen;Gambia;Land herkomst / vestiging;2022;93.0;8.0;85.0
9352;Totaal mannen en vrouwen;Gambia;Overig land;1995;2.0;3.0;-1.0
9353;Totaal mannen en vrouwen;Gambia;Overig land;1996;6.0;2.0;4.0
9354;Totaal mannen en vrouwen;Gambia;Overig land;1997;4.0;1.0;3.0
9355;Totaal mannen en vrouwen;Gambia;Overig land;1998;10.0;1.0;9.0
9356;Totaal mannen en vrouwen;Gambia;Overig land;1999;4.0;2.0;2.0
9357;Totaal mannen en vrouwen;Gambia;Overig land;2000;9.0;0.0;9.0
9358;Totaal mannen en vrouwen;Gambia;Overig land;2001;7.0;0.0;7.0
9359;Totaal mannen en vrouwen;Gambia;Overig land;2002;14.0;3.0;11.0
9360;Totaal mannen en vrouwen;Gambia;Overig land;2003;18.0;4.0;14.0
9361;Totaal mannen en vrouwen;Gambia;Overig land;2004;10.0;3.0;7.0
9362;Totaal mannen en vrouwen;Gambia;Overig land;2005;14.0;3.0;11.0
9363;Totaal mannen en vrouwen;Gambia;Overig land;2006;10.0;4.0;6.0
9364;Totaal mannen en vrouwen;Gambia;Overig land;2007;6.0;1.0;5.0
9365;Totaal mannen en vrouwen;Gambia;Overig land;2008;6.0;5.0;1.0
9366;Totaal mannen en vrouwen;Gambia;Overig land;2009;12.0;1.0;11.0
9367;Totaal mannen en vrouwen;Gambia;Overig land;2010;13.0;3.0;10.0
9368;Totaal mannen en vrouwen;Gambia;Overig land;2011;7.0;3.0;4.0
9369;Totaal mannen en vrouwen;Gambia;Overig land;2012;6.0;0.0;6.0
9370;Totaal mannen en vrouwen;Gambia;Overig land;2013;4.0;2.0;2.0
9371;Totaal mannen en vrouwen;Gambia;Overig land;2014;10.0;4.0;6.0
9372;Totaal mannen en vrouwen;Gambia;Overig land;2015;11.0;6.0;5.0
9373;Totaal mannen en vrouwen;Gambia;Overig land;2016;12.0;3.0;9.0
9374;Totaal mannen en vrouwen;Gambia;Overig land;2017;8.0;7.0;1.0
9375;Totaal mannen en vrouwen;Gambia;Overig land;2018;6.0;1.0;5.0
9376;Totaal mannen en vrouwen;Gambia;Overig land;2019;13.0;4.0;9.0
9377;Totaal mannen en vrouwen;Gambia;Overig land;2020;12.0;4.0;8.0
9378;Totaal mannen en vrouwen;Gambia;Overig land;2021;10.0;2.0;8.0
9379;Totaal mannen en vrouwen;Gambia;Overig land;2022;8.0;4.0;4.0
9380;Totaal mannen en vrouwen;Gambia;Nederland;1995;5.0;17.0;-12.0
9381;Totaal mannen en vrouwen;Gambia;Nederland;1996;10.0;21.0;-11.0
9382;Totaal mannen en vrouwen;Gambia;Nederland;1997;8.0;15.0;-7.0
