ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;TotaalGediplomeerdenVavo_1;VavoGediplomeerdenVmboT_2;VavoGediplomeerdenHavo_3;VavoGediplomeerdenVwo_4
4223;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2014/'15;2;1;0;1
4224;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2015/'16;2;0;2;0
4225;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2016/'17;1;1;0;0
4226;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2017/'18;1;1;0;0
4227;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2018/'19;2;0;2;0
4228;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2019/'20;3;1;1;1
4229;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
4230;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2006/'07;26;13;10;3
4231;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2007/'08;29;13;15;1
4232;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2008/'09;28;14;12;2
4233;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2009/'10;36;15;15;6
4234;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2010/'11;31;4;24;3
4235;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2011/'12;34;11;19;4
4236;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2012/'13;20;11;8;1
4237;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2013/'14;20;16;4;0
4238;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2014/'15;32;14;15;3
4239;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2015/'16;32;13;15;4
4240;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2016/'17;32;13;15;4
4241;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2017/'18;43;19;18;6
4242;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2018/'19;24;9;14;1
4243;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2019/'20;35;9;21;5
4244;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2020/'21;26;6;15;5
4245;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2006/'07;18;8;8;2
4246;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2007/'08;14;4;9;1
4247;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2008/'09;14;8;5;1
4248;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2009/'10;21;8;9;4
4249;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2010/'11;22;3;17;2
4250;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2011/'12;17;5;10;2
4251;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2012/'13;8;4;3;1
4252;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2013/'14;12;8;4;0
4253;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2014/'15;18;6;10;2
4254;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2015/'16;24;9;11;4
4255;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2016/'17;17;7;9;1
4256;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2017/'18;27;11;11;5
4257;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2018/'19;14;4;9;1
4258;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2019/'20;20;3;15;2
4259;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2020/'21;17;2;10;5
4260;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2006/'07;8;5;2;1
4261;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2007/'08;15;9;6;0
4262;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2008/'09;14;6;7;1
4263;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2009/'10;15;7;6;2
4264;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2010/'11;9;1;7;1
4265;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2011/'12;17;6;9;2
4266;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2012/'13;12;7;5;0
4267;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2013/'14;8;8;0;0
4268;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2014/'15;14;8;5;1
4269;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2015/'16;8;4;4;0
4270;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2016/'17;15;6;6;3
4271;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2017/'18;16;8;7;1
4272;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2018/'19;10;5;5;0
4273;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2019/'20;15;6;6;3
4274;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2020/'21;9;4;5;0
4275;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2006/'07;3;3;0;0
4276;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2007/'08;4;1;3;0
4277;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2008/'09;5;1;3;1
4278;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2009/'10;5;2;2;1
4279;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2010/'11;3;0;3;0
4280;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2011/'12;5;2;3;0
4281;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2012/'13;4;1;3;0
4282;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2013/'14;2;2;0;0
4283;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2014/'15;7;5;2;0
4284;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2015/'16;1;1;0;0
4285;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2016/'17;3;1;1;1
4286;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2017/'18;7;2;5;0
4287;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2018/'19;3;0;3;0
4288;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2019/'20;3;1;1;1
4289;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2020/'21;1;0;1;0
4290;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2006/'07;5;2;2;1
4291;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2007/'08;11;8;3;0
4292;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2008/'09;9;5;4;0
4293;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2009/'10;10;5;4;1
4294;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2010/'11;6;1;4;1
4295;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2011/'12;12;4;6;2
4296;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2012/'13;8;6;2;0
4297;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2013/'14;6;6;0;0
4298;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2014/'15;7;3;3;1
4299;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2015/'16;7;3;4;0
4300;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2016/'17;12;5;5;2
4301;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2017/'18;9;6;2;1
4302;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2018/'19;7;5;2;0
4303;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2019/'20;12;5;5;2
4304;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2020/'21;8;4;4;0
4305;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
4306;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
4307;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
4308;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2009/'10;0;0;0;0
4309;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
4310;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
4311;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
4312;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
4313;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
4314;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
4315;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
4316;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
4317;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
4318;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
4319;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
4320;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2006/'07;18;7;8;3
4321;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2007/'08;21;10;10;1
4322;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2008/'09;20;10;9;1
4323;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2009/'10;24;9;10;5
4324;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2010/'11;20;2;15;3
4325;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2011/'12;23;9;12;2
4326;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2012/'13;14;7;7;0
4327;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2013/'14;20;16;4;0
4328;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2014/'15;26;11;12;3
4329;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2015/'16;27;10;13;4
4330;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2016/'17;28;10;14;4
4331;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2017/'18;38;16;17;5
4332;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2018/'19;20;7;12;1
4333;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2019/'20;31;9;17;5
4334;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2020/'21;24;5;14;5
4335;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2006/'07;12;4;6;2
4336;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2007/'08;9;2;6;1
4337;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2008/'09;9;5;4;0
4338;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2009/'10;12;3;6;3
4339;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2010/'11;13;1;10;2
4340;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2011/'12;11;5;6;0
4341;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2012/'13;5;2;3;0
4342;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2013/'14;12;8;4;0
4343;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2014/'15;15;5;8;2
4344;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2015/'16;20;7;9;4
4345;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2016/'17;14;5;8;1
4346;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2017/'18;24;10;10;4
4347;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2018/'19;12;3;8;1
4348;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2019/'20;17;3;12;2
4349;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2020/'21;15;1;9;5
4350;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2006/'07;6;3;2;1
4351;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2007/'08;12;8;4;0
4352;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2008/'09;11;5;5;1
4353;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2009/'10;12;6;4;2
4354;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2010/'11;7;1;5;1
4355;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2011/'12;12;4;6;2
4356;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2012/'13;9;5;4;0
4357;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2013/'14;8;8;0;0
4358;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2014/'15;11;6;4;1
4359;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2015/'16;7;3;4;0
4360;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2016/'17;14;5;6;3
4361;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2017/'18;14;6;7;1
4362;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2018/'19;8;4;4;0
4363;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2019/'20;14;6;5;3
4364;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2020/'21;9;4;5;0
4365;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2006/'07;2;2;0;0
4366;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2007/'08;3;1;2;0
4367;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2008/'09;3;1;1;1
4368;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2009/'10;5;2;2;1
4369;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2010/'11;2;0;2;0
4370;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2011/'12;4;2;2;0
4371;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2012/'13;3;1;2;0
4372;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2013/'14;2;2;0;0
4373;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2014/'15;6;4;2;0
4374;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2015/'16;1;1;0;0
4375;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2016/'17;3;1;1;1
4376;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2017/'18;7;2;5;0
4377;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2018/'19;2;0;2;0
4378;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2019/'20;3;1;1;1
4379;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2020/'21;1;0;1;0
4380;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2006/'07;4;1;2;1
4381;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2007/'08;9;7;2;0
4382;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2008/'09;8;4;4;0
4383;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2009/'10;7;4;2;1
4384;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2010/'11;5;1;3;1
4385;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2011/'12;8;2;4;2
4386;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2012/'13;6;4;2;0
4387;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2013/'14;6;6;0;0
4388;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2014/'15;5;2;2;1
4389;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2015/'16;6;2;4;0
4390;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2016/'17;11;4;5;2
4391;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2017/'18;7;4;2;1
4392;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2018/'19;6;4;2;0
4393;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2019/'20;11;5;4;2
4394;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2020/'21;8;4;4;0
4395;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
4396;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
4397;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
4398;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2009/'10;0;0;0;0
4399;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
4400;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
4401;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
4402;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
4403;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
4404;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
4405;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
4406;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
4407;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
4408;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
4409;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
4410;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2006/'07;6;5;1;0
4411;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2007/'08;3;2;1;0
4412;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2008/'09;6;4;1;1
4413;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2009/'10;8;4;4;0
4414;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2010/'11;6;1;5;0
4415;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2011/'12;6;2;4;0
4416;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2012/'13;4;3;1;0
4417;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2013/'14;0;0;0;0
4418;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2014/'15;3;2;1;0
4419;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2015/'16;5;3;2;0
4420;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2016/'17;2;2;0;0
4421;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2017/'18;3;2;0;1
4422;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2018/'19;0;0;0;0
4423;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2019/'20;2;0;2;0
4424;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2020/'21;1;1;0;0
4425;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2006/'07;4;3;1;0
4426;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2007/'08;1;1;0;0
4427;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2008/'09;5;3;1;1
4428;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2009/'10;6;4;2;0
4429;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2010/'11;4;1;3;0
4430;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2011/'12;2;0;2;0
4431;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2012/'13;1;1;0;0
4432;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2013/'14;0;0;0;0
4433;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2014/'15;1;1;0;0
4434;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2015/'16;4;2;2;0
4435;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2016/'17;2;2;0;0
4436;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2017/'18;1;0;0;1
4437;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2018/'19;0;0;0;0
4438;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2019/'20;1;0;1;0
4439;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2020/'21;1;1;0;0
4440;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2006/'07;2;2;0;0
4441;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2007/'08;2;1;1;0
4442;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2008/'09;1;1;0;0
4443;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2009/'10;2;0;2;0
4444;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2010/'11;2;0;2;0
4445;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2011/'12;4;2;2;0
4446;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2012/'13;3;2;1;0
4447;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2013/'14;0;0;0;0
4448;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2014/'15;2;1;1;0
4449;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2015/'16;1;1;0;0
4450;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2016/'17;0;0;0;0
4451;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2017/'18;2;2;0;0
4452;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2018/'19;0;0;0;0
4453;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2019/'20;1;0;1;0
4454;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2020/'21;0;0;0;0
4455;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2006/'07;1;1;0;0
4456;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2007/'08;0;0;0;0
4457;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2008/'09;0;0;0;0
4458;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2009/'10;0;0;0;0
4459;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2010/'11;1;0;1;0
4460;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2011/'12;1;0;1;0
4461;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2012/'13;1;0;1;0
4462;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2013/'14;0;0;0;0
4463;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2014/'15;0;0;0;0
4464;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2015/'16;0;0;0;0
4465;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2016/'17;0;0;0;0
4466;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2017/'18;0;0;0;0
4467;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2018/'19;0;0;0;0
4468;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2019/'20;0;0;0;0
4469;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2020/'21;0;0;0;0
4470;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2006/'07;1;1;0;0
4471;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2007/'08;2;1;1;0
4472;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2008/'09;1;1;0;0
4473;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2009/'10;2;0;2;0
4474;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2010/'11;1;0;1;0
4475;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2011/'12;3;2;1;0
4476;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2012/'13;2;2;0;0
4477;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2013/'14;0;0;0;0
4478;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2014/'15;2;1;1;0
4479;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2015/'16;1;1;0;0
4480;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2016/'17;0;0;0;0
4481;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2017/'18;2;2;0;0
4482;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2018/'19;0;0;0;0
4483;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2019/'20;1;0;1;0
4484;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2020/'21;0;0;0;0
4485;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
4486;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
4487;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
4488;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2009/'10;0;0;0;0
4489;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
4490;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
4491;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
4492;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
4493;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
4494;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
4495;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
4496;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
4497;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
4498;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
4499;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
4500;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2006/'07;2;1;1;0
4501;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2007/'08;3;1;2;0
4502;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2008/'09;0;0;0;0
4503;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2009/'10;3;1;1;1
4504;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2010/'11;3;0;3;0
4505;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2011/'12;3;0;2;1
4506;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2012/'13;2;1;0;1
4507;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2013/'14;0;0;0;0
4508;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2014/'15;2;1;1;0
4509;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2015/'16;0;0;0;0
4510;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2016/'17;2;1;1;0
