ID;GeslachtWerknemer;Dienstverband;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
7782;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2014;220;132;24.62;2014;2004;28110;24160;3950;30;21.8;21.7;976;1621
7783;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2015;221;133;25.31;2058;2050;28720;24700;4020;30;21.8;21.7;972;1616
7784;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2016;223;136;25.55;2112;2103;29570;25340;4230;30;22.1;22.0;988;1626
7785;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2017;248;156;25.75;2247;2241;31560;26960;4600;30;23.0;23.0;1044;1660
7786;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2018;257;162;26.0;2264;2259;31680;27170;4520;40;23.1;23.0;1043;1653
7787;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2019;268;169;26.47;2311;2307;32340;27740;4610;40;23.0;23.0;1046;1662
7788;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2020;280;178;27.31;2405;2399;33730;28860;4870;50;23.3;23.3;1054;1662
7789;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2021;284;179;27.64;2421;2416;33860;29060;4810;50;23.0;23.0;1049;1669
7790;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2022;296;185;28.29;2467;2462;34660;29600;5060;50;22.9;22.9;1044;1670
7791;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2023;304;191;30.09;2624;2620;36670;31490;5180;50;23.1;23.0;1045;1658
7792;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2009;39;27;24.74;2394;2368;33810;28730;5090;30;25.1;24.9;1148;1684
7793;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2010 voor methodewijziging;40;27;24.89;2385;2359;34060;28620;5440;20;24.9;24.7;1137;1670
7794;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2010 na methodewijziging;47;29;23.67;2052;2031;30020;24630;5400;20;22.5;22.3;1030;1678
7795;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2011;52;32;24.14;2091;2070;29830;25100;4730;10;22.3;22.2;1029;1682
7796;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2012;51;31;24.25;2121;2099;30440;25450;4990;10;22.7;22.5;1039;1669
7797;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2013;51;34;24.31;2266;2255;32440;27190;5250;10;24.4;24.3;1113;1680
7798;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2014;53;33;24.05;2107;2084;29940;25290;4660;10;22.7;22.5;1040;1681
7799;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2015;53;32;25.28;2132;2115;30330;25590;4740;10;22.1;22.0;1004;1661
7800;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2016;52;32;26.09;2247;2231;31850;26960;4890;10;22.5;22.4;1026;1664
7801;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2017;62;41;27.21;2520;2512;35990;30240;5750;10;24.1;24.0;1108;1671
7802;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2018;66;44;27.09;2491;2486;35350;29900;5450;10;24.0;24.0;1101;1663
7803;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2019;69;45;27.83;2538;2533;36240;30450;5780;10;23.7;23.6;1092;1673
7804;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2020;73;47;29.21;2657;2648;37630;31880;5750;10;23.7;23.6;1088;1676
7805;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2021;69;44;30.22;2715;2710;38160;32580;5580;10;23.3;23.2;1076;1679
7806;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2022;72;46;30.4;2703;2697;38770;32440;6330;10;23.0;23.0;1065;1680
7807;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2023;73;47;32.41;2853;2846;40380;34230;6150;10;23.2;23.2;1054;1647
7808;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2009;79;47;26.26;2088;2082;29610;25060;4560;20;21.5;21.4;952;1605
7809;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2010 voor methodewijziging;79;47;27.23;2140;2134;30240;25680;4570;20;21.5;21.4;940;1582
7810;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2010 na methodewijziging;80;47;27.2;2132;2127;30140;25590;4550;30;21.4;21.4;938;1583
7811;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2011;88;53;27.68;2242;2237;31800;26910;4890;20;21.9;21.9;970;1603
7812;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2012;87;53;28.04;2262;2256;31900;27140;4760;20;22.1;22.0;965;1590
7813;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2013;83;50;28.46;2270;2265;32080;27240;4840;30;21.9;21.9;955;1589
7814;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2014;77;46;27.28;2154;2149;30160;25850;4300;30;21.6;21.6;945;1594
7815;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2015;77;45;27.78;2171;2166;30480;26050;4430;20;21.5;21.5;936;1588
7816;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2016;78;46;27.78;2179;2173;30800;26140;4660;20;21.5;21.4;939;1597
7817;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2017;83;50;27.47;2301;2297;32520;27610;4920;20;22.3;22.3;1003;1674
7818;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2018;84;50;27.73;2310;2305;32720;27720;5000;30;22.3;22.2;997;1667
7819;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2019;86;51;28.2;2351;2347;32980;28210;4770;30;22.2;22.2;999;1675
7820;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2020;88;53;28.63;2425;2421;34490;29100;5400;50;22.6;22.6;1015;1675
7821;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2021;90;53;28.71;2403;2400;34080;28840;5240;30;22.2;22.1;1003;1685
7822;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2022;93;55;29.57;2469;2466;35080;29630;5450;30;22.1;22.1;1001;1687
7823;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2023;95;58;31.38;2662;2660;37760;31950;5820;40;22.4;22.4;1017;1683
7824;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2009;78;46;21.44;1711;1700;23480;20530;2950;30;21.0;20.9;951;1613
7825;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2010 voor methodewijziging;81;47;21.82;1704;1693;23370;20450;2920;40;20.7;20.6;931;1603
7826;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2010 na methodewijziging;83;48;21.81;1701;1689;23320;20410;2920;50;20.6;20.5;929;1605
7827;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2011;88;51;21.71;1711;1700;23620;20540;3080;50;20.7;20.6;940;1614
7828;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2012;89;52;22.3;1758;1749;24230;21100;3130;50;20.9;20.8;941;1602
7829;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2013;91;54;22.75;1814;1809;25020;21770;3240;50;21.3;21.2;954;1601
7830;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2014;90;54;22.76;1839;1832;25290;22070;3220;40;21.4;21.4;966;1608
7831;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2015;91;55;23.34;1920;1913;26300;23040;3270;50;21.9;21.8;983;1613
7832;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2016;93;58;23.52;1980;1974;27270;23760;3510;50;22.3;22.2;1007;1627
7833;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2017;103;65;23.49;2040;2035;28130;24480;3660;50;23.0;23.0;1040;1643
7834;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2018;107;68;23.98;2089;2084;28630;25070;3560;60;23.2;23.1;1043;1637
7835;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2019;114;73;24.37;2143;2138;29490;25720;3770;70;23.3;23.3;1053;1645
7836;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2020;119;77;25.19;2236;2231;30780;26840;3950;80;23.6;23.5;1063;1645
7837;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2021;125;81;25.47;2272;2266;31330;27260;4070;80;23.5;23.5;1068;1654
7838;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2022;130;84;26.26;2334;2329;32100;28010;4090;80;23.5;23.4;1064;1654
7839;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2023;135;87;27.97;2474;2469;33890;29680;4200;90;23.5;23.4;1059;1647
7840;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2009;54;23;17.49;1051;1040;13990;12610;1370;90;15.7;15.6;713;1699
7841;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2010 voor methodewijziging;54;22;18.03;1060;1047;14150;12720;1430;80;15.4;15.3;697;1685
7842;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2010 na methodewijziging;56;23;18.01;1054;1042;14080;12650;1430;90;15.3;15.2;694;1687
7843;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2011;57;23;18.18;1074;1060;14370;12890;1480;90;15.3;15.2;700;1704
7844;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2012;56;23;18.32;1075;1065;14390;12900;1490;90;15.4;15.3;697;1690
7845;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2013;55;24;18.39;1113;1105;14890;13350;1540;90;16.0;15.9;721;1697
7846;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2014;56;24;18.29;1116;1106;14960;13390;1570;80;16.0;15.9;725;1707
7847;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2015;56;24;18.56;1150;1142;15290;13800;1490;80;16.3;16.3;739;1709
7848;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2016;57;25;18.63;1180;1173;15730;14160;1570;80;16.6;16.6;755;1719
7849;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2017;59;27;18.79;1223;1218;16320;14680;1650;80;17.1;17.0;778;1731
7850;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2018;61;28;19.23;1258;1253;16740;15090;1640;80;17.2;17.2;782;1722
7851;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2019;62;29;19.64;1312;1307;17520;15740;1780;90;17.5;17.5;799;1734
7852;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2020;59;28;20.67;1450;1446;19320;17400;1920;100;18.5;18.4;839;1732
7853;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2021;56;28;21.11;1512;1507;20160;18140;2020;110;18.7;18.6;857;1743
7854;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2022;63;30;21.26;1480;1474;19760;17760;2010;100;18.2;18.1;832;1746
7855;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2023;67;32;22.4;1562;1557;20760;18740;2020;100;18.3;18.2;834;1740
7856;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2009;34;13;16.78;889;881;11720;10670;1050;60;13.9;13.8;630;1701
7857;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2010 voor methodewijziging;34;13;16.91;889;877;11720;10670;1050;50;13.7;13.6;623;1685
7858;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2010 na methodewijziging;35;13;16.92;886;874;11670;10630;1040;60;13.7;13.6;620;1686
7859;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2011;36;13;16.95;906;894;11970;10870;1100;50;13.8;13.7;633;1709
7860;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2012;36;13;17.2;916;907;12170;10990;1180;60;14.0;13.9;633;1690
7861;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2013;35;13;17.17;932;926;12300;11180;1120;50;14.3;14.2;647;1694
7862;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2014;36;14;17.01;939;930;12490;11270;1220;50;14.4;14.4;656;1704
7863;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2015;36;14;17.23;961;956;12640;11540;1110;50;14.7;14.7;666;1704
7864;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2016;37;15;17.29;990;985;13050;11880;1170;50;15.0;15.0;684;1719
7865;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2017;39;16;17.41;1029;1025;13590;12340;1250;50;15.5;15.4;707;1734
7866;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2018;40;16;17.74;1054;1050;13850;12640;1200;60;15.6;15.6;710;1724
7867;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2019;41;17;18.17;1107;1103;14650;13280;1360;70;16.0;15.9;729;1737
7868;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2020;38;17;19.18;1225;1222;16150;14700;1450;80;16.8;16.8;764;1735
7869;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2021;36;16;19.47;1272;1269;16780;15260;1510;80;17.0;17.0;782;1747
7870;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2022;43;19;19.56;1246;1242;16440;14950;1490;70;16.6;16.6;762;1747
7871;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2023;46;20;20.48;1309;1306;17230;15700;1520;70;16.7;16.7;765;1743
7872;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2009;19;10;18.38;1334;1317;17950;16000;1950;140;19.0;18.8;860;1696
7873;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2010 voor methodewijziging;20;10;19.52;1359;1346;18420;16310;2100;140;18.3;18.2;828;1685
7874;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2010 na methodewijziging;21;10;19.42;1341;1328;18190;16090;2100;140;18.1;18.0;821;1688
7875;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2011;20;10;19.87;1376;1357;18660;16510;2150;140;18.0;17.9;820;1699
7876;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2012;20;10;19.89;1360;1346;18360;16320;2050;150;18.0;17.8;812;1689
7877;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2013;20;10;20.04;1432;1421;19460;17190;2270;160;18.9;18.8;851;1701
7878;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2014;20;10;20.11;1442;1430;19520;17300;2210;140;18.8;18.7;853;1711
7879;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2015;20;10;20.42;1490;1479;20070;17880;2190;120;19.3;19.2;870;1715
7880;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2016;20;10;20.52;1524;1514;20580;18280;2300;120;19.5;19.4;885;1720
7881;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2017;21;11;20.78;1586;1580;21430;19040;2390;120;20.0;20.0;912;1726
7882;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2018;21;11;21.41;1644;1637;22210;19730;2480;130;20.3;20.2;918;1718
7883;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2019;21;11;21.86;1706;1700;23060;20480;2580;140;20.5;20.4;933;1730
7884;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2020;21;12;22.75;1853;1846;24990;22240;2750;140;21.5;21.4;974;1729
7885;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2021;20;12;23.4;1937;1928;26170;23240;2930;150;21.6;21.5;989;1739
7886;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2022;21;12;24.02;1969;1960;26700;23630;3080;150;21.4;21.3;979;1743
7887;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2023;21;12;25.61;2106;2097;28360;25270;3100;170;21.6;21.5;983;1736
7888;Mannen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2009;229;91;15.17;887;868;11560;10640;920;250;15.2;15.0;687;1730
7889;Mannen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2010 voor methodewijziging;229;89;16.87;953;937;12400;11440;960;320;14.8;14.6;666;1707
7890;Mannen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2010 na methodewijziging;243;97;17.38;1008;992;13110;12100;1010;420;15.2;15.0;685;1713
7891;Mannen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2011;239;92;16.36;930;908;12300;11170;1140;310;14.7;14.5;666;1730
7892;Mannen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2012;243;95;16.97;974;953;12670;11680;990;340;15.0;14.8;674;1717
7893;Mannen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2013;244;98;17.35;1015;1005;13280;12180;1100;300;15.4;15.3;695;1726
7894;Mannen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2014;257;106;17.41;1061;1045;13780;12730;1050;300;15.9;15.8;721;1748
7895;Mannen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2015;263;111;17.62;1103;1090;14320;13230;1090;290;16.5;16.3;742;1754
7896;Mannen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2016;270;115;17.61;1121;1109;14580;13450;1140;290;16.7;16.5;756;1767
7897;Mannen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2017;272;115;17.86;1115;1107;14560;13380;1190;310;16.4;16.3;744;1758
7898;Mannen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2018;277;118;18.54;1169;1161;15190;14030;1160;340;16.6;16.5;751;1755
7899;Mannen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2019;283;122;19.14;1224;1217;15870;14690;1180;370;16.8;16.7;763;1767
7900;Mannen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2020;281;128;20.41;1386;1378;17950;16630;1320;460;17.9;17.8;810;1780
7901;Mannen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2021;294;134;20.66;1403;1394;18270;16830;1430;450;17.7;17.6;810;1783
7902;Mannen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2022;301;134;21.08;1403;1395;18220;16840;1380;430;17.4;17.3;795;1781
7903;Mannen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2023;307;137;22.75;1513;1506;19610;18160;1450;480;17.4;17.4;794;1774
7904;Mannen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-F Landbouw en nijverheid;2009;43;20;15.61;1114;1081;14220;13360;860;260;18.5;18.2;831;1757
7905;Mannen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-F Landbouw en nijverheid;2010 voor methodewijziging;41;18;16.53;1076;1053;13700;12910;800;330;17.1;16.8;764;1717
7906;Mannen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-F Landbouw en nijverheid;2010 na methodewijziging;43;19;16.79;1106;1085;14100;13270;830;400;17.3;17.0;775;1729
7907;Mannen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-F Landbouw en nijverheid;2011;42;19;16.17;1083;1044;13940;12990;950;300;17.3;16.9;775;1737
