ID;BedrijfstakkenBranchesSBI2008;Perioden;PrijsindexArbeid_1;JaarmutatiePrijsVanArbeid_2;LoonkostenPerGewerktUur_3;JaarmutatieLoonkostenPerGewerktUur_4;Structuureffect_5
2095;Q Gezondheids- en welzijnszorg;2018 januari - 2018 december;105.2;1.8;104.9;1.5;-0.3
2096;Q Gezondheids- en welzijnszorg;2018 april - 2019 maart;106.3;2.3;105.8;1.9;-0.3
2097;Q Gezondheids- en welzijnszorg;2018 juli - 2019 juni;107.0;2.4;106.4;2.0;-0.4
2098;Q Gezondheids- en welzijnszorg;2018 oktober - 2019 september;107.0;1.9;106.2;1.4;-0.5
2099;Q Gezondheids- en welzijnszorg;2019 januari - 2019 december;108.3;2.9;107.4;2.4;-0.5
2100;Q Gezondheids- en welzijnszorg;2019 april - 2020 maart;110.5;3.9;109.5;3.5;-0.4
2101;Q Gezondheids- en welzijnszorg;2019 juli - 2020 juni;110.5;3.2;109.6;3.0;-0.2
2102;Q Gezondheids- en welzijnszorg;2019 oktober - 2020 september;112.9;5.5;111.9;5.4;-0.1
2103;Q Gezondheids- en welzijnszorg;2020 januari - 2020 december;114.5;5.7;113.4;5.6;-0.1
2104;Q Gezondheids- en welzijnszorg;2020 april - 2021 maart;112.5;1.9;111.5;1.8;-0.1
2105;Q Gezondheids- en welzijnszorg;2020 juli - 2021 juni;113.8;3.1;112.6;2.8;-0.3
2106;Q Gezondheids- en welzijnszorg;2020 oktober - 2021 september;114.9;1.7;113.6;1.5;-0.3
2107;Q Gezondheids- en welzijnszorg;2021 januari - 2021 december;115.3;0.7;114.0;0.5;-0.3
2108;Q Gezondheids- en welzijnszorg;2021 april - 2022 maart;116.1;3.1;114.6;2.8;-0.3
2109;Q Gezondheids- en welzijnszorg;2021 juli - 2022 juni;118.4;4.0;116.9;3.8;-0.2
2110;Q Gezondheids- en welzijnszorg;2021 oktober - 2022 september;119.6;4.1;118.0;3.9;-0.2
2111;Q Gezondheids- en welzijnszorg;2022 januari - 2022 december;121.4;5.3;119.8;5.1;-0.2
2112;Q Gezondheids- en welzijnszorg;2022 april - 2023 maart;122.0;5.1;120.3;4.9;-0.2
2113;Q Gezondheids- en welzijnszorg;2022 juli - 2023 juni;123.8;4.6;122.0;4.4;-0.2
2114;Q Gezondheids- en welzijnszorg;2022 oktober - 2023 september;125.7;5.1;123.8;4.9;-0.2
2115;Q Gezondheids- en welzijnszorg;2023 januari - 2023 december;129.0;6.2;127.1;6.1;-0.1
2116;R-U Cultuur, recreatie, overige diensten;2001;74.8;;71.5;;
2117;R-U Cultuur, recreatie, overige diensten;2002;78.6;5.0;75.7;5.8;0.7
2118;R-U Cultuur, recreatie, overige diensten;2003;82.5;5.0;79.8;5.5;0.5
2119;R-U Cultuur, recreatie, overige diensten;2004;83.8;1.5;80.9;1.3;-0.2
2120;R-U Cultuur, recreatie, overige diensten;2005;84.9;1.3;82.3;1.8;0.5
2121;R-U Cultuur, recreatie, overige diensten;2006;86.2;1.6;84.1;2.2;0.6
2122;R-U Cultuur, recreatie, overige diensten;2007;87.7;1.8;85.2;1.3;-0.5
2123;R-U Cultuur, recreatie, overige diensten;2008;90.1;2.7;87.2;2.3;-0.3
2124;R-U Cultuur, recreatie, overige diensten;2009;92.0;2.1;89.6;2.8;0.6
2125;R-U Cultuur, recreatie, overige diensten;2010;93.1;1.2;91.4;2.0;0.7
2126;R-U Cultuur, recreatie, overige diensten;2011;95.0;2.0;93.4;2.2;0.2
2127;R-U Cultuur, recreatie, overige diensten;2012;97.5;2.7;96.0;2.8;0.2
2128;R-U Cultuur, recreatie, overige diensten;2013;98.0;0.5;97.1;1.1;0.6
2129;R-U Cultuur, recreatie, overige diensten;2014;99.1;1.1;99.0;2.0;0.9
2130;R-U Cultuur, recreatie, overige diensten;2015;100.0;0.9;100.0;1.0;0.1
2131;R-U Cultuur, recreatie, overige diensten;2016;101.3;1.3;101.2;1.2;-0.2
2132;R-U Cultuur, recreatie, overige diensten;2017;102.8;1.5;102.3;1.1;-0.3
2133;R-U Cultuur, recreatie, overige diensten;2018;104.9;2.0;104.1;1.8;-0.2
2134;R-U Cultuur, recreatie, overige diensten;2019;108.3;3.3;107.4;3.2;-0.1
2135;R-U Cultuur, recreatie, overige diensten;2020;109.8;1.4;109.8;2.2;0.8
2136;R-U Cultuur, recreatie, overige diensten;2021;108.5;-1.2;109.0;-0.7;0.5
2137;R-U Cultuur, recreatie, overige diensten;2022;117.2;8.0;116.5;6.8;-1.1
2138;R-U Cultuur, recreatie, overige diensten;2023;124.9;6.5;123.9;6.4;-0.1
2139;R-U Cultuur, recreatie, overige diensten;2006 januari - 2006 december;86.2;1.6;84.1;2.2;0.6
2140;R-U Cultuur, recreatie, overige diensten;2006 april - 2007 maart;86.9;;84.7;;
2141;R-U Cultuur, recreatie, overige diensten;2006 juli - 2007 juni;87.4;;85.0;;
2142;R-U Cultuur, recreatie, overige diensten;2006 oktober - 2007 september;87.7;;85.3;;
2143;R-U Cultuur, recreatie, overige diensten;2007 januari - 2007 december;87.7;1.8;85.2;1.3;-0.5
2144;R-U Cultuur, recreatie, overige diensten;2007 april - 2008 maart;88.2;1.5;85.6;1.1;-0.4
2145;R-U Cultuur, recreatie, overige diensten;2007 juli - 2008 juni;88.8;1.6;86.1;1.3;-0.3
2146;R-U Cultuur, recreatie, overige diensten;2007 oktober - 2008 september;89.1;1.6;86.3;1.2;-0.4
2147;R-U Cultuur, recreatie, overige diensten;2008 januari - 2008 december;90.1;2.7;87.2;2.3;-0.3
2148;R-U Cultuur, recreatie, overige diensten;2008 april - 2009 maart;90.7;2.8;87.9;2.6;-0.2
2149;R-U Cultuur, recreatie, overige diensten;2008 juli - 2009 juni;91.6;3.2;88.9;3.2;0.0
2150;R-U Cultuur, recreatie, overige diensten;2008 oktober - 2009 september;91.7;3.0;89.2;3.4;0.4
2151;R-U Cultuur, recreatie, overige diensten;2009 januari - 2009 december;92.0;2.1;89.6;2.8;0.6
2152;R-U Cultuur, recreatie, overige diensten;2009 april - 2010 maart;92.7;2.2;90.5;3.0;0.8
2153;R-U Cultuur, recreatie, overige diensten;2009 juli - 2010 juni;93.2;1.7;91.3;2.7;1.0
2154;R-U Cultuur, recreatie, overige diensten;2009 oktober - 2010 september;93.1;1.5;91.3;2.3;0.8
2155;R-U Cultuur, recreatie, overige diensten;2010 januari - 2010 december;93.1;1.2;91.4;2.0;0.7
2156;R-U Cultuur, recreatie, overige diensten;2010 april - 2011 maart;93.2;0.6;91.5;1.1;0.5
2157;R-U Cultuur, recreatie, overige diensten;2010 juli - 2011 juni;93.5;0.3;91.8;0.6;0.3
2158;R-U Cultuur, recreatie, overige diensten;2010 oktober - 2011 september;93.8;0.8;92.2;1.0;0.2
2159;R-U Cultuur, recreatie, overige diensten;2011 januari - 2011 december;95.0;2.0;93.4;2.2;0.2
2160;R-U Cultuur, recreatie, overige diensten;2011 april - 2012 maart;95.1;2.0;93.5;2.1;0.1
2161;R-U Cultuur, recreatie, overige diensten;2011 juli - 2012 juni;95.4;2.1;93.8;2.2;0.1
2162;R-U Cultuur, recreatie, overige diensten;2011 oktober - 2012 september;96.4;2.8;94.9;3.0;0.2
2163;R-U Cultuur, recreatie, overige diensten;2012 januari - 2012 december;97.5;2.7;96.0;2.8;0.2
2164;R-U Cultuur, recreatie, overige diensten;2012 april - 2013 maart;98.7;3.8;97.3;4.1;0.3
2165;R-U Cultuur, recreatie, overige diensten;2012 juli - 2013 juni;98.5;3.2;97.3;3.7;0.5
2166;R-U Cultuur, recreatie, overige diensten;2012 oktober - 2013 september;98.4;2.1;97.4;2.6;0.5
2167;R-U Cultuur, recreatie, overige diensten;2013 januari - 2013 december;98.0;0.5;97.1;1.1;0.6
2168;R-U Cultuur, recreatie, overige diensten;2013 april - 2014 maart;98.1;-0.6;97.3;0.0;0.6
2169;R-U Cultuur, recreatie, overige diensten;2013 juli - 2014 juni;98.4;-0.1;97.7;0.4;0.5
2170;R-U Cultuur, recreatie, overige diensten;2013 oktober - 2014 september;98.2;-0.2;97.8;0.5;0.7
2171;R-U Cultuur, recreatie, overige diensten;2014 januari - 2014 december;99.1;1.1;99.0;2.0;0.9
2172;R-U Cultuur, recreatie, overige diensten;2014 april - 2015 maart;99.3;1.3;99.3;2.1;0.8
2173;R-U Cultuur, recreatie, overige diensten;2014 juli - 2015 juni;99.8;1.4;99.8;2.1;0.7
2174;R-U Cultuur, recreatie, overige diensten;2014 oktober - 2015 september;100.5;2.3;100.5;2.7;0.4
2175;R-U Cultuur, recreatie, overige diensten;2015 januari - 2015 december;100.0;0.9;100.0;1.0;0.1
2176;R-U Cultuur, recreatie, overige diensten;2015 april - 2016 maart;100.5;1.2;100.5;1.2;0.0
2177;R-U Cultuur, recreatie, overige diensten;2015 juli - 2016 juni;100.0;0.2;100.0;0.2;0.0
2178;R-U Cultuur, recreatie, overige diensten;2015 oktober - 2016 september;100.5;0.1;100.5;0.0;-0.1
2179;R-U Cultuur, recreatie, overige diensten;2016 januari - 2016 december ;101.3;1.3;101.2;1.2;-0.2
2180;R-U Cultuur, recreatie, overige diensten;2016 april - 2017 maart;101.0;0.5;100.7;0.3;-0.3
2181;R-U Cultuur, recreatie, overige diensten;2016 juli - 2017 juni;101.7;1.7;101.4;1.4;-0.3
2182;R-U Cultuur, recreatie, overige diensten;2016 oktober - 2017 september;102.0;1.4;101.6;1.1;-0.4
2183;R-U Cultuur, recreatie, overige diensten;2017 januari - 2017 december;102.8;1.5;102.3;1.1;-0.3
2184;R-U Cultuur, recreatie, overige diensten;2017 april - 2018 maart;103.5;2.4;102.9;2.1;-0.3
2185;R-U Cultuur, recreatie, overige diensten;2017 juli - 2018 juni;104.1;2.4;103.5;2.1;-0.3
2186;R-U Cultuur, recreatie, overige diensten;2017 oktober - 2018 september;104.8;2.8;104.1;2.5;-0.2
2187;R-U Cultuur, recreatie, overige diensten;2018 januari - 2018 december;104.9;2.0;104.1;1.8;-0.2
2188;R-U Cultuur, recreatie, overige diensten;2018 april - 2019 maart;106.1;2.5;105.3;2.3;-0.2
2189;R-U Cultuur, recreatie, overige diensten;2018 juli - 2019 juni;106.6;2.4;105.8;2.2;-0.2
2190;R-U Cultuur, recreatie, overige diensten;2018 oktober - 2019 september;107.0;2.1;106.1;1.9;-0.1
2191;R-U Cultuur, recreatie, overige diensten;2019 januari - 2019 december;108.3;3.3;107.4;3.2;-0.1
2192;R-U Cultuur, recreatie, overige diensten;2019 april - 2020 maart;109.7;3.4;108.8;3.4;0.0
2193;R-U Cultuur, recreatie, overige diensten;2019 juli - 2020 juni;109.3;2.5;109.0;3.0;0.5
2194;R-U Cultuur, recreatie, overige diensten;2019 oktober - 2020 september;110.4;3.2;110.2;3.8;0.6
2195;R-U Cultuur, recreatie, overige diensten;2020 januari - 2020 december;109.8;1.4;109.8;2.2;0.8
2196;R-U Cultuur, recreatie, overige diensten;2020 april - 2021 maart;107.0;-2.5;107.6;-1.1;1.4
2197;R-U Cultuur, recreatie, overige diensten;2020 juli - 2021 juni;106.1;-2.9;106.8;-2.0;1.0
2198;R-U Cultuur, recreatie, overige diensten;2020 oktober - 2021 september;107.1;-2.9;107.8;-2.1;0.8
2199;R-U Cultuur, recreatie, overige diensten;2021 januari - 2021 december;108.5;-1.2;109.0;-0.7;0.5
2200;R-U Cultuur, recreatie, overige diensten;2021 april - 2022 maart;109.8;2.7;109.6;1.9;-0.8
2201;R-U Cultuur, recreatie, overige diensten;2021 juli - 2022 juni;113.6;7.1;112.9;5.7;-1.3
2202;R-U Cultuur, recreatie, overige diensten;2021 oktober - 2022 september;115.3;7.6;114.5;6.2;-1.3
2203;R-U Cultuur, recreatie, overige diensten;2022 januari - 2022 december;117.2;8.0;116.5;6.8;-1.1
2204;R-U Cultuur, recreatie, overige diensten;2022 april - 2023 maart;119.2;8.5;118.3;7.9;-0.6
2205;R-U Cultuur, recreatie, overige diensten;2022 juli - 2023 juni;121.1;6.6;120.2;6.4;-0.1
2206;R-U Cultuur, recreatie, overige diensten;2022 oktober - 2023 september;122.8;6.5;121.9;6.4;-0.1
2207;R-U Cultuur, recreatie, overige diensten;2023 januari - 2023 december;124.9;6.5;123.9;6.4;-0.1
