ID;Geslacht;Leeftijd;IndicatieZMV;GebruikZMV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;PersMetIndicGebruikOpPeildatum_4;OpnamedagenInJaar_5
7350;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Noord-Nederland (LD);2013;;;;;
7351;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Noord-Nederland (LD);2014;;;;;
7352;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Oost-Nederland (LD);2011;;;;;
7353;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Oost-Nederland (LD);2012;;;;;
7354;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Oost-Nederland (LD);2013;;;;;
7355;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Oost-Nederland (LD);2014;;;;;
7356;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;West-Nederland (LD);2011;;;;;
7357;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;West-Nederland (LD);2012;;;;;
7358;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;West-Nederland (LD);2013;;;;;
7359;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;West-Nederland (LD);2014;;;;;
7360;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Zuid-Nederland (LD);2011;;;;;
7361;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Zuid-Nederland (LD);2012;;;;;
7362;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Zuid-Nederland (LD);2013;;;;;
7363;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Zuid-Nederland (LD);2014;;;;;
7364;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Groningen (PV);2011;;;;;
7365;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Groningen (PV);2012;;;;;
7366;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Groningen (PV);2013;;;;;
7367;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Groningen (PV);2014;;;;;
7368;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Friesland (PV);2011;;;;;
7369;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Friesland (PV);2012;;;;;
7370;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Friesland (PV);2013;;;;;
7371;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Friesland (PV);2014;;;;;
7372;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Drenthe (PV);2011;;;;;
7373;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Drenthe (PV);2012;;;;;
7374;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Drenthe (PV);2013;;;;;
7375;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Drenthe (PV);2014;;;;;
7376;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Overijssel (PV);2011;;;;;
7377;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Overijssel (PV);2012;;;;;
7378;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Overijssel (PV);2013;;;;;
7379;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Overijssel (PV);2014;;;;;
7380;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Flevoland (PV);2011;;;;;
7381;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Flevoland (PV);2012;;;;;
7382;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Flevoland (PV);2013;;;;;
7383;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Flevoland (PV);2014;;;;;
7384;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Gelderland (PV);2011;;;;;
7385;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Gelderland (PV);2012;;;;;
7386;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Gelderland (PV);2013;;;;;
7387;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Gelderland (PV);2014;;;;;
7388;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Utrecht (PV);2011;;;;;
7389;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Utrecht (PV);2012;;;;;
7390;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Utrecht (PV);2013;;;;;
7391;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Utrecht (PV);2014;;;;;
7392;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Noord-Holland (PV);2011;;;;;
7393;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Noord-Holland (PV);2012;;;;;
7394;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Noord-Holland (PV);2013;;;;;
7395;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Noord-Holland (PV);2014;;;;;
7396;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Zuid-Holland (PV);2011;;;;;
7397;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Zuid-Holland (PV);2012;;;;;
7398;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Zuid-Holland (PV);2013;;;;;
7399;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Zuid-Holland (PV);2014;;;;;
7400;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Zeeland (PV);2011;;;;;
7401;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Zeeland (PV);2012;;;;;
7402;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Zeeland (PV);2013;;;;;
7403;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Zeeland (PV);2014;;;;;
7404;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Noord-Brabant (PV);2011;;;;;
7405;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Noord-Brabant (PV);2012;;;;;
7406;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Noord-Brabant (PV);2013;;;;;
7407;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Noord-Brabant (PV);2014;;;;;
7408;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Limburg (PV);2011;;;;;
7409;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Limburg (PV);2012;;;;;
7410;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Limburg (PV);2013;;;;;
7411;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Limburg (PV);2014;;;;;
7412;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Nederland;2011;;;;;
7413;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Nederland;2012;;;;;
7414;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Nederland;2013;;;;;
7415;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Nederland;2014;;;;;
7416;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Noord-Nederland (LD);2011;;;;;
7417;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Noord-Nederland (LD);2012;;;;;
7418;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Noord-Nederland (LD);2013;;;;;
7419;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Noord-Nederland (LD);2014;;;;;
7420;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Oost-Nederland (LD);2011;;;;;
7421;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Oost-Nederland (LD);2012;;;;;
7422;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Oost-Nederland (LD);2013;;;;;
7423;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Oost-Nederland (LD);2014;;;;;
7424;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;West-Nederland (LD);2011;;;;;
7425;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;West-Nederland (LD);2012;;;;;
7426;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;West-Nederland (LD);2013;;;;;
7427;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;West-Nederland (LD);2014;;;;;
7428;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Zuid-Nederland (LD);2011;;;;;
7429;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Zuid-Nederland (LD);2012;;;;;
7430;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Zuid-Nederland (LD);2013;;;;;
7431;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Zuid-Nederland (LD);2014;;;;;
7432;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Groningen (PV);2011;;;;;
7433;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Groningen (PV);2012;;;;;
7434;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Groningen (PV);2013;;;;;
7435;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Groningen (PV);2014;;;;;
7436;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Friesland (PV);2011;;;;;
7437;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Friesland (PV);2012;;;;;
7438;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Friesland (PV);2013;;;;;
7439;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Friesland (PV);2014;;;;;
7440;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Drenthe (PV);2011;;;;;
7441;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Drenthe (PV);2012;;;;;
7442;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Drenthe (PV);2013;;;;;
7443;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Drenthe (PV);2014;;;;;
7444;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Overijssel (PV);2011;;;;;
7445;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Overijssel (PV);2012;;;;;
7446;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Overijssel (PV);2013;;;;;
7447;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Overijssel (PV);2014;;;;;
7448;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Flevoland (PV);2011;;;;;
7449;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Flevoland (PV);2012;;;;;
7450;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Flevoland (PV);2013;;;;;
7451;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Flevoland (PV);2014;;;;;
7452;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Gelderland (PV);2011;;;;;
7453;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Gelderland (PV);2012;;;;;
7454;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Gelderland (PV);2013;;;;;
7455;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Gelderland (PV);2014;;;;;
7456;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Utrecht (PV);2011;;;;;
7457;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Utrecht (PV);2012;;;;;
7458;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Utrecht (PV);2013;;;;;
7459;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Utrecht (PV);2014;;;;;
7460;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Noord-Holland (PV);2011;;;;;
7461;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Noord-Holland (PV);2012;;;;;
7462;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Noord-Holland (PV);2013;;;;;
7463;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Noord-Holland (PV);2014;;;;;
7464;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Zuid-Holland (PV);2011;;;;;
7465;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Zuid-Holland (PV);2012;;;;;
7466;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Zuid-Holland (PV);2013;;;;;
7467;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Zuid-Holland (PV);2014;;;;;
7468;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Zeeland (PV);2011;;;;;
7469;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Zeeland (PV);2012;;;;;
7470;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Zeeland (PV);2013;;;;;
7471;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Zeeland (PV);2014;;;;;
7472;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Noord-Brabant (PV);2011;;;;;
7473;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Noord-Brabant (PV);2012;;;;;
7474;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Noord-Brabant (PV);2013;;;;;
7475;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Noord-Brabant (PV);2014;;;;;
7476;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Limburg (PV);2011;;;;;
7477;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Limburg (PV);2012;;;;;
7478;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Limburg (PV);2013;;;;;
7479;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 ZG auditief Wonen met intensiev..;Limburg (PV);2014;;;;;
7480;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Nederland;2011;;;;;
7481;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Nederland;2012;;;;;
7482;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Nederland;2013;;;;;
7483;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Nederland;2014;;;;;
7484;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Noord-Nederland (LD);2011;;;;;
7485;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Noord-Nederland (LD);2012;;;;;
7486;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Noord-Nederland (LD);2013;;;;;
7487;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Noord-Nederland (LD);2014;;;;;
7488;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Oost-Nederland (LD);2011;;;;;
7489;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Oost-Nederland (LD);2012;;;;;
7490;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Oost-Nederland (LD);2013;;;;;
7491;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Oost-Nederland (LD);2014;;;;;
7492;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;West-Nederland (LD);2011;;;;;
7493;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;West-Nederland (LD);2012;;;;;
7494;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;West-Nederland (LD);2013;;;;;
7495;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;West-Nederland (LD);2014;;;;;
7496;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Zuid-Nederland (LD);2011;;;;;
7497;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Zuid-Nederland (LD);2012;;;;;
7498;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Zuid-Nederland (LD);2013;;;;;
7499;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Zuid-Nederland (LD);2014;;;;;
7500;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Groningen (PV);2011;;;;;
7501;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Groningen (PV);2012;;;;;
7502;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Groningen (PV);2013;;;;;
7503;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Groningen (PV);2014;;;;;
7504;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Friesland (PV);2011;;;;;
7505;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Friesland (PV);2012;;;;;
7506;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Friesland (PV);2013;;;;;
7507;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Friesland (PV);2014;;;;;
7508;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Drenthe (PV);2011;;;;;
7509;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Drenthe (PV);2012;;;;;
7510;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Drenthe (PV);2013;;;;;
7511;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Drenthe (PV);2014;;;;;
7512;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Overijssel (PV);2011;;;;;
7513;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Overijssel (PV);2012;;;;;
7514;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Overijssel (PV);2013;;;;;
7515;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Overijssel (PV);2014;;;;;
7516;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Geestelijke gezondheidszorg;Flevoland (PV);2011;;;;;
