ID;Geslacht;Leeftijdsgroep;Herkomstgroepering;VerdachtenNaarSoortMisdrijf;Perioden;AantalVerdachten_1;VerdachtenPer1000Inwoners_2
7144;Totaal mannen en vrouwen;45 jaar of ouder;7;Drugsmisdrijven;2006;70;2
7145;Totaal mannen en vrouwen;45 jaar of ouder;7;Drugsmisdrijven;2007;70;3
7146;Totaal mannen en vrouwen;45 jaar of ouder;7;Drugsmisdrijven;2008;60;2
7147;Totaal mannen en vrouwen;45 jaar of ouder;7;Drugsmisdrijven;2009;60;2
7148;Totaal mannen en vrouwen;45 jaar of ouder;7;Drugsmisdrijven;2010;60;2
7149;Totaal mannen en vrouwen;45 jaar of ouder;7;Drugsmisdrijven;2011;70;2
7150;Totaal mannen en vrouwen;45 jaar of ouder;7;Overige misdrijven;1999;10;1
7151;Totaal mannen en vrouwen;45 jaar of ouder;7;Overige misdrijven;2000;10;1
7152;Totaal mannen en vrouwen;45 jaar of ouder;7;Overige misdrijven;2001;20;1
7153;Totaal mannen en vrouwen;45 jaar of ouder;7;Overige misdrijven;2002;20;1
7154;Totaal mannen en vrouwen;45 jaar of ouder;7;Overige misdrijven;2003;20;1
7155;Totaal mannen en vrouwen;45 jaar of ouder;7;Overige misdrijven;2004;30;1
7156;Totaal mannen en vrouwen;45 jaar of ouder;7;Overige misdrijven;2005;30;1
7157;Totaal mannen en vrouwen;45 jaar of ouder;7;Overige misdrijven;2006;40;1
7158;Totaal mannen en vrouwen;45 jaar of ouder;7;Overige misdrijven;2007;30;1
7159;Totaal mannen en vrouwen;45 jaar of ouder;7;Overige misdrijven;2008;30;1
7160;Totaal mannen en vrouwen;45 jaar of ouder;7;Overige misdrijven;2009;50;2
7161;Totaal mannen en vrouwen;45 jaar of ouder;7;Overige misdrijven;2010;40;1
7162;Totaal mannen en vrouwen;45 jaar of ouder;7;Overige misdrijven;2011;30;1
7163;Totaal mannen en vrouwen;45 jaar of ouder;7;Verdachten van meer soorten misdrijven;1999;50;3
7164;Totaal mannen en vrouwen;45 jaar of ouder;7;Verdachten van meer soorten misdrijven;2000;70;4
7165;Totaal mannen en vrouwen;45 jaar of ouder;7;Verdachten van meer soorten misdrijven;2001;80;4
7166;Totaal mannen en vrouwen;45 jaar of ouder;7;Verdachten van meer soorten misdrijven;2002;100;5
7167;Totaal mannen en vrouwen;45 jaar of ouder;7;Verdachten van meer soorten misdrijven;2003;140;6
7168;Totaal mannen en vrouwen;45 jaar of ouder;7;Verdachten van meer soorten misdrijven;2004;160;6
7169;Totaal mannen en vrouwen;45 jaar of ouder;7;Verdachten van meer soorten misdrijven;2005;150;6
7170;Totaal mannen en vrouwen;45 jaar of ouder;7;Verdachten van meer soorten misdrijven;2006;180;7
7171;Totaal mannen en vrouwen;45 jaar of ouder;7;Verdachten van meer soorten misdrijven;2007;190;7
7172;Totaal mannen en vrouwen;45 jaar of ouder;7;Verdachten van meer soorten misdrijven;2008;200;7
7173;Totaal mannen en vrouwen;45 jaar of ouder;7;Verdachten van meer soorten misdrijven;2009;180;6
7174;Totaal mannen en vrouwen;45 jaar of ouder;7;Verdachten van meer soorten misdrijven;2010;160;5
7175;Totaal mannen en vrouwen;45 jaar of ouder;7;Verdachten van meer soorten misdrijven;2011;160;5
7176;Totaal mannen en vrouwen;45 jaar of ouder;8;Totaal verdachten van misdrijven;1999;570;11
7177;Totaal mannen en vrouwen;45 jaar of ouder;8;Totaal verdachten van misdrijven;2000;680;12
7178;Totaal mannen en vrouwen;45 jaar of ouder;8;Totaal verdachten van misdrijven;2001;770;12
7179;Totaal mannen en vrouwen;45 jaar of ouder;8;Totaal verdachten van misdrijven;2002;870;12
7180;Totaal mannen en vrouwen;45 jaar of ouder;8;Totaal verdachten van misdrijven;2003;1160;14
7181;Totaal mannen en vrouwen;45 jaar of ouder;8;Totaal verdachten van misdrijven;2004;1310;15
7182;Totaal mannen en vrouwen;45 jaar of ouder;8;Totaal verdachten van misdrijven;2005;1500;16
7183;Totaal mannen en vrouwen;45 jaar of ouder;8;Totaal verdachten van misdrijven;2006;1650;17
7184;Totaal mannen en vrouwen;45 jaar of ouder;8;Totaal verdachten van misdrijven;2007;1780;17
7185;Totaal mannen en vrouwen;45 jaar of ouder;8;Totaal verdachten van misdrijven;2008;1800;16
7186;Totaal mannen en vrouwen;45 jaar of ouder;8;Totaal verdachten van misdrijven;2009;1780;14
7187;Totaal mannen en vrouwen;45 jaar of ouder;8;Totaal verdachten van misdrijven;2010;1820;14
7188;Totaal mannen en vrouwen;45 jaar of ouder;8;Totaal verdachten van misdrijven;2011;1740;12
7189;Totaal mannen en vrouwen;45 jaar of ouder;8;Vermogensmisdrijven;1999;200;4
7190;Totaal mannen en vrouwen;45 jaar of ouder;8;Vermogensmisdrijven;2000;230;4
7191;Totaal mannen en vrouwen;45 jaar of ouder;8;Vermogensmisdrijven;2001;250;4
7192;Totaal mannen en vrouwen;45 jaar of ouder;8;Vermogensmisdrijven;2002;240;3
7193;Totaal mannen en vrouwen;45 jaar of ouder;8;Vermogensmisdrijven;2003;280;3
7194;Totaal mannen en vrouwen;45 jaar of ouder;8;Vermogensmisdrijven;2004;320;4
7195;Totaal mannen en vrouwen;45 jaar of ouder;8;Vermogensmisdrijven;2005;370;4
7196;Totaal mannen en vrouwen;45 jaar of ouder;8;Vermogensmisdrijven;2006;430;4
7197;Totaal mannen en vrouwen;45 jaar of ouder;8;Vermogensmisdrijven;2007;440;4
7198;Totaal mannen en vrouwen;45 jaar of ouder;8;Vermogensmisdrijven;2008;480;4
7199;Totaal mannen en vrouwen;45 jaar of ouder;8;Vermogensmisdrijven;2009;450;4
7200;Totaal mannen en vrouwen;45 jaar of ouder;8;Vermogensmisdrijven;2010;540;4
7201;Totaal mannen en vrouwen;45 jaar of ouder;8;Vermogensmisdrijven;2011;490;3
7202;Totaal mannen en vrouwen;45 jaar of ouder;8;Vernieling en openbare orde;1999;30;1
7203;Totaal mannen en vrouwen;45 jaar of ouder;8;Vernieling en openbare orde;2000;40;1
7204;Totaal mannen en vrouwen;45 jaar of ouder;8;Vernieling en openbare orde;2001;40;1
7205;Totaal mannen en vrouwen;45 jaar of ouder;8;Vernieling en openbare orde;2002;50;1
7206;Totaal mannen en vrouwen;45 jaar of ouder;8;Vernieling en openbare orde;2003;60;1
7207;Totaal mannen en vrouwen;45 jaar of ouder;8;Vernieling en openbare orde;2004;80;1
7208;Totaal mannen en vrouwen;45 jaar of ouder;8;Vernieling en openbare orde;2005;90;1
7209;Totaal mannen en vrouwen;45 jaar of ouder;8;Vernieling en openbare orde;2006;80;1
7210;Totaal mannen en vrouwen;45 jaar of ouder;8;Vernieling en openbare orde;2007;100;1
7211;Totaal mannen en vrouwen;45 jaar of ouder;8;Vernieling en openbare orde;2008;130;1
7212;Totaal mannen en vrouwen;45 jaar of ouder;8;Vernieling en openbare orde;2009;110;1
7213;Totaal mannen en vrouwen;45 jaar of ouder;8;Vernieling en openbare orde;2010;110;1
7214;Totaal mannen en vrouwen;45 jaar of ouder;8;Vernieling en openbare orde;2011;110;1
7215;Totaal mannen en vrouwen;45 jaar of ouder;8;Geweldsmisdrijven;1999;80;1
7216;Totaal mannen en vrouwen;45 jaar of ouder;8;Geweldsmisdrijven;2000;110;2
7217;Totaal mannen en vrouwen;45 jaar of ouder;8;Geweldsmisdrijven;2001;130;2
7218;Totaal mannen en vrouwen;45 jaar of ouder;8;Geweldsmisdrijven;2002;160;2
7219;Totaal mannen en vrouwen;45 jaar of ouder;8;Geweldsmisdrijven;2003;270;3
7220;Totaal mannen en vrouwen;45 jaar of ouder;8;Geweldsmisdrijven;2004;310;4
7221;Totaal mannen en vrouwen;45 jaar of ouder;8;Geweldsmisdrijven;2005;380;4
7222;Totaal mannen en vrouwen;45 jaar of ouder;8;Geweldsmisdrijven;2006;440;4
7223;Totaal mannen en vrouwen;45 jaar of ouder;8;Geweldsmisdrijven;2007;480;4
7224;Totaal mannen en vrouwen;45 jaar of ouder;8;Geweldsmisdrijven;2008;460;4
7225;Totaal mannen en vrouwen;45 jaar of ouder;8;Geweldsmisdrijven;2009;540;4
7226;Totaal mannen en vrouwen;45 jaar of ouder;8;Geweldsmisdrijven;2010;500;4
7227;Totaal mannen en vrouwen;45 jaar of ouder;8;Geweldsmisdrijven;2011;490;3
7228;Totaal mannen en vrouwen;45 jaar of ouder;8;Verkeersmisdrijven;1999;160;3
7229;Totaal mannen en vrouwen;45 jaar of ouder;8;Verkeersmisdrijven;2000;180;3
7230;Totaal mannen en vrouwen;45 jaar of ouder;8;Verkeersmisdrijven;2001;210;3
7231;Totaal mannen en vrouwen;45 jaar of ouder;8;Verkeersmisdrijven;2002;260;4
7232;Totaal mannen en vrouwen;45 jaar of ouder;8;Verkeersmisdrijven;2003;320;4
7233;Totaal mannen en vrouwen;45 jaar of ouder;8;Verkeersmisdrijven;2004;330;4
7234;Totaal mannen en vrouwen;45 jaar of ouder;8;Verkeersmisdrijven;2005;360;4
7235;Totaal mannen en vrouwen;45 jaar of ouder;8;Verkeersmisdrijven;2006;370;4
7236;Totaal mannen en vrouwen;45 jaar of ouder;8;Verkeersmisdrijven;2007;390;4
7237;Totaal mannen en vrouwen;45 jaar of ouder;8;Verkeersmisdrijven;2008;420;4
7238;Totaal mannen en vrouwen;45 jaar of ouder;8;Verkeersmisdrijven;2009;360;3
7239;Totaal mannen en vrouwen;45 jaar of ouder;8;Verkeersmisdrijven;2010;350;3
7240;Totaal mannen en vrouwen;45 jaar of ouder;8;Verkeersmisdrijven;2011;340;2
7241;Totaal mannen en vrouwen;45 jaar of ouder;8;Drugsmisdrijven;1999;20;0
7242;Totaal mannen en vrouwen;45 jaar of ouder;8;Drugsmisdrijven;2000;20;0
7243;Totaal mannen en vrouwen;45 jaar of ouder;8;Drugsmisdrijven;2001;20;0
7244;Totaal mannen en vrouwen;45 jaar of ouder;8;Drugsmisdrijven;2002;30;0
7245;Totaal mannen en vrouwen;45 jaar of ouder;8;Drugsmisdrijven;2003;50;1
7246;Totaal mannen en vrouwen;45 jaar of ouder;8;Drugsmisdrijven;2004;40;0
7247;Totaal mannen en vrouwen;45 jaar of ouder;8;Drugsmisdrijven;2005;70;1
7248;Totaal mannen en vrouwen;45 jaar of ouder;8;Drugsmisdrijven;2006;90;1
7249;Totaal mannen en vrouwen;45 jaar of ouder;8;Drugsmisdrijven;2007;90;1
7250;Totaal mannen en vrouwen;45 jaar of ouder;8;Drugsmisdrijven;2008;60;1
7251;Totaal mannen en vrouwen;45 jaar of ouder;8;Drugsmisdrijven;2009;80;1
7252;Totaal mannen en vrouwen;45 jaar of ouder;8;Drugsmisdrijven;2010;90;1
7253;Totaal mannen en vrouwen;45 jaar of ouder;8;Drugsmisdrijven;2011;80;1
7254;Totaal mannen en vrouwen;45 jaar of ouder;8;Overige misdrijven;1999;30;1
7255;Totaal mannen en vrouwen;45 jaar of ouder;8;Overige misdrijven;2000;30;0
7256;Totaal mannen en vrouwen;45 jaar of ouder;8;Overige misdrijven;2001;50;1
7257;Totaal mannen en vrouwen;45 jaar of ouder;8;Overige misdrijven;2002;40;0
7258;Totaal mannen en vrouwen;45 jaar of ouder;8;Overige misdrijven;2003;70;1
7259;Totaal mannen en vrouwen;45 jaar of ouder;8;Overige misdrijven;2004;90;1
7260;Totaal mannen en vrouwen;45 jaar of ouder;8;Overige misdrijven;2005;80;1
7261;Totaal mannen en vrouwen;45 jaar of ouder;8;Overige misdrijven;2006;70;1
7262;Totaal mannen en vrouwen;45 jaar of ouder;8;Overige misdrijven;2007;80;1
7263;Totaal mannen en vrouwen;45 jaar of ouder;8;Overige misdrijven;2008;70;1
7264;Totaal mannen en vrouwen;45 jaar of ouder;8;Overige misdrijven;2009;70;1
7265;Totaal mannen en vrouwen;45 jaar of ouder;8;Overige misdrijven;2010;80;1
7266;Totaal mannen en vrouwen;45 jaar of ouder;8;Overige misdrijven;2011;80;1
7267;Totaal mannen en vrouwen;45 jaar of ouder;8;Verdachten van meer soorten misdrijven;1999;60;1
7268;Totaal mannen en vrouwen;45 jaar of ouder;8;Verdachten van meer soorten misdrijven;2000;70;1
7269;Totaal mannen en vrouwen;45 jaar of ouder;8;Verdachten van meer soorten misdrijven;2001;70;1
7270;Totaal mannen en vrouwen;45 jaar of ouder;8;Verdachten van meer soorten misdrijven;2002;100;1
7271;Totaal mannen en vrouwen;45 jaar of ouder;8;Verdachten van meer soorten misdrijven;2003;120;2
7272;Totaal mannen en vrouwen;45 jaar of ouder;8;Verdachten van meer soorten misdrijven;2004;140;2
7273;Totaal mannen en vrouwen;45 jaar of ouder;8;Verdachten van meer soorten misdrijven;2005;160;2
7274;Totaal mannen en vrouwen;45 jaar of ouder;8;Verdachten van meer soorten misdrijven;2006;170;2
7275;Totaal mannen en vrouwen;45 jaar of ouder;8;Verdachten van meer soorten misdrijven;2007;190;2
7276;Totaal mannen en vrouwen;45 jaar of ouder;8;Verdachten van meer soorten misdrijven;2008;190;2
7277;Totaal mannen en vrouwen;45 jaar of ouder;8;Verdachten van meer soorten misdrijven;2009;180;1
7278;Totaal mannen en vrouwen;45 jaar of ouder;8;Verdachten van meer soorten misdrijven;2010;170;1
7279;Totaal mannen en vrouwen;45 jaar of ouder;8;Verdachten van meer soorten misdrijven;2011;160;1
7280;Totaal mannen en vrouwen;65 jaar of ouder;0;Totaal verdachten van misdrijven;1999;2910;1
7281;Totaal mannen en vrouwen;65 jaar of ouder;0;Totaal verdachten van misdrijven;2000;2590;1
7282;Totaal mannen en vrouwen;65 jaar of ouder;0;Totaal verdachten van misdrijven;2001;2870;1
7283;Totaal mannen en vrouwen;65 jaar of ouder;0;Totaal verdachten van misdrijven;2002;3360;2
7284;Totaal mannen en vrouwen;65 jaar of ouder;0;Totaal verdachten van misdrijven;2003;3950;2
7285;Totaal mannen en vrouwen;65 jaar of ouder;0;Totaal verdachten van misdrijven;2004;4110;2
7286;Totaal mannen en vrouwen;65 jaar of ouder;0;Totaal verdachten van misdrijven;2005;4760;2
7287;Totaal mannen en vrouwen;65 jaar of ouder;0;Totaal verdachten van misdrijven;2006;5030;2
7288;Totaal mannen en vrouwen;65 jaar of ouder;0;Totaal verdachten van misdrijven;2007;5470;2
7289;Totaal mannen en vrouwen;65 jaar of ouder;0;Totaal verdachten van misdrijven;2008;5330;2
7290;Totaal mannen en vrouwen;65 jaar of ouder;0;Totaal verdachten van misdrijven;2009;4930;2
7291;Totaal mannen en vrouwen;65 jaar of ouder;0;Totaal verdachten van misdrijven;2010;4910;2
7292;Totaal mannen en vrouwen;65 jaar of ouder;0;Totaal verdachten van misdrijven;2011;4910;2
7293;Totaal mannen en vrouwen;65 jaar of ouder;0;Vermogensmisdrijven;1999;970;0
7294;Totaal mannen en vrouwen;65 jaar of ouder;0;Vermogensmisdrijven;2000;810;0
7295;Totaal mannen en vrouwen;65 jaar of ouder;0;Vermogensmisdrijven;2001;770;0
7296;Totaal mannen en vrouwen;65 jaar of ouder;0;Vermogensmisdrijven;2002;920;0
7297;Totaal mannen en vrouwen;65 jaar of ouder;0;Vermogensmisdrijven;2003;1000;0
7298;Totaal mannen en vrouwen;65 jaar of ouder;0;Vermogensmisdrijven;2004;910;0
7299;Totaal mannen en vrouwen;65 jaar of ouder;0;Vermogensmisdrijven;2005;980;0
7300;Totaal mannen en vrouwen;65 jaar of ouder;0;Vermogensmisdrijven;2006;1020;0
7301;Totaal mannen en vrouwen;65 jaar of ouder;0;Vermogensmisdrijven;2007;1060;0
7302;Totaal mannen en vrouwen;65 jaar of ouder;0;Vermogensmisdrijven;2008;1140;0
7303;Totaal mannen en vrouwen;65 jaar of ouder;0;Vermogensmisdrijven;2009;1150;0
7304;Totaal mannen en vrouwen;65 jaar of ouder;0;Vermogensmisdrijven;2010;1210;0
7305;Totaal mannen en vrouwen;65 jaar of ouder;0;Vermogensmisdrijven;2011;1260;0
7306;Totaal mannen en vrouwen;65 jaar of ouder;0;Vernieling en openbare orde;1999;100;0
7307;Totaal mannen en vrouwen;65 jaar of ouder;0;Vernieling en openbare orde;2000;100;0
7308;Totaal mannen en vrouwen;65 jaar of ouder;0;Vernieling en openbare orde;2001;120;0
7309;Totaal mannen en vrouwen;65 jaar of ouder;0;Vernieling en openbare orde;2002;140;0
7310;Totaal mannen en vrouwen;65 jaar of ouder;0;Vernieling en openbare orde;2003;170;0
7311;Totaal mannen en vrouwen;65 jaar of ouder;0;Vernieling en openbare orde;2004;210;0
7312;Totaal mannen en vrouwen;65 jaar of ouder;0;Vernieling en openbare orde;2005;260;0
7313;Totaal mannen en vrouwen;65 jaar of ouder;0;Vernieling en openbare orde;2006;260;0
7314;Totaal mannen en vrouwen;65 jaar of ouder;0;Vernieling en openbare orde;2007;300;0
7315;Totaal mannen en vrouwen;65 jaar of ouder;0;Vernieling en openbare orde;2008;290;0
7316;Totaal mannen en vrouwen;65 jaar of ouder;0;Vernieling en openbare orde;2009;260;0
7317;Totaal mannen en vrouwen;65 jaar of ouder;0;Vernieling en openbare orde;2010;230;0
7318;Totaal mannen en vrouwen;65 jaar of ouder;0;Vernieling en openbare orde;2011;190;0
7319;Totaal mannen en vrouwen;65 jaar of ouder;0;Geweldsmisdrijven;1999;380;0
7320;Totaal mannen en vrouwen;65 jaar of ouder;0;Geweldsmisdrijven;2000;360;0
7321;Totaal mannen en vrouwen;65 jaar of ouder;0;Geweldsmisdrijven;2001;470;0
7322;Totaal mannen en vrouwen;65 jaar of ouder;0;Geweldsmisdrijven;2002;540;0
7323;Totaal mannen en vrouwen;65 jaar of ouder;0;Geweldsmisdrijven;2003;670;0
7324;Totaal mannen en vrouwen;65 jaar of ouder;0;Geweldsmisdrijven;2004;770;0
7325;Totaal mannen en vrouwen;65 jaar of ouder;0;Geweldsmisdrijven;2005;880;0
7326;Totaal mannen en vrouwen;65 jaar of ouder;0;Geweldsmisdrijven;2006;1020;0
7327;Totaal mannen en vrouwen;65 jaar of ouder;0;Geweldsmisdrijven;2007;1020;0
7328;Totaal mannen en vrouwen;65 jaar of ouder;0;Geweldsmisdrijven;2008;980;0
7329;Totaal mannen en vrouwen;65 jaar of ouder;0;Geweldsmisdrijven;2009;940;0
7330;Totaal mannen en vrouwen;65 jaar of ouder;0;Geweldsmisdrijven;2010;980;0
7331;Totaal mannen en vrouwen;65 jaar of ouder;0;Geweldsmisdrijven;2011;920;0
7332;Totaal mannen en vrouwen;65 jaar of ouder;0;Verkeersmisdrijven;1999;1210;1
7333;Totaal mannen en vrouwen;65 jaar of ouder;0;Verkeersmisdrijven;2000;1050;0
7334;Totaal mannen en vrouwen;65 jaar of ouder;0;Verkeersmisdrijven;2001;1220;1
7335;Totaal mannen en vrouwen;65 jaar of ouder;0;Verkeersmisdrijven;2002;1360;1
7336;Totaal mannen en vrouwen;65 jaar of ouder;0;Verkeersmisdrijven;2003;1630;1
7337;Totaal mannen en vrouwen;65 jaar of ouder;0;Verkeersmisdrijven;2004;1680;1
7338;Totaal mannen en vrouwen;65 jaar of ouder;0;Verkeersmisdrijven;2005;1950;1
7339;Totaal mannen en vrouwen;65 jaar of ouder;0;Verkeersmisdrijven;2006;2030;1
7340;Totaal mannen en vrouwen;65 jaar of ouder;0;Verkeersmisdrijven;2007;2400;1
7341;Totaal mannen en vrouwen;65 jaar of ouder;0;Verkeersmisdrijven;2008;2310;1
7342;Totaal mannen en vrouwen;65 jaar of ouder;0;Verkeersmisdrijven;2009;1970;1
7343;Totaal mannen en vrouwen;65 jaar of ouder;0;Verkeersmisdrijven;2010;1920;1
7344;Totaal mannen en vrouwen;65 jaar of ouder;0;Verkeersmisdrijven;2011;1900;1
7345;Totaal mannen en vrouwen;65 jaar of ouder;0;Drugsmisdrijven;1999;20;0
7346;Totaal mannen en vrouwen;65 jaar of ouder;0;Drugsmisdrijven;2000;30;0
7347;Totaal mannen en vrouwen;65 jaar of ouder;0;Drugsmisdrijven;2001;40;0
7348;Totaal mannen en vrouwen;65 jaar of ouder;0;Drugsmisdrijven;2002;40;0
7349;Totaal mannen en vrouwen;65 jaar of ouder;0;Drugsmisdrijven;2003;60;0
7350;Totaal mannen en vrouwen;65 jaar of ouder;0;Drugsmisdrijven;2004;50;0
7351;Totaal mannen en vrouwen;65 jaar of ouder;0;Drugsmisdrijven;2005;70;0
7352;Totaal mannen en vrouwen;65 jaar of ouder;0;Drugsmisdrijven;2006;80;0
7353;Totaal mannen en vrouwen;65 jaar of ouder;0;Drugsmisdrijven;2007;80;0
7354;Totaal mannen en vrouwen;65 jaar of ouder;0;Drugsmisdrijven;2008;70;0
7355;Totaal mannen en vrouwen;65 jaar of ouder;0;Drugsmisdrijven;2009;70;0
7356;Totaal mannen en vrouwen;65 jaar of ouder;0;Drugsmisdrijven;2010;80;0
7357;Totaal mannen en vrouwen;65 jaar of ouder;0;Drugsmisdrijven;2011;120;0
7358;Totaal mannen en vrouwen;65 jaar of ouder;0;Overige misdrijven;1999;140;0
7359;Totaal mannen en vrouwen;65 jaar of ouder;0;Overige misdrijven;2000;160;0
7360;Totaal mannen en vrouwen;65 jaar of ouder;0;Overige misdrijven;2001;170;0
7361;Totaal mannen en vrouwen;65 jaar of ouder;0;Overige misdrijven;2002;210;0
7362;Totaal mannen en vrouwen;65 jaar of ouder;0;Overige misdrijven;2003;260;0
7363;Totaal mannen en vrouwen;65 jaar of ouder;0;Overige misdrijven;2004;310;0
7364;Totaal mannen en vrouwen;65 jaar of ouder;0;Overige misdrijven;2005;380;0
7365;Totaal mannen en vrouwen;65 jaar of ouder;0;Overige misdrijven;2006;370;0
7366;Totaal mannen en vrouwen;65 jaar of ouder;0;Overige misdrijven;2007;360;0
7367;Totaal mannen en vrouwen;65 jaar of ouder;0;Overige misdrijven;2008;290;0
7368;Totaal mannen en vrouwen;65 jaar of ouder;0;Overige misdrijven;2009;300;0
7369;Totaal mannen en vrouwen;65 jaar of ouder;0;Overige misdrijven;2010;280;0
7370;Totaal mannen en vrouwen;65 jaar of ouder;0;Overige misdrijven;2011;280;0
7371;Totaal mannen en vrouwen;65 jaar of ouder;0;Verdachten van meer soorten misdrijven;1999;90;0
7372;Totaal mannen en vrouwen;65 jaar of ouder;0;Verdachten van meer soorten misdrijven;2000;80;0
7373;Totaal mannen en vrouwen;65 jaar of ouder;0;Verdachten van meer soorten misdrijven;2001;90;0
7374;Totaal mannen en vrouwen;65 jaar of ouder;0;Verdachten van meer soorten misdrijven;2002;140;0
7375;Totaal mannen en vrouwen;65 jaar of ouder;0;Verdachten van meer soorten misdrijven;2003;160;0
7376;Totaal mannen en vrouwen;65 jaar of ouder;0;Verdachten van meer soorten misdrijven;2004;190;0
7377;Totaal mannen en vrouwen;65 jaar of ouder;0;Verdachten van meer soorten misdrijven;2005;240;0
7378;Totaal mannen en vrouwen;65 jaar of ouder;0;Verdachten van meer soorten misdrijven;2006;260;0
7379;Totaal mannen en vrouwen;65 jaar of ouder;0;Verdachten van meer soorten misdrijven;2007;250;0
7380;Totaal mannen en vrouwen;65 jaar of ouder;0;Verdachten van meer soorten misdrijven;2008;260;0
7381;Totaal mannen en vrouwen;65 jaar of ouder;0;Verdachten van meer soorten misdrijven;2009;230;0
7382;Totaal mannen en vrouwen;65 jaar of ouder;0;Verdachten van meer soorten misdrijven;2010;220;0
7383;Totaal mannen en vrouwen;65 jaar of ouder;0;Verdachten van meer soorten misdrijven;2011;240;0
7384;Totaal mannen en vrouwen;65 jaar of ouder;1;Totaal verdachten van misdrijven;1999;2530;1
7385;Totaal mannen en vrouwen;65 jaar of ouder;1;Totaal verdachten van misdrijven;2000;2220;1
7386;Totaal mannen en vrouwen;65 jaar of ouder;1;Totaal verdachten van misdrijven;2001;2470;1
7387;Totaal mannen en vrouwen;65 jaar of ouder;1;Totaal verdachten van misdrijven;2002;2850;1
7388;Totaal mannen en vrouwen;65 jaar of ouder;1;Totaal verdachten van misdrijven;2003;3350;2
7389;Totaal mannen en vrouwen;65 jaar of ouder;1;Totaal verdachten van misdrijven;2004;3430;2
7390;Totaal mannen en vrouwen;65 jaar of ouder;1;Totaal verdachten van misdrijven;2005;3910;2
7391;Totaal mannen en vrouwen;65 jaar of ouder;1;Totaal verdachten van misdrijven;2006;4180;2
7392;Totaal mannen en vrouwen;65 jaar of ouder;1;Totaal verdachten van misdrijven;2007;4550;2
