ID;Geslacht;Onderwijssoort;Herkomstgroepering;Studierichting;Perioden;Eerstejaarsstudenten_1
7600;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;2014/'15;8
7601;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;2015/'16;0
7602;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;1995/'96;22
7603;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;1996/'97;13
7604;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;1997/'98;18
7605;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;1998/'99;24
7606;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;1999/'00;24
7607;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;2000/'01;28
7608;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;2001/'02;31
7609;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;2002/'03;68
7610;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;2003/'04;126
7611;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;2004/'05;162
7612;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;2005/'06;162
7613;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;2006/'07;173
7614;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;2007/'08;224
7615;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;2008/'09;322
7616;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;2009/'10;436
7617;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;2010/'11;373
7618;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;2011/'12;427
7619;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;2012/'13;611
7620;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;2013/'14;575
7621;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;2014/'15;620
7622;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;225 Geschiedenis, taalwetenschappen;2015/'16;0
7623;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;1995/'96;5
7624;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;1996/'97;3
7625;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;1997/'98;3
7626;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;1998/'99;3
7627;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;1999/'00;8
7628;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;2000/'01;6
7629;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;2001/'02;7
7630;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;2002/'03;10
7631;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;2003/'04;11
7632;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;2004/'05;22
7633;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;2005/'06;18
7634;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;2006/'07;31
7635;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;2007/'08;25
7636;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;2008/'09;35
7637;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;2009/'10;38
7638;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;2010/'11;57
7639;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;2011/'12;64
7640;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;2012/'13;65
7641;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;2013/'14;70
7642;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;2014/'15;74
7643;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;226 Filosofie algemeen;2015/'16;0
7644;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;1995/'96;546
7645;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;1996/'97;544
7646;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;1997/'98;624
7647;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;1998/'99;987
7648;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;1999/'00;965
7649;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;2000/'01;1032
7650;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;2001/'02;1267
7651;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;2002/'03;1417
7652;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;2003/'04;1718
7653;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;2004/'05;2017
7654;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;2005/'06;2294
7655;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;2006/'07;2516
7656;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;2007/'08;3341
7657;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;2008/'09;4499
7658;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;2009/'10;6257
7659;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;2010/'11;5215
7660;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;2011/'12;6160
7661;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;2012/'13;8571
7662;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;2013/'14;8524
7663;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;2014/'15;8984
7664;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;3;2015/'16;0
7665;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;1995/'96;143
7666;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;1996/'97;159
7667;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;1997/'98;184
7668;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;1998/'99;387
7669;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;1999/'00;284
7670;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;2000/'01;312
7671;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;2001/'02;400
7672;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;2002/'03;445
7673;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;2003/'04;499
7674;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;2004/'05;647
7675;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;2005/'06;751
7676;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;2006/'07;795
7677;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;2007/'08;975
7678;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;2008/'09;1266
7679;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;2009/'10;1656
7680;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;2010/'11;1550
7681;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;2011/'12;1798
7682;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;2012/'13;2562
7683;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;2013/'14;2619
7684;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;2014/'15;2829
7685;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;31;2015/'16;0
7686;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;1995/'96;28
7687;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;1996/'97;21
7688;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;1997/'98;23
7689;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;1998/'99;58
7690;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;1999/'00;61
7691;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;2000/'01;73
7692;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;2001/'02;118
7693;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;2002/'03;144
7694;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;2003/'04;149
7695;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;2004/'05;183
7696;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;2005/'06;177
7697;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;2006/'07;188
7698;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;2007/'08;265
7699;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;2008/'09;279
7700;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;2009/'10;364
7701;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;2010/'11;381
7702;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;2011/'12;416
7703;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;2012/'13;637
7704;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;2013/'14;712
7705;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;2014/'15;626
7706;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;310 Sociale wetenschappen algemeen;2015/'16;0
7707;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;1995/'96;44
7708;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;1996/'97;39
7709;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;1997/'98;59
7710;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;1998/'99;106
7711;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;1999/'00;72
7712;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;2000/'01;79
7713;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;2001/'02;101
7714;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;2002/'03;92
7715;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;2003/'04;139
7716;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;2004/'05;188
7717;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;2005/'06;207
7718;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;2006/'07;256
7719;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;2007/'08;323
7720;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;2008/'09;517
7721;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;2009/'10;707
7722;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;2010/'11;571
7723;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;2011/'12;780
7724;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;2012/'13;1130
7725;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;2013/'14;1100
7726;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;2014/'15;1220
7727;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;311 Psychologie algemeen;2015/'16;0
7728;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;1995/'96;15
7729;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;1996/'97;32
7730;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;1997/'98;23
7731;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;1998/'99;33
7732;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;1999/'00;38
7733;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;2000/'01;42
7734;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;2001/'02;38
7735;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;2002/'03;69
7736;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;2003/'04;58
7737;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;2004/'05;70
7738;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;2005/'06;123
7739;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;2006/'07;110
7740;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;2007/'08;122
7741;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;2008/'09;190
7742;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;2009/'10;262
7743;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;2010/'11;235
7744;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;2011/'12;275
7745;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;2012/'13;337
7746;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;2013/'14;347
7747;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;2014/'15;379
7748;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;312 Sociologie, cultuurwetenschappen;2015/'16;0
7749;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;1995/'96;7
7750;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;1996/'97;10
7751;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;1997/'98;11
7752;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;1998/'99;11
7753;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;1999/'00;13
7754;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;2000/'01;9
7755;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;2001/'02;13
7756;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;2002/'03;13
7757;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;2003/'04;10
7758;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;2004/'05;20
7759;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;2005/'06;39
7760;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;2006/'07;55
7761;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;2007/'08;55
7762;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;2008/'09;82
7763;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;2009/'10;102
7764;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;2010/'11;121
7765;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;2011/'12;85
7766;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;2012/'13;100
7767;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;2013/'14;99
7768;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;2014/'15;73
7769;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;313 Politicologie;2015/'16;0
7770;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;314 Economie algemeen;1995/'96;49
7771;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;314 Economie algemeen;1996/'97;57
7772;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;314 Economie algemeen;1997/'98;68
7773;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;314 Economie algemeen;1998/'99;179
7774;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;314 Economie algemeen;1999/'00;100
7775;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;314 Economie algemeen;2000/'01;109
7776;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;314 Economie algemeen;2001/'02;130
