ID;Geslacht;Leeftijd;Herkomst;Generatie;BurgerlijkeStaat;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
9393;Totaal mannen en vrouwen;30 tot 35 jaar;Nederlandse Antillen en Aruba;Autochtonen;Verweduwd;2006;;;;;;;;;;;
9394;Totaal mannen en vrouwen;30 tot 35 jaar;Nederlandse Antillen en Aruba;Autochtonen;Verweduwd;2007;;;;;;;;;;;
9395;Totaal mannen en vrouwen;30 tot 35 jaar;Nederlandse Antillen en Aruba;Autochtonen;Verweduwd;2008;;;;;;;;;;;
9396;Totaal mannen en vrouwen;30 tot 35 jaar;Nederlandse Antillen en Aruba;Autochtonen;Verweduwd;2009;;;;;;;;;;;
9397;Totaal mannen en vrouwen;30 tot 35 jaar;Nederlandse Antillen en Aruba;Autochtonen;Verweduwd;2010;;;;;;;;;;;
9398;Totaal mannen en vrouwen;30 tot 35 jaar;Nederlandse Antillen en Aruba;Autochtonen;Verweduwd;2011;;;;;;;;;;;
9399;Totaal mannen en vrouwen;30 tot 35 jaar;Nederlandse Antillen en Aruba;Autochtonen;Verweduwd;2012;;;;;;;;;;;
9400;Totaal mannen en vrouwen;30 tot 35 jaar;Nederlandse Antillen en Aruba;Autochtonen;Niet gehuwd;2005;;;;;;;;;;;
9401;Totaal mannen en vrouwen;30 tot 35 jaar;Nederlandse Antillen en Aruba;Autochtonen;Niet gehuwd;2006;;;;;;;;;;;
9402;Totaal mannen en vrouwen;30 tot 35 jaar;Nederlandse Antillen en Aruba;Autochtonen;Niet gehuwd;2007;;;;;;;;;;;
9403;Totaal mannen en vrouwen;30 tot 35 jaar;Nederlandse Antillen en Aruba;Autochtonen;Niet gehuwd;2008;;;;;;;;;;;
9404;Totaal mannen en vrouwen;30 tot 35 jaar;Nederlandse Antillen en Aruba;Autochtonen;Niet gehuwd;2009;;;;;;;;;;;
9405;Totaal mannen en vrouwen;30 tot 35 jaar;Nederlandse Antillen en Aruba;Autochtonen;Niet gehuwd;2010;;;;;;;;;;;
9406;Totaal mannen en vrouwen;30 tot 35 jaar;Nederlandse Antillen en Aruba;Autochtonen;Niet gehuwd;2011;;;;;;;;;;;
9407;Totaal mannen en vrouwen;30 tot 35 jaar;Nederlandse Antillen en Aruba;Autochtonen;Niet gehuwd;2012;;;;;;;;;;;
9408;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Totaal burgerlijke staat;2005;52600.0;1500.0;7800.0;57.0;500.0;4200.0;31.0;15.0;2000.0;12000.0;88.0
9409;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Totaal burgerlijke staat;2006;51900.0;1600.0;8000.0;52.0;500.0;5300.0;35.0;16.0;2100.0;13300.0;87.0
9410;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Totaal burgerlijke staat;2007;51600.0;1700.0;8300.0;50.0;600.0;6400.0;39.0;17.0;2300.0;14700.0;89.0
9411;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Totaal burgerlijke staat;2008;54400.0;1800.0;8600.0;48.0;700.0;7000.0;39.0;19.0;2500.0;15600.0;87.0
9412;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Totaal burgerlijke staat;2009;57350.0;1900.0;9000.0;49.0;200.0;2200.0;12.0;15.0;2100.0;11200.0;61.0
9413;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Totaal burgerlijke staat;2010;60250.0;2000.0;9200.0;49.0;200.0;2100.0;11.0;15.0;2200.0;11300.0;60.0
9414;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Totaal burgerlijke staat;2011;64100.0;2200.0;9500.0;48.0;200.0;2100.0;11.0;14.0;2400.0;11600.0;59.0
9415;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Totaal burgerlijke staat;2012;68000.0;2200.0;9600.0;48.0;200.0;2100.0;10.0;12.0;2400.0;11700.0;58.0
9416;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Gehuwd;2005;23700.0;1300.0;6900.0;52.0;500.0;4200.0;31.0;21.0;1800.0;11100.0;83.0
9417;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Gehuwd;2006;23550.0;1400.0;7000.0;47.0;500.0;5200.0;36.0;22.0;1900.0;12200.0;83.0
9418;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Gehuwd;2007;22800.0;1400.0;7300.0;45.0;600.0;6400.0;40.0;24.0;2000.0;13700.0;85.0
9419;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Gehuwd;2008;23500.0;1500.0;7500.0;42.0;700.0;7200.0;41.0;24.0;2200.0;14700.0;83.0
9420;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Gehuwd;2009;25000.0;1600.0;7900.0;44.0;200.0;1900.0;10.0;19.0;1800.0;9800.0;54.0
9421;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Gehuwd;2010;25750.0;1600.0;8000.0;43.0;200.0;1800.0;10.0;19.0;1800.0;9800.0;53.0
9422;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Gehuwd;2011;26700.0;1700.0;8200.0;42.0;200.0;1900.0;10.0;18.0;1900.0;10100.0;52.0
9423;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Gehuwd;2012;27800.0;1700.0;8200.0;41.0;200.0;1900.0;9.0;17.0;1900.0;10100.0;50.0
9424;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Ongehuwd;2005;25750.0;1700.0;8600.0;62.0;500.0;4300.0;31.0;10.0;2200.0;12900.0;93.0
9425;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Ongehuwd;2006;25400.0;1800.0;8800.0;56.0;500.0;5500.0;35.0;11.0;2300.0;14300.0;91.0
9426;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Ongehuwd;2007;26000.0;1900.0;9100.0;53.0;600.0;6600.0;39.0;13.0;2500.0;15700.0;92.0
9427;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Ongehuwd;2008;28200.0;2000.0;9400.0;52.0;600.0;7000.0;38.0;16.0;2600.0;16400.0;90.0
9428;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Ongehuwd;2009;29700.0;2200.0;9900.0;53.0;300.0;2500.0;13.0;11.0;2500.0;12400.0;66.0
9429;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Ongehuwd;2010;31900.0;2300.0;10100.0;53.0;300.0;2400.0;13.0;11.0;2600.0;12500.0;66.0
9430;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Ongehuwd;2011;34800.0;2500.0;10400.0;53.0;200.0;2400.0;12.0;11.0;2700.0;12800.0;65.0
9431;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Ongehuwd;2012;37550.0;2500.0;10500.0;52.0;200.0;2300.0;11.0;9.0;2700.0;12800.0;63.0
9432;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Gescheiden;2005;2900.0;2200.0;9000.0;59.0;500.0;3300.0;22.0;11.0;2700.0;12300.0;81.0
9433;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Gescheiden;2006;2700.0;2200.0;9100.0;56.0;500.0;4200.0;26.0;11.0;2700.0;13300.0;82.0
9434;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Gescheiden;2007;2600.0;2300.0;9400.0;53.0;700.0;5400.0;30.0;12.0;3000.0;14800.0;83.0
9435;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Gescheiden;2008;2500.0;2300.0;9700.0;52.0;600.0;5700.0;31.0;16.0;2900.0;15400.0;83.0
9436;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Gescheiden;2009;2450.0;2400.0;10000.0;52.0;200.0;1700.0;9.0;12.0;2600.0;11700.0;61.0
9437;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Gescheiden;2010;2400.0;2500.0;10200.0;53.0;200.0;1600.0;8.0;13.0;2700.0;11800.0;61.0
9438;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Gescheiden;2011;2450.0;2600.0;10500.0;53.0;200.0;1500.0;8.0;11.0;2800.0;12000.0;61.0
9439;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Gescheiden;2012;2550.0;2600.0;10600.0;54.0;200.0;1500.0;8.0;10.0;2800.0;12100.0;62.0
9440;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Verweduwd;2005;250.0;1400.0;8500.0;62.0;200.0;1200.0;9.0;10.0;1600.0;9700.0;71.0
9441;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Verweduwd;2006;250.0;1400.0;8600.0;59.0;300.0;1400.0;10.0;10.0;1700.0;10000.0;69.0
9442;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Verweduwd;2007;200.0;1600.0;9100.0;57.0;400.0;2100.0;13.0;14.0;2000.0;11200.0;70.0
9443;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Verweduwd;2008;200.0;1700.0;9400.0;55.0;400.0;2400.0;14.0;18.0;2100.0;11800.0;69.0
9444;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Verweduwd;2009;200.0;1800.0;9800.0;77.0;;;;16.0;;;
9445;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Verweduwd;2010;200.0;1700.0;9800.0;67.0;;;;16.0;;;
9446;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Verweduwd;2011;150.0;1800.0;10000.0;69.0;;;;13.0;;;
9447;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Verweduwd;2012;150.0;1800.0;10100.0;68.0;;;;12.0;;;
9448;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Niet gehuwd;2005;28900.0;1700.0;8600.0;62.0;500.0;4200.0;30.0;11.0;2200.0;12800.0;92.0
9449;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Niet gehuwd;2006;28350.0;1800.0;8800.0;56.0;500.0;5300.0;34.0;11.0;2300.0;14100.0;90.0
9450;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Niet gehuwd;2007;28800.0;2000.0;9100.0;53.0;600.0;6500.0;38.0;13.0;2600.0;15600.0;91.0
9451;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Niet gehuwd;2008;30900.0;2000.0;9500.0;52.0;600.0;6800.0;38.0;16.0;2600.0;16300.0;90.0
9452;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Niet gehuwd;2009;32350.0;2200.0;9900.0;53.0;300.0;2400.0;13.0;11.0;2500.0;12300.0;66.0
9453;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Niet gehuwd;2010;34500.0;2300.0;10100.0;53.0;300.0;2400.0;12.0;11.0;2600.0;12500.0;65.0
9454;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Niet gehuwd;2011;37450.0;2500.0;10400.0;53.0;200.0;2300.0;12.0;11.0;2700.0;12700.0;65.0
9455;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Totaal alle generaties;Niet gehuwd;2012;40250.0;2500.0;10500.0;52.0;200.0;2200.0;11.0;9.0;2700.0;12700.0;63.0
9456;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2005;48850.0;1400.0;7700.0;61.0;400.0;3700.0;29.0;14.0;1800.0;11400.0;90.0
9457;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2006;47650.0;1500.0;7800.0;55.0;400.0;4600.0;33.0;15.0;1900.0;12400.0;88.0
9458;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2007;46750.0;1600.0;8100.0;53.0;500.0;5700.0;37.0;16.0;2100.0;13800.0;90.0
9459;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2008;48550.0;1600.0;8400.0;51.0;500.0;6100.0;37.0;18.0;2100.0;14500.0;88.0
9460;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2009;50450.0;1700.0;8800.0;53.0;100.0;1300.0;8.0;14.0;1800.0;10100.0;61.0
9461;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2010;52150.0;1800.0;8900.0;53.0;100.0;1200.0;7.0;14.0;1900.0;10100.0;60.0
9462;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2011;54650.0;1900.0;9200.0;52.0;100.0;1100.0;6.0;13.0;2000.0;10300.0;58.0
9463;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2012;57500.0;1900.0;9300.0;51.0;100.0;1100.0;6.0;11.0;2000.0;10400.0;57.0
9464;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2005;22600.0;1300.0;6800.0;54.0;400.0;3700.0;30.0;20.0;1700.0;10500.0;84.0
9465;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2006;22300.0;1300.0;6900.0;50.0;400.0;4700.0;34.0;20.0;1700.0;11600.0;84.0
9466;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2007;21350.0;1300.0;7200.0;47.0;500.0;5800.0;38.0;22.0;1800.0;13000.0;85.0
9467;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2008;21800.0;1400.0;7400.0;45.0;500.0;6500.0;39.0;22.0;1900.0;13900.0;84.0
9468;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2009;23000.0;1400.0;7700.0;47.0;100.0;1200.0;7.0;18.0;1500.0;8900.0;54.0
9469;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2010;23400.0;1500.0;7900.0;46.0;100.0;1100.0;6.0;18.0;1600.0;9000.0;52.0
9470;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2011;23900.0;1500.0;8000.0;45.0;100.0;1100.0;6.0;17.0;1600.0;9100.0;51.0
9471;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2012;24750.0;1500.0;8100.0;44.0;100.0;1000.0;6.0;16.0;1600.0;9100.0;50.0
9472;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2005;23250.0;1500.0;8400.0;67.0;400.0;3700.0;29.0;9.0;1900.0;12100.0;96.0
9473;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2006;22550.0;1600.0;8600.0;61.0;400.0;4700.0;33.0;10.0;2000.0;13300.0;94.0
9474;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2007;22750.0;1700.0;8900.0;58.0;500.0;5600.0;37.0;11.0;2200.0;14500.0;95.0
9475;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2008;24250.0;1800.0;9200.0;57.0;500.0;5900.0;36.0;15.0;2300.0;15100.0;93.0
9476;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2009;25050.0;1900.0;9600.0;59.0;200.0;1400.0;8.0;10.0;2100.0;11000.0;67.0
9477;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2010;26400.0;2000.0;9800.0;59.0;100.0;1300.0;8.0;10.0;2100.0;11100.0;67.0
9478;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2011;28350.0;2100.0;10100.0;58.0;100.0;1200.0;7.0;10.0;2200.0;11300.0;65.0
9479;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2012;30300.0;2100.0;10200.0;57.0;100.0;1100.0;6.0;8.0;2200.0;11300.0;63.0
9480;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2005;2800.0;2100.0;8900.0;60.0;400.0;3100.0;21.0;10.0;2500.0;12000.0;81.0
9481;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2006;2550.0;2100.0;9000.0;57.0;500.0;4000.0;25.0;10.0;2600.0;13000.0;82.0
9482;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2007;2450.0;2200.0;9300.0;55.0;600.0;5000.0;29.0;12.0;2800.0;14300.0;84.0
9483;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2008;2300.0;2200.0;9600.0;53.0;600.0;5200.0;29.0;16.0;2800.0;14800.0;82.0
9484;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2009;2250.0;2300.0;9800.0;54.0;200.0;1200.0;6.0;11.0;2500.0;11000.0;60.0
9485;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2010;2200.0;2400.0;10000.0;54.0;200.0;1200.0;6.0;12.0;2600.0;11200.0;60.0
9486;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2011;2200.0;2500.0;10300.0;55.0;200.0;1100.0;6.0;11.0;2700.0;11400.0;61.0
9487;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2012;2300.0;2400.0;10500.0;56.0;100.0;1100.0;6.0;10.0;2500.0;11600.0;62.0
9488;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2005;250.0;1400.0;8500.0;62.0;200.0;1200.0;9.0;10.0;1600.0;9700.0;71.0
9489;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2006;250.0;1400.0;8600.0;59.0;300.0;1400.0;10.0;10.0;1700.0;10000.0;69.0
9490;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2007;200.0;1600.0;9100.0;57.0;400.0;2100.0;13.0;14.0;2000.0;11200.0;70.0
9491;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2008;200.0;1700.0;9400.0;55.0;400.0;2400.0;14.0;18.0;2100.0;11800.0;69.0
9492;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2009;200.0;1700.0;9800.0;77.0;;;;15.0;;;
9493;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2010;150.0;1700.0;9800.0;79.0;;;;16.0;;;
9494;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2011;150.0;1700.0;9900.0;72.0;;;;13.0;;;
9495;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2012;150.0;1800.0;10100.0;70.0;;;;12.0;;;
9496;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2005;26250.0;1600.0;8500.0;66.0;400.0;3600.0;28.0;9.0;2000.0;12100.0;94.0
9497;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2006;25350.0;1700.0;8600.0;60.0;400.0;4600.0;32.0;10.0;2100.0;13200.0;92.0
9498;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2007;25350.0;1800.0;8900.0;57.0;500.0;5600.0;36.0;11.0;2300.0;14500.0;93.0
9499;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2008;26750.0;1800.0;9200.0;56.0;500.0;5800.0;35.0;15.0;2300.0;15000.0;91.0
9500;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2009;27500.0;1900.0;9600.0;58.0;200.0;1300.0;8.0;10.0;2100.0;10900.0;66.0
9501;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2010;28750.0;2000.0;9800.0;59.0;100.0;1300.0;8.0;10.0;2100.0;11100.0;67.0
9502;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2011;30750.0;2200.0;10100.0;58.0;100.0;1200.0;7.0;10.0;2300.0;11300.0;65.0
9503;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2012;32750.0;2200.0;10200.0;57.0;100.0;1100.0;6.0;8.0;2300.0;11300.0;63.0
9504;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2005;3750.0;3200.0;9600.0;36.0;1400.0;11000.0;41.0;28.0;4600.0;20600.0;77.0
9505;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2006;4250.0;3200.0;9700.0;34.0;1300.0;12500.0;44.0;29.0;4500.0;22200.0;78.0
9506;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2007;4850.0;3300.0;10000.0;34.0;1700.0;13900.0;47.0;28.0;5000.0;23900.0;81.0
9507;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2008;5800.0;3400.0;10400.0;34.0;1800.0;14600.0;48.0;27.0;5200.0;25000.0;82.0
9508;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2009;6850.0;3600.0;10800.0;35.0;900.0;8800.0;28.0;22.0;4500.0;19600.0;63.0
9509;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2010;8100.0;3600.0;11000.0;35.0;900.0;8300.0;27.0;20.0;4500.0;19300.0;62.0
9510;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2011;9450.0;3700.0;11200.0;36.0;800.0;8100.0;26.0;18.0;4500.0;19300.0;62.0
9511;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2012;10550.0;3700.0;11300.0;36.0;700.0;7700.0;25.0;16.0;4400.0;19000.0;61.0
9512;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2005;1150.0;2800.0;8200.0;29.0;1600.0;12300.0;44.0;44.0;4400.0;20500.0;73.0
9513;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2006;1250.0;2800.0;8400.0;28.0;1600.0;13900.0;46.0;46.0;4400.0;22300.0;74.0
9514;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2007;1450.0;2900.0;8600.0;28.0;2000.0;15200.0;50.0;45.0;4900.0;23800.0;78.0
9515;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2008;1700.0;3000.0;8900.0;27.0;2300.0;16600.0;50.0;40.0;5300.0;25500.0;77.0
9516;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2009;2000.0;3100.0;9400.0;28.0;1100.0;9700.0;29.0;31.0;4200.0;19100.0;57.0
9517;Totaal mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2010;2350.0;3100.0;9500.0;28.0;1100.0;9300.0;27.0;29.0;4200.0;18800.0;55.0
