ID;TypeHuishouden;LeeftijdJongstePartner;Herkomst;Generatie;OoitOfNooitGescheiden;Perioden;AantalParen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
9491;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Gemengde scheidingsachtergrond;2008;1650;9400.0;14500.0;24.0;11600.0;22300.0;36.0;52.0;21000.0;36800.0;60.0
9492;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Gemengde scheidingsachtergrond;2009;1900;9400.0;14600.0;24.0;9300.0;17300.0;29.0;45.0;18700.0;31900.0;53.0
9493;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Gemengde scheidingsachtergrond;2010;2000;9600.0;14900.0;25.0;8700.0;16400.0;27.0;42.0;18300.0;31300.0;52.0
9494;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Gemengde scheidingsachtergrond;2011;1900;10000.0;15400.0;24.0;8400.0;16500.0;26.0;41.0;18400.0;31900.0;50.0
9495;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Gemengde scheidingsachtergrond;2012;2000;10100.0;15500.0;24.0;7600.0;15600.0;24.0;38.0;17700.0;31100.0;48.0
9496;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Ooit gescheiden;2005;650;9200.0;13900.0;27.0;8700.0;15600.0;30.0;40.0;17900.0;29500.0;57.0
9497;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Ooit gescheiden;2006;650;9100.0;14000.0;24.0;8800.0;17400.0;30.0;42.0;17900.0;31400.0;54.0
9498;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Ooit gescheiden;2007;700;9500.0;14500.0;25.0;9700.0;19300.0;33.0;43.0;19200.0;33800.0;58.0
9499;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Ooit gescheiden;2008;700;9900.0;15100.0;24.0;10700.0;20800.0;33.0;42.0;20600.0;35900.0;57.0
9500;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Ooit gescheiden;2009;750;10200.0;15600.0;25.0;9000.0;17400.0;28.0;41.0;19200.0;33000.0;53.0
9501;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Ooit gescheiden;2010;750;10500.0;15900.0;25.0;8900.0;17200.0;27.0;37.0;19400.0;33100.0;52.0
9502;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Ooit gescheiden;2011;600;11300.0;16900.0;26.0;8600.0;16700.0;26.0;36.0;19900.0;33600.0;52.0
9503;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Ooit gescheiden;2012;600;11500.0;17100.0;26.0;7700.0;16100.0;25.0;34.0;19200.0;33200.0;51.0
9504;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Totaal ooit of nooit gescheiden;2005;300;10900.0;16000.0;25.0;11600.0;22600.0;36.0;65.0;22500.0;38600.0;61.0
9505;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Totaal ooit of nooit gescheiden;2006;350;10900.0;16200.0;23.0;12100.0;25400.0;36.0;68.0;23000.0;41600.0;59.0
9506;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Totaal ooit of nooit gescheiden;2007;400;11300.0;16700.0;23.0;13500.0;27900.0;38.0;65.0;24800.0;44600.0;61.0
9507;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Totaal ooit of nooit gescheiden;2008;450;11600.0;17200.0;23.0;13800.0;28400.0;38.0;67.0;25400.0;45600.0;61.0
9508;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Totaal ooit of nooit gescheiden;2009;500;12200.0;17900.0;23.0;13800.0;28000.0;36.0;63.0;26000.0;45900.0;59.0
9509;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Totaal ooit of nooit gescheiden;2010;500;12200.0;18000.0;24.0;12500.0;26300.0;35.0;60.0;24700.0;44300.0;59.0
9510;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Totaal ooit of nooit gescheiden;2011;550;12400.0;18300.0;24.0;11100.0;24900.0;32.0;57.0;23500.0;43200.0;56.0
9511;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Totaal ooit of nooit gescheiden;2012;600;12600.0;18600.0;23.0;10100.0;24200.0;30.0;55.0;22700.0;42800.0;53.0
9512;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Nooit gescheiden;2005;150;10900.0;16100.0;26.0;11700.0;22800.0;36.0;73.0;22600.0;38900.0;62.0
9513;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Nooit gescheiden;2006;200;10900.0;16300.0;23.0;11400.0;24800.0;35.0;72.0;22300.0;41100.0;58.0
9514;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Nooit gescheiden;2007;200;11200.0;16800.0;23.0;13200.0;28200.0;39.0;70.0;24400.0;45000.0;62.0
9515;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Nooit gescheiden;2008;250;11500.0;17200.0;24.0;13600.0;28800.0;40.0;72.0;25100.0;46000.0;64.0
9516;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Nooit gescheiden;2009;250;12000.0;17800.0;23.0;13800.0;28700.0;37.0;69.0;25800.0;46500.0;60.0
9517;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Nooit gescheiden;2010;300;11900.0;17900.0;23.0;12800.0;27100.0;35.0;65.0;24700.0;45000.0;58.0
9518;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Nooit gescheiden;2011;300;12100.0;18200.0;23.0;10900.0;25700.0;33.0;61.0;23000.0;43900.0;56.0
9519;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Nooit gescheiden;2012;350;12300.0;18500.0;23.0;10700.0;25700.0;32.0;61.0;23000.0;44200.0;55.0
9520;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Gemengde scheidingsachtergrond;2005;100;10900.0;16000.0;24.0;12300.0;24700.0;37.0;63.0;23200.0;40700.0;61.0
9521;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Gemengde scheidingsachtergrond;2006;100;11000.0;16100.0;22.0;14900.0;29600.0;40.0;61.0;25900.0;45700.0;62.0
9522;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Gemengde scheidingsachtergrond;2007;100;11600.0;16700.0;22.0;15000.0;30400.0;40.0;65.0;26600.0;47100.0;62.0
9523;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Gemengde scheidingsachtergrond;2008;150;11800.0;17100.0;22.0;14700.0;29600.0;39.0;65.0;26500.0;46700.0;61.0
9524;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Gemengde scheidingsachtergrond;2009;150;12300.0;17800.0;23.0;14400.0;28300.0;36.0;61.0;26700.0;46100.0;59.0
9525;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Gemengde scheidingsachtergrond;2010;150;12400.0;18100.0;25.0;12000.0;25400.0;35.0;58.0;24400.0;43500.0;60.0
9526;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Gemengde scheidingsachtergrond;2011;200;12700.0;18400.0;24.0;10900.0;24200.0;32.0;53.0;23600.0;42600.0;56.0
9527;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Gemengde scheidingsachtergrond;2012;200;13000.0;18800.0;24.0;9500.0;22700.0;29.0;49.0;22500.0;41500.0;53.0
9528;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Ooit gescheiden;2005;50;10800.0;15700.0;27.0;10300.0;19000.0;33.0;49.0;21100.0;34700.0;60.0
9529;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Ooit gescheiden;2006;50;11000.0;16000.0;23.0;9600.0;20400.0;29.0;61.0;20600.0;36400.0;52.0
9530;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Ooit gescheiden;2007;50;11500.0;16600.0;24.0;11500.0;23100.0;33.0;47.0;23000.0;39700.0;57.0
9531;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Ooit gescheiden;2008;50;11900.0;17100.0;23.0;12600.0;24200.0;32.0;54.0;24500.0;41300.0;55.0
9532;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Ooit gescheiden;2009;50;12700.0;18100.0;25.0;12600.0;24800.0;34.0;47.0;25300.0;42900.0;59.0
9533;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Ooit gescheiden;2010;50;13000.0;18300.0;23.0;12500.0;24400.0;31.0;44.0;25500.0;42700.0;54.0
9534;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Ooit gescheiden;2011;50;12800.0;18300.0;23.0;11900.0;22600.0;28.0;48.0;24700.0;40900.0;51.0
9535;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Geboren in Nederland;Ooit gescheiden;2012;50;12800.0;18600.0;24.0;8600.0;20900.0;27.0;40.0;21400.0;39500.0;51.0
9536;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Totaal ooit of nooit gescheiden;2005;3050;8700.0;13600.0;25.0;9300.0;17600.0;33.0;51.0;18000.0;31200.0;58.0
9537;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Totaal ooit of nooit gescheiden;2006;3150;8800.0;13800.0;24.0;9500.0;19200.0;34.0;53.0;18300.0;33000.0;58.0
9538;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Totaal ooit of nooit gescheiden;2007;3400;9200.0;14300.0;24.0;10400.0;20900.0;36.0;54.0;19600.0;35200.0;60.0
9539;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Totaal ooit of nooit gescheiden;2008;3650;9500.0;14800.0;24.0;11500.0;22800.0;37.0;54.0;21000.0;37600.0;61.0
9540;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Totaal ooit of nooit gescheiden;2009;4450;9100.0;14400.0;25.0;8600.0;17000.0;30.0;45.0;17700.0;31400.0;55.0
9541;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Totaal ooit of nooit gescheiden;2010;4700;9200.0;14500.0;25.0;8300.0;16600.0;29.0;43.0;17500.0;31100.0;54.0
9542;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Totaal ooit of nooit gescheiden;2011;4850;9300.0;14700.0;25.0;7700.0;15900.0;27.0;42.0;17000.0;30600.0;52.0
9543;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Totaal ooit of nooit gescheiden;2012;5000;9500.0;14900.0;25.0;7000.0;15200.0;25.0;41.0;16500.0;30100.0;50.0
9544;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Nooit gescheiden;2005;1300;8700.0;13800.0;24.0;10100.0;19800.0;35.0;59.0;18800.0;33600.0;59.0
9545;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Nooit gescheiden;2006;1450;8800.0;14000.0;24.0;10100.0;20900.0;36.0;59.0;18900.0;34900.0;60.0
9546;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Nooit gescheiden;2007;1550;9100.0;14500.0;24.0;10800.0;22500.0;37.0;58.0;19900.0;37000.0;61.0
9547;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Nooit gescheiden;2008;1650;9400.0;14800.0;23.0;11600.0;24100.0;38.0;60.0;21000.0;38900.0;61.0
9548;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Nooit gescheiden;2009;2200;8500.0;13800.0;25.0;8000.0;16700.0;31.0;47.0;16500.0;30500.0;56.0
9549;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Nooit gescheiden;2010;2400;8600.0;14000.0;25.0;7600.0;16300.0;29.0;46.0;16200.0;30300.0;54.0
9550;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Nooit gescheiden;2011;2750;8600.0;14000.0;25.0;7100.0;15500.0;28.0;43.0;15700.0;29500.0;53.0
9551;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Nooit gescheiden;2012;2900;8800.0;14200.0;25.0;6300.0;14600.0;25.0;43.0;15100.0;28800.0;50.0
9552;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Gemengde scheidingsachtergrond;2005;1200;8500.0;13200.0;26.0;8600.0;16100.0;31.0;47.0;17100.0;29300.0;57.0
9553;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Gemengde scheidingsachtergrond;2006;1200;8700.0;13500.0;25.0;9100.0;18100.0;33.0;51.0;17800.0;31600.0;58.0
9554;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Gemengde scheidingsachtergrond;2007;1300;9100.0;14100.0;25.0;10300.0;19900.0;35.0;52.0;19400.0;34000.0;60.0
9555;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Gemengde scheidingsachtergrond;2008;1400;9400.0;14500.0;24.0;11800.0;22100.0;36.0;52.0;21200.0;36600.0;60.0
9556;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Gemengde scheidingsachtergrond;2009;1600;9400.0;14600.0;24.0;9300.0;17300.0;29.0;45.0;18700.0;31900.0;53.0
9557;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Gemengde scheidingsachtergrond;2010;1700;9600.0;14800.0;25.0;8900.0;16700.0;28.0;42.0;18500.0;31500.0;53.0
9558;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Gemengde scheidingsachtergrond;2011;1600;9900.0;15200.0;24.0;8600.0;16500.0;26.0;41.0;18500.0;31700.0;50.0
9559;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Gemengde scheidingsachtergrond;2012;1600;10100.0;15500.0;24.0;7900.0;15800.0;25.0;38.0;18000.0;31300.0;49.0
9560;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Ooit gescheiden;2005;550;9100.0;13900.0;26.0;8700.0;15400.0;29.0;39.0;17800.0;29300.0;55.0
9561;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Ooit gescheiden;2006;500;9100.0;13900.0;25.0;9000.0;17100.0;31.0;41.0;18100.0;31000.0;56.0
9562;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Ooit gescheiden;2007;550;9400.0;14500.0;25.0;9600.0;18700.0;33.0;44.0;19000.0;33200.0;58.0
9563;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Ooit gescheiden;2008;550;9900.0;15100.0;25.0;10700.0;20500.0;34.0;41.0;20600.0;35600.0;59.0
9564;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Ooit gescheiden;2009;650;10100.0;15600.0;26.0;9000.0;17300.0;29.0;41.0;19100.0;32900.0;55.0
9565;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Ooit gescheiden;2010;600;10500.0;15900.0;25.0;9000.0;17300.0;27.0;38.0;19500.0;33200.0;52.0
9566;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Ooit gescheiden;2011;450;11300.0;16800.0;27.0;8500.0;16600.0;26.0;36.0;19800.0;33400.0;53.0
9567;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Gemengde generatie;Ooit gescheiden;2012;450;11400.0;17100.0;26.0;8000.0;16300.0;25.0;35.0;19400.0;33400.0;51.0
9568;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2005;350;6000.0;10800.0;21.0;5500.0;13400.0;27.0;37.0;11500.0;24200.0;48.0
9569;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2006;350;6100.0;11000.0;19.0;5400.0;15000.0;26.0;36.0;11500.0;26000.0;45.0
9570;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2007;350;6300.0;11400.0;21.0;6400.0;16700.0;30.0;34.0;12700.0;28100.0;51.0
9571;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2008;350;6500.0;11800.0;20.0;6800.0;17600.0;30.0;38.0;13300.0;29400.0;50.0
9572;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2009;400;6600.0;12100.0;22.0;3500.0;7100.0;13.0;31.0;10100.0;19200.0;35.0
9573;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2010;400;6600.0;12100.0;22.0;3000.0;6300.0;12.0;30.0;9600.0;18400.0;34.0
9574;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2011;450;6600.0;12200.0;20.0;2300.0;4800.0;8.0;29.0;8900.0;17000.0;28.0
9575;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2012;500;6600.0;12300.0;20.0;2400.0;5000.0;8.0;27.0;9000.0;17300.0;28.0
9576;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Nooit gescheiden;2005;150;5100.0;10100.0;18.0;5100.0;15400.0;27.0;40.0;10200.0;25500.0;45.0
9577;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Nooit gescheiden;2006;150;5500.0;10600.0;19.0;5300.0;16300.0;29.0;37.0;10800.0;26900.0;48.0
9578;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Nooit gescheiden;2007;150;5800.0;11100.0;18.0;5900.0;18400.0;31.0;39.0;11700.0;29500.0;49.0
9579;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Nooit gescheiden;2008;150;5900.0;11300.0;18.0;5700.0;17500.0;28.0;38.0;11600.0;28800.0;46.0
9580;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Nooit gescheiden;2009;150;6000.0;11700.0;20.0;2700.0;6100.0;11.0;34.0;8700.0;17800.0;31.0
9581;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Nooit gescheiden;2010;200;5700.0;11300.0;21.0;2300.0;5300.0;10.0;34.0;8000.0;16600.0;31.0
9582;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Nooit gescheiden;2011;300;5600.0;11300.0;18.0;1600.0;3500.0;6.0;33.0;7200.0;14800.0;24.0
9583;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Nooit gescheiden;2012;300;5600.0;11400.0;17.0;1800.0;3900.0;6.0;30.0;7400.0;15300.0;23.0
9584;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2005;150;6300.0;11000.0;25.0;5500.0;11100.0;25.0;35.0;11800.0;22100.0;50.0
9585;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2006;150;6200.0;10900.0;19.0;5100.0;12900.0;22.0;37.0;11300.0;23800.0;41.0
9586;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2007;150;6200.0;11100.0;24.0;6000.0;13000.0;28.0;32.0;12200.0;24100.0;52.0
9587;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2008;150;6700.0;11700.0;22.0;7300.0;16900.0;32.0;40.0;14000.0;28600.0;54.0
9588;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2009;150;6600.0;11900.0;25.0;3700.0;6700.0;14.0;28.0;10300.0;18600.0;39.0
9589;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2010;150;6800.0;12200.0;24.0;2900.0;5300.0;10.0;28.0;9700.0;17500.0;34.0
9590;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2011;150;7800.0;13300.0;23.0;3400.0;7000.0;12.0;25.0;11200.0;20300.0;35.0
9591;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2012;150;7300.0;12900.0;23.0;3100.0;6300.0;11.0;27.0;10400.0;19200.0;34.0
9592;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Ooit gescheiden;2005;50;7500.0;12100.0;26.0;6800.0;13400.0;29.0;35.0;14300.0;25500.0;55.0
9593;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Ooit gescheiden;2006;50;7400.0;12100.0;22.0;6400.0;16300.0;30.0;34.0;13800.0;28400.0;52.0
9594;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Ooit gescheiden;2007;50;7600.0;12600.0;20.0;8700.0;20800.0;34.0;26.0;16300.0;33400.0;54.0
9595;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Ooit gescheiden;2008;50;7900.0;13100.0;21.0;8500.0;19500.0;32.0;34.0;16400.0;32600.0;53.0
9596;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Ooit gescheiden;2009;50;8200.0;13600.0;22.0;5100.0;10600.0;17.0;33.0;13300.0;24200.0;39.0
9597;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Ooit gescheiden;2010;50;8500.0;13700.0;22.0;5100.0;10900.0;18.0;27.0;13600.0;24600.0;40.0
9598;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Ooit gescheiden;2011;50;9500.0;15000.0;31.0;3300.0;6400.0;13.0;11.0;12800.0;21400.0;44.0
9599;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Niet geboren in Nederland;Ooit gescheiden;2012;50;9400.0;15000.0;28.0;3400.0;7000.0;13.0;13.0;12800.0;22000.0;41.0
9600;Paar zonder kinderen;45 tot 50 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2005;3650;6900.0;11900.0;34.0;3800.0;8000.0;23.0;22.0;10700.0;19900.0;57.0
9601;Paar zonder kinderen;45 tot 50 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2006;3800;7200.0;12300.0;32.0;4100.0;9300.0;25.0;24.0;11300.0;21600.0;57.0
9602;Paar zonder kinderen;45 tot 50 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2007;4200;7600.0;12800.0;33.0;4700.0;10400.0;26.0;24.0;12300.0;23200.0;59.0
9603;Paar zonder kinderen;45 tot 50 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2008;4400;7900.0;13400.0;33.0;4700.0;10500.0;26.0;24.0;12600.0;23900.0;59.0
9604;Paar zonder kinderen;45 tot 50 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2009;4850;8300.0;14000.0;33.0;2700.0;5800.0;14.0;20.0;11000.0;19800.0;47.0
9605;Paar zonder kinderen;45 tot 50 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2010;4700;8400.0;14100.0;33.0;2500.0;5700.0;13.0;20.0;10900.0;19800.0;46.0
9606;Paar zonder kinderen;45 tot 50 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2011;4600;8500.0;14300.0;33.0;2400.0;5400.0;13.0;20.0;10900.0;19700.0;46.0
9607;Paar zonder kinderen;45 tot 50 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2012;4250;8600.0;14400.0;32.0;2300.0;5400.0;12.0;19.0;10900.0;19800.0;44.0
9608;Paar zonder kinderen;45 tot 50 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2005;2450;7300.0;12400.0;35.0;3700.0;7900.0;23.0;24.0;11000.0;20300.0;58.0
9609;Paar zonder kinderen;45 tot 50 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2006;2550;7600.0;12700.0;34.0;4100.0;9200.0;25.0;25.0;11700.0;21900.0;59.0
