ID;Geslacht;Leeftijd;BurgerlijkeStaat;KerkelijkeGezindte;Regio;Bewoners_1
8180;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Utrecht (provincie);0
8181;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Noord-Holland;0
8182;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Zuid-Holland;0
8183;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Zeeland;0
8184;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Noord-Brabant;0
8185;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Limburg;0
8186;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Gemeenten met meer dan 100000 inwoners;0
8187;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Gemeenten met 50001 - 100000 inwoners;0
8188;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Gemeenten met 20001 - 50000 inwoners;0
8189;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Gemeenten met 10001 - 20000 inwoners;0
8190;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Gemeenten met 5001 - 10000 inwoners;0
8191;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Gemeenten met 2001 - 5000 inwoners;0
8192;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Gemeenten met 1001 - 2000 inwoners;0
8193;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Gemeenten met 501 - 1000 inwoners;0
8194;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Gemeenten met 500 of minder inwoners;0
8195;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Amsterdam;0
8196;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Rotterdam;0
8197;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);'s-Gravenhage;0
8198;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Utrecht;0
8199;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Haarlem;0
8200;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Groningen;0
8201;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Eindhoven;0
8202;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Nijmegen;0
8203;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Tilburg;0
8204;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Arnhem;0
8205;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Leiden;0
8206;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Maastricht;0
8207;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Apeldoorn;0
8208;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Hilversum;0
8209;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Dordrecht;0
8210;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Schiedam;0
8211;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Enschede;0
8212;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Delft;0
8213;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Leeuwarden;0
8214;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Heerlen;0
8215;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Breda;0
8216;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);'s-Hertogenbosch;0
8217;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Velsen;0
8218;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Emmen;0
8219;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Zwolle;0
8220;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Amersfoort;0
8221;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Kerkrade;0
8222;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Deventer;0
8223;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Hengelo (O.);0
8224;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Zaandam;0
8225;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Almelo;0
8226;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Lonneker;0
8227;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Ede;0
8228;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Helder (Den);0
8229;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Gouda;0
8230;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Alkmaar;0
8231;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Vlaardingen;0
8232;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Haarlemmermeer;0
8233;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Helmond;0
8234;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Bussum;0
8235;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Zeist;0
8236;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Rheden;0
8237;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Venlo;0
8238;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Roosendaal en Nispen;0
8239;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Vlissingen;0
8240;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Oud Bissch. Cleresie (Oud-Roomsch);Bergen op Zoom;0
8241;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Nederland;0
8242;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Groningen (provincie);0
8243;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Friesland;0
8244;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Drenthe;0
8245;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Overijssel;0
8246;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Gelderland;0
8247;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Utrecht (provincie);0
8248;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Noord-Holland;0
8249;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Zuid-Holland;0
8250;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Zeeland;0
8251;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Noord-Brabant;0
8252;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Limburg;0
8253;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Gemeenten met meer dan 100000 inwoners;0
8254;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Gemeenten met 50001 - 100000 inwoners;0
8255;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Gemeenten met 20001 - 50000 inwoners;0
8256;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Gemeenten met 10001 - 20000 inwoners;0
8257;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Gemeenten met 5001 - 10000 inwoners;0
8258;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Gemeenten met 2001 - 5000 inwoners;0
8259;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Gemeenten met 1001 - 2000 inwoners;0
8260;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Gemeenten met 501 - 1000 inwoners;0
8261;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Gemeenten met 500 of minder inwoners;0
8262;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Amsterdam;0
8263;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Rotterdam;0
8264;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;'s-Gravenhage;0
8265;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Utrecht;0
8266;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Haarlem;0
8267;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Groningen;0
8268;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Eindhoven;0
8269;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Nijmegen;0
8270;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Tilburg;0
8271;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Arnhem;0
8272;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Leiden;0
8273;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Maastricht;0
8274;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Apeldoorn;0
8275;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Hilversum;0
8276;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Dordrecht;0
8277;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Schiedam;0
8278;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Enschede;0
8279;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Delft;0
8280;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Leeuwarden;0
8281;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Heerlen;0
8282;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Breda;0
8283;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;'s-Hertogenbosch;0
8284;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Velsen;0
8285;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Emmen;0
8286;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Zwolle;0
8287;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Amersfoort;0
8288;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Kerkrade;0
8289;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Deventer;0
8290;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Hengelo (O.);0
8291;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Zaandam;0
8292;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Almelo;0
8293;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Lonneker;0
8294;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Ede;0
8295;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Helder (Den);0
8296;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Gouda;0
8297;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Alkmaar;0
8298;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Vlaardingen;0
8299;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Haarlemmermeer;0
8300;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Helmond;0
8301;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Bussum;0
8302;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Zeist;0
8303;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Rheden;0
8304;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Venlo;0
8305;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Roosendaal en Nispen;0
8306;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Vlissingen;0
8307;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Nederlandsch Israëliet;Bergen op Zoom;0
8308;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Nederland;0
8309;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Groningen (provincie);0
8310;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Friesland;0
8311;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Drenthe;0
8312;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Overijssel;0
8313;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Gelderland;0
8314;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Utrecht (provincie);0
8315;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Noord-Holland;0
8316;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Zuid-Holland;0
8317;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Zeeland;0
8318;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Noord-Brabant;0
8319;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Limburg;0
8320;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Gemeenten met meer dan 100000 inwoners;0
8321;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Gemeenten met 50001 - 100000 inwoners;0
8322;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Gemeenten met 20001 - 50000 inwoners;0
8323;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Gemeenten met 10001 - 20000 inwoners;0
8324;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Gemeenten met 5001 - 10000 inwoners;0
8325;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Gemeenten met 2001 - 5000 inwoners;0
8326;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Gemeenten met 1001 - 2000 inwoners;0
8327;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Gemeenten met 501 - 1000 inwoners;0
8328;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Gemeenten met 500 of minder inwoners;0
8329;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Amsterdam;0
8330;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Rotterdam;0
8331;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;'s-Gravenhage;0
8332;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Utrecht;0
8333;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Haarlem;0
8334;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Groningen;0
8335;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Eindhoven;0
8336;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Nijmegen;0
8337;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Tilburg;0
8338;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Arnhem;0
8339;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Leiden;0
8340;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Maastricht;0
8341;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Apeldoorn;0
8342;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Hilversum;0
8343;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Dordrecht;0
8344;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Schiedam;0
8345;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Enschede;0
8346;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Delft;0
8347;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Leeuwarden;0
8348;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Heerlen;0
8349;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Breda;0
8350;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;'s-Hertogenbosch;0
8351;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Velsen;0
8352;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Emmen;0
8353;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Zwolle;0
8354;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Amersfoort;0
8355;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Kerkrade;0
8356;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Deventer;0
8357;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Hengelo (O.);0
8358;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Zaandam;0
8359;Totaal mannen en vrouwen;0-9 jaar;Gehuwd (incl. gesch. van tafel en bed);Portugeesch Israëliet;Almelo;0
