ID;Geslacht;Persoonskenmerken;Reismotieven;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
7926;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Nederland;2016;0.26;2.05;5.44;90.0;715.0;31.7
7927;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Nederland;2017;0.24;2.0;5.11;85.0;694.0;29.5
7928;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Nederland (LD);2010;0.29;2.01;5.54;102.0;699.0;32.1
7929;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Nederland (LD);2011;0.31;2.45;5.74;109.0;851.0;33.3
7930;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Nederland (LD);2012;0.29;2.49;6.23;102.0;869.0;36.2
7931;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Nederland (LD);2013;0.27;2.55;5.71;95.0;886.0;33.1
7932;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Nederland (LD);2014;0.27;2.26;5.66;94.0;786.0;32.8
7933;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Nederland (LD);2015;0.3;1.87;5.63;104.0;650.0;32.7
7934;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Nederland (LD);2016;0.27;2.66;6.06;96.0;929.0;35.3
7935;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Nederland (LD);2017;0.28;2.16;5.2;96.0;749.0;30.0
7936;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Oost-Nederland (LD);2010;0.34;2.35;6.09;117.0;818.0;35.3
7937;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Oost-Nederland (LD);2011;0.29;2.04;5.41;102.0;708.0;31.4
7938;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Oost-Nederland (LD);2012;0.3;2.05;5.68;103.0;715.0;33.0
7939;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Oost-Nederland (LD);2013;0.27;2.07;5.28;95.0;720.0;30.6
7940;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Oost-Nederland (LD);2014;0.29;2.38;5.77;102.0;830.0;33.5
7941;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Oost-Nederland (LD);2015;0.28;2.31;5.48;97.0;805.0;31.8
7942;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Oost-Nederland (LD);2016;0.28;2.26;6.32;97.0;788.0;36.8
7943;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Oost-Nederland (LD);2017;0.26;2.28;5.6;89.0;790.0;32.3
7944;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;West-Nederland (LD);2010;0.27;1.64;4.83;92.0;570.0;28.0
7945;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;West-Nederland (LD);2011;0.27;1.87;5.18;95.0;650.0;30.0
7946;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;West-Nederland (LD);2012;0.26;1.88;5.28;91.0;656.0;30.7
7947;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;West-Nederland (LD);2013;0.25;1.82;5.28;88.0;635.0;30.7
7948;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;West-Nederland (LD);2014;0.25;1.75;4.99;86.0;608.0;29.0
7949;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;West-Nederland (LD);2015;0.26;1.98;5.27;89.0;689.0;30.6
7950;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;West-Nederland (LD);2016;0.25;1.82;5.07;87.0;636.0;29.5
7951;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;West-Nederland (LD);2017;0.24;1.81;4.94;82.0;628.0;28.5
7952;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zuid-Nederland (LD);2010;0.29;1.88;5.08;101.0;653.0;29.4
7953;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zuid-Nederland (LD);2011;0.28;1.93;5.06;97.0;671.0;29.3
7954;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zuid-Nederland (LD);2012;0.25;2.02;5.3;89.0;705.0;30.8
7955;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zuid-Nederland (LD);2013;0.24;1.82;4.88;85.0;633.0;28.3
7956;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zuid-Nederland (LD);2014;0.26;1.94;5.27;89.0;673.0;30.5
7957;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zuid-Nederland (LD);2015;0.24;2.31;5.42;84.0;805.0;31.5
7958;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zuid-Nederland (LD);2016;0.25;1.96;4.98;87.0;686.0;29.0
7959;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zuid-Nederland (LD);2017;0.23;2.01;4.91;81.0;696.0;28.4
7960;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Groningen (PV);2010;0.28;1.8;5.27;98.0;625.0;30.5
7961;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Groningen (PV);2011;0.31;2.6;6.27;109.0;904.0;36.3
7962;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Groningen (PV);2012;0.28;2.39;5.4;96.0;832.0;31.4
7963;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Groningen (PV);2013;0.27;2.24;5.73;93.0;781.0;33.2
7964;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Groningen (PV);2014;0.26;2.32;5.25;92.0;807.0;30.4
7965;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Groningen (PV);2015;0.31;2.2;6.02;109.0;766.0;35.0
7966;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Groningen (PV);2016;0.3;2.7;6.07;104.0;943.0;35.3
7967;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Groningen (PV);2017;0.3;2.1;5.44;106.0;727.0;31.4
7968;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Friesland (PV);2010;0.31;2.02;5.64;109.0;703.0;32.7
7969;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Friesland (PV);2011;0.32;2.41;5.57;112.0;838.0;32.3
7970;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Friesland (PV);2012;0.29;2.4;6.94;102.0;837.0;40.4
7971;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Friesland (PV);2013;0.29;2.61;5.65;99.0;906.0;32.8
7972;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Friesland (PV);2014;0.27;1.97;5.69;95.0;686.0;33.0
7973;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Friesland (PV);2015;0.29;1.76;5.42;100.0;614.0;31.5
7974;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Friesland (PV);2016;0.25;2.24;5.58;87.0;781.0;32.5
7975;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Friesland (PV);2017;0.27;2.23;5.49;92.0;773.0;31.7
7976;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Drenthe (PV);2010;0.28;2.24;5.72;98.0;777.0;33.1
7977;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Drenthe (PV);2011;0.3;2.33;5.37;105.0;809.0;31.1
7978;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Drenthe (PV);2012;0.3;2.74;6.19;106.0;955.0;36.0
7979;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Drenthe (PV);2013;0.26;2.82;5.75;91.0;978.0;33.3
7980;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Drenthe (PV);2014;0.27;2.57;6.06;94.0;894.0;35.1
7981;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Drenthe (PV);2015;0.3;1.62;5.46;105.0;565.0;31.7
7982;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Drenthe (PV);2016;0.28;3.18;6.69;97.0;1111.0;38.9
7983;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Drenthe (PV);2017;0.26;2.14;4.57;89.0;742.0;26.4
7984;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Overijssel (PV);2010;0.35;2.11;5.8;122.0;732.0;33.6
7985;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Overijssel (PV);2011;0.31;2.28;5.66;107.0;794.0;32.8
7986;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Overijssel (PV);2012;0.28;1.93;5.42;98.0;673.0;31.5
7987;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Overijssel (PV);2013;0.26;1.53;4.54;90.0;533.0;26.4
7988;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Overijssel (PV);2014;0.31;2.25;6.05;109.0;783.0;35.1
7989;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Overijssel (PV);2015;0.26;2.17;4.91;91.0;756.0;28.5
7990;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Overijssel (PV);2016;0.27;2.01;6.07;95.0;703.0;35.3
7991;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Overijssel (PV);2017;0.24;2.26;5.12;85.0;782.0;29.6
7992;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Flevoland (PV);2010;0.34;2.9;6.9;118.0;1010.0;40.0
7993;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Flevoland (PV);2011;0.3;2.28;6.23;106.0;796.0;36.2
7994;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Flevoland (PV);2012;0.33;2.5;6.6;115.0;875.0;38.4
7995;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Flevoland (PV);2013;0.31;2.43;5.87;108.0;846.0;34.1
7996;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Flevoland (PV);2014;0.31;2.59;6.15;107.0;902.0;35.7
7997;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Flevoland (PV);2015;0.27;2.47;4.82;95.0;861.0;28.0
7998;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Flevoland (PV);2016;0.3;2.43;7.07;105.0;849.0;41.1
7999;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Flevoland (PV);2017;0.25;1.94;6.21;88.0;673.0;35.9
8000;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Gelderland (PV);2010;0.33;2.4;6.12;114.0;834.0;35.5
8001;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Gelderland (PV);2011;0.28;1.85;5.12;98.0;643.0;29.7
8002;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Gelderland (PV);2012;0.3;2.04;5.67;105.0;712.0;33.0
8003;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Gelderland (PV);2013;0.27;2.32;5.6;96.0;806.0;32.5
8004;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Gelderland (PV);2014;0.28;2.43;5.55;97.0;844.0;32.2
8005;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Gelderland (PV);2015;0.29;2.37;5.92;101.0;823.0;34.3
8006;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Gelderland (PV);2016;0.28;2.36;6.34;97.0;826.0;36.9
8007;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Gelderland (PV);2017;0.26;2.35;5.77;92.0;814.0;33.3
8008;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Utrecht (PV);2010;0.31;1.68;5.27;107.0;585.0;30.5
8009;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Utrecht (PV);2011;0.3;1.98;5.5;105.0;690.0;31.9
8010;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Utrecht (PV);2012;0.3;2.28;6.6;106.0;797.0;38.4
8011;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Utrecht (PV);2013;0.25;1.88;5.26;89.0;654.0;30.6
8012;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Utrecht (PV);2014;0.29;1.96;6.33;100.0;681.0;36.7
8013;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Utrecht (PV);2015;0.27;2.21;5.97;93.0;771.0;34.7
8014;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Utrecht (PV);2016;0.26;1.87;5.5;92.0;653.0;32.1
8015;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Utrecht (PV);2017;0.25;1.72;5.13;88.0;595.0;29.7
8016;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Holland (PV);2010;0.26;1.78;4.77;89.0;621.0;27.6
8017;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Holland (PV);2011;0.27;1.94;5.12;93.0;676.0;29.7
8018;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Holland (PV);2012;0.25;1.64;4.74;87.0;572.0;27.6
8019;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Holland (PV);2013;0.25;1.71;5.22;86.0;596.0;30.2
8020;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Holland (PV);2014;0.24;1.89;4.58;82.0;656.0;26.5
8021;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Holland (PV);2015;0.25;2.15;5.31;87.0;750.0;30.8
8022;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Holland (PV);2016;0.23;1.73;4.73;82.0;605.0;27.5
8023;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Holland (PV);2017;0.24;1.89;4.86;82.0;655.0;28.0
8024;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zuid-Holland (PV);2010;0.25;1.38;4.54;88.0;478.0;26.3
8025;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zuid-Holland (PV);2011;0.27;1.66;5.14;93.0;578.0;29.8
8026;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zuid-Holland (PV);2012;0.25;1.85;5.18;89.0;646.0;30.1
8027;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zuid-Holland (PV);2013;0.25;1.81;5.33;88.0;630.0;30.9
8028;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zuid-Holland (PV);2014;0.24;1.49;4.8;83.0;520.0;27.9
8029;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zuid-Holland (PV);2015;0.25;1.67;4.86;88.0;583.0;28.2
8030;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zuid-Holland (PV);2016;0.26;1.89;5.23;90.0;659.0;30.4
8031;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zuid-Holland (PV);2017;0.23;1.83;5.04;78.0;635.0;29.1
8032;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zeeland (PV);2010;0.29;2.66;6.12;101.0;924.0;35.5
8033;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zeeland (PV);2011;0.25;2.69;4.91;88.0;936.0;28.4
8034;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zeeland (PV);2012;0.26;2.31;5.34;92.0;806.0;31.0
8035;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zeeland (PV);2013;0.27;2.45;5.4;95.0;852.0;31.3
8036;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zeeland (PV);2014;0.24;2.23;5.01;85.0;775.0;29.0
8037;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zeeland (PV);2015;0.27;2.6;6.14;94.0;906.0;35.6
8038;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zeeland (PV);2016;0.24;1.7;4.43;85.0;593.0;25.8
8039;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zeeland (PV);2017;0.25;1.49;4.03;86.0;516.0;23.3
8040;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Brabant (PV);2010;0.31;1.91;5.16;107.0;663.0;29.9
8041;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Brabant (PV);2011;0.29;1.75;5.1;101.0;610.0;29.5
8042;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Brabant (PV);2012;0.26;2.03;5.4;90.0;709.0;31.4
8043;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Brabant (PV);2013;0.26;1.77;5.0;91.0;616.0;29.0
8044;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Brabant (PV);2014;0.26;1.96;5.23;90.0;682.0;30.3
8045;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Brabant (PV);2015;0.24;2.16;5.43;84.0;753.0;31.5
8046;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Brabant (PV);2016;0.25;1.83;4.92;87.0;641.0;28.6
8047;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Noord-Brabant (PV);2017;0.23;1.94;4.97;81.0;672.0;28.7
8048;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Limburg (PV);2010;0.25;1.81;4.9;87.0;629.0;28.4
8049;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Limburg (PV);2011;0.25;2.32;4.98;88.0;807.0;28.9
8050;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Limburg (PV);2012;0.25;2.01;5.08;86.0;698.0;29.5
8051;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Limburg (PV);2013;0.21;1.93;4.62;72.0;672.0;26.8
8052;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Limburg (PV);2014;0.25;1.87;5.37;88.0;652.0;31.1
8053;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Limburg (PV);2015;0.24;2.65;5.4;84.0;924.0;31.3
8054;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Limburg (PV);2016;0.24;2.27;5.12;85.0;792.0;29.8
8055;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Limburg (PV);2017;0.23;2.17;4.79;80.0;753.0;27.7
8056;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zeer sterk stedelijk;2010;0.21;1.32;3.92;73.0;460.0;22.7
8057;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zeer sterk stedelijk;2011;0.25;1.66;4.62;86.0;576.0;26.8
8058;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zeer sterk stedelijk;2012;0.2;1.63;4.14;70.0;568.0;24.1
8059;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zeer sterk stedelijk;2013;0.22;1.48;4.47;75.0;515.0;26.0
8060;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zeer sterk stedelijk;2014;0.22;1.57;4.68;76.0;546.0;27.2
8061;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zeer sterk stedelijk;2015;0.24;1.99;5.32;85.0;696.0;30.9
8062;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zeer sterk stedelijk;2016;0.22;1.69;4.42;77.0;589.0;25.7
8063;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Zeer sterk stedelijk;2017;0.22;1.57;4.4;77.0;545.0;25.4
8064;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Sterk stedelijk;2010;0.28;1.51;4.55;97.0;524.0;26.4
