ID;Geslacht;Onderwijssoort;BedrijstakkenSBI2008;StartkwalificatieOpPeilmoment;Peilmoment;Perioden;AlleSchoolverlatersUurloon_1;ZonderStartkwalificatieUurloon_2;MetStartkwalificatieUurloon_3
9328;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Met startkwalificatie;5 jaar na verlaten onderwijs;2020/'21;;;
9329;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Met startkwalificatie;5 jaar na verlaten onderwijs;2021/'22;;;
9330;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Met startkwalificatie;10 jaar na verlaten onderwijs;2007/'08;;;
9331;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Met startkwalificatie;10 jaar na verlaten onderwijs;2008/'09;17.67;;17.67
9332;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Met startkwalificatie;10 jaar na verlaten onderwijs;2009/'10;;;
9333;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Met startkwalificatie;10 jaar na verlaten onderwijs;2010/'11;16.29;;16.29
9334;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Met startkwalificatie;10 jaar na verlaten onderwijs;2011/'12;;;
9335;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Met startkwalificatie;10 jaar na verlaten onderwijs;2012/'13;;;
9336;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Met startkwalificatie;10 jaar na verlaten onderwijs;2013/'14;;;
9337;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Met startkwalificatie;10 jaar na verlaten onderwijs;2014/'15;;;
9338;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Met startkwalificatie;10 jaar na verlaten onderwijs;2015/'16;;;
9339;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Met startkwalificatie;10 jaar na verlaten onderwijs;2016/'17;;;
9340;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Met startkwalificatie;10 jaar na verlaten onderwijs;2017/'18;;;
9341;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Met startkwalificatie;10 jaar na verlaten onderwijs;2018/'19;;;
9342;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Met startkwalificatie;10 jaar na verlaten onderwijs;2019/'20;;;
9343;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Met startkwalificatie;10 jaar na verlaten onderwijs;2020/'21;;;
9344;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Met startkwalificatie;10 jaar na verlaten onderwijs;2021/'22;;;
9345;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;Direct na verlaten onderwijs;2007/'08;8.43;8.43;
9346;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;Direct na verlaten onderwijs;2008/'09;6.75;6.75;
9347;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;Direct na verlaten onderwijs;2009/'10;7.42;7.42;
9348;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;Direct na verlaten onderwijs;2010/'11;;;
9349;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;Direct na verlaten onderwijs;2011/'12;;;
9350;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;Direct na verlaten onderwijs;2012/'13;;;
9351;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;Direct na verlaten onderwijs;2013/'14;7.68;7.68;
9352;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;Direct na verlaten onderwijs;2014/'15;;;
9353;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;Direct na verlaten onderwijs;2015/'16;;;
9354;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;Direct na verlaten onderwijs;2016/'17;;;
9355;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;Direct na verlaten onderwijs;2017/'18;;;
9356;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;Direct na verlaten onderwijs;2018/'19;;;
9357;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;Direct na verlaten onderwijs;2019/'20;;;
9358;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;Direct na verlaten onderwijs;2020/'21;;;
9359;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;Direct na verlaten onderwijs;2021/'22;;;
9360;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2007/'08;8.09;8.09;
9361;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2008/'09;7.76;7.76;
9362;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2009/'10;7.94;7.94;
9363;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2010/'11;;;
9364;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2011/'12;9.18;9.18;
9365;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2012/'13;;;
9366;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2013/'14;;;
9367;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2014/'15;10.35;10.35;
9368;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2015/'16;;;
9369;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2016/'17;;;
9370;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2017/'18;;;
9371;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2018/'19;;;
9372;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2019/'20;;;
9373;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2020/'21;;;
9374;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2021/'22;;;
9375;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2007/'08;7.38;7.38;
9376;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2008/'09;;;
9377;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2009/'10;;;
9378;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2010/'11;9.92;9.92;
9379;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2011/'12;9.96;9.96;
9380;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2012/'13;;;
9381;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2013/'14;8.65;8.65;
9382;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2014/'15;;;
9383;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2015/'16;;;
9384;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2016/'17;;;
9385;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2017/'18;;;
9386;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2018/'19;;;
9387;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2019/'20;;;
9388;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2020/'21;;;
9389;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2021/'22;;;
9390;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2007/'08;;;
9391;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2008/'09;;;
9392;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2009/'10;11.78;11.78;
9393;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2010/'11;10.91;10.91;
9394;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2011/'12;;;
9395;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2012/'13;;;
9396;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2013/'14;;;
9397;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2014/'15;;;
9398;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2015/'16;;;
9399;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2016/'17;;;
9400;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2017/'18;;;
9401;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2018/'19;;;
9402;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2019/'20;;;
9403;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2020/'21;;;
9404;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2021/'22;;;
9405;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2007/'08;10.83;10.83;
9406;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2008/'09;10.66;10.66;
9407;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2009/'10;11.57;11.57;
9408;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2010/'11;11.38;11.38;
9409;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2011/'12;11.82;11.82;
9410;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2012/'13;;;
9411;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2013/'14;;;
9412;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2014/'15;;;
9413;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2015/'16;;;
9414;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2016/'17;;;
9415;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2017/'18;;;
9416;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2018/'19;;;
9417;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2019/'20;;;
9418;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2020/'21;;;
9419;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2021/'22;;;
9420;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2007/'08;;;
9421;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2008/'09;11.0;11.0;
9422;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2009/'10;11.49;11.49;
9423;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2010/'11;11.54;11.54;
9424;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2011/'12;11.76;11.76;
9425;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2012/'13;;;
9426;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2013/'14;;;
9427;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2014/'15;;;
9428;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2015/'16;;;
9429;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2016/'17;;;
9430;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2017/'18;;;
9431;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2018/'19;;;
9432;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2019/'20;;;
9433;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2020/'21;;;
9434;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2021/'22;;;
9435;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2007/'08;;;
9436;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2008/'09;;;
9437;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2009/'10;;;
9438;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2010/'11;;;
9439;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2011/'12;;;
9440;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2012/'13;;;
9441;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2013/'14;;;
9442;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2014/'15;;;
9443;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2015/'16;;;
9444;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2016/'17;;;
9445;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2017/'18;;;
9446;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2018/'19;;;
9447;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2019/'20;;;
9448;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2020/'21;;;
9449;Totaal schoolverlaters;Totaal schoolverlaters;SBI-code onbekend;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2021/'22;;;
9450;Totaal schoolverlaters;Totaal voortgezet onderwijs (vo);A-U Alle economische activiteiten;Totaal schoolverlaters;Direct na verlaten onderwijs;2007/'08;6.32;5.73;6.66
9451;Totaal schoolverlaters;Totaal voortgezet onderwijs (vo);A-U Alle economische activiteiten;Totaal schoolverlaters;Direct na verlaten onderwijs;2008/'09;6.38;5.88;6.63
9452;Totaal schoolverlaters;Totaal voortgezet onderwijs (vo);A-U Alle economische activiteiten;Totaal schoolverlaters;Direct na verlaten onderwijs;2009/'10;6.5;6.11;6.67
9453;Totaal schoolverlaters;Totaal voortgezet onderwijs (vo);A-U Alle economische activiteiten;Totaal schoolverlaters;Direct na verlaten onderwijs;2010/'11;6.53;6.22;6.65
9454;Totaal schoolverlaters;Totaal voortgezet onderwijs (vo);A-U Alle economische activiteiten;Totaal schoolverlaters;Direct na verlaten onderwijs;2011/'12;6.59;6.32;6.65
9455;Totaal schoolverlaters;Totaal voortgezet onderwijs (vo);A-U Alle economische activiteiten;Totaal schoolverlaters;Direct na verlaten onderwijs;2012/'13;6.51;6.36;6.59
9456;Totaal schoolverlaters;Totaal voortgezet onderwijs (vo);A-U Alle economische activiteiten;Totaal schoolverlaters;Direct na verlaten onderwijs;2013/'14;6.43;6.33;6.48
9457;Totaal schoolverlaters;Totaal voortgezet onderwijs (vo);A-U Alle economische activiteiten;Totaal schoolverlaters;Direct na verlaten onderwijs;2014/'15;6.47;6.48;6.47
9458;Totaal schoolverlaters;Totaal voortgezet onderwijs (vo);A-U Alle economische activiteiten;Totaal schoolverlaters;Direct na verlaten onderwijs;2015/'16;6.43;6.43;6.44
9459;Totaal schoolverlaters;Totaal voortgezet onderwijs (vo);A-U Alle economische activiteiten;Totaal schoolverlaters;Direct na verlaten onderwijs;2016/'17;6.68;6.78;6.65
9460;Totaal schoolverlaters;Totaal voortgezet onderwijs (vo);A-U Alle economische activiteiten;Totaal schoolverlaters;Direct na verlaten onderwijs;2017/'18;7.13;7.42;7.03
9461;Totaal schoolverlaters;Totaal voortgezet onderwijs (vo);A-U Alle economische activiteiten;Totaal schoolverlaters;Direct na verlaten onderwijs;2018/'19;7.51;8.0;7.41
9462;Totaal schoolverlaters;Totaal voortgezet onderwijs (vo);A-U Alle economische activiteiten;Totaal schoolverlaters;Direct na verlaten onderwijs;2019/'20;7.56;8.19;7.48
9463;Totaal schoolverlaters;Totaal voortgezet onderwijs (vo);A-U Alle economische activiteiten;Totaal schoolverlaters;Direct na verlaten onderwijs;2020/'21;7.94;8.33;7.87
9464;Totaal schoolverlaters;Totaal voortgezet onderwijs (vo);A-U Alle economische activiteiten;Totaal schoolverlaters;Direct na verlaten onderwijs;2021/'22;9.3;9.61;9.23
9465;Totaal schoolverlaters;Totaal voortgezet onderwijs (vo);A-U Alle economische activiteiten;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2007/'08;7.56;6.94;8.37
9466;Totaal schoolverlaters;Totaal voortgezet onderwijs (vo);A-U Alle economische activiteiten;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2008/'09;7.49;7.03;8.1
9467;Totaal schoolverlaters;Totaal voortgezet onderwijs (vo);A-U Alle economische activiteiten;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2009/'10;7.59;7.01;8.28
9468;Totaal schoolverlaters;Totaal voortgezet onderwijs (vo);A-U Alle economische activiteiten;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2010/'11;7.69;7.1;8.24
9469;Totaal schoolverlaters;Totaal voortgezet onderwijs (vo);A-U Alle economische activiteiten;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2011/'12;7.53;7.06;8.04
