ID;Geslacht;Leeftijd;TypeInstelling;Behandelsetting;Diagnose;Perioden;AantalPatienten_1;AantalPatientenPer100000Inwoners_2;AantalPatienten_3;AantalPatientenPer100000Inwoners_4
7635;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO4 Totaal speekselklieren;2011;;;235.0;1.0
7636;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO5 Totaal hals;2008;75.0;0.0;45.0;0.0
7637;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO5 Totaal hals;2009;110.0;1.0;65.0;0.0
7638;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO5 Totaal hals;2010;160.0;1.0;105.0;1.0
7639;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO5 Totaal hals;2011;;;115.0;1.0
7640;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO6 Totaal luchtweg;2008;60.0;0.0;35.0;0.0
7641;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO6 Totaal luchtweg;2009;70.0;0.0;45.0;0.0
7642;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO6 Totaal luchtweg;2010;75.0;0.0;40.0;0.0
7643;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO6 Totaal luchtweg;2011;;;55.0;0.0
7644;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO7 Totaal overige diagnosen KNO;2008;565.0;3.0;415.0;3.0
7645;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO7 Totaal overige diagnosen KNO;2009;390.0;2.0;280.0;2.0
7646;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO7 Totaal overige diagnosen KNO;2010;490.0;3.0;335.0;2.0
7647;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO7 Totaal overige diagnosen KNO;2011;;;315.0;2.0
7648;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK Totaal heelkunde;2008;10395.0;63.0;6205.0;38.0
7649;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK Totaal heelkunde;2009;12605.0;76.0;7980.0;48.0
7650;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK Totaal heelkunde;2010;15765.0;95.0;10855.0;65.0
7651;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK Totaal heelkunde;2011;;;9900.0;59.0
7652;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK1 Totaal alg.chir/chirurgie kinderen;2008;4975.0;30.0;2965.0;18.0
7653;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK1 Totaal alg.chir/chirurgie kinderen;2009;5930.0;36.0;3850.0;23.0
7654;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK1 Totaal alg.chir/chirurgie kinderen;2010;6780.0;41.0;4650.0;28.0
7655;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK1 Totaal alg.chir/chirurgie kinderen;2011;;;4245.0;25.0
7656;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK1.1 Totaal hoofd/hals; alg.chir.";2008;70.0;0.0;45.0;0.0
7657;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK1.1 Totaal hoofd/hals; alg.chir.";2009;90.0;1.0;60.0;0.0
7658;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK1.1 Totaal hoofd/hals; alg.chir.";2010;95.0;1.0;65.0;0.0
7659;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK1.1 Totaal hoofd/hals; alg.chir.";2011;;;75.0;0.0
7660;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK1.2 Totaal buik/bekken; alg.chir.";2008;2515.0;15.0;1510.0;9.0
7661;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK1.2 Totaal buik/bekken; alg.chir.";2009;2895.0;18.0;1975.0;12.0
7662;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK1.2 Totaal buik/bekken; alg.chir.";2010;3320.0;20.0;2310.0;14.0
7663;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK1.2 Totaal buik/bekken; alg.chir.";2011;;;2160.0;13.0
7664;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK1.3 Totaal extremiteiten; alg.chir.";2008;105.0;1.0;80.0;0.0
7665;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK1.3 Totaal extremiteiten; alg.chir.";2009;105.0;1.0;70.0;0.0
7666;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK1.3 Totaal extremiteiten; alg.chir.";2010;100.0;1.0;75.0;0.0
7667;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK1.3 Totaal extremiteiten; alg.chir.";2011;;;50.0;0.0
7668;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK1.4 Totaal infecties; alg chir.";2008;175.0;1.0;105.0;1.0
7669;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK1.4 Totaal infecties; alg chir.";2009;175.0;1.0;125.0;1.0
7670;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK1.4 Totaal infecties; alg chir.";2010;220.0;1.0;160.0;1.0
7671;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK1.4 Totaal infecties; alg chir.";2011;;;135.0;1.0
7672;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK1.5 Totaal overig;alg.chir./chir.kind.";2008;2125.0;13.0;1225.0;7.0
7673;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK1.5 Totaal overig;alg.chir./chir.kind.";2009;2670.0;16.0;1620.0;10.0
7674;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK1.5 Totaal overig;alg.chir./chir.kind.";2010;3060.0;18.0;2050.0;12.0
7675;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK1.5 Totaal overig;alg.chir./chir.kind.";2011;;;1830.0;11.0
7676;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2 Totaal traumatologie / SEH;2008;2165.0;13.0;1370.0;8.0
7677;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2 Totaal traumatologie / SEH;2009;2755.0;17.0;1735.0;10.0
7678;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2 Totaal traumatologie / SEH;2010;4145.0;25.0;3030.0;18.0
7679;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2 Totaal traumatologie / SEH;2011;;;2605.0;16.0
7680;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.1 Totaal fracturen;2008;450.0;3.0;265.0;2.0
7681;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.1 Totaal fracturen;2009;615.0;4.0;380.0;2.0
7682;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.1 Totaal fracturen;2010;875.0;5.0;550.0;3.0
7683;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.1 Totaal fracturen;2011;;;630.0;4.0
7684;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.2 Totaal verstuikingen;2008;255.0;2.0;135.0;1.0
7685;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.2 Totaal verstuikingen;2009;340.0;2.0;210.0;1.0
7686;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.2 Totaal verstuikingen;2010;300.0;2.0;205.0;1.0
7687;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.2 Totaal verstuikingen;2011;;;160.0;1.0
7688;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.3 Totaal luxaties;2008;35.0;0.0;20.0;0.0
7689;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.3 Totaal luxaties;2009;45.0;0.0;25.0;0.0
7690;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.3 Totaal luxaties;2010;85.0;0.0;55.0;0.0
7691;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.3 Totaal luxaties;2011;;;55.0;0.0
7692;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.4 Tot. kapsel/band/pees/spier rupt.;2008;105.0;1.0;65.0;0.0
7693;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.4 Tot. kapsel/band/pees/spier rupt.;2009;90.0;1.0;65.0;0.0
7694;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.4 Tot. kapsel/band/pees/spier rupt.;2010;70.0;0.0;55.0;0.0
7695;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.4 Tot. kapsel/band/pees/spier rupt.;2011;;;50.0;0.0
7696;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.5 Totaal kneuzingen;2008;130.0;1.0;90.0;1.0
7697;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.5 Totaal kneuzingen;2009;205.0;1.0;130.0;1.0
7698;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.5 Totaal kneuzingen;2010;310.0;2.0;235.0;1.0
7699;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.5 Totaal kneuzingen;2011;;;225.0;1.0
7700;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.6 Totaal open wonden;2008;155.0;1.0;95.0;1.0
7701;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.6 Totaal open wonden;2009;210.0;1.0;140.0;1.0
7702;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.6 Totaal open wonden;2010;335.0;2.0;235.0;1.0
7703;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.6 Totaal open wonden;2011;;;260.0;2.0
7704;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.7 Totaal brandwonden;2008;5.0;0.0;5.0;0.0
7705;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.7 Totaal brandwonden;2009;5.0;0.0;5.0;0.0
7706;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.7 Totaal brandwonden;2010;10.0;0.0;5.0;0.0
7707;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.7 Totaal brandwonden;2011;;;10.0;0.0
7708;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.8 Tot.overig traumatologie/SEH;2008;1030.0;6.0;695.0;4.0
7709;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.8 Tot.overig traumatologie/SEH;2009;1260.0;8.0;790.0;5.0
7710;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.8 Tot.overig traumatologie/SEH;2010;2175.0;13.0;1700.0;10.0
7711;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK2.8 Tot.overig traumatologie/SEH;2011;;;1230.0;7.0
7712;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK3 Totaal oncol.long,gastroint. chir.;2008;2070.0;13.0;1165.0;7.0
7713;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK3 Totaal oncol.long,gastroint. chir.;2009;2675.0;16.0;1605.0;10.0
7714;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK3 Totaal oncol.long,gastroint. chir.;2010;3465.0;21.0;2295.0;14.0
7715;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK3 Totaal oncol.long,gastroint. chir.;2011;;;2160.0;13.0
7716;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK3.1 Totaal thorax; onc.long.gastr.";2008;510.0;3.0;285.0;2.0
7717;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK3.1 Totaal thorax; onc.long.gastr.";2009;620.0;4.0;385.0;2.0
7718;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK3.1 Totaal thorax; onc.long.gastr.";2010;845.0;5.0;555.0;3.0
7719;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK3.1 Totaal thorax; onc.long.gastr.";2011;;;535.0;3.0
7720;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK3.2 Totaal buik/bekken; onc.lng.gastr.";2008;920.0;6.0;490.0;3.0
7721;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK3.2 Totaal buik/bekken; onc.lng.gastr.";2009;1340.0;8.0;740.0;4.0
7722;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK3.2 Totaal buik/bekken; onc.lng.gastr.";2010;1780.0;11.0;1145.0;7.0
7723;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK3.2 Totaal buik/bekken; onc.lng.gastr.";2011;;;1070.0;6.0
7724;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK3.3 Totaal diversen; onc.long.gastr.";2008;645.0;4.0;390.0;2.0
7725;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK3.3 Totaal diversen; onc.long.gastr.";2009;720.0;4.0;480.0;3.0
7726;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK3.3 Totaal diversen; onc.long.gastr.";2010;845.0;5.0;600.0;4.0
7727;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK3.3 Totaal diversen; onc.long.gastr.";2011;;;555.0;3.0
7728;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK4 Totaal vaatchirurgie;2008;1190.0;7.0;705.0;4.0
7729;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK4 Totaal vaatchirurgie;2009;1285.0;8.0;795.0;5.0
7730;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK4 Totaal vaatchirurgie;2010;1430.0;9.0;895.0;5.0
7731;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK4 Totaal vaatchirurgie;2011;;;910.0;5.0
7732;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK4.1 Tot. hoofd/hals/thorax; vaatchir.";2008;20.0;0.0;15.0;0.0
7733;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK4.1 Tot. hoofd/hals/thorax; vaatchir.";2009;20.0;0.0;10.0;0.0
7734;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK4.1 Tot. hoofd/hals/thorax; vaatchir.";2010;25.0;0.0;15.0;0.0
7735;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK4.1 Tot. hoofd/hals/thorax; vaatchir.";2011;;;20.0;0.0
7736;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK4.2 Totaal buik/bekken; vaatchir.";2008;75.0;0.0;45.0;0.0
7737;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK4.2 Totaal buik/bekken; vaatchir.";2009;60.0;0.0;40.0;0.0
7738;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK4.2 Totaal buik/bekken; vaatchir.";2010;60.0;0.0;35.0;0.0
7739;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK4.2 Totaal buik/bekken; vaatchir.";2011;;;30.0;0.0
7740;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK4.3 Totaal extremiteiten; vaatchir.";2008;815.0;5.0;505.0;3.0
7741;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK4.3 Totaal extremiteiten; vaatchir.";2009;760.0;5.0;490.0;3.0
7742;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK4.3 Totaal extremiteiten; vaatchir.";2010;790.0;5.0;480.0;3.0
7743;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK4.3 Totaal extremiteiten; vaatchir.";2011;;;510.0;3.0
7744;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK4.4 Totaal overig; vaatchirurgie";2008;280.0;2.0;145.0;1.0
7745;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK4.4 Totaal overig; vaatchirurgie";2009;445.0;3.0;250.0;2.0
7746;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK4.4 Totaal overig; vaatchirurgie";2010;560.0;3.0;365.0;2.0
7747;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;"HK4.4 Totaal overig; vaatchirurgie";2011;;;345.0;2.0
7748;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK5 Tot.transplantatiechirurgie;2008;15.0;0.0;10.0;0.0
7749;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK5 Tot.transplantatiechirurgie;2009;20.0;0.0;15.0;0.0
7750;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK5 Tot.transplantatiechirurgie;2010;15.0;0.0;15.0;0.0
7751;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;HK5 Tot.transplantatiechirurgie;2011;;;5.0;0.0
7752;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;PL Totaal plastische chirurgie;2008;4475.0;27.0;2750.0;17.0
7753;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;PL Totaal plastische chirurgie;2009;4625.0;28.0;2975.0;18.0
7754;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;PL Totaal plastische chirurgie;2010;4940.0;30.0;3100.0;19.0
7755;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;PL Totaal plastische chirurgie;2011;;;3325.0;20.0
7756;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;PL1 Totaal algemeen;2008;1330.0;8.0;825.0;5.0
7757;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;PL1 Totaal algemeen;2009;1335.0;8.0;880.0;5.0
7758;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;PL1 Totaal algemeen;2010;1550.0;9.0;920.0;6.0
