ID;Geslacht;Leeftijd;Onderwijsniveau;Onderwijsrichting;Perioden;Bevolking_1
9143;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2017 4e kwartaal;
9144;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2017;
9145;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2018 1e kwartaal;
9146;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2018 2e kwartaal;
9147;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2018 3e kwartaal;
9148;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2018 4e kwartaal;
9149;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2018;
9150;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2019 1e kwartaal;
9151;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2019 2e kwartaal;
9152;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2019 3e kwartaal;
9153;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2019 4e kwartaal;
9154;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2019;
9155;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2020 1e kwartaal;
9156;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2020 2e kwartaal;
9157;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2020 3e kwartaal;
9158;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2020 4e kwartaal;
9159;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2020;
9160;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2021 1e kwartaal;
9161;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2021 2e kwartaal;
9162;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2021 3e kwartaal;
9163;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2021 4e kwartaal;
9164;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2021;
9165;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2022 1e kwartaal;
9166;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2022 2e kwartaal;
9167;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2022 3e kwartaal;
9168;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2022 4e kwartaal;
9169;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2022;
9170;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2023 1e kwartaal;
9171;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2023 2e kwartaal;
9172;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2023 3e kwartaal;
9173;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2023 4e kwartaal;
9174;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2023;
9175;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2024 1e kwartaal;
9176;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2024 2e kwartaal;
9177;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2024 3e kwartaal;
9178;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2024 4e kwartaal;
9179;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2024;
9180;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2013 1e kwartaal;
9181;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2013 2e kwartaal;
9182;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2013 3e kwartaal;
9183;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2013 4e kwartaal;
9184;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2013;
9185;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2014 1e kwartaal;
9186;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2014 2e kwartaal;
9187;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2014 3e kwartaal;
9188;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2014 4e kwartaal;
9189;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2014;
9190;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2015 1e kwartaal;
9191;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2015 2e kwartaal;
9192;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2015 3e kwartaal;
9193;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2015 4e kwartaal;
9194;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2015;
9195;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2016 1e kwartaal;
9196;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2016 2e kwartaal;
9197;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2016 3e kwartaal;
9198;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2016 4e kwartaal;
9199;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2016;
9200;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2017 1e kwartaal;
9201;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2017 2e kwartaal;
9202;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2017 3e kwartaal;
9203;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2017 4e kwartaal;
9204;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2017;
9205;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2018 1e kwartaal;
9206;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2018 2e kwartaal;
9207;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2018 3e kwartaal;
9208;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2018 4e kwartaal;
9209;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2018;
9210;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2019 1e kwartaal;
9211;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2019 2e kwartaal;
9212;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2019 3e kwartaal;
9213;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2019 4e kwartaal;
9214;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2019;
9215;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2020 1e kwartaal;
9216;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2020 2e kwartaal;
9217;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2020 3e kwartaal;
9218;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2020 4e kwartaal;
9219;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2020;
9220;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2021 1e kwartaal;
9221;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2021 2e kwartaal;
9222;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2021 3e kwartaal;
9223;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2021 4e kwartaal;
9224;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2021;
9225;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2022 1e kwartaal;
9226;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2022 2e kwartaal;
9227;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2022 3e kwartaal;
9228;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2022 4e kwartaal;
9229;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2022;
9230;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2023 1e kwartaal;
9231;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2023 2e kwartaal;
9232;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2023 3e kwartaal;
9233;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2023 4e kwartaal;
9234;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2023;
9235;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2024 1e kwartaal;
9236;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2024 2e kwartaal;
9237;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2024 3e kwartaal;
9238;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2024 4e kwartaal;
9239;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;09 Gezondheidszorg en welzijn;2024;
9240;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2013 1e kwartaal;
9241;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2013 2e kwartaal;
9242;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2013 3e kwartaal;
9243;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2013 4e kwartaal;
9244;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2013;
9245;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2014 1e kwartaal;
9246;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2014 2e kwartaal;
9247;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2014 3e kwartaal;
9248;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2014 4e kwartaal;
9249;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2014;
9250;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2015 1e kwartaal;
9251;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2015 2e kwartaal;
9252;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2015 3e kwartaal;
9253;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2015 4e kwartaal;
9254;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2015;
9255;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2016 1e kwartaal;
9256;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2016 2e kwartaal;
9257;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2016 3e kwartaal;
9258;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2016 4e kwartaal;
9259;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2016;
9260;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2017 1e kwartaal;
9261;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2017 2e kwartaal;
9262;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2017 3e kwartaal;
9263;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2017 4e kwartaal;
9264;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2017;
9265;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2018 1e kwartaal;
9266;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2018 2e kwartaal;
9267;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2018 3e kwartaal;
9268;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2018 4e kwartaal;
9269;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2018;
9270;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2019 1e kwartaal;
9271;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2019 2e kwartaal;
9272;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2019 3e kwartaal;
9273;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2019 4e kwartaal;
9274;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2019;
9275;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2020 1e kwartaal;
9276;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2020 2e kwartaal;
9277;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2020 3e kwartaal;
9278;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2020 4e kwartaal;
9279;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2020;
9280;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2021 1e kwartaal;
9281;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2021 2e kwartaal;
9282;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2021 3e kwartaal;
9283;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2021 4e kwartaal;
9284;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2021;
9285;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2022 1e kwartaal;
9286;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2022 2e kwartaal;
9287;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2022 3e kwartaal;
9288;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2022 4e kwartaal;
9289;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2022;
9290;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2023 1e kwartaal;
9291;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2023 2e kwartaal;
9292;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2023 3e kwartaal;
9293;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2023 4e kwartaal;
9294;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2023;
9295;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2024 1e kwartaal;
9296;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2024 2e kwartaal;
9297;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2024 3e kwartaal;
9298;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2024 4e kwartaal;
9299;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;10 Dienstverlening;2024;
9300;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2013 1e kwartaal;0.0
9301;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2013 2e kwartaal;0.0
9302;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2013 3e kwartaal;0.0
9303;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2013 4e kwartaal;0.0
9304;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2013;0.0
9305;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2014 1e kwartaal;0.0
9306;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2014 2e kwartaal;0.0
9307;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2014 3e kwartaal;0.0
9308;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2014 4e kwartaal;0.0
9309;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2014;0.0
9310;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2015 1e kwartaal;0.0
9311;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2015 2e kwartaal;0.0
9312;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2015 3e kwartaal;0.0
9313;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2015 4e kwartaal;0.0
9314;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2015;0.0
9315;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2016 1e kwartaal;0.0
9316;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2016 2e kwartaal;0.0
9317;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2016 3e kwartaal;0.0
9318;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2016 4e kwartaal;0.0
9319;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2016;0.0
9320;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2017 1e kwartaal;0.0
9321;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2017 2e kwartaal;0.0
9322;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2017 3e kwartaal;0.0
9323;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2017 4e kwartaal;0.0
9324;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2017;0.0
9325;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2018 1e kwartaal;0.0
9326;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2018 2e kwartaal;0.0
9327;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2018 3e kwartaal;0.0
9328;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2018 4e kwartaal;0.0
9329;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2018;0.0
9330;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2019 1e kwartaal;0.0
9331;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2019 2e kwartaal;0.0
9332;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2019 3e kwartaal;0.0
9333;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2019 4e kwartaal;0.0
9334;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2019;0.0
9335;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2020 1e kwartaal;0.0
9336;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2020 2e kwartaal;0.0
9337;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2020 3e kwartaal;0.0
9338;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2020 4e kwartaal;0.0
9339;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2020;0.0
9340;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2021 1e kwartaal;0.0
9341;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2021 2e kwartaal;0.0
9342;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2021 3e kwartaal;0.0
9343;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2021 4e kwartaal;0.0
9344;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2021;0.0
9345;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2022 1e kwartaal;0.0
9346;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2022 2e kwartaal;0.0
9347;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2022 3e kwartaal;0.0
9348;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2022 4e kwartaal;0.0
9349;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2022;0.0
9350;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2023 1e kwartaal;0.0
9351;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2023 2e kwartaal;0.0
9352;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2023 3e kwartaal;0.0
9353;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2023 4e kwartaal;0.0
9354;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2023;0.0
9355;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2024 1e kwartaal;0.0
9356;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2024 2e kwartaal;0.0
9357;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;Onderwijsrichting onbekend;2024 3e kwartaal;0.0
