ID;Geslacht;Leeftijdsklassen;VTVDiagnosen;Huishoudinkomensdecielen;Perioden;PersonenMet1OfMeerZiekenhuisopnamen_1;Steekproefaantallen_2
8442;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;8e deciel;1997;0.0;4621
8443;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;8e deciel;2004;0.0;4833
8444;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;9e deciel;1997;0.0;5355
8445;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;9e deciel;2004;0.0;5014
8446;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;10e deciel (hoogste);1997;0.0;5318
8447;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;10e deciel (hoogste);2004;0.0;4934
8448;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;Totaal huishoudinkomensdecielen;1997;1161.2;190238
8449;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;Totaal huishoudinkomensdecielen;2004;1097.4;196677
8450;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;1e deciel (laagste);1997;1330.6;23113
8451;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;1e deciel (laagste);2004;1181.8;29634
8452;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;2e deciel;1997;1314.0;19405
8453;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;2e deciel;2004;1255.0;22892
8454;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;3e deciel;1997;1275.9;25335
8455;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;3e deciel;2004;1153.8;22054
8456;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;4e deciel;1997;1205.4;24568
8457;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;4e deciel;2004;1131.4;23000
8458;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;5e deciel;1997;1100.3;23714
8459;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;5e deciel;2004;1106.7;23300
8460;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;6e deciel;1997;1107.3;21623
8461;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;6e deciel;2004;1038.1;20667
8462;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;7e deciel;1997;977.7;18377
8463;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;7e deciel;2004;1031.5;17507
8464;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;8e deciel;1997;1017.3;14351
8465;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;8e deciel;2004;967.7;14488
8466;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;9e deciel;1997;980.9;10876
8467;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;9e deciel;2004;952.6;12215
8468;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;10e deciel (hoogste);1997;960.5;8876
8469;Mannen en vrouwen;1 tot 5 jaar;Totaal alle diagnosen;10e deciel (hoogste);2004;861.2;10920
8470;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;Totaal huishoudinkomensdecielen;1997;45.3;190238
8471;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;Totaal huishoudinkomensdecielen;2004;46.5;196677
8472;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;1e deciel (laagste);1997;63.4;23113
8473;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;1e deciel (laagste);2004;62.5;29634
8474;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;2e deciel;1997;56.8;19405
8475;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;2e deciel;2004;52.6;22892
8476;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;3e deciel;1997;45.5;25335
8477;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;3e deciel;2004;43.3;22054
8478;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;4e deciel;1997;48.6;24568
8479;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;4e deciel;2004;38.9;23000
8480;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;5e deciel;1997;40.7;23714
8481;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;5e deciel;2004;42.5;23300
8482;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;6e deciel;1997;36.3;21623
8483;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;6e deciel;2004;41.1;20667
8484;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;7e deciel;1997;28.6;18377
8485;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;7e deciel;2004;44.7;17507
8486;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;8e deciel;1997;46.4;14351
8487;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;8e deciel;2004;45.0;14488
8488;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;9e deciel;1997;36.9;10876
8489;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;9e deciel;2004;46.5;12215
8490;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;10e deciel (hoogste);1997;30.5;8876
8491;Mannen en vrouwen;1 tot 5 jaar;1 Infectieuze en parasitaire ziekten;10e deciel (hoogste);2004;32.3;10920
8492;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;Totaal huishoudinkomensdecielen;1997;20.9;190238
8493;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;Totaal huishoudinkomensdecielen;2004;26.1;196677
8494;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;1e deciel (laagste);1997;25.2;23113
8495;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;1e deciel (laagste);2004;31.2;29634
8496;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;2e deciel;1997;23.4;19405
8497;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;2e deciel;2004;26.9;22892
8498;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;3e deciel;1997;22.2;25335
8499;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;3e deciel;2004;24.9;22054
8500;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;4e deciel;1997;21.5;24568
8501;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;4e deciel;2004;23.4;23000
8502;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;5e deciel;1997;19.6;23714
8503;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;5e deciel;2004;25.3;23300
8504;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;6e deciel;1997;18.6;21623
8505;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;6e deciel;2004;26.4;20667
8506;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;7e deciel;1997;15.6;18377
8507;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;7e deciel;2004;29.1;17507
8508;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;8e deciel;1997;21.7;14351
8509;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;8e deciel;2004;23.1;14488
8510;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;9e deciel;1997;19.5;10876
8511;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;9e deciel;2004;27.5;12215
8512;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;10e deciel (hoogste);1997;17.9;8876
8513;Mannen en vrouwen;1 tot 5 jaar;1.1  Infectieziekten van maagdarmkanaal;10e deciel (hoogste);2004;17.1;10920
8514;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;Totaal huishoudinkomensdecielen;1997;0.3;190238
8515;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;Totaal huishoudinkomensdecielen;2004;0.0;196677
8516;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;1e deciel (laagste);1997;0.8;23113
8517;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;1e deciel (laagste);2004;0.3;29634
8518;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;2e deciel;1997;1.0;19405
8519;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;2e deciel;2004;0.0;22892
8520;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;3e deciel;1997;0.3;25335
8521;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;3e deciel;2004;0.0;22054
8522;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;4e deciel;1997;0.0;24568
8523;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;4e deciel;2004;0.0;23000
8524;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;5e deciel;1997;0.0;23714
8525;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;5e deciel;2004;0.0;23300
8526;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;6e deciel;1997;0.6;21623
8527;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;6e deciel;2004;0.0;20667
8528;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;7e deciel;1997;0.0;18377
8529;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;7e deciel;2004;0.0;17507
8530;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;8e deciel;1997;0.0;14351
8531;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;8e deciel;2004;0.0;14488
8532;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;9e deciel;1997;0.0;10876
8533;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;9e deciel;2004;0.0;12215
8534;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;10e deciel (hoogste);1997;0.0;8876
8535;Mannen en vrouwen;1 tot 5 jaar;1.1.1  Importz. infecties maagdarmkanaal;10e deciel (hoogste);2004;0.0;10920
8536;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;Totaal huishoudinkomensdecielen;1997;20.6;190238
8537;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;Totaal huishoudinkomensdecielen;2004;26.1;196677
8538;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;1e deciel (laagste);1997;24.3;23113
8539;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;1e deciel (laagste);2004;30.9;29634
8540;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;2e deciel;1997;22.4;19405
8541;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;2e deciel;2004;26.9;22892
8542;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;3e deciel;1997;21.9;25335
8543;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;3e deciel;2004;24.9;22054
8544;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;4e deciel;1997;21.5;24568
8545;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;4e deciel;2004;23.4;23000
8546;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;5e deciel;1997;19.6;23714
8547;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;5e deciel;2004;25.3;23300
8548;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;6e deciel;1997;18.4;21623
8549;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;6e deciel;2004;26.4;20667
8550;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;7e deciel;1997;15.6;18377
8551;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;7e deciel;2004;29.1;17507
8552;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;8e deciel;1997;21.7;14351
8553;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;8e deciel;2004;23.1;14488
8554;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;9e deciel;1997;19.5;10876
8555;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;9e deciel;2004;27.5;12215
8556;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;10e deciel (hoogste);1997;17.9;8876
8557;Mannen en vrouwen;1 tot 5 jaar;1.1.2  Overige infecties maagdarmkanaal;10e deciel (hoogste);2004;17.1;10920
8558;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;Totaal huishoudinkomensdecielen;1997;0.2;190238
8559;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;Totaal huishoudinkomensdecielen;2004;0.0;196677
8560;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;1e deciel (laagste);1997;1.1;23113
8561;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;1e deciel (laagste);2004;0.0;29634
8562;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;2e deciel;1997;0.0;19405
8563;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;2e deciel;2004;0.0;22892
8564;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;3e deciel;1997;0.4;25335
8565;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;3e deciel;2004;0.0;22054
8566;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;4e deciel;1997;0.0;24568
8567;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;4e deciel;2004;0.0;23000
8568;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;5e deciel;1997;0.0;23714
8569;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;5e deciel;2004;0.0;23300
8570;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;6e deciel;1997;0.0;21623
8571;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;6e deciel;2004;0.0;20667
8572;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;7e deciel;1997;0.0;18377
8573;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;7e deciel;2004;0.0;17507
8574;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;8e deciel;1997;0.0;14351
8575;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;8e deciel;2004;0.0;14488
8576;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;9e deciel;1997;0.0;10876
8577;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;9e deciel;2004;0.0;12215
8578;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;10e deciel (hoogste);1997;0.0;8876
8579;Mannen en vrouwen;1 tot 5 jaar;1.2  Tuberculose;10e deciel (hoogste);2004;0.7;10920
8580;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;Totaal huishoudinkomensdecielen;1997;0.2;190238
8581;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;Totaal huishoudinkomensdecielen;2004;0.0;196677
8582;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;1e deciel (laagste);1997;0.8;23113
8583;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;1e deciel (laagste);2004;0.3;29634
8584;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;2e deciel;1997;0.0;19405
8585;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;2e deciel;2004;0.0;22892
8586;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;3e deciel;1997;0.0;25335
8587;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;3e deciel;2004;0.0;22054
8588;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;4e deciel;1997;0.5;24568
8589;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;4e deciel;2004;0.0;23000
8590;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;5e deciel;1997;0.0;23714
8591;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;5e deciel;2004;0.0;23300
8592;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;6e deciel;1997;0.0;21623
8593;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;6e deciel;2004;0.0;20667
8594;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;7e deciel;1997;0.0;18377
8595;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;7e deciel;2004;0.0;17507
8596;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;8e deciel;1997;0.0;14351
8597;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;8e deciel;2004;0.0;14488
8598;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;9e deciel;1997;0.0;10876
8599;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;9e deciel;2004;0.0;12215
8600;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;10e deciel (hoogste);1997;0.0;8876
8601;Mannen en vrouwen;1 tot 5 jaar;1.3  Importziekten;10e deciel (hoogste);2004;0.0;10920
8602;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;Totaal huishoudinkomensdecielen;1997;2.0;190238
8603;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;Totaal huishoudinkomensdecielen;2004;1.1;196677
8604;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;1e deciel (laagste);1997;2.7;23113
8605;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;1e deciel (laagste);2004;2.2;29634
8606;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;2e deciel;1997;1.6;19405
8607;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;2e deciel;2004;2.2;22892
8608;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;3e deciel;1997;2.6;25335
8609;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;3e deciel;2004;0.0;22054
8610;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;4e deciel;1997;3.0;24568
8611;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;4e deciel;2004;0.8;23000
8612;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;5e deciel;1997;1.5;23714
8613;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;5e deciel;2004;0.8;23300
8614;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;6e deciel;1997;2.3;21623
8615;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;6e deciel;2004;0.5;20667
8616;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;7e deciel;1997;0.0;18377
8617;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;7e deciel;2004;1.5;17507
8618;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;8e deciel;1997;1.2;14351
8619;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;8e deciel;2004;0.4;14488
8620;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;9e deciel;1997;3.9;10876
8621;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;9e deciel;2004;0.6;12215
8622;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;10e deciel (hoogste);1997;0.0;8876
8623;Mannen en vrouwen;1 tot 5 jaar;1.4  RVP-ziekten;10e deciel (hoogste);2004;0.9;10920
8624;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;Totaal huishoudinkomensdecielen;1997;0.0;190238
8625;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;Totaal huishoudinkomensdecielen;2004;0.0;196677
8626;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;1e deciel (laagste);1997;0.0;23113
8627;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;1e deciel (laagste);2004;0.0;29634
8628;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;2e deciel;1997;0.0;19405
8629;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;2e deciel;2004;0.0;22892
8630;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;3e deciel;1997;0.0;25335
8631;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;3e deciel;2004;0.0;22054
8632;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;4e deciel;1997;0.0;24568
8633;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;4e deciel;2004;0.0;23000
8634;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;5e deciel;1997;0.0;23714
8635;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;5e deciel;2004;0.0;23300
8636;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;6e deciel;1997;0.0;21623
8637;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;6e deciel;2004;0.0;20667
8638;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;7e deciel;1997;0.0;18377
8639;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;7e deciel;2004;0.0;17507
8640;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;8e deciel;1997;0.0;14351
8641;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;8e deciel;2004;0.0;14488
8642;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;9e deciel;1997;0.0;10876
8643;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;9e deciel;2004;0.0;12215
8644;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;10e deciel (hoogste);1997;0.0;8876
8645;Mannen en vrouwen;1 tot 5 jaar;1.4.1  Difterie;10e deciel (hoogste);2004;0.0;10920
8646;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;Totaal huishoudinkomensdecielen;1997;1.9;190238
8647;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;Totaal huishoudinkomensdecielen;2004;1.1;196677
8648;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;1e deciel (laagste);1997;2.7;23113
8649;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;1e deciel (laagste);2004;2.2;29634
8650;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;2e deciel;1997;1.6;19405
8651;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;2e deciel;2004;2.2;22892
8652;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;3e deciel;1997;2.3;25335
8653;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;3e deciel;2004;0.0;22054
8654;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;4e deciel;1997;3.0;24568
8655;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;4e deciel;2004;0.8;23000
8656;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;5e deciel;1997;1.5;23714
8657;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;5e deciel;2004;0.8;23300
8658;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;6e deciel;1997;1.9;21623
8659;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;6e deciel;2004;0.5;20667
8660;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;7e deciel;1997;0.0;18377
8661;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;7e deciel;2004;1.5;17507
8662;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;8e deciel;1997;1.2;14351
8663;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;8e deciel;2004;0.4;14488
8664;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;9e deciel;1997;3.9;10876
8665;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;9e deciel;2004;0.6;12215
8666;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;10e deciel (hoogste);1997;0.0;8876
8667;Mannen en vrouwen;1 tot 5 jaar;1.4.2  Kinkhoest;10e deciel (hoogste);2004;0.9;10920
8668;Mannen en vrouwen;1 tot 5 jaar;1.4.3  Tetanus;Totaal huishoudinkomensdecielen;1997;0.0;190238
8669;Mannen en vrouwen;1 tot 5 jaar;1.4.3  Tetanus;Totaal huishoudinkomensdecielen;2004;0.0;196677
8670;Mannen en vrouwen;1 tot 5 jaar;1.4.3  Tetanus;1e deciel (laagste);1997;0.0;23113
8671;Mannen en vrouwen;1 tot 5 jaar;1.4.3  Tetanus;1e deciel (laagste);2004;0.0;29634
8672;Mannen en vrouwen;1 tot 5 jaar;1.4.3  Tetanus;2e deciel;1997;0.0;19405
8673;Mannen en vrouwen;1 tot 5 jaar;1.4.3  Tetanus;2e deciel;2004;0.0;22892
8674;Mannen en vrouwen;1 tot 5 jaar;1.4.3  Tetanus;3e deciel;1997;0.0;25335
8675;Mannen en vrouwen;1 tot 5 jaar;1.4.3  Tetanus;3e deciel;2004;0.0;22054
8676;Mannen en vrouwen;1 tot 5 jaar;1.4.3  Tetanus;4e deciel;1997;0.0;24568
8677;Mannen en vrouwen;1 tot 5 jaar;1.4.3  Tetanus;4e deciel;2004;0.0;23000
8678;Mannen en vrouwen;1 tot 5 jaar;1.4.3  Tetanus;5e deciel;1997;0.0;23714
