ID;VormenVanJeugdzorg;RegioS;Perioden;JongerenInJeugdzorg_1;ZorgduurJeugdzorg_2
7406;Dagbehandeling;Huizen;2013;25.0;4880.0
7407;Dagbehandeling;Huizen;2014;20.0;3060.0
7408;Dagbehandeling;Hulst;2011;5.0;410.0
7409;Dagbehandeling;Hulst;2012;5.0;1270.0
7410;Dagbehandeling;Hulst;2013;5.0;810.0
7411;Dagbehandeling;Hulst;2014;10.0;1800.0
7412;Dagbehandeling;IJsselstein;2011;20.0;3970.0
7413;Dagbehandeling;IJsselstein;2012;20.0;3920.0
7414;Dagbehandeling;IJsselstein;2013;15.0;2250.0
7415;Dagbehandeling;IJsselstein;2014;10.0;1820.0
7416;Dagbehandeling;Kaag en Braassem;2011;10.0;1580.0
7417;Dagbehandeling;Kaag en Braassem;2012;5.0;1300.0
7418;Dagbehandeling;Kaag en Braassem;2013;15.0;2110.0
7419;Dagbehandeling;Kaag en Braassem;2014;25.0;4260.0
7420;Dagbehandeling;Kampen;2011;40.0;6130.0
7421;Dagbehandeling;Kampen;2012;45.0;6220.0
7422;Dagbehandeling;Kampen;2013;35.0;5880.0
7423;Dagbehandeling;Kampen;2014;35.0;6050.0
7424;Dagbehandeling;Kapelle;2011;5.0;140.0
7425;Dagbehandeling;Kapelle;2012;0.0;0.0
7426;Dagbehandeling;Kapelle;2013;0.0;0.0
7427;Dagbehandeling;Kapelle;2014;5.0;770.0
7428;Dagbehandeling;Katwijk;2011;50.0;8310.0
7429;Dagbehandeling;Katwijk;2012;55.0;10740.0
7430;Dagbehandeling;Katwijk;2013;70.0;13610.0
7431;Dagbehandeling;Katwijk;2014;75.0;13740.0
7432;Dagbehandeling;Kerkrade;2011;35.0;5710.0
7433;Dagbehandeling;Kerkrade;2012;45.0;7120.0
7434;Dagbehandeling;Kerkrade;2013;35.0;7530.0
7435;Dagbehandeling;Kerkrade;2014;35.0;5530.0
7436;Dagbehandeling;Koggenland;2011;10.0;1210.0
7437;Dagbehandeling;Koggenland;2012;10.0;1640.0
7438;Dagbehandeling;Koggenland;2013;5.0;1800.0
7439;Dagbehandeling;Koggenland;2014;10.0;2300.0
7440;Dagbehandeling;Kollumerland en Nieuwkruisland;2011;10.0;1430.0
7441;Dagbehandeling;Kollumerland en Nieuwkruisland;2012;10.0;980.0
7442;Dagbehandeling;Kollumerland en Nieuwkruisland;2013;5.0;1600.0
7443;Dagbehandeling;Kollumerland en Nieuwkruisland;2014;5.0;1000.0
7444;Dagbehandeling;Korendijk;2011;5.0;280.0
7445;Dagbehandeling;Korendijk;2012;0.0;0.0
7446;Dagbehandeling;Korendijk;2013;5.0;170.0
7447;Dagbehandeling;Korendijk;2014;0.0;0.0
7448;Dagbehandeling;Krimpen aan den IJssel;2011;25.0;4460.0
7449;Dagbehandeling;Krimpen aan den IJssel;2012;20.0;2810.0
7450;Dagbehandeling;Krimpen aan den IJssel;2013;15.0;2230.0
7451;Dagbehandeling;Krimpen aan den IJssel;2014;10.0;1660.0
7452;Dagbehandeling;Laarbeek;2011;5.0;900.0
7453;Dagbehandeling;Laarbeek;2012;5.0;570.0
7454;Dagbehandeling;Laarbeek;2013;5.0;690.0
7455;Dagbehandeling;Laarbeek;2014;5.0;1110.0
7456;Dagbehandeling;Landerd;2011;5.0;240.0
7457;Dagbehandeling;Landerd;2012;5.0;800.0
7458;Dagbehandeling;Landerd;2013;5.0;560.0
7459;Dagbehandeling;Landerd;2014;5.0;610.0
7460;Dagbehandeling;Landgraaf;2011;40.0;7910.0
7461;Dagbehandeling;Landgraaf;2012;30.0;5120.0
7462;Dagbehandeling;Landgraaf;2013;25.0;3840.0
7463;Dagbehandeling;Landgraaf;2014;25.0;4110.0
7464;Dagbehandeling;Landsmeer;2011;5.0;200.0
7465;Dagbehandeling;Landsmeer;2012;5.0;440.0
7466;Dagbehandeling;Landsmeer;2013;5.0;650.0
7467;Dagbehandeling;Landsmeer;2014;5.0;80.0
7468;Dagbehandeling;Langedijk;2011;10.0;2550.0
7469;Dagbehandeling;Langedijk;2012;15.0;3820.0
7470;Dagbehandeling;Langedijk;2013;10.0;2900.0
7471;Dagbehandeling;Langedijk;2014;5.0;1510.0
7472;Dagbehandeling;Lansingerland;2011;15.0;2020.0
7473;Dagbehandeling;Lansingerland;2012;15.0;2460.0
7474;Dagbehandeling;Lansingerland;2013;15.0;2870.0
7475;Dagbehandeling;Lansingerland;2014;10.0;1660.0
7476;Dagbehandeling;Laren (NH.);2011;5.0;160.0
7477;Dagbehandeling;Laren (NH.);2012;0.0;0.0
7478;Dagbehandeling;Laren (NH.);2013;0.0;0.0
7479;Dagbehandeling;Laren (NH.);2014;0.0;0.0
7480;Dagbehandeling;Leek;2011;5.0;1200.0
7481;Dagbehandeling;Leek;2012;10.0;2550.0
7482;Dagbehandeling;Leek;2013;10.0;2140.0
7483;Dagbehandeling;Leek;2014;5.0;810.0
7484;Dagbehandeling;Leerdam;2011;10.0;1770.0
7485;Dagbehandeling;Leerdam;2012;15.0;2080.0
7486;Dagbehandeling;Leerdam;2013;15.0;2680.0
7487;Dagbehandeling;Leerdam;2014;10.0;1550.0
7488;Dagbehandeling;Leeuwarden;2011;80.0;16330.0
7489;Dagbehandeling;Leeuwarden;2012;85.0;17400.0
7490;Dagbehandeling;Leeuwarden;2013;90.0;16300.0
7491;Dagbehandeling;Leeuwarden;2014;100.0;18970.0
7492;Dagbehandeling;Leeuwarderadeel;2011;5.0;1160.0
7493;Dagbehandeling;Leeuwarderadeel;2012;5.0;1030.0
7494;Dagbehandeling;Leeuwarderadeel;2013;5.0;950.0
7495;Dagbehandeling;Leeuwarderadeel;2014;5.0;450.0
7496;Dagbehandeling;Leiden;2011;130.0;23250.0
7497;Dagbehandeling;Leiden;2012;120.0;22040.0
7498;Dagbehandeling;Leiden;2013;110.0;22120.0
7499;Dagbehandeling;Leiden;2014;105.0;21320.0
7500;Dagbehandeling;Leiderdorp;2011;30.0;5000.0
7501;Dagbehandeling;Leiderdorp;2012;30.0;5740.0
7502;Dagbehandeling;Leiderdorp;2013;25.0;5240.0
7503;Dagbehandeling;Leiderdorp;2014;25.0;5860.0
7504;Dagbehandeling;Leidschendam-Voorburg;2011;20.0;4530.0
7505;Dagbehandeling;Leidschendam-Voorburg;2012;10.0;2150.0
7506;Dagbehandeling;Leidschendam-Voorburg;2013;10.0;2070.0
7507;Dagbehandeling;Leidschendam-Voorburg;2014;15.0;3560.0
7508;Dagbehandeling;Lelystad;2011;50.0;10700.0
7509;Dagbehandeling;Lelystad;2012;60.0;9560.0
7510;Dagbehandeling;Lelystad;2013;55.0;9490.0
7511;Dagbehandeling;Lelystad;2014;40.0;6160.0
7512;Dagbehandeling;Lemsterland;2011;10.0;1520.0
7513;Dagbehandeling;Lemsterland;2012;5.0;420.0
7514;Dagbehandeling;Lemsterland;2013;5.0;350.0
7515;Dagbehandeling;Lemsterland;2014;;
7516;Dagbehandeling;Leudal;2011;5.0;330.0
7517;Dagbehandeling;Leudal;2012;5.0;960.0
7518;Dagbehandeling;Leudal;2013;5.0;700.0
7519;Dagbehandeling;Leudal;2014;5.0;660.0
7520;Dagbehandeling;Leusden;2011;15.0;2840.0
7521;Dagbehandeling;Leusden;2012;15.0;2070.0
7522;Dagbehandeling;Leusden;2013;15.0;3010.0
7523;Dagbehandeling;Leusden;2014;10.0;1390.0
7524;Dagbehandeling;Liesveld;2011;5.0;610.0
7525;Dagbehandeling;Liesveld;2012;5.0;360.0
7526;Dagbehandeling;Liesveld;2013;;
7527;Dagbehandeling;Liesveld;2014;;
7528;Dagbehandeling;Lingewaal;2011;5.0;340.0
7529;Dagbehandeling;Lingewaal;2012;5.0;60.0
7530;Dagbehandeling;Lingewaal;2013;5.0;420.0
7531;Dagbehandeling;Lingewaal;2014;5.0;790.0
7532;Dagbehandeling;Lingewaard;2011;10.0;1330.0
7533;Dagbehandeling;Lingewaard;2012;10.0;1180.0
7534;Dagbehandeling;Lingewaard;2013;10.0;1670.0
7535;Dagbehandeling;Lingewaard;2014;10.0;1900.0
7536;Dagbehandeling;Lisse;2011;20.0;3540.0
7537;Dagbehandeling;Lisse;2012;15.0;3330.0
7538;Dagbehandeling;Lisse;2013;25.0;3540.0
7539;Dagbehandeling;Lisse;2014;25.0;4830.0
7540;Dagbehandeling;Littenseradiel;2011;5.0;820.0
7541;Dagbehandeling;Littenseradiel;2012;5.0;1020.0
7542;Dagbehandeling;Littenseradiel;2013;5.0;1090.0
7543;Dagbehandeling;Littenseradiel;2014;5.0;420.0
7544;Dagbehandeling;Lochem;2011;15.0;2920.0
7545;Dagbehandeling;Lochem;2012;15.0;2630.0
7546;Dagbehandeling;Lochem;2013;15.0;2770.0
7547;Dagbehandeling;Lochem;2014;10.0;1880.0
7548;Dagbehandeling;Loon op Zand;2011;5.0;1310.0
7549;Dagbehandeling;Loon op Zand;2012;5.0;940.0
7550;Dagbehandeling;Loon op Zand;2013;5.0;520.0
7551;Dagbehandeling;Loon op Zand;2014;5.0;270.0
7552;Dagbehandeling;Lopik;2011;5.0;370.0
7553;Dagbehandeling;Lopik;2012;5.0;1000.0
7554;Dagbehandeling;Lopik;2013;5.0;610.0
7555;Dagbehandeling;Lopik;2014;5.0;1140.0
7556;Dagbehandeling;Loppersum;2011;5.0;790.0
7557;Dagbehandeling;Loppersum;2012;5.0;610.0
7558;Dagbehandeling;Loppersum;2013;5.0;760.0
7559;Dagbehandeling;Loppersum;2014;5.0;1310.0
7560;Dagbehandeling;Losser;2011;10.0;1680.0
7561;Dagbehandeling;Losser;2012;5.0;720.0
7562;Dagbehandeling;Losser;2013;5.0;190.0
7563;Dagbehandeling;Losser;2014;5.0;620.0
7564;Dagbehandeling;Maasdonk;2011;0.0;0.0
7565;Dagbehandeling;Maasdonk;2012;5.0;70.0
7566;Dagbehandeling;Maasdonk;2013;5.0;360.0
7567;Dagbehandeling;Maasdonk;2014;5.0;750.0
7568;Dagbehandeling;Maasdriel;2011;15.0;1960.0
7569;Dagbehandeling;Maasdriel;2012;10.0;1210.0
7570;Dagbehandeling;Maasdriel;2013;5.0;730.0
7571;Dagbehandeling;Maasdriel;2014;5.0;930.0
7572;Dagbehandeling;Maasgouw;2011;5.0;240.0
7573;Dagbehandeling;Maasgouw;2012;0.0;0.0
7574;Dagbehandeling;Maasgouw;2013;5.0;500.0
7575;Dagbehandeling;Maasgouw;2014;5.0;220.0
7576;Dagbehandeling;Maassluis;2011;25.0;4930.0
7577;Dagbehandeling;Maassluis;2012;20.0;3980.0
7578;Dagbehandeling;Maassluis;2013;20.0;4100.0
7579;Dagbehandeling;Maassluis;2014;15.0;2620.0
7580;Dagbehandeling;Maastricht;2011;120.0;24590.0
7581;Dagbehandeling;Maastricht;2012;130.0;25490.0
7582;Dagbehandeling;Maastricht;2013;110.0;21690.0
7583;Dagbehandeling;Maastricht;2014;105.0;20200.0
7584;Dagbehandeling;De Marne;2011;5.0;400.0
7585;Dagbehandeling;De Marne;2012;5.0;590.0
7586;Dagbehandeling;De Marne;2013;5.0;360.0
7587;Dagbehandeling;De Marne;2014;5.0;700.0
7588;Dagbehandeling;Marum;2011;5.0;220.0
7589;Dagbehandeling;Marum;2012;5.0;670.0
7590;Dagbehandeling;Marum;2013;5.0;460.0
7591;Dagbehandeling;Marum;2014;5.0;450.0
7592;Dagbehandeling;Medemblik;2011;15.0;3630.0
7593;Dagbehandeling;Medemblik;2012;20.0;3740.0
7594;Dagbehandeling;Medemblik;2013;15.0;3440.0
7595;Dagbehandeling;Medemblik;2014;15.0;3310.0
7596;Dagbehandeling;Meerssen;2011;10.0;1940.0
7597;Dagbehandeling;Meerssen;2012;10.0;2090.0
7598;Dagbehandeling;Meerssen;2013;10.0;1320.0
7599;Dagbehandeling;Meerssen;2014;5.0;980.0
7600;Dagbehandeling;Menameradiel;2011;15.0;2400.0
7601;Dagbehandeling;Menameradiel;2012;10.0;1450.0
7602;Dagbehandeling;Menameradiel;2013;5.0;1200.0
7603;Dagbehandeling;Menameradiel;2014;5.0;980.0
7604;Dagbehandeling;Menterwolde;2011;5.0;480.0
7605;Dagbehandeling;Menterwolde;2012;5.0;650.0
7606;Dagbehandeling;Menterwolde;2013;5.0;420.0
7607;Dagbehandeling;Menterwolde;2014;5.0;540.0
7608;Dagbehandeling;Meppel;2011;5.0;1100.0
7609;Dagbehandeling;Meppel;2012;10.0;1820.0
7610;Dagbehandeling;Meppel;2013;10.0;1140.0
7611;Dagbehandeling;Meppel;2014;5.0;170.0
7612;Dagbehandeling;Middelburg (Z.);2011;15.0;3290.0
7613;Dagbehandeling;Middelburg (Z.);2012;20.0;2950.0
7614;Dagbehandeling;Middelburg (Z.);2013;25.0;5050.0
7615;Dagbehandeling;Middelburg (Z.);2014;30.0;6220.0
7616;Dagbehandeling;Middelharnis;2011;10.0;2240.0
7617;Dagbehandeling;Middelharnis;2012;5.0;170.0
7618;Dagbehandeling;Middelharnis;2013;;
7619;Dagbehandeling;Middelharnis;2014;;
7620;Dagbehandeling;Midden-Delfland;2011;5.0;1120.0
7621;Dagbehandeling;Midden-Delfland;2012;5.0;920.0
7622;Dagbehandeling;Midden-Delfland;2013;5.0;710.0
7623;Dagbehandeling;Midden-Delfland;2014;5.0;270.0
7624;Dagbehandeling;Midden-Drenthe;2011;10.0;1260.0
7625;Dagbehandeling;Midden-Drenthe;2012;10.0;610.0
7626;Dagbehandeling;Midden-Drenthe;2013;10.0;1220.0
7627;Dagbehandeling;Midden-Drenthe;2014;10.0;1040.0
7628;Dagbehandeling;Mill en Sint Hubert;2011;5.0;250.0
7629;Dagbehandeling;Mill en Sint Hubert;2012;5.0;330.0
7630;Dagbehandeling;Mill en Sint Hubert;2013;5.0;890.0
7631;Dagbehandeling;Mill en Sint Hubert;2014;5.0;230.0
7632;Dagbehandeling;Millingen aan de Rijn;2011;5.0;190.0
7633;Dagbehandeling;Millingen aan de Rijn;2012;5.0;140.0
7634;Dagbehandeling;Millingen aan de Rijn;2013;5.0;310.0
7635;Dagbehandeling;Millingen aan de Rijn;2014;5.0;180.0
7636;Dagbehandeling;Moerdijk;2011;15.0;1960.0
7637;Dagbehandeling;Moerdijk;2012;15.0;2790.0
7638;Dagbehandeling;Moerdijk;2013;20.0;2950.0
7639;Dagbehandeling;Moerdijk;2014;25.0;4180.0
7640;Dagbehandeling;Molenwaard;2011;;
7641;Dagbehandeling;Molenwaard;2012;;
7642;Dagbehandeling;Molenwaard;2013;5.0;540.0
7643;Dagbehandeling;Molenwaard;2014;5.0;140.0
7644;Dagbehandeling;Montferland;2011;15.0;2940.0
7645;Dagbehandeling;Montferland;2012;15.0;2310.0
7646;Dagbehandeling;Montferland;2013;15.0;2570.0
7647;Dagbehandeling;Montferland;2014;5.0;1570.0
7648;Dagbehandeling;Montfoort;2011;5.0;1010.0
7649;Dagbehandeling;Montfoort;2012;5.0;770.0
7650;Dagbehandeling;Montfoort;2013;5.0;400.0
7651;Dagbehandeling;Montfoort;2014;5.0;200.0
7652;Dagbehandeling;Mook en Middelaar;2011;5.0;470.0
7653;Dagbehandeling;Mook en Middelaar;2012;5.0;0.0
7654;Dagbehandeling;Mook en Middelaar;2013;0.0;0.0
7655;Dagbehandeling;Mook en Middelaar;2014;0.0;0.0
7656;Dagbehandeling;Muiden;2011;5.0;360.0
7657;Dagbehandeling;Muiden;2012;5.0;90.0
7658;Dagbehandeling;Muiden;2013;5.0;500.0
7659;Dagbehandeling;Muiden;2014;5.0;320.0
7660;Dagbehandeling;Naarden;2011;10.0;2190.0
7661;Dagbehandeling;Naarden;2012;5.0;1130.0
7662;Dagbehandeling;Naarden;2013;5.0;1060.0
7663;Dagbehandeling;Naarden;2014;5.0;660.0
7664;Dagbehandeling;Neder-Betuwe;2011;5.0;760.0
7665;Dagbehandeling;Neder-Betuwe;2012;5.0;410.0
7666;Dagbehandeling;Neder-Betuwe;2013;5.0;980.0
7667;Dagbehandeling;Neder-Betuwe;2014;5.0;420.0
7668;Dagbehandeling;Nederlek;2011;5.0;720.0
7669;Dagbehandeling;Nederlek;2012;5.0;1370.0
7670;Dagbehandeling;Nederlek;2013;5.0;850.0
7671;Dagbehandeling;Nederlek;2014;5.0;500.0
7672;Dagbehandeling;Nederweert;2011;5.0;700.0
7673;Dagbehandeling;Nederweert;2012;5.0;710.0
7674;Dagbehandeling;Nederweert;2013;5.0;960.0
7675;Dagbehandeling;Nederweert;2014;5.0;620.0
7676;Dagbehandeling;Neerijnen;2011;5.0;150.0
7677;Dagbehandeling;Neerijnen;2012;5.0;500.0
7678;Dagbehandeling;Neerijnen;2013;5.0;1480.0
7679;Dagbehandeling;Neerijnen;2014;5.0;30.0
7680;Dagbehandeling;Niedorp;2011;10.0;2900.0
7681;Dagbehandeling;Niedorp;2012;;
7682;Dagbehandeling;Niedorp;2013;;
7683;Dagbehandeling;Niedorp;2014;;
7684;Dagbehandeling;Nieuwegein;2011;20.0;3640.0
7685;Dagbehandeling;Nieuwegein;2012;25.0;4350.0
7686;Dagbehandeling;Nieuwegein;2013;10.0;2080.0
7687;Dagbehandeling;Nieuwegein;2014;10.0;1130.0
7688;Dagbehandeling;Nieuwkoop;2011;20.0;4050.0
7689;Dagbehandeling;Nieuwkoop;2012;5.0;1660.0
7690;Dagbehandeling;Nieuwkoop;2013;10.0;1420.0
7691;Dagbehandeling;Nieuwkoop;2014;10.0;2480.0
7692;Dagbehandeling;Nieuw-Lekkerland;2011;5.0;900.0
7693;Dagbehandeling;Nieuw-Lekkerland;2012;5.0;420.0
7694;Dagbehandeling;Nieuw-Lekkerland;2013;;
7695;Dagbehandeling;Nieuw-Lekkerland;2014;;
7696;Dagbehandeling;Nijkerk;2011;20.0;3520.0
7697;Dagbehandeling;Nijkerk;2012;20.0;4140.0
7698;Dagbehandeling;Nijkerk;2013;15.0;2350.0
7699;Dagbehandeling;Nijkerk;2014;5.0;670.0
7700;Dagbehandeling;Nijmegen;2011;85.0;16390.0
7701;Dagbehandeling;Nijmegen;2012;80.0;15240.0
7702;Dagbehandeling;Nijmegen;2013;70.0;13190.0
7703;Dagbehandeling;Nijmegen;2014;80.0;15850.0
7704;Dagbehandeling;Noord-Beveland;2011;5.0;610.0
7705;Dagbehandeling;Noord-Beveland;2012;5.0;100.0
7706;Dagbehandeling;Noord-Beveland;2013;5.0;140.0
7707;Dagbehandeling;Noord-Beveland;2014;5.0;300.0
7708;Dagbehandeling;Noordenveld;2011;5.0;660.0
7709;Dagbehandeling;Noordenveld;2012;5.0;1050.0
7710;Dagbehandeling;Noordenveld;2013;5.0;750.0
7711;Dagbehandeling;Noordenveld;2014;5.0;480.0
7712;Dagbehandeling;Noordoostpolder;2011;15.0;2520.0
7713;Dagbehandeling;Noordoostpolder;2012;15.0;2230.0
7714;Dagbehandeling;Noordoostpolder;2013;15.0;2350.0
7715;Dagbehandeling;Noordoostpolder;2014;10.0;1820.0
7716;Dagbehandeling;Noordwijk;2011;15.0;3300.0
7717;Dagbehandeling;Noordwijk;2012;15.0;2510.0
7718;Dagbehandeling;Noordwijk;2013;10.0;1600.0
7719;Dagbehandeling;Noordwijk;2014;10.0;1710.0
7720;Dagbehandeling;Noordwijkerhout;2011;15.0;2970.0
7721;Dagbehandeling;Noordwijkerhout;2012;15.0;2830.0
7722;Dagbehandeling;Noordwijkerhout;2013;15.0;2670.0
7723;Dagbehandeling;Noordwijkerhout;2014;15.0;3890.0
7724;Dagbehandeling;Nuenen, Gerwen en Nederwetten;2011;5.0;1130.0
7725;Dagbehandeling;Nuenen, Gerwen en Nederwetten;2012;5.0;1090.0
7726;Dagbehandeling;Nuenen, Gerwen en Nederwetten;2013;5.0;1090.0
7727;Dagbehandeling;Nuenen, Gerwen en Nederwetten;2014;5.0;870.0
7728;Dagbehandeling;Nunspeet;2011;10.0;2060.0
7729;Dagbehandeling;Nunspeet;2012;10.0;1570.0
7730;Dagbehandeling;Nunspeet;2013;5.0;1100.0
7731;Dagbehandeling;Nunspeet;2014;10.0;1510.0
7732;Dagbehandeling;Nuth;2011;5.0;1120.0
7733;Dagbehandeling;Nuth;2012;5.0;1040.0
7734;Dagbehandeling;Nuth;2013;5.0;420.0
7735;Dagbehandeling;Nuth;2014;5.0;1020.0
7736;Dagbehandeling;Oegstgeest;2011;15.0;3820.0
7737;Dagbehandeling;Oegstgeest;2012;15.0;2890.0
7738;Dagbehandeling;Oegstgeest;2013;10.0;1800.0
7739;Dagbehandeling;Oegstgeest;2014;10.0;2020.0
7740;Dagbehandeling;Oirschot;2011;5.0;150.0
7741;Dagbehandeling;Oirschot;2012;5.0;210.0
7742;Dagbehandeling;Oirschot;2013;0.0;0.0
7743;Dagbehandeling;Oirschot;2014;5.0;50.0
7744;Dagbehandeling;Oisterwijk;2011;10.0;1700.0
7745;Dagbehandeling;Oisterwijk;2012;5.0;1250.0
7746;Dagbehandeling;Oisterwijk;2013;5.0;1090.0
7747;Dagbehandeling;Oisterwijk;2014;5.0;580.0
7748;Dagbehandeling;Oldambt;2011;15.0;1940.0
7749;Dagbehandeling;Oldambt;2012;10.0;2780.0
7750;Dagbehandeling;Oldambt;2013;15.0;3690.0
7751;Dagbehandeling;Oldambt;2014;20.0;3610.0
7752;Dagbehandeling;Oldebroek;2011;10.0;1270.0
7753;Dagbehandeling;Oldebroek;2012;10.0;1800.0
7754;Dagbehandeling;Oldebroek;2013;5.0;600.0
7755;Dagbehandeling;Oldebroek;2014;5.0;1330.0
7756;Dagbehandeling;Oldenzaal;2011;15.0;2840.0
7757;Dagbehandeling;Oldenzaal;2012;5.0;1430.0
7758;Dagbehandeling;Oldenzaal;2013;5.0;760.0
7759;Dagbehandeling;Oldenzaal;2014;5.0;640.0
7760;Dagbehandeling;Olst-Wijhe;2011;5.0;940.0
7761;Dagbehandeling;Olst-Wijhe;2012;10.0;2290.0
7762;Dagbehandeling;Olst-Wijhe;2013;10.0;1430.0
7763;Dagbehandeling;Olst-Wijhe;2014;5.0;1480.0
7764;Dagbehandeling;Ommen;2011;5.0;640.0
7765;Dagbehandeling;Ommen;2012;10.0;1880.0
7766;Dagbehandeling;Ommen;2013;10.0;1370.0
7767;Dagbehandeling;Ommen;2014;10.0;2080.0
7768;Dagbehandeling;Onderbanken;2011;5.0;960.0
7769;Dagbehandeling;Onderbanken;2012;5.0;460.0
7770;Dagbehandeling;Onderbanken;2013;5.0;950.0
7771;Dagbehandeling;Onderbanken;2014;10.0;1090.0
7772;Dagbehandeling;Oost Gelre;2011;5.0;2070.0
7773;Dagbehandeling;Oost Gelre;2012;10.0;1410.0
7774;Dagbehandeling;Oost Gelre;2013;10.0;1340.0
7775;Dagbehandeling;Oost Gelre;2014;5.0;110.0
7776;Dagbehandeling;Oosterhout;2011;50.0;8960.0
7777;Dagbehandeling;Oosterhout;2012;45.0;8060.0
7778;Dagbehandeling;Oosterhout;2013;40.0;7980.0
7779;Dagbehandeling;Oosterhout;2014;50.0;9150.0
7780;Dagbehandeling;Oostflakkee;2011;5.0;660.0
7781;Dagbehandeling;Oostflakkee;2012;0.0;0.0
7782;Dagbehandeling;Oostflakkee;2013;;
7783;Dagbehandeling;Oostflakkee;2014;;
7784;Dagbehandeling;Ooststellingwerf;2011;10.0;1550.0
7785;Dagbehandeling;Ooststellingwerf;2012;10.0;1500.0
7786;Dagbehandeling;Ooststellingwerf;2013;10.0;1780.0
7787;Dagbehandeling;Ooststellingwerf;2014;5.0;1340.0
7788;Dagbehandeling;Oostzaan;2011;5.0;310.0
7789;Dagbehandeling;Oostzaan;2012;5.0;230.0
7790;Dagbehandeling;Oostzaan;2013;5.0;280.0
7791;Dagbehandeling;Oostzaan;2014;0.0;0.0
7792;Dagbehandeling;Opmeer;2011;5.0;340.0
7793;Dagbehandeling;Opmeer;2012;5.0;1140.0
7794;Dagbehandeling;Opmeer;2013;5.0;2040.0
7795;Dagbehandeling;Opmeer;2014;5.0;330.0
7796;Dagbehandeling;Opsterland;2011;15.0;3260.0
7797;Dagbehandeling;Opsterland;2012;10.0;710.0
7798;Dagbehandeling;Opsterland;2013;5.0;1170.0
7799;Dagbehandeling;Opsterland;2014;10.0;1400.0
7800;Dagbehandeling;Oss;2011;65.0;12320.0
7801;Dagbehandeling;Oss;2012;55.0;10850.0
7802;Dagbehandeling;Oss;2013;50.0;9640.0
7803;Dagbehandeling;Oss;2014;55.0;10620.0
7804;Dagbehandeling;Oud-Beijerland;2011;25.0;3730.0
7805;Dagbehandeling;Oud-Beijerland;2012;25.0;4590.0
7806;Dagbehandeling;Oud-Beijerland;2013;20.0;3420.0
7807;Dagbehandeling;Oud-Beijerland;2014;5.0;1410.0
7808;Dagbehandeling;Oude IJsselstreek;2011;15.0;2620.0
7809;Dagbehandeling;Oude IJsselstreek;2012;15.0;2790.0
7810;Dagbehandeling;Oude IJsselstreek;2013;15.0;2530.0
7811;Dagbehandeling;Oude IJsselstreek;2014;10.0;1820.0
7812;Dagbehandeling;Ouder-Amstel;2011;0.0;0.0
7813;Dagbehandeling;Ouder-Amstel;2012;5.0;460.0
7814;Dagbehandeling;Ouder-Amstel;2013;0.0;0.0
7815;Dagbehandeling;Ouder-Amstel;2014;5.0;830.0
7816;Dagbehandeling;Ouderkerk;2011;5.0;1370.0
7817;Dagbehandeling;Ouderkerk;2012;5.0;1310.0
7818;Dagbehandeling;Ouderkerk;2013;5.0;430.0
7819;Dagbehandeling;Ouderkerk;2014;5.0;510.0
7820;Dagbehandeling;Oudewater;2011;5.0;210.0
7821;Dagbehandeling;Oudewater;2012;5.0;210.0
7822;Dagbehandeling;Oudewater;2013;5.0;200.0
7823;Dagbehandeling;Oudewater;2014;5.0;160.0
7824;Dagbehandeling;Overbetuwe;2011;10.0;1320.0
7825;Dagbehandeling;Overbetuwe;2012;5.0;450.0
7826;Dagbehandeling;Overbetuwe;2013;10.0;1430.0
7827;Dagbehandeling;Overbetuwe;2014;5.0;910.0
7828;Dagbehandeling;Papendrecht;2011;15.0;2730.0
7829;Dagbehandeling;Papendrecht;2012;10.0;2230.0
7830;Dagbehandeling;Papendrecht;2013;15.0;1590.0
7831;Dagbehandeling;Papendrecht;2014;10.0;1540.0
7832;Dagbehandeling;Peel en Maas;2011;5.0;120.0
7833;Dagbehandeling;Peel en Maas;2012;5.0;420.0
7834;Dagbehandeling;Peel en Maas;2013;5.0;1400.0
7835;Dagbehandeling;Peel en Maas;2014;5.0;20.0
7836;Dagbehandeling;Pekela;2011;10.0;1900.0
7837;Dagbehandeling;Pekela;2012;5.0;990.0
7838;Dagbehandeling;Pekela;2013;5.0;1470.0
7839;Dagbehandeling;Pekela;2014;5.0;750.0
7840;Dagbehandeling;Pijnacker-Nootdorp;2011;20.0;3660.0
7841;Dagbehandeling;Pijnacker-Nootdorp;2012;20.0;3940.0
7842;Dagbehandeling;Pijnacker-Nootdorp;2013;15.0;2410.0
7843;Dagbehandeling;Pijnacker-Nootdorp;2014;10.0;2270.0
7844;Dagbehandeling;Purmerend;2011;20.0;3630.0
7845;Dagbehandeling;Purmerend;2012;20.0;4000.0
7846;Dagbehandeling;Purmerend;2013;20.0;3700.0
7847;Dagbehandeling;Purmerend;2014;15.0;2550.0
7848;Dagbehandeling;Putten;2011;10.0;1900.0
7849;Dagbehandeling;Putten;2012;15.0;2050.0
7850;Dagbehandeling;Putten;2013;15.0;2550.0
7851;Dagbehandeling;Putten;2014;10.0;1470.0
7852;Dagbehandeling;Raalte;2011;20.0;2970.0
7853;Dagbehandeling;Raalte;2012;15.0;2420.0
7854;Dagbehandeling;Raalte;2013;30.0;6560.0
7855;Dagbehandeling;Raalte;2014;25.0;4790.0
7856;Dagbehandeling;Reimerswaal;2011;5.0;220.0
7857;Dagbehandeling;Reimerswaal;2012;5.0;270.0
7858;Dagbehandeling;Reimerswaal;2013;5.0;500.0
