ID;Geslacht;Leeftijd;TypeReIntegratieParticipatievoorz;StatusPersoonEindeVerslagperiode;Migratieachtergrond;Perioden;PersonenMetVoorziening_1
6837;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2020 oktober;140
6838;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2020 november;140
6839;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2020 december;140
6840;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2021 januari;140
6841;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2021 februari;140
6842;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2021 maart;130
6843;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2021 april;130
6844;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2021 mei;130
6845;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2021 juni;130
6846;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2021 juli;130
6847;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2021 augustus;130
6848;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2021 september;130
6849;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2021 oktober;130
6850;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2021 november;120
6851;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2021 december;120
6852;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2022 januari;120
6853;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2022 februari;120
6854;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2022 maart;120
6855;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2022 april;120
6856;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2022 mei;120
6857;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2022 juni;120
6858;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2022 juli;120
6859;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2022 augustus;120
6860;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2022 september;120
6861;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2022 oktober;120
6862;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2022 november;120
6863;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2022 december;110
6864;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2019 januari;60
6865;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2019 februari;60
6866;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2019 maart;60
6867;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2019 april;60
6868;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2019 mei;60
6869;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2019 juni ;60
6870;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2019 juli;60
6871;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2019 augustus;60
6872;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2019 september;60
6873;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2019 oktober;50
6874;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2019 november;50
6875;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2019 december;50
6876;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2020 januari;40
6877;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2020 februari;40
6878;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2020 maart;30
6879;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2020 april;30
6880;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2020 mei;30
6881;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2020 juni;30
6882;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2020 juli;30
6883;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2020 augustus;30
6884;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2020 september;30
6885;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2020 oktober;30
6886;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2020 november;30
6887;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2020 december;30
6888;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 januari;30
6889;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 februari;30
6890;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 maart;30
6891;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 april;30
6892;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 mei;30
6893;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 juni;30
6894;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 juli;30
6895;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 augustus;20
6896;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 september;20
6897;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 oktober;20
6898;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 november;20
6899;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 december;20
6900;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 januari;20
6901;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 februari;20
6902;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 maart;20
6903;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 april;20
6904;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 mei;20
6905;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 juni;20
6906;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 juli;20
6907;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 augustus;20
6908;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 september;20
6909;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 oktober;20
6910;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 november;20
6911;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 december;20
6912;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 januari;160
6913;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 februari;160
6914;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 maart;160
6915;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 april;160
6916;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 mei;160
6917;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 juni ;160
6918;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 juli;150
6919;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 augustus;150
6920;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 september;150
6921;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 oktober;150
6922;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 november;150
6923;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 december;140
6924;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 januari;120
6925;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 februari;120
6926;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 maart;120
6927;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 april;120
6928;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 mei;120
6929;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 juni;120
6930;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 juli;120
6931;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 augustus;110
6932;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 september;110
6933;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 oktober;110
6934;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 november;110
6935;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 december;110
6936;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 januari;110
6937;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 februari;110
6938;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 maart;110
6939;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 april;110
6940;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 mei;110
6941;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 juni;100
6942;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 juli;100
6943;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 augustus;100
6944;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 september;100
6945;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 oktober;100
6946;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 november;100
6947;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 december;100
6948;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 januari;100
6949;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 februari;100
6950;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 maart;100
6951;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 april;100
6952;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 mei;100
6953;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 juni;100
6954;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 juli;100
6955;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 augustus;100
6956;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 september;100
6957;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 oktober;100
6958;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 november;100
6959;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 december;90
6960;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2019 januari;550
6961;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2019 februari;550
6962;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2019 maart;550
6963;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2019 april;540
6964;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2019 mei;530
6965;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2019 juni ;520
6966;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2019 juli;520
6967;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2019 augustus;520
6968;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2019 september;510
6969;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2019 oktober;500
6970;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2019 november;480
6971;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2019 december;460
6972;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2020 januari;400
6973;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2020 februari;400
6974;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2020 maart;380
6975;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2020 april;390
6976;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2020 mei;380
6977;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2020 juni;380
6978;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2020 juli;370
6979;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2020 augustus;360
6980;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Personen met lopende voorziening;Totaal;2020 september;360
