ID;Geslacht;Studierichting;Herkomstgroepering;Perioden;Gediplomeerden_1
8215;Totaal mannen en vrouwen;214 Vormgeving;Niet-westerse allochtoon, 2e generatie;1999/'00;9
8216;Totaal mannen en vrouwen;214 Vormgeving;Niet-westerse allochtoon, 2e generatie;2000/'01;10
8217;Totaal mannen en vrouwen;214 Vormgeving;Niet-westerse allochtoon, 2e generatie;2001/'02;4
8218;Totaal mannen en vrouwen;214 Vormgeving;Niet-westerse allochtoon, 2e generatie;2002/'03;9
8219;Totaal mannen en vrouwen;214 Vormgeving;Niet-westerse allochtoon, 2e generatie;2003/'04;2
8220;Totaal mannen en vrouwen;214 Vormgeving;Niet-westerse allochtoon, 2e generatie;2004/'05;16
8221;Totaal mannen en vrouwen;214 Vormgeving;Niet-westerse allochtoon, 2e generatie;2005/'06;20
8222;Totaal mannen en vrouwen;214 Vormgeving;Niet-westerse allochtoon, 2e generatie;2006/'07;29
8223;Totaal mannen en vrouwen;214 Vormgeving;Niet-westerse allochtoon, 2e generatie;2007/'08;30
8224;Totaal mannen en vrouwen;214 Vormgeving;Niet-westerse allochtoon, 2e generatie;2008/'09;28
8225;Totaal mannen en vrouwen;214 Vormgeving;Niet-westerse allochtoon, 2e generatie;2009/'10;39
8226;Totaal mannen en vrouwen;214 Vormgeving;Niet-westerse allochtoon, 2e generatie;2010/'11;45
8227;Totaal mannen en vrouwen;214 Vormgeving;Niet-westerse allochtoon, 2e generatie;2011/'12;53
8228;Totaal mannen en vrouwen;214 Vormgeving;Niet-westerse allochtoon, 2e generatie;2012/'13;49
8229;Totaal mannen en vrouwen;214 Vormgeving;Niet-westerse allochtoon, 2e generatie;2013/'14;50
8230;Totaal mannen en vrouwen;214 Vormgeving;Niet-westerse allochtoon, 2e generatie;2014/'15;61
8231;Totaal mannen en vrouwen;214 Vormgeving;Niet-westerse allochtoon, 2e generatie;2015/'16;50
8232;Totaal mannen en vrouwen;214 Vormgeving;Turkije;1995/'96;0
8233;Totaal mannen en vrouwen;214 Vormgeving;Turkije;1996/'97;0
8234;Totaal mannen en vrouwen;214 Vormgeving;Turkije;1997/'98;0
8235;Totaal mannen en vrouwen;214 Vormgeving;Turkije;1998/'99;2
8236;Totaal mannen en vrouwen;214 Vormgeving;Turkije;1999/'00;0
8237;Totaal mannen en vrouwen;214 Vormgeving;Turkije;2000/'01;0
8238;Totaal mannen en vrouwen;214 Vormgeving;Turkije;2001/'02;2
8239;Totaal mannen en vrouwen;214 Vormgeving;Turkije;2002/'03;2
8240;Totaal mannen en vrouwen;214 Vormgeving;Turkije;2003/'04;0
8241;Totaal mannen en vrouwen;214 Vormgeving;Turkije;2004/'05;2
8242;Totaal mannen en vrouwen;214 Vormgeving;Turkije;2005/'06;2
8243;Totaal mannen en vrouwen;214 Vormgeving;Turkije;2006/'07;3
8244;Totaal mannen en vrouwen;214 Vormgeving;Turkije;2007/'08;5
8245;Totaal mannen en vrouwen;214 Vormgeving;Turkije;2008/'09;1
8246;Totaal mannen en vrouwen;214 Vormgeving;Turkije;2009/'10;6
8247;Totaal mannen en vrouwen;214 Vormgeving;Turkije;2010/'11;7
8248;Totaal mannen en vrouwen;214 Vormgeving;Turkije;2011/'12;5
8249;Totaal mannen en vrouwen;214 Vormgeving;Turkije;2012/'13;4
8250;Totaal mannen en vrouwen;214 Vormgeving;Turkije;2013/'14;3
8251;Totaal mannen en vrouwen;214 Vormgeving;Turkije;2014/'15;10
8252;Totaal mannen en vrouwen;214 Vormgeving;Turkije;2015/'16;9
8253;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;1995/'96;0
8254;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;1996/'97;0
8255;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;1997/'98;0
8256;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;1998/'99;1
8257;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;1999/'00;0
8258;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;2000/'01;0
8259;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;2001/'02;1
8260;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;2002/'03;1
8261;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;2003/'04;0
8262;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;2004/'05;0
8263;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;2005/'06;0
8264;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;2006/'07;1
8265;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;2007/'08;2
8266;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;2008/'09;0
8267;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;2009/'10;1
8268;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;2010/'11;0
8269;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;2011/'12;0
8270;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;2012/'13;0
8271;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;2013/'14;1
8272;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;2014/'15;2
8273;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 1e generatie;2015/'16;1
8274;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;1995/'96;0
8275;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;1996/'97;0
8276;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;1997/'98;0
8277;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;1998/'99;1
8278;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;1999/'00;0
8279;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;2000/'01;0
8280;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;2001/'02;1
8281;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;2002/'03;1
8282;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;2003/'04;0
8283;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;2004/'05;2
8284;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;2005/'06;2
8285;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;2006/'07;2
8286;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;2007/'08;3
8287;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;2008/'09;1
8288;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;2009/'10;5
8289;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;2010/'11;7
8290;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;2011/'12;5
8291;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;2012/'13;4
8292;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;2013/'14;2
8293;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;2014/'15;8
8294;Totaal mannen en vrouwen;214 Vormgeving;Turkije, 2e generatie;2015/'16;8
8295;Totaal mannen en vrouwen;214 Vormgeving;Marokko;1995/'96;0
8296;Totaal mannen en vrouwen;214 Vormgeving;Marokko;1996/'97;0
8297;Totaal mannen en vrouwen;214 Vormgeving;Marokko;1997/'98;0
8298;Totaal mannen en vrouwen;214 Vormgeving;Marokko;1998/'99;0
8299;Totaal mannen en vrouwen;214 Vormgeving;Marokko;1999/'00;0
8300;Totaal mannen en vrouwen;214 Vormgeving;Marokko;2000/'01;0
8301;Totaal mannen en vrouwen;214 Vormgeving;Marokko;2001/'02;0
8302;Totaal mannen en vrouwen;214 Vormgeving;Marokko;2002/'03;1
8303;Totaal mannen en vrouwen;214 Vormgeving;Marokko;2003/'04;1
8304;Totaal mannen en vrouwen;214 Vormgeving;Marokko;2004/'05;2
8305;Totaal mannen en vrouwen;214 Vormgeving;Marokko;2005/'06;0
8306;Totaal mannen en vrouwen;214 Vormgeving;Marokko;2006/'07;2
8307;Totaal mannen en vrouwen;214 Vormgeving;Marokko;2007/'08;1
8308;Totaal mannen en vrouwen;214 Vormgeving;Marokko;2008/'09;3
8309;Totaal mannen en vrouwen;214 Vormgeving;Marokko;2009/'10;2
8310;Totaal mannen en vrouwen;214 Vormgeving;Marokko;2010/'11;2
8311;Totaal mannen en vrouwen;214 Vormgeving;Marokko;2011/'12;5
8312;Totaal mannen en vrouwen;214 Vormgeving;Marokko;2012/'13;4
8313;Totaal mannen en vrouwen;214 Vormgeving;Marokko;2013/'14;1
8314;Totaal mannen en vrouwen;214 Vormgeving;Marokko;2014/'15;3
8315;Totaal mannen en vrouwen;214 Vormgeving;Marokko;2015/'16;2
8316;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;1995/'96;0
8317;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;1996/'97;0
8318;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;1997/'98;0
8319;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;1998/'99;0
8320;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;1999/'00;0
8321;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;2000/'01;0
8322;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;2001/'02;0
8323;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;2002/'03;1
8324;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;2003/'04;1
8325;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;2004/'05;0
8326;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;2005/'06;0
8327;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;2006/'07;0
8328;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;2007/'08;0
8329;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;2008/'09;1
8330;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;2009/'10;0
8331;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;2010/'11;1
8332;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;2011/'12;1
8333;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;2012/'13;1
8334;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;2013/'14;0
8335;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;2014/'15;0
8336;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 1e generatie;2015/'16;0
8337;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;1995/'96;0
8338;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;1996/'97;0
8339;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;1997/'98;0
8340;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;1998/'99;0
8341;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;1999/'00;0
8342;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;2000/'01;0
8343;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;2001/'02;0
8344;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;2002/'03;0
8345;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;2003/'04;0
8346;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;2004/'05;2
8347;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;2005/'06;0
8348;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;2006/'07;2
8349;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;2007/'08;1
8350;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;2008/'09;2
8351;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;2009/'10;2
8352;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;2010/'11;1
8353;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;2011/'12;4
8354;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;2012/'13;3
8355;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;2013/'14;1
8356;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;2014/'15;3
8357;Totaal mannen en vrouwen;214 Vormgeving;Marokko, 2e generatie;2015/'16;2
8358;Totaal mannen en vrouwen;214 Vormgeving;Suriname;1995/'96;4
8359;Totaal mannen en vrouwen;214 Vormgeving;Suriname;1996/'97;1
8360;Totaal mannen en vrouwen;214 Vormgeving;Suriname;1997/'98;1
8361;Totaal mannen en vrouwen;214 Vormgeving;Suriname;1998/'99;1
8362;Totaal mannen en vrouwen;214 Vormgeving;Suriname;1999/'00;3
8363;Totaal mannen en vrouwen;214 Vormgeving;Suriname;2000/'01;5
8364;Totaal mannen en vrouwen;214 Vormgeving;Suriname;2001/'02;3
8365;Totaal mannen en vrouwen;214 Vormgeving;Suriname;2002/'03;1
8366;Totaal mannen en vrouwen;214 Vormgeving;Suriname;2003/'04;1
8367;Totaal mannen en vrouwen;214 Vormgeving;Suriname;2004/'05;4
8368;Totaal mannen en vrouwen;214 Vormgeving;Suriname;2005/'06;2
8369;Totaal mannen en vrouwen;214 Vormgeving;Suriname;2006/'07;7
8370;Totaal mannen en vrouwen;214 Vormgeving;Suriname;2007/'08;11
8371;Totaal mannen en vrouwen;214 Vormgeving;Suriname;2008/'09;6
8372;Totaal mannen en vrouwen;214 Vormgeving;Suriname;2009/'10;4
8373;Totaal mannen en vrouwen;214 Vormgeving;Suriname;2010/'11;13
8374;Totaal mannen en vrouwen;214 Vormgeving;Suriname;2011/'12;18
8375;Totaal mannen en vrouwen;214 Vormgeving;Suriname;2012/'13;12
8376;Totaal mannen en vrouwen;214 Vormgeving;Suriname;2013/'14;11
8377;Totaal mannen en vrouwen;214 Vormgeving;Suriname;2014/'15;16
8378;Totaal mannen en vrouwen;214 Vormgeving;Suriname;2015/'16;15
8379;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;1995/'96;2
8380;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;1996/'97;0
8381;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;1997/'98;1
8382;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;1998/'99;0
8383;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;1999/'00;3
8384;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;2000/'01;3
8385;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;2001/'02;1
8386;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;2002/'03;1
8387;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;2003/'04;1
8388;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;2004/'05;1
8389;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;2005/'06;1
8390;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;2006/'07;3
8391;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;2007/'08;6
8392;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;2008/'09;1
8393;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;2009/'10;0
8394;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;2010/'11;4
8395;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;2011/'12;4
8396;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;2012/'13;3
8397;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;2013/'14;0
8398;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;2014/'15;2
8399;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 1e generatie;2015/'16;2
8400;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;1995/'96;2
8401;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;1996/'97;1
8402;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;1997/'98;0
8403;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;1998/'99;1
8404;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;1999/'00;0
8405;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;2000/'01;2
8406;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;2001/'02;2
8407;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;2002/'03;0
8408;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;2003/'04;0
8409;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;2004/'05;3
8410;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;2005/'06;1
8411;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;2006/'07;4
8412;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;2007/'08;5
8413;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;2008/'09;5
8414;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;2009/'10;4
8415;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;2010/'11;9
8416;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;2011/'12;14
8417;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;2012/'13;9
8418;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;2013/'14;11
8419;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;2014/'15;14
8420;Totaal mannen en vrouwen;214 Vormgeving;Suriname, 2e generatie;2015/'16;13
8421;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;1995/'96;1
8422;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;1996/'97;3
8423;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;1997/'98;2
8424;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;1998/'99;1
8425;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;1999/'00;4
8426;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;2000/'01;3
8427;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;2001/'02;0
8428;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;2002/'03;5
8429;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;2003/'04;0
8430;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;2004/'05;6
8431;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;2005/'06;6
8432;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;2006/'07;5
8433;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;2007/'08;2
8434;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;2008/'09;8
8435;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;2009/'10;11
8436;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;2010/'11;7
8437;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;2011/'12;8
8438;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;2012/'13;5
8439;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;2013/'14;8
8440;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;2014/'15;5
8441;Totaal mannen en vrouwen;214 Vormgeving;(voormalige) Nederlandse Antillen, Aruba;2015/'16;7
8442;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;1995/'96;0
8443;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;1996/'97;1
8444;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;1997/'98;1
8445;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;1998/'99;1
8446;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;1999/'00;0
8447;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;2000/'01;0
8448;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;2001/'02;0
8449;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;2002/'03;0
8450;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;2003/'04;0
8451;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;2004/'05;4
8452;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;2005/'06;1
8453;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;2006/'07;1
8454;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;2007/'08;1
8455;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;2008/'09;4
8456;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;2009/'10;4
8457;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;2010/'11;3
8458;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;2011/'12;4
8459;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;2012/'13;2
8460;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;2013/'14;2
8461;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;2014/'15;1
8462;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 1e generatie;2015/'16;5
8463;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 2e generatie;1995/'96;1
8464;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 2e generatie;1996/'97;2
8465;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 2e generatie;1997/'98;1
8466;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 2e generatie;1998/'99;0
8467;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 2e generatie;1999/'00;4
8468;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 2e generatie;2000/'01;3
8469;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 2e generatie;2001/'02;0
8470;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 2e generatie;2002/'03;5
8471;Totaal mannen en vrouwen;214 Vormgeving;(vm) Ned Antillen, Aruba, 2e generatie;2003/'04;0
