ID;SociaaleconomischeCategorie;BeroepenEnSpecialismen;Sector;RegioS;Perioden;MedischGeschoolden_1
8961;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Limburg (RA);2020;0
8962;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Limburg (RA);2021;0
8963;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Limburg (RA);2022;0
8964;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Limburg (RA);2023;0
8965;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Niet in te delen (RA) incl. buitenland;2013;0
8966;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Niet in te delen (RA) incl. buitenland;2014;0
8967;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Niet in te delen (RA) incl. buitenland;2015;0
8968;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Niet in te delen (RA) incl. buitenland;2016;0
8969;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Niet in te delen (RA) incl. buitenland;2017;0
8970;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Niet in te delen (RA) incl. buitenland;2018;0
8971;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Niet in te delen (RA) incl. buitenland;2019;0
8972;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Niet in te delen (RA) incl. buitenland;2020;0
8973;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Niet in te delen (RA) incl. buitenland;2021;0
8974;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Niet in te delen (RA) incl. buitenland;2022;0
8975;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Niet in te delen (RA) incl. buitenland;2023;0
8976;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Nederland, Buitenland, Niet in te delen;2013;4845
8977;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Nederland, Buitenland, Niet in te delen;2014;4975
8978;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Nederland, Buitenland, Niet in te delen;2015;5130
8979;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Nederland, Buitenland, Niet in te delen;2016;5235
8980;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Nederland, Buitenland, Niet in te delen;2017;4835
8981;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Nederland, Buitenland, Niet in te delen;2018;4970
8982;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Nederland, Buitenland, Niet in te delen;2019;5115
8983;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Nederland, Buitenland, Niet in te delen;2020;5200
8984;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Nederland, Buitenland, Niet in te delen;2021;5320
8985;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Nederland, Buitenland, Niet in te delen;2022;5465
8986;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Nederland, Buitenland, Niet in te delen;2023;5365
8987;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Nederland (LD);2013;495
8988;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Nederland (LD);2014;515
8989;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Nederland (LD);2015;520
8990;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Nederland (LD);2016;540
8991;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Nederland (LD);2017;525
8992;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Nederland (LD);2018;545
8993;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Nederland (LD);2019;560
8994;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Nederland (LD);2020;570
8995;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Nederland (LD);2021;580
8996;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Nederland (LD);2022;605
8997;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Nederland (LD);2023;605
8998;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Oost-Nederland (LD);2013;835
8999;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Oost-Nederland (LD);2014;850
9000;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Oost-Nederland (LD);2015;895
9001;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Oost-Nederland (LD);2016;925
9002;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Oost-Nederland (LD);2017;825
9003;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Oost-Nederland (LD);2018;845
9004;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Oost-Nederland (LD);2019;880
9005;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Oost-Nederland (LD);2020;890
9006;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Oost-Nederland (LD);2021;920
9007;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Oost-Nederland (LD);2022;960
9008;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Oost-Nederland (LD);2023;950
9009;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;West-Nederland (LD);2013;2675
9010;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;West-Nederland (LD);2014;2765
9011;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;West-Nederland (LD);2015;2845
9012;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;West-Nederland (LD);2016;2900
9013;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;West-Nederland (LD);2017;2675
9014;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;West-Nederland (LD);2018;2760
9015;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;West-Nederland (LD);2019;2825
9016;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;West-Nederland (LD);2020;2895
9017;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;West-Nederland (LD);2021;2955
9018;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;West-Nederland (LD);2022;3040
9019;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;West-Nederland (LD);2023;2940
9020;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Zuid-Nederland (LD);2013;800
9021;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Zuid-Nederland (LD);2014;805
9022;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Zuid-Nederland (LD);2015;825
9023;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Zuid-Nederland (LD);2016;830
9024;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Zuid-Nederland (LD);2017;780
9025;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Zuid-Nederland (LD);2018;790
9026;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Zuid-Nederland (LD);2019;800
9027;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Zuid-Nederland (LD);2020;800
9028;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Zuid-Nederland (LD);2021;815
9029;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Zuid-Nederland (LD);2022;815
9030;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Zuid-Nederland (LD);2023;810
9031;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Niet in te delen (LD) incl. buitenland;2013;35
9032;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Niet in te delen (LD) incl. buitenland;2014;40
9033;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Niet in te delen (LD) incl. buitenland;2015;45
9034;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Niet in te delen (LD) incl. buitenland;2016;40
9035;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Niet in te delen (LD) incl. buitenland;2017;30
9036;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Niet in te delen (LD) incl. buitenland;2018;30
9037;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Niet in te delen (LD) incl. buitenland;2019;45
9038;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Niet in te delen (LD) incl. buitenland;2020;45
9039;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Niet in te delen (LD) incl. buitenland;2021;45
9040;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Niet in te delen (LD) incl. buitenland;2022;50
9041;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Niet in te delen (LD) incl. buitenland;2023;60
9042;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Groningen (PV);2013;240
9043;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Groningen (PV);2014;250
9044;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Groningen (PV);2015;250
9045;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Groningen (PV);2016;260
9046;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Groningen (PV);2017;250
9047;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Groningen (PV);2018;250
9048;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Groningen (PV);2019;260
9049;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Groningen (PV);2020;260
9050;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Groningen (PV);2021;265
9051;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Groningen (PV);2022;275
9052;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Groningen (PV);2023;290
9053;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Fryslân (PV);2013;120
9054;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Fryslân (PV);2014;125
9055;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Fryslân (PV);2015;130
9056;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Fryslân (PV);2016;135
9057;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Fryslân (PV);2017;130
9058;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Fryslân (PV);2018;135
9059;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Fryslân (PV);2019;135
9060;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Fryslân (PV);2020;135
9061;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Fryslân (PV);2021;140
9062;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Fryslân (PV);2022;140
9063;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Fryslân (PV);2023;135
9064;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Drenthe (PV);2013;140
9065;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Drenthe (PV);2014;145
9066;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Drenthe (PV);2015;140
9067;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Drenthe (PV);2016;150
9068;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Drenthe (PV);2017;145
9069;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Drenthe (PV);2018;160
9070;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Drenthe (PV);2019;165
9071;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Drenthe (PV);2020;175
9072;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Drenthe (PV);2021;180
9073;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Drenthe (PV);2022;190
9074;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Drenthe (PV);2023;185
9075;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Overijssel (PV);2013;285
9076;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Overijssel (PV);2014;295
9077;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Overijssel (PV);2015;305
9078;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Overijssel (PV);2016;320
9079;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Overijssel (PV);2017;290
9080;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Overijssel (PV);2018;300
9081;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Overijssel (PV);2019;315
9082;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Overijssel (PV);2020;320
9083;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Overijssel (PV);2021;325
9084;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Overijssel (PV);2022;335
9085;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Overijssel (PV);2023;330
9086;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Flevoland (PV);2013;75
9087;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Flevoland (PV);2014;70
9088;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Flevoland (PV);2015;70
9089;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Flevoland (PV);2016;70
9090;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Flevoland (PV);2017;65
9091;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Flevoland (PV);2018;65
9092;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Flevoland (PV);2019;65
9093;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Flevoland (PV);2020;65
9094;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Flevoland (PV);2021;75
9095;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Flevoland (PV);2022;80
9096;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Flevoland (PV);2023;80
9097;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Gelderland (PV);2013;475
9098;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Gelderland (PV);2014;485
9099;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Gelderland (PV);2015;515
9100;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Gelderland (PV);2016;530
9101;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Gelderland (PV);2017;475
9102;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Gelderland (PV);2018;480
9103;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Gelderland (PV);2019;505
9104;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Gelderland (PV);2020;505
9105;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Gelderland (PV);2021;525
9106;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Gelderland (PV);2022;545
9107;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Gelderland (PV);2023;535
9108;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Utrecht (PV);2013;905
9109;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Utrecht (PV);2014;935
9110;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Utrecht (PV);2015;960
9111;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Utrecht (PV);2016;975
9112;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Utrecht (PV);2017;905
9113;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Utrecht (PV);2018;950
9114;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Utrecht (PV);2019;970
9115;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Utrecht (PV);2020;1005
9116;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Utrecht (PV);2021;1030
9117;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Utrecht (PV);2022;1070
9118;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Utrecht (PV);2023;1050
9119;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Holland (PV);2013;795
9120;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Holland (PV);2014;810
9121;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Holland (PV);2015;835
9122;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Holland (PV);2016;855
9123;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Holland (PV);2017;775
9124;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Holland (PV);2018;785
9125;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Holland (PV);2019;795
9126;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Holland (PV);2020;800
9127;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Holland (PV);2021;815
9128;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Holland (PV);2022;815
9129;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Noord-Holland (PV);2023;740
9130;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Zuid-Holland (PV);2013;935
9131;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;Zuid-Holland (PV);2014;975
