ID;LeeftijdMoederBijGeboorteKind;AantalKinderenInHetHuishouden;SamenstellingHuishouden;MigratieachtergrondKind;Perioden;LevendGeborenKinderen_1
7503;Totaal leeftijd;Overig, onbekend;Overig huishouden;Marokko;2013;96
7504;Totaal leeftijd;Overig, onbekend;Overig huishouden;Marokko;2014;114
7505;Totaal leeftijd;Overig, onbekend;Overig huishouden;Marokko;2015;106
7506;Totaal leeftijd;Overig, onbekend;Overig huishouden;Marokko;2016;128
7507;Totaal leeftijd;Overig, onbekend;Overig huishouden;Marokko;2017;112
7508;Totaal leeftijd;Overig, onbekend;Overig huishouden;Marokko;2018;123
7509;Totaal leeftijd;Overig, onbekend;Overig huishouden;Marokko;2019;134
7510;Totaal leeftijd;Overig, onbekend;Overig huishouden;Marokko;2020;120
7511;Totaal leeftijd;Overig, onbekend;Overig huishouden;Marokko;2021;117
7512;Totaal leeftijd;Overig, onbekend;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2010;177
7513;Totaal leeftijd;Overig, onbekend;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2011;176
7514;Totaal leeftijd;Overig, onbekend;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2012;145
7515;Totaal leeftijd;Overig, onbekend;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2013;139
7516;Totaal leeftijd;Overig, onbekend;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2014;154
7517;Totaal leeftijd;Overig, onbekend;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2015;122
7518;Totaal leeftijd;Overig, onbekend;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2016;115
7519;Totaal leeftijd;Overig, onbekend;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2017;124
7520;Totaal leeftijd;Overig, onbekend;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2018;128
7521;Totaal leeftijd;Overig, onbekend;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2019;166
7522;Totaal leeftijd;Overig, onbekend;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2020;165
7523;Totaal leeftijd;Overig, onbekend;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2021;119
7524;Totaal leeftijd;Overig, onbekend;Overig huishouden;Polen;2010;66
7525;Totaal leeftijd;Overig, onbekend;Overig huishouden;Polen;2011;76
7526;Totaal leeftijd;Overig, onbekend;Overig huishouden;Polen;2012;97
7527;Totaal leeftijd;Overig, onbekend;Overig huishouden;Polen;2013;81
7528;Totaal leeftijd;Overig, onbekend;Overig huishouden;Polen;2014;103
7529;Totaal leeftijd;Overig, onbekend;Overig huishouden;Polen;2015;73
7530;Totaal leeftijd;Overig, onbekend;Overig huishouden;Polen;2016;84
7531;Totaal leeftijd;Overig, onbekend;Overig huishouden;Polen;2017;71
7532;Totaal leeftijd;Overig, onbekend;Overig huishouden;Polen;2018;70
7533;Totaal leeftijd;Overig, onbekend;Overig huishouden;Polen;2019;81
7534;Totaal leeftijd;Overig, onbekend;Overig huishouden;Polen;2020;75
7535;Totaal leeftijd;Overig, onbekend;Overig huishouden;Polen;2021;72
7536;Totaal leeftijd;Overig, onbekend;Overig huishouden;Suriname;2010;154
7537;Totaal leeftijd;Overig, onbekend;Overig huishouden;Suriname;2011;184
7538;Totaal leeftijd;Overig, onbekend;Overig huishouden;Suriname;2012;149
7539;Totaal leeftijd;Overig, onbekend;Overig huishouden;Suriname;2013;126
7540;Totaal leeftijd;Overig, onbekend;Overig huishouden;Suriname;2014;122
7541;Totaal leeftijd;Overig, onbekend;Overig huishouden;Suriname;2015;96
7542;Totaal leeftijd;Overig, onbekend;Overig huishouden;Suriname;2016;113
7543;Totaal leeftijd;Overig, onbekend;Overig huishouden;Suriname;2017;141
7544;Totaal leeftijd;Overig, onbekend;Overig huishouden;Suriname;2018;125
7545;Totaal leeftijd;Overig, onbekend;Overig huishouden;Suriname;2019;126
7546;Totaal leeftijd;Overig, onbekend;Overig huishouden;Suriname;2020;116
7547;Totaal leeftijd;Overig, onbekend;Overig huishouden;Suriname;2021;94
7548;Totaal leeftijd;Overig, onbekend;Overig huishouden;Turkije;2010;116
7549;Totaal leeftijd;Overig, onbekend;Overig huishouden;Turkije;2011;104
7550;Totaal leeftijd;Overig, onbekend;Overig huishouden;Turkije;2012;92
7551;Totaal leeftijd;Overig, onbekend;Overig huishouden;Turkije;2013;86
7552;Totaal leeftijd;Overig, onbekend;Overig huishouden;Turkije;2014;111
7553;Totaal leeftijd;Overig, onbekend;Overig huishouden;Turkije;2015;98
7554;Totaal leeftijd;Overig, onbekend;Overig huishouden;Turkije;2016;102
7555;Totaal leeftijd;Overig, onbekend;Overig huishouden;Turkije;2017;108
7556;Totaal leeftijd;Overig, onbekend;Overig huishouden;Turkije;2018;109
7557;Totaal leeftijd;Overig, onbekend;Overig huishouden;Turkije;2019;132
7558;Totaal leeftijd;Overig, onbekend;Overig huishouden;Turkije;2020;119
7559;Totaal leeftijd;Overig, onbekend;Overig huishouden;Turkije;2021;94
7560;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal;2010;2536
7561;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal;2011;2365
7562;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal;2012;2203
7563;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal;2013;1901
7564;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal;2014;1796
7565;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal;2015;1570
7566;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal;2016;1492
7567;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal;2017;1410
7568;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal;2018;1323
7569;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal;2019;1259
7570;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal;2020;1194
7571;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal;2021;1022
7572;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met Nederlandse achtergrond;2010;1844
7573;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met Nederlandse achtergrond;2011;1649
7574;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met Nederlandse achtergrond;2012;1600
7575;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met Nederlandse achtergrond;2013;1346
7576;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met Nederlandse achtergrond;2014;1283
7577;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met Nederlandse achtergrond;2015;1093
7578;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met Nederlandse achtergrond;2016;1000
7579;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met Nederlandse achtergrond;2017;896
7580;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met Nederlandse achtergrond;2018;812
7581;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met Nederlandse achtergrond;2019;782
7582;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met Nederlandse achtergrond;2020;758
7583;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met Nederlandse achtergrond;2021;670
7584;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met migratieachtergrond;2010;692
7585;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met migratieachtergrond;2011;716
7586;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met migratieachtergrond;2012;603
7587;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met migratieachtergrond;2013;555
7588;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met migratieachtergrond;2014;513
7589;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met migratieachtergrond;2015;477
7590;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met migratieachtergrond;2016;492
7591;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met migratieachtergrond;2017;514
7592;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met migratieachtergrond;2018;511
7593;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met migratieachtergrond;2019;477
7594;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met migratieachtergrond;2020;436
7595;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Totaal met migratieachtergrond;2021;352
7596;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Westerse migratieachtergrond;2010;182
7597;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Westerse migratieachtergrond;2011;196
7598;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Westerse migratieachtergrond;2012;175
7599;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Westerse migratieachtergrond;2013;154
7600;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Westerse migratieachtergrond;2014;165
7601;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Westerse migratieachtergrond;2015;168
7602;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Westerse migratieachtergrond;2016;124
7603;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Westerse migratieachtergrond;2017;135
7604;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Westerse migratieachtergrond;2018;150
7605;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Westerse migratieachtergrond;2019;165
7606;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Westerse migratieachtergrond;2020;143
7607;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Westerse migratieachtergrond;2021;132
7608;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Niet-westerse migratieachtergrond;2010;510
7609;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Niet-westerse migratieachtergrond;2011;520
7610;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Niet-westerse migratieachtergrond;2012;428
7611;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Niet-westerse migratieachtergrond;2013;401
7612;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Niet-westerse migratieachtergrond;2014;348
7613;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Niet-westerse migratieachtergrond;2015;309
7614;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Niet-westerse migratieachtergrond;2016;368
7615;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Niet-westerse migratieachtergrond;2017;379
7616;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Niet-westerse migratieachtergrond;2018;361
7617;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Niet-westerse migratieachtergrond;2019;312
7618;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Niet-westerse migratieachtergrond;2020;293
7619;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Niet-westerse migratieachtergrond;2021;220
7620;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige niet-westerse migratieachterg...;2010;272
7621;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige niet-westerse migratieachterg...;2011;266
7622;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige niet-westerse migratieachterg...;2012;250
7623;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige niet-westerse migratieachterg...;2013;231
7624;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige niet-westerse migratieachterg...;2014;180
7625;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige niet-westerse migratieachterg...;2015;188
7626;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige niet-westerse migratieachterg...;2016;274
7627;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige niet-westerse migratieachterg...;2017;266
7628;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige niet-westerse migratieachterg...;2018;278
7629;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige niet-westerse migratieachterg...;2019;208
7630;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige niet-westerse migratieachterg...;2020;214
7631;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige niet-westerse migratieachterg...;2021;164
7632;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige westerse migratieachtergrond;2010;126
7633;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige westerse migratieachtergrond;2011;128
7634;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige westerse migratieachtergrond;2012;106
7635;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige westerse migratieachtergrond;2013;92
7636;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige westerse migratieachtergrond;2014;95
7637;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige westerse migratieachtergrond;2015;94
7638;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige westerse migratieachtergrond;2016;71
7639;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige westerse migratieachtergrond;2017;74
7640;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige westerse migratieachtergrond;2018;90
7641;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige westerse migratieachtergrond;2019;111
7642;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige westerse migratieachtergrond;2020;104
7643;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Overige westerse migratieachtergrond;2021;87
7644;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Afrika;2010;150
7645;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Afrika;2011;170
7646;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Afrika;2012;156
7647;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Afrika;2013;153
7648;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Afrika;2014;114
7649;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Afrika;2015;95
7650;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Afrika;2016;114
7651;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Afrika;2017;133
7652;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Afrika;2018;148
7653;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Afrika;2019;122
7654;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Afrika;2020;93
7655;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Afrika;2021;77
7656;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Amerika;2010;258
7657;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Amerika;2011;257
7658;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Amerika;2012;183
7659;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Amerika;2013;176
7660;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Amerika;2014;160
7661;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Amerika;2015;138
7662;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Amerika;2016;99
7663;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Amerika;2017;105
7664;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Amerika;2018;82
7665;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Amerika;2019;91
7666;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Amerika;2020;84
7667;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Amerika;2021;58
7668;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Azië;2010;78
7669;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Azië;2011;77
7670;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Azië;2012;83
7671;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Azië;2013;64
7672;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Azië;2014;52
7673;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Azië;2015;79
7674;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Azië;2016;142
7675;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Azië;2017;125
7676;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Azië;2018;126
7677;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Azië;2019;85
7678;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Azië;2020;102
7679;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Azië;2021;80
7680;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2010;203
7681;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2011;211
7682;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2012;181
7683;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2013;162
7684;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2014;186
7685;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2015;165
7686;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2016;137
7687;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2017;151
7688;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2018;155
7689;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2019;179
7690;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2020;157
7691;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2021;137
7692;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Oceanië;2010;3
7693;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Oceanië;2011;1
7694;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Oceanië;2012;0
7695;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Oceanië;2013;0
7696;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Oceanië;2014;1
7697;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Oceanië;2015;0
7698;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Oceanië;2016;0
7699;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Oceanië;2017;0
7700;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Oceanië;2018;0
7701;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Oceanië;2019;0
7702;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Oceanië;2020;0
7703;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Oceanië;2021;0
7704;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2010;124
7705;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2011;141
7706;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2012;126
7707;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2013;130
7708;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2014;135
7709;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2015;138
7710;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2016;111
7711;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2017;122
7712;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2018;133
7713;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2019;148
7714;Jonger dan 20 jaar;Totaal aantal kinderen;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2020;124
