ID;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;Onderzoekspopulatie_1;Innovatoren_2;BedrijvenMetProductinnovaties_3;Goederen_4;DoorHetEigenBedrijf_5;InEenSamenwerkingsverband_6;DoorAanpassing_7;UitsluitendDoorDerden_8;Diensten_9;DoorHetEigenBedrijf_10;InEenSamenwerkingsverband_11;DoorAanpassing_12;UitsluitendDoorDerden_13;NieuwVoorDeMarkt_14;AlleenNieuwVoorHetBedrijf_15;BedrijvenMetProcesinnovaties_16;ProductieVanGoederenEnDiensten_17;Logistiek_18;InformatieverwerkingOfCommunicatie_19;Administratie_20;ProceduresOfExterneRelaties_21;BesluitvormingOfPersoneelsbeheer_22;MarketingOfService_23;DoorHetEigenBedrijf_24;InEenSamenwerkingsverband_25;DoorAanpassing_26;UitsluitendDoorDerden_27;NieuwVoorDeMarkt_28;AlleenNieuweVoorHetBedrijf_29;Onbekend_30;AfgebrokenInnovaties_31;OnafgerondeInnovaties_32
718;250 of meer werkzame personen;22 Rubber- en kunststofproductindustrie;2018 - 2020;15.0;15.0;10.0;10.0;70.0;22.0;22.0;9.0;5.0;100.0;33.0;0.0;0.0;10.0;10.0;10.0;10.0;5.0;5.0;5.0;5.0;5.0;5.0;87.0;80.0;13.0;13.0;0.0;5.0;0.0;5.0;10.0
719;250 of meer werkzame personen;22 Rubber- en kunststofproductindustrie;2020 - 2022;15.0;15.0;15.0;15.0;93.0;36.0;7.0;0.0;0.0;;;;;10.0;10.0;10.0;10.0;5.0;5.0;5.0;0.0;5.0;5.0;67.0;67.0;8.0;8.0;5.0;5.0;5.0;5.0;15.0
720;250 of meer werkzame personen;23 Bouwmaterialenindustrie;2016 - 2018;15.0;15.0;10.0;5.0;86.0;43.0;0.0;0.0;0.0;;;;;5.0;5.0;10.0;10.0;0.0;5.0;5.0;0.0;5.0;5.0;83.0;50.0;0.0;8.0;0.0;10.0;0.0;0.0;10.0
721;250 of meer werkzame personen;23 Bouwmaterialenindustrie;2018 - 2020;20.0;20.0;10.0;10.0;100.0;40.0;10.0;0.0;5.0;50.0;33.0;0.0;33.0;5.0;5.0;10.0;10.0;0.0;5.0;5.0;5.0;5.0;5.0;67.0;58.0;17.0;17.0;5.0;5.0;5.0;5.0;10.0
722;250 of meer werkzame personen;23 Bouwmaterialenindustrie;2020 - 2022;20.0;15.0;10.0;10.0;89.0;33.0;11.0;0.0;0.0;;;;;5.0;5.0;15.0;10.0;5.0;5.0;5.0;5.0;5.0;5.0;64.0;50.0;14.0;7.0;5.0;5.0;5.0;5.0;15.0
723;250 of meer werkzame personen;24-30, 33 Metalektro;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
724;250 of meer werkzame personen;24-30, 33 Metalektro;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
725;250 of meer werkzame personen;24-30, 33 Metalektro;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
726;250 of meer werkzame personen;24-25 Basismetaal, metaalprod.-industrie;2016 - 2018;35.0;35.0;20.0;20.0;88.0;52.0;18.0;6.0;10.0;87.0;25.0;0.0;13.0;15.0;10.0;25.0;20.0;5.0;10.0;10.0;10.0;5.0;10.0;67.0;55.0;20.0;4.0;5.0;10.0;10.0;15.0;25.0
727;250 of meer werkzame personen;24-25 Basismetaal, metaalprod.-industrie;2018 - 2020;40.0;35.0;20.0;20.0;88.0;63.0;12.0;5.0;10.0;39.0;61.0;14.0;0.0;15.0;15.0;25.0;20.0;5.0;10.0;10.0;5.0;10.0;10.0;82.0;43.0;8.0;0.0;10.0;10.0;10.0;15.0;25.0
728;250 of meer werkzame personen;24-25 Basismetaal, metaalprod.-industrie;2020 - 2022;40.0;35.0;20.0;20.0;100.0;60.0;12.0;0.0;5.0;80.0;80.0;41.0;0.0;5.0;15.0;20.0;20.0;5.0;10.0;5.0;5.0;10.0;10.0;77.0;62.0;34.0;18.0;5.0;10.0;5.0;10.0;25.0
729;250 of meer werkzame personen;24 Basismetaalindustrie;2016 - 2018;10.0;10.0;5.0;5.0;82.0;47.0;0.0;0.0;0.0;;;;;5.0;5.0;10.0;10.0;0.0;5.0;5.0;0.0;0.0;0.0;74.0;63.0;11.0;0.0;0.0;5.0;5.0;5.0;10.0
730;250 of meer werkzame personen;24 Basismetaalindustrie;2018 - 2020;15.0;15.0;10.0;10.0;88.0;50.0;13.0;13.0;0.0;;;;;5.0;5.0;10.0;10.0;0.0;5.0;5.0;0.0;0.0;0.0;79.0;40.0;20.0;0.0;0.0;5.0;5.0;5.0;10.0
731;250 of meer werkzame personen;24 Basismetaalindustrie;2020 - 2022;15.0;15.0;10.0;10.0;100.0;77.0;13.0;0.0;0.0;;;;;0.0;5.0;10.0;10.0;0.0;5.0;5.0;0.0;0.0;5.0;87.0;71.0;57.0;0.0;0.0;5.0;0.0;5.0;10.0
732;250 of meer werkzame personen;25 Metaalproductenindustrie;2016 - 2018;20.0;20.0;15.0;10.0;91.0;56.0;28.0;9.0;5.0;83.0;34.0;0.0;17.0;10.0;5.0;15.0;10.0;5.0;5.0;5.0;10.0;5.0;10.0;63.0;51.0;25.0;6.0;5.0;5.0;5.0;5.0;15.0
733;250 of meer werkzame personen;25 Metaalproductenindustrie;2018 - 2020;25.0;20.0;15.0;15.0;88.0;72.0;12.0;0.0;5.0;55.0;45.0;0.0;0.0;10.0;5.0;15.0;10.0;5.0;5.0;10.0;5.0;5.0;10.0;84.0;45.0;0.0;0.0;5.0;5.0;5.0;10.0;15.0
734;250 of meer werkzame personen;25 Metaalproductenindustrie;2020 - 2022;25.0;20.0;10.0;10.0;100.0;44.0;11.0;0.0;5.0;75.0;75.0;25.0;0.0;5.0;5.0;15.0;10.0;5.0;5.0;0.0;5.0;5.0;5.0;71.0;57.0;21.0;28.0;5.0;5.0;5.0;5.0;15.0
735;250 of meer werkzame personen;26-28 Elektrotechn. en machine-industrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
736;250 of meer werkzame personen;26-28 Elektrotechn. en machine-industrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
737;250 of meer werkzame personen;26-28 Elektrotechn. en machine-industrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
738;250 of meer werkzame personen;26-27 Elektrische en elektron. Industrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
739;250 of meer werkzame personen;26-27 Elektrische en elektron. Industrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
740;250 of meer werkzame personen;26-27 Elektrische en elektron. Industrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
741;250 of meer werkzame personen;26 Elektrotechnische industrie;2016 - 2018;10.0;10.0;10.0;10.0;91.0;79.0;32.0;0.0;5.0;85.0;50.0;20.0;0.0;10.0;5.0;10.0;10.0;5.0;5.0;5.0;5.0;0.0;5.0;90.0;77.0;26.0;0.0;0.0;5.0;5.0;5.0;10.0
742;250 of meer werkzame personen;26 Elektrotechnische industrie;2018 - 2020;10.0;10.0;10.0;10.0;80.0;79.0;30.0;0.0;5.0;62.0;60.0;38.0;19.0;10.0;10.0;10.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;72.0;85.0;13.0;0.0;0.0;0.0;5.0;5.0;10.0
743;250 of meer werkzame personen;26 Elektrotechnische industrie;2020 - 2022;15.0;15.0;15.0;15.0;76.0;82.0;25.0;16.0;10.0;38.0;76.0;26.0;12.0;15.0;10.0;10.0;10.0;10.0;10.0;5.0;5.0;10.0;10.0;64.0;91.0;37.0;17.0;5.0;5.0;5.0;5.0;10.0
744;250 of meer werkzame personen;27 Elektrische apparatenindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
745;250 of meer werkzame personen;27 Elektrische apparatenindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
746;250 of meer werkzame personen;27 Elektrische apparatenindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
747;250 of meer werkzame personen;28 Machine-industrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
748;250 of meer werkzame personen;28 Machine-industrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
749;250 of meer werkzame personen;28 Machine-industrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
750;250 of meer werkzame personen;29-30 Transportmiddelenindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
751;250 of meer werkzame personen;29-30 Transportmiddelenindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
752;250 of meer werkzame personen;29-30 Transportmiddelenindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
753;250 of meer werkzame personen;29 Auto- en aanhangwagenindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
754;250 of meer werkzame personen;29 Auto- en aanhangwagenindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
755;250 of meer werkzame personen;29 Auto- en aanhangwagenindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756;250 of meer werkzame personen;30 Overige transportmiddelenindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
757;250 of meer werkzame personen;30 Overige transportmiddelenindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
758;250 of meer werkzame personen;30 Overige transportmiddelenindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
759;250 of meer werkzame personen;31 Meubelindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
760;250 of meer werkzame personen;31 Meubelindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
761;250 of meer werkzame personen;31 Meubelindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
762;250 of meer werkzame personen;32 Overige industrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
763;250 of meer werkzame personen;32 Overige industrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
764;250 of meer werkzame personen;32 Overige industrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
765;250 of meer werkzame personen;33 Reparatie en installatie van machines;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
766;250 of meer werkzame personen;33 Reparatie en installatie van machines;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
767;250 of meer werkzame personen;33 Reparatie en installatie van machines;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
768;250 of meer werkzame personen;D Energievoorziening;2016 - 2018;20.0;10.0;0.0;0.0;;;;;0.0;;;;;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.0;67.0;33.0;0.0;0.0;0.0;0.0;5.0;5.0
769;250 of meer werkzame personen;D Energievoorziening;2018 - 2020;20.0;10.0;5.0;0.0;;;;;5.0;75.0;100.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;71.0;71.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0
770;250 of meer werkzame personen;D Energievoorziening;2020 - 2022;20.0;15.0;5.0;0.0;;;;;5.0;75.0;75.0;0.0;0.0;0.0;5.0;10.0;0.0;5.0;5.0;5.0;5.0;5.0;5.0;80.0;70.0;10.0;0.0;0.0;10.0;0.0;5.0;5.0
771;250 of meer werkzame personen;35 Energiebedrijven;2016 - 2018;20.0;10.0;0.0;0.0;;;;;0.0;;;;;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.0;67.0;33.0;0.0;0.0;0.0;0.0;5.0;5.0
772;250 of meer werkzame personen;35 Energiebedrijven;2018 - 2020;20.0;10.0;5.0;0.0;;;;;5.0;75.0;100.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;71.0;71.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0
773;250 of meer werkzame personen;35 Energiebedrijven;2020 - 2022;20.0;15.0;5.0;0.0;;;;;5.0;75.0;75.0;0.0;0.0;0.0;0.0;10.0;0.0;5.0;5.0;5.0;5.0;5.0;5.0;80.0;70.0;10.0;0.0;0.0;10.0;0.0;5.0;5.0
774;250 of meer werkzame personen;E Waterbedrijven en afvalbeheer;2016 - 2018;25.0;15.0;10.0;5.0;75.0;100.0;75.0;0.0;5.0;18.0;82.0;18.0;18.0;5.0;5.0;15.0;5.0;5.0;5.0;5.0;0.0;0.0;5.0;67.0;78.0;22.0;7.0;5.0;5.0;5.0;5.0;15.0
775;250 of meer werkzame personen;E Waterbedrijven en afvalbeheer;2018 - 2020;25.0;20.0;5.0;5.0;50.0;21.0;50.0;0.0;5.0;100.0;64.0;27.0;37.0;5.0;5.0;10.0;5.0;5.0;5.0;5.0;0.0;5.0;0.0;47.0;91.0;0.0;0.0;5.0;5.0;0.0;5.0;10.0
776;250 of meer werkzame personen;E Waterbedrijven en afvalbeheer;2020 - 2022;25.0;20.0;10.0;5.0;71.0;71.0;28.0;29.0;10.0;62.0;88.0;37.0;0.0;5.0;10.0;15.0;10.0;5.0;10.0;5.0;5.0;5.0;5.0;53.0;77.0;15.0;8.0;0.0;5.0;5.0;5.0;15.0
777;250 of meer werkzame personen;F Bouwnijverheid;2016 - 2018;105.0;70.0;40.0;25.0;71.0;65.0;53.0;11.0;35.0;73.0;69.0;52.0;12.0;25.0;35.0;45.0;20.0;15.0;35.0;20.0;25.0;20.0;15.0;63.0;75.0;40.0;6.0;15.0;15.0;15.0;30.0;45.0
778;250 of meer werkzame personen;F Bouwnijverheid;2018 - 2020;125.0;90.0;50.0;40.0;67.0;66.0;14.0;6.0;30.0;59.0;45.0;38.0;3.0;30.0;40.0;60.0;30.0;15.0;35.0;35.0;15.0;15.0;15.0;41.0;76.0;20.0;8.0;15.0;35.0;10.0;20.0;50.0
779;250 of meer werkzame personen;F Bouwnijverheid;2020 - 2022;135.0;105.0;75.0;60.0;70.0;76.0;11.0;3.0;60.0;81.0;75.0;8.0;5.0;60.0;45.0;90.0;55.0;20.0;50.0;45.0;25.0;25.0;25.0;71.0;71.0;19.0;13.0;20.0;35.0;35.0;50.0;90.0
780;250 of meer werkzame personen;G-I Handel, vervoer en horeca;2016 - 2018;565.0;265.0;115.0;70.0;71.0;46.0;27.0;24.0;80.0;70.0;50.0;26.0;11.0;45.0;55.0;210.0;60.0;100.0;120.0;105.0;55.0;60.0;75.0;61.0;58.0;21.0;16.0;20.0;130.0;60.0;40.0;130.0
781;250 of meer werkzame personen;G-I Handel, vervoer en horeca;2018 - 2020;615.0;295.0;125.0;75.0;59.0;60.0;15.0;17.0;85.0;76.0;47.0;26.0;11.0;50.0;65.0;230.0;65.0;125.0;145.0;130.0;70.0;90.0;75.0;56.0;65.0;17.0;10.0;35.0;150.0;50.0;50.0;135.0
782;250 of meer werkzame personen;G-I Handel, vervoer en horeca;2020 - 2022;650.0;340.0;155.0;85.0;49.0;65.0;23.0;22.0;125.0;63.0;62.0;17.0;11.0;50.0;65.0;280.0;80.0;130.0;175.0;160.0;100.0;130.0;95.0;54.0;60.0;33.0;11.0;45.0;165.0;65.0;70.0;155.0
783;250 of meer werkzame personen;G Handel;2016 - 2018;360.0;170.0;80.0;60.0;71.0;43.0;24.0;24.0;50.0;76.0;50.0;28.0;11.0;45.0;65.0;130.0;40.0;60.0;75.0;65.0;30.0;35.0;55.0;59.0;69.0;26.0;12.0;15.0;80.0;40.0;25.0;90.0
784;250 of meer werkzame personen;G Handel;2018 - 2020;395.0;180.0;80.0;60.0;60.0;59.0;16.0;18.0;45.0;81.0;48.0;14.0;7.0;45.0;70.0;135.0;35.0;85.0;90.0;75.0;45.0;55.0;50.0;57.0;68.0;17.0;10.0;20.0;85.0;30.0;30.0;85.0
785;250 of meer werkzame personen;G Handel;2020 - 2022;405.0;200.0;95.0;65.0;55.0;63.0;22.0;22.0;70.0;67.0;43.0;15.0;16.0;60.0;75.0;155.0;50.0;90.0;100.0;80.0;60.0;80.0;80.0;63.0;70.0;31.0;10.0;25.0;80.0;50.0;50.0;110.0
786;250 of meer werkzame personen;H Vervoer en opslag;2016 - 2018;155.0;75.0;25.0;5.0;70.0;70.0;70.0;53.0;25.0;54.0;43.0;28.0;15.0;15.0;20.0;60.0;10.0;35.0;35.0;25.0;20.0;20.0;10.0;63.0;39.0;13.0;22.0;10.0;40.0;15.0;10.0;35.0
787;250 of meer werkzame personen;H Vervoer en opslag;2018 - 2020;165.0;85.0;35.0;10.0;52.0;55.0;20.0;22.0;30.0;71.0;47.0;50.0;14.0;15.0;30.0;70.0;15.0;35.0;45.0;45.0;20.0;30.0;10.0;47.0;65.0;21.0;12.0;10.0;50.0;10.0;15.0;40.0
788;250 of meer werkzame personen;H Vervoer en opslag;2020 - 2022;195.0;120.0;55.0;15.0;20.0;73.0;33.0;27.0;55.0;58.0;85.0;21.0;6.0;20.0;55.0;100.0;25.0;35.0;65.0;65.0;40.0;40.0;10.0;49.0;53.0;36.0;8.0;20.0;65.0;10.0;15.0;45.0
789;250 of meer werkzame personen;I Horeca;2016 - 2018;50.0;20.0;5.0;5.0;67.0;67.0;33.0;0.0;5.0;79.0;81.0;0.0;0.0;5.0;5.0;20.0;5.0;5.0;10.0;15.0;5.0;5.0;10.0;72.0;40.0;12.0;26.0;0.0;15.0;5.0;5.0;5.0
790;250 of meer werkzame personen;I Horeca;2018 - 2020;55.0;25.0;15.0;5.0;60.0;70.0;0.0;0.0;10.0;67.0;44.0;11.0;22.0;5.0;10.0;20.0;15.0;10.0;10.0;10.0;5.0;5.0;10.0;82.0;41.0;5.0;0.0;5.0;15.0;5.0;10.0;10.0
791;250 of meer werkzame personen;I Horeca;2020 - 2022;55.0;25.0;5.0;5.0;60.0;60.0;0.0;0.0;5.0;67.0;100.0;0.0;0.0;5.0;5.0;25.0;5.0;5.0;10.0;15.0;0.0;10.0;5.0;13.0;29.0;33.0;33.0;0.0;20.0;0.0;5.0;0.0
792;250 of meer werkzame personen;J Informatie en communicatie;2016 - 2018;110.0;85.0;55.0;20.0;66.0;52.0;14.0;25.0;50.0;84.0;41.0;20.0;8.0;40.0;45.0;60.0;25.0;25.0;50.0;25.0;20.0;20.0;20.0;78.0;55.0;16.0;3.0;15.0;25.0;20.0;35.0;65.0
793;250 of meer werkzame personen;J Informatie en communicatie;2018 - 2020;125.0;100.0;65.0;25.0;58.0;24.0;20.0;38.0;65.0;90.0;47.0;28.0;18.0;40.0;55.0;80.0;35.0;20.0;55.0;40.0;20.0;25.0;25.0;62.0;49.0;18.0;8.0;15.0;35.0;30.0;20.0;55.0
794;250 of meer werkzame personen;J Informatie en communicatie;2020 - 2022;135.0;105.0;60.0;25.0;73.0;35.0;8.0;19.0;55.0;87.0;47.0;29.0;5.0;45.0;45.0;65.0;30.0;10.0;55.0;30.0;20.0;15.0;20.0;72.0;52.0;20.0;8.0;10.0;30.0;30.0;30.0;60.0
795;250 of meer werkzame personen;58-60 Uitgeverijen, film,radio en t.v.;2016 - 2018;30.0;20.0;15.0;5.0;100.0;81.0;37.0;0.0;10.0;74.0;58.0;16.0;0.0;5.0;5.0;15.0;5.0;5.0;10.0;5.0;5.0;5.0;5.0;60.0;74.0;20.0;6.0;5.0;5.0;5.0;5.0;15.0
796;250 of meer werkzame personen;58-60 Uitgeverijen, film,radio en t.v.;2018 - 2020;30.0;20.0;10.0;5.0;71.0;29.0;29.0;14.0;10.0;83.0;63.0;35.0;43.0;5.0;5.0;20.0;10.0;5.0;15.0;10.0;0.0;5.0;5.0;49.0;57.0;10.0;10.0;0.0;10.0;5.0;5.0;10.0
797;250 of meer werkzame personen;58-60 Uitgeverijen, film,radio en t.v.;2020 - 2022;30.0;20.0;10.0;5.0;71.0;43.0;14.0;14.0;10.0;80.0;80.0;40.0;20.0;5.0;5.0;15.0;5.0;5.0;15.0;5.0;5.0;5.0;5.0;67.0;47.0;13.0;7.0;0.0;5.0;5.0;5.0;10.0
798;250 of meer werkzame personen;58 Uitgeverijen;2016 - 2018;15.0;10.0;10.0;5.0;100.0;100.0;0.0;0.0;5.0;66.0;50.0;16.0;0.0;0.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;51.0;85.0;33.0;0.0;0.0;5.0;0.0;0.0;5.0
799;250 of meer werkzame personen;58 Uitgeverijen;2018 - 2020;15.0;10.0;5.0;5.0;100.0;33.0;33.0;0.0;5.0;82.0;41.0;18.0;36.0;0.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;5.0;0.0;66.0;49.0;11.0;0.0;0.0;5.0;5.0;0.0;5.0
800;250 of meer werkzame personen;58 Uitgeverijen;2020 - 2022;10.0;10.0;10.0;5.0;75.0;25.0;25.0;25.0;5.0;86.0;71.0;43.0;14.0;0.0;5.0;10.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;78.0;56.0;22.0;0.0;0.0;5.0;5.0;5.0;10.0
801;250 of meer werkzame personen;"59 Film- en tv-productie; geluidsopname";2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
802;250 of meer werkzame personen;"59 Film- en tv-productie; geluidsopname";2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
803;250 of meer werkzame personen;"59 Film- en tv-productie; geluidsopname";2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
804;250 of meer werkzame personen;60 Radio- en televisieomroepen;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
805;250 of meer werkzame personen;60 Radio- en televisieomroepen;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
806;250 of meer werkzame personen;60 Radio- en televisieomroepen;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
807;250 of meer werkzame personen;61 Telecommunicatie;2016 - 2018;10.0;5.0;5.0;5.0;0.0;100.0;0.0;33.0;5.0;25.0;50.0;0.0;50.0;5.0;0.0;5.0;0.0;0.0;5.0;5.0;5.0;5.0;5.0;40.0;80.0;0.0;20.0;0.0;5.0;0.0;5.0;5.0
808;250 of meer werkzame personen;61 Telecommunicatie;2018 - 2020;10.0;5.0;5.0;0.0;;;;;5.0;62.0;100.0;62.0;62.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;100.0;62.0;62.0;31.0;0.0;0.0;0.0;0.0;5.0
809;250 of meer werkzame personen;61 Telecommunicatie;2020 - 2022;10.0;5.0;5.0;5.0;33.0;0.0;33.0;67.0;5.0;100.0;67.0;67.0;33.0;5.0;0.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;67.0;67.0;33.0;0.0;0.0;0.0;0.0;0.0;5.0
810;250 of meer werkzame personen;62-63 IT- en informatiedienstverlening;2016 - 2018;65.0;55.0;40.0;15.0;67.0;31.0;8.0;32.0;35.0;94.0;34.0;23.0;7.0;15.0;10.0;40.0;20.0;15.0;35.0;15.0;10.0;15.0;10.0;90.0;44.0;17.0;0.0;10.0;15.0;15.0;20.0;45.0
811;250 of meer werkzame personen;62-63 IT- en informatiedienstverlening;2018 - 2020;85.0;75.0;50.0;15.0;53.0;13.0;6.0;40.0;50.0;93.0;40.0;24.0;9.0;10.0;15.0;55.0;25.0;10.0;40.0;30.0;15.0;15.0;15.0;65.0;45.0;18.0;6.0;15.0;20.0;20.0;15.0;40.0
812;250 of meer werkzame personen;62-63 IT- en informatiedienstverlening;2020 - 2022;100.0;80.0;45.0;15.0;81.0;37.0;0.0;12.0;45.0;88.0;38.0;24.0;0.0;15.0;10.0;50.0;20.0;5.0;35.0;25.0;15.0;10.0;10.0;75.0;53.0;21.0;9.0;5.0;20.0;20.0;20.0;45.0
813;250 of meer werkzame personen;62 IT-dienstverlening;2016 - 2018;65.0;55.0;35.0;15.0;64.0;33.0;9.0;35.0;35.0;94.0;34.0;23.0;7.0;10.0;10.0;40.0;20.0;15.0;35.0;15.0;10.0;15.0;10.0;89.0;43.0;17.0;0.0;10.0;15.0;15.0;20.0;45.0
814;250 of meer werkzame personen;62 IT-dienstverlening;2018 - 2020;80.0;70.0;50.0;15.0;50.0;13.0;7.0;43.0;45.0;93.0;42.0;25.0;9.0;10.0;15.0;55.0;25.0;10.0;40.0;30.0;15.0;15.0;15.0;65.0;45.0;19.0;6.0;10.0;20.0;20.0;15.0;40.0
815;250 of meer werkzame personen;62 IT-dienstverlening;2020 - 2022;90.0;75.0;45.0;15.0;80.0;40.0;0.0;13.0;40.0;88.0;40.0;25.0;0.0;10.0;10.0;45.0;20.0;5.0;35.0;25.0;10.0;10.0;10.0;73.0;51.0;22.0;9.0;5.0;20.0;20.0;20.0;40.0
816;250 of meer werkzame personen;63 Diensten op het gebied van informatie;2016 - 2018;0.0;0.0;0.0;0.0;;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0
817;250 of meer werkzame personen;63 Diensten op het gebied van informatie;2018 - 2020;0.0;0.0;0.0;0.0;;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0
818;250 of meer werkzame personen;63 Diensten op het gebied van informatie;2020 - 2022;10.0;5.0;0.0;0.0;;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;5.0
819;250 of meer werkzame personen;K Financiële dienstverlening;2016 - 2018;90.0;65.0;50.0;0.0;;;;;50.0;78.0;77.0;22.0;0.0;35.0;30.0;55.0;30.0;20.0;40.0;25.0;25.0;15.0;20.0;86.0;65.0;11.0;0.0;10.0;30.0;15.0;25.0;50.0
820;250 of meer werkzame personen;K Financiële dienstverlening;2018 - 2020;85.0;70.0;45.0;10.0;80.0;63.0;53.0;10.0;45.0;81.0;67.0;33.0;5.0;30.0;35.0;55.0;20.0;20.0;40.0;35.0;15.0;25.0;15.0;81.0;67.0;40.0;6.0;10.0;25.0;20.0;25.0;50.0
821;250 of meer werkzame personen;K Financiële dienstverlening;2020 - 2022;95.0;65.0;45.0;10.0;78.0;33.0;34.0;11.0;45.0;70.0;68.0;23.0;0.0;25.0;35.0;50.0;25.0;15.0;35.0;25.0;20.0;25.0;20.0;74.0;63.0;26.0;2.0;15.0;25.0;10.0;30.0;45.0
822;250 of meer werkzame personen;L Verhuur en handel van onroerend goed;2016 - 2018;20.0;10.0;5.0;0.0;;;;;5.0;100.0;100.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;5.0;5.0;5.0;5.0;0.0;40.0;100.0;80.0;0.0;0.0;5.0;0.0;0.0;5.0
823;250 of meer werkzame personen;L Verhuur en handel van onroerend goed;2018 - 2020;25.0;20.0;10.0;0.0;;;;;10.0;100.0;19.0;19.0;10.0;5.0;10.0;15.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;14.0;64.0;21.0;43.0;5.0;5.0;5.0;0.0;15.0
