ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
8663;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2007 4e kwartaal;159;12;12;5;2;3;7;5;2;0;0;8;7;5;2;1;1;1;4;0;;147;7.6;7.6
8664;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2007;157;13;13;5;2;3;8;6;2;0;0;9;8;6;2;1;1;0;4;0;;144;8.0;8.0
8665;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2008 1e kwartaal;163;13;12;5;2;3;7;6;1;0;0;9;6;5;1;2;2;1;3;1;;149;8.0;7.4
8666;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2008 2e kwartaal;161;14;13;7;2;5;6;5;1;0;0;9;7;5;2;2;1;1;4;1;;147;8.4;8.0
8667;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2008 3e kwartaal;164;13;12;5;2;3;7;6;1;0;0;8;6;4;2;2;1;1;4;1;;151;8.0;7.2
8668;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2008 4e kwartaal;163;13;13;5;1;4;7;7;1;0;0;10;6;5;2;3;2;1;3;1;;150;8.2;7.8
8669;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2008;163;13;12;6;2;4;7;6;1;0;0;9;6;5;2;2;1;1;3;1;;149;8.2;7.6
8670;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2009 1e kwartaal;169;15;14;7;2;5;7;6;2;0;0;11;8;5;3;3;2;1;3;1;;154;8.7;8.3
8671;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2009 2e kwartaal;172;16;16;7;2;5;9;7;2;0;0;13;8;5;3;5;4;1;3;0;;157;9.0;9.0
8672;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2009 3e kwartaal;170;15;14;6;2;4;8;6;2;0;0;12;8;6;3;3;3;1;2;1;;155;8.6;8.1
8673;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2009 4e kwartaal;181;19;19;7;2;5;11;8;3;0;0;16;10;7;3;6;5;1;3;1;;161;10.7;10.3
8674;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2009;173;16;16;7;2;5;9;7;2;0;0;13;8;6;3;4;3;1;3;1;3.3;157;9.3;9.0
8675;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2010 1e kwartaal;188;17;17;8;3;5;9;6;3;0;0;14;9;6;2;5;4;1;3;1;;171;9.3;8.8
8676;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2010 2e kwartaal;182;16;16;8;4;4;8;6;2;0;0;13;6;4;2;8;7;1;2;1;;166;9.0;8.6
8677;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2010 3e kwartaal;167;18;17;7;2;6;9;7;2;0;0;13;8;6;2;4;4;0;4;1;;149;10.6;9.9
8678;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2010 4e kwartaal;169;14;14;6;2;4;8;7;1;0;0;12;7;5;2;5;4;1;2;0;;156;8.1;8.1
8679;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2010;177;16;16;7;2;5;8;6;2;0;0;13;7;5;2;5;5;1;3;1;4.4;160;9.2;8.8
8680;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2011 1e kwartaal;175;10;10;5;2;3;5;4;1;0;0;8;6;4;2;2;2;0;2;0;;165;5.9;5.7
8681;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2011 2e kwartaal;174;12;12;6;4;2;7;6;0;0;0;10;7;4;4;3;2;1;3;0;;162;7.1;7.1
8682;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2011 3e kwartaal;184;13;12;5;3;2;7;5;2;0;0;9;6;4;2;2;2;1;4;1;;171;7.1;6.7
8683;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2011 4e kwartaal;196;16;15;6;3;3;9;7;2;0;0;11;7;5;2;4;3;2;3;1;;180;8.3;7.6
8684;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2011;182;13;12;5;3;3;7;6;1;0;0;9;7;4;2;3;2;1;3;1;;169;7.1;6.8
8685;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2012 1e kwartaal;195;16;16;7;4;3;8;7;2;0;0;12;7;4;3;5;4;1;3;0;;179;8.3;8.0
8686;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2012 2e kwartaal;202;20;19;8;5;3;11;9;2;0;0;14;8;5;3;7;4;2;5;1;;182;9.8;9.4
8687;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2012 3e kwartaal;201;20;20;7;4;3;12;9;3;0;0;16;9;5;4;7;5;2;4;1;;181;10.0;9.7
8688;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2012 4e kwartaal;198;25;24;11;4;7;13;12;1;0;0;20;12;9;3;8;5;4;4;1;;174;12.4;12.0
8689;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2012;199;20;20;8;4;4;11;9;2;0;0;16;9;6;3;7;4;2;4;1;3.2;179;10.1;9.8
8690;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2013 1e kwartaal;202;25;21;13;4;9;8;7;1;0;0;18;11;8;3;7;5;2;3;4;;176;12.6;10.6
8691;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2013 2e kwartaal;202;22;19;12;5;7;8;7;1;0;0;15;10;7;3;5;4;1;4;3;;180;10.9;9.6
8692;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2013 3e kwartaal;199;20;18;9;3;5;9;8;2;0;0;14;9;7;2;5;4;1;4;3;;178;10.2;8.9
8693;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2013 4e kwartaal;196;21;19;8;4;4;11;10;1;0;0;16;11;7;4;5;4;2;2;3;;174;10.9;9.5
8694;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2013;200;22;19;10;4;6;9;8;1;0;0;16;10;7;3;6;4;2;3;3;13.6;177;11.2;9.7
8695;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2014 1e kwartaal;190;21;17;9;4;6;8;6;1;0;0;14;9;7;2;6;4;2;3;4;;169;10.9;9.0
8696;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2014 2e kwartaal;195;20;17;10;5;5;7;6;1;0;0;14;8;6;2;5;3;2;3;3;;175;10.3;8.7
8697;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2014 3e kwartaal;187;18;16;9;4;5;7;6;1;0;0;12;9;6;2;4;2;2;4;2;;168;9.9;8.7
8698;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2014 4e kwartaal;197;20;18;11;4;7;7;6;1;1;0;14;11;7;4;3;2;2;4;2;;177;10.0;9.1
8699;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2014;192;20;17;10;4;6;7;6;1;0;0;14;9;7;3;4;3;2;3;3;13.7;173;10.3;8.9
8700;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2015 1e kwartaal;208;21;18;10;3;7;8;7;1;1;0;15;11;8;3;4;3;1;4;2;;187;9.9;8.8
8701;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2015 2e kwartaal;207;16;15;7;3;4;8;6;2;0;0;12;8;7;2;4;1;3;3;1;;191;7.6;7.3
8702;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2015 3e kwartaal;200;13;12;5;2;2;7;6;1;0;0;10;7;6;0;3;2;1;2;1;;187;6.6;6.0
8703;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2015 4e kwartaal;206;18;17;7;4;3;10;9;1;0;0;13;7;4;2;6;5;1;4;1;;188;8.7;8.2
8704;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2015;205;17;15;7;3;4;8;7;1;0;0;12;8;6;2;4;3;2;3;1;8.1;188;8.2;7.6
8705;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2016 1e kwartaal;215;19;17;8;5;4;9;8;1;0;0;12;9;7;2;3;2;1;4;2;;197;8.6;7.9
8706;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2016 2e kwartaal;217;16;15;8;4;4;7;6;1;0;0;11;7;5;2;4;3;1;4;1;;201;7.4;6.8
8707;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2016 3e kwartaal;204;20;19;11;5;7;7;7;1;0;0;16;11;8;4;4;2;2;3;1;;184;9.6;9.2
8708;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2016 4e kwartaal;212;18;18;10;6;4;8;7;1;0;0;15;11;7;4;4;2;2;3;0;;193;8.7;8.5
8709;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2016;212;18;17;9;5;5;8;7;1;0;0;14;10;6;3;4;2;2;4;1;5.6;194;8.6;8.1
8710;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2017 1e kwartaal;207;19;18;10;6;4;8;7;0;0;0;14;10;5;4;4;3;1;4;1;;187;9.3;8.7
8711;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2017 2e kwartaal;209;17;16;11;6;4;5;5;0;0;0;10;6;3;2;5;3;2;6;1;;192;8.0;7.7
8712;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2017 3e kwartaal;216;25;24;14;9;5;10;9;1;0;0;16;11;7;4;6;3;3;8;1;;191;11.6;11.2
8713;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2017 4e kwartaal;215;27;25;13;8;6;12;11;1;0;0;18;12;8;5;6;3;3;8;2;;188;12.6;11.9
8714;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2017;212;22;21;12;7;5;9;8;1;0;0;15;10;6;4;5;3;2;6;1;4.9;190;10.4;9.9
8715;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2018 1e kwartaal;221;29;28;16;10;6;12;11;1;0;0;21;13;9;3;8;4;4;7;1;;192;13.1;12.6
8716;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2018 2e kwartaal;230;33;32;16;9;7;17;16;1;0;0;27;21;13;8;6;3;4;6;1;1.9;197;14.4;14.1
8717;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2018 3e kwartaal;225;33;32;16;9;7;16;14;2;0;0;26;16;11;5;10;5;5;5;2;5.1;191;14.9;14.1
8718;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2018 4e kwartaal;217;32;30;16;9;7;14;12;2;0;0;22;14;10;4;8;5;3;8;2;5.0;186;14.6;13.8
8719;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2018;223;32;31;16;9;7;15;13;1;0;0;24;16;11;5;8;4;4;7;1;4.0;192;14.2;13.7
8720;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2019 1e kwartaal;220;33;31;17;11;6;13;12;1;0;0;25;18;12;5;7;3;4;6;3;7.6;187;15.0;13.9
8721;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2019 2e kwartaal;233;40;35;23;16;7;12;11;1;0;0;25;16;11;5;10;6;3;10;5;12.8;193;17.3;15.0
8722;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2019 3e kwartaal;226;38;35;23;13;10;12;10;1;0;0;26;16;12;4;10;6;4;9;3;8.2;188;16.7;15.4
8723;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2019 4e kwartaal;245;42;40;27;14;13;13;11;2;0;0;30;22;17;5;9;3;5;10;2;4.0;203;17.1;16.4
8724;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2019;231;38;35;23;13;9;12;11;1;0;0;27;18;13;5;9;5;4;9;3;8.1;193;16.6;15.2
8725;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2020 1e kwartaal;242;40;39;25;15;10;14;11;2;0;0;29;22;17;5;8;3;4;9;1;2.4;202;16.4;16.0
8726;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2020 2e kwartaal;264;42;41;25;18;7;16;13;2;0;0;31;20;17;3;11;5;6;10;1;2.6;222;15.9;15.5
8727;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2020 3e kwartaal;268;45;44;23;18;5;21;17;4;0;0;31;20;16;5;11;6;5;13;1;2.1;223;16.7;16.3
8728;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2020 4e kwartaal;268;40;38;23;16;6;15;12;3;0;0;28;16;13;3;11;9;3;10;2;4.7;228;14.9;14.2
8729;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2020;260;42;40;24;17;7;16;13;3;0;0;30;20;16;4;10;6;4;11;1;2.9;219;16.0;15.5
8730;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2021 1e kwartaal;338;44;41;18;8;10;23;18;4;0;0;29;17;14;3;12;8;4;11;4;8.2;294;13.1;12.0
8731;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2021 2e kwartaal;341;61;59;39;20;18;21;16;4;1;0;35;19;14;5;16;11;5;24;1;2.0;280;17.8;17.4
8732;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2021 3e kwartaal;340;58;55;32;15;17;23;17;3;3;0;33;22;16;6;11;4;7;22;3;4.6;282;17.0;16.2
8733;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2021 4e kwartaal;326;43;40;20;12;8;20;15;3;2;0;24;12;8;5;12;5;7;16;3;7.4;283;13.3;12.3
8734;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2021;336;51;49;27;14;13;22;17;3;2;0;31;18;13;5;13;7;6;18;3;5.2;285;15.3;14.5
8735;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2022 1e kwartaal;317;52;46;27;15;12;19;15;2;2;0;32;19;11;8;13;7;6;14;6;11.4;265;16.5;14.6
8736;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2003 1e kwartaal;114;7;7;4;2;2;3;3;0;0;0;6;4;2;2;2;1;0;1;0;;107;6.0;5.9
8737;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2003 2e kwartaal;108;7;7;3;1;2;3;3;0;0;0;6;5;4;1;1;1;0;1;0;;101;6.4;6.1
8738;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2003 3e kwartaal;116;7;7;4;2;2;3;3;0;0;0;5;4;3;1;1;1;0;2;0;;109;6.1;5.8
8739;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2003 4e kwartaal;111;8;7;3;1;2;4;3;1;0;0;5;4;2;1;2;1;1;2;0;;103;6.8;6.5
8740;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2003;112;7;7;3;1;2;3;3;0;0;0;5;4;3;1;2;1;0;1;0;;105;6.3;6.1
8741;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2004 1e kwartaal;113;7;7;3;1;2;4;4;0;0;0;5;4;2;1;2;1;1;1;0;;106;6.0;5.8
8742;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2004 2e kwartaal;115;7;7;4;1;3;4;3;0;0;0;6;4;3;2;2;2;0;1;0;;108;6.4;6.3
8743;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2004 3e kwartaal;114;9;8;4;1;3;4;3;0;0;0;6;4;2;2;2;2;1;2;1;;105;7.6;6.7
8744;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2004 4e kwartaal;121;7;7;3;1;2;4;3;0;0;0;6;4;2;2;2;2;0;1;1;;113;6.1;5.5
8745;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2004;116;8;7;3;1;2;4;3;0;0;0;6;4;2;2;2;1;1;1;1;;108;6.5;6.1
8746;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2005 1e kwartaal;127;9;8;4;1;3;4;3;0;0;0;7;5;3;2;2;2;0;1;1;;118;6.9;6.1
8747;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2005 2e kwartaal;128;10;8;4;1;3;4;4;0;0;0;7;6;3;2;1;1;0;1;1;;118;7.5;6.4
8748;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2005 3e kwartaal;126;7;6;3;1;2;3;2;0;0;0;4;4;3;1;1;1;0;1;1;;119;5.5;4.4
8749;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2005 4e kwartaal;129;6;6;3;1;2;3;3;1;0;0;4;3;3;1;1;1;0;2;0;;122;5.0;4.6
8750;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2005;127;8;7;3;1;3;4;3;0;0;0;6;4;3;2;1;1;0;1;1;;119;6.2;5.4
8751;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2006 1e kwartaal;126;8;8;3;1;1;5;5;0;0;0;5;4;3;1;1;0;1;3;1;;118;6.6;6.1
8752;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2006 2e kwartaal;125;9;9;3;1;1;6;6;0;0;0;7;6;4;1;1;1;0;2;1;;115;7.5;7.1
8753;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2006 3e kwartaal;124;10;9;3;1;2;6;5;1;0;0;6;5;4;1;1;1;0;3;1;;114;7.9;7.4
8754;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2006 4e kwartaal;121;10;10;3;1;2;7;5;1;0;0;7;6;4;2;1;1;0;3;0;;111;8.2;8.0
8755;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2006;124;9;9;3;1;2;6;5;1;0;0;6;5;4;1;1;1;0;3;0;;115;7.6;7.2
8756;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2007 1e kwartaal;119;12;12;4;2;2;8;7;1;0;0;9;8;6;2;1;1;0;3;0;;107;10.3;10.2
8757;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2007 2e kwartaal;125;11;11;5;2;3;6;5;1;0;0;9;8;6;2;1;1;0;2;0;;114;9.0;8.9
8758;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2007 3e kwartaal;130;11;11;5;2;3;6;4;1;0;0;8;7;5;2;1;1;0;3;0;;119;8.2;8.2
8759;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2007 4e kwartaal;132;11;11;5;2;3;6;4;2;0;0;8;7;5;2;1;1;0;3;0;;121;8.5;8.5
8760;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2007;127;11;11;5;2;3;7;5;1;0;0;8;7;6;2;1;1;0;3;0;;115;9.0;8.9
8761;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2008 1e kwartaal;131;11;11;4;1;3;6;5;1;0;0;8;6;5;1;2;1;1;3;0;;120;8.2;8.2
8762;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2008 2e kwartaal;130;11;11;5;1;4;5;5;1;0;0;8;6;4;2;2;1;1;3;0;;119;8.2;8.2
8763;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2008 3e kwartaal;131;11;11;4;2;3;6;5;1;0;0;7;5;3;2;2;1;1;3;0;;120;8.4;8.1
8764;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2008 4e kwartaal;130;11;11;4;1;3;7;6;1;0;0;8;6;4;2;3;1;1;3;0;;119;8.8;8.7
8765;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2008;131;11;11;5;1;3;6;5;1;0;0;8;6;4;2;2;1;1;3;0;;120;8.4;8.3
8766;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2009 1e kwartaal;133;12;12;5;2;3;7;6;1;0;0;10;7;4;2;3;2;1;2;0;;121;9.1;9.1
8767;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2009 2e kwartaal;142;14;14;6;2;4;8;6;2;0;0;12;7;4;3;5;4;1;2;0;;128;9.9;9.9
8768;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2009 3e kwartaal;139;12;12;5;2;3;7;6;2;0;0;11;7;5;3;3;3;1;1;0;;127;8.8;8.6
8769;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2009 4e kwartaal;145;17;17;6;2;4;11;8;3;0;0;15;9;6;3;6;5;1;2;0;;128;11.8;11.8
8770;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2009;140;14;14;5;2;4;8;6;2;0;0;12;7;5;3;4;3;1;2;0;;126;9.9;9.9
8771;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2010 1e kwartaal;149;15;15;6;2;4;8;6;3;0;0;12;7;5;2;5;4;1;2;0;;134;9.9;9.9
8772;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2010 2e kwartaal;143;13;13;7;3;4;7;5;2;0;0;12;5;4;2;6;5;1;2;0;;130;9.3;9.3
8773;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2010 3e kwartaal;128;14;14;7;2;5;7;6;2;0;0;11;7;5;2;3;3;0;3;0;;114;11.1;10.9
8774;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2010 4e kwartaal;132;12;12;5;1;4;7;6;1;0;0;10;6;5;2;4;3;1;2;0;;120;9.1;9.1
8775;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2010;138;14;13;6;2;4;7;6;2;0;0;11;7;5;2;5;4;1;2;0;;124;9.8;9.8
8776;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2011 1e kwartaal;138;9;9;5;2;3;4;3;1;0;0;7;5;3;2;1;1;0;2;0;;129;6.5;6.3
8777;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2011 2e kwartaal;143;11;11;5;3;2;6;5;0;0;0;9;6;3;3;2;2;1;2;0;;132;7.5;7.4
8778;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2011 3e kwartaal;149;11;10;4;2;2;6;5;1;0;0;8;5;4;2;2;2;1;3;1;;138;7.5;6.9
8779;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2011 4e kwartaal;160;14;13;5;2;3;8;6;2;0;0;11;6;4;2;4;3;1;3;1;;145;8.8;8.3
8780;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2011;147;11;11;5;2;2;6;5;1;0;0;8;6;4;2;3;2;1;2;1;;136;7.6;7.3
8781;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2012 1e kwartaal;158;15;14;6;3;3;8;6;2;0;0;12;6;4;3;5;4;1;2;0;;144;9.2;8.9
8782;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2012 2e kwartaal;163;17;16;6;4;2;10;8;2;0;0;13;6;4;2;7;4;2;4;1;;146;10.5;10.0
8783;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2012 3e kwartaal;153;16;16;5;3;2;11;9;3;0;0;13;6;5;1;7;5;2;3;0;;137;10.6;10.3
8784;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2012 4e kwartaal;153;22;21;10;3;7;12;11;1;0;0;18;11;9;2;8;4;3;3;1;;131;14.4;14.0
8785;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2012;157;17;17;7;3;3;10;9;2;0;0;14;7;5;2;7;4;2;3;1;3.1;139;11.1;10.8
8786;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2013 1e kwartaal;162;22;19;12;3;9;7;7;0;0;0;16;9;7;3;7;5;2;3;3;;140;13.4;11.7
8787;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2013 2e kwartaal;161;19;18;10;4;6;7;7;0;0;0;14;9;6;3;5;3;1;4;1;;142;11.9;11.0
8788;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2013 3e kwartaal;156;17;16;8;3;5;8;7;1;0;0;12;9;7;2;4;3;1;3;1;;138;11.0;10.2
8789;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2013 4e kwartaal;162;18;16;6;3;3;10;9;1;0;0;14;10;6;3;5;3;1;2;2;;144;11.0;10.0
8790;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2013;160;19;17;9;3;6;8;7;1;0;0;14;9;7;3;5;4;1;3;2;9.4;141;11.9;10.7
8791;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2014 1e kwartaal;157;17;14;8;3;5;6;6;0;0;0;12;8;6;2;5;3;1;2;2;;140;10.7;9.2
8792;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2014 2e kwartaal;157;17;14;8;5;3;6;6;1;0;0;11;8;6;2;3;3;1;3;3;;141;10.6;8.8
8793;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2014 3e kwartaal;152;15;13;7;4;3;6;5;0;0;0;10;7;5;2;3;2;1;3;2;;137;9.7;8.3
8794;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2014 4e kwartaal;159;15;13;7;4;4;6;5;1;1;0;11;9;5;4;2;2;0;3;2;;144;9.6;8.5
8795;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2014;156;16;14;7;4;4;6;5;1;0;0;11;8;5;2;3;2;1;3;2;14.2;140;10.1;8.7
8796;Totaal mannen en vrouwen;65 tot 75 jaar;Westerse migratieachtergrond;2015 1e kwartaal;159;17;15;7;3;4;7;6;1;1;0;12;9;7;3;3;2;1;3;2;;142;10.7;9.3
