ID;Sex;Age;PositionInHousehold;Periods;LabourForceAndNotInTheLabourForce_1;LabourForce_2;EmployedLabourForce_3;Employee_4;PermanentEmployee_5;FlexibleEmployee_6;SelfEmployedPerson_7;SelfEmployedWithoutEmployees_8;SelfEmployedWithEmployees_9;ContributingFamilyWorker_10;ProfessionalStatusIsUnknown_11;PartTime_12;LessThan20WorkingHoursAWeek_13;LessThan12WorkingHoursAWeek_14;k_12To19WorkingHoursAWeek_15;k_20To34WorkingHoursAWeek_16;k_20To27WorkingHoursAWeek_17;k_28To34WorkingHoursAWeek_18;FullTime_19;UnemployedLabourForce_20;UnemploymentRate_21;NotInTheLabourForce_22;GrossLabourParticipationRate_23;NetLabourParticipationRate_24
9274;Male;45 to 54 years;Total persons;2019;1228.0;1122.0;1094.0;847.0;716.0;131.0;247.0;168.0;78.0;1.0;0.0;142.0;19.0;9.0;10.0;123.0;36.0;87.0;952.0;29.0;2.5;106.0;91.4;89.1
9275;Male;45 to 54 years;Total persons;2020 1st quarter;1215.0;1106.0;1082.0;840.0;722.0;119.0;242.0;162.0;80.0;1.0;0.0;151.0;19.0;10.0;9.0;132.0;33.0;99.0;931.0;24.0;2.2;109.0;91.0;89.0
9276;Male;45 to 54 years;Total persons;2020 2nd quater;1208.0;1105.0;1077.0;832.0;713.0;118.0;246.0;163.0;81.0;2.0;0.0;155.0;22.0;15.0;8.0;133.0;35.0;97.0;922.0;28.0;2.5;103.0;91.5;89.2
9277;Male;45 to 54 years;Total persons;2020 3rd quarter;1201.0;1104.0;1070.0;830.0;709.0;122.0;240.0;161.0;77.0;2.0;0.0;151.0;26.0;17.0;9.0;125.0;34.0;91.0;920.0;34.0;3.0;97.0;91.9;89.1
9278;Male;45 to 54 years;Total persons;2020 4th quarter;1194.0;1096.0;1068.0;831.0;704.0;126.0;238.0;157.0;77.0;3.0;0.0;152.0;28.0;19.0;9.0;123.0;32.0;91.0;917.0;28.0;2.5;98.0;91.8;89.5
9279;Male;45 to 54 years;Total persons;2020;1205.0;1103.0;1075.0;833.0;712.0;121.0;241.0;161.0;79.0;2.0;0.0;152.0;24.0;15.0;9.0;128.0;34.0;95.0;922.0;28.0;2.6;102.0;91.5;89.2
9280;Male;45 to 54 years;Total persons;2021 1st quarter;;;;;;;;;;;;;;;;;;;;;;;;
9281;Male;45 to 54 years;Total persons;2021 2nd quarter;1184.0;1074.0;1042.0;774.0;685.0;89.0;268.0;178.0;91.0;0.0;0.0;151.0;15.0;8.0;7.0;135.0;33.0;102.0;892.0;32.0;3.0;110.0;90.7;88.0
9282;Male;45 to 54 years;Total persons;2021 3rd quarter;1178.0;1061.0;1040.0;781.0;664.0;117.0;260.0;169.0;91.0;1.0;0.0;133.0;17.0;10.0;6.0;117.0;28.0;88.0;907.0;21.0;2.0;117.0;90.1;88.3
9283;Male;45 to 54 years;Total persons;2021 4th quarter;1173.0;1062.0;1045.0;780.0;674.0;106.0;266.0;173.0;92.0;1.0;0.0;148.0;20.0;10.0;10.0;127.0;30.0;97.0;897.0;17.0;1.6;111.0;90.6;89.1
9284;Male;45 to 54 years;Total persons;2021;1179.0;1066.0;1043.0;778.0;674.0;104.0;264.0;173.0;91.0;0.0;0.0;144.0;17.0;10.0;8.0;126.0;31.0;96.0;899.0;23.0;2.2;113.0;90.5;88.5
9285;Male;45 to 54 years;Total persons;2022 1st quarter;1167.0;1068.0;1049.0;790.0;680.0;109.0;260.0;171.0;89.0;0.0;0.0;145.0;20.0;7.0;12.0;125.0;28.0;97.0;905.0;18.0;1.7;99.0;91.5;89.9
9286;Male;45 to 54 years;Total persons;2022 2nd quarter;1161.0;1055.0;1041.0;783.0;680.0;103.0;258.0;172.0;86.0;0.0;0.0;145.0;16.0;10.0;7.0;128.0;28.0;101.0;896.0;14.0;1.3;106.0;90.9;89.7
9287;Male;45 to 54 years;Total persons;2022 3rd quarter;1156.0;1054.0;1040.0;782.0;679.0;104.0;258.0;178.0;79.0;0.0;0.0;155.0;19.0;11.0;8.0;137.0;33.0;104.0;885.0;13.0;1.3;103.0;91.1;90.0
9288;Male;45 to 54 years;Total persons;2022 4th quarter;1152.0;1054.0;1038.0;777.0;676.0;101.0;260.0;178.0;82.0;0.0;0.0;150.0;20.0;10.0;10.0;130.0;32.0;98.0;888.0;16.0;1.5;98.0;91.5;90.1
9289;Male;45 to 54 years;Total persons;2022;1159.0;1058.0;1042.0;783.0;679.0;104.0;259.0;175.0;84.0;0.0;0.0;149.0;19.0;10.0;9.0;130.0;30.0;100.0;893.0;15.0;1.5;101.0;91.2;89.9
9290;Male;45 to 54 years;Total persons;2023 1st quarter;1146.0;1052.0;1037.0;790.0;683.0;108.0;247.0;171.0;75.0;1.0;0.0;157.0;20.0;11.0;9.0;137.0;34.0;103.0;880.0;15.0;1.5;94.0;91.8;90.5
9291;Male;45 to 54 years;Total persons;2023 2nd quarter;1140.0;1037.0;1018.0;781.0;679.0;101.0;237.0;168.0;68.0;1.0;0.0;146.0;20.0;11.0;9.0;126.0;32.0;94.0;872.0;20.0;1.9;102.0;91.0;89.3
9292;Male;45 to 54 years;Total persons;2023 3rd quarter;1135.0;1035.0;1015.0;771.0;677.0;94.0;244.0;175.0;68.0;1.0;0.0;150.0;18.0;10.0;7.0;132.0;29.0;104.0;865.0;20.0;1.9;100.0;91.2;89.5
9293;Male;45 to 54 years;Total persons;2023 4th quarter;1130.0;1023.0;1006.0;759.0;650.0;109.0;247.0;168.0;77.0;1.0;0.0;161.0;22.0;11.0;11.0;140.0;34.0;106.0;845.0;17.0;1.7;107.0;90.5;89.0
9294;Male;45 to 54 years;Total persons;2023;1138.0;1037.0;1019.0;775.0;672.0;103.0;244.0;171.0;72.0;1.0;0.0;153.0;20.0;11.0;9.0;134.0;32.0;102.0;866.0;18.0;1.7;101.0;91.1;89.6
9295;Male;45 to 54 years;Total persons;2024 1st quarter;1124.0;1010.0;994.0;754.0;649.0;105.0;240.0;167.0;72.0;0.0;0.0;156.0;23.0;14.0;9.0;133.0;31.0;102.0;838.0;16.0;1.6;114.0;89.8;88.4
9296;Male;45 to 54 years;Total persons;2024 2nd quarter;1116.0;1010.0;995.0;744.0;640.0;104.0;251.0;177.0;74.0;1.0;0.0;159.0;22.0;12.0;10.0;137.0;31.0;105.0;836.0;15.0;1.5;106.0;90.5;89.2
9297;Male;45 to 54 years;Total persons;2024 3rd quarter;1109.0;1006.0;991.0;744.0;651.0;92.0;247.0;173.0;73.0;0.0;0.0;139.0;21.0;11.0;9.0;119.0;23.0;95.0;852.0;15.0;1.5;103.0;90.7;89.3
9298;Male;45 to 54 years;Total persons;2024 4th quarter;1103.0;1012.0;997.0;748.0;651.0;97.0;249.0;176.0;72.0;1.0;0.0;161.0;22.0;12.0;9.0;139.0;27.0;112.0;836.0;15.0;1.5;92.0;91.7;90.4
9299;Male;45 to 54 years;Total persons;2024;1113.0;1010.0;994.0;748.0;648.0;100.0;247.0;173.0;73.0;1.0;0.0;154.0;22.0;12.0;10.0;132.0;28.0;104.0;841.0;15.0;1.5;104.0;90.7;89.3
9300;Male;45 to 54 years;Single person;2013 1st quarter;230.0;183.0;153.0;125.0;93.0;32.0;28.0;21.0;7.0;0.0;0.0;30.0;9.0;4.0;5.0;21.0;11.0;10.0;123.0;31.0;16.7;46.0;79.8;66.5
9301;Male;45 to 54 years;Single person;2013 2nd quarter;228.0;187.0;158.0;126.0;95.0;32.0;31.0;25.0;6.0;0.0;0.0;31.0;7.0;4.0;3.0;24.0;9.0;15.0;127.0;30.0;15.9;40.0;82.3;69.3
9302;Male;45 to 54 years;Single person;2013 3rd quarter;237.0;191.0;167.0;133.0;97.0;35.0;34.0;27.0;8.0;0.0;0.0;29.0;8.0;4.0;4.0;21.0;7.0;14.0;138.0;24.0;12.7;46.0;80.7;70.5
9303;Male;45 to 54 years;Single person;2013 4th quarter;245.0;200.0;176.0;136.0;96.0;40.0;41.0;33.0;8.0;0.0;0.0;30.0;7.0;3.0;4.0;23.0;7.0;16.0;146.0;24.0;11.8;46.0;81.4;71.8
9304;Male;45 to 54 years;Single person;2013;235.0;190.0;163.0;130.0;95.0;35.0;34.0;26.0;7.0;0.0;0.0;30.0;8.0;4.0;4.0;22.0;9.0;14.0;133.0;27.0;14.2;44.0;81.1;69.6
9305;Male;45 to 54 years;Single person;2014 1st quarter;243.0;200.0;176.0;134.0;94.0;40.0;42.0;35.0;6.0;0.0;0.0;32.0;7.0;5.0;3.0;25.0;9.0;16.0;144.0;24.0;11.9;43.0;82.2;72.4
9306;Male;45 to 54 years;Single person;2014 2nd quarter;243.0;197.0;172.0;135.0;94.0;40.0;37.0;32.0;5.0;0.0;0.0;31.0;10.0;5.0;5.0;21.0;8.0;13.0;141.0;25.0;12.9;45.0;81.4;70.9
9307;Male;45 to 54 years;Single person;2014 3rd quarter;236.0;193.0;169.0;137.0;96.0;41.0;32.0;28.0;4.0;0.0;0.0;32.0;10.0;7.0;3.0;22.0;9.0;12.0;137.0;24.0;12.5;43.0;81.7;71.5
9308;Male;45 to 54 years;Single person;2014 4th quarter;239.0;195.0;171.0;136.0;93.0;43.0;35.0;31.0;4.0;0.0;0.0;31.0;9.0;5.0;3.0;22.0;10.0;12.0;140.0;24.0;12.5;44.0;81.7;71.5
9309;Male;45 to 54 years;Single person;2014;240.0;196.0;172.0;135.0;94.0;41.0;37.0;32.0;5.0;0.0;0.0;31.0;9.0;6.0;3.0;22.0;9.0;13.0;141.0;24.0;12.4;44.0;81.7;71.6
9310;Male;45 to 54 years;Single person;2015 1st quarter;221.0;178.0;153.0;124.0;83.0;42.0;29.0;25.0;4.0;0.0;0.0;29.0;8.0;6.0;2.0;21.0;9.0;12.0;124.0;25.0;14.0;43.0;80.5;69.2
9311;Male;45 to 54 years;Single person;2015 2nd quarter;218.0;174.0;150.0;123.0;88.0;35.0;27.0;24.0;3.0;0.0;0.0;29.0;7.0;4.0;3.0;22.0;10.0;12.0;121.0;24.0;13.7;44.0;79.8;68.9
9312;Male;45 to 54 years;Single person;2015 3rd quarter;218.0;177.0;157.0;131.0;90.0;41.0;26.0;22.0;5.0;0.0;0.0;29.0;7.0;5.0;2.0;22.0;12.0;11.0;128.0;20.0;11.2;41.0;81.1;72.0
9313;Male;45 to 54 years;Single person;2015 4th quarter;226.0;187.0;166.0;136.0;95.0;41.0;30.0;24.0;5.0;0.0;0.0;32.0;7.0;4.0;4.0;24.0;10.0;14.0;134.0;21.0;11.3;39.0;82.6;73.3
9314;Male;45 to 54 years;Single person;2015;221.0;179.0;157.0;129.0;89.0;40.0;28.0;24.0;4.0;0.0;0.0;30.0;8.0;5.0;3.0;22.0;10.0;12.0;127.0;22.0;12.5;42.0;81.0;70.9
9315;Male;45 to 54 years;Single person;2016 1st quarter;231.0;189.0;164.0;137.0;98.0;39.0;27.0;21.0;6.0;1.0;0.0;31.0;7.0;3.0;3.0;24.0;10.0;14.0;133.0;25.0;13.4;42.0;81.8;70.8
9316;Male;45 to 54 years;Single person;2016 2nd quarter;235.0;190.0;165.0;134.0;92.0;41.0;32.0;26.0;5.0;0.0;0.0;31.0;5.0;3.0;2.0;26.0;10.0;16.0;134.0;25.0;13.3;45.0;80.9;70.1
9317;Male;45 to 54 years;Single person;2016 3rd quarter;235.0;186.0;168.0;137.0;91.0;46.0;31.0;25.0;6.0;0.0;0.0;34.0;8.0;3.0;5.0;26.0;9.0;17.0;134.0;18.0;9.8;49.0;79.2;71.4
9318;Male;45 to 54 years;Single person;2016 4th quarter;231.0;183.0;167.0;137.0;88.0;50.0;30.0;27.0;3.0;0.0;0.0;33.0;7.0;5.0;2.0;26.0;12.0;14.0;134.0;16.0;8.6;48.0;79.2;72.4
9319;Male;45 to 54 years;Single person;2016;233.0;187.0;166.0;136.0;92.0;44.0;30.0;25.0;5.0;0.0;0.0;32.0;7.0;4.0;3.0;26.0;10.0;15.0;134.0;21.0;11.3;46.0;80.3;71.2
9320;Male;45 to 54 years;Single person;2017 1st quarter;223.0;173.0;156.0;124.0;85.0;39.0;31.0;28.0;3.0;0.0;0.0;29.0;7.0;4.0;3.0;22.0;8.0;14.0;126.0;17.0;9.9;50.0;77.6;69.9
9321;Male;45 to 54 years;Single person;2017 2nd quarter;221.0;170.0;152.0;120.0;79.0;41.0;32.0;28.0;4.0;0.0;0.0;31.0;9.0;5.0;4.0;22.0;8.0;14.0;121.0;19.0;10.9;51.0;76.8;68.4
9322;Male;45 to 54 years;Single person;2017 3rd quarter;226.0;173.0;157.0;124.0;85.0;39.0;33.0;29.0;5.0;0.0;0.0;29.0;6.0;4.0;3.0;22.0;9.0;13.0;129.0;16.0;9.3;53.0;76.6;69.5
9323;Male;45 to 54 years;Single person;2017 4th quarter;235.0;181.0;164.0;132.0;86.0;46.0;32.0;28.0;3.0;0.0;0.0;37.0;7.0;3.0;4.0;30.0;13.0;18.0;127.0;17.0;9.5;54.0;77.2;69.8
9324;Male;45 to 54 years;Single person;2017;226.0;174.0;157.0;125.0;84.0;41.0;32.0;28.0;4.0;0.0;0.0;31.0;7.0;4.0;4.0;24.0;9.0;15.0;126.0;17.0;9.9;52.0;77.0;69.4
9325;Male;45 to 54 years;Single person;2018 1st quarter;231.0;181.0;164.0;133.0;85.0;49.0;31.0;24.0;7.0;0.0;0.0;33.0;8.0;5.0;4.0;24.0;12.0;13.0;131.0;16.0;9.1;50.0;78.3;71.2
9326;Male;45 to 54 years;Single person;2018 2nd quarter;233.0;182.0;167.0;135.0;85.0;50.0;31.0;23.0;8.0;0.0;0.0;34.0;7.0;3.0;4.0;27.0;11.0;15.0;133.0;16.0;8.7;51.0;78.1;71.3
9327;Male;45 to 54 years;Single person;2018 3rd quarter;235.0;186.0;167.0;135.0;92.0;43.0;33.0;25.0;8.0;0.0;0.0;33.0;7.0;3.0;3.0;27.0;12.0;15.0;134.0;19.0;10.2;49.0;79.1;71.0
9328;Male;45 to 54 years;Single person;2018 4th quarter;236.0;189.0;175.0;140.0;102.0;38.0;35.0;25.0;10.0;0.0;0.0;31.0;6.0;3.0;3.0;25.0;10.0;15.0;144.0;14.0;7.5;47.0;80.1;74.2
9329;Male;45 to 54 years;Single person;2018;234.0;184.0;168.0;136.0;91.0;45.0;32.0;24.0;8.0;0.0;0.0;33.0;7.0;4.0;3.0;26.0;11.0;14.0;135.0;16.0;8.9;49.0;78.9;71.9
9330;Male;45 to 54 years;Single person;2019 1st quarter;232.0;186.0;169.0;135.0;101.0;34.0;34.0;26.0;8.0;0.0;0.0;28.0;4.0;2.0;1.0;25.0;9.0;16.0;141.0;17.0;9.0;47.0;79.9;72.7
9331;Male;45 to 54 years;Single person;2019 2nd quarter;232.0;179.0;165.0;130.0;94.0;36.0;35.0;27.0;7.0;0.0;0.0;25.0;4.0;3.0;1.0;21.0;8.0;13.0;139.0;15.0;8.3;52.0;77.4;71.0
9332;Male;45 to 54 years;Single person;2019 3rd quarter;237.0;186.0;176.0;145.0;102.0;43.0;31.0;26.0;5.0;0.0;0.0;32.0;4.0;1.0;2.0;28.0;13.0;15.0;144.0;10.0;5.5;51.0;78.5;74.2
9333;Male;45 to 54 years;Single person;2019 4th quarter;243.0;191.0;176.0;142.0;97.0;45.0;34.0;29.0;5.0;0.0;0.0;35.0;4.0;2.0;3.0;31.0;13.0;18.0;141.0;14.0;7.6;52.0;78.5;72.5
9334;Male;45 to 54 years;Single person;2019;236.0;186.0;171.0;138.0;98.0;40.0;33.0;27.0;6.0;0.0;0.0;30.0;4.0;2.0;2.0;26.0;11.0;15.0;141.0;14.0;7.6;51.0;78.6;72.6
9335;Male;45 to 54 years;Single person;2020 1st quarter;237.0;184.0;175.0;147.0;102.0;45.0;28.0;24.0;3.0;0.0;0.0;37.0;8.0;5.0;4.0;28.0;10.0;19.0;138.0;9.0;5.1;53.0;77.7;73.7
9336;Male;45 to 54 years;Single person;2020 2nd quater;236.0;189.0;179.0;146.0;106.0;40.0;33.0;29.0;4.0;0.0;0.0;37.0;8.0;6.0;2.0;29.0;11.0;18.0;141.0;10.0;5.4;47.0;80.1;75.8
9337;Male;45 to 54 years;Single person;2020 3rd quarter;236.0;192.0;174.0;144.0;104.0;39.0;30.0;26.0;4.0;0.0;0.0;36.0;8.0;6.0;2.0;28.0;11.0;17.0;138.0;18.0;9.5;44.0;81.3;73.6
9338;Male;45 to 54 years;Single person;2020 4th quarter;242.0;196.0;185.0;156.0;107.0;49.0;29.0;24.0;5.0;0.0;0.0;35.0;8.0;5.0;3.0;27.0;10.0;17.0;150.0;11.0;5.6;46.0;81.2;76.6
9339;Male;45 to 54 years;Single person;2020;238.0;190.0;178.0;148.0;105.0;43.0;30.0;26.0;4.0;0.0;0.0;36.0;8.0;5.0;3.0;28.0;10.0;18.0;142.0;12.0;6.4;47.0;80.1;74.9
9340;Male;45 to 54 years;Single person;2021 1st quarter;;;;;;;;;;;;;;;;;;;;;;;;
9341;Male;45 to 54 years;Single person;2021 2nd quarter;263.0;214.0;203.0;164.0;136.0;28.0;38.0;35.0;4.0;0.0;0.0;48.0;6.0;2.0;4.0;42.0;13.0;29.0;155.0;12.0;5.4;49.0;81.4;77.0
9342;Male;45 to 54 years;Single person;2021 3rd quarter;265.0;211.0;202.0;160.0;122.0;39.0;42.0;35.0;7.0;0.0;0.0;37.0;7.0;3.0;3.0;30.0;10.0;21.0;165.0;9.0;4.3;54.0;79.5;76.2
9343;Male;45 to 54 years;Single person;2021 4th quarter;274.0;221.0;215.0;167.0;133.0;34.0;48.0;40.0;8.0;0.0;0.0;39.0;8.0;3.0;5.0;31.0;12.0;20.0;175.0;6.0;2.9;53.0;80.8;78.4
9344;Male;45 to 54 years;Single person;2021;267.0;215.0;206.0;164.0;130.0;34.0;43.0;37.0;6.0;0.0;0.0;42.0;7.0;3.0;4.0;35.0;11.0;23.0;165.0;9.0;4.2;52.0;80.6;77.2
9345;Male;45 to 54 years;Single person;2022 1st quarter;266.0;218.0;211.0;168.0;134.0;34.0;43.0;37.0;6.0;0.0;0.0;36.0;6.0;2.0;3.0;31.0;11.0;20.0;174.0;7.0;3.2;48.0;82.0;79.4
9346;Male;45 to 54 years;Single person;2022 2nd quarter;281.0;224.0;216.0;170.0;137.0;33.0;46.0;35.0;11.0;0.0;0.0;40.0;6.0;3.0;3.0;35.0;12.0;23.0;175.0;8.0;3.6;57.0;79.7;76.8
9347;Male;45 to 54 years;Single person;2022 3rd quarter;272.0;220.0;213.0;169.0;135.0;33.0;45.0;36.0;9.0;0.0;0.0;39.0;5.0;2.0;3.0;34.0;14.0;20.0;174.0;6.0;2.9;52.0;80.8;78.4
9348;Male;45 to 54 years;Single person;2022 4th quarter;263.0;216.0;210.0;160.0;125.0;35.0;50.0;38.0;12.0;0.0;0.0;38.0;6.0;3.0;3.0;32.0;13.0;19.0;171.0;7.0;3.1;46.0;82.3;79.8
9349;Male;45 to 54 years;Single person;2022;270.0;219.0;212.0;167.0;133.0;34.0;46.0;36.0;9.0;0.0;0.0;38.0;6.0;3.0;3.0;33.0;12.0;21.0;174.0;7.0;3.2;51.0;81.2;78.6
9350;Male;45 to 54 years;Single person;2023 1st quarter;269.0;221.0;214.0;164.0;132.0;32.0;51.0;38.0;13.0;0.0;0.0;40.0;5.0;3.0;2.0;35.0;13.0;21.0;175.0;7.0;3.2;48.0;82.3;79.7
9351;Male;45 to 54 years;Single person;2023 2nd quarter;264.0;212.0;204.0;161.0;130.0;31.0;43.0;29.0;13.0;0.0;0.0;38.0;7.0;5.0;2.0;31.0;12.0;19.0;165.0;8.0;3.7;52.0;80.2;77.2
9352;Male;45 to 54 years;Single person;2023 3rd quarter;268.0;211.0;204.0;162.0;132.0;30.0;41.0;33.0;8.0;0.0;0.0;39.0;6.0;4.0;2.0;34.0;10.0;23.0;164.0;8.0;3.6;57.0;78.7;75.9
9353;Male;45 to 54 years;Single person;2023 4th quarter;273.0;212.0;206.0;161.0;128.0;32.0;45.0;34.0;11.0;0.0;0.0;43.0;7.0;4.0;3.0;36.0;13.0;23.0;163.0;6.0;2.9;62.0;77.5;75.3
9354;Male;45 to 54 years;Single person;2023;269.0;214.0;207.0;162.0;131.0;31.0;45.0;33.0;11.0;0.0;0.0;40.0;6.0;4.0;2.0;34.0;12.0;22.0;167.0;7.0;3.3;55.0;79.7;77.0
9355;Male;45 to 54 years;Single person;2024 1st quarter;273.0;215.0;206.0;163.0;137.0;26.0;44.0;35.0;9.0;0.0;0.0;41.0;7.0;4.0;3.0;34.0;12.0;22.0;165.0;8.0;3.8;59.0;78.5;75.6
9356;Male;45 to 54 years;Single person;2024 2nd quarter;255.0;204.0;197.0;153.0;125.0;28.0;45.0;38.0;7.0;0.0;0.0;43.0;8.0;4.0;4.0;35.0;10.0;25.0;155.0;7.0;3.4;51.0;80.0;77.4
9357;Male;45 to 54 years;Single person;2024 3rd quarter;249.0;200.0;193.0;146.0;119.0;27.0;47.0;37.0;10.0;0.0;0.0;34.0;5.0;2.0;3.0;29.0;8.0;21.0;159.0;7.0;3.7;49.0;80.4;77.4
9358;Male;45 to 54 years;Single person;2024 4th quarter;246.0;199.0;192.0;149.0;118.0;31.0;43.0;35.0;8.0;0.0;0.0;38.0;6.0;3.0;3.0;32.0;8.0;25.0;154.0;7.0;3.3;47.0;80.8;78.1
9359;Male;45 to 54 years;Single person;2024;256.0;204.0;197.0;153.0;125.0;28.0;45.0;36.0;8.0;0.0;0.0;39.0;6.0;3.0;3.0;33.0;9.0;23.0;158.0;7.0;3.5;51.0;79.9;77.1
9360;Male;45 to 54 years;Parent;2013 1st quarter;785.0;749.0;719.0;557.0;508.0;49.0;162.0;98.0;63.0;1.0;0.0;80.0;14.0;8.0;6.0;66.0;18.0;48.0;638.0;30.0;4.0;37.0;95.3;91.5
9361;Male;45 to 54 years;Parent;2013 2nd quarter;794.0;756.0;725.0;564.0;507.0;57.0;161.0;97.0;63.0;1.0;0.0;74.0;13.0;7.0;6.0;61.0;15.0;46.0;651.0;31.0;4.1;38.0;95.3;91.3
9362;Male;45 to 54 years;Parent;2013 3rd quarter;788.0;749.0;714.0;552.0;503.0;49.0;161.0;97.0;63.0;1.0;0.0;77.0;12.0;7.0;5.0;64.0;15.0;49.0;637.0;35.0;4.7;39.0;95.1;90.6
9363;Male;45 to 54 years;Parent;2013 4th quarter;792.0;752.0;716.0;548.0;490.0;59.0;167.0;100.0;66.0;1.0;0.0;75.0;13.0;7.0;6.0;63.0;16.0;46.0;640.0;37.0;4.9;40.0;95.0;90.3
9364;Male;45 to 54 years;Parent;2013;790.0;752.0;718.0;555.0;502.0;54.0;163.0;98.0;64.0;1.0;0.0;77.0;13.0;7.0;6.0;64.0;16.0;47.0;642.0;33.0;4.4;38.0;95.2;90.9
9365;Male;45 to 54 years;Parent;2014 1st quarter;797.0;762.0;727.0;552.0;490.0;61.0;175.0;103.0;71.0;1.0;0.0;81.0;15.0;9.0;6.0;65.0;18.0;47.0;646.0;35.0;4.6;36.0;95.5;91.1
9366;Male;45 to 54 years;Parent;2014 2nd quarter;798.0;762.0;729.0;550.0;480.0;69.0;179.0;105.0;73.0;1.0;0.0;85.0;14.0;9.0;6.0;70.0;21.0;50.0;644.0;33.0;4.4;35.0;95.5;91.4
9367;Male;45 to 54 years;Parent;2014 3rd quarter;795.0;756.0;731.0;556.0;485.0;71.0;175.0;105.0;69.0;1.0;0.0;82.0;12.0;7.0;5.0;71.0;20.0;51.0;648.0;25.0;3.4;39.0;95.1;91.9
9368;Male;45 to 54 years;Parent;2014 4th quarter;789.0;755.0;728.0;552.0;488.0;65.0;175.0;108.0;66.0;1.0;0.0;79.0;14.0;9.0;6.0;64.0;16.0;48.0;649.0;27.0;3.6;34.0;95.7;92.2
9369;Male;45 to 54 years;Parent;2014;795.0;759.0;728.0;552.0;486.0;67.0;176.0;105.0;70.0;1.0;0.0;82.0;14.0;8.0;6.0;68.0;19.0;49.0;647.0;30.0;4.0;36.0;95.5;91.7
9370;Male;45 to 54 years;Parent;2015 1st quarter;807.0;770.0;738.0;559.0;495.0;64.0;179.0;111.0;67.0;2.0;0.0;87.0;15.0;9.0;6.0;72.0;17.0;56.0;651.0;32.0;4.2;37.0;95.4;91.5
9371;Male;45 to 54 years;Parent;2015 2nd quarter;806.0;769.0;741.0;564.0;494.0;71.0;177.0;112.0;64.0;1.0;0.0;85.0;12.0;7.0;5.0;73.0;20.0;53.0;656.0;28.0;3.6;36.0;95.5;92.0
9372;Male;45 to 54 years;Parent;2015 3rd quarter;808.0;767.0;741.0;568.0;502.0;66.0;173.0;110.0;62.0;1.0;0.0;81.0;11.0;7.0;5.0;70.0;17.0;53.0;660.0;26.0;3.3;41.0;94.9;91.7
9373;Male;45 to 54 years;Parent;2015 4th quarter;807.0;761.0;735.0;560.0;493.0;67.0;175.0;112.0;62.0;1.0;0.0;76.0;10.0;6.0;4.0;67.0;17.0;50.0;658.0;26.0;3.4;46.0;94.3;91.1
9374;Male;45 to 54 years;Parent;2015;807.0;767.0;739.0;563.0;496.0;67.0;176.0;111.0;64.0;1.0;0.0;82.0;12.0;7.0;5.0;70.0;18.0;53.0;657.0;28.0;3.6;40.0;95.0;91.6
9375;Male;45 to 54 years;Parent;2016 1st quarter;815.0;779.0;753.0;572.0;504.0;68.0;181.0;115.0;66.0;1.0;0.0;82.0;13.0;8.0;5.0;69.0;20.0;49.0;671.0;26.0;3.3;36.0;95.6;92.4
9376;Male;45 to 54 years;Parent;2016 2nd quarter;809.0;772.0;752.0;571.0;501.0;69.0;181.0;115.0;65.0;0.0;0.0;75.0;13.0;8.0;5.0;62.0;16.0;46.0;676.0;20.0;2.6;37.0;95.4;92.9
9377;Male;45 to 54 years;Parent;2016 3rd quarter;805.0;770.0;748.0;566.0;496.0;70.0;182.0;116.0;65.0;0.0;0.0;77.0;14.0;8.0;6.0;63.0;16.0;47.0;671.0;22.0;2.8;35.0;95.6;92.9
9378;Male;45 to 54 years;Parent;2016 4th quarter;798.0;758.0;738.0;554.0;486.0;68.0;184.0;118.0;66.0;0.0;0.0;76.0;10.0;6.0;4.0;66.0;17.0;49.0;662.0;20.0;2.7;40.0;95.0;92.5
9379;Male;45 to 54 years;Parent;2016;807.0;770.0;748.0;566.0;497.0;69.0;182.0;116.0;65.0;1.0;0.0;77.0;12.0;8.0;5.0;65.0;17.0;48.0;670.0;22.0;2.9;37.0;95.4;92.7
9380;Male;45 to 54 years;Parent;2017 1st quarter;809.0;770.0;751.0;571.0;503.0;67.0;180.0;114.0;66.0;0.0;0.0;85.0;15.0;11.0;5.0;69.0;17.0;52.0;666.0;20.0;2.6;39.0;95.2;92.8
9381;Male;45 to 54 years;Parent;2017 2nd quarter;804.0;759.0;744.0;570.0;500.0;70.0;174.0;111.0;63.0;0.0;0.0;85.0;10.0;6.0;4.0;75.0;19.0;57.0;658.0;15.0;2.0;44.0;94.5;92.5
9382;Male;45 to 54 years;Parent;2017 3rd quarter;802.0;757.0;745.0;572.0;504.0;67.0;173.0;114.0;59.0;0.0;0.0;90.0;10.0;7.0;3.0;79.0;16.0;64.0;655.0;13.0;1.7;45.0;94.4;92.8
9383;Male;45 to 54 years;Parent;2017 4th quarter;790.0;752.0;740.0;563.0;497.0;66.0;177.0;116.0;60.0;1.0;0.0;84.0;10.0;6.0;4.0;74.0;17.0;58.0;656.0;12.0;1.6;38.0;95.2;93.6
9384;Male;45 to 54 years;Parent;2017;801.0;760.0;745.0;569.0;501.0;68.0;176.0;114.0;62.0;0.0;0.0;86.0;11.0;8.0;4.0;75.0;17.0;58.0;659.0;15.0;2.0;42.0;94.8;92.9
9385;Male;45 to 54 years;Parent;2018 1st quarter;796.0;761.0;747.0;571.0;503.0;68.0;176.0;119.0;55.0;1.0;0.0;81.0;10.0;6.0;4.0;71.0;15.0;55.0;666.0;15.0;1.9;35.0;95.6;93.7
